global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
5238.577609955195	18.04490612177869	27442695.375523884	325.6186369438062	11384.91380444695	57.24021522671501	129616262.33468673	3276.442239200657	4983.11588362197	7.016959511644927	49.237720788064216	24831443.90960557	5128.261047363281	7722.623578711664	1.028452	34.557232	0.063059375	0.0285694	-0.0408999994	0.0257837212	0.0312042255	0.1459317527	-0.040058791	0.0099771138	0.0477470487	-0.0119723965	-0.0166937505	-0.0484140156	0.0556247741	-0.0349364602	-0.0760766666	0.0814666572	0.062245053	-0.0355822611	0.4159985016	-0.1021568143	-0.0115557235	0.040518699	0.1678464515	-0.0132734865	-0.1144159739	-0.2063790228	0.174143375	0.0598635576	0.0447288663	-0.0366514043	0.0018170679	-0.0370145115	-0.0814354232	-0.065351008	-0.0677567489	0.0112590127	-0.1990448673	0.0047355041	-0.0343486655	-0.1037416623	-0.0843961805	0.0264076268	0.0659630491	-0.178721676	-0.0308126515	-0.1778211762	0.060226456	-0.0008026974	-0.02063783	0.0350705512	0.0866058704	0.286378535	0.2973360105	-0.159789096	0.0689229222	-0.0033741227	-0.0966049968	0.1472234132	8.86765e-05	-0.1498349518	-0.116604153	-0.024701619	0.1679528188	0.0698441091	0.0476009215	-0.0670834203	0.095779636	0.004753123	0.0445885219	-0.1101359831	-0.1392910649	0.0596344628	0.0010844334	0.0410627097	-0.0392966135	-0.1405609437	0.144631823	0.1552156891	0.015387852	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00383245	-0.00387526	1.5017640067600003e-05	1.46876730025e-05	-0.0256153	0.0093137	0.00065614359409	8.674500769000003e-05	0.0382046	-0.0168455	0.0014595914611599	0.0002837708702499	-0.00031978	-5.6368e-05	1.0225924839999998e-07	3.177351424e-09	-0.000324294	-0.0002977102999999	1.05166598436e-07	8.863142272608997e-08	0.00133814	0.0003064199999999	9.389321639999999e-08	1.7906186596e-06	0.0	0.0	0.0	0.0	0.0
5239.59283108943	1.0152211342347073	27453333.035603743	1.0306739513968055	11359.941852793974	-24.97195165297489	129048278.8988602	623.5983693585156	4979.141039017942	-3.974844604028476	15.799389626174294	24791845.486432668	5125.535370950138	7686.825449549671	1.101033	36.996056	0.11073912	0.0590061	-0.0527205023	0.0511419462	-0.0252910422	-0.0719750947	0.0679723897	0.0035856994	0.0040748553	-0.066290577	0.0166437012	-0.0109498284	0.0041350615	0.1250572007	-0.0048469037	0.0462197069	0.1151957276	0.043633759	-0.1584259625	-0.2052695501	0.1868303996	-0.0548431466	0.0238814141	-0.1527345718	-0.1094933318	-0.1208615073	-0.0907304244	0.0294145356	-0.0186473548	0.1886904917	0.0188355494	-0.1683788202	-0.0773886535	-0.1077810426	0.1340425519	-0.1133580246	0.0529140955	0.1934223679	-0.0593060883	0.0721274113	-0.0406316744	0.0454476755	0.1822103735	-0.0473944219	0.0592948232	0.0666294903	-0.0342319209	-0.1234734618	0.0181257792	-0.070653936	0.117486552	-0.0865047444	-0.1197324297	-0.1987901356	-0.2329036354	-0.0346029101	-0.1922812135	0.0195295588	0.0013761528	-0.0190297979	-0.0895104106	0.0695066092	-0.1648812641	0.0699827079	0.088966075	-0.0981676837	0.040968237	-0.237246976	0.0646035355	0.0179900585	0.0016251865	-0.2351450881	-0.0739989108	-0.0280326197	0.0451738436	-0.1196453974	0.1077761765	-0.0305314065	-0.0860546501	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.00791122	0.00407877	1.6636364712900005e-05	6.25874018884e-05	0.0261951	0.0518104	0.00068618326401	0.00268431754816	0.0157376	-0.0224669999999999	0.00024767205376	0.0005047660889999	-0.000667142	-0.000347362	4.45078448164e-07	1.2066035904400005e-07	-5.2277e-05	0.000272017	2.732884729e-09	7.3993248289e-08	0.00136642	2.8279999999999885e-05	7.997583999999934e-10	1.8671036164e-06	0.0	0.0	0.0	0.0	0.0
5287.955065616369	48.36223452693957	27962468.77597782	2338.9057284387063	11484.516363256118	124.57451046214372	131894116.09789751	15518.808656882758	4997.696281450511	18.555242432569685	344.29702173143454	24976968.12162427	5141.211180743049	7935.022591741992	1.310324	44.028465	0.06013921	0.0301459	0.1149007616	-0.0517106805	-0.1589210853	0.0956594962	0.1861789003	-0.0154650147	-0.1452936139	-0.1055271939	0.010361313	-0.0659407516	-0.0188996882	-0.0753149364	0.0053707797	0.123196081	0.0504918245	0.1885250983	-0.0420087682	0.1109392882	-0.0908257016	0.107546136	-0.0618231535	-0.0379450203	-0.0363769303	0.0357522087	-0.1316280738	0.10505083	0.0349718519	-0.1332940338	-0.2842141556	0.1835263162	-0.1868423593	0.1659863225	-0.0180890993	0.0837284253	-0.0833870382	-0.0400674695	-0.0225907762	-0.1051640248	0.0630327214	-0.1063828526	0.0404520717	0.0092919769	-0.1905315552	0.0322498364	0.0125153088	0.0817150935	-0.0079710635	0.0519593384	0.1503247093	-0.1717408125	0.0260900807	0.025977622	0.1017749949	0.0747811842	-0.082405697	-0.0862211478	0.0124062042	0.0761070951	0.1242825011	0.0274973533	0.1574960932	-0.2993832283	-0.1567156544	-0.2546781954	-0.055158675	0.1034512182	-0.063578171	-0.0071670685	-0.0692148462	0.112607784	-0.0074017001	-0.0488377321	-0.0498217828	-0.1445923002	-0.1353602136	0.0974947234	0.0533652335	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00509946	-0.00281176	7.9059942976e-06	2.60044922916e-05	0.00395763	-0.02223747	1.5662835216900002e-05	0.0004945050720008	0.00494179	-0.01079581	2.44212884041e-05	0.0001165495135561	-0.000462928	0.000204214	2.14302333184e-07	4.1703357796000024e-08	2.28124e-05	7.50894e-05	5.204055937599999e-10	5.63841799236e-09	0.001573	0.00020658	4.2675296400000025e-08	2.474329e-06	0.0	0.0	0.0	0.0	0.0
5263.189929122766	-24.765136493602768	27701168.230019312	613.3119855467755	11422.557389652027	-61.95897360409072	130474817.31989412	3838.91441007241	4981.545394560955	-16.150886889556205	260.85114731923846	24815794.51807146	5127.883862663718	7939.855489197539	1.183284	39.759758	0.05729957	0.0325018	-0.0011254237	0.0075770364	-0.0594944177	-0.0459011819	-0.1894323195	-0.009852638	-0.0142203218	-0.0349007673	-0.0082726525	0.0165972314	-0.043924849	-0.0176191278	0.0549861065	-0.1649842516	0.1015388855	-0.0174530422	-0.0386799831	0.3361304629	-0.0642460192	-0.0233575784	-0.2006496011	0.0467276287	0.2604032279	-0.0185794686	0.1591121613	0.061809073	0.0336891716	0.0885117099	0.0331789066	-0.2963452787	-0.0497454334	-0.0950189313	0.015748719	0.0549563788	-0.1815227297	0.0339119761	-0.0988373184	-0.0083847228	-0.1186405442	-0.2483041608	-0.0256931251	0.0754911858	0.1591026779	-0.0191534544	-0.025698816	0.0281972426	0.1385552743	-0.0074101199	0.02687485	-0.0306113691	-0.025263563	0.3249224968	0.0573983276	-0.0200729221	0.2023284285	-0.216599568	-0.0217389502	-0.2218015848	0.102720844	-0.1035111852	-0.0838049251	0.1752232662	0.2526084267	-0.1043715693	0.0959298781	-0.0277668759	-0.048087826	-0.1064249558	-0.0986353414	0.0150575704	-0.1100846885	0.1105261021	-0.2350068633	-0.0376182862	-0.0194542659	-0.1217416655	0.0249268019	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00745002	0.00235056	5.525132313599999e-06	5.55027980004e-05	0.0329131	0.02895547	0.00108327215161	0.0008384192429209	-0.00913641	-0.0140781999999999	8.347398768809999e-05	0.0001981957152399	-0.000588009	-0.000125081	3.45754584081e-07	1.5645256561000007e-08	-8.590339999999998e-05	-0.0001087157999999	7.379394131559997e-09	1.1819125169639997e-08	0.00156849	-4.509999999999887e-06	2.0340099999998983e-11	2.4601608801000004e-06	0.0	0.0	0.0	0.0	0.0
5279.385058594226	16.19512947145995	27871906.59690796	262.2822185973506	11463.32058506386	40.763195411833294	131407718.83594884	1661.638100183307	4996.151135857295	14.605741296340057	213.32767881561333	24961526.17232814	5142.149036003561	7894.254611231631	1.09773	36.885067	0.0331065329999999	0.0175305	0.0721090735	-0.0517344189	-0.1076074051	0.0847782552	0.1490972607	0.0040555251	-0.1031961454	-0.054489098	-0.0262032701	0.022844301	-0.0854135381	-0.0269016241	0.0617125008	-0.0865569761	-0.1182307412	0.0685444166	-0.0009564661	-0.0353266679	0.1069829035	0.1743702386	0.0214728991	0.1842934213	0.1567781014	-0.0469535484	-0.0728194892	0.0762800022	-0.0128658517	-0.0762265917	-0.0738034487	0.0283479018	0.1501134963	0.0780565262	-0.0502710403	-0.0389923253	0.0378346344	-0.0256926354	-0.0225830573	-0.1679803056	0.1383914777	-0.1833853105	-0.0092351534	-0.0053112531	-0.0362919307	0.1690509484	-0.0319044669	0.0409023401	0.0483698393	0.0145621967	-0.0972911005	-0.0681334838	0.0515533501	-0.0182920833	-0.1549667603	0.0893769717	0.1480852136	0.0106798824	-0.2260928424	0.0335793186	0.1435400475	0.0559008274	0.1864292106	-0.0792355878	0.0195517233	0.0919002512	-0.1295923828	-0.0007143672	0.0804078988	0.0304864888	-0.1539784538	0.1258752827	-0.0216143732	-0.0781474568	-0.0430148445	-0.0544256337	-0.1372707376	-0.0282921924	-0.1649155099	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0151071	0.00765708	5.86308741264e-05	0.00022822447041	0.0339353	0.0010222	0.00115160458609	1.0448928400000015e-06	-0.000562087	0.008574323	3.15941795569e-07	7.3519014908329e-05	-0.000601075	-1.3065999999999946e-05	3.61291155625e-07	1.7072035599999858e-10	-0.000217846	-0.0001319426	4.7456879716e-08	1.740884969476e-08	0.00174054	0.0001720499999999	2.9601202499999995e-08	3.0294794916e-06	0.0	0.0	0.0	0.0	0.0
5261.606211182821	-17.778847411404968	27684499.921557646	316.0874152780211	11468.265645345053	4.945060281192127	131521116.91220158	24.45362118462396	4997.911019375297	1.7598835180015158	3.097189996933392	24979114.557593018	5143.89760724236	7998.894648262165	1.134851	38.132359	0.120710394	0.0695401	0.0410638386	-0.0047252957	-0.0662943314	-0.0768262414	-0.1072839875	-0.0135471823	-0.0211399147	-0.0168212605	0.120240004	0.0616147073	-0.0907674574	-0.1032285408	0.0005807405	-0.0863737974	-0.0546694676	-0.1409341611	-0.1398961283	0.0590822217	-0.1856791448	0.0449120986	0.0202537994	0.0805445473	0.1650174324	-0.0626425689	0.151395682	-0.0786249516	0.0471387777	0.0978038233	0.0398317427	0.0324589557	0.0295412525	-0.1995647282	0.1469108043	-0.0779483315	0.1031854015	0.2099303482	0.1819460154	-0.1050163891	0.1898391789	0.3129764782	-0.0398989514	-0.0392522018	-0.1292937252	0.0233004286	0.0367190046	0.08692993	0.050806456	-0.0205791561	-0.1177254475	0.017879122	-0.1781504473	0.0840909693	0.1650493398	0.0851347305	0.1597991602	0.0222832583	-0.0597717871	-0.1562936116	-0.0047842986	-0.0222272587	-0.0336999296	-0.0001872637	0.0622024966	0.1148489145	0.0964820948	-0.2095225102	0.0235161547	0.0011693982	-0.0875134893	-0.199789421	0.2945956215	-0.0980371217	0.3239717289	0.0486274	-0.0408931044	0.1248170252	-0.0356246808	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0196927	0.0045856	2.1027727360000003e-05	0.00038780243329	0.0825194	0.0485841	0.00680945137636	0.00236041477281	0.000654957	0.001217044	4.289686718489999e-07	1.481196097936e-06	-0.00148958	-0.0008885049999999	2.2188485764e-06	7.894411350249999e-07	-0.000324294	-0.0001064479999999	1.05166598436e-07	1.1331176703999996e-08	0.00140902	-0.00033152	1.0990551040000005e-07	1.9853373604e-06	0.0	0.0	0.0	0.0	0.0
5247.332981592222	-14.27322959059984	27534503.419705518	203.7250829459749	11352.769600812127	-115.49604453292524	128885377.60912396	13339.336302751446	4969.6883005584605	-28.22271881683628	796.5218574142045	24697801.80470764	5114.930533914005	7773.697861576876	1.182013	39.71706	0.131077143	0.0768183	0.0084178881	0.0291527394	-0.0020250169	0.1461223024	-0.0870439149	0.0083268488	-0.0357054441	0.0425236197	-0.0612608763	-0.0572378077	-0.200995312	0.2382501894	0.010532856	0.0363534606	-0.1366662151	0.0683114461	0.1414709362	0.0492090039	-0.0648427963	-0.0127440525	-0.0876162289	-0.075433382	-0.0591384247	0.1178663425	-0.0796780559	-0.0765261438	0.0929836413	-0.1309821419	0.1942674288	-0.1611848506	-0.0514641377	0.0477052364	0.0452731624	-0.144638056	0.00411448	-0.0977947694	-0.0443629833	0.070207013	0.0860263087	0.1884578745	-0.2274484092	0.0392333853	-0.1909274184	-0.0530736379	-0.0869965063	-0.1877056272	-0.1309373827	0.0835614534	-0.0800573121	-0.0211318974	0.175045748	0.0504979317	0.0239975816	0.0288252399	-0.0301933614	-0.0956508141	0.1959626881	0.0635399843	0.107394435	0.1106106482	0.0177443214	0.2461702008	-0.0095400974	-0.0378419685	-0.0758542496	-0.0253915016	0.0109642592	-0.1259322674	0.140515251	-0.0008567036	-0.0242013069	0.0394062652	0.1547565739	0.2287228631	-0.1415260799	0.1781730521	0.0338248254	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0119768	-0.0077159	5.953511281000002e-05	0.00014344373824	0.0300103	-0.0525091	0.00090061810609	0.00275720558281	0.0502096	0.049554643	0.00252100393216	0.0024556626428574	-0.00168602	-0.00019644	2.8426634404e-06	3.8588673600000084e-08	-0.000324294	0.0	1.05166598436e-07	0.0	0.00117951	-0.00022951	5.2674840100000024e-08	1.3912438400999998e-06	0.0	0.0	0.0	0.0	0.0
5274.71282741799	27.379845825768825	27822595.41172789	749.6559574428705	11478.56694314994	125.79734233781164	131757499.06837454	15824.971339256575	4999.689942705858	30.001642147397437	900.098531540494	24996899.523194104	5145.446016199448	7973.863611447148	1.329062	44.658096	0.22088087	0.120811	0.0348567761	-0.0124024552	-0.1530377649	-0.0893124971	-0.0450420839	-0.0454083904	-0.0695327339	-0.0637469589	0.085200163	0.022773739	0.0940043688	-0.1334385027	0.0284769645	-0.1555793513	-0.1307951303	0.0417797453	0.0619777063	-0.0743781278	-0.0466020709	0.0221508523	0.0965629742	0.0138844103	0.0489763406	0.0129180762	-0.2366531337	-0.0568818356	0.002713337	0.0977418566	0.194250916	0.3257981381	-0.007909356	0.0620688262	0.0279710932	-0.1807910643	-0.1862224541	0.0357716517	0.1618271271	0.0221669659	-0.0239874109	-0.1489725451	-0.0375604796	0.0086858651	0.3024713417	-0.0612248018	0.0233860189	0.1114886777	0.11907232	0.0143584775	-0.1798891132	0.0072365687	0.1089283658	-0.0382960686	0.0234222203	0.0584664715	0.0494285025	0.1357800125	-0.0780382686	0.0803338744	0.03983581	0.0832728748	-0.2086874941	-0.0090552754	-0.3905812848	0.0810814055	-0.0550072923	-0.0504673751	0.043143144	-0.1845705708	-0.023510735	0.0092805226	0.1289916268	-0.0165080798	-0.18861778	0.0746803888	0.1374560816	-0.178599296	0.1097287682	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00529228	-0.0066845199999999	4.468280763039999e-05	2.80082275984e-05	-0.0358351	-0.0658454	0.00128415439201	0.0043356167011599	-0.0331263	-0.0833358999999999	0.0010973517516899	0.0069448722288099	-0.0010925	0.00059352	1.1935562499999998e-06	3.5226599040000017e-07	0.000216817	0.0005411109999999	4.7009611489e-08	2.928011143209999e-07	0.00134518	0.00016567	2.7446548900000047e-08	1.8095092324e-06	0.0	0.0	0.0	0.0	0.0
5198.96873925541	-75.74408816258074	27029275.951754984	5737.166891580803	11328.030698140465	-150.53624500947444	128324279.49801274	22661.16106155252	4983.544957150071	-16.14498555578666	260.66055859655995	24835720.339935903	5132.753658339557	7798.760914273337	1.303816	43.809807	0.0685171099999999	0.0358509	-0.1317197512	0.0426455807	0.0687518538	-0.1499348162	0.1078936629	0.0265720253	0.1705991076	0.0994041743	0.0708844594	0.0401319104	-0.0162742951	-0.0633624011	-0.0178585797	0.1292991111	0.0584284472	0.1443196531	-0.2194302512	-0.2425288431	-0.0691686209	-0.0248118519	0.0601423237	-0.0866477223	0.0067292619	0.0762728556	0.0542355331	-0.0417530082	-0.2254308426	-0.0140421644	-0.1120376548	0.0549166485	0.113160629	-0.1533679582	0.1146644312	-0.0105654985	-0.1571880895	-0.0383377921	-0.0361540785	0.0798034088	-0.0096679368	0.003656253	-0.020293509	0.194491343	0.1108762072	0.0196135321	0.0719088107	0.0359079875	-0.0575571832	-0.1940203709	0.0638277037	-0.2514354963	-0.1055274021	-0.1982689694	0.0256649105	0.0629303094	-0.0423493718	0.0882379931	-0.0233473114	0.1017226884	-0.1341160154	-0.0920679487	-0.0405191509	-0.1168559716	0.0682537833	0.0953008926	0.0986706935	-0.0645276342	-0.1402736813	-0.2132868275	-0.015685532	0.0306791313	-0.0652651272	0.0080414948	-0.0015763323	0.0934799949	-0.0105202502	-0.201339492	-3.81773e-05	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.00604684	0.00075456	5.693607936000007e-07	3.656427398560001e-05	-0.0615995	-0.0257644	0.00379449840025	0.00066380430736	-0.0276898	0.0054364999999999	0.00076672502404	2.9555532249999964e-05	-0.0008282139999999	0.000264286	6.859384297958344e-07	6.984708979605282e-08	0.00014523	-7.158700000000002e-05	2.10917529e-08	5.124698569000002e-09	0.00174054	0.00039536	1.5630952959999998e-07	3.0294794916e-06	0.0	0.0	0.0	0.0	0.0
5185.1728928497705	-13.795846405639168	26886017.92874406	190.32537804798716	11260.150899251305	-67.87979888916016	126790998.27390996	4607.667097232828	4979.992668911894	-3.552288238177425	12.618751727093676	24800326.98241621	5127.599938785329	7632.698807045668	1.140894	38.335415	0.0602367	0.0320442	-0.2267720019	0.0816629304	0.2073981678	0.0784361913	-0.0400638777	0.0158347925	0.2786739061	0.1323739894	-0.0623913249	-0.0258951312	-0.0353682394	0.0279896766	-0.0767942559	0.2377226759	0.256370387	-0.2104222365	-0.0010553116	0.1265302305	-0.2001558049	-0.0322892675	-0.147572568	-0.1560931869	0.0391118358	-0.0037151263	-0.211004436	-0.0418080513	-0.1842002105	0.1397603331	0.1249737152	0.1411643234	0.0467352396	0.1340915759	0.0127053623	-0.0067213267	0.0853781172	0.0045811765	-0.0678335891	0.1357660162	-0.1118307878	-0.0379684369	0.0792749985	0.0199413888	-0.1337738794	-0.2100152733	0.0679537982	-0.0734433263	-0.1031669725	-0.1826904369	0.2529173292	0.1778432618	-0.0982403513	0.1267954625	0.2143840882	0.1124197092	-0.0781380638	-0.1508678049	-0.0525918378	0.0567769141	-0.0914202025	0.0496908341	-0.2959905839	-0.0241490783	-0.1966414588	0.022334026	-0.0986762473	0.0291650434	-0.0526010565	0.0590907329	0.1275158514	-0.0410068356	-0.1575873646	0.0300103887	-0.0329308149	-0.088338146	-0.0986771594	0.0812916785	0.0295103836	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0083387	0.0022918599999999	5.252622259599995e-06	6.953391768999999e-05	-0.0785598	-0.0169602999999999	0.00617164217604	0.0002876517760899	-0.0365396	-0.0088497999999999	0.00133514236816	7.831896003999996e-05	-0.00135303	-0.0005248160000001	1.8306901809000003e-06	2.7543183385610504e-07	8.641119999999998e-05	-5.881880000000001e-05	7.466895485439996e-09	3.4596512334400006e-09	0.00168148	-5.90600000000001e-05	3.488083600000012e-09	2.8273749904e-06	0.0	0.0	0.0	0.0	0.0
5215.659821463785	30.486928614014687	27203107.37323164	929.4528163160276	11270.443059883866	10.292160632561718	127022886.7660844	105.9285704864532	4968.767942386526	-11.224726525368167	125.99448556930376	24688654.865288027	5113.491499418371	7637.709269666468	1.200706	40.345173	0.13640477	0.0712774	-0.1567310941	0.0442483026	0.0719744129	0.1475897282	0.0287782964	0.0485415338	0.1307682986	0.0025513729	-0.0050689969	-0.0763836366	-0.0180840847	0.1905269526	-0.0764529544	0.1204577292	0.071986342	0.0604637012	0.1455132023	-0.0211994574	-0.151597999	-0.0577990228	0.1145995124	0.1583283616	-0.0408270007	-0.1485375156	-0.0332668512	0.0588982734	0.0037461762	0.1220860467	-0.116821733	0.0124383696	0.1211945928	0.0373634456	-0.1151592241	0.0784491952	0.0646627045	0.237720218	0.1459698939	0.1048342341	-0.0267740174	-0.2997619978	-0.0721144009	-0.0309548807	0.0987477276	0.0789271363	-0.0419504841	-0.204509908	-0.0040630489	0.0459734468	0.1270347206	0.0403746298	0.1193446616	-0.0656526283	0.2271424782	-0.072785388	-0.0830481215	0.1125117185	-0.1905050099	-0.0133509214	-0.0008273571	0.0427367783	-0.0071379082	-0.1240169853	0.1085088957	0.0961438343	-0.0586311024	0.0647878734	0.0541108849	0.1147583895	-0.0606031184	-0.1238722862	0.1251535882	-0.0475342225	-0.3594647272	0.0183918958	-0.0517230481	-0.0178500887	0.0411671307	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00495383	-0.01329253	0.0001766913538009	2.45404316689e-05	-0.0406321	0.0379277	0.0016509675504099	0.00143851042729	-0.0727396	-0.0362	0.00529104940816	0.00131044	-0.00145693	-0.0001038999999999	2.1226450249e-06	1.0795209999999973e-08	0.000130983	4.4571800000000006e-05	1.7156546289e-08	1.9866453552400007e-09	0.000850261	-0.0008312189999999	6.909250259609998e-07	7.229437681210001e-07	0.0	0.0	0.0	0.0	0.0
5281.014604839412	65.35478337562654	27889115.256527167	4271.247710075071	11488.508769166236	218.06570928236945	131985833.73920947	47552.65356482286	4984.882535312203	16.114592925677243	259.68010516028704	24849053.890860617	5130.560668765797	8004.646771546607	1.323444	44.469334	0.1132986299999999	0.065874	0.030356719	-0.0297890738	-0.1529414165	-0.0538250622	-0.0943020066	-0.0208204121	-0.0791748453	-0.1504020542	0.1176450685	0.0638726205	0.1513894937	-0.0208752481	-0.0292734656	-0.0511141003	0.1122428621	-0.0594926802	0.0934306862	-0.246187753	0.0986004284	0.1338966229	-0.0981452371	0.024993765	0.0258144623	0.0022699109	-0.1209101343	0.0406809317	-0.1223120122	-0.205764741	0.1932708499	-0.1484538235	0.1879332099	-0.0756703207	-0.2661273593	-0.0220679883	-0.0855810232	-0.0178311273	-0.0585162243	-0.2102604596	-0.2790065092	0.0543856596	0.0065406311	-0.0067074313	-0.0651520963	0.0924268884	0.0517432257	-0.0141952573	0.0689061369	-0.1279420552	0.0490265272	0.1161380147	0.0406700522	-0.2335999223	-0.135217078	0.0881151048	0.0567034731	-0.1066166563	-0.0958292159	0.1331839478	0.0251614834	0.0585482813	0.0936757119	0.2372752118	0.0410361051	0.1865966347	0.0487655745	0.2165059447	0.0852748889	-0.1414256093	0.0779379914	0.1060838551	-0.0199206649	0.3172342661	0.0409366198	-0.1691535511	-0.0098759389	0.0641052369	-0.1202799997	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0161589	0.02111273	0.0004457473680529	0.00026111004921	-0.0338734	0.0067586999999999	0.00114740722756	4.568002568999999e-05	-0.110079	-0.0373393999999999	0.0121173862409999	0.0013942307923599	-0.00077832	0.00067861	6.057820224e-07	4.6051153210000006e-07	0.00014013	9.147000000000013e-06	1.96364169e-08	8.366760900000024e-11	0.00112426	0.0002739989999999	7.507545200099996e-08	1.2639605475999998e-06	0.0	0.0	0.0	0.0	0.0
5245.880581704463	-35.13402313494862	27519263.07750396	1234.399581647105	11389.537955041023	-98.9708141252122	129721574.82932006	9795.222048607302	4971.574860384981	-13.307674927222251	177.09421196861976	24716556.59241194	5117.643472828585	7913.203768873011	1.171592	39.36689	0.0596025549999999	0.0297064	-0.0798890289	0.0320816492	-0.0089367661	-0.2458617337	0.0705731369	-0.0282941531	0.0731798099	0.0006454152	0.0345301908	0.0865934119	0.1672196478	0.1089097071	-0.0600979485	-0.0911786851	0.1020990757	-0.0939149952	-0.0969173978	0.0523179227	0.0718096387	-0.144279158	-0.0262918297	0.0305464166	-0.1479435616	0.1976027107	0.1662754637	-0.0333566361	-0.0719458803	0.0383262546	0.0058082618	-0.0205998609	-0.0714245639	-0.226326578	-0.0010078765	0.0034249008	0.1929306273	0.0063367652	0.1274746184	-0.0616563314	0.1354890715	-0.1271025834	0.0189748372	0.0019413608	0.1134627478	0.0456778364	0.0088518425	-0.1299275339	0.0581430659	-0.0850554042	-0.0079431985	0.0186241857	-0.1472173327	0.0946340767	-0.0363181865	-0.1815098297	0.0319620995	-0.0034727959	0.1756970059	0.1339358619	-0.0985489568	-0.1554106639	0.0191955712	0.0122114234	0.0850880241	0.0237667027	0.1881464265	-0.1043290873	0.1450255723	0.1726638201	0.0014100309	-0.0162478639	0.1422213233	-0.1119739054	-0.0462461988	0.0082418038	-0.0370484342	-0.1377516319	0.1027440446	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0207868	0.0046279	2.1417458410000008e-05	0.00043209105424	-0.0161187	0.0177546999999999	0.00025981248969	0.0003152293720899	-0.10619	0.0038889999999999	0.0112763161	1.512432099999992e-05	-0.00105068	-0.00027236	1.1039284624e-06	7.417996960000001e-08	2.54709e-05	-0.0001146591	6.4876674681e-10	1.3146709212810002e-08	0.00140386	0.0002796	7.817616000000005e-08	1.9708228996e-06	0.0	0.0	0.0	0.0	0.0
