global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
6039.123948515113	-11.864299874119752	36471018.065528765	140.76161150303795	12065.660473915084	6.843004726941217	145580162.67179677	46.82671369293984	5758.443732768143	-0.1128453791006904	0.0127340795843785	33159674.2234567	5892.656878610381	7947.411557453814	1.133754	38.763054	0.0184108149999999	0.00869397	0.1143485747	0.0943108406	0.029512917	-0.0852929773	-0.1093840733	-0.0602918272	-0.0562490943	-0.0286602777	0.0210118989	-0.1083547977	-0.0453136922	-0.1110556426	-0.0591764261	-0.0299165329	0.0866938165	0.0265650107	0.0544166446	-0.0558324758	0.0119183606	-0.0414861357	-0.0368418615	-0.0322919906	-0.0994051454	-0.0244919446	-0.0855741428	-0.0914498374	-0.0052373273	-0.0455938735	-0.093099707	0.0922684403	0.0808531117	-0.0175811202	0.0082201215	-0.028476633	-0.0913210643	-0.1776169366	0.0829416523	0.0797469141	-0.0339867928	-0.0537045195	0.0600179639	0.1110026432	-0.0532682053	0.0974745776	0.1331556576	-0.1857525949	0.1493923294	-0.0871535383	-0.1202223413	0.0453718696	-0.0540012062	0.0446017831	0.0552658421	0.001920282	0.0936568067	0.0542726256	0.1143870201	0.0142118616	-0.1163614461	-0.1172653465	0.151763671	-0.1771728996	-0.0300096768	0.0076441402	-0.090256073	0.1112939743	0.1095376466	0.0686771481	0.0234714307	0.1151212437	-0.0263917005	-0.1027244176	-0.0127679599	0.0760994085	0.0219838219	-0.0004782458	0.1342225217	0.0282788255	-0.0466692859	-0.0752742962	-0.0691477434	0.03115751	0.0080642182	-0.0661859799	-0.0777632106	0.0977668321	0.0034815869	-0.0933309586	-0.0415869215	0.0827912113	-0.0647053875	-0.1806986744	-0.1753225559	-0.1724377366	0.0431278664	0.0888482245	-0.066230517	0.0324176696	-0.0209967597	-0.1219887621	0.0057946731	-0.1495259744	-0.0596850397	-0.1096887296	-0.0106626492	0.197045287	-0.0711033967	0.0887018937	-0.024969315	0.1091464173	-0.0967336917	-0.0023663909	0.1091228139	0.0679725859	0.0104785198	-0.0495350801	-0.0976380941	0.0	0.0286326	-0.0001549999999999	2.402499999999965e-08	0.00081982578276	0.0197754	0.0064419999999999	0.0003910664451599	4.149936399999997e-05	0.00515691	0.00203551	2.65937207481e-05	4.1433009601e-06	-0.000231795	6.117099999999997e-05	5.3728922025e-08	3.741891240999997e-09	-0.0	-5.74961e-05	0.0	3.30580151521e-09	0.000250181	-7.689900000000001e-05	5.913456201000001e-09	6.2590532761e-08	0.0	0.0
6048.753798794455	9.629850279342463	36587422.51843035	92.73401640255211	12069.584360705954	3.923886790869801	145674866.64019775	15.396887547562509	5776.006862187654	17.563129419511824	308.46351500652173	33362255.272038877	5913.446903560925	7888.572380997356	1.191774	40.746769	0.0428269149999999	0.0235954	-0.1012220989	-0.0965389509	0.0962557417	-0.0490258849	0.1000024974	-0.0414353356	0.0080756395	0.0251294714	0.0070230614	-0.0328002023	0.0825630216	0.0705015793	0.0640724307	0.0327661498	-0.0252085879	-0.1307351365	0.0451493766	-0.0952858946	-0.0557249109	-0.0947866054	0.1168338831	0.0428465721	0.1995389547	-0.010975472	0.0615090505	0.00641348	-0.0697852756	0.0861289456	-0.2455109364	0.0503966249	-0.1299355423	0.1597403081	-0.0788054141	-0.0671283028	0.0143388444	-0.0790166854	-0.0371806403	0.023410393	0.0417969973	-0.0574283896	0.1589782802	-0.1121774004	0.1185252586	0.0288137831	-0.0104951601	0.02367904	0.0783990454	0.1530960004	-0.0722376836	0.0872115255	0.1360920172	-0.0474723927	-0.1453257332	0.0245678835	-0.0301994435	0.0286631835	0.11801056	-0.0269884396	0.0223259585	-0.0206123592	-0.0171224285	-0.0436336534	0.0533062722	0.0778258393	-0.0717387891	-0.0445136549	-0.0070750698	-0.1157902116	-0.0391640488	-0.1596307769	0.0399737768	-0.0323643736	0.0165001786	0.0917420222	0.0204437714	0.245145255	-0.16109542	0.1622604038	0.0205502025	-0.1410352785	0.0521311963	-0.0869173269	-0.021940943	-0.1217954825	0.0340945667	0.2014467538	-0.006319489	0.0410210331	-0.1016849977	-0.1100907646	0.077996278	0.0076291196	-0.0581229468	0.058462176	-0.132452084	0.0544619064	-0.0378443823	-0.0623803965	0.0841920203	-0.1049633086	0.0544346185	-0.0336444826	-0.0725584796	0.0683435935	-0.031628245	0.0151659448	0.0123472233	-0.0536290952	-0.0177609538	0.0048859803	-0.0662932016	0.1160072408	0.1076661454	0.0628806309	0.0014986813	-0.0602788237	-0.106146603	0.0	0.03584	0.0072073999999999	5.194661475999994e-05	0.0012845055999999	0.0394311	0.0196556999999999	0.0015548116472099	0.0003863465424899	0.00700699	0.00185008	4.90979088601e-05	3.4227960064000018e-06	-0.0003142	-8.2405e-05	9.872164e-08	6.790584024999999e-09	9.67187e-05	9.67187e-05	9.35450692969e-09	9.35450692969e-09	0.000353332	0.000103151	1.0640128801e-08	1.24843502224e-07	0.0	0.0
6050.021985739806	1.2681869453508623	36602766.02793503	1.6082981283583515	12075.447980212311	5.863619506357281	145816443.9228136	34.382033715333606	5768.208847543471	-7.79801464418324	60.80903239089627	33272233.30887878	5905.94300781402	7870.327904857061	1.072237	36.659779	0.016544845	0.00791849	-0.0204449811	0.0882578066	-0.0180832213	-0.1359949065	0.1165156585	0.0067730196	-0.092852693	-0.0411790437	0.0043021012	-0.0358386484	-0.0493940155	0.0519107158	-0.0455961841	-0.0931650323	0.1312258356	-0.0374444746	-0.0039799783	-0.0505438959	-0.0737577349	-0.0545214052	0.0161622705	0.0123024501	-0.0611438772	0.1476980919	0.1242558744	0.164390886	0.0883400399	-0.0949886796	0.0562742039	0.0578568604	-0.0577254688	0.0260458927	0.0215775422	0.1566163981	0.0521416311	-0.0832923065	0.0142018619	0.0063131976	-0.0963793151	0.0628487135	0.1139619384	-0.0200912583	-0.0547469194	0.0008977001	-0.0805817106	0.0571529899	-0.0345882412	-0.009728778	-0.0450332318	0.0187581578	-0.0996624076	0.2051301205	-0.1362700382	0.0513661521	0.0142965653	0.0214595728	0.0076073971	-0.2657001542	-0.135253341	0.0893272245	-0.0752747172	0.0502834801	0.0549292296	-0.0766163462	0.3171907901	-0.1668108028	-0.0540201739	-0.0146378418	-0.021434657	0.0291710431	-0.0018366495	0.2296829721	0.068026708	0.0153763659	0.0599760727	0.0552381721	0.109448236	-0.026514028	0.0694866145	0.1090577803	-0.129011199	-0.0937518331	0.0804863109	-0.0315265752	-0.017456599	0.0412218177	-0.1724665814	0.0513218888	0.0608843199	0.0206502712	-0.0151675144	0.0510047889	0.0841252285	-0.0663782318	0.0317577503	0.0573143859	-0.1144212729	-0.0144323572	0.153654838	-0.0289725934	-0.1041895074	-0.0260621473	-0.0796496628	0.0220651347	0.2782939535	-0.1278883275	-0.1136938825	-0.0859665297	-0.0611311156	-0.1568444318	0.2580934439	0.1396955653	0.106146603	0.0576418153	-0.0074890309	-0.0704597601	-0.1131072554	0.0	0.0397395	0.0038995	1.520610025e-05	0.0015792278602499	0.0423291	0.002898	0.00179175270681	8.398404000000027e-06	0.00648078	-0.00052621	4.20005094084e-05	2.768969641000001e-07	-0.000233799	8.040099999999999e-05	5.4661972401e-08	6.464320800999998e-09	9.37914e-24	-9.67187e-05	8.796826713960002e-47	9.35450692969e-09	0.000346029	-7.303000000000008e-06	5.3333809000000116e-11	1.1973606884099997e-07	0.0	0.0
6076.350487881497	26.328502141691388	36922035.25157771	693.190025025048	12076.175644393476	0.7276641811640729	145834018.19424218	0.5294951605491808	5787.67068595528	19.461838411808458	378.76315436734313	33497131.969066057	5921.055745036137	7978.050217732026	1.159311	39.636833	0.017516347	0.00965261	0.0155571608	-0.1351954546	-0.1360189839	0.0603810192	-0.0740466933	-0.0646557561	-0.0722481938	-0.1005365525	0.01377024	-0.0254421958	-0.1031742019	-0.1227552441	0.1637307401	-0.0343277411	0.0672481159	0.0201421204	-0.0886448197	0.1393480579	-0.094452289	-0.0764826731	0.1349383043	0.0574580901	0.0387943781	-0.2322602138	0.059226184	-0.0661066469	-0.0873258902	0.0813224672	-0.1425129789	-0.0173864071	0.0847240354	-0.0019329486	-0.022988826	0.2321218362	-0.0431667604	0.0978158956	0.1015072155	0.0036070991	-0.1377916391	-0.0057660201	0.0101332607	0.213630022	0.0233890962	-0.0378002778	0.0931317921	0.1951421306	0.0843620903	0.0033003549	-0.0899992473	-0.0234206493	-0.0573307986	-0.019538711	-0.0134326751	-0.0803391119	0.0104174276	-0.059090037	-0.1611968306	-0.1194625225	0.0447679055	-0.0385062404	-0.0411047065	-0.0746890596	0.0005668824	-0.0389159514	-0.0172167716	0.0532512978	0.1644347245	-0.166339731	-0.073782888	-0.0042228874	0.1275293016	-0.1233945751	-0.0196222311	0.0520292986	0.1220672044	-0.0149153028	-0.1297474754	0.1167873113	-0.0364744464	0.2419668122	0.0071512183	0.0876012343	0.101315448	-0.0307958542	0.0018454684	-0.0519279885	-0.0465671245	-0.1784160733	0.0014415575	0.0709556195	0.0858399582	0.1495367832	-0.1356488017	-0.0003158379	-0.0102779597	0.048678408	-0.0652261976	0.0811479206	-0.0025454277	0.0049973677	0.0870415217	0.0328418112	0.086455523	0.0110441014	0.1113840667	0.1131796758	0.0585005486	-0.1351349496	0.0069552536	0.0588866399	-0.0004904042	-0.047838055	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	0.0383685	-0.0013709999999999	1.8796409999999924e-06	0.00147214179225	0.0418852	-0.0004439	0.0017543699790399	1.9704721000000362e-07	0.000196033	-0.006284747	3.8428937089e-08	3.9498044854009e-05	-0.000407835	-0.000174036	1.66329387225e-07	3.0288529296e-08	-0.0	-9.37914e-24	0.0	8.796826713960002e-47	0.000360327	1.4298000000000043e-05	2.044328040000013e-10	1.2983554692900005e-07	0.0	0.0
6063.08637169243	-13.264116189067863	36761016.35060247	175.93677827709217	12080.598742657474	4.423098263998327	145940865.98109734	19.563798252985013	5763.137074671658	-24.53361128362121	601.8980826158261	33213748.941455	5899.102755712172	7985.837118816146	1.165557	39.850395	0.019181103	0.0113562	-0.0911574322	0.0739290564	-0.0115705201	0.0710902688	-0.0845271546	-0.0150341561	0.1666857964	-0.0114537528	-0.1076844716	0.0215186744	0.0131432549	0.0370850851	0.0174514442	0.0744379127	0.0323328337	-0.0273005015	0.0297064009	0.1582243114	-0.0113477321	-0.1239776018	-0.0203316604	-0.280108888	-0.0523589357	0.038073217	-0.007346477	-0.0993705024	0.015959636	0.1074408498	-0.0312155696	-0.0393395861	0.0992039636	-0.1327814609	-0.0349819923	0.0271646297	0.0096842031	-0.0646295348	-0.1147639442	-0.0623268799	-0.0730817642	-0.0408635352	-0.0105585576	-0.0135905891	0.0624042293	-0.0440661933	-0.0423795399	-0.0130716375	-0.0979183785	0.0107408875	-0.0011000401	-0.0787291487	-0.0429357719	0.0160737428	-0.0275851792	0.0904005544	-0.0682404743	0.1781580331	-0.0850917784	0.0590523114	-0.2324888784	0.0250337395	-0.1531027356	0.097583214	-0.1660420505	-0.0813869855	-0.1712805623	-0.1333413059	0.0789733842	0.0805320071	0.2474546209	-0.0018018299	0.0153958209	0.0026249981	0.0255513781	0.1160416311	-0.046769128	-0.1133026222	-0.00303196	-0.080847923	-0.078149605	0.0649295696	0.0600281708	-0.0599842177	-0.0762936863	-0.130724035	0.0207391719	-0.0416954887	0.0126841205	0.040933035	-0.0138959665	-0.0547054027	0.0445745764	0.0188145788	0.0319325403	0.0390721114	0.0426329114	0.0142168948	0.1144637016	0.1475089247	0.0251738927	-0.0329405101	-0.2372773155	0.0666809764	0.0738303749	-0.1751551328	0.0454881958	-0.1523579639	-0.0376829087	-0.0508311978	0.2099321464	0.0635852698	-0.0575525332	0.1371326825	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	0.0374117	-0.0009568	9.154662400000014e-07	0.00139963529689	0.035149	-0.0067361999999999	0.001235452201	4.537639043999997e-05	-0.0079787699999999	-0.0081748029999999	6.366077071289842e-05	6.682740408880738e-05	-0.000370744	3.7091e-05	1.37451113536e-07	1.375742281e-09	-0.0	0.0	0.0	0.0	0.000389502	2.917499999999999e-05	8.511806249999993e-10	1.51711808004e-07	0.0	0.0
6051.176473598539	-11.90989809389066	36616736.71463245	141.8456726068604	12106.52812502001	25.92938236253576	146568023.2419005	672.3328697025806	5765.984995678564	2.8479210069053806	8.110654061572957	33246582.970390327	5904.290941112096	7947.732710843326	1.099597	37.595211	0.038448585	0.0213883	0.1129412295	0.1328551609	0.143189937	0.0236487511	0.0319943326	0.0512398339	0.0261988277	0.0969362569	-0.0305117141	0.0544674835	0.0208768531	-0.0380381256	-0.105045507	0.0018294887	0.0484335426	-0.0392429704	-0.0625831786	-0.0082500519	-0.0074514662	-0.0893138305	0.1149838882	-0.1171892195	0.0107767118	-0.0149868687	0.0209575505	-0.0341632543	0.0703944199	-0.1039391306	0.0402999506	-0.0633478732	-0.0683854239	0.0717994861	0.0322984125	-0.0045067641	0.0591871902	0.0939838497	0.018822283	-0.0706514598	0.0890701722	0.02501294	0.0346727084	0.050530905	0.0529520632	-0.0852689515	-0.1511840662	-0.0590415544	0.0482406627	0.1767025727	-0.1714791292	0.1490118813	0.0199704695	0.0520049599	0.0790467716	0.0758945898	-0.0357319592	-0.0613412764	-0.0146941108	-0.0580516232	-0.0467015975	-0.1406547965	0.1181235449	0.0375941531	-0.0083846061	0.0904149477	-0.0613415968	0.0024798043	-0.0407947437	-0.0613515175	0.1569196307	-0.0321936422	0.008850479	-0.0090254875	0.0582261891	-0.103894104	0.0903455026	0.0130236088	-0.0328737941	-0.0496259403	0.0871843053	-0.0319983312	0.0246110898	-0.0477027212	0.0130536642	0.0863338216	0.0990626441	0.05802675	-0.0064070571	-0.0270343024	-0.0210401237	-0.04711364	0.1573410294	-0.0534240752	0.1307361162	0.0478720402	-0.0747424649	0.2255063219	-0.134056439	-0.049401329	-0.0525020512	-0.0065204734	-0.0213898675	0.0624799148	-0.0871616922	-0.094201081	0.0522715538	0.1707073738	-0.0159160487	0.0701053133	0.0296281662	0.0050140588	-0.076405589	-0.0736294883	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.0348947	-0.0025169999999999	6.335288999999992e-06	0.00121764008809	0.0371937	0.0020447	0.00138337131969	4.180798090000014e-06	0.0113187	0.0192974699999999	0.0001281129696899	0.0003723923484008	-0.000317831	5.291300000000003e-05	1.0101654456099999e-07	2.799785569000003e-09	7.62853e-05	7.62853e-05	5.81944699609e-09	5.81944699609e-09	0.000226912	-0.00016259	2.64355081e-08	5.148905574400001e-08	0.0	0.0
6060.696786669098	9.520313070559496	36732045.53994113	90.63636096146598	12054.199763061744	-52.328361958265305	145303731.92779782	2738.2574652352278	5775.374244153301	9.389248474737542	88.15798692036125	33354947.66002932	5913.993173694059	7921.355673404643	1.215845	41.569756	0.065707455	0.0298184	-0.0440091472	-0.1696919241	-0.0835609857	0.0412687183	0.0511938769	-0.03254222	-0.1599310862	0.0217952357	0.0494271857	0.0379374383	-0.0398390579	-0.0636589608	0.1646372981	-0.0026810806	0.078404873	0.091394641	-0.0895866448	-0.0457125605	-0.0233296925	0.1094993324	0.036082433	0.0814563006	0.0693577041	0.0814913066	0.0015612744	-0.0092066541	-0.1511016661	-0.0487899317	0.0480182392	0.0178034172	-0.0428482177	-0.1508553358	0.026504619	0.168835971	0.0783368063	0.1015535525	-0.0237022421	0.1469407257	0.0232689638	-0.0457009987	0.0129019337	-0.1083021379	-0.0573400274	-0.1410991048	-0.0006053855	0.0901492932	0.0465145355	0.0499460347	0.0930423827	-0.0655780058	0.1365987953	-0.0584788763	0.0994310015	0.0814635112	0.2715140588	0.130058398	0.0616214615	-0.0696174516	-0.0010202391	0.0193060137	-0.0623097329	-0.0227381487	0.034295901	-0.1166476998	-0.1119228201	-0.0479456901	-0.1185851815	-0.0432393104	-0.0495388219	-0.0800862239	-0.0089758446	-0.0215689427	-0.1254770958	0.0476939906	0.037348689	0.0434470866	0.0233875894	-0.0744529342	-0.0464379579	0.2348295399	0.0255210416	-0.0281558436	0.0292086344	0.1023917464	-0.1149642301	0.0186897276	0.0439758172	0.1023976405	0.1392831175	-0.0261848173	0.1105892375	0.0291228624	-0.0279457764	0.0445884757	-0.0631132906	-0.0956583481	0.1109044491	-0.1367854123	-0.1017803776	0.0206560183	-0.04464572	-0.3043286557	-0.0643820856	-0.0234066095	0.029099654	-0.0323033902	0.0565003992	-0.0948721091	0.0298400147	0.0827416734	-0.0267754156	0.0838734454	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0464469	0.0115521999999999	0.0001334533248399	0.00215731451961	0.0159217	-0.021272	0.00025350053089	0.000452497984	0.00402991	-0.0072887899999999	1.6240174608100003e-05	5.312645966409999e-05	-0.000580909	-0.000263078	3.37455266281e-07	6.921003408400003e-08	-0.0	-7.62853e-05	0.0	5.81944699609e-09	0.000399438	0.000172526	2.9765220676e-08	1.59550715844e-07	0.0	0.0
6074.38771770206	13.690931032961998	36898186.14496965	187.44159254932188	12115.63027319312	61.43051013137483	146788496.91671357	3773.707575000946	5784.37936239817	9.005118244868754	81.09215460406811	33459044.60813786	5921.421398047395	7935.407487770414	1.106167	37.819836	0.0838732799999999	0.0418044	0.0053101944	0.0514255828	-0.0976101953	0.0649610412	0.0766470978	0.056542426	-0.1053815363	-0.0584277679	-0.1081329912	0.116458888	0.0336633598	-0.0265599072	-0.0055767854	-0.0009677008	0.202890836	-0.0179794982	0.0166542455	0.0211413643	0.1442458215	-0.0320290475	0.0418024203	-0.0851388209	0.0782639221	0.0008702779	0.0226606051	0.2759469569	0.07280915	0.0750732377	0.00868942	-0.0947463709	-0.0139428313	-0.0152020432	0.088236086	-0.1431458862	0.0926825704	0.0321405106	0.0469875754	-0.0873377802	-0.0037869021	-0.1367379864	0.0597773973	0.0172081337	-0.0370236662	0.0498903674	-0.0451896852	0.0472279617	-0.0718608175	-0.1958816385	-0.031116488	-0.1214318397	0.0375499388	0.1159298189	-0.2623173772	-0.1516872675	-0.0052345682	-0.0125647153	-0.0970860004	0.1082243694	0.1153339949	-0.1114796991	0.0125853748	0.1467589905	-0.1229986658	-0.1336665986	0.0314545038	-0.134922173	0.0180112374	-0.0579187062	0.0100782082	-0.0781984362	-0.0199053969	0.2637845278	-0.0125996599	-0.0393962866	-0.0234383317	-0.0678612966	-0.0848150246	-0.0786014801	0.0422204078	-0.1468231197	0.147534267	-0.0391864918	0.0731369067	-0.0459360892	0.0897964466	0.0770831658	0.0359829228	-0.1119264727	0.0318518046	0.0340100251	-0.0305311848	0.1282496036	0.0240256642	-0.097204883	0.1883759554	0.0034259082	0.0351949486	-0.03400158	0.2856883347	0.0725244226	0.0055236275	0.0057219373	0.1899178438	0.0266041834	-0.0428123801	-0.0463099812	0.1942098311	0.1385420352	0.1221757616	0.0393475933	0.1460776738	0.0428429669	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0337662	-0.0126806999999999	0.0001608001524899	0.00114015626244	0.044916	0.0289942999999999	0.0020174470559999	0.0008406694324899	-0.00983592	-0.0138658299999999	9.67453222464e-05	0.0001922612415888	-0.000226989	0.0003539199999999	5.1524006121e-08	1.2525936639999998e-07	-7.6585e-05	-7.6585e-05	5.8652622249999995e-09	5.8652622249999995e-09	0.000263294	-0.000136144	1.8535188736e-08	6.932373043600001e-08	0.0	0.0
6089.305405039817	14.917687337756432	37079640.31584713	222.53739550705865	12138.66803655667	23.037763363550766	147347261.70172256	530.7385407949619	5777.745421929813	-6.633940468356741	44.00916613770126	33382342.160630915	5910.887608655085	8039.53641622502	1.144164	39.11898	0.10645908	0.061633	-0.0064930952	0.0797383072	-0.1732346751	0.0373003292	0.0049246278	-0.087989617	-0.0092442493	-0.1900404753	-0.0710872477	0.0525551769	-0.0427297008	0.016116628	-0.0203532797	0.0213663314	0.0378640237	-0.0259638392	-0.0165254803	0.0045021598	-0.002279925	0.0058565627	0.0586833585	-0.0637410982	0.0234544947	-0.1022425423	0.0283747831	-0.0378151036	-0.0370384893	0.0476427326	0.0781507536	0.0281833471	-0.0208511121	0.0371926115	-0.0154093443	0.0239484502	-0.138309551	-0.0652734185	0.0673626077	-0.0577011946	-0.0585063123	0.2259217399	-0.0818166313	-0.0125689543	0.0626889402	-0.0292158061	0.0223048352	-0.030238614	-0.0995200943	-0.1378405632	-0.0224786374	-0.0435474002	0.08401071	-0.0633641125	-0.0108922959	0.0103504532	0.1340276834	-0.2519510469	0.1440273436	0.2036747001	0.0760763232	-0.1471559902	-0.11217685	-0.0016802839	-0.0506297299	-0.0170117724	-0.0636385383	-0.1405273606	0.1361422895	-0.0675811877	0.013585903	-0.0205656566	0.1128507343	-0.0381388621	-0.056707365	0.0082032648	-0.06229612	-0.0243219773	0.0271795057	-0.0025431688	0.0047476121	0.0046643077	-0.1742419636	0.1013496482	0.0277640443	0.0094824559	0.0492664796	-0.1457591009	-0.1248598155	0.0083143214	-0.1089545581	-0.0986622099	-0.0950770341	-0.0165036537	0.0643242089	0.0510852985	0.107708597	-0.0367857641	0.0540776524	-0.0327081214	0.074222513	0.0616334214	0.223413046	-0.0488753492	-0.179328599	-0.0732862648	-0.2498409499	0.0382328895	0.1349479028	-0.0161701742	0.1777332906	-0.003849421	0.0083452543	0.1143454155	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0247601	-0.0090061	8.110983721000006e-05	0.00061306255201	-0.0067383	-0.0516543	4.540468689e-05	0.00266816670849	-0.0125978	-0.0027618799999999	0.0001587045648399	7.627981134399998e-06	-0.0008890159999999	-0.0006620269999999	7.903494482558222e-07	4.382797487288676e-07	-0.0	7.6585e-05	0.0	5.8652622249999995e-09	0.00014117	-0.000122124	1.4914271376000004e-08	1.99289689e-08	0.0	0.0
6067.959343628081	-21.34606141173572	36820130.59592333	455.6543377935927	12072.64520393312	-66.02283262355013	145748762.22004935	4359.014427637316	5776.170715957814	-1.5747059719997196	2.479698898251582	33364148.1398886	5910.761673781118	7966.899612468847	1.152254	39.395569	0.090788815	0.0543246	-0.1173981727	0.0877732393	-0.1256373599	-0.0395946332	-0.0526710946	0.029379505	0.1396215932	-0.0400526027	-0.0900994107	-0.0850999566	-0.1028178861	0.1248735728	0.0179950799	0.0617807119	-0.0287277122	0.1211363757	0.1425036963	0.0760509792	0.1608122619	0.0640540314	0.0474954234	-0.014653636	-0.0967366414	-0.1214139549	-0.0150983143	-0.0107361814	0.137911551	0.121250127	0.0774119835	-0.068967904	-0.0467018475	0.0616922852	0.0225574862	-0.0327220479	-0.1543748586	-0.0430562771	0.0729839183	0.0212244528	-0.1371367057	-0.0471892727	-0.0160008123	-0.0807994799	0.0039172598	-0.0131940177	-0.0837464153	0.1237764238	-0.0887018427	-0.1050342615	0.0425933925	-0.1044079209	0.0816991478	-0.0180076134	0.1612460418	-0.1846409456	-0.0200784288	0.0166322547	-0.0043722241	-0.0610156575	0.0325826965	-0.0329063761	0.0966757119	0.0717221537	0.1162953414	0.1213509399	0.0387100707	0.0733713812	0.1121019034	-0.0640195041	0.0315096902	0.1036050153	0.0280587886	-0.017447416	0.0963155368	-0.1151844599	-0.1333956156	-0.0292835422	-0.0829623738	-0.0370255643	0.0273892836	-0.0270502343	-0.0605294004	0.143493655	0.0679505176	-0.1209198784	-0.0802803989	0.0010036931	0.0026917994	0.0620301656	0.0198763135	-0.0253991937	-0.044220716	0.1597578357	0.089569008	0.0479966233	0.1096437902	-0.0728509599	0.0982991346	-0.076870637	-0.1131200535	-0.0750289592	0.0530039423	0.0020760481	0.1056910019	0.0318624475	0.1042763142	0.0414850135	0.0789378062	0.1275907939	-0.092322439	-0.1511064126	-0.0994001076	-0.0993740351	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0301492	0.0053891	2.904239881000001e-05	0.00090897426064	-0.00525957	0.00147873	2.76630765849e-05	2.1866424129000005e-06	0.0143729	0.0269707	0.0002065802544099	0.00072741865849	0.000152234	0.0010412499999999	2.3175190756000002e-08	1.0842015624997917e-06	-0.0	0.0	0.0	0.0	4.34143e-05	-9.77557e-05	9.556176882490002e-09	1.88480144449e-09	0.0	0.0
