global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4833.598462604031	-21.46881823039257	23363674.09768805	460.9101562096364	10237.936148699591	-38.055288127825406	1448.2049544918093	104815336.58484982	4611.819875437063	2.928489845116019	21268882.56347633	8.576052772947644	4639.260749399299	8697.835093040383	1.308484	45.831757	0.077921405	0.0391894	-0.1475128385	-0.0096092153	0.0223239593	0.1220111216	0.0754227896	-0.0241680796	0.0998459709	-0.1009349649	-0.018190939	0.0232140832	0.0606732891	0.0383960482	-0.0601435077	0.0357424476	-0.0901989792	0.0386310408	0.0089202294	0.0393605033	-0.0101909698	0.0654808283	0.1911424843	-0.2022823527	-0.1679735138	-0.056457046	-0.0758959433	-0.1119818879	-0.0510895642	-0.0414008884	0.0065414825	0.0298252989	0.0226380542	-0.0376120344	-0.0670460668	0.116401605	-0.0054164244	-0.0242352413	-0.206806933	-0.1391528519	-0.0641569044	0.0429795847	-0.0223313138	0.0560791615	0.0390050721	0.1776670152	0.094410106	-0.0040156743	0.2582609934	0.1563896314	0.089736787	-0.0500337127	-0.0006746077	-0.0409398991	-0.0004848405	-0.0588937271	-0.173663491	0.2185967383	0.1468537793	0.0512247095	0.114044333	-0.0928188374	-0.0769495968	-0.025658905	0.0238087553	-0.0386094904	0.0251512652	-0.0043033799	-0.0499393313	0.1254851283	-0.0063409535	0.0369960854	0.2111022051	0.1099429787	0.091362215	-0.0403041571	0.027031377	-0.0321471909	-0.0803971995	0.0729591322	0.2071965816	-0.0657362552	0.1759651823	-0.1878440925	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0111948	-0.0098702	0.00012532354704	9.742084804e-05	-0.0172652	-0.006976	0.00029808713104	4.8664576000000016e-05	0.0513554	0.0170063	0.00263737710916	0.00028921423969	0.00057457	0.000724229	3.301306849000001e-07	5.245076444410001e-07	0.000161582	-4.030099999999999e-05	1.624170600999999e-09	2.6108742724000005e-08	2.47649e-05	-0.0001168480999999	6.1330027201e-10	1.3653478473609996e-08	0.0	0.0	0.0
4836.276298265307	2.6778356612758216	23389568.43316278	7.1708038288005165	10260.36750165154	22.43135295194952	503.1655952549345	105275141.26894708	4607.841070215185	-3.978805221878247	21232199.32836182	15.830890993645603	4634.372652135032	8765.499253413196	1.145017	40.106033	0.047506465	0.0266487	0.0816292194	-0.0245643478	-0.1026111234	-0.125880983	-0.0040488866	-0.0716962949	-0.0490144113	-0.046283953	0.0536055416	-0.0510646752	-0.0022131274	0.1194571047	-0.0143082148	-0.0465512043	-0.1775059525	0.0350920859	-0.0077430392	0.0308839731	-0.0155027464	0.0863470127	0.0231412467	-0.0519978344	-0.0708033341	0.1225565014	0.1578842927	0.1200689782	-0.0752729621	-0.0003333307	-0.23376445	-0.0828840685	0.0112088598	0.2262149513	0.1185048605	0.082407224	0.0786178129	0.0577735291	-0.0145060624	0.1182099865	0.1696242038	0.0053482302	0.0635984579	0.0199908781	0.1241081473	-0.0347775025	-0.0920731388	-0.1168053186	-0.0848789655	0.0223060992	0.1735834209	-0.0456343562	0.0277464113	0.0049444181	0.0213390123	-0.107105538	-0.0174546167	0.0473133278	0.1051972552	-0.1276823293	-0.1567026091	0.0989555434	-0.0264949395	0.0338054119	0.2232694988	0.0799374422	-0.0016751496	-0.059692114	0.2670058606	0.0384873023	-0.0975889269	-0.0354559924	0.0040063175	-0.103880899	-0.1650090088	-0.0153436028	-0.0496172702	-0.1306356462	-0.0677801002	-0.0508651172	-0.0787321672	-0.0289544113	-0.0576905645	0.02757383	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00379798	-0.00739682	1.44246520804e-05	5.47129461124e-05	-0.00961646	0.00764874	9.24763029316e-05	5.850322358760002e-05	0.0570937	0.0057382999999999	0.0032596905796899	3.292808688999994e-05	0.000145379	-0.000429191	2.1135053641e-08	1.8420491448100005e-07	0.000161582	0.0	0.0	2.6108742724000005e-08	0.000130026	0.0001052610999999	1.6906760675999998e-08	1.1079899173209996e-08	0.0	0.0	0.0
4823.332233099816	-12.944065165490429	23264533.83085966	167.54882300846276	10197.932667152554	-62.43483449898668	3898.108558915857	103997830.6837772	4600.785338928649	-7.055731286535774	21167225.73490081	49.783343987799775	4628.321904610801	8762.06232538023	1.15955	40.615086	0.040682135	0.0220269	-0.019814415	0.1202277094	0.0586598929	0.1839126051	-0.1022292034	-0.1530144438	0.0743566593	-0.0550601747	-0.0538306554	0.1418281221	-0.0734880868	0.0931915459	0.1078834832	-0.1946275025	0.0538908313	-0.085428027	-0.2625194764	0.0262876135	-0.0589244821	-0.1443909197	-0.1745786998	0.1306059836	0.0210834557	0.0621886072	-0.1042625362	0.1622983112	0.1387723673	0.0676741979	0.1521969475	-0.0627325512	-0.000585369	0.0546047646	0.0043516409	-0.0313035268	0.0830025176	-0.0705126681	-0.2048514447	-0.102351552	-0.0359650077	-0.0223782869	-0.0018721873	0.0370429967	0.0574853754	0.0186708821	0.0670045374	0.1163867239	-0.1728138227	0.053291839	-0.0438775109	0.1128631269	0.2452984803	0.0090512773	0.1098378856	0.1408573748	0.1628209634	-0.1482655835	-0.0334860773	-0.0794876266	0.0687529097	0.1127304219	0.1016923047	-0.0029491079	-0.2230163738	0.0545564725	-0.0162168114	-0.0698401185	0.0302745909	-0.0501643269	-0.0921317218	0.0830245938	0.1889717268	0.0713205126	0.0517949608	0.0024119175	0.0250322041	-0.0404363093	-0.0544755558	0.0819541645	0.0487733263	0.0278586378	-0.1743860259	0.0951470389	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.003801	3.0200000000002794e-06	1.4447601e-05	9.120400000001688e-12	-0.0218968	-0.01228034	0.00047946985024	0.0001508067505156	0.0571197	2.6000000000005186e-05	0.00326266012809	6.760000000002695e-10	0.000475462	0.000330083	2.26064113444e-07	1.08954786889e-07	0.000231292	6.970999999999998e-05	4.859484099999997e-09	5.3495989264e-08	-3.76365e-05	-0.0001676625	1.4165061322499995e-09	2.811071390625e-08	0.0	0.0	0.0
4830.083913695998	6.751680596181359	23329710.613344844	45.58519087285187	10231.401263517491	33.468596364937184	1120.1469426390863	104681571.81510732	4605.803419846755	5.018080918105625	21213425.142272063	25.181136100655788	4631.844094469483	8671.615390631188	1.197455	41.942776	0.04638774	0.0326238	-0.0370477473	-0.0135238198	-0.1105160954	-0.0326693529	0.0079373168	0.0070090473	0.1319445934	-0.0877547362	-0.0094389457	-0.0457273375	0.1850535905	-0.1340944074	-0.0657099545	0.0858228044	-0.0811493087	0.2016821849	-0.0069989189	0.229548058	-0.2723289241	0.0304320683	0.0344174123	-0.1013394419	-0.0435204157	-0.1024307787	0.1084567968	0.1085780629	0.0581020827	-0.0838643315	0.034950915	-0.0654666111	-0.0574829819	-0.0505530297	0.1463237899	0.0606676774	-0.0460869347	-0.0730845886	-0.1714507226	-0.1473155394	0.1420548931	-0.0054292271	0.0068803788	-0.0232189663	-0.0115032171	-0.0405468442	-0.0657073658	-0.06335339	-0.0804751312	-0.1001224101	0.0705609442	-0.2328788585	0.0099230026	-0.1773078888	0.2925393449	-0.0381976199	-0.0596153989	0.0928057128	0.0638398651	0.0854182437	-0.074986997	0.1212466964	0.0327623842	-0.1004606353	-0.0203236142	0.0588495296	-0.0543899524	0.133065529	0.0479794687	0.0042418739	-0.013155122	0.0872217826	0.2037112156	0.1337797193	-0.1400319899	-0.0417193953	-0.0107840501	-0.0131987554	0.0090864863	-0.1278060728	-0.0862395131	0.0020648488	-0.0293204452	0.1004370674	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00385489	5.3890000000000014e-05	1.48601769121e-05	2.904132100000001e-09	-0.0236687	-0.0017718999999999	0.00056020735969	3.13962961e-06	0.0713048	0.0141850999999999	0.00508437450304	0.0002012170620099	0.000509489	3.4027000000000005e-05	2.59579041121e-07	1.1578367290000004e-09	-0.000342218	-0.00057351	3.289137201e-07	1.1711315952399998e-07	-3.76365e-05	0.0	1.4165061322499995e-09	0.0	0.0	0.0	0.0
4846.117501801991	16.03358810599366	23484854.84127157	257.0759475526613	10266.570208829991	35.1689453125	1236.8547143936155	105402463.85283548	4595.797288587877	-10.006131258877758	21121352.717791684	100.1226627698906	4619.140035329333	8746.50708613993	1.282384	44.91753	0.1200046475	0.0521375	0.1594878542	-0.1582376194	0.0712048154	-0.0837539451	-0.0167301969	0.059671815	0.0432887259	-0.0746964786	-0.2583247875	-0.1896559971	-0.084067588	0.0973710188	0.0035066281	-0.1049203805	0.167458716	0.005926517	0.0918478694	-0.048202492	-0.2156005148	-0.0359581054	-0.0604261502	0.1245173071	-0.0367468811	-0.0482947508	-0.1756373183	-0.0352130858	-0.0596341776	0.0516234451	0.1223162844	-0.0180173369	-0.0164105808	0.2410314829	0.0803332148	0.0431648484	0.015453574	-0.092368259	0.0790178551	0.0093055553	0.0239862527	-0.195975257	0.013072991	0.0969763591	-0.1231817991	0.1419342488	-0.0577892095	-0.0647707183	0.0462764932	0.2157042129	-0.1794209204	-0.0229978371	-0.1369566822	0.0479617036	0.196023737	0.0675620138	0.0248193645	-0.1155513168	-0.0059241082	0.015648247	0.1912502306	-0.0321758478	-0.0417878002	0.0786119634	-0.1129697114	0.0117067326	-0.0179130832	-0.0268497465	0.2430780705	0.0168820337	0.0115589138	0.1028825394	-0.094710432	0.0046215252	-0.0189517078	0.1875730253	0.022283985	0.0573556451	-0.0762946314	-0.112740452	0.1857329229	-0.0429015087	-0.0498571847	-0.1583879267	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.017294	0.01343911	0.000299082436	0.0001806096775921	-0.0263175	-0.0026487999999999	0.00069261080625	7.016141439999999e-06	0.0329258	-0.038379	0.00108410830564	0.001472947641	-2.41725e-06	-0.00051190625	5.8430975625e-12	2.620480087890625e-07	0.00023446	0.000576678	3.32557515684e-07	5.49714916e-08	0.000184534	0.0002221705	3.4052797156e-08	4.935973107025001e-08	0.0	0.0	0.0
4820.13933342393	-25.978168378061127	23233743.193620488	674.8652322788951	10211.488840738932	-55.08136809105963	3033.957110782802	104274504.34453574	4594.146303617037	-1.6509849708399995	21106180.259038087	2.7257513739395547	4621.9731494098205	8661.001593178895	1.456386	51.012238	0.0929224455	0.039384	-0.1028759026	0.1240784315	0.0311320301	0.1055191288	0.035809125	0.0099912109	0.0019443364	0.0081869172	0.1767467204	0.0081555736	0.0607831095	-0.0623845141	0.0026650811	0.2411367556	0.0259422074	-0.0439942208	-0.0609942202	0.1450515999	0.0600620457	0.081795272	-0.0833327697	-0.0257018326	0.0247184343	0.0451872648	0.2521820708	0.078364512	-0.0468491283	0.1460989766	0.0623576921	0.0845494022	-0.0018415292	0.0261576014	0.0133210028	-0.1349586267	-0.0982000772	-0.0564244141	0.042245176	0.1022340687	0.1223761968	0.0017316816	-0.0637613494	0.0055506639	0.1487938349	-0.1130505987	-0.1222939317	0.1181543817	-0.2033276768	0.1334402854	-0.0200447012	0.048821822	0.0790857905	-0.115086746	-0.0105494422	-0.1230364915	0.0929031973	0.0163799856	0.0309364638	0.003053403	-0.2681659558	0.0526109765	0.0225209561	0.1466935177	-0.0778817641	-0.0865998975	0.0105553257	-0.011719442	0.0099238005	-0.1218243121	0.1160866013	0.0334281127	-0.0615239919	-0.0935764516	-0.1220390648	-0.0381133262	0.0871211897	-0.103515535	-0.064681643	0.0339023594	-0.0756470545	0.1702511798	-0.2654147423	-0.0101442391	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.000280808	-0.017574808	7.885313286400001e-08	0.0003088738762368	-0.031417	-0.0050995	0.000987027889	2.600490025e-05	0.0588156	0.0258898	0.00345927480336	0.00067028174404	0.000356992	0.0003594092499999	1.2744328806399998e-07	1.2917500898556248e-07	3.76585e-05	-0.0001968015	3.873083040225e-08	1.4181626222499996e-09	-0.000146422	-0.000330956	2.1439402084e-08	1.0953187393600001e-07	0.0	0.0	0.0
4860.451891286804	40.3125578628742	23623992.587513477	1625.1023214475806	10319.710044561649	108.22120382271714	11711.828956838088	106496415.4038266	4604.868074003633	10.72177038659629	21204809.978977934	114.95636022289315	4631.275555223719	8749.334435453975	1.244141	43.578026	0.0840164455	0.0382787	0.0388755604	-0.0778259803	-0.1483484928	-0.164136351	0.1105091046	0.0733653347	-0.0494168364	-0.0229965793	-0.0849367736	0.1098797451	0.0238963677	0.0188301131	0.2303370939	0.0103151694	0.0840460282	-0.012109474	0.0825191818	-0.082988881	0.0345393552	-0.1124190824	-0.0767419648	0.0755528413	0.1118333427	0.0526221588	0.0816873588	-0.1742871733	-0.0261026474	-0.0122466178	-0.2509886114	-0.1489585856	0.0241404078	0.091521985	-0.0274793116	-0.0715001402	0.0865627672	0.2158838165	-0.0865862121	-0.1741304628	-0.0132306119	-0.1052559477	-0.008671006	-0.0305805278	-0.0528972148	0.1124079566	0.1612747205	0.1062076171	0.0184369999	-0.1096196938	-0.0790072252	0.0145511973	-0.0788499408	0.0368323504	-0.0574703522	0.1212536162	0.0767584056	-0.0806602975	-0.1035348557	-0.0234602567	-0.0805530267	-0.1568730704	0.027613918	0.0112416745	0.2736812018	0.1433193242	-0.0120009786	-0.1253490631	0.0640291073	-0.0557878915	-0.0796174401	-0.2022896074	0.105364505	0.1568462322	0.020832645	0.1143439953	0.0128319356	0.0191344311	0.0425689187	0.0643414221	0.1026398946	-0.0290489339	0.1155925388	0.1235595749	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0118043	0.012085108	0.00013934149849	0.0001460498353716	-0.0177571	0.0136598999999999	0.00031531460041	0.0001865928680099	0.0674539	0.0086382999999999	0.0045500286252099	7.462022688999991e-05	-2.41725e-06	-0.0003594092499999	5.8430975625e-12	1.2917500898556248e-07	0.000271015	0.0002333565	5.4455256092250003e-08	7.3449130225e-08	0.000253475	0.000399897	6.4249575625e-08	1.5991761060900004e-07	0.0	0.0	0.0
4834.679325622178	-25.7725656646262	23374124.18159852	664.2251409374693	10281.51557593252	-38.194468629128096	1458.8174338614504	105709562.53814304	4603.464667687049	-1.403406316584551	21191886.946643032	1.9695492894294169	4628.267425616651	8748.212631678598	1.245357	43.620632	0.0534302624999999	0.0306674	0.1130133159	0.1168945584	0.2110081128	-0.0393949656	-0.01221596	-0.1734663856	0.0831482995	0.0846068096	-0.1566561838	-0.1478772948	0.0895737004	0.0417488521	-0.0570876813	-0.035603175	-0.1512413964	0.0961402653	0.0115091232	-0.0269046345	0.0606406397	0.185834989	0.0280216343	0.0486471964	-0.1913378219	0.1132541533	-0.0251086566	0.1450474467	0.079724639	-0.1343768617	0.0676470355	0.1035011204	-0.0537046557	-0.1156402343	-0.3051568814	0.0178917339	0.0420895583	0.0637702398	0.019398739	0.0291738806	-0.11850247	-0.0322424964	-0.0213081248	-0.0357760304	0.0080594444	0.1201907697	-0.0081946809	0.1480719621	-0.0646232688	-0.1580674912	0.1403861353	-0.09817474	-0.01110562	0.0759814472	-0.0538909193	-0.2063590655	-0.0209443231	-0.0465209755	0.1775877586	-0.1196857909	0.0363085383	0.0797406222	-0.0288107961	-0.1780800312	-0.1233094168	-0.0843846988	-0.0434773183	-0.1496906415	-0.2456813713	0.1080426303	-0.02600617	-0.1038616838	-0.0361786308	-0.0240699995	0.1131191272	0.0349596105	0.0347837818	0.0033695683	0.0384492915	0.0411835977	0.0467621506	0.1111107423	0.0623661046	0.2100367747	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.012194	0.0003896999999999	0.000148693636	1.5186608999999984e-07	-0.0383854	-0.0206283	0.00147343893316	0.0004255267608899	0.0588474	-0.0086064999999999	0.00346301648676	7.407184224999993e-05	0.00040094	0.00040335725	1.607528836e-07	1.626970711275625e-07	0.000276592	5.576999999999991e-06	3.110292899999989e-11	7.650313446399999e-08	0.000320656	6.718099999999998e-05	1.02820270336e-07	4.5132867609999975e-09	0.0	0.0	0.0
4822.073129275976	-12.606196346202523	23252389.2640854	158.91618631900985	10194.977294622682	-86.53828130983857	7488.874132060755	103937562.03787202	4585.046659669676	-18.418008017372813	21022652.871348053	339.22301932800923	4613.705045247679	8674.959110135707	1.331313	46.631371	0.0777182625	0.0398982	-0.1402928511	0.0833205685	0.0203882649	0.1146115664	-0.0007734842	-0.0136300021	-0.0902777315	-0.1091513141	0.1680473931	-0.0153101379	0.1700835943	0.0264425704	-0.0010702804	0.013556282	0.1413072956	-0.2268589079	0.0596937892	0.1713385476	0.109311211	-0.057129735	0.1473179702	0.0787730718	0.0340358973	-0.0568603791	-0.0638597591	-0.0873517251	0.1665353594	-0.1428934011	0.097704069	0.0857937461	0.1138841125	0.0072792348	0.0519266165	0.1894732005	0.0456705943	0.113215609	-0.0411366571	0.0662254405	-0.004336927	-0.1726911531	0.093138088	0.1042235885	-0.0171464873	-0.0444550621	-0.1035593439	-0.0603363114	0.0264939091	-0.064168115	-0.1218401992	0.2268935266	-0.0336060279	-0.212194123	-0.0901693855	0.0252609381	-0.1363843744	-0.0792625791	-0.0365523375	0.0552546407	0.0658128075	-0.0593745072	0.0756539574	-0.2021436796	-0.074074863	-0.077885073	0.1283926068	0.0801324605	0.0673011384	0.1639320627	-0.0510415862	-0.0752248365	0.0578320101	-0.0675103367	0.0031309715	0.2110299774	-0.0900391629	0.0302408695	-0.1004506483	-0.0720575568	-0.0406949397	0.0396953644	0.017648821	-0.035178294	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0055932	-0.0066007999999999	3.1283886240000005e-05	4.357056063999999e-05	-0.0273669	0.0110185	0.0007489472156099	0.00012140734225	0.0791754	0.020328	0.00626874396516	0.000413227584	-2.41725e-06	-0.00040335725	5.8430975625e-12	1.626970711275625e-07	0.000617367	0.000340775	1.1612760062500001e-07	3.81142012689e-07	0.000371943	5.128700000000001e-05	1.3834159524900002e-07	2.630356369000001e-09	0.0	0.0	0.0
4842.03916637326	19.966037097284243	23445343.288692653	398.6426373701306	10271.89649694106	76.91920231837867	5916.5636852956695	105511857.64387004	4598.899075167996	13.852415498319717	21149872.703581046	191.88941513808825	4624.959871002117	8698.490583084184	1.354367	47.438854	0.0500704275	0.030288	0.0168006841	-0.1917414419	-0.1803617052	-0.1337143812	0.0922938101	0.0923867874	0.0855799196	-0.0659041306	-0.0432501362	0.2490475685	-0.1288148825	0.0858888418	0.1345126975	0.215988304	-0.0023574284	0.1308401986	0.0846341353	0.08886547	-0.0629997255	-0.047172685	-0.0094246375	0.0818406653	0.1669104342	-0.1678242005	-0.0795272362	-0.0009240416	-0.0499086117	0.1579439231	0.0396228232	-0.022582099	-0.1474314731	-0.1044456429	-0.083863875	-0.0433221939	0.0303711879	0.0684752176	0.0235021233	-0.09256675	0.0960884448	0.2240723062	-0.1642574636	0.0841839284	-0.0240170011	0.0068375175	0.1961662353	-0.0064340499	0.0168803168	-0.0327082013	0.0003047431	-0.136454933	-0.0797698238	-0.1011522938	0.049213236	0.0518282651	-0.0122096072	-0.0867219849	-0.1721605238	0.1499560901	0.06862621	0.0487956212	0.0030600732	0.162798656	-0.0451954107	-0.0059769301	-0.1567399235	-0.0103766325	-0.1421775781	-0.018385725	-0.0261722499	-0.0837996437	-0.016568522	0.0857473218	-0.0904173031	-0.2213835529	0.1073683699	0.0922978178	-0.0405290725	0.1479886432	0.0314003095	-0.1370368072	0.051526181	0.0442151361	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.00559924	6.0399999999996914e-06	3.13514885776e-05	3.648159999999627e-11	-0.0185946	0.0087723	0.0003457591491599	7.695324729000001e-05	0.0766465999999999	-0.0025288000000001	0.0058747012915599	6.39482944000055e-06	-0.0005553	-0.00055288275	3.0835809e-07	3.056793352475625e-07	0.000696358	7.899100000000004e-05	6.2395780810000066e-09	4.84914464164e-07	0.000228551	-0.000143392	5.223555960099999e-08	2.056126566400001e-08	0.0	0.0	0.0
4829.31580817686	-12.723358196400111	23322291.17510692	161.88384379390197	10220.186040990491	-51.71045595056967	2673.9712546158057	104452202.7124569	4605.93098161604	7.031906448044538	21214600.2074105	49.44770829405034	4632.20062547513	8733.33983831385	1.437177	50.339428	0.1232642599999999	0.0744074	0.0452807814	0.1147559476	0.2654156395	0.0887071562	-0.0818912842	-0.1777541899	0.1131964137	0.1215162645	-0.0271872793	-0.1388516126	0.0363364135	-0.1949642349	0.1480005706	-0.0203331413	-0.0436197757	-0.0451247189	0.1040146548	0.0004015288	0.0143306861	0.1705815256	-0.1286136598	0.0221023967	0.1953638446	-0.0644339018	-0.1470633102	0.0626558316	0.1223589904	0.0141981744	-0.0499128734	0.3029438489	0.1757528734	-0.0404314849	0.0624464335	-0.0143667343	-0.1154188713	0.0582685676	0.0255546823	-0.1472565537	-0.1656621601	0.1565938683	-0.1502478475	-0.0793370402	0.1285826922	-0.1966427929	-0.1463133981	-0.1254182809	-0.0686059737	0.057484483	0.0425465818	0.0430246713	-0.0895254303	0.0112417577	-0.0060391278	-0.1540488738	0.1108094698	-0.0275828469	-0.2391042578	-0.0036777767	0.1326853164	0.1222243402	0.1077217347	-0.0403470912	0.0561008955	-0.2702275969	0.229948029	0.0763336622	-0.0151643742	-0.0354533426	0.1006912352	-0.0646120601	-0.008801542	0.1467461322	0.1750539459	-0.2056303912	0.1323564374	-0.0878546817	0.0421886971	-0.0774728831	-0.217243522	0.0218070123	-0.0923508262	-0.0650059603	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0206382	0.0150389599999999	0.00042593529924	0.0002261703178815	-0.0227189	-0.0041243	0.00051614841721	1.7009850490000006e-05	0.0567775	-0.0198690999999998	0.00322368450625	0.0003947811348099	0.000528424	0.0010837239999999	2.79231923776e-07	1.1744577081759995e-06	0.000287872	-0.000408486	1.6686081219600004e-07	8.2870288384e-08	0.000420979	0.000192428	1.77223318441e-07	3.7028535184e-08	0.0	0.0	0.0
4818.069402728328	-11.246405448531732	23213792.76950691	126.48163551276424	10200.653063605814	-19.532977384677	381.537205510303	104053322.92405067	4591.411947610495	-14.519034005545109	21081063.6726604	210.80234845417525	4619.720675974696	8700.697851160314	1.149888	40.276649	0.0592945725	0.0323141	-0.0931146062	0.1074885313	0.0681438682	0.1637691232	-0.0013911362	-0.0270584411	-0.1498815787	0.0148539275	0.057754462	-0.0118087363	0.0503317155	0.0736979815	0.0333035664	0.1945849698	-0.0330390184	0.0702600543	0.0298496397	-0.0455911906	0.1163692243	-0.1154550507	0.0833470842	0.1269498441	-0.0645540546	0.2038750278	0.1074974051	-0.0162795132	0.0953014523	-0.1327067855	0.106417171	0.1076772635	-0.0137360263	0.003634456	0.055030663	-0.243770654	0.1287645821	0.1333491458	-0.0884221175	-0.0317758529	-0.0690550121	-0.0151283876	-0.0287993625	-0.0284337176	-0.1122947923	0.1185471725	-0.0971025822	-0.0705005606	-0.0308689269	0.1008538711	0.0303366085	-0.0611417324	-0.0004558858	0.0209513232	-0.1468121497	0.0924946559	-0.0677282663	-0.1330602034	0.0981191646	-0.1617407902	-0.1311409185	-0.0715407725	0.0258824287	-0.1656371548	-0.1032024636	-0.0776477868	0.0115312449	0.0160476745	0.0011895003	-0.2484894042	-0.088367887	-0.1565138654	0.0580992684	0.0021237538	0.0873522172	0.0087666455	0.0455915942	0.0378836673	0.0278104179	-0.1382555135	0.2075235423	0.019856217	-0.1044797632	-0.1044430801	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0128101	-0.0078281	0.00016409866201	6.127914960999999e-05	-0.00396844	0.01875046	1.5748516033600002e-05	0.0003515797502116	0.0567485	-2.9000000000001247e-05	0.00322039225225	8.410000000000724e-10	-2.41725e-06	-0.00053084125	5.8430975625e-12	2.817924327015625e-07	0.000276401	-1.1470999999999986e-05	1.3158384099999968e-10	7.639751280100001e-08	0.000532407	0.000111428	2.834572136490001e-07	1.2416199184000012e-08	0.0	0.0	0.0
