global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
5362.251182134729	-1.7426083834634485	28753737.740305297	3.036683978117092	10480.22549861536	-17.617522892163834	310.3771128559167	109835126.50182758	5195.3536918845575	1.6666542316970665	26991699.983778503	2.7777363280337384	5208.791144117379	8345.237980902064	0.994012	40.766228	0.0474062	0.0282953	0.0608501752	0.0724010359	-0.0123325026	0.0310672643	0.0947335388	0.0201065522	0.0304209065	0.0809156185	-0.0444727853	0.0693888942	0.040962319	-0.0692985689	-0.0287652472	-0.0600438346	0.0723932706	-0.0022936183	-0.02406043	0.0343272431	-0.0950460098	0.0913873113	0.0178190862	-0.174752639	-0.0726885046	0.1150137665	0.0289088637	0.0383503636	0.060971615	-0.0615968651	0.0475630546	-0.1456922878	-0.0555029406	-0.0314091389	0.0120189283	-0.0754072927	-0.2004609703	-0.1088000841	-0.0273265282	0.0257241142	0.0183514818	0.0424862689	-0.0290037588	-0.0964301391	0.0330665928	0.1509160077	0.044015091	0.0721880121	-0.0429549307	0.0799010798	-0.0615244799	0.0021741673	-0.1299235863	0.0323433518	-0.0945989332	0.0217391167	-0.0622114522	0.0266291479	0.0251380999	0.0132202842	-0.0173701783	0.0366109382	0.0166223244	0.1187346632	0.0610408316	-0.0776578773	0.1197654181	0.014989692	0.1667425255	0.1122765365	0.0802783499	0.0179128269	-0.0694016061	-0.0652921452	0.0446650975	-0.0768387679	0.1507455904	0.024165508	0.0275974608	-0.0052828462	0.0071110856	0.2121044054	0.0592950502	0.0566299164	0.0135698459	-0.0483389083	-0.007887947	-0.0326996779	0.0959690363	0.0099135117	-0.1349223108	-0.0515369695	-0.0646430035	0.1078608806	0.0595252035	0.0743575203	-0.0102311857	0.1032723002	0.0469101662	0.1168652286	-0.0245637917	-0.0374009071	0.0581697557	0.0061641947	-0.0163992881	0.0223969498	-0.0407960943	-0.0145440277	0.1143349735	-0.0421033059	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.034697	0.0030688999999999	0.001203881809	9.418147209999995e-06	-0.0412289	0.0122101	0.00169982219521	0.00014908654201	0.047473	0.0210263	0.002253685729	0.00044210529169	0.000965912	-0.0001841679999999	9.32985991744e-07	3.3917852223999986e-08	-0.000960066	3.669699999999992e-05	1.3466698089999943e-09	9.21726724356e-07	0.000469574	1.152999999999994e-06	2.20499741476e-07	1.3294089999999858e-12	0.0	0.0	0.0
5364.749908600626	2.498726465897562	28780541.58183043	6.24363395137692	10485.265498488558	5.039999873197303	25.40159872182883	109940792.5737945	5191.816565005301	-3.5371268792569026	26954959.24466344	12.511266559961674	5202.8464473830745	8360.724982824328	0.999003	40.970928	0.03397275	0.0162046	0.0746049856	-0.0157518425	0.0688889403	0.0095281216	0.01869002	0.0157837532	-0.0196656724	0.0377335747	0.0657789317	0.0309063707	0.0315611484	-0.10696168	-0.0432425404	0.0025313562	0.0417070187	-0.0702759295	-0.0859360804	0.0214116249	0.0293209771	0.1109949744	-0.071249853	-0.178164687	-0.0297819932	0.0177448653	-0.0057463903	-0.0275770893	0.058422549	-0.1771937003	0.0339124723	-0.0222616208	-0.1008554922	-0.0444136163	-0.1034127368	0.0201676855	-0.0219003509	0.0325524371	-0.113875356	0.1453980319	0.0210911628	-0.0650458059	0.1022796572	-0.0378435871	0.0793357047	-0.0411421407	0.0579593563	0.0073523098	0.0509526344	-0.0613002991	-0.0722454325	0.0089748269	0.0155004078	0.0092874204	0.0842858283	-0.1438742636	-0.1920237015	-0.0498183804	0.1189613757	0.0183829722	-0.0339739851	0.0979448213	0.0511149452	0.0275581421	0.0599106657	0.0349328278	0.0875154575	-0.0687123776	0.1913064084	0.018568742	-0.0189245419	0.0082137223	-0.0035090726	-0.0896494595	0.1464763883	-0.0480723756	0.0420891797	0.0861199952	0.0317848569	0.1239254558	-0.0639140549	0.0925497579	-0.0188490289	-0.1064795364	0.1257806151	0.0586265301	0.0993638734	0.0886787433	0.0332937956	-0.0594719511	-0.0385001155	0.0963023393	0.0094909982	-0.0384970972	-0.0736145817	0.0381093962	0.0160557458	-0.0145802122	-0.0146878009	-0.1204565554	-0.1345018875	-0.1762883623	0.0617904515	0.06219943	-0.0804202033	0.0446745945	-0.0516266787	-0.1192345451	0.0268662092	0.0912429392	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.031731	0.0029659999999999	0.001006856361	8.797155999999979e-06	-0.0339212	0.0073077	0.00115064780944	5.340247929e-05	0.0427103	-0.0047627	0.00182416972609	2.2683311290000012e-05	0.000670616	-0.000295296	4.4972581945600005e-07	8.7199727616e-08	-0.000894145	6.592099999999993e-05	4.34557824099999e-09	7.994952810250001e-07	0.000452064	-1.7509999999999987e-05	2.0436186009600002e-07	3.0660009999999947e-10	0.0	0.0	0.0
5367.083906928528	2.333998327902009	28805589.664011195	5.447548194649373	10489.641652703283	4.37615421472583	19.15072571106264	110032582.00212768	5186.910075325432	-4.906489679868173	26904036.129512485	24.07364097865289	5199.518956941874	8378.292553727902	0.982508	40.294411	0.0447869	0.0235339	0.0777547599	0.0135413875	0.0472338098	0.0379839652	0.1214119748	0.0100191234	0.0061581561	0.0711614832	-0.0594795755	0.0428100321	-0.0075347548	-0.14969027	0.0015468266	-0.0675750125	0.0471935783	-0.0462203988	0.075438065	0.075633537	0.2220196881	-0.0343935187	-0.1297536491	-0.069452745	-0.0075002173	0.0851572531	0.1136565743	0.000595031	0.0037008165	0.0969652604	0.042218377	0.0483448704	0.0051213018	0.210034044	-0.0810443001	0.0070529291	-0.0970729166	-0.084259866	-0.030627744	-0.0365945768	-0.1048660718	-0.0368936487	0.0900420249	0.0273665887	-0.0715009415	0.0288339304	0.0655776234	0.0770768962	0.1352314091	-0.0742466214	-0.0542068629	0.0406122931	0.0275490112	0.0044328766	0.0987524158	-0.0758941986	-0.0272326411	-0.2009086208	-0.0665155473	-0.1015334649	-0.040943115	0.0688444527	0.0537034898	-0.0019424647	-0.0788330537	0.1714514832	-0.1297438204	-0.1440811173	0.0941628814	0.0601229378	0.1247667648	-0.0562713167	-0.0029452871	-0.0049421201	-0.0721705502	-0.0178271807	-0.0811986347	-0.054997101	-0.1928704431	0.0744690721	0.005086894	0.1284213634	0.0841009931	0.0028024825	-0.0408282395	0.0684257531	-0.0655268009	0.0480808121	-0.0211007893	0.0915707616	-0.0244857871	0.0578690086	-0.0539248851	-0.0794161315	-0.1030366005	0.0735046723	0.0079225803	-0.0250280492	-0.0117110336	-0.1270312494	-0.0684702096	-0.0902316509	-0.195665565	-0.1126093966	0.0244703669	0.0610685402	-0.0628134709	-0.042732323	-0.011267516	-0.1325368098	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.0403162	-0.0085852	0.00162539598244	7.370565904000002e-05	-0.0400839	-0.0061627	0.00160671903921	3.797887129e-05	0.0615023	0.018792	0.00378253290529	0.000353139264	0.000640905	-2.9710999999999974e-05	4.10759219025e-07	8.827435209999985e-10	-0.000751061	0.000143084	2.0473031056000012e-08	5.64092625721e-07	0.000504209	5.214500000000002e-05	2.5422671568100005e-07	2.7191010250000022e-09	0.0	0.0	0.0
5381.346227308009	14.262320379480116	28958887.218162134	203.41378260693384	10520.609268601202	30.967615897918225	958.9932344009974	110683219.38257752	5205.901632353151	18.991557027718954	27101411.805737205	360.6792383371012	5218.951688563877	8425.739193348169	1.164586	47.761776	0.19980205	0.113487	-0.0253089684	0.0926146865	-0.0451544527	0.1236869638	-0.015519732	-0.0542808324	0.0277144712	0.0910044439	0.0806225177	-0.1113054459	0.0659774326	0.110176738	0.1292229102	-0.0368484359	-0.0543179861	0.0748997293	0.2168136074	0.189636688	-0.1479622585	0.1232394848	0.0533420012	0.0916496403	0.041411759	0.0560531837	0.0229555032	0.032704461	0.0500012495	0.1747186093	0.1408433989	0.0633663526	0.0616672325	0.0096530337	0.1386498625	-0.151507016	0.0411746773	-0.1858186919	0.0354672895	0.0773201432	-0.0148783597	-0.1154784421	-0.0692721744	0.068126351	-0.0402049664	-0.0051670824	0.0987919437	0.1946302885	0.1918925284	-0.0500617647	0.0603110139	0.0474727739	-0.0006295219	-0.0060569692	0.1317490633	-0.1514817212	-0.0157415772	0.0347878759	0.0114352336	-0.0125558457	0.0088193389	-0.072387846	0.0546639807	-0.117879937	-0.2112290693	-0.1225032846	0.1604118249	0.0036314273	-0.0968878871	-0.0273433618	0.0885813809	0.0195867713	-0.045545972	-0.000520801	-0.168696628	-0.1470953725	-0.0906609424	-0.0210191763	0.0442013029	-0.1749742747	0.1647369962	0.0297798941	0.1596251044	0.0170242056	0.0919602032	0.0498597675	0.0224928827	-0.1011948006	-0.061541673	0.0810692061	-0.0333195069	0.171274867	-0.1862901532	-0.1840420178	-0.065136097	0.0184501411	-0.0192475608	0.0127756733	0.0220344045	-0.1400060088	-0.1043147067	-5.01313e-05	0.0231320106	-0.0476654628	-0.013295519	-0.0131836339	0.0668456656	-0.0136962583	-0.1006671594	-0.0970518827	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.0294388	0.0108774	0.00086664294544	0.00011831783076	0.0503238	0.0904077	0.00253248484644	0.00817355221929	0.0258432	-0.0356591	0.00066787098624	0.00127157141281	0.00121828	0.000577375	1.4842061584e-06	3.33361890625e-07	-0.00124295	-0.000491889	2.41954788321e-07	1.5449247025e-06	0.000316316	-0.000187893	1.0005581185600003e-07	3.5303779449000005e-08	0.0	0.0	0.0
5388.123914089932	6.777686781923876	29031879.31358781	45.937038113865626	10512.149679517212	-8.459589083990068	71.56464746996392	110505290.88457382	5195.7076745306495	-10.193957822501943	26995378.23917669	103.91677608694856	5210.564511420213	8492.302845555294	1.195067	49.011837	0.2401197	0.215302	-0.1740456817	-0.0166561174	0.0003834736	0.1003312087	-0.0037502073	-0.1563973504	0.0629435309	-0.0918861139	-0.0276469823	0.0279476604	-0.0729181583	0.0479270437	0.1188548896	0.0751523504	0.0184169748	0.100718843	0.1993943072	-0.171044259	0.014866026	0.0682544469	0.0897438206	0.0609014292	-0.018951142	0.099078261	0.0713859174	-0.1191481679	0.1042203443	0.1393769996	-0.0630585788	0.0379736578	0.0373196734	-0.1884822086	0.0677681685	0.081067783	-0.0791769903	-0.1005357343	-0.0583830772	-0.0656364846	0.0390239211	-0.0041335739	-0.2393467075	-0.1144316621	0.062363802	0.0975749126	-0.1440848627	-0.1145492704	0.0205033958	-0.004370515	0.0244963206	0.0063730933	-0.0211055199	0.005635932	-0.1186770926	0.0537216848	-0.120784847	0.1164798243	0.0806543824	0.1113182404	0.0172772666	0.1589125143	-0.0878817643	0.0619020393	-0.0522552757	0.046950688	0.0910365189	0.0525246339	-0.0731710136	0.0665250506	0.1181990861	-0.0033890158	0.1099096145	-0.0851040546	-0.1442605629	0.0429496045	-0.0176633697	-0.00660294	0.177911415	-0.0668520124	-0.1325281977	0.0210196973	0.0838145464	0.0288370753	-0.062771381	-0.0694272824	0.0317364892	-0.2468613492	0.1143396116	-0.093099577	-0.0297899191	-0.1821599064	0.0452975791	-0.0116237664	-0.0343313551	-0.0234004415	-0.025154687	0.0360620211	-0.0080772622	0.1155875983	0.0013989298	-0.0722140002	0.1554362816	0.1325487312	0.0348890073	-0.0541415352	-0.1868137807	0.0626566813	0.0380501326	-0.0734092536	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.039145	-0.0097061999999999	0.001532331025	9.421031843999996e-05	-0.164595	-0.2149188	0.0270915140249999	0.0461900905934399	0.0258347	-8.500000000001562e-06	0.0006674317240899	7.225000000002656e-11	0.00121016	-8.119999999999915e-06	1.4644872256e-06	6.593439999999862e-11	-0.00138302	-0.0001400699999999	1.9619604899999988e-08	1.9127443204e-06	0.00047785	0.0001615339999999	2.283406225e-07	2.6093233155999992e-08	0.0	0.0	0.0
5367.968055960229	-20.15585812970312	28815081.049809445	406.25861694471934	10479.220844004669	-32.92883551254272	1084.3082082120943	109814069.49742192	5189.181435850548	-6.526238680101415	26927603.97417596	42.59179130965185	5203.340499881939	8378.85663618403	1.154538	47.349663	0.22067925	0.148603	-0.0481080492	-0.1932506748	0.0691066172	0.1375449686	0.0346809462	-0.0424459086	0.0225725939	-0.0075659623	0.0383460993	0.0007783782	-0.244901628	-0.0626303351	0.0186819084	0.0934720922	0.0090778183	-0.0944014708	0.0133371936	-0.0355697587	0.0774661058	0.1530255651	-0.0406196297	0.0599922014	0.0402993108	-0.0538632909	0.0110548598	-0.0197880627	-0.0911387347	-0.0451410388	-0.0096491995	0.0310915239	-0.1387504717	0.0164097657	0.0293076734	-0.0580975495	-0.104438917	0.0624915061	-0.0221259763	0.0568184629	-0.0280834956	0.0456675446	-0.0078600682	0.0153870555	-0.07143034	-0.1116447542	-0.0383522781	-0.1384987051	0.0999718092	0.0627358842	-0.2674093406	-0.1845261807	-0.0520072453	0.0216775896	-0.0862649401	0.0764654485	0.0120786474	-0.0608515526	-0.0420912754	0.0203526962	-0.0860112768	-0.0371794718	-0.0424140674	-0.0416264702	-0.1538976156	0.0986058295	0.1077717767	-0.1025462752	-0.0528689105	-0.0506900696	-0.0304439092	-0.0300718142	0.0245118876	0.0719148139	0.0506493365	-0.0124861616	-0.0136607256	0.1182369157	-0.0533883572	-0.0114738665	-0.0171429662	0.097637017	-0.1067326461	0.0067319056	0.0480409099	0.0060453	-0.0251390379	-0.0062168051	-0.0131603188	0.0017532774	0.1491038425	-0.0954983488	0.168320562	0.0426298212	0.030874525	0.3091329451	0.1619666021	0.0435176337	0.0021430026	0.0590845825	0.0262266274	-0.0110591052	-0.046542273	0.0222802312	0.0476229342	0.0887919981	-0.00391598	0.0903590533	-0.0473663366	-0.0745486762	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0313568	0.0077882	0.0009832489062399	6.0656059240000034e-05	-0.022244	0.142351	0.000494795536	0.020263807201	0.0671838	0.0413491	0.00451366298244	0.0017097480708099	0.000924526	-0.000285634	8.54748324676e-07	8.158678195600007e-08	-0.00151639	-0.00013337	1.7787556900000016e-08	2.2994386321e-06	0.000313035	-0.000164815	9.799091122499998e-08	2.7163984225000005e-08	0.0	0.0	0.0
5382.597155980081	14.629100019851649	28972352.143564858	214.0105673908235	10480.01432251613	0.7934785114612168	0.6296081481507084	109830700.20014322	5186.371171335146	-2.810264515402196	26898445.92685629	7.897586646528738	5199.120300758847	8396.677961804966	1.162237	47.665413	0.0515283	0.030043	0.0318437475	0.0466078346	0.1196687783	0.0252402219	0.142061107	-0.0101486398	-0.0529825436	0.076408531	0.0070741921	0.0276852939	0.0060854448	-0.1473171014	-0.0633568189	0.208886198	-0.0571661712	-0.0418567666	0.0416515756	-0.0038105125	0.0297298355	-0.1259857661	0.0940606145	-0.0965768842	-0.0406309239	0.0249743638	0.1191578953	0.0969789327	-0.0606079547	0.0593943824	0.1310517861	-0.0544474072	0.0001188208	-0.0384065444	-0.0362849834	-0.1028335404	-0.0121371626	-0.011956463	0.1441150373	0.0951032184	-0.0514262506	0.1249041118	-0.1411622462	-0.1354875727	-0.1129685825	0.0438414488	-0.1295882792	-0.0147772519	-0.0386915791	0.0057169288	0.0039856996	0.0101643372	-0.0084807524	-0.1328553503	0.0055081454	0.0056297549	0.0955575056	-0.0741747902	0.2523293106	-0.1735214174	-0.1577586411	-0.008894229	0.0790802974	0.0505267593	0.00880595	0.0240455654	-0.1026319421	0.1251356207	0.075729841	0.0591813536	0.0633414618	-0.097084272	-0.105005731	0.0757160368	-0.0254960932	-0.1333217151	0.030611983	-0.0257202772	0.0387774103	0.0064219418	0.077545419	-0.0099584359	-0.0383276626	0.1135826102	0.1400307539	-0.058617826	-0.1367605821	-0.1191580324	0.1380424822	0.0673913149	0.0693433594	-0.1512761391	-0.0116846558	-0.0012904538	-0.0168701021	-0.0264719287	-0.0363251478	-0.113812055	0.0925506845	0.0195018306	0.0021567184	0.0200017157	-0.1028049631	0.0366172924	-0.3253688494	0.148957117	-0.0143775141	-0.0633816386	0.0458924623	-0.0311092842	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0373112	-0.0059544	0.00139212564544	3.545487936000007e-05	-0.0443698	-0.0221258	0.00196867915204	0.00048955102564	0.0803515	0.0131677	0.00645636355225	0.00017338832329	0.000774617	-0.0001499089999999	6.00031496689e-07	2.2472708280999986e-08	-0.00146378	5.2610000000000027e-05	2.767812100000003e-09	2.1426518884e-06	0.000316124	3.0890000000000106e-06	9.9934383376e-08	9.541921000000064e-12	0.0	0.0	0.0
5413.237594824133	30.64043884405237	29303141.25801737	938.8364925561132	10549.477668621626	69.46334610549638	4825.15645217198	111291479.08074638	5193.688049995985	7.316878660839393	26974395.5606711	53.53671333744687	5207.850569915611	8478.641284765392	1.159202	47.540966	0.09980355	0.0625066	-0.0909948704	-0.0774035582	0.2044407905	0.0131164523	-0.1249888963	-0.1510981343	-0.0887001411	-0.0249044709	-0.0292323275	-0.1188795355	-0.1644920946	0.0875301578	-0.0085460382	0.0213218871	-0.0824140015	-0.0553684592	-0.0292526486	0.0897761893	0.0282320405	-0.0276584452	0.0324731326	-0.0267634939	-0.0645989878	-0.1123297474	0.0701490415	-0.1120646598	-0.1087880357	-0.0579224229	0.1783267773	-0.0123842015	0.0097955879	-0.0076900175	0.139792643	-0.158054056	0.0584866946	-0.0864595741	-0.0515002624	0.0349750052	-0.0733301711	-0.0612176049	0.1130431576	0.052737013	0.0196878474	0.1555960546	0.0208771022	-0.1320598706	-0.0173525266	0.0453504041	-0.0377012999	-0.1583766679	0.0766724472	0.0095128191	-0.0151337506	0.1357818648	-0.0670504595	0.1229272477	0.0426092824	0.0594576749	-0.0342402305	-0.0506453978	-0.0714132317	0.1380855535	0.0354590437	0.0340196584	-0.0152993418	0.0353315375	0.009253612	0.0531132143	-0.0631339387	-0.1005474408	0.1107730381	0.1106558264	0.0744140602	-0.1945021954	-0.0122611067	0.0102448379	0.0330333887	-0.1519784533	0.1663954161	0.0355897162	0.062806632	-0.0641117787	0.0229400487	0.1307154727	0.0168900021	0.0600973174	-0.0548937809	0.0347891884	-0.1457454931	-0.1044260287	0.1321550299	0.019196496	0.0946192688	0.0272386289	0.1299786575	-0.0210623619	-0.0841321302	0.0164096726	0.1069213191	-0.0338245165	0.1511926872	0.074459171	-0.008919903	0.0242352698	0.0161230169	0.081806534	0.1157491955	0.0301486016	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.042221	-0.0049097999999999	0.001782612841	2.410613603999999e-05	-0.0424633	0.0019064999999999	0.00180313184689	3.6347422499999935e-06	0.0488466	-0.0315049	0.0023859903315599	0.00099255872401	0.00150815	0.000733533	2.2745164225e-06	5.380706620889999e-07	-0.00128379	0.00017999	3.2396400100000044e-08	1.6481167640999998e-06	0.0	-0.000316124	0.0	9.9934383376e-08	0.0	0.0	0.0
5395.3043251916215	-17.933269632511838	29109308.76143142	321.60215971237125	10571.024948726685	21.547280105058235	464.2852799258384	111746568.466602	5196.755112217466	3.0670622214811374	27006263.69635837	9.40687067043681	5210.423927375821	8505.118282661006	1.141136	46.800053	0.06906131	0.0408208	0.0689308404	-0.0494143656	0.1561769487	-0.001019079	-0.1700055544	-0.0271292776	-0.1544480633	0.0443236175	0.1122611585	-0.0670369287	-0.088742092	0.0560856139	0.0830576309	-0.1598182096	-0.0608842713	-0.0817079475	0.0124626302	-0.0616466381	0.1529763533	-0.0460939862	-0.1586263105	-0.0151514036	0.0420362863	-0.0768328596	-0.105537989	-0.0257071278	-0.120454214	0.0551111309	0.0383662571	-0.0127523715	-0.0470515255	-0.111941594	0.2501905904	0.0166678118	-0.0225221149	-0.0406106568	-0.0415240339	-0.1467982587	-0.0210085288	0.0376977226	0.1234134291	-0.0851873692	0.0413555115	0.0295622845	0.0231591146	0.0142148162	-0.0353038002	-0.0454334041	0.0505448621	0.0739235654	-0.0944934845	0.1238862943	-0.1433527265	-0.0979499633	0.0518784598	0.068346108	-0.1155443132	-0.1709860628	0.016983415	0.0857301279	0.0675838775	-0.0169855266	0.1670623509	0.110190008	-0.1147354699	-0.1465729655	0.0464625578	-0.0885205717	-0.0815685437	0.0640034064	0.0408369025	0.1470679405	-0.0445025331	-0.0663054237	0.0248080743	0.048587386	0.0980572946	-0.2217852915	-0.0589227169	0.0313240359	0.0344079355	-0.0381973834	-0.169963836	0.0212312361	-0.0245583471	0.1308518014	0.0827540001	-0.024610619	-0.0525962269	-0.0128794284	-0.0002710461	0.0375420959	-0.0388208177	-0.0474686022	-0.0272603441	0.1019265785	-0.0143017412	0.1577866328	-0.0874392125	0.0710093857	0.0134758357	-0.2476337793	-0.0299243025	-0.0416026446	-0.0318401887	-0.1126014459	-0.0121173692	0.146450275	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.0368989	0.0053221	0.0013615288212099	2.8324748410000035e-05	-0.00975909	0.03270421	9.52398376281e-05	0.0010695653517241	0.0711026	0.022256	0.00505557972676	0.000495329536	0.00141467	-9.347999999999997e-05	2.0012912089e-06	8.738510399999991e-09	-0.00136589	-8.21000000000001e-05	6.740410000000016e-09	1.8656554921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5382.216078662378	-13.088246529243406	28968249.917411827	171.30219721025207	10508.529368469528	-62.49558025715669	3905.697551678713	110429189.48798658	5183.908140511668	-12.846971705798753	26872903.609263137	165.04468200959366	5196.810036295999	8406.371721559759	1.092476	44.804424	0.0956545599999999	0.0444114	0.0394736453	0.1060071385	-0.0443601522	-0.0998072813	-0.088774241	0.0488905671	-0.0376176061	-0.0127600561	0.095442002	-0.0185717625	0.1799369162	0.0890680236	0.028128556	-0.0369567204	-0.0794833022	0.0229490947	0.088921366	0.0316203132	0.0385985907	-0.1408418157	-0.0440939499	-0.019231171	-0.0162752619	0.0444181296	-0.0022974301	0.0326424579	-0.1890399563	0.028224975	0.0131707307	-0.0765005216	-0.1922071357	-0.004484898	-0.2091034345	0.174875171	-0.0384821356	-0.0918116156	0.0577129226	0.0357784362	0.0593668633	-0.0428585365	-0.0059215914	0.0205435208	-0.01886216	0.0756184551	-0.0131182487	0.0203160411	-0.0529939264	-0.0049533343	0.0278241561	-0.064903877	0.0047326433	0.0638589291	-0.0410311952	0.0639435799	0.0115078188	0.0138782048	-0.0586888693	0.0134300886	0.0875835931	0.1319421251	-0.0296084481	0.000858666	-0.0223464297	0.0026814347	-0.1400190497	-0.0108136252	0.0279751465	0.0168528334	0.0424886166	0.027716364	-0.0284232411	0.2072989879	0.0149756492	-0.0513601044	0.0961842575	0.1024149761	-0.0546507244	0.2347941074	-0.1671135777	-0.0234191238	0.0974678619	0.0963788037	0.0335217003	-0.0065083338	0.0584773194	-0.0141512279	-0.0190306751	0.0562638822	-0.0505167709	-0.0348676925	-0.0414530729	0.0336394206	0.0244418253	-0.0418555261	0.0519514901	0.0203402559	-0.0371635249	0.0510310658	0.0396768386	0.0131947815	-0.0118193796	0.0061707643	0.0529780221	-0.1103365387	-0.1345328848	-0.020800884	0.000354008	0.0656844054	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	-0.0435338	-0.0066348999999999	0.0018951917424399	4.402189800999999e-05	-0.0439264	-0.03416731	0.0019295286169599	0.001167405072636	0.0917206	0.0206179999999999	0.00841266846436	0.0004251019239999	0.00160788	0.0001932099999999	2.5852780944e-06	3.7330104099999946e-08	-0.00132663	3.9259999999999946e-05	1.5413475999999956e-09	1.7599471569000005e-06	0.000452217	0.000452217	2.0450021508900003e-07	2.0450021508900003e-07	0.0	0.0	0.0
