global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5570.555312950207	-3.487621043404033	12.163500542394637	31031086.494637776	12639.328355740276	58.56876339056362	3430.300045099825	159752621.2842202	5259.183896776689	20.782921449859717	431.929823991039	27659015.26011524	5282.573100168404	7755.111062416892	1.267384	41.707615	0.03058498	0.0167291	0.0157735512	0.1553720472	-0.0033790027	-0.0269768761	-0.0604965431	-0.0334015763	-0.0768873185	-0.0078803702	-0.0726784232	-0.0782061521	-0.0214948573	0.0530816317	-0.0275159628	0.1462530946	0.1090215405	0.0183886822	0.0584582392	-0.0772691338	0.0273850077	-0.001640125	0.1171298036	0.1089879147	-0.1161715265	-0.0885864496	-0.058268113	0.0051779717	0.0131804957	-0.0216994066	-0.1333762257	0.0271133419	-0.0401457852	-0.0305683157	-0.0295799815	0.0229277412	-0.0926547505	-0.0036847808	-0.038159784	0.0793496107	-0.0172176408	0.0102906441	0.0908035268	0.014248065	-0.0532557744	0.012564142	0.0088810639	0.1283261079	-0.0326762472	-0.0771917954	0.1191645925	-0.0638322094	0.1029896109	0.0017548178	-0.0875281847	0.0334199262	-0.1052931606	0.0163417452	0.0489088878	0.0376263904	-0.1704178059	-0.0201640626	0.1678141648	0.0698998557	0.023756295	0.0674595896	-0.0033540698	0.0772081362	0.094181118	0.1208821445	-0.0097741138	-0.0080491111	0.1440156963	0.0476640184	0.008838934	-0.0038443911	-0.0159875892	-0.1316873386	0.0179521845	-0.0118193211	0.0217919715	0.0061999964	-0.0293371215	-0.0789318064	0.0858774601	0.0190905514	-0.0814546271	0.0350506512	-0.0243761838	0.0626887641	0.0032397543	0.0445462116	-0.0636677019	0.0130010888	0.0964093113	0.0785972171	-0.0328497204	0.1461153551	0.0710371442	-0.0923336417	-0.0347177003	0.0094944287	-0.1287319286	0.0945711096	0.0079931036	0.0683387587	-0.0157937574	-0.1673093622	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0180089	-3.950000000000134e-05	1.5602500000001055e-09	0.00032432047921	-0.0270743	-0.0058178999999999	0.00073301772049	3.384796040999997e-05	0.0134461	0.01268308	0.00018079760521	0.0001608605182864	0.0007790759999999	-6.517000000009999e-05	6.069594137758442e-07	4.247128900013033e-09	-0.00141363	0.0001444099999999	2.0854248099999997e-08	1.9983497769e-06	0.000717354	3.131e-05	5.145967613160001e-07	9.803160999999998e-10	0.0
5574.660953279634	4.105640329426933	16.856282514616897	31076844.7440206	12569.779351185529	-69.54900455474672	4837.06403455618	157999352.9374901	5244.065885797712	-15.1180109789766	228.554255960457	27500227.014587343	5265.844005287802	7800.941308757088	1.216928	40.047195	0.09944487	0.0597904	-0.0248757331	-0.111710563	0.0570340393	0.004814034	0.0084819659	0.1507721377	0.0046077565	0.0079550053	-0.0453102073	-0.0331314826	0.0882360131	-0.0604290755	-0.0010746376	-0.0591311514	0.111088708	-0.1409740878	-0.0771992047	0.0333213168	-0.0008074995	-0.0386762989	0.0469846441	-0.092199788	0.0355463522	-0.019196371	-0.0752021709	-0.2054721584	0.1611414171	0.1578016939	0.0128375635	-0.0550086361	-0.0791430003	0.0486154078	-0.0550350082	-0.1406754582	-0.0265026261	-0.0750897433	-0.1581675483	-0.0704877065	-0.0359470844	0.0357932225	0.0496687227	-0.1663220171	-0.1185672989	-0.1082564447	-0.0433636242	-0.1197139378	-0.1026038869	0.0634682342	0.0212735689	-0.0677053249	-0.029123383	0.0570667815	-0.0708882124	-0.1420879544	0.1132193926	-0.0102847792	0.0117547672	-0.0241603488	-0.0096531987	-0.0005247267	-0.0387213177	0.1200534524	-0.1777133879	-0.0479878602	-0.0091443929	0.0094945959	-0.0149848943	0.0434983768	-0.0443397573	-0.1170941231	-0.0421431123	0.0235462214	-0.2168554185	0.1738487153	0.1117112486	-0.012967206	-0.0405899308	0.0680492787	-0.1092751196	-0.0651806618	-0.112672796	-0.0661756656	-0.0931644216	-0.1935409035	-0.0026130906	-0.0045093953	-0.05264962	-0.0021486268	-0.1749701199	-0.0913798626	-0.0786436228	-0.0129499559	-0.0257334386	-0.103741705	0.065600222	0.0832485367	-0.0709263252	0.020311399	0.0751441104	-0.0641988057	-0.0568478472	-0.1318916579	0.019691864	0.0491425056	-0.0674276469	-0.0156900554	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0302515	0.0482604	0.00232906620816	0.00091515325225	-0.0275558	-0.0004814999999999	0.00075932211364	2.318422499999993e-07	0.00529143	-0.00815467	2.79992314449e-05	6.649864280890002e-05	0.000724971	-5.410499999989997e-05	5.25582950841e-07	2.9273510249891753e-09	-0.000715222	0.000698408	4.877737344639999e-07	5.115425092839999e-07	0.000618901	-9.845299999999996e-05	3.8303844780100004e-07	9.692993208999995e-09	0.0
5571.327912232586	-3.3330410470480274	11.10916262130701	31039694.705621906	12573.188945990343	3.4095948048143327	11.625336733016889	158085080.27157375	5242.10879132992	-1.957094467792558	3.830218755864237	27479704.580138437	5264.874187474631	7773.5972294178355	1.106052	36.398445	0.1437549199999999	0.0798899	0.0105033489	0.0197011949	-0.0854434981	0.0109052859	0.0278666875	-0.0614896419	0.0247709129	-0.0548069512	-0.017944423	-0.0209942204	0.029355465	-0.0101855469	-0.0158911645	0.0358247641	0.1067769153	0.2686653554	-0.061158724	0.0442501755	-0.1078803269	0.1680690856	0.0394009493	-0.0102032133	-0.0980909046	-0.0721672276	-0.0278823974	0.0575276092	-0.0616211898	0.1072457924	0.0649115812	-0.1902876661	-0.0009905089	-0.0297575481	-0.2348848596	0.0732546249	-0.0606667656	0.0885771171	-0.0659553773	0.0592413991	-0.0414119311	0.0368723005	-0.0741672	0.0879012994	-0.0571828427	0.0519357464	-0.0571581672	0.0153452028	0.1739512345	-0.0351866489	-0.1106041638	0.0145145495	-0.1207594638	0.0836290806	0.1373480322	0.0916954875	-0.1627359229	-0.0187759017	0.0487865558	-0.0146231707	-0.0099142875	-0.004214344	0.0826442924	0.1381406656	0.2116322786	-0.1306088855	0.0496641044	-0.1144741244	0.1211689559	-0.0786734223	-0.0566312073	-0.0490792888	0.1023716726	0.0227659873	0.0616555922	-0.0186081509	0.0986456662	0.0536009618	-0.1919195129	0.0662904711	0.100800865	-0.2262046758	0.0057223965	0.0042933186	0.1201077545	-0.0277686246	-0.0872727524	0.0305021959	-0.0388608544	-0.0658924486	0.1101586142	0.0423720541	-0.0449934212	0.0192243345	-0.1326412703	0.1155266059	-0.0216732176	-0.0518336929	-0.066187037	0.1046694247	0.0182112465	0.202018759	0.0805903853	0.1350220735	-0.0465794765	0.0302027352	0.0370550706	0.017783539	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.0266345	-0.056886	0.003236016996	0.00070939659025	-0.0314944	-0.0039386	0.00099189723136	1.5512569960000003e-05	-0.00376784	-0.00905927	1.41966182656e-05	8.20703729329e-05	0.00110587	0.0003808989999999	1.2229484568999998e-06	1.450840482009999e-07	-0.00164833	-0.000933108	8.70690539664e-07	2.7169917889e-06	0.000455487	-0.000163414	2.0746840716900002e-07	2.6704135396000005e-08	0.0
5603.945788126816	32.617875894230565	1063.9258278514274	31404208.396264285	12558.6196576632	-14.569288327144022	212.26416235945507	157718927.70584452	5255.810044169498	13.701252839578046	187.72432937404548	27623539.22039298	5277.428814933768	7852.5436591089565	1.128184	37.126762	0.18000447	0.0947481	-0.0011631932	-0.1016094939	-0.077364256	0.1727380671	-0.0108806595	0.0227293379	0.0707438244	-7.21687e-05	-0.0713557531	-0.0204401945	0.0746121682	-0.1960072201	-0.0636886303	0.1189922365	-0.0084088614	-0.1224130937	0.0094954628	-0.0582460099	-0.2261541987	0.0467242791	-0.0695004493	-0.0184978676	0.007469133	0.0859982533	-0.0732493781	-0.0246319817	-0.0352694746	-0.0340862728	0.1196423529	-0.0254712858	0.2107439448	-0.0929980401	0.0594100592	0.0292089753	0.0954403936	0.1509489567	0.004635919	-0.1057901832	0.0206644385	-0.1090342682	0.1375776903	0.1158947238	0.0683770139	0.0644719787	0.041658413	0.248025716	0.0877253115	0.0352157975	-0.1237768361	-0.0994379538	-0.0527161752	0.1080899088	-0.0441255559	0.0363128754	0.1507496907	-0.0103321459	-0.1099086566	-0.0484368044	-0.0113579999	-0.0523393816	0.1161001864	-0.0283609279	-0.1218317808	0.0285775819	-0.0976525206	-0.2021403256	0.0946441274	-0.0365528876	0.0494141202	-0.0126677694	-0.0376703697	-0.0833809632	-0.0444238363	-0.0417310079	-0.0375499798	0.1324755378	-0.0580214382	-0.1213611859	0.1503115137	0.0684562861	0.0421567867	0.138303677	0.0152216603	-0.0458865936	0.0911229493	-0.0060727205	0.0384392581	0.2212137936	0.0894670799	-0.0033356662	0.0486929448	0.0844189677	0.0939942415	0.2534974985	0.0297100419	-0.1172584302	-0.1621105954	0.0004268527	0.0491957755	-0.1568979705	0.0879239612	0.025233998	0.0336608756	-0.0560109419	-0.0988521578	0.015379063	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0361714	0.0628059	0.0039445810748099	0.00130837017796	-0.0320975	-0.0006031	0.00103024950625	3.637296100000027e-07	0.012028	0.01579584	0.000144672784	0.0002495085613056	-7.10926e-05	-0.0011769626	5.0541577747600005e-09	1.3852409617987598e-06	-0.00110207	0.00054626	2.983999876e-07	1.2145582849e-06	0.000162717	-0.00029277	2.6476822089e-08	8.571427290000001e-08	0.0
5586.039323084411	-17.906465042405216	320.64149031488006	31203835.319045343	12720.838981542833	162.21932387963352	26315.10903996544	161819744.39433968	5265.679073672644	9.86902950314652	97.39774333397646	27727376.106914	5291.218280766492	7894.164681232878	1.259138	41.436256	0.11121408	0.0641886	-0.0088301916	0.1385442819	0.0085394171	0.1508537873	-0.0556488132	-0.1273466829	0.0139861069	0.192548452	0.0046249049	0.078176843	-0.0048033857	0.1303615365	-0.0861694765	0.2014925122	0.0282343364	-0.0049659116	0.2017447963	-0.0065637492	-0.0555839746	-0.1237406267	-0.0995142943	0.211176709	0.0211329404	0.0754953468	0.0129400884	-0.0610460591	-0.0253235095	-0.0291899415	0.0123026434	0.0074608824	0.1997250268	0.1599626056	0.0065038986	-0.0844321136	0.09694959	0.0156112932	0.0595159071	0.0195428602	0.0146643291	-0.1690240553	-0.0985529799	0.021747676	0.1395647881	0.0080735734	-0.057706488	-0.048585665	0.0346267824	0.1048979189	0.0880856654	-0.0953318146	0.0185370177	-0.1224372337	-0.0328988102	-0.0567861972	0.1010055202	-0.0299124234	-0.082104797	0.0099089293	-0.0567196038	-0.0752247762	0.2040515694	-0.0340838169	0.0398055479	0.2181577919	-0.0086752246	-0.0802946814	-0.0780841343	0.0464052438	0.1885469692	0.1772196844	0.0179566636	-0.0318510711	-0.0621960048	-0.0411870817	-0.059629121	0.0071435347	-0.0449013023	-0.2364303026	-0.0155059728	-0.0454535327	-0.0351428737	0.0645263758	-0.1245712439	0.0471520689	-0.0124195699	-0.0415102659	0.1849705468	-0.0451495683	0.0506172875	0.0244125686	0.1428600287	-0.0285407834	-0.061405368	-0.0152245322	0.1306144098	0.0590947248	-0.0073529445	-0.0687044629	-0.0953082911	-0.0928389521	-0.0062551807	-0.1216687902	-0.005645803	-0.0348045506	-0.0912444473	-0.0637933017	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.0138646	-0.050036	0.0025036012959999	0.0001922271331599	-0.028359	0.0037385	0.0008042328809999	1.3976382250000016e-05	-0.0135325	-0.0255605	0.0001831285562499	0.00065333916025	0.000427713	0.0004988055999999	1.82938410369e-07	2.4880702659136e-07	-0.0011721	-7.003e-05	4.904200900000001e-09	1.3738184099999995e-06	0.000231463	6.874600000000001e-05	5.3575120369000004e-08	4.726012516000001e-09	0.0
5560.243093387776	-25.79622969663524	665.4454665615657	30916303.257566463	12585.890808215509	-134.94817332732418	18211.00948438153	158404647.4363236	5240.497596995769	-25.18147667687572	634.1067676280358	27462815.064118423	5264.861330041502	7823.331431340464	1.165986	38.370758	0.139859	0.0758531	-0.0807700682	-0.0403611489	0.1052418011	-0.0481950828	-0.0915904297	-0.0264482186	-0.0708001071	-0.12484809	0.0379870363	0.0570214109	0.1328421508	-0.0344016543	0.0629285394	-0.2024874893	-0.0972737173	-0.1806528577	0.1442853147	-0.0252605958	-0.0295764837	0.0934847611	-0.0855211107	-0.2224461054	-0.0643919086	0.1189935025	0.0635113379	0.0158377818	0.0914005499	-0.1371680046	-0.0751229291	0.0395397719	-0.0761457267	-0.0757464525	0.0308943603	-0.0109412516	-0.0764555787	0.0790218512	-0.048943426	-0.0068692825	-0.028106372	-0.0984010686	-0.0780112955	-0.0363664122	0.0861652863	0.2658835365	-0.0207585925	-0.0406512164	0.0066209885	-0.0239909005	0.0219674725	-0.0193929017	-0.0754472833	0.0399953777	0.0397753178	0.1260684817	-0.1553751635	0.0875910566	-0.0154298151	0.1391747539	-0.076301763	0.0482658079	-0.2242144829	-0.0858726205	-0.1286938462	0.1940808482	-0.0394987109	-0.0779556391	-0.0184208003	-0.1879501234	-0.136892278	-0.0598018894	-0.0221579782	-0.1332103129	0.0091022971	0.0617172795	-0.1469419234	-0.0647226984	0.0782018951	0.0900087882	0.0258085171	0.0629393393	-0.0549790683	0.0043706259	0.118508561	-0.046500651	-0.0060372003	-0.0164150908	0.0938808301	-0.0476192554	0.0120662451	0.2606960514	0.0452819508	-0.0452795183	-0.0152064433	-0.0013282954	0.0050705939	0.0479155472	-0.0631680736	0.1039120956	-0.020855382	0.0783893848	-0.0158280254	0.1709825797	0.0212204872	-0.1060120996	0.093912287	-0.1447096922	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0251058	0.0389704	0.00151869207616	0.00063030119364	-0.025014	0.0033449999999999	0.000625700196	1.1189024999999982e-05	-0.0317459	-0.0182134	0.00100780216681	0.00033172793956	0.00146003	0.001032317	2.1316876009e-06	1.065678388489e-06	-0.000720305	0.0004517949999999	2.0411872202500002e-07	5.18839293025e-07	0.000128971	-0.000102492	1.6633518841e-08	1.0504610064e-08	0.0
5559.405693383638	-0.8374000041376348	0.7012387669297108	30906991.66362641	12625.66754497626	39.7767367607521	1582.1887873341675	159407480.95626688	5227.059748169001	-13.43784882676755	180.575781091058	27322153.61092858	5251.430035560233	7811.501759583461	1.051438	34.601192	0.1650144499999999	0.0771257	-0.0739863753	-0.0279197339	-0.0577176616	-0.0948532921	-0.0600956523	0.0069872079	0.0677485115	-0.1040018402	0.127221211	0.0641220216	0.0732271084	-0.0509284731	0.2005615503	-0.079317697	-0.082221668	-0.0102576313	-0.0744450428	0.0167190444	-0.0685478115	-0.047289088	0.0111374526	-0.0006866218	0.0615778455	0.0431319035	0.1204323771	-0.0982123519	-0.0988160279	-0.0831966805	-0.1471163975	0.0128249702	0.061181312	0.0795529092	0.0113118025	-0.0024659234	0.1127438115	-0.1140171971	-0.0336109539	-0.0341266292	-0.2685331926	-0.1078183748	0.002792586	-0.0486688315	0.011009515	-0.0102435507	-0.0749227505	0.1199999404	0.1035393948	-0.1118502532	0.042490637	0.0048471902	0.1254451107	0.0007217828	0.1101305248	-0.0541740176	-0.1264138473	0.0585085535	-0.0703314119	-0.0332943312	-0.0517207096	0.1884618699	-0.1039665905	-0.0815486431	0.0047116071	-0.0646843792	-0.0699485725	-0.0828088406	-0.0713675624	0.0197561853	-0.0693579976	0.1321516131	-0.0441452254	0.0230702033	-0.0800271481	-0.1114955656	-0.0648191719	-0.1470526743	0.023354656	-0.004460124	-0.0252418988	-0.0202569843	0.0660774824	-0.0021010255	-0.1864057268	-0.0756504851	-0.0809508232	-0.2443256922	0.024890265	0.0580402494	0.0065254039	0.0489595656	0.0532720692	0.0125462212	-0.0613630384	0.1612236309	-0.085399045	0.0851734873	0.0593890647	-0.081506532	-0.0123760986	0.1746357955	-0.0905147686	0.0022227599	0.0441846765	-0.080827825	-0.0352573802	-0.0185692887	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0118871	-0.0132187	0.00017473402969	0.00014130314641	-0.0346229	-0.0096088999999999	0.00119874520441	9.233095920999994e-05	-0.0573065	-0.0255606	0.00328403494225	0.00065334427236	0.000610746	-0.000849284	3.73010676516e-07	7.212833126559999e-07	-0.00189117	-0.001170865	1.3709248482250003e-06	3.5765239689e-06	0.000441347	0.0003123759999999	1.9478717440900003e-07	9.757876537599997e-08	0.0
5572.949461109882	13.54376772624346	183.4336442224339	31057765.69608492	12598.878672636472	-26.788872339788213	717.64368123747	158731743.80781415	5252.808883040655	25.74913487165395	663.0179466386255	27592001.16175081	5275.827146121107	7748.673445466345	1.067135	35.117748	0.1305832499999999	0.063492	-0.0106289657	0.0685025177	-0.1106828504	-0.0442072886	-0.0210986187	-0.0532661646	0.0250690113	-0.0602828689	0.044841842	0.0627393207	0.0867133885	-0.0497975621	0.0377294776	0.1811454477	0.0085897901	-0.0956663173	0.0040265924	-0.0391417408	0.0619044768	0.0595140093	0.1514221817	-0.1092893212	-0.0607012438	0.1187440396	0.0847782728	-0.0672461747	0.0288491336	0.0693312841	0.1750683498	0.0806003958	-0.1245777349	0.0014181079	-0.0268165346	-0.1051393091	-0.1777219767	-0.0577738989	-0.089890306	-0.1899850719	-0.0247385118	-0.0388287163	-0.1365522914	0.1514101908	-0.0123427757	-0.022431282	0.0165272788	-0.0927543279	-0.1659775857	-0.0336748949	0.0265995613	0.0178097939	0.0219410298	-0.0726731839	-0.0973686673	-0.0328628186	-0.0354737465	0.0648277974	0.0265569374	-0.125971756	0.0066107868	0.0467027325	0.1753662087	-0.0367816712	-0.0809772929	0.0324433952	-0.0261985774	0.0872686429	0.0347006116	0.0132094087	-0.1811317015	0.0378796839	0.0092025336	-0.1354256146	-0.0658096524	0.0589573491	0.0680578127	0.1707089343	0.0920558354	0.1096107574	-0.0707676819	-0.0198215569	-0.1451445603	-0.1172051204	0.0616552554	-0.1867353167	0.1267749601	-0.0592642526	0.0427546832	-0.1266748265	0.1669555629	-0.0504684495	-0.0364603583	-0.0564678337	0.088500649	-0.1526902593	-0.0414915808	0.0318015755	0.0339757093	0.0297614431	-0.0662983893	-0.0278147632	-0.1149614375	0.0013873002	0.0602206447	0.0569900514	-0.0529912055	0.0571608141	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	-0.0141261	-0.0260132	0.00067668657424	0.00019954670121	-0.0215294	0.0130934999999999	0.00046351506436	0.0001714397422499	-0.0207983	0.0365082	0.0004325692828899	0.00133284866724	0.000554799	-5.594699999999999e-05	3.07801930401e-07	3.130066808999998e-09	-0.00115223	0.00073894	5.460323236e-07	1.3276339728999998e-06	0.000136867	-0.00030448	1.8732575689e-08	9.27080704e-08	0.0
5583.050316326969	10.100855217086972	102.02727611655313	31170450.834638663	12683.810109016224	84.93143637975118	7213.348885527722	160879038.88158214	5265.441665222024	12.632782181369294	159.58718564192154	27724875.929856084	5289.011263010383	7888.772967890219	1.17741	38.746731	0.16688455	0.0994692	-0.0509154039	0.0775613391	0.164281183	0.0141897542	-0.0326562155	0.0170891075	-0.1254437613	0.1160992762	0.0841242768	-0.0392930771	0.0452332467	-0.0143882128	-0.1441897826	-0.0169683469	-0.1310120584	-0.0153382428	0.0897616808	0.1042450101	-0.0281272527	-0.0639481092	-0.1104117811	-0.0397578007	0.0147760505	-0.246129665	0.0378754571	0.0437397372	0.0296494576	-0.0164210211	-0.0527617709	-0.0299588741	-0.0719017469	0.0095321575	-0.0118049219	-0.0562873981	0.1343665894	0.2248630846	-0.2111326239	0.1074765201	0.0387101406	-0.0216868687	-0.0315622913	0.0086597245	-0.103523158	-0.1647623607	-0.0061564987	-0.0447765832	-0.0569504473	0.0099480417	0.0207571279	-0.2047360559	-0.0186564037	-0.111736429	-0.0790393126	-0.0599026062	-0.0263974545	-0.0489781701	-0.0461651263	-0.132356619	0.0652172355	-0.1338878285	-0.0234193949	-0.118350972	-0.0283271102	0.0698621334	0.1117935708	-0.0701623751	-0.1082941705	-0.031983712	0.0493177017	-0.0884878635	0.0342589636	0.2332393265	0.0882153937	0.0471011636	-0.0090954716	-0.0451543907	-0.0190874308	0.0680128081	-0.0337567592	-0.0168618611	-0.0640445997	0.2537287963	0.0262711499	-0.120662451	-0.1819874252	0.138746025	0.0087487971	-0.0095551207	0.0014067725	-0.1463518553	-0.0225783658	0.0767744049	7.17671e-05	-0.0293594113	0.0200545278	0.1354566522	-0.1226354095	-0.0084378597	-0.1584657936	-0.0269904371	-0.1152466314	-0.0424085674	0.006870536	-0.0120449675	-0.1198788712	0.1308074284	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.0344415	0.0485676	0.00235881176976	0.00118621692225	-0.0142827	0.0072467	0.00020399551929	5.251466089e-05	-0.0351389	-0.0143406	0.00123474229321	0.00020565280836	0.00204369	0.001488891	4.1766688161e-06	2.216796409881e-06	-0.000982454	0.0001697759999999	2.8823890175999985e-08	9.65215862116e-07	0.000412793	0.000275926	1.70398060849e-07	7.613515747600001e-08	0.0
5574.321108279464	-8.729208047504471	76.19907313661682	31073055.818209995	12596.39437905336	-87.41572996286413	7641.509844940382	158669151.35264707	5240.244538155666	-25.197127066358007	634.8952123981912	27460162.819670293	5262.5952730516365	7876.773588626484	1.208517	39.770386	0.1148472	0.0741437	-0.0712255231	-0.1229791949	0.0133427025	0.0174400425	-0.0115945312	0.1428455312	-0.0189311896	0.0031741409	0.1363883114	0.1177120946	0.0310680104	-0.0305088971	0.0635836687	-0.1753329954	0.003146713	0.0038269213	-0.0300114406	0.0596923388	-0.0166622432	0.0023756856	-0.0087842895	0.051098368	-0.0360094928	-0.0313651887	-0.0362111922	0.0728178938	-0.1367675151	-0.0479411075	0.0014818725	-0.1107358768	0.0519584799	-0.1119061796	0.0931511329	-0.1408707672	0.013774932	-0.0422559817	0.1312202349	-0.1836064145	-0.0476609963	0.0009491982	-0.0290099984	0.0799126118	-0.0775064361	0.0557570129	-0.0072592088	-0.0654758902	-0.0457631371	0.0056286443	0.0487685067	0.0197831943	0.0825337158	-0.0433036592	0.1487702638	-0.079297688	0.1102146035	0.2507956838	0.0292605836	-0.1715290922	0.080815815	0.059060415	-0.1756042255	0.0457269897	-0.0140271354	-0.0569596334	0.0292115089	-0.0349554474	-0.0157139656	0.0033105205	0.0207256143	-2.54397e-05	0.0298104271	0.0059962469	0.078087954	-0.1525754937	-0.0255308412	0.0007911586	-0.1431304703	0.0111458238	0.0768896287	0.1333314629	-0.1038651743	0.0139735311	-0.0537527236	0.0056143967	0.1881764159	-0.1472467518	0.0081761916	-0.0276376136	0.0617285165	0.0023877987	-0.117494545	-0.0597871053	0.0073022272	-0.0746691455	-0.0002341172	-0.0008901201	0.0768884248	-0.0915193185	0.0346513973	0.0620195547	0.0697346368	-0.1252957699	0.2824016162	0.0451962669	-0.0003500319	0.1552551363	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.032541	-0.0019004999999999	3.611900249999998e-06	0.001058916681	-0.00463965	0.00964305	2.15263521225e-05	9.29884133025e-05	-0.0331173	0.0020215999999999	0.00109675555929	4.086866559999994e-06	0.00125119	-0.0007925	1.5654764160999995e-06	6.280562500000001e-07	0.000213139	0.001195593	1.429442621649e-06	4.5428233321e-08	0.000450341	3.754799999999999e-05	2.02807016281e-07	1.409852303999999e-09	0.0
