sub	MB	ME	stat	contrast	denoise	mask_name	mean_act	median_act
10078	1	1	cope	13	none	RVS	103.65716552734375	86.8251724243164
10078	1	1	cope	13	none	LVS	83.01893615722656	52.97444534301758
10078	1	1	cope	13	none	vmPFC	-87.95500183105469	-51.5537109375
10078	1	1	cope	13	none	FFA	-105.87023162841797	-125.95294189453125
10078	1	1	cope	13	none	sCerb	-231.71788024902344	-203.0066680908203
10078	1	1	cope	13	none	iCerb	-11.531696319580078	35.80537033081055
10078	1	1	cope	13	none	Motor	-15.610519409179688	-5.943655967712402
10078	3	1	varcope	13	none	VS	54258.66796875	41600.84765625
10078	3	1	varcope	13	none	RVS	97112.6953125	52161.7421875
10078	3	1	varcope	13	none	LVS	79539.2109375	57843.4453125
10078	3	1	varcope	13	none	vmPFC	29468.537109375	25611.2578125
10078	3	1	varcope	13	none	FFA	29843.501953125	26097.83984375
10078	3	1	varcope	13	none	sCerb	57368.4921875	50234.640625
10078	3	1	varcope	13	none	iCerb	35912.26171875	35354.7109375
10078	3	1	varcope	13	none	Motor	24814.462890625	19667.12109375
10078	3	1	cope	12	none	VS	-168.83090209960938	-165.4402313232422
10078	3	1	cope	12	none	RVS	228.45379638671875	69.0261001586914
10078	3	1	cope	12	none	LVS	-33.14522933959961	-27.739953994750977
10078	3	1	cope	12	none	vmPFC	-117.216796875	-98.46745300292969
10078	3	1	cope	12	none	FFA	-13.693010330200195	8.896339416503906
10078	3	1	cope	12	none	sCerb	123.4118881225586	126.11959838867188
10078	3	1	cope	12	none	iCerb	61.02548599243164	55.54499435424805
10078	3	1	cope	12	none	Motor	362.23895263671875	295.14776611328125
10078	3	1	varcope	11	none	VS	78614.0	61315.65625
10078	3	1	varcope	11	none	RVS	141464.46875	76431.6015625
10078	3	1	varcope	11	none	LVS	116699.8984375	86836.859375
10078	3	1	varcope	11	none	vmPFC	42156.04296875	37124.51171875
10078	3	1	varcope	11	none	FFA	43705.37109375	38763.99609375
10078	3	1	varcope	11	none	sCerb	87236.203125	76904.0703125
10078	3	1	varcope	11	none	iCerb	54862.83984375	54029.5625
10078	3	1	varcope	11	none	Motor	36373.078125	28797.71875
10078	3	1	zstat	11	none	VS	0.04366714134812355	0.15475419163703918
10078	3	1	zstat	11	none	RVS	-0.10949762910604477	-0.13502325117588043
10078	3	1	zstat	11	none	LVS	-0.2625786066055298	-0.1430123746395111
10078	3	1	zstat	11	none	vmPFC	-0.16510172188282013	-0.05042867362499237
10078	3	1	zstat	11	none	FFA	0.0967317521572113	0.1954406499862671
10078	3	1	zstat	11	none	sCerb	-0.46034491062164307	-0.42292410135269165
10078	3	1	zstat	11	none	iCerb	-0.20340341329574585	-0.22710587084293365
10078	3	1	zstat	11	none	Motor	-0.13933034241199493	-0.12820929288864136
10078	3	1	cope	11	none	VS	9.486044883728027	33.974945068359375
10078	3	1	cope	11	none	RVS	39.63814163208008	-49.551475524902344
10078	3	1	cope	11	none	LVS	-103.30453491210938	-37.89584732055664
10078	3	1	cope	11	none	vmPFC	-25.15454864501953	-8.917625427246094
10078	3	1	cope	11	none	FFA	22.546483993530273	52.955570220947266
10078	3	1	cope	11	none	sCerb	-139.89186096191406	-111.94681549072266
10078	3	1	cope	11	none	iCerb	-47.260215759277344	-52.683956146240234
10078	3	1	cope	11	none	Motor	-8.692879676818848	-21.405548095703125
10078	3	1	varcope	12	none	VS	72970.7421875	56952.1328125
10078	3	1	varcope	12	none	RVS	131816.4375	70821.5703125
10078	3	1	varcope	12	none	LVS	108628.1015625	80748.9375
10078	3	1	varcope	12	none	vmPFC	39585.046875	34801.6640625
10078	3	1	varcope	12	none	FFA	40888.4921875	36307.28125
10078	3	1	varcope	12	none	sCerb	81243.4375	71603.8203125
10078	3	1	varcope	12	none	iCerb	51105.06640625	50280.45703125
10078	3	1	varcope	12	none	Motor	33979.23046875	27000.640625
10078	3	1	zstat	12	none	VS	-0.6056725978851318	-0.6890683770179749
10078	3	1	zstat	12	none	RVS	0.3452490270137787	0.29859158396720886
10078	3	1	zstat	12	none	LVS	-0.13678564131259918	-0.10005217045545578
10078	3	1	zstat	12	none	vmPFC	-0.5299782156944275	-0.5060538053512573
10078	3	1	zstat	12	none	FFA	-0.02822580747306347	0.04245171695947647
10078	3	1	zstat	12	none	sCerb	0.46323728561401367	0.47192999720573425
10078	3	1	zstat	12	none	iCerb	0.27115145325660706	0.2695562243461609
10078	3	1	zstat	12	none	Motor	1.9202274084091187	1.9354554414749146
10078	3	1	zstat	13	none	VS	1.2804334163665771	1.3207380771636963
10078	3	1	zstat	13	none	RVS	0.9222423434257507	0.8413869142532349
10078	3	1	zstat	13	none	LVS	1.2162364721298218	1.3322811126708984
10078	3	1	zstat	13	none	vmPFC	0.059331029653549194	-0.09654922783374786
10078	3	1	zstat	13	none	FFA	-0.05849604681134224	-0.16338452696800232
10078	3	1	zstat	13	none	sCerb	-0.09547131508588791	-0.0737052783370018
10078	3	1	zstat	13	none	iCerb	-0.4491722285747528	-0.5279294848442078
10078	3	1	zstat	13	none	Motor	-0.4649611711502075	-0.46081098914146423
10078	3	1	cope	13	none	VS	277.3716125488281	303.88323974609375
10078	3	1	cope	13	none	RVS	195.75845336914062	243.30007934570312
10078	3	1	cope	13	none	LVS	287.9504089355469	302.9400329589844
10078	3	1	cope	13	none	vmPFC	28.0068416595459	-11.596553802490234
10078	3	1	cope	13	none	FFA	-4.988379955291748	-26.232866287231445
10078	3	1	cope	13	none	sCerb	-25.01010513305664	-16.57463264465332
10078	3	1	cope	13	none	iCerb	-80.34918212890625	-98.27532196044922
10078	3	1	cope	13	none	Motor	-73.5450668334961	-64.30729675292969
10136	6	4	varcope	13	tedana	VS	131212.375	112181.734375
10136	6	4	varcope	13	tedana	RVS	107504.2890625	84036.1171875
10136	6	4	varcope	13	tedana	LVS	125327.15625	111623.9921875
10136	6	4	varcope	13	tedana	vmPFC	42204.6953125	28850.646484375
10136	6	4	varcope	13	tedana	FFA	49520.60546875	37071.5390625
10136	6	4	varcope	13	tedana	sCerb	62262.54296875	56968.92578125
10136	6	4	varcope	13	tedana	iCerb	46634.9609375	44723.83984375
10136	6	4	varcope	13	tedana	Motor	27891.583984375	22612.146484375
10136	6	4	cope	12	tedana	VS	-60.87468719482422	-55.72700119018555
10136	6	4	cope	12	tedana	RVS	-112.58877563476562	-149.722900390625
10136	6	4	cope	12	tedana	LVS	11.050135612487793	6.9049482345581055
10136	6	4	cope	12	tedana	vmPFC	-143.2305908203125	-115.18266296386719
10136	6	4	cope	12	tedana	FFA	-18.966960906982422	-22.416439056396484
10136	6	4	cope	12	tedana	sCerb	396.2143859863281	323.7818908691406
10136	6	4	cope	12	tedana	iCerb	153.07550048828125	124.0317611694336
10136	6	4	cope	12	tedana	Motor	420.7656555175781	259.5022888183594
10136	6	4	varcope	11	tedana	VS	87719.515625	75548.8515625
10136	6	4	varcope	11	tedana	RVS	71978.5703125	56343.171875
10136	6	4	varcope	11	tedana	LVS	82494.0703125	73844.234375
10136	6	4	varcope	11	tedana	vmPFC	27040.072265625	18385.978515625
10136	6	4	varcope	11	tedana	FFA	31805.732421875	24115.140625
10136	6	4	varcope	11	tedana	sCerb	40886.171875	37683.79296875
10136	6	4	varcope	11	tedana	iCerb	30934.935546875	29657.1796875
10136	6	4	varcope	11	tedana	Motor	17755.396484375	14342.7001953125
10136	6	4	zstat	11	tedana	VS	0.34633180499076843	0.2977215349674225
10136	6	4	zstat	11	tedana	RVS	0.29414811730384827	0.3125872313976288
10136	6	4	zstat	11	tedana	LVS	0.6750277876853943	0.5971484780311584
10136	6	4	zstat	11	tedana	vmPFC	0.3181000351905823	0.27516311407089233
10136	6	4	zstat	11	tedana	FFA	2.1393492221832275	2.0439987182617188
10136	6	4	zstat	11	tedana	sCerb	1.1535817384719849	1.125498652458191
10136	6	4	zstat	11	tedana	iCerb	0.8462100028991699	0.8059360384941101
10136	6	4	zstat	11	tedana	Motor	0.47495368123054504	0.47209927439689636
10136	6	4	cope	11	tedana	VS	97.20704650878906	76.90955352783203
10136	6	4	cope	11	tedana	RVS	90.65161895751953	74.15061950683594
10136	6	4	cope	11	tedana	LVS	193.4182586669922	150.86749267578125
10136	6	4	cope	11	tedana	vmPFC	53.901771545410156	35.91304016113281
10136	6	4	cope	11	tedana	FFA	378.12542724609375	323.9586181640625
10136	6	4	cope	11	tedana	sCerb	219.1402130126953	214.7043914794922
10136	6	4	cope	11	tedana	iCerb	147.8802032470703	131.26309204101562
10136	6	4	cope	11	tedana	Motor	61.929935455322266	56.208351135253906
10136	6	4	varcope	12	tedana	VS	77249.4453125	65977.75
10136	6	4	varcope	12	tedana	RVS	63441.9609375	49325.6796875
10136	6	4	varcope	12	tedana	LVS	74050.0859375	65598.078125
10136	6	4	varcope	12	tedana	vmPFC	25529.509765625	17300.01171875
10136	6	4	varcope	12	tedana	FFA	29795.447265625	22104.271484375
10136	6	4	varcope	12	tedana	sCerb	36914.69140625	33737.265625
10136	6	4	varcope	12	tedana	iCerb	27519.037109375	26387.16796875
10136	6	4	varcope	12	tedana	Motor	16855.458984375	13626.1669921875
10136	6	4	zstat	12	tedana	VS	-0.26524898409843445	-0.21537521481513977
10136	6	4	zstat	12	tedana	RVS	-0.4841017723083496	-0.6127468347549438
10136	6	4	zstat	12	tedana	LVS	0.0634344220161438	0.03143054619431496
10136	6	4	zstat	12	tedana	vmPFC	-0.8665262460708618	-0.9990460276603699
10136	6	4	zstat	12	tedana	FFA	-0.10171841830015182	-0.1200212612748146
10136	6	4	zstat	12	tedana	sCerb	2.088033437728882	1.8986806869506836
10136	6	4	zstat	12	tedana	iCerb	0.9293038249015808	0.7533154487609863
10136	6	4	zstat	12	tedana	Motor	2.942528009414673	2.3804328441619873
10136	6	4	zstat	13	tedana	VS	0.7264667749404907	0.697742223739624
10136	6	4	zstat	13	tedana	RVS	1.0354799032211304	1.0833038091659546
10136	6	4	zstat	13	tedana	LVS	1.4450117349624634	1.3139612674713135
10136	6	4	zstat	13	tedana	vmPFC	2.5156679153442383	2.356874942779541
10136	6	4	zstat	13	tedana	FFA	1.7888224124908447	1.7126641273498535
10136	6	4	zstat	13	tedana	sCerb	1.3096357583999634	1.3386512994766235
10136	6	4	zstat	13	tedana	iCerb	0.8897262215614319	0.7903530597686768
10136	6	4	zstat	13	tedana	Motor	0.8545247912406921	0.8569322824478149
10136	6	4	cope	13	tedana	VS	210.44534301757812	233.97650146484375
10136	6	4	cope	13	tedana	RVS	329.08709716796875	312.4727783203125
10136	6	4	cope	13	tedana	LVS	489.78448486328125	425.7911071777344
10136	6	4	cope	13	tedana	vmPFC	540.8106689453125	433.26763916015625
10136	6	4	cope	13	tedana	FFA	416.2854309082031	321.8276062011719
10136	6	4	cope	13	tedana	sCerb	311.9167785644531	310.0880126953125
10136	6	4	cope	13	tedana	iCerb	191.51181030273438	187.20851135253906
10136	6	4	cope	13	tedana	Motor	146.35635375976562	122.861083984375
10136	3	4	varcope	13	tedana	VS	129862.7890625	122084.1875
10136	3	4	varcope	13	tedana	RVS	195251.5	113677.6796875
10136	3	4	varcope	13	tedana	LVS	163991.890625	129389.53125
10136	3	4	varcope	13	tedana	vmPFC	95055.1171875	60161.0
10136	3	4	varcope	13	tedana	FFA	106200.03125	58544.22265625
10136	3	4	varcope	13	tedana	sCerb	103063.15625	82531.9609375
10136	3	4	varcope	13	tedana	iCerb	78521.171875	75168.6953125
10136	3	4	varcope	13	tedana	Motor	59194.54296875	40643.94140625
10136	3	4	cope	12	tedana	VS	629.1356201171875	656.68017578125
10136	3	4	cope	12	tedana	RVS	224.35076904296875	131.0553436279297
10136	3	4	cope	12	tedana	LVS	476.3284912109375	513.55322265625
10136	3	4	cope	12	tedana	vmPFC	233.4134979248047	188.33248901367188
10136	3	4	cope	12	tedana	FFA	-149.94879150390625	-139.05117797851562
10136	3	4	cope	12	tedana	sCerb	173.13743591308594	202.06576538085938
10136	3	4	cope	12	tedana	iCerb	165.2308807373047	156.79202270507812
10136	3	4	cope	12	tedana	Motor	201.14341735839844	158.2455596923828
10136	3	4	varcope	11	tedana	VS	270690.71875	255922.171875
10136	3	4	varcope	11	tedana	RVS	408498.46875	238215.5625
10136	3	4	varcope	11	tedana	LVS	342279.65625	270228.34375
10136	3	4	varcope	11	tedana	vmPFC	189653.78125	119832.296875
10136	3	4	varcope	11	tedana	FFA	214209.234375	118548.2109375
10136	3	4	varcope	11	tedana	sCerb	207228.765625	165197.796875
10136	3	4	varcope	11	tedana	iCerb	159357.796875	153123.796875
10136	3	4	varcope	11	tedana	Motor	119777.3984375	82531.9765625
10136	3	4	zstat	11	tedana	VS	-0.44519099593162537	-0.4880560636520386
10136	3	4	zstat	11	tedana	RVS	-0.330007940530777	-0.32004228234291077
10136	3	4	zstat	11	tedana	LVS	-0.12541447579860687	-0.11547522246837616
10136	3	4	zstat	11	tedana	vmPFC	-0.9774143695831299	-1.1961629390716553
10136	3	4	zstat	11	tedana	FFA	1.1913491487503052	1.3558752536773682
10136	3	4	zstat	11	tedana	sCerb	0.6505271196365356	0.6275680065155029
10136	3	4	zstat	11	tedana	iCerb	0.3753123879432678	0.5135231614112854
10136	3	4	zstat	11	tedana	Motor	0.700823187828064	0.7773230075836182
10136	3	4	cope	11	tedana	VS	-202.56651306152344	-239.9334716796875
10136	3	4	cope	11	tedana	RVS	-206.68771362304688	-197.89390563964844
10136	3	4	cope	11	tedana	LVS	-41.53380584716797	-54.63499450683594
10136	3	4	cope	11	tedana	vmPFC	-437.02508544921875	-410.89752197265625
10136	3	4	cope	11	tedana	FFA	503.005859375	554.5161743164062
10136	3	4	cope	11	tedana	sCerb	275.7341613769531	267.3819274902344
10136	3	4	cope	11	tedana	iCerb	140.73069763183594	192.8040771484375
10136	3	4	cope	11	tedana	Motor	239.7775421142578	206.09829711914062
10136	3	4	varcope	12	tedana	VS	238727.859375	224578.53125
10136	3	4	varcope	12	tedana	RVS	361331.84375	208603.4375
10136	3	4	varcope	12	tedana	LVS	302690.5625	239532.515625
10136	3	4	varcope	12	tedana	vmPFC	171979.265625	108509.7734375
10136	3	4	varcope	12	tedana	FFA	193837.25	106647.828125
10136	3	4	varcope	12	tedana	sCerb	186984.015625	149431.65625
10136	3	4	varcope	12	tedana	iCerb	142599.625	137027.859375
10136	3	4	varcope	12	tedana	Motor	108717.625	74629.796875
10136	3	4	zstat	12	tedana	VS	1.279005527496338	1.303436040878296
10136	3	4	zstat	12	tedana	RVS	0.42485272884368896	0.2819105386734009
10136	3	4	zstat	12	tedana	LVS	0.8333067297935486	0.9304612874984741
10136	3	4	zstat	12	tedana	vmPFC	0.5720790028572083	0.5642657279968262
10136	3	4	zstat	12	tedana	FFA	-0.3480241596698761	-0.4104657769203186
10136	3	4	zstat	12	tedana	sCerb	0.4862399101257324	0.5006372928619385
10136	3	4	zstat	12	tedana	iCerb	0.444260835647583	0.4150046706199646
10136	3	4	zstat	12	tedana	Motor	0.607393741607666	0.6197637319564819
10136	3	4	zstat	13	tedana	VS	0.08981534093618393	-0.017400234937667847
10136	3	4	zstat	13	tedana	RVS	0.1595439463853836	0.140500009059906
10136	3	4	zstat	13	tedana	LVS	-0.16751553118228912	-0.2385634034872055
10136	3	4	zstat	13	tedana	vmPFC	0.47365477681159973	0.28604668378829956
10136	3	4	zstat	13	tedana	FFA	-0.008797207847237587	0.11016301810741425
10136	3	4	zstat	13	tedana	sCerb	0.07337967306375504	0.022691726684570312
10136	3	4	zstat	13	tedana	iCerb	0.2452884167432785	0.15008024871349335
10136	3	4	zstat	13	tedana	Motor	0.44465842843055725	0.47661837935447693
10136	3	4	cope	13	tedana	VS	29.925798416137695	-6.188190937042236
10136	3	4	cope	13	tedana	RVS	6.21265983581543	45.76409912109375
10136	3	4	cope	13	tedana	LVS	-51.48115539550781	-114.94699096679688
10136	3	4	cope	13	tedana	vmPFC	100.12710571289062	58.840126037597656
10136	3	4	cope	13	tedana	FFA	-15.053722381591797	26.206676483154297
10136	3	4	cope	13	tedana	sCerb	23.095703125	6.641163349151611
10136	3	4	cope	13	tedana	iCerb	55.42962646484375	43.30350112915039
10136	3	4	cope	13	tedana	Motor	93.26469421386719	91.57918548583984
10136	1	4	varcope	13	tedana	VS	238832.890625	208770.109375
10136	1	4	varcope	13	tedana	RVS	429183.25	202541.8125
10136	1	4	varcope	13	tedana	LVS	352295.21875	223536.5625
10136	1	4	varcope	13	tedana	vmPFC	198749.328125	104452.265625
10136	1	4	varcope	13	tedana	FFA	164223.109375	100802.6796875
10136	1	4	varcope	13	tedana	sCerb	217028.453125	154987.578125
10136	1	4	varcope	13	tedana	iCerb	134979.8125	123063.0078125
10136	1	4	varcope	13	tedana	Motor	141218.921875	80904.3359375
10136	1	4	cope	12	tedana	VS	227.4272003173828	245.21798706054688
10136	1	4	cope	12	tedana	RVS	179.3025360107422	263.75390625
10136	1	4	cope	12	tedana	LVS	75.9416732788086	173.38885498046875
10136	1	4	cope	12	tedana	vmPFC	99.5654067993164	65.71275329589844
10136	1	4	cope	12	tedana	FFA	26.099090576171875	12.941028594970703
10136	1	4	cope	12	tedana	sCerb	403.08404541015625	380.9420166015625
10136	1	4	cope	12	tedana	iCerb	134.3537139892578	158.6499481201172
10136	1	4	cope	12	tedana	Motor	518.4124145507812	397.7860107421875
10136	1	4	varcope	11	tedana	VS	362898.65625	312752.53125
10136	1	4	varcope	11	tedana	RVS	646005.4375	307882.21875
10136	1	4	varcope	11	tedana	LVS	524761.5	337061.0
10136	1	4	varcope	11	tedana	vmPFC	294223.625	156069.28125
10136	1	4	varcope	11	tedana	FFA	236503.65625	145279.125
10136	1	4	varcope	11	tedana	sCerb	323259.46875	230841.109375
10136	1	4	varcope	11	tedana	iCerb	200558.09375	180791.796875
10136	1	4	varcope	11	tedana	Motor	206453.015625	118316.4609375
10136	1	4	zstat	11	tedana	VS	0.5017297863960266	0.563949704170227
10136	1	4	zstat	11	tedana	RVS	0.7002162933349609	0.6773572564125061
10136	1	4	zstat	11	tedana	LVS	0.7348701357841492	0.7840351462364197
10136	1	4	zstat	11	tedana	vmPFC	0.34051260352134705	0.358867883682251
10136	1	4	zstat	11	tedana	FFA	0.7311291098594666	0.7984282970428467
10136	1	4	zstat	11	tedana	sCerb	0.026702597737312317	-0.016193071380257607
10136	1	4	zstat	11	tedana	iCerb	-0.28274771571159363	-0.19519929587841034
10136	1	4	zstat	11	tedana	Motor	0.08216848969459534	0.1608089953660965
10136	1	4	cope	11	tedana	VS	260.8113098144531	317.21942138671875
10136	1	4	cope	11	tedana	RVS	377.7047424316406	410.517333984375
10136	1	4	cope	11	tedana	LVS	422.4194030761719	471.6307067871094
10136	1	4	cope	11	tedana	vmPFC	218.99432373046875	118.52655792236328
10136	1	4	cope	11	tedana	FFA	323.79034423828125	328.769775390625
10136	1	4	cope	11	tedana	sCerb	34.401058197021484	-7.8891072273254395
10136	1	4	cope	11	tedana	iCerb	-140.06529235839844	-84.41307830810547
10136	1	4	cope	11	tedana	Motor	21.223581314086914	55.83000564575195
10136	1	4	varcope	12	tedana	VS	294235.125	255592.21875
10136	1	4	varcope	12	tedana	RVS	526239.375	249203.8125
10136	1	4	varcope	12	tedana	LVS	428640.09375	274497.75
10136	1	4	varcope	12	tedana	vmPFC	244522.59375	128391.984375
10136	1	4	varcope	12	tedana	FFA	196358.71875	120248.6171875
10136	1	4	varcope	12	tedana	sCerb	264303.75	189190.078125
10136	1	4	varcope	12	tedana	iCerb	165251.453125	149877.453125
10136	1	4	varcope	12	tedana	Motor	171090.671875	97948.703125
10136	1	4	zstat	12	tedana	VS	0.4837076961994171	0.4899888038635254
10136	1	4	zstat	12	tedana	RVS	0.4475094676017761	0.5194717645645142
10136	1	4	zstat	12	tedana	LVS	0.1657712161540985	0.2609025835990906
10136	1	4	zstat	12	tedana	vmPFC	0.21423698961734772	0.171293243765831
10136	1	4	zstat	12	tedana	FFA	0.06019151583313942	0.04571186751127243
10136	1	4	zstat	12	tedana	sCerb	0.8853685855865479	0.8114302158355713
10136	1	4	zstat	12	tedana	iCerb	0.34078583121299744	0.4391443133354187
10136	1	4	zstat	12	tedana	Motor	1.249436378479004	1.2880291938781738
10136	1	4	zstat	13	tedana	VS	0.3500908613204956	0.30166882276535034
10136	1	4	zstat	13	tedana	RVS	0.3828423321247101	0.3979150056838989
10136	1	4	zstat	13	tedana	LVS	0.1213412880897522	-0.05812361091375351
10136	1	4	zstat	13	tedana	vmPFC	-0.004848522134125233	-0.050798844546079636
10136	1	4	zstat	13	tedana	FFA	-0.18889395892620087	-0.2533666491508484
10136	1	4	zstat	13	tedana	sCerb	-0.02062452770769596	-0.08476019650697708
10136	1	4	zstat	13	tedana	iCerb	0.33623772859573364	0.25763481855392456
10136	1	4	zstat	13	tedana	Motor	0.6552397608757019	0.6969125866889954
10136	1	4	cope	13	tedana	VS	158.06686401367188	135.82989501953125
10136	1	4	cope	13	tedana	RVS	250.9944305419922	199.6379852294922
10136	1	4	cope	13	tedana	LVS	35.33989715576172	-27.74104118347168
10136	1	4	cope	13	tedana	vmPFC	-70.03971862792969	-18.298946380615234
10136	1	4	cope	13	tedana	FFA	-93.00917053222656	-109.40135192871094
10136	1	4	cope	13	tedana	sCerb	-13.650362968444824	-36.6437873840332
10136	1	4	cope	13	tedana	iCerb	117.08683013916016	83.09444427490234
10136	1	4	cope	13	tedana	Motor	233.0577850341797	205.9191131591797
10136	1	4	varcope	13	none	VS	292907.6875	251031.328125
10136	1	4	varcope	13	none	RVS	504790.40625	244701.09375
10136	1	4	varcope	13	none	LVS	455036.53125	264491.46875
10136	1	4	varcope	13	none	vmPFC	256596.203125	130721.859375
10136	1	4	varcope	13	none	FFA	214439.203125	143721.671875
10136	1	4	varcope	13	none	sCerb	273317.65625	173200.171875
10136	1	4	varcope	13	none	iCerb	181400.765625	155420.6875
10136	1	4	varcope	13	none	Motor	173285.046875	98969.875
10136	1	4	cope	12	none	VS	237.46224975585938	286.6746826171875
10136	1	4	cope	12	none	RVS	260.9072265625	298.7945861816406
10136	1	4	cope	12	none	LVS	80.63211059570312	107.79820251464844
10136	1	4	cope	12	none	vmPFC	59.89397430419922	82.72854614257812
10136	1	4	cope	12	none	FFA	206.54171752929688	164.4315948486328
10136	1	4	cope	12	none	sCerb	493.51556396484375	466.9778137207031
10136	1	4	cope	12	none	iCerb	302.7006530761719	315.6325988769531
10136	1	4	cope	12	none	Motor	472.7846374511719	352.0240173339844
10136	1	4	varcope	11	none	VS	386853.25	335130.0625
10136	1	4	varcope	11	none	RVS	658576.125	330698.03125
10136	1	4	varcope	11	none	LVS	590028.875	348327.625
10136	1	4	varcope	11	none	vmPFC	312064.5	163675.9375
10136	1	4	varcope	11	none	FFA	263224.4375	183655.28125
10136	1	4	varcope	11	none	sCerb	353540.375	226257.453125
10136	1	4	varcope	11	none	iCerb	236094.375	202000.453125
10136	1	4	varcope	11	none	Motor	217495.34375	125201.671875
10136	1	4	zstat	11	none	VS	0.4802156388759613	0.5598117113113403
10136	1	4	zstat	11	none	RVS	0.6717731356620789	0.7160273790359497
10136	1	4	zstat	11	none	LVS	0.7158203125	0.8107530474662781
10136	1	4	zstat	11	none	vmPFC	0.24700480699539185	0.2723909318447113
10136	1	4	zstat	11	none	FFA	0.4120384156703949	0.46063077449798584
10136	1	4	zstat	11	none	sCerb	0.008882816880941391	-0.041903961449861526
10136	1	4	zstat	11	none	iCerb	-0.06944569200277328	-0.0973932147026062
10136	1	4	zstat	11	none	Motor	-0.09782840311527252	-0.11716917157173157
10136	1	4	cope	11	none	VS	270.78387451171875	324.50738525390625
10136	1	4	cope	11	none	RVS	386.8356018066406	393.19866943359375
10136	1	4	cope	11	none	LVS	425.00030517578125	529.4553833007812
10136	1	4	cope	11	none	vmPFC	175.23475646972656	93.06364440917969
10136	1	4	cope	11	none	FFA	143.0157470703125	182.68060302734375
10136	1	4	cope	11	none	sCerb	-11.008240699768066	-23.802892684936523
10136	1	4	cope	11	none	iCerb	-54.633140563964844	-51.582855224609375
10136	1	4	cope	11	none	Motor	-62.972408294677734	-43.97731399536133
10136	1	4	varcope	12	none	VS	292173.1875	250031.28125
10136	1	4	varcope	12	none	RVS	501518.71875	248888.53125
10136	1	4	varcope	12	none	LVS	449259.71875	261716.09375
10136	1	4	varcope	12	none	vmPFC	250196.3125	128288.640625
10136	1	4	varcope	12	none	FFA	206827.34375	141833.5
10136	1	4	varcope	12	none	sCerb	270322.84375	172008.9375
10136	1	4	varcope	12	none	iCerb	180159.34375	154554.9375
10136	1	4	varcope	12	none	Motor	169627.46875	97662.6484375
10136	1	4	zstat	12	none	VS	0.5226678252220154	0.5885387659072876
10136	1	4	zstat	12	none	RVS	0.5527045726776123	0.5740219354629517
10136	1	4	zstat	12	none	LVS	0.22495581209659576	0.2026652842760086
10136	1	4	zstat	12	none	vmPFC	0.15922623872756958	0.1897103190422058
10136	1	4	zstat	12	none	FFA	0.47322091460227966	0.4339917302131653
10136	1	4	zstat	12	none	sCerb	1.1225717067718506	1.0327059030532837
10136	1	4	zstat	12	none	iCerb	0.7229249477386475	0.7796633243560791
10136	1	4	zstat	12	none	Motor	1.1436840295791626	1.156180739402771
10136	1	4	zstat	13	none	VS	0.31178969144821167	0.23508673906326294
10136	1	4	zstat	13	none	RVS	0.17705300450325012	0.17677736282348633
10136	1	4	zstat	13	none	LVS	0.1779213845729828	0.16785334050655365
10136	1	4	zstat	13	none	vmPFC	-0.3398364186286926	-0.3870511054992676
10136	1	4	zstat	13	none	FFA	-0.018919292837381363	-0.005556251388043165
10136	1	4	zstat	13	none	sCerb	-0.2593664526939392	-0.30491653084754944
10136	1	4	zstat	13	none	iCerb	-0.14332766830921173	-0.18616053462028503
10136	1	4	zstat	13	none	Motor	0.3493557572364807	0.3714900016784668
10136	1	4	cope	13	none	VS	167.0816192626953	140.08184814453125
10136	1	4	cope	13	none	RVS	150.00242614746094	92.09506225585938
10136	1	4	cope	13	none	LVS	61.25751495361328	80.21490478515625
10136	1	4	cope	13	none	vmPFC	-226.20506286621094	-139.19000244140625
10136	1	4	cope	13	none	FFA	14.550610542297363	-3.2696332931518555
10136	1	4	cope	13	none	sCerb	-84.76299285888672	-143.55465698242188
10136	1	4	cope	13	none	iCerb	-58.39323806762695	-74.99071502685547
10136	1	4	cope	13	none	Motor	141.963134765625	125.29176330566406
10136	6	4	varcope	13	none	VS	130601.375	110312.609375
10136	6	4	varcope	13	none	RVS	121047.2890625	83009.015625
10136	6	4	varcope	13	none	LVS	128899.890625	109756.0
10136	6	4	varcope	13	none	vmPFC	41702.76953125	28669.33984375
10136	6	4	varcope	13	none	FFA	52499.3125	40302.16796875
10136	6	4	varcope	13	none	sCerb	66873.53125	57030.5625
10136	6	4	varcope	13	none	iCerb	51565.1953125	47710.625
10136	6	4	varcope	13	none	Motor	30083.904296875	24085.166015625
10136	6	4	cope	12	none	VS	-53.53398132324219	-79.29545593261719
10136	6	4	cope	12	none	RVS	-45.99874496459961	-73.02899932861328
10136	6	4	cope	12	none	LVS	43.03017807006836	44.39418411254883
10136	6	4	cope	12	none	vmPFC	-189.66818237304688	-168.1142578125
10136	6	4	cope	12	none	FFA	3.289820432662964	-14.9398832321167
10136	6	4	cope	12	none	sCerb	423.3180847167969	354.3061828613281
10136	6	4	cope	12	none	iCerb	177.70750427246094	135.91036987304688
10136	6	4	cope	12	none	Motor	422.1230163574219	269.81689453125
10136	6	4	varcope	11	none	VS	92558.8203125	77907.765625
10136	6	4	varcope	11	none	RVS	85486.6328125	59801.78125
10136	6	4	varcope	11	none	LVS	89983.4453125	76628.5078125
10136	6	4	varcope	11	none	vmPFC	28188.626953125	19477.55859375
10136	6	4	varcope	11	none	FFA	34963.95703125	27080.84765625
