global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4990.134716253711	-10.23600042336966	24901444.48636051	104.77570466722386	14480.623435458465	49.12225947695333	2412.996376121132	209688455.07954893	5147.144742806597	-7.304786450027677	26493099.003401585	53.35990508050796	6098.1011474398365	8824.994679561882	1.068625	37.542591	0.320146063	0.180128	-0.1700423827	-0.0372160737	0.1590284795	-0.1555466369	-0.027709963	-0.1256503962	-0.1327364585	-0.159388412	0.0199401815	0.0250300173	0.0542144886	-0.0377227678	0.0222851229	-0.0258352568	0.1384506595	-0.1230205286	-0.0141045207	-0.0107590576	-0.0390177173	-0.2016367543	0.1014812183	-0.1025301728	-0.1362141086	-0.1205090501	0.3028468894	-0.0289539614	0.1334732508	-0.2403950058	-0.1449129034	0.1403958917	-0.1614131639	0.0189364454	0.0233445754	0.0210783702	-0.038196139	-0.1006962379	-0.0891584587	0.1085768245	-0.0770235136	-0.0855274486	0.0698276679	-0.0775935959	5.78997e-05	-0.2113341	-0.1064540165	0.0075021542	-0.0188665115	-0.2954013689	-0.1714727516	-0.1354078088	-0.0283244757	-0.000202487	0.017100713	4.1000985169e-08	0.0002924343851083	-0.0452029	-0.0336386999999999	0.0011315621376899	0.00204330216841	0.62752	0.110869	0.3937813503999999	0.0122919351609999	-0.0010143	-0.00221786	1.0288044900000002e-06	4.918902979600001e-06	0.000926007	-0.000798013	6.36824748169e-07	8.574889640489999e-07	0.00121743	-0.00015488	2.3987814400000013e-08	1.4821358049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4993.409464410444	3.27474815673304	24934138.0792638	10.72397549002644	14427.979869979325	-52.64356547914031	2771.344986356533	208166603.1285286	5159.180670291799	12.035927485202592	26617145.18871254	144.86355042905518	6101.848125118167	8814.016574915066	1.084432	38.097923	0.1199646369999999	0.0570686	-0.1779731645	-0.0244797796	-0.1951193999	-0.1562709149	0.0268510672	-0.1848448682	0.1001478458	-0.1514293118	0.0740297809	0.0108121786	0.1130599685	0.0314593774	0.2132628287	-0.0398403407	-0.1426509822	-0.0880006594	0.0273226775	0.0889500823	-0.1545044327	-0.10985709	-0.0776649534	-0.2151206199	0.13505015	-0.2248098646	-0.1894526247	0.1392379663	-0.0277278054	0.0918815051	0.146213216	-0.0923713827	-0.1609027919	0.0234638844	0.1132580497	-0.0123251019	-0.1359014465	0.0485039119	0.0714593334	-0.0282970044	0.1743658952	-0.1457478233	0.003075741	-0.0264789473	0.0487559604	-0.1466331201	0.0755762479	-0.0473926124	0.1302370535	-0.1296474462	0.1752842628	0.3444159749	-0.0913950445	0.0107768	0.0109792869999999	0.0001161394182399	0.0001205447430283	-0.0487449	-0.003542	1.2545764000000025e-05	0.00237606527601	0.595081	-0.0324389999999999	0.3541213965609999	0.0010522887209999	-0.00191734	-0.0009030399999999	3.6761926756e-06	8.154812415999998e-07	0.00055639	-0.0003696169999999	1.3661672668899994e-07	3.095698321000001e-07	0.00140486	0.0001874299999999	3.5130004899999974e-08	1.9736316196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4988.708147177435	-4.701317233008922	24887208.97771452	22.102383725386662	14480.517354681013	52.5374847016883	2760.187298780132	209685382.859218	5143.442407010933	-15.738263280866704	26454999.79423841	247.6929310978772	6090.81787235982	8817.881837578707	1.085916	38.150063	0.09457412	0.0488618	-0.1579566233	-0.0233266951	0.0857332244	-0.1535222561	0.0188474693	-0.1118672215	-0.0884713249	-0.1565873914	-0.0416637655	-0.0027388416	0.0051810308	-0.0444389381	0.0959368872	-0.1910613255	-0.0915515997	0.1430915618	0.3097500311	-0.0174290693	-0.1357360789	-0.0936360118	0.1506250297	0.1901261935	-0.108940403	-0.1294694378	0.0126071971	0.0677998135	-0.0013472574	0.0160092317	0.1195661709	0.0054735598	-0.1554891491	-0.0439389673	0.0209255817	0.0096699	-0.0053665064	-0.0458755735	-0.1668434863	-0.1873720042	0.1267533456	-0.2414240245	-0.0708096156	0.0169644281	0.1377160939	-0.0293804422	-0.2292130156	-0.1013031673	-0.0727232081	-0.0633491003	-0.068039145	0.0433330133	0.0189380749	0.00380733	-0.00696947	1.44957617289e-05	4.85735120809e-05	-0.026108	0.0226369	0.00051242924161	0.0006816276639999	0.620238	0.0251569999999999	0.3846951766439999	0.0006328746489999	-0.00246755	-0.00055021	6.088803002500001e-06	3.027310441000002e-07	0.000360475	-0.000195915	3.838268722500001e-08	1.2994222562500002e-07	0.00145495	5.009000000000003e-05	2.509008100000003e-09	2.1168795025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4989.256746821878	0.5485996444422199	24892682.885707624	0.3009615698821301	14441.886831684147	-38.63052299686569	1492.3173070113692	208568095.259172	5147.097768616981	3.655361606048245	26492615.439701904	13.361668470971608	6099.283047820333	8797.783693321915	1.081067	37.979706	0.111536486	0.0597607	-0.1672154248	0.0655184649	0.04333897	-0.1333397333	0.0436305659	-0.0604673075	-0.0029610926	-0.149684389	0.0430292858	-0.0703290501	-0.0126815019	-0.0150999922	0.1524106058	0.0215025125	-0.1197498255	0.0165522824	-0.133610065	-0.0160561997	0.0731142342	0.0295741143	-0.0050759581	-0.0455205292	0.0904148356	0.2439256608	0.0729966411	-0.0949906348	-0.0972981849	-0.0457819105	0.2540186254	0.0861947007	-0.1490882755	0.043911318	0.044605654	0.0785760094	-0.1064253161	0.0330163123	0.116825452	-0.0499055262	0.1449920221	0.1569117056	0.0262429611	-0.1122482224	-0.0510770307	0.0098432566	0.0683680239	0.1499575308	0.0039667859	0.1314845964	-0.0964536334	-0.0566923205	0.0030622911	-0.000716456	-0.004523786	5.133091999359999e-07	2.0464639773796e-05	-0.0490583	-0.0229503	0.0005267162700899	0.00240671679889	0.575332	-0.044906	0.331006910224	0.002016548836	-0.00200688	0.00046067	4.0275673344e-06	2.1221684890000025e-07	0.000467353	0.0001068779999999	1.1422906883999997e-08	2.18418826609e-07	0.00167053	0.0002155799999999	4.647473639999997e-08	2.7906704809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4985.945441028664	-3.3113057932132506	24859651.940914523	10.964746056167634	14443.866630554823	1.9797988706759495	3.919603568329766	208625283.24125516	5143.604597366827	-3.493171250153864	26456668.25405316	12.20224538290151	6091.375818725692	8808.256357680919	1.079846	37.936798	0.037501314	0.0154714	-0.1506449758	-0.0691513159	-0.082367925	-0.141410929	0.0172468379	-0.1463174383	0.0301591927	-0.1594828612	-0.0759520017	0.0323224176	-0.0053497445	-0.116115096	0.1605793919	0.044685199	0.1723116646	0.2580109004	0.0686693679	-0.0552075496	0.0965182096	0.1241606628	-0.0049078463	0.1789258761	-0.0249655287	0.1804195957	-0.0830767179	0.1730491488	-0.1690305123	0.0340057253	-0.0953479699	-0.1474657267	-0.1635107459	-0.0518455502	-0.0096959454	0.0212919275	-0.0330212997	0.0421923281	-0.0874883606	-0.2524844724	-0.1273191029	-0.1125475806	0.1253041834	-0.0858942818	-0.0515991804	0.155889454	-0.0973072385	0.1178505284	-0.0635906967	0.3014954295	-0.0470446378	0.0732566068	0.078120972	-0.00332317	-0.002606714	1.10434588489e-05	6.794957877796e-06	-0.0399149	0.0091433999999999	8.360176355999992e-05	0.00159319924201	0.583982	0.00865	0.341034976324	7.48225000000008e-05	-0.00185244	0.00015444	3.4315339535999995e-06	2.3851713600000012e-08	0.000545127	7.777399999999996e-05	6.048795075999994e-09	2.97163446129e-07	0.00156072	-0.0001098099999999	1.2058236099999976e-08	2.4358469184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4991.650446244705	5.705005216040263	24916574.17749496	32.547084515046606	14499.650382011168	55.78375145634527	3111.826926543303	210239861.20055664	5146.127304361659	2.5227069948323333	26482626.2326966	6.364050581775982	6100.240058813202	8810.962130014286	1.102452	38.73101	0.1182776999999999	0.0685717	-0.1670797089	0.0145886632	0.2002008751	-0.1421066062	0.0032684111	-0.052479466	-0.2012008603	-0.1483953172	-0.0167589088	-0.0340861384	-0.0341107534	-0.1833015529	0.0982495108	0.0282058377	-0.0999118888	-0.066900313	0.0449524737	0.2064137145	0.1634162841	-0.1284127332	-0.1266022235	-0.0714477568	-0.0766985748	-0.0341450174	0.0996972283	-0.048066151	-0.0205271402	0.0762846547	0.0314889566	0.1619284778	-0.1511725811	0.0026816738	-0.0709485043	0.1006353958	-0.1210901121	-0.1410834073	-0.0730751704	0.0674633022	-0.0070876518	0.0049358605	-0.0901443626	-0.2464852322	0.0057589567	0.0035209602	-0.1158860404	-0.0743296843	0.1177923629	-0.1045765144	0.0313489003	-0.0812673901	0.0823933043	0.00989778	0.01322095	9.79660489284e-05	0.0001747935189025	-0.0365333	0.0033816	1.1435218560000035e-05	0.0013346820088899	0.64762	0.0636379999999999	0.4194116643999999	0.0040497950439999	-0.00135875	0.00049369	1.8462015625e-06	2.437298161e-07	0.000314404	-0.0002307229999999	5.3233102728999975e-08	9.8849875216e-08	0.00152439	-3.633e-05	1.3198689e-09	2.3237648721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4986.030164492074	-5.6202817526309445	24860496.801224854	31.58756697895636	14427.838902871054	-71.8114791401149	5156.888536291157	208162535.4071994	5146.473897078555	0.3465927168954295	26486193.573310927	0.1201265114049553	6089.651108487063	8810.752843018216	1.102752	38.741554	0.057898114	0.0277027	-0.1412930548	-0.0792961908	-0.1526143939	-0.1298018819	0.0680885502	-0.1740131502	0.0416098358	-0.1593784947	-0.0160879199	-0.0221226979	-0.1401419299	-0.1495263282	0.0226393456	0.0524291046	-0.0181208838	-0.0056222718	-0.0425200505	0.1314095438	-0.216138006	0.0623697339	0.08609323	0.0101971201	-0.0418794154	-0.1636946519	0.1001736014	-0.0044639832	-0.3276327597	-0.0610774056	-0.1069397898	0.1261360539	-0.1548164747	-0.0362044578	-0.0418905948	0.0371602658	-0.0420171461	-0.1579170489	0.0694306367	-0.1286546727	0.0803342396	-0.084256882	0.1435997676	0.0180011421	0.0928876824	-0.0860991633	0.1369444386	-0.040651885	0.0203475772	-0.0665105835	-0.1343968364	0.0618188636	0.2919747378	0.000112666	-0.009785114	1.2693627555999998e-08	9.5748455992996e-05	-0.0385724	-0.0020391	4.157928810000008e-06	0.00148783004176	0.627057	-0.0205629999999999	0.393200481249	0.0004228369689999	-0.00166606	-0.00030731	2.7757559236e-06	9.443943610000007e-08	0.000435702	0.0001212979999999	1.4713204803999996e-08	1.89836232804e-07	0.00144278	-8.160999999999997e-05	6.6601920999999965e-09	2.0816141284e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4993.106295394704	7.076130902630212	24931110.477110226	50.07162855115825	14468.41458425506	40.57568138400711	1646.3859197764614	209335020.58188453	5157.125413050479	10.65151597192471	26595942.52593108	113.4547925001672	6108.826995031939	8838.608474554017	1.102282	38.725029	0.031872064	0.0155603	-0.1592478321	0.0126215272	0.1555164783	-0.1361966359	0.0113263885	-0.0964762473	-0.1321266485	-0.1767399221	0.0487923444	-0.0972194143	-0.0046767987	0.0039433084	0.0171962639	0.1250066065	0.0984992601	-0.0528027393	-0.0983186367	0.0108592004	-0.0585129011	-0.172903865	0.1583554241	-0.0067893638	-0.1823263496	0.1278758026	-0.1566929098	-0.026775582	-0.2321453046	0.0180799617	-0.1043095224	-0.1238028729	-0.1702492354	0.0367938294	-0.0299243658	0.0783590197	0.021772828	-0.0684228926	0.086118947	0.0713115545	-0.0306561633	-0.0460943937	0.1178210073	-0.1074814345	-0.0786812547	-0.1804191691	-0.0561387919	-0.0282781712	-0.2438572855	0.0753858374	0.0727943314	-0.0423696344	0.131611634	0.00348808	0.003375414	1.21667020864e-05	1.1393419671396e-05	-0.0297132	0.0088592	7.848542464000002e-05	0.0008828742542399	0.636526	0.009469	0.405165348676	8.966196100000116e-05	-0.00175014	-8.408000000000005e-05	3.0629900196e-06	7.0694464000000094e-09	0.000339903	-9.579899999999998e-05	9.177448400999996e-09	1.1553404940900001e-07	0.00141929	-2.3490000000000143e-05	5.517801000000067e-10	2.0143841041e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5003.660953385001	10.554657990297528	25036622.9364297	111.40080529215146	14517.001972860638	48.58738860557787	2360.7343315094386	210743346.28003967	5158.92723842692	1.80182537644032	26614530.251383204	3.2465746871843004	6103.0488492261775	8852.211947052978	1.426795	50.12571	0.6753425009999999	0.431921	-0.1416968112	-0.1974131851	-0.101124205	-0.1646346734	-0.0103326185	0.1384909013	0.1913271591	-0.1562638305	0.0611701313	0.1398664312	-0.123428849	-0.0941799695	-0.1993841239	0.1410146445	0.2745378867	0.0090351357	-0.0154323544	-0.0754287366	-0.1468035699	-0.0895871456	-0.1093099038	0.0827893562	0.2099288143	-0.0609112972	-0.0468947326	0.2291861958	0.0539236397	-0.1535641439	0.1978690152	0.2079811283	-0.157239467	0.0737888433	-0.1157033743	-0.1928069178	0.1314980784	-0.1182852216	-0.0099777175	-0.030106175	-0.334774726	0.145313819	0.1732244638	0.0804703489	0.1257252369	-0.1793640561	-0.0126872765	0.0628564615	0.1516075671	0.0116613229	-0.0143824104	0.207753727	-0.0038140692	0.000692129	-0.002795951	4.79042552641e-07	7.817341994401e-06	-0.02098	0.0087332	7.626878224e-05	0.0004401603999999	0.455528	-0.180998	0.207505758784	0.032760276004	0.00490932	0.00665946	2.41014228624e-05	4.43484074916e-05	0.00275125	0.002411347	5.814594354409e-06	7.569376562499999e-06	0.00200479	0.0005854999999999	3.428102499999999e-07	4.019182944099999e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4995.033635954954	-8.627317430047697	24950361.02432137	74.4306060388048	14488.017551593874	-28.98442126676491	840.0966761692941	209902652.5752921	5152.94996890142	-5.977269525499651	26552893.382001147	35.727750980466816	6101.483782056909	8836.852024122725	1.250445	43.930256	0.5274481490000001	0.355034	-0.1814379105	-0.0699095218	0.119444947	-0.156231661	0.0096010709	-0.0812963886	-0.0964284341	-0.1852878106	0.0299270212	-0.1263789059	0.0355198497	-0.0696420921	-0.0928010672	0.1037608384	0.1621898797	-0.1626929384	-0.1036154629	0.0379263371	-0.011289678	0.0955428747	-0.0071635662	0.0861947742	0.0431780335	-0.0016786662	0.0709203313	0.141258558	-0.0136875435	0.0490073999	-0.0014686314	-0.0881437263	-0.1813527957	0.0402931241	0.0127763441	0.0971259731	0.1038790234	-0.1047899809	0.0631605855	0.141826071	-0.1510636572	-0.0852825427	0.1311953487	0.0455579387	-0.0009652235	0.038632938	-0.0183144173	0.0732288093	0.0584421276	0.0093040415	-0.1127406569	0.0578142279	0.1321149897	-0.00938787	-0.010079999	8.81321031369e-05	0.00010160637984	-0.0311699	-0.0101899	0.00010383406201	0.00097156266601	0.638448	0.18292	0.407615848704	0.0334597264	-0.000472175	-0.005381495	2.2294923062500002e-07	2.8960488435025e-05	0.00203484	-0.0007164099999999	5.132432880999997e-07	4.1405738256e-06	0.00161753	-0.0003872599999999	1.499703075999998e-07	2.6164033009e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4997.163216019839	2.1295800648849763	24971640.207541738	4.5351112527555	14453.117285369544	-34.90026622432924	1218.0285825290566	208892599.2646479	5160.184628292904	7.234659391483547	26627505.398070373	52.34029651078108	6097.456822559353	8836.296077550844	1.203791	42.291199	0.31494968	0.211194	-0.168477098	0.0061500348	-0.0936699545	-0.1406950672	0.0646504147	-0.0130345452	0.2088304401	-0.1627940412	0.0627719567	0.1675425619	0.1241905966	0.0898622883	-0.2358908848	-0.0140465781	-0.1118360578	0.1005163771	-0.1827849543	-0.0887030454	-0.0444742259	0.0967818507	-0.0579724194	-0.1784627291	0.1852811324	-0.0903281255	0.1036603553	-0.0967123721	0.039952153	0.1113579777	-0.0917709643	0.0023100789	-0.1577922592	-0.0220572464	0.1507538828	-0.2440695528	0.006466303	-0.0911990237	0.1825130112	-0.0605288078	0.0616883063	0.1619906365	-0.0178356727	0.1916851724	-0.0199426575	0.0581778899	0.2662039564	0.0774545582	0.0789002965	-0.1072481607	0.0435496249	-0.0971327208	-0.1068779738	-0.0132376	-0.00384973	0.00017523405376	1.4820421072900006e-05	-0.0305817	0.0005882	3.459792400000006e-07	0.00093524037489	0.460648	-0.1778	0.212196579904	0.03161284	0.00095933	0.001431505	9.203140489e-07	2.049206565025e-06	0.00294379	0.00090895	8.261901024999999e-07	8.665899564099999e-06	0.00193131	0.00031378	9.845788840000004e-08	3.729958316100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4987.983052159828	-9.180163860010907	24879974.92863367	84.27540849665036	14457.33027551654	4.212990146996162	17.749285978686746	209014398.6953672	5150.633065026221	-9.551563266682932	26529020.970541403	91.23236083744676	6093.990009436447	8826.686832095302	1.104178	38.791641	0.10900617	0.0519858	-0.1892313451	-0.0224025563	0.0399875065	-0.1540535385	0.0391553754	-0.0401618524	0.1190104547	-0.191053868	-0.0029570082	-0.021215963	0.036195265	0.1617405555	-0.0713840977	-0.2500927848	0.0855757007	-0.1129809604	-0.0752626628	0.1185616703	-0.1945045672	0.1938218129	0.140625276	0.1338747863	-0.4061201538	0.0996492774	-0.0445261994	0.0162396719	0.1329762988	-0.090490827	0.0226251509	-0.0118167228	-0.1854201676	-0.0183977658	0.0565705655	-0.041703862	0.1521904647	0.001892825	-0.0511432027	0.1758571727	0.1846988438	-0.2312917814	0.1712035145	0.0402567973	-0.0841564572	0.0450061703	0.1593684477	-0.2315184648	-0.2249247853	0.1668582509	-0.2885529948	-0.0073647706	-0.1402702551	0.00445092	0.01768852	1.98106888464e-05	0.0003128837397903	-0.0169531	0.0136286	0.00018573873796	0.0002874075996099	0.488188	0.02754	0.238327523344	0.0007584516	0.000677659	-0.0002816709999999	4.592217202810001e-07	7.933855224099998e-08	0.00233028	-0.0006135099999999	3.763945200999998e-07	5.4302048784000005e-06	0.00182351	-0.0001078	1.1620840000000029e-08	3.3251887201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4974.519041358361	-13.46401080146643	24745839.69283691	181.2795868620047	14416.018127769552	-41.31214774698856	1706.6935514690117	207821578.66018036	5131.69476264452	-18.93830238170085	26334291.136953197	358.6592971007361	6098.368005381644	8812.870192893715	2.347459	82.47019199999998	1.21141484	0.66145	0.1194085925	-0.1330057032	0.2292706086	0.0569115976	-0.0920140009	0.29889611	-0.1848739359	0.0139468557	0.0527376927	-0.2563209618	-0.2963268295	0.1051393807	0.1438679002	0.211966223	0.1178818	-0.3277817759	-0.0746961207	0.0282848859	-0.0464835144	0.136502795	-0.0299567057	0.1807699828	0.226873753	-0.1006485854	-0.0045118514	-0.0076485543	0.1868273056	0.1521122253	-0.1054664921	0.0387943602	0.026924601	0.1275408595	-0.4024951689	0.3019038451	0.2603864824	0.1570991828	0.2510815064	0.2959752217	-0.0824817549	-0.1678924517	0.1229557688	0.0859264918	0.2053836757	0.1615672603	0.0689831434	0.079395178	0.0883752731	0.0154917511	0.129043536	0.0717094944	-0.110796305	0.217325	0.21287408	0.047230155625	0.0453153739358464	-0.00217489	0.0147782099999999	0.000218395490804	4.730146512100001e-06	0.65786	0.169672	0.4327797796	0.0287885875839999	0.00477834	0.004100681	2.28325331556e-05	1.6815584663761e-05	-0.0086468299999999	-0.0109771099999999	0.000120496943952	7.476766904889828e-05	0.00302753	0.00120402	1.4496641604000002e-06	9.1659379009e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4965.794949728056	-8.724091630305338	24659119.482744668	76.10977477396365	14395.038796326717	-20.97933144283525	440.1323477883356	207217141.9477513	5128.80390811879	-2.890854525729992	26304629.527934574	8.357039888933578	6090.175846452639	8823.054054548575	1.77436	62.336266	0.87004481	0.434275	0.1570934589	-0.211147334	-0.1578532653	0.0802254588	-0.154134058	-0.1258011768	-0.0656914739	0.1216665769	0.1612893943	-0.1411375147	0.0344054324	-0.0386185858	-0.0413289758	-0.0410267251	0.0127663581	0.0600722885	0.2126422829	0.0756465703	-0.0521013023	-0.1085770055	-0.0022318691	-0.0065503572	-0.0165572919	-0.0935893235	-0.0376871586	-0.0904049113	0.0495651265	-0.0146789043	0.2538348096	0.1073826502	0.1076090463	0.189077983	0.0771252637	0.1409416917	0.0323197418	-0.0496716967	-0.0473234597	-0.1635045166	-0.0295766879	-0.071146861	-0.1455659683	0.0304076751	-0.020560345	-0.1262552618	0.0918063054	-0.1243778901	-0.0658186676	-0.0406895195	0.0413249078	0.0715025117	-0.0929561928	0.465583	0.248258	0.216767529889	0.061632034564	-0.0237112	-0.02153631	0.0004638126484161	0.00056222100544	0.7414859999999999	0.0836259999999998	0.5498014881959998	0.0069933078759999	0.00278007	-0.00199827	7.7287892049e-06	3.9930829929e-06	-0.0138514	-0.00520457	2.7087548884901035e-05	0.0001918612819599	0.00615718	0.00312965	9.7947091225e-06	3.79108655524e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4955.442724373541	-10.352225354515213	24556412.59454666	107.16856979066762	14369.803403511574	-25.235392815142404	636.8250505345409	206491249.8555728	5124.683940194891	-4.119967923898912	26262385.486891437	16.974135693955912	6086.637787524646	8771.108894658642	1.112604	39.087654	0.22640255	0.119547	0.1073549016	-0.1005526008	0.1394979116	0.0884243359	-0.1794986203	-0.1331226715	-0.2018432225	0.092725524	0.1351915658	-0.2526250164	-0.005151255	-0.0196958901	-0.0172670843	-0.0509433248	-0.1028047042	0.0123203468	0.001927406	0.0777596722	0.0104838234	-0.0563689276	-0.1188629554	-0.0614363102	-0.1085305948	0.0351733926	0.0028790539	-0.0279259783	0.1607663179	0.0304912466	0.0183535727	0.0015408676	0.0840663908	0.1768888046	0.0340291036	0.2256342782	0.0872944772	-0.0681583129	-0.0311537769	0.0319803239	0.0908407595	0.0576017959	-0.0654501728	-0.0540785459	-0.0639961689	0.0447687992	0.0199040155	-0.1558605123	0.0551423341	-0.0277431625	0.0390630107	-0.0073290307	-0.2094096055	0.497325	0.0317419999999999	0.247332155625	0.0010075545639999	-0.0380997	-0.0143884999999999	0.0002070289322499	0.00145158714009	0.759051	0.0175650000000001	0.5761584206010001	0.000308529225	0.000967229	-0.001812841	9.35531938441e-07	3.286392491281e-06	-0.0141734	-0.0003219999999999	1.036839999999996e-07	0.0002008852675599	0.00727648	0.0011193	1.2528324900000004e-06	5.29471611904e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4955.936076192186	0.4933518186453511	24561302.391303204	0.2433960169606754	14349.371891847954	-20.431511663620768	417.4466688606715	205904473.6905561	5120.378875582679	-4.305064612211936	26218279.82951334	18.533581315319505	6079.71810725813	8804.012064932991	0.9915560000000002	34.835037	0.1059214499999999	0.0548273	0.1275770904	-0.0669660311	-0.0615510524	0.0849000435	-0.1283794313	-0.1468784252	-0.0246420784	0.1204754224	0.1081261933	-0.1808340011	0.1660379919	0.0425675377	0.0976691561	0.0129835253	0.0895590265	-0.0263564914	0.0322654085	0.1421484885	-0.1111358286	-0.0334949924	0.0072140741	-0.1224320808	0.0034185938	0.0802226154	0.0013738904	0.0312951885	-0.0954172462	-0.1078084925	-1.01913e-05	-0.10781213	0.1060114728	0.135667563	0.1941183706	0.1480189416	-0.04171915	0.0870888514	0.0468051433	-0.030759212	-0.0336856889	-0.0836824385	0.0308206462	-0.0712051641	-0.0944362839	-0.1590796232	0.1469512487	0.0033784701	0.0589854922	0.0088154128	-0.0648607292	0.0708418103	0.0130152668	0.481153	-0.016172	0.231508209409	0.000261533584	-0.0289623	0.0091374	8.349207876e-05	0.00083881482129	0.719164	-0.039887	0.5171968588960001	0.001590972769	0.00123012	0.0002628909999999	1.5131952143999998e-06	6.911167788099994e-08	-0.0137223	0.0004510999999999	2.034912099999995e-07	0.00018830151729	0.00717597	-0.0001005099999999	1.0102260099999969e-08	5.1494545440900005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4955.4371407528215	-0.4989354393646863	24556357.2559525	0.2489365726540325	14363.561103973154	14.189212125200356	201.3337407339328	206311887.5875705	5129.741123248129	9.362247665450012	26314243.991542976	87.65168134922422	6086.125382353338	8796.125669146693	0.947364	33.282509	0.1401178999999999	0.0886638	0.1119653615	-0.1457818819	-0.088140524	0.0818220938	-0.138460651	-0.1805907647	-0.1466319296	0.1001261289	0.1133672897	-0.1579200475	-0.0503179589	-0.1817394344	-0.0265384883	-0.0705986711	-0.1387392958	0.120509322	-0.0195161127	0.040514244	-0.0313981734	0.0699531454	-0.0081005188	0.1235835233	-0.0102282538	-0.0714679151	-0.0058473581	0.0340996452	-0.2200487637	-0.0691519249	-0.0070787192	0.2138554544	0.0931613717	0.1474046529	0.0284969834	0.1453916053	0.0196711819	-0.1689043038	-0.0464668434	-0.1454848349	0.1016203484	-0.0112261514	0.0338018924	0.0351558888	0.0966917059	0.1209692532	-0.0569459311	-0.0296008923	0.0042933253	0.0372409141	-0.0347992307	0.0301562711	0.2719394212	0.478225	-0.0029279999999999	0.228699150625	8.57318399999992e-06	-0.0419244	-0.0129621	0.00016801603641	0.00175765531536	0.75795	0.0387859999999999	0.5744882025	0.0015043537959999	-0.000174276	-0.001404396	3.0372124176e-08	1.972328124816e-06	-0.0139838	-0.0002614999999999	6.838224999999979e-08	0.00019554666244	0.00713303	-4.293999999999999e-05	1.8438435999999994e-09	5.08801169809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
