sub,acq,partner,duration,response_time,button
10059,mb3me1,face,0.6106818148148149,0.6106818148148149,-0.18518518518518517
10059,mb3me4,computer,0.5409987037037037,0.5409987037037037,-0.1111111111111111
10059,mb3me4,face,0.5169362592592593,0.5169362592592593,0.1111111111111111
10059,mb6me1,computer,0.5801064444444444,0.5801064444444444,-0.18518518518518517
10059,mb6me1,face,0.5663238518518519,0.5663238518518519,0.1111111111111111
10059,mb6me4,computer,0.6459792222222221,0.6459792222222221,-0.18518518518518517
10059,mb6me4,face,0.590598111111111,0.590598111111111,0.037037037037037035
10069,mb1me1,computer,0.6875476153846152,0.6875476153846152,0.0
10069,mb1me1,face,0.732917888888889,0.732917888888889,-0.1111111111111111
10069,mb1me4,computer,0.5515574074074073,0.5515574074074073,-0.037037037037037035
10069,mb1me4,face,0.6170151481481481,0.6170151481481481,0.037037037037037035
10069,mb3me1,computer,0.6539697037037037,0.6539697037037037,-0.18518518518518517
10069,mb3me1,face,0.6660443333333333,0.6660443333333333,0.1111111111111111
10069,mb3me4,computer,0.57693792,0.57693792,0.12
10069,mb3me4,face,0.6415927499999999,0.6415927499999999,0.0
10069,mb6me1,computer,0.6195277692307692,0.6195277692307692,0.07692307692307693
10069,mb6me1,face,0.6712483333333333,0.6712483333333333,-0.037037037037037035
10069,mb6me4,computer,0.5281126296296296,0.5281126296296296,0.18518518518518517
10069,mb6me4,face,0.5099443703703704,0.5099443703703704,0.037037037037037035
10074,mb1me1,computer,0.8781467777777778,0.8781467777777778,0.037037037037037035
10074,mb1me1,face,0.7536702592592595,0.7536702592592595,0.1111111111111111
10074,mb1me4,computer,0.9679184230769231,0.9679184230769231,-0.3076923076923077
10074,mb1me4,face,1.00698852,1.00698852,0.2
10074,mb3me1,computer,0.6772394814814816,0.6772394814814816,0.4074074074074074
10074,mb3me1,face,0.6315634814814814,0.6315634814814814,-0.1111111111111111
10074,mb3me4,computer,0.9071386153846154,0.9071386153846154,0.07692307692307693
10074,mb3me4,face,1.0338531851851853,1.0338531851851853,0.18518518518518517
10074,mb6me1,computer,0.8322647407407407,0.8322647407407407,-0.18518518518518517
10074,mb6me1,face,0.9326509629629629,0.9326509629629629,0.25925925925925924
10074,mb6me4,computer,0.8900896296296297,0.8900896296296297,-0.25925925925925924
10074,mb6me4,face,0.893721888888889,0.893721888888889,-0.037037037037037035
10078,mb1me1,computer,1.034825074074074,1.034825074074074,0.6296296296296297
10078,mb1me1,face,0.9868696296296298,0.9868696296296298,-0.4074074074074074
10078,mb1me4,computer,1.0789475925925927,1.0789475925925927,-0.25925925925925924
10078,mb1me4,face,0.9972583846153847,0.9972583846153847,-0.3076923076923077
10078,mb3me1,computer,0.9620854444444444,0.9620854444444444,-0.3333333333333333
10078,mb3me1,face,0.8710343461538462,0.8710343461538462,-0.5384615384615384
10078,mb3me4,computer,1.1425415384615383,1.1425415384615383,-0.15384615384615385
10078,mb3me4,face,0.8615713846153844,0.8615713846153844,-0.23076923076923078
10078,mb6me1,computer,0.7504603846153846,0.7504603846153846,-0.38461538461538464
10078,mb6me1,face,0.8079123333333336,0.8079123333333336,-0.1111111111111111
10078,mb6me4,computer,0.8005757777777779,0.8005757777777779,0.037037037037037035
10078,mb6me4,face,0.8155243333333333,0.8155243333333333,-0.25925925925925924
10080,mb1me1,computer,0.7607780833333334,0.7607780833333334,-0.3333333333333333
10080,mb1me1,face,0.9029399565217391,0.9029399565217391,-0.21739130434782608
10080,mb1me4,computer,1.031781814814815,1.031781814814815,0.037037037037037035
10080,mb1me4,face,1.1076860384615383,1.1076860384615383,-0.07692307692307693
10080,mb3me1,computer,1.1751418846153845,1.1751418846153845,0.38461538461538464
10080,mb3me1,face,0.8778868518518517,0.8778868518518517,0.8518518518518519
10080,mb3me4,computer,1.04478736,1.04478736,-0.2
10080,mb3me4,face,0.8086586521739131,0.8086586521739131,-0.30434782608695654
10080,mb6me1,computer,0.9798294814814816,0.9798294814814816,-0.4074074074074074
10080,mb6me1,face,0.8602329259259259,0.8602329259259259,-0.037037037037037035
10080,mb6me4,computer,1.1125281481481482,1.1125281481481482,-0.18518518518518517
10080,mb6me4,face,0.9423589999999998,0.9423589999999998,0.13043478260869565
10085,mb1me1,computer,0.8017715384615385,0.8017715384615385,0.0
10085,mb1me1,face,0.7378527368421053,0.7378527368421053,-0.5789473684210527
10085,mb1me4,computer,0.8720537692307695,0.8720537692307695,0.0
10085,mb1me4,face,1.127031846153846,1.127031846153846,-0.5384615384615384
10085,mb3me1,computer,0.9607720800000001,0.9607720800000001,-0.28
10085,mb3me1,face,0.8268154,0.8268154,-0.36
10085,mb3me4,computer,0.8988093333333333,0.8988093333333333,-0.4166666666666667
10085,mb3me4,face,0.8979160384615384,0.8979160384615384,-0.5384615384615384
10085,mb6me1,computer,1.1172308461538463,1.1172308461538463,0.0
10085,mb6me1,face,1.1613307307692309,1.1613307307692309,-0.15384615384615385
10085,mb6me4,computer,0.7641210384615386,0.7641210384615386,-0.23076923076923078
10085,mb6me4,face,0.9043310434782608,0.9043310434782608,-0.391304347826087
10094,mb1me1,computer,0.8041301904761907,0.8041301904761907,-1.0
10094,mb1me1,face,0.787471,0.787471,-1.0
10094,mb1me4,computer,0.7335689523809523,0.7335689523809523,-0.3333333333333333
10094,mb1me4,face,0.9532889999999999,0.9532889999999999,-0.13043478260869565
10094,mb3me1,computer,0.74565,0.74565,0.07692307692307693
10094,mb3me1,face,0.7791864,0.7791864,-0.2
10094,mb3me4,computer,0.9540643809523808,0.9540643809523808,0.047619047619047616
10094,mb3me4,face,0.7066743333333333,0.7066743333333333,0.23809523809523808
10094,mb6me1,computer,1.1238299565217391,1.1238299565217391,-0.043478260869565216
10094,mb6me1,face,0.74757,0.74757,-0.16666666666666666
10094,mb6me4,computer,0.9145612105263158,0.9145612105263158,0.47368421052631576
10094,mb6me4,face,0.6458969166666667,0.6458969166666667,-0.16666666666666666
10108,mb1me1,computer,1.293811,1.293811,-0.23076923076923078
10108,mb1me1,face,1.234837423076923,1.234837423076923,0.38461538461538464
10108,mb1me4,computer,1.2200294444444444,1.2200294444444444,-0.18518518518518517
10108,mb1me4,face,1.265344846153846,1.265344846153846,0.07692307692307693
10108,mb3me1,computer,1.2208969230769229,1.2208969230769229,-0.07692307692307693
10108,mb3me1,face,1.0363215555555554,1.0363215555555554,-0.25925925925925924
10108,mb3me4,computer,1.1534174074074077,1.1534174074074077,0.18518518518518517
10108,mb3me4,face,1.1885640000000004,1.1885640000000004,0.18518518518518517
10108,mb6me1,computer,1.1983779615384615,1.1983779615384615,-0.07692307692307693
10108,mb6me1,face,1.2161661851851848,1.2161661851851848,0.1111111111111111
10108,mb6me4,computer,1.1685603333333334,1.1685603333333334,-0.18518518518518517
10108,mb6me4,face,1.2360811923076922,1.2360811923076922,0.07692307692307693
10125,mb1me1,computer,0.6274165555555555,0.6274165555555555,-0.037037037037037035
10125,mb1me1,face,0.46876374074074073,0.46876374074074073,-0.25925925925925924
10125,mb1me4,computer,0.708774814814815,0.708774814814815,0.18518518518518517
10125,mb1me4,face,0.7494255925925926,0.7494255925925926,0.037037037037037035
10125,mb3me1,computer,0.6818497407407408,0.6818497407407408,0.1111111111111111
10125,mb3me1,face,0.6605972962962964,0.6605972962962964,-0.1111111111111111
10125,mb3me4,computer,0.7307514814814814,0.7307514814814814,-0.037037037037037035
10125,mb3me4,face,0.6591124814814814,0.6591124814814814,-0.037037037037037035
10125,mb6me1,computer,0.7561372222222222,0.7561372222222222,0.1111111111111111
10125,mb6me1,face,0.677625,0.677625,-0.25925925925925924
10125,mb6me4,computer,0.7413008846153845,0.7413008846153845,-0.15384615384615385
10125,mb6me4,face,0.6048076666666666,0.6048076666666666,0.037037037037037035
10130,mb1me1,computer,1.0986315,1.0986315,-0.14285714285714285
10130,mb1me1,face,0.7206386875,0.7206386875,0.0
10130,mb1me4,computer,0.7069774761904762,0.7069774761904762,-0.5238095238095238
10130,mb1me4,face,0.7436364583333331,0.7436364583333331,-0.25
10130,mb3me1,computer,0.4341614444444445,0.4341614444444445,-0.5555555555555556
10130,mb3me1,face,0.7222208181818182,0.7222208181818182,-0.5454545454545454
10130,mb3me4,computer,0.70110224,0.70110224,-0.36
10130,mb3me4,face,0.9254856923076922,0.9254856923076922,-0.38461538461538464
10130,mb6me1,computer,0.7080271818181818,0.7080271818181818,-0.2727272727272727
10130,mb6me1,face,0.8368427500000003,0.8368427500000003,-0.7
10130,mb6me4,computer,0.9410124705882351,0.9410124705882351,-0.17647058823529413
10130,mb6me4,face,0.6692978461538461,0.6692978461538461,-0.23076923076923078
10136,mb1me1,computer,0.8045828888888887,0.8045828888888887,0.1111111111111111
10136,mb1me1,face,0.8306696296296294,0.8306696296296294,-0.25925925925925924
10136,mb1me4,computer,0.9430566296296299,0.9430566296296299,-0.3333333333333333
10136,mb1me4,face,0.7167065555555555,0.7167065555555555,0.1111111111111111
10136,mb3me1,computer,0.939309346153846,0.939309346153846,0.23076923076923078
10136,mb3me1,face,0.835081925925926,0.835081925925926,-0.3333333333333333
10136,mb3me4,computer,0.6004925185185186,0.6004925185185186,-0.25925925925925924
10136,mb3me4,face,0.6806865185185186,0.6806865185185186,-0.1111111111111111
10136,mb6me1,computer,0.7838060740740742,0.7838060740740742,-0.18518518518518517
10136,mb6me1,face,0.8311810370370368,0.8311810370370368,0.037037037037037035
10136,mb6me4,computer,1.0333825925925926,1.0333825925925926,-0.1111111111111111
10136,mb6me4,face,1.0318540370370368,1.0318540370370368,-0.1111111111111111
10137,mb1me1,computer,0.4846168518518519,0.4846168518518519,-1.0
10137,mb1me1,face,0.46484477777777766,0.46484477777777766,-1.0
10137,mb1me4,computer,0.5448203333333332,0.5448203333333332,-1.0
10137,mb1me4,face,0.4913400000000002,0.4913400000000002,-1.0
10137,mb3me1,computer,0.4650835925925925,0.4650835925925925,-1.0
10137,mb3me1,face,0.4228154444444445,0.4228154444444445,-1.0
10137,mb3me4,computer,0.483655074074074,0.483655074074074,-1.0
10137,mb3me4,face,0.49231666666666674,0.49231666666666674,-1.0
10137,mb6me1,computer,0.536335,0.536335,-1.0
10137,mb6me1,face,0.5312333703703706,0.5312333703703706,-1.0
10137,mb6me4,computer,0.498386037037037,0.498386037037037,-1.0
10137,mb6me4,face,0.48066451851851855,0.48066451851851855,-1.0
10142,mb1me1,computer,1.0973069999999998,1.0973069999999998,-0.3333333333333333
10142,mb1me1,face,1.0419677777777776,1.0419677777777776,0.1111111111111111
10142,mb1me4,computer,1.1086006923076923,1.1086006923076923,0.07692307692307693
10142,mb1me4,face,0.9199016799999998,0.9199016799999998,-0.04
10142,mb3me1,computer,1.0072333461538465,1.0072333461538465,-0.15384615384615385
10142,mb3me1,face,1.0496560740740744,1.0496560740740744,0.18518518518518517
10142,mb3me4,computer,1.0825020434782606,1.0825020434782606,-0.13043478260869565
10142,mb3me4,face,1.1799068888888888,1.1799068888888888,-0.1111111111111111
10142,mb6me1,computer,0.9477224074074075,0.9477224074074075,-0.18518518518518517
10142,mb6me1,face,0.9532488888888889,0.9532488888888889,0.4074074074074074
10142,mb6me4,computer,1.0106413703703703,1.0106413703703703,-0.25925925925925924
10142,mb6me4,face,1.2085256296296296,1.2085256296296296,0.1111111111111111
10150,mb1me1,computer,0.6468617777777779,0.6468617777777779,-1.0
10150,mb1me1,face,0.6628828518518519,0.6628828518518519,-1.0
10150,mb1me4,computer,0.5784500370370369,0.5784500370370369,1.0
10150,mb1me4,face,0.5184539629629631,0.5184539629629631,1.0
10150,mb3me1,computer,0.6083467777777778,0.6083467777777778,1.0
10150,mb3me1,face,0.5866421851851853,0.5866421851851853,1.0
10150,mb3me4,computer,0.5816656666666666,0.5816656666666666,-1.0
10150,mb3me4,face,0.5420067307692307,0.5420067307692307,-1.0
10150,mb6me1,computer,0.6635034814814814,0.6635034814814814,-1.0
10150,mb6me1,face,0.6209894444444445,0.6209894444444445,-1.0
10150,mb6me4,computer,0.9390714814814813,0.9390714814814813,-1.0
10150,mb6me4,face,0.8801496666666665,0.8801496666666665,-0.9259259259259259
10154,mb1me1,computer,0.708223851851852,0.708223851851852,0.18518518518518517
10154,mb1me1,face,0.6460492222222224,0.6460492222222224,-0.037037037037037035
10154,mb1me4,computer,0.6776761111111111,0.6776761111111111,-0.7037037037037037
10154,mb1me4,face,0.6710896666666669,0.6710896666666669,-0.7037037037037037
10154,mb3me1,computer,0.6545430370370371,0.6545430370370371,-1.0
10154,mb3me1,face,0.5955180384615385,0.5955180384615385,-1.0
10154,mb3me4,computer,1.1642381538461537,1.1642381538461537,-0.15384615384615385
10154,mb3me4,face,1.080513148148148,1.080513148148148,-0.48148148148148145
10154,mb6me1,computer,0.6282056296296297,0.6282056296296297,-0.3333333333333333
10154,mb6me1,face,0.7087966666666666,0.7087966666666666,-0.7037037037037037
10154,mb6me4,computer,0.9359818148148146,0.9359818148148146,0.5555555555555556
10154,mb6me4,face,0.8059748888888888,0.8059748888888888,0.9259259259259259
10186,mb1me1,computer,0.7569767777777778,0.7569767777777778,0.18518518518518517
10186,mb1me1,face,0.8664176666666668,0.8664176666666668,-0.25925925925925924
10186,mb1me4,computer,0.8612894814814813,0.8612894814814813,0.18518518518518517
10186,mb1me4,face,0.8258238148148149,0.8258238148148149,-0.1111111111111111
10186,mb3me1,computer,0.7155803333333333,0.7155803333333333,-0.18518518518518517
10186,mb3me1,face,0.727604037037037,0.727604037037037,-0.25925925925925924
10186,mb3me4,computer,0.6628545555555555,0.6628545555555555,-0.18518518518518517
10186,mb3me4,face,0.7130734444444444,0.7130734444444444,0.1111111111111111
10186,mb6me1,computer,0.7626012222222224,0.7626012222222224,0.037037037037037035
10186,mb6me1,face,0.9041804814814816,0.9041804814814816,0.25925925925925924
10186,mb6me4,computer,0.692618148148148,0.692618148148148,0.1111111111111111
10186,mb6me4,face,0.7304624814814815,0.7304624814814815,0.1111111111111111
10188,mb1me1,computer,0.6124967777777778,0.6124967777777778,0.037037037037037035
10188,mb1me1,face,0.7002250740740741,0.7002250740740741,-0.1111111111111111
10188,mb1me4,computer,0.5855798076923078,0.5855798076923078,0.07692307692307693
10188,mb1me4,face,0.6188062592592593,0.6188062592592593,0.037037037037037035
10188,mb3me1,computer,0.6885805185185184,0.6885805185185184,-0.037037037037037035
10188,mb3me1,face,0.7442859629629629,0.7442859629629629,-0.4074074074074074
10188,mb3me4,computer,0.6251485769230769,0.6251485769230769,-0.15384615384615385
10188,mb3me4,face,0.5295638461538462,0.5295638461538462,-0.15384615384615385
10188,mb6me1,computer,0.8710727777777778,0.8710727777777778,-0.037037037037037035
10188,mb6me1,face,0.8861520370370369,0.8861520370370369,-0.037037037037037035
10188,mb6me4,computer,0.6420990769230769,0.6420990769230769,-0.46153846153846156
10188,mb6me4,face,0.5570207777777778,0.5570207777777778,-0.18518518518518517
10221,mb1me1,computer,0.6233477037037036,0.6233477037037036,0.25925925925925924
10221,mb1me1,face,0.6097488148148149,0.6097488148148149,0.037037037037037035
10221,mb1me4,computer,0.6376273076923076,0.6376273076923076,0.23076923076923078
10221,mb1me4,face,0.566397925925926,0.566397925925926,-0.1111111111111111
10221,mb3me1,computer,0.6161154444444444,0.6161154444444444,0.037037037037037035
10221,mb3me1,face,0.6552994444444445,0.6552994444444445,0.25925925925925924
10221,mb3me4,computer,0.6199531481481482,0.6199531481481482,-0.037037037037037035
10221,mb3me4,face,0.5733938888888891,0.5733938888888891,-0.1111111111111111
10221,mb6me1,computer,0.637196730769231,0.637196730769231,-0.38461538461538464
10221,mb6me1,face,0.7707398518518519,0.7707398518518519,0.1111111111111111
10221,mb6me4,computer,0.6586186666666666,0.6586186666666666,-0.1111111111111111
10221,mb6me4,face,0.7155462962962963,0.7155462962962963,0.18518518518518517
