global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4590.369623652591	-2.02276465520481	21071493.28175243	4.091576850345834	9597.607597761256	33.81598868421315	92114071.6006046	1143.521090690832	4377.416647029679	6.57402049195025	43.21774542858181	19161776.50169256	4391.141721019687	7954.172470403203	1.204706	41.575455	0.046975875	0.0229471	0.1579806142	0.0125576515	0.1221247102	-0.1044602922	0.1106635333	0.0653825216	0.1146636531	0.151469321	-0.0669927342	-0.1025697165	-0.0113374983	-0.0804795036	-0.1399524796	0.0444219061	0.1159716457	-0.0236728733	0.0417109571	0.0343561566	-0.1023311405	-0.0541807403	-0.1083553309	0.0914145975	0.0737464335	0.0867780121	0.0475664688	0.1186322551	-0.0044984445	-0.2219205639	-0.0046287	0.0412212229	-0.0307203873	0.0443189501	-0.1443344504	-0.0860221941	0.1282156404	-0.0338562201	-0.0339204601	0.0533498139	-0.0155382682	0.0081239937	-0.146227959	0.0184862758	0.083912152	-0.1641782236	0.1285020043	-0.0535534452	0.0788409654	0.0438868717	0.1118947842	-0.042517611	0.0226566556	0.0293618558	-0.0840804924	-0.0803749323	-0.1102394556	0.0692697887	0.0538438133	-0.0830338463	-0.0653693299	-0.0541415693	-0.1192998626	-0.1777817372	0.1281085423	0.046494912	-0.0825388459	-0.0870259845	-0.1220316613	-0.0452697969	0.118238667	-0.0229597696	-0.0113481117	0.0191080889	0.0422214523	0.0508410239	-0.1589151416	0.0820956906	0.144171326	0.105413603	-0.1477035035	0.0582666505	0.0915290663	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.00394274	-0.0119073	1.55451987076e-05	0.00014178379329	-0.0455522	0.0036679999999999	1.3454223999999984e-05	0.00207500292484	-0.00960408	0.00689552	9.22383526464e-05	4.754819607040001e-05	0.000445616	-0.000323877	1.98573619456e-07	1.0489631112900001e-07	-7.29061e-05	-7.29061e-05	5.315299417210001e-09	5.315299417210001e-09	-0.000258671	9.3318e-05	8.708249124000001e-09	6.691068624099999e-08	0.0
4612.056438474313	21.686814821721786	21271064.591672365	470.3179371116516	9604.039081532468	6.431483771211788	92237566.679603	41.3639834993606	4381.148531908594	3.73188487891548	13.926964749478008	19194462.45864483	4395.373775563838	8051.898142234074	1.202543	41.50082	0.103138898	0.0493529	-0.0179439057	0.0239830329	0.1216411389	0.1269290818	-0.0211374923	-0.0958345973	-0.1324010917	0.0251207386	-0.078429215	-0.0376757218	0.1441121511	-0.1675071271	0.0574251259	-0.1091339791	-0.0570486483	-0.0065900038	-0.0017065779	-0.0308959369	0.177558612	-0.0210472969	0.0151227222	0.1082818727	-0.1343674103	0.0272243848	-0.033253605	-0.0178473172	0.0846557785	0.1856249972	0.1647567845	-0.0797206953	-0.119250908	-0.0346569377	0.2600960837	0.0808001985	0.1573651016	-0.180285413	0.0085160388	-0.0480904263	0.2198890637	0.156780173	-0.0491508177	0.0961662046	0.1272928398	-0.0350399242	0.0709511025	0.1172309324	-0.1514534866	-0.1013938413	-0.043059207	0.0006074408	-0.0082265907	-0.0313179348	0.1576909044	0.0164549336	0.0144470933	0.1198151299	-0.0600781798	0.0300452215	0.0560028595	0.2277371717	0.1115492932	0.1202670496	0.0470705775	-0.002969449	0.2063110917	-0.0378075074	0.2602469067	0.0729970457	0.1737906138	0.1062137688	-0.0029840287	0.0083640464	-0.2207876673	0.1134959519	-0.0430088155	0.1324117822	0.1180662358	0.0826931442	-0.0354722844	-0.1793850658	-0.1531274515	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0258535	0.02979624	0.00066840346225	0.0008878159181376	-0.0456233	-7.109999999999755e-05	5.055209999999652e-09	0.0020814855028899	0.000928308	0.0105323879999999	8.61755742864e-07	0.0001109311969825	-9.85523e-05	-0.0005441683	9.71255583529e-09	2.961191387248901e-07	0.000379038	0.0004519441	1.43669805444e-07	2.0425346952481e-07	0.0	0.000258671	6.691068624099999e-08	0.0	0.0
4617.086396934589	5.029958460276248	21317486.79675843	25.300482112104604	9695.458912675098	91.41983114262985	94001923.527371	8357.585526146953	4386.589289193917	5.440757285322434	29.60183983778914	19242165.592070792	4401.567451873686	8216.839026461557	1.191813	41.130512	0.219373073	0.107388	0.1355254767	0.0355954008	-0.1721086841	-0.08725757	-0.0342325639	0.1545618194	-0.0649937783	0.0078012028	0.0112757925	0.1214013135	-0.0955259793	-0.1549164128	0.1646878941	-0.2047599259	0.2130859818	0.10989262	-0.1912552945	-0.1356541387	0.0854855451	-0.2388943791	0.0322121435	0.00889343	0.0079910527	-0.1231112798	-0.0314875834	-0.0936151567	-0.1025398885	-0.1516945113	-0.0989642254	-0.0792158812	-0.0842702227	-0.0850620453	-0.0700445798	-0.115246857	0.0494274889	0.0246816124	-0.1731159923	0.0985917675	-0.0506779809	0.1005192688	0.0579289449	-0.0618904178	0.168282063	0.180620004	-0.0800353292	0.2352125629	-0.0428166983	-0.1801541481	0.1691157084	0.1233410136	-0.2336461837	-0.1980851537	0.1071019693	-0.217961802	0.0498306109	0.0285456799	0.030909109	0.104886202	0.0253402727	-0.2047715709	-0.0299986142	-0.0550106103	-0.0289223061	-0.026085771	0.1291301468	-0.0822874616	-0.1219513209	-0.0938979221	0.0478327252	-0.087944402	-0.1893029581	-0.051613734	0.0173985208	0.0427089374	0.076903457	-0.0745679315	0.1295739309	-0.1233480701	0.1229790449	-0.2505438837	-0.0178235824	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.0351552	0.0093016999999999	0.0012358880870399	8.652162288999992e-05	-0.0803645999999999	-0.0347412999999999	0.0012069579256899	0.0064584689331599	-0.0752415	-0.076169808	0.00566128332225	0.0058018396507568	0.000746618	0.0008451703	5.57438437924e-07	7.1431283600209e-07	-0.000533372	-0.00091241	2.84485690384e-07	8.324920081e-07	0.000225625	0.000225625	5.0906640625e-08	5.0906640625e-08	0.0
4581.192887216577	-35.89350971801196	20987328.26988376	1288.3440398770188	9596.957117224252	-98.50179545084576	92101585.90984122	9702.603707040256	4365.631126928956	-20.958162264960265	439.2445655244044	19058735.13641099	4384.06055900737	8170.009988537044	1.386905	47.863319	0.11276025	0.0560112	-0.0531901044	-0.1994827581	-0.2095187233	0.0047885338	-0.0859610178	0.001696911	0.0445712653	-0.0548146799	-0.0834016696	0.078179143	-0.0765825869	0.1617320726	0.383793535	0.0441853084	-0.105330431	0.018858012	0.1012881418	-0.0684518763	-0.009054655	-0.2317377217	-0.1684745739	-0.0759480071	0.0224501439	0.0755302208	0.0219105326	0.2318349513	-0.0698686145	0.0344126355	0.1580433208	-0.1693566127	0.1444708826	-0.0859719169	-0.0732782136	0.1585136874	-0.0455640433	0.0287577035	0.0295139241	-0.1497563248	-0.1371580626	-0.0460029083	-0.0991508493	-0.0345392308	0.0312900545	-0.0363702894	-0.0550779219	-0.1074788009	-0.1305784388	0.0505737708	-0.1069601916	0.0159998493	0.0967989211	-0.038429211	0.0432203062	-0.2469068039	-0.1134391514	-0.0595708838	0.0354258053	-0.0850140792	-0.0431828055	0.221412256	-0.1812137692	0.0743068093	0.0990902159	-0.214316218	0.003407304	0.1120188821	-0.1341279681	0.095962692	-0.1031522532	0.0222187128	0.1236544935	-0.1132436418	0.1057866962	0.0583485133	-0.1121230001	-0.042329278	0.0200447671	-0.0026913848	0.0509836249	0.1080016621	-0.1265949588	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.024252	-0.0109031999999999	0.0005881595039999	0.0001188797702399	-0.0408542	0.0395103999999999	0.0015610717081599	0.00166906565764	-0.0710316	0.0042099	0.00504548819856	1.7723258010000022e-05	0.000123393	-0.000623225	1.5225832449e-08	3.884094006250001e-07	-5.9492200000000014e-24	0.000533372	3.539321860840001e-47	2.84485690384e-07	0.000219487	-6.137999999999988e-06	3.7675043999999846e-11	4.8174543169e-08	0.0
4572.0601080722345	-9.132779144342749	20903733.63182549	83.40765489934186	9589.655561385616	-7.301555838635977	91961493.78601408	53.31271766471913	4366.285393404389	0.6542664754324505	0.4280646208748014	19064448.13665652	4383.8346637877485	7923.364970462423	1.381944	47.692101	0.0950791399999999	0.0501275	-0.0324593069	0.1663853199	-0.1148567917	0.0530905406	-0.1124953687	0.0737008949	0.0877874022	-0.3078270663	0.1049863727	-0.1279682986	-0.137021324	0.0881533398	0.0833370453	0.1435052427	-0.1753874642	0.0279267237	0.0779372573	0.0040574763	0.2253377285	-0.1125944324	0.2212925247	0.0551558355	0.0375381491	0.036345774	-0.0444264182	0.0979459471	-0.0801669172	-0.0076856876	-0.1046726942	0.1472863966	0.0017242677	0.0328594523	0.0341534785	0.0294628947	-0.0570508269	0.065560962	-0.0210037241	0.0033661502	0.0748512028	-0.16499006	0.0380417644	0.0870786126	-0.083051717	-0.1464221696	0.1252812381	-0.068162081	-0.0870358783	0.1496206193	-0.1898292947	0.0386381326	0.0793960065	-0.0064596195	0.2389516514	-0.0360309354	0.2308847317	0.0895529754	0.0478063971	-0.0271304059	0.0283516451	-0.0436428955	-0.1415775636	-0.0205418948	-0.0817162023	0.1283038319	-0.0859986829	0.0204527322	0.0429140665	0.0309825083	-0.0872176713	-0.0514967459	0.0172557246	-0.0146716569	-0.0274928601	-0.1779480988	-0.0204899484	0.0950791514	-0.0678260931	0.1104947738	-0.1293490054	0.0661620839	-0.0906121373	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.0368156	0.0125635999999999	0.0013553884033599	0.0001578440449599	-0.0494904	-0.0086361999999999	7.458395043999994e-05	0.0024492996921599	-0.034352	0.0366796	0.001180059904	0.00134539305616	-4.95188e-05	-0.0001729118	2.45211155344e-09	2.989849057924e-08	-0.000351596	-0.000351596	1.2361974721600002e-07	1.2361974721600002e-07	0.0	-0.000219487	4.8174543169e-08	0.0	0.0
4592.471266416125	20.411158343890747	21090792.332857728	416.6153849393809	9593.961320938604	4.305759552988093	92044093.827666	18.53956532814822	4376.4907721263535	10.205378721964736	104.14975485873056	19153671.478507124	4389.781925306408	8056.923020674775	1.354	46.727745	0.089109115	0.0460885	0.1165291955	-0.1293611793	0.0570771433	0.0325128129	0.0502863345	-0.0144241793	0.0857821278	0.0780939439	-0.0276430008	0.0210823133	-0.1124793049	0.1227029012	-0.0604105323	-0.0881796473	-0.000844765	0.0959945164	0.1260127271	-0.0587200064	0.0985314747	0.0924232855	-0.0721337926	-0.0578484991	-0.1237213026	-0.0625960412	-0.2505372322	-0.0571414872	-0.0431118025	0.0134750695	-0.0176874485	0.1016761919	-0.0190657636	-0.0613253637	-0.0488593354	-0.0360514968	-0.1929709936	-0.1242030831	0.0155438563	-0.0207226703	-0.2042621058	-0.236222434	0.058731693	0.031181486	0.222353348	-0.0261868521	-0.1114082474	-0.0272043533	-0.0624395375	-0.0933462057	0.0177503708	0.028793865	0.1419921899	-0.1177233521	0.0763668072	0.0951795931	-0.0792644316	-0.0488938767	-0.0717143466	0.1078349472	0.2530619919	-0.0332966954	-0.0121156863	0.0317948768	0.0016994526	0.1403102151	0.0148798238	0.0143503665	-0.0588233954	-0.0572438484	-0.1268768855	0.1575477606	0.0873848082	-0.0989170491	0.2505631754	-0.1963093348	0.0031402232	0.0068719405	0.1611226483	-0.0626068216	0.1398711932	-0.031136885	-0.0808915554	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.024343	-0.0124725999999999	0.000592581649	0.0001555657507599	-0.0527053	-0.0032148999999999	1.033558201e-05	0.0027778486480899	-0.00106919	0.03328281	1.1431672561e-06	0.0011077454414961	1.14333e-05	6.09521e-05	1.3072034889e-10	3.7151584944099996e-09	0.00025	0.000601596	6.25e-08	3.619177472160001e-07	0.000140228	0.000140228	1.9663891984e-08	1.9663891984e-08	0.0
4592.999182169037	0.5279157529121221	21095641.487405445	0.2786950421727727	9626.606990691154	32.64566975255002	92671562.1532238	1065.7397535925593	4372.021933948727	-4.468838177626822	19.970514657815013	19114575.79092876	4389.522308069631	8030.067017485092	1.235187	42.627403	0.064953425	0.0292162	-0.153551238	-0.0095329745	-0.0442690044	0.1755324973	0.010536952	-0.0582882335	-0.0323196399	-0.1289900502	0.0251505804	0.2185662398	0.0379593013	0.1902382746	-0.1644595551	0.0343581786	-0.0403633216	0.1236272883	-0.0901471834	0.152298562	0.0307432816	-0.0303514401	-0.2183080684	0.0547652716	0.0070930518	0.017472199	0.081972918	-0.0799379912	-0.1453353783	0.0028641876	-0.1063184996	0.1636312441	0.2912522674	0.0614732038	-0.1787563213	-0.0770979826	0.0054797811	0.1269220993	-0.0416395914	-0.1800259238	-0.0127474712	0.226765192	0.0626431457	0.1075193161	0.0465378805	0.0737423833	-0.1140909532	-0.0473963121	0.0265097314	0.0428017577	-0.0445806334	0.1788697698	-0.0660534364	0.1043336189	0.0566969106	-0.0322774825	-0.2207928272	0.0111446064	-0.007114968	-0.0262398575	-0.0770224037	-0.1342101759	0.0053455602	0.0888004781	-0.0442242945	0.1053684942	-0.2779647416	0.1832302291	-0.192089477	-0.0752044521	-0.0029156887	-0.0860263147	0.0609839753	-0.1164229991	-0.0782923308	0.2199283735	0.1488423443	0.0779191466	0.034945599	-0.0596652208	0.1313176188	0.0461565383	0.0008770674	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0270098	0.0026668	0.00072952929604	7.111822240000002e-06	-0.057432	-0.0047267	2.2341692890000003e-05	0.0032984346239999	-0.0216746	-0.0206054099999999	0.0004697882851599	0.000424582921268	-0.000337429	-0.0003488622999999	1.1385833004100001e-07	1.2170490436128998e-07	-0.0	-0.00025	0.0	6.25e-08	0.0	-0.000140228	1.9663891984e-08	0.0	0.0
4591.664437768396	-1.3347444006412843	21083382.30906696	1.7815426150432612	9639.905728576005	13.298737884850198	92927782.45583248	176.85642932994992	4358.629493849091	-13.392440099635678	179.3574518223297	18997651.064651184	4373.574382443676	8046.771545553432	1.259884	43.479706	0.05846151	0.041379	0.122119892	0.0981967496	0.0381864175	-0.0248834	-0.0164388004	0.1463573258	-0.0567443555	-0.0129375073	-0.0043656961	-0.1249814443	0.0195382581	0.1828614831	-0.0276967202	0.2169654429	-0.0754395188	0.0332718376	0.122898308	-0.0645821761	-0.0572703626	0.0283371471	-0.0537460497	-0.0292387773	0.0336595971	0.0175159674	0.0434370743	0.1079522898	0.1043386223	-0.1999135325	0.0937554623	0.032289951	-0.1061846214	-0.1259111311	-0.1498935457	0.1587236495	-0.0938323835	0.0333903826	0.0885591662	-0.0034867846	-0.0097328172	0.0763436733	0.0479191117	0.1615204496	0.0066255666	0.1636846652	-0.0611381208	0.1450814881	-0.0760690821	0.2028686381	-0.0648811759	-0.0210025218	0.1392872681	-0.0580825241	-0.071970664	0.0224971596	-0.0559359269	-0.0193848539	0.0345292609	-0.0322440309	-0.0501605071	0.0560856604	-0.0458205546	-0.2026565709	0.1457982382	0.0079915374	0.0960180899	-0.0512914147	-0.1699959954	0.1741757588	-0.1281736814	0.0040057966	0.0224801918	0.073520035	-0.0047727058	0.0476981037	0.1011977806	0.1119964234	-0.0604367778	-0.1253469206	0.0829341344	-0.176639976	-0.0930927041	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0270029	-6.900000000000656e-06	0.00072915660841	4.7610000000009045e-11	-0.0665336	-0.0091016	8.283912256000003e-05	0.00442671992896	-0.0173541	0.0043204999999999	0.00030116478681	1.8666720249999986e-05	0.000467929	0.0008053579999999	2.1895754904100002e-07	6.486015081639999e-07	9.52922e-05	9.52922e-05	9.08060338084e-09	9.08060338084e-09	0.0	0.0	0.0	0.0	0.0
4590.962462234474	-0.7019755339224503	21076936.32964602	0.4927696502257091	9545.72778796124	-94.17794061476523	91120919.00185536	8869.484498438249	4376.764134099478	18.13464025038684	328.8651770109504	19156064.285539556	4392.022018572606	8089.6007497486	1.199541	41.397213	0.08540934	0.0640097	-0.0479620979	-0.1232162826	0.0659592744	-0.0789830229	-0.151356072	-0.1378236552	0.0772112428	0.0523092081	-0.0194897204	-0.0545655005	-0.0137189151	0.0882246137	0.0928422258	0.1004892894	0.162488054	-0.0413044246	-0.0077564523	0.1322453664	-0.1952010274	0.0124398776	-0.109166652	0.0661076234	0.0089803363	0.1414860435	0.1909873964	-0.0667512297	0.1179910961	0.2329586293	-0.1872304989	-0.0013125385	-0.1351086314	0.1277244822	0.1405874039	0.028685923	-0.2023519005	0.1052028279	0.1227868553	0.0473171326	-0.0574766743	0.0196400512	-0.0802786604	-0.1203654362	0.1133250562	-0.0759216699	0.0894177288	0.048468839	-0.1805430017	0.0821935286	0.153334565	-0.0171610956	-0.0137050724	0.1650373208	-0.178216898	-0.0285605979	-0.1214373123	0.0362347767	-0.0216602406	-0.2069754776	-0.1425575827	0.0233549494	0.1795821322	0.028422167	-0.2375956532	0.0420601538	-0.0471091642	-0.1402881873	0.1932278555	-0.0463578387	-0.2394629681	0.0116616672	0.099077231	0.1156571743	0.0617416573	0.0329545636	-0.0797469563	-0.1249447308	0.1579988089	0.0725980258	-0.0657579585	-0.0799373299	-0.1793864255	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00883882	-0.01816408	7.812473899240001e-05	0.0003299338022464	-0.0638561	0.0026774999999999	7.1690062499999965e-06	0.00407760150721	-0.0200537	-0.0026996	0.00040215088369	7.28784016e-06	0.00161	0.001142071	2.5921e-06	1.3043261690410003e-06	-0.0	-9.52922e-05	0.0	9.08060338084e-09	0.0	0.0	0.0	0.0	0.0
4589.33588428633	-1.6265779481436766	21062003.85879819	2.645755821387293	9573.436851747574	27.70906378633481	91650693.1543985	767.7922159151711	4371.448804485088	-5.315329614390066	28.25272890961205	19109564.650234103	4387.230002866972	7992.626048152249	1.092032	37.687	0.11981107	0.0702892	-0.161398189	-0.0144712187	-0.0419616271	0.0572665112	0.0847181663	-0.100073058	-0.0029634819	0.0178220156	0.1622718461	0.0808277857	-0.0148387857	-0.0094354399	-0.0538122636	-0.1218882229	-0.0035627223	0.0003549801	0.0018335162	0.1179884486	-0.0464734789	-0.0729565126	-0.025218907	-0.275053104	-0.0829729483	0.0598705205	-0.115961003	-0.0669351227	0.0399409148	0.0828924313	0.1674983266	-0.0386959697	0.0872259598	0.0094214469	0.1598169365	-0.1876898846	-0.0101756776	0.1150256636	0.0250836254	-0.0452102625	0.2019032347	-0.0083123952	0.0365056294	-0.0831549335	0.0410345161	0.0278827971	0.0185644867	0.0241647148	0.08046532	-0.1125913548	0.0276874044	0.0324540922	0.0147861635	0.0921465402	0.0196828456	-0.0684987162	0.0060771992	-0.3017525586	-0.0403890895	-0.0260980332	0.1392356406	0.0897509699	0.0816600995	0.0937573514	0.1212230574	-0.0241179107	0.0004363405	0.0849444324	0.1302286431	-0.2165001868	0.0097923842	-0.0785526447	0.0410774365	0.0484969967	-0.2260088693	-0.0456025222	0.0280294228	-0.0766431053	0.0362463816	-0.0248601061	-0.0287171359	-0.0124727985	0.0857802073	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0201418	0.01130298	0.00040569210724	0.0001277573568804	-0.0298029	0.0340532	0.00115962043024	0.00088821284841	-0.00419531	0.01585839	1.76006259961e-05	0.0002514885333921	0.00043807	-0.00117193	1.919053249e-07	1.3734199249000002e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4596.150543393125	6.814659106795261	21124599.81753292	46.43957874182759	9665.986387847572	92.54953609999755	93431292.85005456	8565.416632324754	4367.121789918975	-4.327014566112666	18.723055055351185	19071752.727985118	4383.272481655856	7984.141444843513	1.316427	45.431053	0.042197365	0.0224493	0.0542145182	0.1786327469	-0.017793691	0.0340022536	0.0621640052	0.2025447246	-0.1234158013	-0.1277727116	-0.0788954257	-0.0021130334	0.0044087147	-0.0080607661	-0.0631573613	0.0422761976	0.0256068417	0.0942086562	-0.095063505	-0.1420219393	-0.0710935375	-0.0474077551	-0.0980123	-0.0753073696	-0.0796458854	0.0016015946	0.0515061341	-0.2308433426	-0.0134736976	-0.108562509	0.0089009659	-0.2205821373	-0.0201747662	-0.1305622216	0.0228112562	-0.1157763321	0.0343260359	-0.0304826577	0.2122663364	0.0936656798	0.1448902272	0.0007263668	0.0499798153	0.0689418433	-0.0333995898	-0.1324817948	0.0206354906	-0.0193133206	0.0027700495	0.0586031828	0.0042230017	0.0706335816	-0.088429837	-0.1703538873	-0.059872113	-0.0798891707	-0.0877184298	-0.087946993	-0.091045447	-0.0153776289	-0.0083107514	-0.1612661876	0.1496547766	0.007322882	0.074399797	-0.145383443	0.2010905561	-0.0107876975	-0.034067938	-0.1285352678	0.0826845286	0.0535856908	0.1022677841	0.1904456732	-0.0731831275	-0.0595841826	0.0416742975	0.0846485407	-0.021283812	0.1563796753	-0.019898956	0.0409631917	-0.001946879	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0100108	-0.010131	0.00010021611664	0.000102637161	-0.018255	0.0115479	0.00013335399441	0.000333245025	-0.00427862	-8.33100000000005e-05	1.8306589104400004e-05	6.940556100000083e-09	9.39763e-05	-0.0003440937	8.83154496169e-09	1.1840047437968998e-07	6.46094e-05	6.46094e-05	4.174374568360001e-09	4.174374568360001e-09	0.0	0.0	0.0	0.0	0.0
4583.183092165203	-12.967451227922538	21005567.256308988	168.15479134854974	9550.396274689703	-115.59011315786849	91210069.00360696	13361.074259848838	4371.997059361103	4.8752694421282285	23.76825213334929	19114358.28706213	4386.1396181999	8066.063483893405	1.350444	46.605026	0.054322255	0.0307717	0.0935904699	-0.1501556811	0.1450697317	0.1199378878	-0.0051917869	-0.0600194876	0.1270372215	-0.0835952915	-0.1728986591	-0.1643376923	-0.2056100185	0.061302751	-0.0491495904	0.1633406303	0.0282218708	-0.1723078656	-0.0185298393	-0.216397623	0.109289972	-0.0781700908	-0.0821195095	0.1809330767	0.1200276289	-0.0923364817	0.0503683207	-0.0112421667	0.13080763	-0.0416431051	0.074963487	0.1071052255	-0.0144438399	-0.2095043533	0.0074377988	-0.1200656335	0.0492631512	-0.0922765214	-0.193173819	-0.0621844439	0.0097774619	-0.0587065091	0.0289975889	0.0548481929	-0.0701967255	0.018629278	0.0820462671	0.0005927036	0.1268921655	0.1540748781	0.0134540722	-0.2254964002	-0.055033704	-0.1662668258	0.0538612343	-0.0433224155	-0.0557448226	0.2023805087	0.1791579975	0.0599608107	-0.0646959795	0.0942960442	0.100304838	-0.0814076476	0.0717194876	0.1084101655	0.1290953344	0.0750591091	-0.077084524	-0.0973993216	0.0634671535	-0.022337425	-0.0986769784	-0.1923072301	0.0024718697	-0.0698682323	0.0189712242	0.0852367127	-0.0727674131	-0.0185717769	-0.091690639	-0.0016041991	0.1298128988	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.0107444	0.0007335999999999	0.0001154421313599	5.381689599999988e-07	-0.0444219	-0.0261669	0.00068470665561	0.00197330519961	-0.00982977	-0.0055511499999999	9.66243782529e-05	3.081526632249999e-05	0.000466779	0.0003728027	2.1788263484100002e-07	1.3898185312729e-07	-0.0	-6.46094e-05	0.0	4.174374568360001e-09	0.0	0.0	0.0	0.0	0.0
4592.4182357294185	9.235143564215832	21090305.251860105	85.28787665167711	9602.178556052588	51.78228136288453	92201833.02231616	2681.4046631449387	4372.563245639079	0.5661862779752482	0.3205669013674651	19119309.337113757	4387.848836636324	7980.719867473477	1.199568	41.398159	0.04605986	0.023541	-0.1170766212	0.0490912566	4.45965e-05	0.173711128	0.0058876264	-0.0493967459	-0.0519276447	-0.1108885477	-0.0428662053	0.1118076547	0.0037781707	-0.0307268497	-0.2529273155	-0.0294271243	-0.048439517	0.1520094016	-0.0701728108	-0.0277601958	0.0656110265	0.2043813121	0.0078555996	-0.0138957687	0.0769503227	0.2969100365	0.0033057891	0.0662734672	-0.2747932383	0.0353811884	0.1124733853	0.0867385093	-0.0555760886	-0.0207666438	0.2562540268	0.0661218391	-0.1138437297	-0.0460633734	-0.1160469883	0.2085321142	-0.0989412696	-0.0599285954	0.0136731636	-0.0581560636	-0.09082687	-0.0805628227	0.0959347792	-0.1503298164	0.1303978911	-0.0266926007	-0.0500648191	0.1511747491	-0.0215568323	-0.0687707906	0.0014892228	0.2107435143	-0.0083986087	0.0077784541	-0.0018689041	-0.2334239834	-0.024833769	-0.025388905	-0.2498184562	0.2351033014	0.1493566717	0.0965569597	0.0792753436	0.0266673339	0.236657463	0.0328906971	-0.1337756195	0.0338075356	-0.1825005392	0.0256698967	0.1291354261	-0.1047641935	-0.0062126197	-0.006679132	0.0016246919	0.0651815681	-0.1209975582	0.1920204501	0.1371660279	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.0107575	1.3100000000000264e-05	0.00011572380625	1.7161000000000692e-10	-0.0253136	0.0191083	0.00036512712889	0.00064077834496	-0.00426516	0.00556461	1.8191589825599995e-05	3.09648844521e-05	0.000205692	-0.000261087	4.2309198864e-08	6.8166421569e-08	-0.0	0.0	0.0	0.0	-0.00016639	-0.00016639	2.7685632100000004e-08	2.7685632100000004e-08	0.0
