global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5258.22241011138	4.9398198569188025	27648902.914197527	24.4018202188093	10491.777013655244	53.91344481283159	110077384.90426455	2906.659531586237	5074.123653990951	10.46844168298594	109.5882712700775	25746730.855990484	5101.921982782866	8113.352033023131	1.037992	40.148029	0.02254297	0.0111471	-0.0791092201	-0.1166626617	-0.0291824789	0.0540804938	-0.1854898911	-0.0375825153	0.0062259326	0.1366105813	0.0270978404	-0.0485303686	0.1462086956	-0.0174372648	-0.0159819342	-0.0578676744	-0.1913563793	-0.0025912848	0.0306303855	-0.0116496706	-0.1138700975	-0.1184119089	0.0426140441	0.1417939235	0.0094424704	-0.0328357623	0.1599873883	-0.0525727353	-0.0251206359	0.1995947037	0.0049772577	-0.0473969033	0.1084715768	-0.0019143073	-0.0471306641	-0.0303967937	-0.0513414373	0.058410978	0.0947126846	0.155401999	-0.0840226002	-0.1918276323	-0.0956850164	-0.0607456608	-0.0620894399	-0.0275625655	-0.0177644519	-0.0376527773	-0.0558104262	0.0862502364	0.0626862744	-0.0123098076	-0.0056942569	-0.0968913865	-0.0696610254	0.0040880469	-0.1374809869	-0.1271196499	-0.0673595675	-0.0962817857	0.0296944446	-0.0596136817	0.0133622301	0.0615085579	0.0086227927	0.0046226815	-0.1153282422	-0.0904106596	0.1518067918	0.1002389856	0.0803793678	-0.0356720095	0.1284789936	-0.0825617753	0.0049244305	0.0507422678	-0.1297060451	-0.0432415338	0.056341139	-0.1279279215	0.0023865639	-0.0785088943	-0.0801933003	0.0774723283	0.1616855143	0.0839991136	-0.0612143272	0.1601705934	-0.1278256976	-0.0529997293	0.0790612412	0.0523147672	-0.0276544121	0.0176399043	-0.0097947277	-0.0886502425	0.0541124285	0.0358150056	-0.0028072064	-0.0551294401	0.0477376149	0.1665933093	0.0176260639	-0.0014387163	-0.1585234513	-0.1214306925	-0.0177979993	-0.0275880879	-0.0236041729	-0.0202431894	0.0602444527	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	0.0368078	0.0047338	0.00135481414084	2.240886244000003e-05	-0.0200297	0.0062930999999999	3.960310760999999e-05	0.00040118888209	-0.00575773	0.00454657	3.31514547529e-05	2.0671298764900005e-05	0.000113306	-0.000128143	1.2838249636e-08	1.6420628448999998e-08	0.000339448	0.0	1.1522494470400001e-07	0.0	0.000116945	-1.124700000000001e-05	1.2649500900000022e-10	1.3676133025e-08
5252.361534137826	-5.860875973553448	27587301.68529066	34.34986717737608	10558.681306644305	66.9042929890602	111485750.93527988	4476.184420366009	5065.917158636899	-8.206495354052095	67.34656599607861	25663516.658171754	5092.657614889618	8122.604963425934	0.981264	37.953892	0.0150977799999999	0.0102527	-0.0498088012	-0.1407250738	-0.0892152635	0.0643272249	-0.0878451304	-0.0969887283	-0.0520711894	0.1473296434	0.10172469	-0.1029969759	0.071713083	0.0930822556	0.0613469562	0.000965615	-0.0748139228	-0.0920735801	-0.0369280828	-0.0557121715	-0.1339081008	0.0329131732	-0.0896789461	-0.034780669	-0.0206300099	-0.0684101241	0.0982592136	0.0727357633	0.1104430787	-0.094909996	0.1167326796	-0.1470046403	0.0871359887	-0.1307190869	0.1418333114	-0.0622250143	0.1827647007	-0.120580956	0.1116667611	-0.0503037663	0.0665582613	-0.0567140074	-0.0792827838	-0.0215525093	0.0792550488	0.1533557732	-0.0993159192	-0.0868585983	-0.0294462449	0.0718057363	-0.0042417127	0.0003398673	-0.014531145	0.1384862734	0.0343146211	-0.0345646346	-0.1069274147	0.0339584586	-0.2056429135	-0.0340813418	-0.1114306102	0.0561962681	0.230006219	0.064023857	0.0762732934	-0.0329928774	-0.1699552717	0.0055171665	-0.0845432057	-0.0201532961	0.0361336792	-0.0427017059	0.094549103	0.0323769905	0.0824531081	0.0007350238	0.1226950206	-0.1773130771	0.1110614925	-0.0268052294	0.1866483985	-0.08000851	0.1610666535	-0.1405497014	-0.02271822	0.0822282508	0.1303830289	0.0095063627	-0.0927077583	-0.0416525847	-0.0872847178	-0.1091044897	-0.1240988362	0.0348816051	0.0043225669	-0.1114482126	0.0471580178	-0.0342230659	0.120715288	0.1228189538	0.0698031486	0.0711596816	-0.0420126055	-0.077821112	0.0036528825	-0.0507994607	0.1540213771	-0.0664893281	-0.2034023155	0.1048092736	0.1138660046	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	0.0373031	0.0004952999999999	0.0013915212696099	2.453220899999972e-07	-0.0192105	0.0008192	6.710886400000042e-07	0.0003690433102499	-0.00268635	0.00307138	7.216476322500001e-06	9.4333751044e-06	0.000146544	3.3238e-05	2.1475143936e-08	1.1047646439999998e-09	0.000339448	0.0	1.1522494470400001e-07	0.0	0.000297945	0.0001809999999999	3.276099999999999e-08	8.8771223025e-08
5252.774548123583	0.4130139857570611	27591640.45341492	0.1705805524309339	10492.617693739354	-66.06361290495079	110095026.06697217	4364.40095005518	5069.961832131244	4.044673494344352	16.35938367585175	25704512.9792676	5097.037553139655	8048.017337445943	0.983539	38.041889	0.0354521645	0.018566	-0.0074685043	-0.1004212298	-0.0646698845	0.0012205277	-0.076848042	-0.0978076141	-0.0042105055	0.0780919674	0.0758895726	-0.1331646773	0.0658655551	-0.0330663609	-0.1007543876	0.0576260671	-0.0089249125	-0.0467895738	0.024497462	-0.1287770887	-0.1002284718	0.0523282714	0.0210457009	0.0473636627	0.0510019587	0.006366609	-0.0775070698	-0.1119362389	-0.0602751421	0.0943009397	0.077072082	-0.0383386314	-0.0567371524	-0.0486866836	0.1094955126	-0.1054642988	-0.1004136525	0.0820451543	-0.0186844728	-0.0314501215	-0.0810528032	-0.0181595057	-0.0110696911	-0.0421800902	-0.0584720465	-0.0481886419	0.0184368235	0.018103474	0.0255672769	-0.039000211	-0.0553054063	-0.1113806369	-0.0091716485	0.081787604	0.083591301	-0.0010825918	0.0204617113	0.1805210939	0.0945523128	-0.0979487367	-0.1915759441	-0.0165074064	-0.1827055922	-0.0513612272	0.0243559635	-0.1113921881	-0.1056957662	0.0538366233	0.0556304881	0.0626856405	0.0123453403	-0.0037304757	-0.0906024926	-0.0776154069	-0.0562802093	0.1207922287	-0.0485392664	-0.0697256348	-0.0317201358	0.0726810455	0.1218617224	-0.0452038903	-0.1310843825	0.0063962646	-0.0093404958	-0.0966903254	-0.0741034971	0.0142781291	-0.0033748829	-0.0493346287	0.0610672911	0.0610504422	0.0276627918	-0.008756332	0.0222705022	0.0381776577	-0.0155699856	-0.0927127525	-0.0518870495	0.066695609	0.0099868804	-0.0597913849	0.007993602	0.1145081804	0.2401393818	0.0342057738	0.1591717201	-0.1346467309	0.1710643778	-0.0523554841	0.058834642	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.0404407	0.0031376	0.00163545021649	9.844533760000026e-06	-0.0019875	0.017223	0.0002966317289999	3.95015625e-06	-0.00269576	-9.41000000000006e-06	7.267121977600001e-06	8.854810000000115e-11	8.78191e-06	-0.00013776209	7.712194324810001e-11	1.8978393441168103e-08	0.000339448	0.0	1.1522494470400001e-07	0.0	0.000134064	-0.0001638809999999	2.6856982160999994e-08	1.7973156096000003e-08
5251.701884549854	-1.0726635737291872	27580372.68418449	1.1506071424054714	10537.063818767228	44.44612502787459	111029713.9207734	1975.45802999346	5065.147857806765	-4.813974324478295	23.17434879673625	25655722.821444463	5091.457255243688	8077.703567976693	0.980383	37.919811	0.0541929345	0.0341459	0.0291368941	-0.1222437044	-0.1295565969	0.011015627	0.0471770428	-0.1183864786	-0.0306582006	0.0582906203	0.087071296	-0.1203929783	0.0834228735	0.024197575	0.0726396839	0.0823934154	-0.0719565392	-0.0180113705	0.0738212395	-0.0748811115	-0.0606548522	-0.0101035438	0.026559967	-0.0401829581	-0.087511906	-0.1060951417	-0.0478153	0.0175931016	0.0780326237	0.1408417694	0.0455701462	-0.0884825604	-0.0612021158	-0.0409567346	-0.0836331241	0.1731563761	-0.014756538	-0.0621789799	-0.0301036663	0.1496351553	-0.0276372825	0.0003797128	-0.0239462876	0.1415054043	0.0215381599	-0.010428225	0.1763761981	-0.1904659021	-0.2342209076	0.0539044434	-0.1164158874	0.0020198152	-0.031961576	-0.019412099	-0.1333120671	-0.0339971394	-0.0851253017	0.0688460293	-0.1030561852	0.0005012739	-0.0835641533	0.0837900579	-0.132541426	0.046865416	0.1241415721	-0.0808349257	-0.0605588322	-0.0128933208	0.022411817	-0.0456588971	-0.0727367715	-0.0811094157	0.0450674316	0.0308150561	0.1139212673	0.1087757071	-0.0969169811	-0.1161606149	0.0128472538	0.0571338963	-0.1040747423	0.1061860016	-0.0036755584	0.1057398582	0.0525921588	0.1418364595	-0.046336901	-0.0244706386	-0.0302858882	0.1589378231	0.0171090745	-0.0230934797	0.1132561058	0.0950634899	-0.2601884266	-0.166142081	-0.055210956	-0.0333697555	0.0382776029	0.0151973183	-0.0899269637	0.1877379998	-0.0723581228	-0.0436289179	0.0213751762	0.033019582	0.131640412	-0.0246493316	0.1199709573	0.030679353	0.1301966844	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0391369	-0.0013038	0.00153169694161	1.699894440000002e-06	0.0240404	0.0260279	0.0006774515784099	0.00057794083216	-0.00759044	-0.00489468	5.761477939360001e-05	2.3957892302400003e-05	0.000222287	0.00021350509	4.9411510369e-08	4.55844234559081e-08	0.000339448	0.0	1.1522494470400001e-07	0.0	0.00035989	0.000225826	5.0997382276000014e-08	1.2952081210000001e-07
5240.569520335875	-11.1323642139796	27463568.89747338	123.92953299269362	10497.215989889475	-39.84782887775327	110191543.53839128	1587.8494662707076	5063.806628562516	-1.341229244249007	1.7988958856287625	25642137.57147368	5089.947446284456	7988.632659828668	0.995229	38.494022	0.04820473	0.0242852	0.0397357842	-0.0758179855	-0.1120684813	-0.0547816314	0.0670027771	-0.1380049529	0.0022966242	0.0205498115	0.0881009987	-0.0504513513	0.0708768022	0.0411987418	-0.0014864682	0.0626244873	-0.0248354583	0.0223468543	-0.0371317076	0.0190395194	-0.0055852255	-0.0030421886	0.1853240697	-0.0850995642	-0.0788825633	-0.1386418123	0.012599896	0.135536029	-0.0514418259	-0.0223209551	0.055490825	0.0874045945	-0.0871644362	-0.1391424665	-0.1308771963	0.0339995494	-0.0614575495	-0.1506981313	0.0380727064	-0.0166721087	0.080902566	0.0347465693	-0.1485533696	-0.0322242827	0.0299393485	-0.1630821772	-0.0806196857	0.0669107432	0.015658201	0.0151541771	-0.0419550265	-0.1182315507	-0.0622268865	-0.1743604945	0.0190416084	0.0771886973	0.0373275954	-0.0778252027	-0.1303725289	-0.1121418804	0.2554666208	-0.0017996154	-0.0465833833	0.1328460719	-0.0388127715	0.000656424	0.0043038013	0.041275653	0.1034425736	-0.1400582205	-0.0790288458	-0.0800389772	0.1381895717	0.1442376605	-0.0323308203	0.0683566769	0.0312338399	0.0428143603	0.068172894	0.1555585067	-0.138798229	0.0275854364	-0.064424123	-0.0803193768	-0.0266314972	0.1057613671	0.1160564432	-0.1174058521	-0.1273827802	0.0097457624	0.0140236481	0.1523550505	-0.0598255094	-0.0265087566	0.0572197	0.0040405975	-0.0156601034	-0.049049677	-0.1792597965	-0.070492393	0.048151416	0.0439068718	0.0859922782	-0.1886079575	-0.1394480717	-0.1994771373	-0.1165260693	0.1054875556	0.0869819732	0.0165415115	-0.0225671985	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0378288	-0.0013080999999999	0.00143101810944	1.711125609999999e-06	0.0402898	0.0162494	0.00026404300036	0.00162326798404	-0.00270386	0.00488658	7.310858899600001e-06	2.38786640964e-05	-0.000100483	-0.00032277	1.0096833289e-08	1.041804729e-07	0.000339448	0.0	1.1522494470400001e-07	0.0	0.000167447	-0.000192443	3.7034308249e-08	2.8038497809e-08
5251.291824749274	10.722304413399796	27576065.828678563	114.96781193361277	10595.948064464788	98.73207457531316	112274115.3848351	9748.0225499452	5061.580012692977	-2.2266158695392733	4.957818230484134	25619592.22489304	5087.38912252	7953.924036629841	0.995516	38.505116	0.04339545	0.0300582	0.0649684605	-0.127800829	-0.1967748457	-0.1175807941	0.0983709785	-0.077103354	-0.1499059948	0.0109388343	0.1608770294	-0.0967177758	0.0794329549	0.1756818224	0.0753833057	-0.051569213	0.0510276984	0.020759208	-0.0509339736	-0.1410882213	-0.0866097406	-0.0955541563	0.0819521114	-0.0474056636	0.191440057	-0.1717791067	-0.0002727198	0.1016913512	0.1293548049	0.0636672102	0.0016108471	0.1832058319	0.0183676393	-0.0115862776	-0.0010424852	-0.1057120954	-0.1183267475	-0.0120075834	-0.0435505543	-0.0367363659	-0.0061195064	-0.0616935703	0.1377694136	0.1415014327	0.0010183993	0.0670760895	0.0461400612	0.0797352889	0.0603376158	0.128950911	0.0857646359	0.0541755562	-0.0025786477	0.077686322	-0.1138161845	-0.0020252883	0.2038272644	0.071313561	-0.0819859015	-0.0477207307	0.0743001109	0.0310965477	-0.0070417638	-0.0890752995	-0.0915020385	-0.1573742168	-0.091567167	-0.026158742	0.1395680064	-0.113297195	0.1760322102	-0.1368917975	-0.0197525219	0.1160026823	0.1482302291	0.0259854759	0.015131625	0.1542532798	0.0458027768	0.0281752352	-0.01143983	-0.073654275	-0.1302466707	-0.0318437413	-0.0844790654	-0.0169663451	-0.0395448193	0.1000946848	0.1025026875	0.1072627648	-0.0638935911	-0.0803758522	0.0786655706	-0.1181478678	0.0690202547	-0.047170049	0.0891715339	0.086726728	0.0156267307	0.042576494	-0.1390674203	-0.1029843003	-0.0562747823	-0.1597213976	0.0480677342	-0.0703768404	0.0222049148	0.0013653424	-0.017465021	-0.0729417734	-0.1673336015	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0419459	0.0041170999999999	0.00175945852681	1.695051240999999e-05	0.0116664	-0.0286234	0.00081929902756	0.00013610488896	-0.00270336	5.000000000000664e-07	7.3081552896e-06	2.500000000000664e-13	-0.000121129	-2.0645999999999992e-05	1.4672234641e-08	4.2625731599999965e-10	0.000339448	0.0	1.1522494470400001e-07	0.0	0.00035989	0.000192443	3.7034308249e-08	1.2952081210000001e-07
5248.293587654469	-2.9982370948055177	27544585.58221501	8.989425676667832	10447.013343607709	-148.9347208570798	109140087.80151752	22181.551076776283	5070.333997346374	8.75398465339731	76.63224731191563	25708286.844646465	5096.650872398752	7957.385764297793	1.216966	47.070507	0.17925739	0.0891851	0.0732844091	0.0651323389	0.0047198923	-0.0555144586	-0.0378143063	-0.0118662817	0.0253908996	-0.0877177714	-0.0138340473	-0.1124962129	0.1029326426	-0.0252734519	-0.0683516948	-0.0087947862	0.1636036844	0.0241127875	-0.0037388424	0.0233867319	0.0465939295	-0.016271848	0.0336536891	0.1164965182	0.1844840603	0.024777034	0.0504255372	-0.0751465647	0.0113677471	-0.0594130657	-0.1134732269	-0.0080085191	0.0153542897	-0.1799250396	-0.0004812725	-0.0279876589	-0.0735517509	-0.0107212996	-0.0459060155	0.0018121487	-0.0922496912	0.0543032907	0.1108257179	-0.179864061	0.1528949359	-0.0022730625	0.057661131	0.1245511946	-0.1875628743	0.0847338813	-0.0443023819	0.069538246	-0.1498118654	-0.1259242836	0.1223736691	0.0181450035	0.0178480032	0.1691585092	-0.0974276582	-0.0113931363	-0.0556337048	-0.0938605951	-0.0604982593	0.1648899827	-0.0336740436	0.0312262092	0.0486076072	0.0338702204	0.0879351882	0.070633816	0.147572702	-0.0112675913	-0.0630694435	-0.0446643448	-0.0447761051	-0.1828775963	0.0140408952	-0.0377344775	0.1464122128	0.061312464	0.0161413277	0.0054792978	-0.0864927748	0.0585733565	-0.0682533577	-0.0140719953	-0.0712070366	-0.0386256042	0.0317859889	-0.2065863356	-0.1541541481	0.1010869119	0.0430200569	-0.1636955637	-0.1557774952	-0.1631469075	-0.102833099	0.0558819303	-0.0886811044	-0.0273092211	0.1567711563	-0.0202624686	-0.0019222524	-0.1156470297	0.0801528815	-0.0429530151	-0.0166076786	-0.1371299944	0.104028285	0.1870494493	0.0138021196	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0582962	0.0163502999999999	0.00339844693444	0.0002673323100899	-0.069188	-0.0808543999999999	0.0065374339993599	0.004786979344	-0.0078318499999999	-0.0051284899999999	6.133787442249844e-05	2.630140968009898e-05	0.00036094	0.000482069	1.302776836e-07	2.32390520761e-07	0.000704773	0.000365325	4.96704981529e-07	1.3346235562500001e-07	0.00105098	0.0006910899999999	4.776053880999998e-07	1.1045589603999998e-06
5267.383944018112	19.090356363642968	27745333.6136998	364.44170609088354	10490.83862741124	43.82528380353142	110057695.10638376	1920.6555004600732	5089.667727911979	19.333730565604128	373.7931375833753	25904717.58054868	5115.98517124534	8018.940546458916	1.10066	42.571945	0.1268911	0.100289	0.0622353365	0.0156220586	0.1539501781	-0.0468527531	0.1017725777	0.0548408869	-0.0608458328	-0.0094468877	-0.0895665875	0.1602461953	0.0991354544	0.0023934503	0.029357135	0.0753728316	0.0875843383	0.1948938269	0.073121725	0.0061531579	0.212762048	-0.0762119917	-0.0676809838	-0.0937729638	-0.0650827903	0.0495039616	0.0298802864	-0.0988380785	-0.086867917	-0.0021586159	-0.0802882153	-0.0219970736	-0.0370587323	0.1802436713	0.0354510913	0.1249120452	-0.1233390776	-0.166699531	-0.0483734276	-0.0418926423	0.0166765005	0.0341253318	0.055673523	-0.0159884699	0.0794466979	0.0723972526	0.033504804	-0.0296232243	0.2265142073	0.0173804696	-0.0351500763	0.1218682603	0.0497469796	-0.1055349279	0.1851937691	-0.004724733	0.0184269037	0.0957751769	0.2348854787	-0.1392528246	0.0319109529	0.1200978552	0.2185329501	0.0306160016	-0.0050334793	0.0042380066	0.2022490932	-0.1070336022	-0.0949081887	-0.058281203	-0.0264360593	0.0410847542	0.0298843496	-0.1297657972	-0.0837055932	-0.0105972951	-0.0473008305	0.0251232638	-0.1562881379	-0.0785845813	-0.0286269595	0.1725184953	-0.0506309111	-0.0032722928	-0.1658775702	0.0807420396	0.0256696821	0.0259495068	0.0352299346	-0.0052621972	-0.1361775835	-0.0846194709	0.075360203	0.0984870772	0.1462206819	-0.0185160399	-0.1159711642	0.0824375477	-0.0421491179	-0.1368983163	0.1099922561	-0.1255987161	0.0657654862	0.1684879161	0.2112981272	-0.1321281629	-0.0034819566	0.1426898065	-0.174925352	0.0519416493	-0.0124997201	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0566742	-0.0016219999999999	0.00321196494564	2.630883999999995e-06	0.02878	0.097968	0.009597729024	0.0008282884	0.0134301	0.0212619499999999	0.00018036758601	0.0004520705178024	0.00036094	0.0	1.302776836e-07	0.0	0.000820266	0.000115493	6.72836310756e-07	1.3338633049000009e-08	0.00104569	-5.290000000000026e-06	2.798410000000027e-11	1.0934675761e-06
5252.421456343877	-14.96248767423458	27587931.155061536	223.87603740162172	10530.322093734374	39.48346632313405	110887683.39779028	1558.944112890061	5077.037752784657	-12.629975127321812	159.51627171676765	25776312.34320068	5102.708172535697	8119.835414702176	1.070285	41.397095	0.03920929	0.0213085	0.0896729081	-0.0259821014	0.012623072	0.0851529919	0.2005296765	-0.0147111357	-0.0975565435	-0.0629983266	-0.0816945398	0.1252389398	0.0722419894	0.0642539777	0.0007613779	0.0912753694	0.132246655	-0.0802254286	-0.0257890057	-0.0260088682	0.1621525739	0.1002200695	-0.0184171724	-0.0260284322	0.0187067895	-0.0400970311	-0.1951013357	-0.0589958504	-0.0432390501	0.1295100965	0.0745075521	-0.0445499342	-0.0589866021	0.0097217701	0.1557436739	-0.0241443129	-0.144785622	0.0404520561	0.0589680926	0.0441902817	0.043726131	-0.0083822456	0.0141580493	0.112496431	-0.0251387619	-0.1291811702	-0.0382823715	-0.0339125484	-0.0310992762	-0.0089167386	0.0263146584	0.0942748923	0.0021399079	0.007987415	0.0492845435	0.0333403694	0.1061922677	-0.1093575237	0.0156329817	0.1133802883	-0.1131115475	-0.0671853507	0.1175239395	-0.1375742692	0.0731598859	-0.0559750089	0.162999904	0.0853328187	-0.0603910481	0.005834845	-0.0226555174	-0.0530850635	-0.1365789754	-0.0002676239	-0.0027630166	0.1843573719	-0.079147211	-0.051290488	-0.0898652403	0.045240249	0.1326502601	0.0521356285	-0.1589668049	-0.0026319939	0.060527277	0.0049167334	0.0193138586	-0.0373245209	0.0667022139	0.1297064754	0.0548401134	0.1007704565	-0.0306103413	-0.0175311971	-0.0154809535	-0.0241000494	-0.010261854	0.0761168432	0.046288086	-0.0007478251	-0.0077419064	-0.1328182909	0.0357058443	0.0023554138	-0.0668863717	0.129924431	0.0154319707	-0.0462391416	-0.1261308783	-0.0531245523	0.0088955037	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0467108	-0.0099634	0.0021818988366399	9.926933956000007e-05	0.0288082	2.819999999999906e-05	7.952399999999468e-10	0.00082991238724	0.00652141	-0.00690869	4.25287883881e-05	4.77299975161e-05	0.000597569	0.000236629	3.570887097610001e-07	5.5993283641000016e-08	0.000930304	0.0001100379999999	8.654655324159999e-07	1.210836144399998e-08	0.000946177	-9.951299999999995e-05	9.902837168999994e-09	8.952509153289999e-07
5240.239395680984	-12.182060662893493	27460108.924047	148.402601994417	10470.36511582295	-59.95697791142448	109628545.65864211	3594.839200271042	5062.21649224719	-14.821260537466516	219.66976391946216	25626035.814379446	5088.450203794799	7974.040539254649	1.04437	40.394733	0.05735165	0.0423194	0.1026192487	-0.0151349951	0.0064162794	0.0064153466	0.1168827319	-0.1254190225	0.0435363233	-0.0596568988	-0.0969722788	0.0670017305	0.0197543253	-0.0268141367	-0.0936318442	0.1386428536	0.0047019926	-0.0509312906	-0.1049039375	-0.0105364177	0.0186227892	-0.0347274558	-0.1373652001	0.1221989545	0.0570529285	0.0401533504	0.0684796457	0.1324864933	0.250398614	0.1257531236	-0.0974064539	-0.0462371996	-0.1000202223	-0.0604855743	-0.0583870344	0.1383459027	0.0054839603	0.0018407776	0.0544097997	-0.055260173	-0.101184022	-0.0130481099	0.045539642	-0.1953260187	-0.0445719734	0.0164705513	-0.2176713782	0.069504205	0.0244656294	-0.1098301	0.0404941773	-0.041901833	0.0071562517	-0.005166689	0.0255053322	-0.0373105126	0.0011460283	-0.0847361878	0.1664557516	0.233961605	0.1069238637	0.2397606357	-0.1166278625	-0.0481609716	-0.1923204015	-0.0107985867	0.0173273736	-0.0674650819	-0.0378500167	0.1395720387	0.1445186377	0.0591042461	0.0331835806	0.0813489635	0.275546594	-0.0679229097	-0.0967450263	-0.0692146159	0.0137913575	0.0718659757	-0.0715322866	0.1527491358	0.0337489854	-0.0366546146	0.0072866863	0.0073002031	-0.0781860818	0.0499336055	0.0134712954	-0.2285403056	0.0458665094	0.0409811911	-0.2109695637	0.0082908339	0.0507820624	0.1285882203	0.0125174171	-0.03479549	-0.0113820096	-0.0140118651	0.0577940793	-0.0448535012	-0.0427078533	0.0667777339	-0.0485264906	0.2546630974	-0.0052087494	0.2795980573	0.0635101625	-0.0212390676	-0.2221302113	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.046736	2.5200000000003e-05	0.002184253696	6.350400000001511e-10	-0.00977012	-0.03857832	0.0014882867740224	9.54552448144e-05	0.00608348	-0.00043793	3.70087289104e-05	1.917826849000004e-07	0.000559867	-3.7702000000000026e-05	3.13451057689e-07	1.4214408040000019e-09	0.000834166	-9.613799999999997e-05	6.95832915556e-07	9.242515043999991e-09	0.000713813	-0.0002323639999999	5.3993028496e-08	5.09528998969e-07
