global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5649.076896839617	-70.49253246544868	31912069.78640712	4969.197133392336	15285.01721392102	-82.65010339379114	233631751.22986192	6831.039591004366	5300.562852567785	11.686454503676032	136.5732188664898	28095966.554021534	5763.447913685543	11222.753606528424	1.615661	61.163906	0.391258155	0.279379	0.0331779543	-0.0467037135	0.0877076927	-0.0074879277	-0.222800669	-0.0185470726	-0.0565968941	0.1169520867	-0.0365330002	0.0965402622	-0.0794721796	-0.0884722581	0.1757610872	-0.0087948579	-0.0337379331	0.1295026288	-0.0244536339	0.0205856608	-0.1429111958	-0.126651199	0.0446040133	0.0698345795	0.0362771207	0.058092432	-0.0450350084	0.04118562	-0.2764550815	0.1720176929	-0.0755634213	-0.1179440955	-0.0068181129	-0.135076514	-0.0096171812	-0.0715395725	-0.0650485285	0.1222312788	-0.0233042836	-0.0531783242	-0.055693051	0.1407317648	0.0738969427	0.2239640165	-0.0887710627	-0.1387845658	-0.0710421593	0.0145405829	0.0630173109	0.1991510687	-0.0669144437	0.097818459	0.0004999286	-0.0606990092	-0.1921297957	0.0653968754	-0.0279062792	0.0079892888	0.0758261697	-0.0104846954	0.009923865	0.2872944019	0.1563693514	0.1028899319	0.1317294161	0.0355506162	0.0083753058	0.0725945906	-0.1006546348	-0.1358064484	-0.136761784	-0.0943874501	0.0380883436	0.1528677046	0.1810286934	-0.0942315902	0.1114646432	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.00122251	0.0048302	1.4945307001e-06	2.333083204e-05	-0.234434	-0.060483	0.003658193289	0.054959300356	0.126064	0.26281	0.0690690960999999	0.015892132096	-0.0027101	-0.00048873	2.3885701290000016e-07	7.34464201e-06	5.93881e-05	0.0007654831	3.52694642161e-09	5.8596437638561e-07	0.000189084	8.486000000000013e-06	7.201219600000023e-11	3.5752759056000004e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5631.426683478031	-17.650213361585884	31712966.491388377	311.53003170950484	15294.342232266985	9.325018345964054	233916904.31770545	86.95596715256617	5289.663193072151	-10.899659495633388	118.80257712075104	27980536.696142267	5768.952907956448	11318.293054996942	1.320774	50.000381	0.434718185	0.254035	0.0967869933	0.039769381	0.1741978105	-0.0130405094	0.0564620216	-0.0540860239	0.0486140311	0.050041863	0.0845855919	0.1113610198	0.1546143209	-0.0780670657	0.0411133574	-0.0591679264	0.0044122801	0.0207375543	0.0931137134	0.1145923003	-0.0177541552	0.0468207334	-0.1706476283	-0.01137715	0.0734750118	-0.0676802098	0.0373284557	-0.0393050362	-0.0645892074	0.0024922166	-0.0803147282	-0.0287731718	-0.2282463899	-0.13587439	-0.0704694137	0.12344608	0.0869946772	-0.1544459252	-0.0441216647	-0.0538133849	0.0734403357	-0.1326576872	-0.1427614496	-0.0950313537	-0.0883573851	-0.0947655683	-0.0492783449	0.1203567425	-0.0065800579	0.0136710573	0.0646001239	0.085524715	0.0031971266	-0.0177064695	0.0238921216	-0.1023777985	-0.0232309986	0.1503096572	-0.0485831011	-0.158025236	0.0317285859	0.0629422961	0.1666005646	0.0077689585	-0.1433448099	-0.2239658151	0.1369837568	0.0263649669	0.0068375313	-0.0546044861	0.088036203	0.1103764413	-0.043813295	-0.0722428669	-0.0650472425	0.0656257662	0.0284827352	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0162919	0.01506939	0.00026542600561	0.0002270865149721	-0.156234	0.0781999999999999	0.0061152399999999	0.024409062756	0.308728	0.182664	0.0333661368959999	0.095312977984	-0.00514734	-0.00243724	5.9401388176000015e-06	2.64951090756e-05	0.000560604	0.0005012159	3.14276844816e-07	2.5121737841281004e-07	0.000426324	0.00023724	5.62828176e-08	1.81752152976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5633.231507484898	1.8048240068674204	31733297.21692058	3.2573896957649704	15263.166581469302	-31.175650797682465	232964254.0936813	971.9212026590392	5295.434468491499	5.771275419347148	33.307619965960605	28041626.21008784	5769.563904108931	11451.944200009051	1.384634	52.417931	0.45115769	0.311072	0.2138310222	0.2587629355	-0.1672320897	0.0696546986	0.0084360491	-0.2539072535	-0.144165043	-0.1113231825	0.1699720746	-0.036782909	0.2141433709	-0.2345400543	0.059935435	0.205657682	0.0492197552	0.013714984	0.1837886523	-0.0996246003	-0.000945792	0.0989699517	0.0626142017	0.0398937441	-0.106459022	0.0378371128	0.1515535463	-0.1183309811	0.0197931924	-0.015571195	0.0248600272	-0.0756598649	0.0038133797	0.1070342638	0.0225011451	0.0119107524	-0.0430214429	0.0801416136	-0.0410823103	0.019611741	0.0247246623	0.1693039845	-0.0628772391	-0.0713622844	0.0200566291	0.0024513924	-0.2337551105	0.0785102334	0.2154388465	-0.0344330503	0.1137398532	0.198268451	-0.0628873469	0.0984243882	0.1169914992	0.1002732967	0.0139142178	0.0267177924	0.0587548907	0.0557691772	0.0217257736	-0.0811152908	-0.1511450915	0.0426319979	-0.0132952275	0.0449243008	-0.0008712711	-0.0107439098	-0.1354363889	0.0032355487	0.020248368	-0.1147747705	-0.0267801993	-0.0154961533	0.0176743073	-0.1717206205	0.0063108708	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00575046	-0.01054144	3.30677902116e-05	0.0001111219572736	-0.224219	-0.0679849999999999	0.0046219602249999	0.050274159961	0.582622	0.2738939999999999	0.0750179232359999	0.3394483948839999	-0.00659841	-0.0014510699999999	2.1056041448999988e-06	4.35390145281e-05	0.000125891	-0.000434713	1.5848543881e-08	1.8897539236900006e-07	0.000515286	8.896199999999999e-05	7.914237443999998e-09	2.65519661796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5611.534608053085	-21.696899431813108	31489320.657377493	470.755444954212	15320.688764620105	57.52218315080245	234723504.2223567	3308.801554434461	5278.500485265396	-16.93398322610301	286.75978790193807	27862567.37294701	5750.073448952851	11318.095756247849	1.137199	43.050797	0.2500245	0.183831	0.1719884742	0.0554558319	0.0333800854	-0.0584260123	-0.0827655671	-0.1867642057	-0.0314884843	-0.076001898	0.0510983322	-0.0184811851	0.0841578669	-0.1731402847	-0.022932398	0.0575627934	-0.0939584858	0.0035655293	-0.0154584567	-0.2293048878	-0.0315361662	0.0591246464	0.0618531827	-0.0552527878	0.1174962245	0.0364684578	0.1230858992	-0.079751049	0.0839460369	-0.0040117555	-0.0900148839	0.1090049064	-0.0019287257	0.030305599	0.0113278418	0.0209650414	0.0356005823	-0.0715279773	0.0066246163	-0.1640211571	-0.0208507834	0.0079754393	-0.086679444	0.0310025943	-0.0132731687	0.0106753846	-0.1693039026	0.031961338	0.0489657828	-0.0457421677	-0.0142884821	-0.046090429	0.1806606422	0.1613625114	0.048967748	0.0949466718	-0.0160687376	-0.0664884344	0.0887363872	-0.0830897464	0.0552156287	-0.131405604	-0.0491774535	0.0546250971	-0.048292418	-0.0399164558	0.0812136049	0.0731551053	0.0009838881	-0.0379444554	-0.1016406063	0.1007515592	-0.0656957273	-0.0361950519	0.0313252931	-0.025960528	0.0888139433	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00448101	-0.00126945	2.00794506201e-05	1.6115033025000002e-06	-0.233337	-0.0091179999999999	8.313792399999976e-05	0.0544461555689999	0.42355	-0.159072	0.0253039011839999	0.1793946024999999	-0.0054071	0.00119131	1.4192195161000002e-06	2.923673041e-05	-0.000146504	-0.000272395	2.1463422016e-08	7.419903602499999e-08	0.000662882	0.0001475959999999	2.1784579215999984e-08	4.39412545924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5595.297536149161	-16.237071903924516	31307354.51803687	263.64250401321493	15272.76431144552	-47.924453174584414	233257329.712964	2296.753212082934	5276.161492273667	-2.338992991728446	5.470888215354787	27837880.09255149	5741.186352445624	11285.787223421694	1.110658	42.046059	0.2271739779999999	0.154029	0.1258869099	-0.0616202514	-0.0833428724	-0.0572595227	-0.1015322621	-0.1743592067	0.0203539709	-0.1755783517	-0.0694329016	-0.1203238935	-0.0942017766	-0.1246578244	-0.0619384443	0.059161129	0.0272699248	-0.034035967	0.0016975042	-0.0510984751	-0.0179504041	-0.0071533592	-0.1982080617	-0.1815573209	-0.1831544138	-0.032418405	-0.0956423459	0.1181609828	0.0399117241	-0.0196112052	-0.0851813949	-0.0244310898	0.1226083618	0.0956987152	0.0923640242	-0.2221214025	-0.0693651133	0.1083027571	0.0261656305	0.083114762	-0.1071205672	-0.0598321415	-0.0464163462	0.0568342984	-0.0726172315	-0.0645539956	-0.1507874058	-0.0363005556	0.0586694248	-0.103704391	0.0157964124	-0.1426261272	0.023530026	0.059380179	-0.0622962148	-0.0648644413	-0.1614359991	0.148023501	-0.187619433	0.1531094179	-0.0723242236	-0.1143998101	0.0010478016	-0.0191738304	0.2332588013	0.1171862458	-0.0895295566	-0.1395548289	-0.0625915652	0.1109729789	-0.0798898066	-0.0658871058	0.0771536922	0.1098624994	0.0311563489	0.0549231154	0.0363865718	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.000557518	-0.005038528	3.108263203240001e-07	2.5386764406784e-05	-0.225334	0.0080029999999999	6.404800899999971e-05	0.050775411556	0.334455	-0.0890949999999999	0.0079379190249999	0.111860147025	-0.0034071	0.0019999999999999	3.999999999999998e-06	1.160833041e-05	-0.000364689	-0.000218185	1.3299806672100004e-07	4.760469422500001e-08	0.000380318	-0.0002825639999999	7.984241409599999e-08	1.44641781124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5595.518534544985	0.2209983958246084	31309827.67043646	0.0488402909570503	15165.034107791156	-107.73020365436425	229978259.4904691	11605.796779410792	5266.927805893842	-9.233686379825484	85.26096416097468	27740528.51249772	5718.194902973791	11101.954937577177	1.2623	47.786736	0.194686158	0.111793	0.0557661659	-0.0696869705	-0.1234946632	-0.0100099187	-0.0556096648	-0.0446793222	-0.0273859802	0.0624937057	-0.1343853157	0.0559698895	-0.0034399971	-0.0692000377	-0.1005896678	0.0175981788	0.0179914332	0.0706909484	-0.1254695767	-0.0428522368	-0.1111944101	-0.0034844458	-0.124185271	0.2339502659	-0.2698343266	-0.0773918525	-0.1151923348	-0.0761721296	-0.0728937479	-0.1304196015	0.0384883076	0.0815424436	0.0987461783	-0.1939532145	0.0454832583	0.0604843029	0.0090610439	-0.0699661307	-0.1707613671	0.0515469723	0.1626070323	0.2081741749	-0.039738299	-0.0102115824	-0.1039066757	-0.1580529203	-0.0917252053	-0.1070524826	-0.1277172233	0.047667858	-0.0348659546	0.10690851	-0.0933104935	0.0483605318	-0.0256119349	0.1686547485	0.2225987273	0.1751051709	-0.1242056259	0.1544347249	-0.0847809891	0.0558546462	-0.0097016696	-0.0830291542	0.0519894747	-0.1663912675	-0.1987689442	0.0513888496	0.0858477711	-0.1123512657	0.1903742861	0.0189399703	0.0440799564	-0.0518823268	0.1597064065	-0.1090116979	0.1913394774	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.00458159	0.005139108	2.09909669281e-05	2.6410431035664e-05	-0.239315	-0.0139809999999999	0.0001954683609999	0.057271669225	0.225849	-0.108606	0.011795263236	0.0510077708009999	-0.00423699	-0.00082989	6.887174121000004e-07	1.7952084260100003e-05	-0.000287422	7.7267e-05	8.261140608400002e-08	5.9701892890000015e-09	0.0008123619999999	0.0004320439999999	1.866620179359136e-07	6.599320190438375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5565.342631701061	-30.175902843924632	30973038.60822929	910.5851124459788	15134.618634163066	-30.41547362809069	229056681.2015559	925.1010360210804	5259.54331959444	-7.384486299401942	54.53063790605499	27662795.930690497	5729.366467892504	11148.362635724376	1.161587	43.974064	0.22400694	0.143746	-0.0013673224	-0.1275216918	0.0356689128	-0.0010257675	0.0074587703	0.0375494218	0.0624857366	0.0599139342	-0.0407029468	0.1339802141	-0.1484678098	0.064400496	-0.1137444301	-0.0701220895	-0.150181246	0.0367006989	-0.0149337042	-0.0049339849	-0.1119737975	-0.1357265953	0.0777029586	-0.0329674925	0.0557275515	-0.1452107824	0.2077080069	0.1764182696	-0.1480992691	-0.0897813994	0.1400016991	0.1748228955	0.0925074101	-0.1479757149	-0.0057492093	-0.0155217625	0.2706388518	-0.0427907235	-0.0599092469	0.2168534894	-0.0542352086	0.107429113	-0.0504527346	0.0556066915	-0.1162992933	0.1423852049	0.0562178195	0.0193744229	-0.0968803797	-0.0815503418	-0.106972095	0.0969845517	0.0810157713	-0.0124663197	-0.1024780157	0.0975164354	0.0091938637	-0.103960641	-0.100916924	-0.2634220649	-0.110844987	0.0594252468	-0.0764095867	0.1713063846	0.0541213763	0.0051932752	-0.108912917	-0.0274883043	0.3209331206	0.0324422547	0.1084446514	-0.0379185567	0.0195746928	0.1866303485	0.0315557041	-0.0827863868	0.169454456	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00478278	0.00020119	2.2874984528400003e-05	4.0477416100000166e-08	-0.236324	0.0029909999999999	8.946080999999961e-06	0.055849032976	0.115143	-0.110706	0.012255818436	0.0132579104489999	-0.00305218	0.00118481	1.4037747361000014e-06	9.3158027524e-06	-0.000644542	-0.00035712	4.15434389764e-07	1.275346944e-07	0.000152117	-0.0006602449999999	4.3592346002486805e-07	2.3139581689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5560.9640857715685	-4.378545929492248	30924321.563241217	19.17166445667313	15164.667992420307	30.049358257241693	229967155.3203369	902.9639316720596	5247.81827248966	-11.72504710478006	137.47672960931126	27539596.62107636	5712.407746746216	11063.034370213656	1.158607	43.86124	0.18818601	0.0981161	-0.0892937155	-0.1710212216	0.1817773649	-0.1259634284	-0.1802475879	0.094171581	0.0504288754	-0.0283413714	-0.0911552928	0.1032415847	-0.1066497846	0.123712036	-0.1788625018	-0.0601123702	-0.1393762698	0.1094315006	0.0223821104	0.1230074814	-0.0640571342	-0.0129442476	0.0170531221	-0.1138615378	0.2425964756	-0.1160695507	-0.0159838209	0.0480716295	0.1185017519	-0.0606521244	-0.2654415181	0.0317575347	-0.0423853115	-0.1152332333	0.2952517338	-0.0558029694	0.0479361225	0.0272373241	0.1191527428	-0.0295434677	0.1559442868	-0.0477355251	0.0528984513	0.1053832561	-0.0323973491	0.1968104406	0.1077653756	-0.0712064143	-0.138735402	-0.1147421018	-0.1266109883	0.0145019128	0.1518043438	0.0380595053	-0.1227969917	-0.225703215	-0.0616623179	-0.1593188799	0.0287381809	-0.2188443219	-0.0157590486	-0.1803738121	0.2451724357	-0.0552743968	0.1093158569	-0.1548434471	-0.0270378028	-0.126286129	0.0070711927	-0.1468131038	-0.0453741838	0.0091067056	0.055355097	-0.0928917654	0.1113811095	0.0396813122	0.0811199353	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.00583088	-0.01061366	3.39991615744e-05	0.0001126497785956	-0.28197	-0.0456459999999999	0.0020835573159999	0.0795070809	0.0359045	-0.0792384999999999	0.0062787398822499	0.0012891331202499	-0.00337406	-0.00032188	1.0360673440000007e-07	1.13842808836e-05	1.1016e-05	0.000655558	1.2135225599999998e-10	4.29756291364e-07	0.000228436	7.631899999999999e-05	5.8245897609999975e-09	5.2183006096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5581.743548490696	20.77946271912788	31155861.04111751	431.78607089562536	15187.985704196952	23.3177117766445	230674909.75089097	543.7156824986656	5258.059567871093	10.241295381433702	104.88413108977528	27647190.41928075	5727.772235484512	11311.92079406089	1.459902	55.267342	0.2951798065	0.177101	0.0577213746	0.0261158957	0.0514377105	0.1661612059	0.1064349497	0.0030858055	0.0795346786	0.1167956382	-0.0106793313	0.1423413104	0.0696033068	0.0622586063	-0.0534482034	-0.0906449403	0.1333815021	0.0259960744	0.1166425816	0.0949309097	-0.2292320776	-0.0504140985	0.0404278085	0.0833006483	0.050134384	0.0274510127	-0.0801996936	0.1021524671	0.0149620195	-0.0245553362	0.1914836618	0.1205443767	-0.0191442505	0.0775263376	0.0261653156	0.0432125998	0.0533735022	-0.1554114606	0.0008082098	-0.106019894	0.1611564174	0.0249839746	0.0192077493	-0.043890164	0.0189022767	0.001289322	0.0603391253	0.0356629876	-0.1097811406	0.0027902199	0.0971713582	0.1084643619	-0.133594474	0.1069637001	-0.224728188	-0.0581878034	0.0591891625	-0.0622163343	0.0462794535	0.0292090526	-0.032412154	0.0697835747	-0.0487429532	0.0022991829	-0.0817190129	0.0495789851	0.0295805626	-0.1054594234	0.1476632392	0.0422527143	0.0482010754	0.1829673549	-0.1010180874	-0.1952513591	-0.0140926802	-0.0189149629	0.0241840372	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00468016	0.01051104	2.19038976256e-05	0.0001104819618815	-0.203856	0.0781139999999999	0.0061017969959999	0.041557268736	0.156932	0.1210274999999999	0.0146476557562499	0.0246276526239999	-0.00503378	-0.00165972	2.7546704784e-06	2.53389410884e-05	5.57967e-06	-5.43633e-06	3.11327173089e-11	2.9553683868899994e-11	0.000183047	-4.538899999999998e-05	2.0601613209999982e-09	3.3506204209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5594.97048007269	13.226931581993997	31303694.672884837	174.95171907475017	15195.245628548775	7.259924351823429	230895489.71193063	52.70650159419883	5277.678521943933	19.618954072840097	384.90335891220906	27853890.580988303	5752.393805368798	11376.886270243636	2.008264	76.02661899999998	0.8365806264999999	0.583308	-0.2232026163	0.1899012812	-0.0005775514	-0.0834334065	0.0142160397	0.1635694466	-0.1137134737	-0.0894649869	0.203679904	-0.0496632344	-0.1052162011	0.1275632252	0.2837900541	0.1804500217	0.0733819375	-0.3396566507	-0.0887910558	0.1629767654	0.0596225267	0.0392540791	0.1078486841	-0.0508562026	-0.0235994169	-0.0897105961	0.0053210511	0.0401931473	-0.216535572	0.0354262624	-0.0130439396	-0.1789741107	-0.1255576363	0.1747225192	-0.1008642958	0.1317153812	-0.0486120153	-0.1243826001	0.1361212893	-0.0473425998	0.1063211024	0.0690562429	-0.1033743449	0.2863707626	-0.0042391355	0.0071399183	0.1489331153	0.0555379394	0.3289854384	0.0248835134	-0.0959517581	-0.2016234156	-0.2826897731	-0.1718295871	0.0912981779	0.0238102281	-0.0043869751	-0.0727819917	-0.0658218902	-0.0146441463	0.0675416825	0.2017087616	0.0141152827	0.1002549163	0.0232311753	-0.0318996142	0.2399134171	-0.001721793	-0.202086442	0.0181400259	-0.0952696584	0.2260660059	0.0709609982	-0.0435934723	-0.0294765462	0.0826217782	0.258431299	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0438157	-0.04849586	0.00191981556649	0.0023518484371396	-0.123711	0.080145	0.006423221025	0.015304411521	-0.0985059	-0.2554379	0.06524852075641	0.0097034123348099	0.00358809	0.00862187	7.433664229690001e-05	1.28743898481e-05	0.0002507	0.00024512033	6.285049000000001e-08	6.008397617930891e-08	0.0	-0.000183047	3.3506204209e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5612.519757246535	17.54927717384453	31500378.025482703	307.9771293244207	15308.005862149324	112.76023360054933	234335043.4755981	12714.870281650454	5272.574307071462	-5.104214872471857	26.053009464362898	27800039.823590104	5745.49579675006	11538.653937491095	1.453718	55.033226	0.425048105	0.235414	-0.1824205855	0.2547214958	0.0731236659	0.2379966348	-0.2138932211	0.1520382585	-0.1077218466	0.0944837924	0.2375066936	-0.1470970506	0.1256551639	0.0982918329	0.1556524873	-0.0027897056	-0.1577033822	0.0356415657	-0.0615316599	0.2115940643	0.1135520957	0.2378395647	-0.1075491928	0.2102188732	0.002374843	-0.123450882	0.0143343439	-0.223540362	0.0261420708	0.0841109818	0.0522510325	0.020443328	0.0235613814	0.1467057429	0.1422430873	0.1706542391	-0.0151520314	0.022339413	0.0901198094	0.0723116407	-0.1227975686	-0.1082903077	-0.0110836346	-0.1839536778	0.0139700085	0.022477818	0.1151864112	0.0518445237	0.0749635316	0.1389008165	-0.2050272398	0.1033066666	-0.146367482	-0.1052304932	0.2278249366	-0.0635034795	0.1984561038	0.1116107046	0.0659011811	0.0612778883	0.1551506682	-0.24514622	0.1125935846	0.1185229669	-0.0073269271	0.0810046897	0.0971211754	-0.1280942789	6.82636e-05	-0.1007274229	0.0985165512	-0.0105666465	0.0254734639	0.0363124697	-0.1475388248	0.0494385723	-0.1631556193	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.00715084	0.05096654	5.11345127056e-05	0.0025975881995715	-0.0257072	0.0980038	0.00960474481444	0.00066086013184	-0.0239681	0.0745377999999999	0.0055558836288399	0.00057446981761	-1.04473e-05	-0.0035985373	1.2949470699491288e-05	1.0914607729000002e-10	-0.000181562	-0.000432262	3.2964759844e-08	1.86850436644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5540.35669457288	-72.16306267365508	30695552.30309853	5207.507614441871	15156.693847538194	-151.3120146111305	229725368.38800213	22895.32576567897	5233.823677188649	-38.75062988281297	1501.6113163147577	27392910.283900507	5706.207353611733	11229.417103794643	1.607034	60.837311	0.362879705	0.216065	-0.0284253066	-0.0006626939	0.1275557225	0.0553413279	0.0619054029	0.0396446163	0.0597687533	-0.0347311127	0.0450555948	0.080967685	0.0025710832	0.07084458	-0.1750967452	-0.0483035019	-0.1122376426	0.0307711193	0.2124598672	-0.0432739991	-0.0320203352	-0.1134769047	0.0453981235	0.0086426285	0.0661253829	0.2429970758	-0.1679095958	-0.1635501662	0.0099393441	0.0181874609	0.0311880218	-0.0582138423	-0.119032697	-0.0693627745	0.1479710012	0.0026781032	-0.0336465558	0.0980060338	-0.1037432984	0.0519948676	-0.0303681435	-0.0980290349	0.0951832352	0.062078449	0.102458136	-0.0718619907	0.0579187047	0.0065765432	-0.0679483897	-0.1928277946	-0.0088930337	0.1091548828	0.1499685167	0.0056323044	-0.1406748926	-0.0352530729	-0.1255725165	0.0173320939	0.2448545324	0.1669595298	0.1275825871	0.0340530234	0.0302357021	-0.0945839093	-0.065541423	-0.0540424014	-0.0049938857	-0.1180797127	-0.0051851093	-0.0827703145	0.0968837831	-0.1130234588	-0.0301372129	0.0801704867	0.0167859835	0.0327128992	-0.1261827927	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00799291	0.00084207	6.388661026810002e-05	7.090818849000005e-07	-0.168568	-0.1428608	0.02040920817664	0.0284151706239999	0.10704	0.1310081	0.01716312226561	0.0114575615999999	-0.00105159	-0.0010411427	1.0839781217632905e-06	1.1058415281e-06	0.000409294	0.000590856	1.67521578436e-07	3.49110812736e-07	-0.000131376	-0.000131376	1.7259653376e-08	1.7259653376e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
