global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
5392.590891855411	2.9061479850579417	29080036.526921943	8.445696111056334	13354.924335939875	-35.948684395516466	178354004.0186791	1292.307909768449	4804.591017254202	4.834957822850811	23.37681714874625	23084094.843079764	5058.330423043308	10667.850090540873	1.234484	45.996754	0.04458274	0.0261642	-0.0743917538	-0.0212327368	0.1536278389	0.1047853407	0.0491619853	0.0933774395	-0.0899210908	-0.0772069324	-0.1102703283	-0.0067902449	-0.0662457473	-0.1682650658	0.0879659637	-0.0973542589	-0.1036355177	-0.1624096006	-0.2302599193	-0.0581810397	-0.1027894303	-0.2007209337	0.0775973777	-0.0153669243	-0.1213024814	-0.1018392868	0.0766308786	0.035494479	-0.0516240066	0.2423905228	0.2425270198	-0.0535719122	0.0330938339	-0.1565956161	-0.1463314011	0.0283441103	-0.0270395994	0.1080847443	0.2796157501	0.1208612023	-0.1068644078	0.1502224312	-0.0088587738	0.1005433458	-0.0878834054	-0.0365759583	0.0094295091	0.0222998031	0.2196699777	0.1103290203	-0.2245629464	-0.1489320361	-0.0844371779	0.1303902144	0.184907411	0.0113090872	0.0811121596	-0.0852524348	0.0477201511	-0.2478334128	0.065719376	-0.1643680448	0.025975832	0.1920270456	0.0573408166	-0.0267041256	-0.0172506358	-0.0594090396	0.0171650546	-0.064753341	0.3029494791	0.1012210568	-0.0132116191	-0.1190627847	-0.147577592	-0.0802344571	0.0	-0.0164029	0.0023018999999999	0.00026905512841	5.298743609999996e-06	-0.00759164	-0.02276734	5.7632997889600006e-05	0.0005183517706756	-0.0241633	-0.0032920999999999	1.0837922409999996e-05	0.00058386506689	0.0008761179999999	7.032999999899967e-06	7.675827499238247e-07	4.9463088998592936e-11	-0.000245479	-7.397e-05	6.0259939441e-08	5.4715609e-09	-0.000702729	0.000243425	4.93828047441e-07	5.925573062500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5387.46487884513	-5.126013010280985	29024777.820789777	26.276009381569928	13390.667690529432	35.743354589556475	179309981.1981888	1277.587397314768	4816.477152127162	11.88613487296061	141.28020221821035	23198452.15696298	5079.931919770263	10742.986286726438	1.012113	37.711212	0.051625015	0.0265775	-0.0902866138	-0.0799799528	-0.0245883149	-0.0962179921	0.0755090965	0.0051011223	-0.0707329032	-0.1527795954	0.0915112927	-0.0590825804	0.0486880685	0.0795686104	-0.1129683129	-0.1491025379	-0.0615046281	-0.1463808713	-0.0082799304	-0.0835187598	0.069868107	0.0258633738	-0.1874812039	-0.0206267378	0.0425604238	0.0806063244	0.0033418254	-0.2424829311	-0.0594839425	0.1193408479	-0.0734276075	0.1187796637	-0.1623699832	-0.0731715831	0.0021581985	0.0876400975	0.0353971673	-0.0907690791	-0.1361936946	-0.0204018898	0.0345048958	-0.0518238699	0.1106167381	-0.0899789011	0.0043301804	0.0751052014	-0.0957649027	-0.0114704683	0.1304653003	0.1787341384	0.1464513085	-0.0379997757	0.1063150682	0.0418627539	-0.1593219728	-0.0263959473	-0.0732807939	0.141279778	0.1789641106	0.0139736018	-0.0204392654	-0.0500847345	0.1760810501	-0.0607128837	-0.0337573959	-0.1839147764	0.0881237329	0.0130467364	0.0354748473	0.0892077583	-0.1095676975	0.0972557482	-0.0237117994	-0.1280230769	-0.1424049948	-0.0567550254	0.0	-0.0251466	-0.0087437	0.00063235149156	7.645228969000001e-05	-0.00691826	0.00067338	4.78623214276e-05	4.534406244000005e-07	-0.00291213	0.02125117	0.0004516122263688	8.480501136900002e-06	0.000796437	-7.96809999999e-05	6.34311894969e-07	6.349061760984063e-09	-3.16177e-05	0.0002138613	9.9967895329e-10	4.573665563769e-08	-0.000577136	0.000125593	3.330859624960001e-07	1.5773601649000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5388.982607601696	1.5177287565657025	29041133.545033578	2.303500578506473	13412.982841758876	22.315151229444385	179908108.71331802	497.9659743929731	4805.719551423347	-10.757600703815116	115.72597290272346	23094940.40693262	5070.518549782391	10784.085295267849	0.939	34.987053	0.042679965	0.0209298	-0.0823303465	-0.1427363426	-0.0849672921	-0.112175685	0.1015433995	-0.049953108	0.0632345248	-0.1178733371	0.117246461	0.0482517295	0.0685473221	0.0273211637	0.0459362815	-0.1008286477	0.0989552545	0.0125212367	0.1180553912	0.2541602933	0.0566904736	0.0171054254	-0.1584551507	0.1390600563	0.0342447023	0.0787312964	-0.1998838024	0.1120889541	0.0166775485	-0.1223743072	-0.0697561845	-0.0906761169	0.1675716867	0.0282272977	-0.0344642406	0.04354206	0.1217961905	-0.0558656128	-0.0544111762	-0.1236637347	-0.1168456772	-0.0520152039	0.0960239381	0.0221684738	-0.0130227785	0.1620590815	0.0191865288	-0.1011631092	-0.0269888166	-0.0198124279	0.1076676919	0.2722314642	-0.0412896329	0.0267613375	-0.0075780571	-0.01881252	0.0364357128	0.1651349318	-0.1934097151	0.0475430386	-0.0737053973	0.0460704782	-0.2380958557	-0.0096072693	-0.0743554051	-0.0572533592	-0.049160865	-0.1556331952	-0.1301755616	-0.0145412633	-0.040525563	0.093169271	-0.0340938487	-0.1355490539	-0.134398114	-0.0315122522	0.0	-0.0186962	0.0064504	0.00034954789444	4.1607660160000026e-05	0.00124332	0.00816158	1.5458446224e-06	6.66113880964e-05	-0.00290126	1.0870000000000064e-05	1.1815690000000135e-10	8.417309587600001e-06	0.000530514	-0.0002659229999999	2.814451041960001e-07	7.071504192899998e-08	-0.000270352	-0.0002387343	7.309020390400001e-08	5.6994065996490016e-08	-0.000633621	-5.6485e-05	4.01475571641e-07	3.190555225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5390.868655705367	1.8860481036708732	29061464.86306659	3.557177449360497	13329.829622795609	-83.15321896326714	177684357.77275932	6914.457823953049	4797.8667248547135	-7.852826568633645	61.66688511703848	23019525.10946809	5064.996749473816	10703.847929776211	1.065166	39.68795	0.05727964	0.035636	0.033230242	-0.1679711357	-0.0086407659	0.0225619514	0.149460352	-0.0366502472	0.0659410583	0.1010283273	0.0536320818	-0.065322409	-0.1231488017	-0.0569915859	0.0585371762	-0.0168226889	-0.0417985944	0.1912025995	0.0997036888	0.121946639	0.1495288819	0.0320583671	-0.0545049463	-0.1949132019	0.0941459067	-0.2093032361	-0.0653282918	0.0283179501	-0.0660753744	-0.0443100283	-0.1886373285	0.1993764413	0.1320584123	-0.0718029771	-0.0479529597	0.0645580848	0.0455171135	0.1362867751	0.0321500703	-0.0669584267	-0.0500882866	0.0179761385	0.1277528874	-0.0060689854	-0.1063207526	-0.0404604969	0.0283911083	0.0414517752	-0.0708845225	-0.238620542	0.0496576251	0.0557789727	0.1455534193	0.0668745362	-0.0863812565	0.1114183144	0.1067878038	-0.0925497283	0.0408449413	0.0940473842	-0.1483814073	0.137532778	-0.1216677882	0.09915066	-0.0532131546	-0.2065408649	-0.0224332513	0.0093685455	-0.0696910085	0.1348099078	0.1560328143	0.0889667165	-0.0443060442	-0.1415563979	-0.1237163103	-0.0052904141	0.0	-0.0187079	-1.1699999999999903e-05	0.00034998552241	1.3688999999999778e-10	0.00731762	0.0060743	5.354756246440001e-05	3.6897120490000006e-05	-0.010648	-0.0077467399999999	6.001198062759999e-05	0.0001133799039999	-0.0001472	-0.000677714	2.166784e-08	4.592962657960001e-07	-0.000360321	-8.996899999999996e-05	1.29831223041e-07	8.094420960999994e-09	-0.000532366	0.0001012549999999	2.834135579560001e-07	1.0252575024999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5404.423632116568	13.554976411201096	29207794.79538004	183.73738550821813	13365.935645849324	36.10602305371504	178648235.6889856	1303.6449007554015	4814.875634430201	17.00890957548745	289.30300494710866	23183027.37502963	5069.39423805829	10617.689419950706	1.217924	45.37973	0.055759595	0.0337102	0.1657485363	-0.022853075	0.1079892897	0.1100655734	-0.011024186	-0.1264512361	-0.1198501686	-0.0053259956	-0.0441116977	-0.2400101772	-0.0493652049	-0.0210899165	-0.1361233384	0.0347924012	-0.1351146989	-0.0179270829	-0.1112822269	-0.0418490443	-0.034427029	0.0726178528	0.0019970392	0.0551766132	-0.1084228619	-0.0558545029	-0.1348220756	0.1594367752	-0.0881945337	0.0615303537	-0.1103482014	-0.1496947074	-0.1174802815	0.0440719496	-0.2164150852	0.0985205978	-0.0587873648	0.0903018556	-0.190880894	-0.0325692736	-0.064848742	0.1704274201	0.0053859461	-0.2043635105	-0.0665366386	-0.0660607562	-0.1233224068	0.1327930944	0.0086542235	0.0651774495	-0.0791262212	-0.0703263757	0.0136210481	-0.0906172064	-0.0192060934	-0.061808619	0.1074224725	0.0331387957	-0.0278220019	-0.2418494286	-0.014680513	0.0774348933	-0.0927222028	-0.1735306991	-0.078494521	-0.0161350263	-0.1937694425	0.0776774602	0.0834156662	0.1672346705	-0.0934983557	0.0846533205	-0.0542975092	-0.1459778051	-0.1105721835	0.0210957937	0.0	-0.0187185	-1.05999999999995e-05	0.0003503822422499	1.1235999999998938e-10	0.00731664	-9.800000000002515e-07	5.35332208896e-05	9.60400000000493e-13	-0.0220282	-0.0113802	0.00012950895204	0.00048524159524	0.000366264	0.0005134639999999	1.34149317696e-07	2.63645279296e-07	-3.16177e-05	0.0003287032999999	9.9967895329e-10	1.0804585943088997e-07	-0.000577555	-4.518899999999995e-05	3.33569778025e-07	2.042045720999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5383.955471484136	-20.46816063243205	28986976.518923964	418.94559967504097	13425.75039114748	59.814745298155685	180250773.5653967	3577.803755083238	4812.994908266376	-1.880726163824875	3.537130903295429	23164919.986998063	5083.978487086187	10653.714787011791	1.208696	45.035877	0.058096695	0.0301982	0.1305742825	0.0942653596	-0.1533913437	-0.1066983305	-0.1725320049	-0.1235395428	-0.029043931	-0.0571111457	0.147344802	-0.1101616844	-0.0743057299	-0.0346565681	0.0704995168	0.0170053481	0.0889020387	-0.0546032319	-0.0473732256	-0.1596537082	0.093241472	-0.0578826546	-0.0975576085	-0.0587664172	0.0958788242	-0.0942086481	-0.2212317752	-0.0251060342	-0.134907757	-0.1151459925	0.0896264437	-0.1050096064	-0.0104906733	0.1074646541	-0.0650283185	-0.011989916	-0.13567444	-0.2972693625	0.0394740973	0.1518598805	0.056737987	-0.1161694241	0.0032738541	-0.1823195354	-0.098695214	-0.1348968057	0.0690415199	-0.1228373219	0.0298555401	0.0773110222	0.0737696956	-0.1007471008	0.1553542819	0.0746022781	-0.0237940458	0.0705683879	0.0792320537	0.0939403928	-0.0425252906	-0.0435360973	-0.1272724313	-0.1239591433	-0.1544961335	-0.0428330337	0.0835803814	0.1248426995	-0.0922590058	0.1077633029	0.0972376469	-0.2951552397	-0.1998871892	0.0802344571	-0.0640184668	-0.1487637401	-0.0952273409	0.0468265691	0.0	-0.0017497	0.0169688	3.0614500900000003e-06	0.00028794017344	0.00732713	1.0490000000000152e-05	5.36868340369e-05	1.100401000000032e-10	-0.00648076	0.01554744	0.0002417228905536	4.20002501776e-05	0.000569298	0.000203034	3.24100212804e-07	4.1222805156e-08	-0.000329829	-0.0002982113	1.0878716924100001e-07	8.892997944769003e-08	-0.000567401	1.0153999999999956e-05	3.219438948010001e-07	1.0310371599999912e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5384.70552822277	0.7500567386341572	28995053.625672866	0.5625851111705085	13393.740690179373	-32.0097009681067	179392289.67576662	1024.620956067611	4793.3387275074365	-19.656180758939627	386.3654420281084	22976096.15662261	5064.739298837043	10637.098239710978	1.15323	42.969208	0.06688849	0.028327	-0.0077650715	0.1098090658	-0.0829513042	-0.0144961961	-0.1199742489	0.0076610187	0.1691218792	0.0451331723	-0.0585309938	0.1722873166	0.217706794	0.0408504752	0.1609043129	0.1016759717	-0.0317939538	0.1440478655	-0.0853706058	-0.1120580894	0.0435734436	-0.0831938798	0.0129239802	-0.2289531906	-0.0211501157	0.090653484	-0.0815492186	0.0449078815	-0.0445078105	0.0941656706	0.0974927351	-0.1121726285	-0.1446873332	0.0824892178	0.0430805086	-0.0291652093	-0.0585373309	0.1268491614	-0.2745023175	0.0626478094	0.0768270785	-0.1080944102	-0.1504155311	0.1193186847	0.1000002166	0.1256245542	0.1343897364	0.1026570435	-0.0348106476	-0.1124905928	-0.0789113333	-0.1528519796	0.1608847753	0.1029487754	-0.0239253553	0.1256124259	-0.052045463	0.0359870156	-0.1009255083	-0.1614198242	0.0305642415	-0.1265113871	0.0702986562	-0.1244032769	-0.0436202778	0.0801394402	0.0289837893	0.0637156842	0.1045926507	0.2462003658	-0.0940310315	0.0757156315	-0.0734204876	-0.1498829904	-0.0779871905	0.0711024736	0.0	-0.00853331	-0.00678361	7.281737955610001e-05	4.601736463210001e-05	0.0220574	0.01473027	0.00048652889476	0.0002169808542729	0.0080190999999999	0.0144998599999999	0.0002102459400195	6.43059648099984e-05	0.000346285	-0.000223013	1.19913301225e-07	4.9734798169e-08	-0.000480755	-0.0001509259999999	2.31125370025e-07	2.277865747599999e-08	-0.000323845	0.000243556	1.0487558402500001e-07	5.9319525136000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5419.238587108608	34.53305888583782	29368146.864006903	1192.5321560127422	13467.907950672194	74.16726049282079	181384544.5677793	5500.782529009935	4813.662974768462	20.324247261025448	413.0750267273005	23171351.23465676	5081.713409451698	10828.424327402745	1.17604	43.81913	0.07070308	0.0411487	-0.1463631256	0.0083363742	0.0307820342	0.0450596928	0.0597995978	0.091697693	0.1679145873	-0.1939426714	0.1139120279	0.0071290876	0.0360259737	0.0027410279	0.0490357144	-0.0605509998	0.0621491322	0.1675195826	0.0041938982	-0.0602732717	-0.0879010201	0.0399621952	0.0084190554	0.1258527473	0.1622195434	0.2043875731	0.0403037826	-0.0240891913	0.1481986149	0.1243540947	0.0169322426	0.0467290822	0.0248647445	-0.0094521489	-0.0393337193	-0.0778391967	-0.0027122837	0.1917931454	0.0587204527	0.0336608978	0.1109429266	-0.0685652656	0.0496082544	0.0565215329	-0.1198017858	0.1080970887	0.0727656371	-0.0214059684	-0.1182265482	0.0368238717	0.1240977225	-0.0550603301	-0.1037777254	-0.1513479031	-0.0089072025	0.1310225457	-0.1440641781	0.0900064253	-0.0356968832	-0.0345191419	0.1436875358	0.0394384424	0.0953906522	0.1243716815	0.0178903551	-0.0036318054	-0.0303665947	-0.0225791083	0.0208352186	0.1240101347	0.1773525834	0.0711024736	-0.0824567312	-0.1493230164	-0.0591948627	0.093169271	0.0	0.00195042	0.01048373	3.8041381764e-06	0.0001099085947129	0.0231786	0.0011211999999999	0.00053724749796	1.2570894399999983e-06	-0.0230896	-0.0311086999999999	0.0009677512156899	0.00053312962816	0.0007980739999999	0.0004517889999999	6.369221094758404e-07	2.0411330052090964e-07	-0.000537999	-5.724400000000008e-05	2.894429240010001e-07	3.276875536000009e-09	-0.000273089	5.0756e-05	7.457760192100001e-08	2.576171536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5375.432884042008	-43.80570306660047	28895278.690840174	1918.93962115917	13320.966308890613	-146.94164178158098	177448143.4025988	21591.846089466468	4794.161180251012	-19.501794517449525	380.31998940082434	22983981.42222578	5047.689972397617	10655.298433082922	1.443166	53.772228	0.0134044509999999	0.00641615	0.0503661146	-0.1714795476	0.1541216381	0.0834483565	0.182202282	-0.0070836074	-0.1782217202	0.0750991751	-0.0887545433	-0.1240924657	-0.0561494288	-0.0086392827	-0.1177431591	-0.0527181085	0.1489652641	0.0140576789	-0.1048517216	-0.0434190084	-0.0181023474	0.1214183369	-0.0650908868	-0.0764248275	-0.1610388446	0.0983317596	0.0747200256	0.0461003792	0.0879358927	-0.1084112952	-0.0032974274	-0.1372997646	0.0079047808	-0.1027196523	0.1026539778	0.0151619698	0.1870291919	0.0776414728	0.1780611322	0.1462447434	0.0385352479	0.1856137427	0.0423266689	-0.034466191	-0.0350305861	-0.0114758605	-0.1215450935	-0.1116088987	-0.1183748998	0.0183660658	-0.1427185316	-0.0512625305	-0.0461923893	0.0023361583	-0.1434706798	-0.1409245864	-0.1181241778	-0.0299030834	-0.069452926	-0.0244677961	0.1139794058	-0.0052110625	-0.0663893832	-0.0589679835	0.0825738455	0.0420289032	0.0400407685	0.0665045899	-0.2905941432	-0.0504024381	0.1463065005	0.066400731	-0.0910821795	-0.1470900919	-0.0392243808	0.1123413602	0.0	-0.000762181	-0.002712601	5.80919876761e-07	7.358204185201001e-06	0.0249673	0.0017887	0.00062336606929	3.1994476900000023e-06	-0.0186981	0.0043915	1.928527225e-05	0.00034961894361	0.0008036919999999	5.617999999999986e-06	6.459208308638392e-07	3.1561923999999836e-11	-0.000602309	-6.430999999999993e-05	3.62776131481e-07	4.135776099999991e-09	-0.000293394	-2.0304999999999976e-05	8.6080039236e-08	4.1229302499999903e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5378.475739888978	3.0428558469702693	28928001.28457429	9.258971705441157	13378.143284304131	57.17697541351845	178974717.73537174	3269.206517438093	4792.996390839671	-1.1647894113411894	1.3567343727725545	22972814.402602118	5059.468095168022	10627.23306937438	1.388486	51.734825	0.059528111	0.0322909	0.108271353	0.01787587	-0.1590462044	-0.1127742432	-0.0633801844	-0.1362996816	0.0083975475	0.0487887018	-0.0112153522	0.1526652453	-0.0857470743	0.1640382799	-0.0551674851	0.1265664748	-0.008231927	-0.0826119796	-0.0053071643	0.050146699	-0.004753061	0.0637685835	-0.0436214662	0.0581581033	-0.0210351842	-0.066177459	-0.0747104739	-0.1668393566	0.0619900893	-0.0100407748	-0.068416935	-0.1483661803	0.0450995454	0.0481977008	0.0136752679	-0.1726350709	-0.0908154568	0.0517699077	0.0920416522	0.0457370024	0.1211755978	-0.0579773929	0.0294127559	0.0019792762	0.2477100192	-0.1364365294	0.0388718672	0.057644057	-0.0290938838	0.0567615986	-0.0074253193	0.1028407489	0.0126598603	-0.0383230725	-0.0664931233	-0.0282635422	0.0418313585	0.1181884084	0.1412495653	0.0457478109	0.0310846841	-0.0062095259	-0.1281680297	-0.0594977742	0.0353324684	0.1559329822	0.0340912142	-0.1163241041	0.1126517238	-0.0275364786	0.1345527488	0.0616162613	-0.0992538609	-0.1432092335	-0.0184732169	0.1280230769	0.0	0.00584018	0.006602361	3.4107702432400004e-05	4.3591170774321005e-05	0.0166089	-0.0083584	0.0002758555592099	6.986285056000004e-05	0.00943075	0.0281288499999999	0.0007912322023224	8.89390455625e-05	0.00106924	0.000265548	1.1432741776e-06	7.05157403040531e-08	-0.000602309	0.0	3.62776131481e-07	0.0	-0.000356616	-6.322199999999999e-05	1.27174971456e-07	3.997021283999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5385.19743754964	6.7216976606623575	29000351.44139121	45.18121944135381	13406.753504890412	28.61022058628077	179741039.54089135	818.5447219956443	4795.4209765433325	2.4245857036612506	5.878615834398522	22996062.34227181	5053.288364859803	10635.97708404795	1.242216	46.284832	0.060405375	0.0300874	0.034794607	0.1583431847	0.0836751918	0.1470805574	-0.1152304051	0.0094992058	0.1040942308	0.0226608887	-0.0390655821	-0.0363044629	-0.0105601609	0.0166669024	0.1456311797	0.1207283684	0.0454413918	0.1584442974	0.0452744727	-0.0370126469	-0.24955292	-0.0040523019	0.1233486239	0.0620606887	0.1606206445	-0.0012704258	0.1596877564	-0.0588336953	-0.0970494063	0.0563015416	-0.0598485101	0.0949137335	-0.1017107844	0.0612121109	0.0356402453	-0.085215134	0.0260836695	-0.225878416	-0.084944474	0.0225827974	0.1932189177	0.0235771721	-0.1308103861	-0.0061433368	-0.0479662526	-0.0232037992	0.1834246678	0.0012039406	-0.1369289298	-0.0847525692	0.0237985173	-0.0824464372	-0.1848525491	-0.112038306	0.0322228922	0.1437366313	-0.0316163284	-0.0849330027	0.0983727689	0.0532246758	-0.1392243294	0.0945864294	0.1893816328	-0.0256459757	-0.0157213694	0.0221036446	0.0544135547	-0.1397051594	0.1032900319	-0.0465897698	-0.2032402028	0.0567550254	-0.1069310647	-0.1377239207	0.0026456191	0.1397272007	0.0	-0.000652755	-0.006492935	4.26089090025e-07	4.2158204914225e-05	0.00666546	-0.00994344	4.44283570116e-05	9.88719990336e-05	-0.0146325	-0.02406325	0.0005790400005625	0.00021411005625	0.0008424609999999	-0.000226779	7.097405365208315e-07	5.1428714841045336e-08	-0.000480296	0.0001220129999999	2.30684247616e-07	1.4887172168999994e-08	-0.000307293	4.932299999999999e-05	9.4428987849e-08	2.432758328999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5378.160196679882	-7.037240869758534	28924607.101151783	49.52275905899985	13362.673824325146	-44.07968056526624	178561051.73530442	1943.0182387359107	4799.228513708293	3.807537164960195	14.497339262553115	23032594.32679071	5061.689943412885	10666.384869121404	1.255826	46.791946	0.079790425	0.0440396	-0.1295022165	0.0294497941	0.0937143335	-0.024590817	0.0161332686	0.1818212325	-0.1744770449	-0.0892514232	-0.0315362017	0.0195804105	-0.0194701146	-0.0573472633	-0.0633120103	-0.0972800955	-0.13139691	0.2651328184	0.026170602	-0.1264038531	0.0013236139	-0.0174601587	0.1903987609	0.0332671895	0.147532446	0.0535448992	0.0705994551	0.1210585971	0.0108567309	-0.1938975297	0.0518224979	0.0708377504	-0.2091819677	-0.2663393756	0.123322244	0.0399531246	0.0418651376	-0.0945754383	0.0794312386	-0.0277245477	0.1116888207	0.0282328797	0.0458786282	0.1000242149	-0.0796620248	0.0199945746	-0.1012943756	0.1221511407	-0.0363748607	-0.122696005	0.0973918641	-0.2176018711	-0.026712503	-0.1781693034	0.1570670077	0.0910116486	0.0147389808	-0.0538289933	-0.147393463	0.0705130916	0.0058486629	0.0055035895	0.1028014802	-0.1433347176	0.2813525018	-0.2061274774	0.0797368525	0.0532032544	-0.0840475756	-0.1976841728	-0.0530136234	0.0518230798	-0.1140755432	-0.1306956086	0.0237117994	0.1470900919	0.0	-0.00202959	-0.0013768349999999	4.1192355681e-06	1.8956746172249995e-06	0.0108547	0.00418924	0.00011782451209	1.7549731777600004e-05	0.021294	0.0359265	0.00129071340225	0.000453434436	0.00132559	0.000483129	1.7571888481e-06	2.334136306410966e-07	-0.000334672	0.000145624	1.12005347584e-07	2.1206349376000003e-08	-0.000170089	0.0001372039999999	2.8930267921e-08	1.8824937615999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5387.880097487107	9.719900807225711	29029251.94489768	94.47647170230708	13361.4090982875	-1.2647260376452325	178527253.0918	1.5995319502978096	4799.5323398878345	0.3038261795418293	0.0923103473749839	23035510.681629192	5062.3834985463045	10650.79052242305	1.229402	45.807369	0.05178274	0.0248002	-0.020101326	-0.1665333442	-0.0462892856	-0.0730028838	0.1549435543	-0.045259247	-0.0037291185	-0.0731994021	0.0155612432	0.1046014396	-0.1289853362	-0.0848690685	0.0127935974	0.0098137841	-0.0538467763	-0.1117419741	0.1237307234	0.2853911096	0.0375977473	-0.0171406533	-0.1567169065	-0.054426031	-0.2019376076	-0.1456236006	0.0346213544	0.035118395	0.0897200892	0.1409565439	0.0715651355	-0.0017167179	0.0936202547	0.0303233132	0.1861495304	0.0578977411	0.0311596352	0.0239422966	-0.1003966653	-0.1463002994	0.1280635258	-0.0019054741	0.1240869595	0.095024566	0.0181318676	-0.0970512695	-0.0144841568	0.0519882932	0.0925390214	-0.069665965	-0.029272989	0.3065606239	-0.0428166116	0.1995764823	-0.0863597981	-0.1294405188	0.1772699743	-0.0784534401	0.0009321925	-0.0856447753	0.1295371199	-0.0748879922	-0.0062013953	0.1176027895	-0.0794676672	0.0013713776	0.122361702	-0.0001793262	-0.0223970885	0.0627178146	-0.1175417997	0.0468265691	-0.1206517031	-0.1222030394	0.0443060442	0.1498829904	0.0	-0.00214278	-0.0001131899999999	4.5915061284e-06	1.2811976099999998e-08	0.0173625	0.0065077999999999	0.0003014564062499	4.235146083999999e-05	0.0296628	0.0083688	7.003681343999999e-05	0.00087988170384	0.00106416	-0.00026143	1.1324365056e-06	6.83456449e-08	-0.000653727	-0.000319055	4.27358990529e-07	1.01796093025e-07	-0.000325463	-0.000155374	1.0592616436900001e-07	2.4141079876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
