global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
5380.990807420048	10.294922062681508	28955062.069539063	105.98542027668648	11034.000778364216	17.83800830068867	318.19454013543793	121749173.17694212	4970.657155841159	11.514289392818682	132.57886022157683	24707432.56091492	5022.103707606504	9207.087303843531	1.056228	32.529549	0.036103565	0.0191182	0.030747342	-0.1175078479	-0.1172353704	-0.0892996507	-0.0920279733	-0.0883434712	-0.1576944013	0.0018305757	0.0073982297	-0.0128079346	-0.0541642226	-0.1400398386	0.0486412681	0.0366524175	-0.1178870705	-0.0628582126	-0.0158996817	-0.053216156	0.0055071714	0.0515747931	0.1401182208	-0.0451884155	-0.0636889665	0.0317128708	0.0753288477	-0.017290238	0.014463466	0.0552785233	-0.0173219025	0.0180472886	0.1300837691	-0.0411210174	-0.107100047	-0.0087515212	0.0860192685	0.0695295823	-0.1512961824	0.0885906132	0.1703512742	0.0279619946	0.0945260688	0.1099670119	0.1762995569	-0.0927840768	-0.0024535971	-0.0318907763	0.0087797954	0.1639426209	0.0598339998	-0.1668365155	-0.2578726421	-0.061188445	0.0638089587	0.065483679	0.0153783783	0.0501876334	-0.0944774889	-0.0697986817	-0.0191312055	-0.018291623	-0.0480339811	0.0655283274	-0.1843114176	0.0701487986	0.0797820286	0.0315897563	0.0019179679	0.0676284714	-0.1291418091	0.0890904445	0.0739029859	-0.023979542	-0.0201426508	0.0058225599	0.0499117346	0.020938022	0.0049435896	-0.1000229372	0.1082956308	0.0298593987	0.0075668309	0.1196158583	-0.031327188	-0.0354988376	0.1540172729	-0.0554148915	-0.1756979496	0.1641295797	0.0430338781	0.0652510052	0.038202398	-0.0287128153	0.0967826116	-0.0135048844	-0.1784317019	-0.1341850072	0.1886978986	-0.182182261	0.082466955	0.1166006959	-0.0275080723	-0.0993098283	0.060512446	-0.0854754869	-0.1059859867	-0.0440737374	0.0076462529	0.0546859318	-0.0026282913	0.1979477422	0.031471793	-0.0295476397	0.0888848567	-0.0045391363	0.0194033074	-0.1179640426	-0.0563105911	0.1003462082	0.0877058019	0.0	-0.0298391	0.0055288999999999	3.056873520999996e-05	0.00089037188881	-0.0271439	-0.0160295999999999	0.0002569480761599	0.0007367913072099	0.127204	0.005679	3.2251041000000195e-05	0.016180857616	0.00155173	3.030000000000003e-06	2.4078659929e-06	9.18090000000002e-12	-0.000447812	0.000132713	1.7612740369000004e-08	2.00535587344e-07	2.08163e-05	-4.15783e-05	1.72875503089e-09	4.3331834569e-10
5384.460236996441	3.4694295763929404	28992412.04379577	12.036941585550098	11021.490067137112	-12.510711227103457	156.51789540797247	121473243.30000202	4975.003288831652	4.346132990493061	18.888871971052158	24750657.723885752	5026.706144570747	9231.422367414949	0.989554	30.47612	0.0265001649999999	0.0142409	0.0534086274	-0.1216501942	-0.1171081927	-0.1218433094	-0.0694039734	-0.0988318417	-0.1678939178	-0.0129507348	0.0732457986	0.0725228895	-0.0654260811	0.0950039004	-0.041475233	0.0028059548	0.0400467117	0.0351566544	0.0619027836	-0.065900628	0.0578038849	-0.0471302982	-0.0270145042	-0.0048383131	-0.0835102745	-0.0049854306	-0.0186529625	-0.0889368291	-0.0218889729	-0.0250059745	-0.0325229307	-0.0461028169	0.0335559872	-0.0642958818	0.0358958971	-0.1578250548	0.116037255	-0.0643056056	0.0523745501	0.0532114885	-0.0689695338	0.0919135419	0.0094811211	-0.0767712184	-0.0033408697	-0.0715880288	-0.1204957266	0.0103533888	0.1108902008	-0.1465007381	-0.0242007893	-0.0776206697	0.1060861524	-0.012492329	-0.0939181648	-0.0248414322	0.0995559689	-0.004939761	-0.085249292	-0.0551130102	-0.1056975381	-0.0151142685	0.1051262953	0.0814244583	-0.0753778388	-0.0382651319	0.1702823372	0.0764879865	-0.0617328877	-0.0433170668	-0.0505709048	1.71068e-05	0.0682385363	0.0566774454	0.0764862978	-0.0035734201	-0.0123463077	0.0201366797	0.0490420417	-0.0109075393	0.0527794366	-0.0226783733	0.1872697478	0.0489360651	0.1131050578	-0.0622523012	-0.0483861576	0.0674198846	0.0359453258	-0.0093410395	-0.0557782798	-0.0211230101	0.1140176031	-0.144809486	-0.0686430066	-0.0761224468	0.1911837191	0.0078931356	0.0140085012	0.0096296917	-0.0839021499	0.0359590451	-0.0181546256	-0.0526572429	-0.0747686909	-0.0230914272	-0.050565159	-0.0124977461	0.1110329155	-0.1359490223	-0.0360691251	0.1012723992	0.0545913043	0.0524902004	0.1746119716	-0.0814297819	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	-0.0297682	7.089999999999874e-05	5.026809999999821e-09	0.00088614573124	-0.0368859	-0.009742	9.4906564e-05	0.00136056961881	0.127596	0.0003919999999999	1.5366399999998096e-07	0.0162807392159999	0.00159133	3.959999999999988e-05	2.5323311689e-06	1.5681599999999902e-09	-0.000580525	-0.000132713	1.7612740369000004e-08	3.370092756250001e-07	-0.000132776	-0.0001535923	2.359059461929e-08	1.7629466176e-08
5386.776300482611	2.3160634861696963	29017358.911441125	5.364150071968527	11058.63905156474	37.14898442762751	1380.0470440041113	122293497.67279267	4974.811749978163	-0.1915388534889643	0.0366871323958669	24748751.947720792	5029.438141990535	9237.813469016328	1.080135	33.265827	0.018588685	0.0146092	0.097531087	-0.0541603644	0.0362742745	-0.1304297873	-0.0479561041	0.0008169884	-0.1237478289	0.0637521802	-0.0364299945	-0.0765062341	-0.030946495	-0.0620007012	-0.053838008	0.087310508	-0.1724474696	0.0688182977	0.0179000649	0.048900917	0.1087554503	0.0784913733	0.1170591509	-0.0413524803	0.0268146622	0.0436878258	0.1012372683	-0.030006514	0.0203219347	0.0496558699	-0.0714284213	0.0036435643	0.0490917099	0.0017704729	-0.0400309549	-0.0602770875	0.3076508791	-0.0097025367	0.1104813489	0.0783803184	0.0078348615	0.0290608176	-0.0784305028	0.175274694	-0.0023530456	0.1386200643	0.0542981195	0.0180111583	-0.0087496697	-0.0273506635	-0.0164232397	0.1086644789	0.0041102512	-0.0689906964	-0.0350533653	-0.0201918872	-0.0257501904	0.0724581397	-0.0680736776	-0.09213715	-0.0642125508	0.0182797135	0.0331355845	0.1201161043	-0.1061958495	-0.1174245586	-0.1727058638	0.0784998611	0.0016530785	0.0730931963	-0.1290771631	0.0800948687	0.0021741857	-0.0604244419	-0.0066418251	-0.0357599973	0.015682244	0.0400509334	0.0045479506	0.0143434413	-0.0041006529	0.0648252518	0.0874890263	0.2773435267	0.1397910041	-0.0826091445	-0.070217002	0.010444699	-0.0069964492	0.0306233768	-0.0686481283	0.1687013023	-0.1641320246	0.067236894	0.0037878338	0.0079843769	0.0091058627	0.0424852475	-0.0732833027	0.0690885686	0.0291423716	0.0794226544	0.0488252848	0.0423853723	0.0327724528	-0.0618862336	-0.0440175658	-0.0525723014	0.0853905689	-0.0278216733	-0.0137664941	0.1029880498	0.1927154581	-0.0565504403	-0.153141312	-0.0679763383	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	-0.0297612	7.000000000000062e-06	4.900000000000087e-11	0.00088572902544	-0.036967	-8.110000000000062e-05	6.5772100000001e-09	0.001366559089	0.129718	0.002122	4.502884000000054e-06	0.016826759524	0.00131807	-0.00027326	1.7373085249e-06	7.46710276e-08	-0.000580525	0.0	0.0	3.370092756250001e-07	-7.846429999999998e-05	5.431170000000002e-05	2.9497607568900023e-09	6.156646374489997e-09
5376.611965176886	-10.164335305725215	28907956.224083256	103.31371220721212	11062.893023245551	4.253971680811446	18.09627506114576	122387602.0437751	4956.984350556604	-17.827399421558766	317.8161701357938	24571693.85166308	5009.238384010099	9240.083792830694	1.067622	32.880459	0.0585879649999999	0.0292288	0.1137375133	0.0056468796	0.1043602063	-0.1072641676	-0.0004219949	0.0621372262	0.0346076991	-0.0222656723	-0.0007851183	-0.110455873	-0.0229327051	0.1980257655	0.0721210517	-0.0497589915	-0.0708597143	-0.0647715795	0.0289167809	0.0309183111	-0.0309324991	0.0600411701	0.0131947215	0.0318879895	0.1364303312	0.1054019019	0.0548503096	-0.0435462519	0.0226720906	-0.0449830004	0.0592186964	0.0665132989	0.1642332304	-0.0846712813	0.0691477436	-0.01503226	-0.0354619084	0.1482081152	0.004391831	0.1127682039	-0.1063241613	0.0068587426	0.0247280242	-0.0796021122	-0.1768704531	-0.020779871	0.0467142014	-0.0234692019	-0.0377274171	0.0173615466	0.0043583579	0.1092731543	0.0352586263	0.1154439364	0.0257609029	0.0950524237	0.0413213346	-0.235441557	-0.0570735023	-0.0554857092	0.1454415633	-0.2096222632	0.038267783	0.0342237206	0.0246096635	0.1593180555	0.0530684216	-0.0290575603	0.1320001132	-0.0171826885	-0.1238465581	0.0078598948	-0.1603069175	-0.0126797556	0.0169602305	-0.0178487811	-0.0420376162	-0.0683638574	-0.0535493444	-0.1785202573	-0.0262501322	-0.0767278897	0.0640718116	-0.002638361	-0.1052995197	-0.1739848307	0.0209146949	0.0386135123	0.0692268293	-0.1803758979	0.0485688899	-0.008085962	0.0436748179	0.0449100802	0.0458784759	-0.0201563299	-0.0672998112	-0.0252104135	-0.1314482939	-0.0035769442	-0.0885882805	-0.0975670268	-0.1575712288	-0.0642521435	-0.0197909025	0.1903424152	-0.0854411544	0.2078931594	0.0185428157	0.0423778162	0.0253828805	0.0132173054	-0.1221164078	0.0305792751	0.0125063344	0.0500835266	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.0342939	-0.0045327	2.0545369290000005e-05	0.00117607157721	-0.0220722	0.0148948	0.0002218550670399	0.00048718201284	0.130759	0.0010409999999999	1.0836809999999716e-06	0.0170979160809999	0.0008899189999999	-0.000428151	7.919558265608221e-07	1.833132788010856e-07	-0.000707029	-0.0001265039999999	1.6003262015999984e-08	4.99890006841e-07	0.00012927	0.0002077342999999	4.3153539396489994e-08	1.6710732899999996e-08
5379.090305795283	2.478340618396942	28934612.517900787	6.1421722207961365	11080.160113784128	17.267090538576667	298.1524156674039	122769948.1470927	4957.231975372717	0.2476248161128751	0.0613180495549352	24574148.85765769	5010.486731916474	9240.775740905729	0.991675	30.541441	0.0274827999999999	0.0146082	0.1036648226	-0.0190658478	0.1110812297	-0.1259585222	-0.0175897193	0.0446025571	-0.0180073032	-0.0524903727	-0.0881635112	-0.0920167942	-0.0572384113	0.0648152434	-0.0390185313	-0.1285584927	-0.0915125195	-0.0222880354	0.0491683561	0.0878333032	-0.0763215355	0.0155080724	0.0712463734	-0.0117254895	0.0604390468	0.0058484828	-0.1210207466	-0.0590506381	0.0445856023	0.0844302736	-0.0052015246	0.0467988162	-0.0735634857	-0.1948953411	-0.0840609783	0.1746225441	-0.1832948919	0.0386842621	-0.2774019407	-0.0075882368	0.0967513386	0.1674882015	0.0780820571	-0.0515066632	-0.0430763701	0.0207535174	0.0295904538	-0.039041067	-0.0334306802	-0.1207144814	0.0288839819	0.0237150971	-0.0632831873	0.0631835216	-0.0114288274	0.055815066	-0.2551667139	-0.0525187345	0.0499302591	-0.0653826426	-0.1061124859	0.0671578816	-0.0742654342	-0.0435719627	0.0541122124	-0.0815686493	-0.0238916254	0.0105511422	-0.029194164	0.0575806549	-0.0332429677	0.0310483808	-0.0901064316	0.0596436432	0.070027055	0.0163697642	0.1349409943	0.0119993429	-0.0859942096	0.0345030524	0.1382577134	-0.1948143943	-0.1304791275	-0.1427080244	-0.127935293	0.0326172913	0.2236255246	0.0510131875	-0.2619824636	-0.0375983786	0.0131275962	-0.0475744509	0.0269450002	0.034182738	0.027058103	0.011242114	0.0705000442	-0.04994661	-0.0906407632	-0.0096127372	-0.0147197645	-0.0550470437	0.0788287609	0.1527396658	0.2266512057	0.092793701	-0.0099882476	-0.1310888553	0.0250380334	0.00994366	0.0377877761	-0.0597957986	0.0472509081	0.0089030945	-0.0369156307	-0.0198905987	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.0322837	0.0020102	4.040904040000014e-06	0.00104223728569	-0.0188047	0.0032674999999999	1.0676556249999996e-05	0.00035361674209	0.118649	-0.0121099999999999	0.0001466520999999	0.014077585201	0.000866342	-2.357699999990003e-05	7.505484609639999e-07	5.558749289952861e-10	-0.000840804	-0.000133775	1.7895750625000012e-08	7.069513664160001e-07	0.00017382	4.4550000000000026e-05	1.984702500000002e-09	3.0213392400000007e-08
5382.0970404364125	3.0067346411296967	28966968.55267439	9.040453202169326	11062.252326645848	-17.907787138279673	320.68884018993487	122373426.53838149	4966.842781269883	9.610805897165848	92.3675899929978	24669527.213852745	5021.28405632269	9266.76323701371	0.992882	30.578625	0.03691016	0.0262447	0.1055199433	-0.04715373	0.1008875108	-0.114469663	-0.0649189278	0.058556617	0.0475840758	-0.0546620598	-0.0477507109	0.0308956715	-0.0671063602	0.163112534	0.0090574402	0.0115672906	0.0246661333	-0.0892604627	-0.0718903008	0.0736253728	0.0510423389	0.1025489326	-0.0518964428	0.0019915655	-0.0780255065	0.1079093906	-0.0152709813	-0.0083708751	0.0586758337	-0.076978769	-0.0241349789	-0.0086732091	-0.0785707628	-0.0525019123	0.067781889	-0.0462502937	-0.155700614	0.1592377943	0.0500904398	-0.0824821136	0.0754692458	-0.0262130499	-0.0375149664	-0.0281409336	0.0273118073	0.115843363	0.043472834	-0.0013429162	0.07252506	-0.1519279367	-0.0180532537	-0.1014965452	-0.0820065236	0.0508689031	0.0013347597	-0.1055352767	-0.0010008887	0.0048077673	0.0786117728	0.1389875591	0.0190740655	0.002340221	-0.024665996	0.1733574066	-0.0386253815	0.2015349264	-0.0578394166	-0.1102283782	0.0799314429	-0.0457542021	-0.0372771441	-0.0180738183	0.0477006994	0.1162772747	-0.0476692969	-0.0901487257	-0.0503127266	-0.0185682265	-0.0165124007	0.051402285	-0.0238804847	-0.0492545342	0.0659977934	-0.078779331	-0.2140291284	0.0767368757	-0.0808242503	-0.0423959867	-0.0328742207	-0.0382055135	-0.0008068524	-0.06923847	-0.1339421177	0.0105804144	-0.0139515942	-0.0340826176	0.1505000817	-0.0768411115	0.0516603428	-0.119016643	-0.0257142691	-0.0224518652	0.1137362491	-0.0352839299	-0.0383928308	0.0212007128	0.1215333209	0.078354653	-0.0145556004	-0.0552781067	0.0846520541	0.1516965706	-0.1290375355	-0.078753396	-0.0660636586	0.143887713	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.0294339	0.0028497999999999	8.121360039999998e-06	0.0008663544692099	0.00673041	0.02553511	0.0006520418427121	4.52984187681e-05	0.114583	-0.004066	1.6532356e-05	0.013129263889	0.000910512	4.417000000000006e-05	8.290321021440001e-07	1.950988900000005e-09	-0.000874337	-3.353299999999998e-05	1.1244620889999983e-09	7.64465189569e-07	0.000162338	-1.1482000000000023e-05	1.3183632400000052e-10	2.6353626244e-08
5383.312074284159	1.2150338477467812	28980048.889133617	1.4763072511703483	11056.99100229144	-5.261324354409226	27.681533962299653	122257050.02475384	4973.237374678283	6.394593408400397	40.8908248587578	24733089.984896943	5026.003102932899	9247.483354818767	0.994078	30.615463	0.01042574	0.0065242	0.0959476882	-0.061755964	0.0756160935	-0.1092527208	-0.0598300719	0.0379851846	-0.0176687135	-0.1381188198	-0.0282532163	0.0505524344	-0.0753919988	-0.085026044	0.0398917053	0.0173276066	0.0529520455	0.0764307215	-0.041729194	0.0787590896	0.1187987441	-0.1386192296	0.0347376915	0.0070733175	0.0476432889	0.0725938559	0.0720280784	-0.1069325996	-0.0173468964	-0.0631248526	0.1203174746	-0.0509192499	0.0081336744	0.2338045838	0.099417057	-0.1305241518	-0.0236768657	0.1144664299	-0.0521932642	-0.0795962235	-0.0700995012	0.0320602084	-0.1262017192	-0.0325773544	0.1019501003	0.0376461071	0.0264695207	-0.0332655069	-0.1943590391	0.0761802402	-0.031001379	-0.0248093162	-0.0257997409	-0.1366717574	0.1547578899	0.0261910798	0.0123099385	0.0502584172	0.0523071812	-0.0591429197	0.0088832054	0.1742551836	0.0355766369	0.0571935604	0.0039775821	0.0789942423	0.163779981	-0.0451046719	0.0065867405	-0.0151466747	-0.1067108169	0.006554171	-0.0318649799	-0.0145577838	0.0537430316	0.0092060526	-0.1008497569	-0.1309695052	0.1060265544	0.0214188777	-0.1205713508	0.2071221004	0.0431375673	-0.0218571104	-0.0925552246	0.0830516186	0.0611001799	0.0981249055	0.0779573061	0.0214353561	-0.118546905	-0.0823900112	-0.1033313432	-0.0053552514	0.1183379509	0.1583177177	-0.1069883726	0.0082656934	0.0269603549	-0.0023868295	0.1604409013	-0.003347008	-0.0060149662	-0.0899131176	0.0285976448	-0.0758396799	-0.0325323399	-0.0085716292	-0.1081076627	-0.1990815826	-0.0249718986	0.0297797135	-0.0638676639	0.0286127693	0.1394207841	0.0460693403	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.029886	-0.0004521	2.0439441000000043e-07	0.0008931729959999	0.0128795	0.00614909	3.781130782810001e-05	0.00016588152025	0.113637	-0.000946	8.949160000000046e-07	0.012913367769	0.000931521	2.1009e-05	8.67731373441e-07	4.4137808100000005e-10	-0.000860232	1.4104999999999934e-05	1.9895102499999807e-10	7.399990938240001e-07	0.000139881	-2.2456999999999975e-05	5.04316848999999e-10	1.9566694161000003e-08
5387.888632012657	4.576557728497392	29029343.910971217	20.944880642269204	11066.551971747627	9.560969456188104	91.41213694216184	122468572.5433913	4969.671154035975	-3.566220642308508	12.717929669627308	24697631.379257254	5023.303901976039	9291.835326710654	0.996681	30.695606	0.0410275	0.0209952	0.0987373803	-0.0354939544	0.0826429008	-0.0853819901	-0.0436358766	0.0835917979	0.0975407347	-0.0602559053	0.0495122541	0.0744729086	-0.1271445797	0.1054136846	-0.0931175385	0.0611887401	-0.046900285	-0.0416521614	-0.00912979	-0.0451835791	-0.1051471937	0.0842604552	-0.0422599132	0.1011713188	-0.1223667433	-0.0002574193	-0.0033590628	0.0458464724	-0.1039684721	-0.0559097031	-0.0286646124	-0.033142861	-0.0024770662	-0.0093684858	0.1339559589	0.0489218771	-0.0787674317	0.0115547445	-0.0121668404	0.0367893202	0.0130697318	-0.0567806658	0.0482640044	-0.0354890424	-0.1701345118	-0.049391683	0.0951601832	0.0834227161	-0.0122915668	0.037277222	0.0856818968	-0.0895923248	-0.045183935	-0.0191933345	-0.0804470199	-0.2054321319	0.0980101718	-0.0046234154	0.0541758136	-0.0502361956	0.1916332564	0.078037302	-0.0127092629	-0.0135590147	0.0859193912	-0.3035818125	0.060663156	-0.0689669804	-0.0516060759	-0.0262542387	0.0055013056	-0.1149326385	0.0991123436	0.0424499111	-0.0350819578	0.0745108305	-0.0902788657	0.0377752336	0.0096150204	-0.0044576344	-0.114915416	-0.0853906332	0.023965349	-0.0868846802	-0.0300496629	-0.0634844731	0.0125061073	-0.058060926	0.0047371275	-0.1230080808	0.0644210465	-0.0056225431	0.0837954619	0.1150822694	-0.0789651855	0.0549242844	-0.0034532358	-0.0891613688	0.1116882475	0.0038142253	-0.0362863992	0.0621434959	0.1555677799	0.0439312117	-0.1181659362	0.0065072439	-0.0338214724	0.0937357731	-0.173517459	-0.0320022853	0.030576352	-0.1896726664	0.2777175588	0.048483778	0.0743357435	-0.0080996177	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.0330941	-0.0032081	1.0291905610000012e-05	0.00109521945481	0.0250284	0.0121488999999999	0.0001475957712099	0.0006264208065599	0.11477	0.0011329999999999	1.283688999999989e-06	0.0131721529	0.000974867	4.334599999999999e-05	9.50365667689e-07	1.878875715999999e-09	-0.000661966	0.000198266	3.9309406756e-08	4.381989851560001e-07	-0.000109257	-0.000249138	6.2069743044e-08	1.1937092049e-08
5384.496035979739	-3.392596032917936	28992797.56148152	11.509707842570515	11064.732647145696	-1.81932460193093	3.3099420071911365	122428308.5528118	4963.602494146218	-6.068659889756418	36.82863285753838	24637349.71989456	5017.147537363537	9273.371035243525	0.981809	30.237604	0.0527161399999999	0.0243787	0.0940651558	-0.0493499041	0.1085557374	-0.1185979352	-0.0428831253	0.0539387773	0.050220095	-0.1136402953	-0.1026202666	-0.0411663342	-0.088325918	-0.0548783713	-0.0421238519	-0.0141600771	-0.0085892342	-0.0615506611	-0.0399329363	0.0355900237	-0.0792373912	-0.106067424	0.0612820097	0.1070354041	-0.0206096305	0.1070420683	-0.0754642386	0.0262472201	-0.1540088234	0.0948230514	0.0030907553	0.1827769399	-0.1602829168	0.0582849131	0.050872177	0.0937578612	-0.054887718	-0.0406427906	0.0754603536	-0.0474914445	-0.0992227104	0.0969284492	-0.0706184981	0.0655899149	0.0034453467	-0.0190656323	-0.0289190464	-0.0436564524	-0.0162058131	-0.0015333736	0.0562623743	0.1023169481	-0.0753723848	0.1035747497	-0.0398971359	-0.0113890933	0.0813768957	0.0411647519	0.0062949815	0.0009383418	-0.0326215727	0.1601325166	0.1871829055	-0.0961686864	-0.059686841	0.0196168353	0.0335237126	-0.0758196549	-0.0104772698	0.033932311	-0.0757471508	-0.0944361544	-0.0225259105	0.0910125422	-0.0441053271	0.1881035671	-0.0042178437	0.0051543736	-0.1898968434	0.1087728025	-0.0855441032	-0.0003980678	-0.1197033121	-0.0567505516	0.0067369245	0.0517506189	-0.094175823	0.1263344268	0.0287441336	0.0196671734	-0.0993496417	0.0743498866	0.0168825379	-0.0209156216	0.0380857905	-0.0079484789	-0.0373579846	-0.0323701038	-0.0858200683	-0.067236453	-0.0798017311	-0.0258402901	0.0135140691	0.085626296	-0.0864973541	-0.0384378125	0.026220258	-0.093480076	-0.0777661749	-0.0977792973	-0.2251048725	-0.0374491774	0.0261106143	-0.0327680821	0.0724275319	0.0797925658	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.0459991	-0.012905	0.000166539025	0.00211591720081	0.0236479	-0.0013804999999999	1.9057802499999995e-06	0.00055922317441	0.107075	-0.0076949999999999	5.92130249999999e-05	0.011465055625	0.0008501859999999	-0.0001246810000001	7.2281623459583e-07	1.5545351761024944e-08	-0.00100984	-0.0003478739999999	1.210163198759999e-07	1.0197768256e-06	3.29008e-05	0.0001421578	2.0208840100840005e-08	1.0824626406400002e-09
5387.118448347148	2.622412367409197	29021045.176522184	6.87704662474071	11064.868398702463	0.1357515567669907	0.0184284851646614	122431312.6806044	4970.699220313127	7.096726166908411	50.36352228808255	24707850.738821525	5024.262027214439	9297.022522377854	1.015358	31.270826	0.038528935	0.0205506	0.0942155146	-0.0132564379	0.1073394002	-0.0814319956	-0.0147342736	0.0457077558	0.0561196258	-0.0952371347	-0.0326733006	0.1221186661	0.0147019472	0.1111272011	-0.1208396167	0.0122823034	0.0801603565	0.012022567	0.1464187561	0.1353534308	-0.0076253512	-0.1204080858	-0.0274249432	0.1038892418	-0.2466095026	0.1104899657	0.0105245592	-0.0364754344	0.0415890941	0.0585797442	-0.1541863417	-0.0376838717	0.1065858254	0.0083185644	0.1134795028	0.0520569394	-0.1940415979	-0.1427601548	-0.1136942233	0.0998585682	-0.059180627	-0.0143155254	-0.095046556	-0.1403055575	0.0432453721	-0.1259797469	0.1450332325	-0.0711988683	-0.0904420806	0.1567716052	-0.1333587292	-0.0327204122	-0.0539829084	-0.0244702432	0.0515205786	0.1205960418	-0.0072199726	0.1108469299	-0.0248147621	-0.0106455818	-0.0109499399	-0.0724253981	0.0235056819	-0.113194798	0.0977179098	-0.0969168784	-0.0639266142	-0.038097327	0.1000380676	-0.0483426475	-0.1087499038	-0.112465371	0.1992771695	0.1226935464	-0.0225916777	-0.053602396	0.0567561343	0.1330251207	-0.0365605724	-0.0426561365	-0.0704889481	-0.0399199111	-0.0103199225	-0.2430982618	0.0362214344	-0.1237277911	0.1409416442	-0.043336177	0.0738625332	0.0592330371	-0.102172939	-0.1408244804	0.1008476326	0.1382846283	0.1297709152	0.086769195	-0.104760509	0.1168614697	0.0828116464	-0.0981252504	0.0644045492	0.0091868213	-0.100166374	-0.0557195618	0.0553423254	-0.0745008836	0.0298882161	0.011609282	0.0761675354	0.0716919578	-0.0367869681	-0.141488332	0.0008249605	0.1421950163	-0.0901647527	0.048191952	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.0339373	0.0120618	0.00014548701924	0.0011517403312899	0.0203003	-0.0033475999999999	1.1206425759999995e-05	0.00041210218009	0.107051	-2.4000000000010124e-05	5.760000000004858e-10	0.0114599166009999	0.000668446	-0.0001817399999999	4.468200549159999e-07	3.3029427599963665e-08	-0.0007448249999999	0.000265015	7.023295022505297e-08	5.54764280624851e-07	4.80565e-05	1.51557e-05	2.2969524249000003e-10	2.3094271922500004e-09
