global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
5937.841760172594	-20.804334844223376	432.8203483105669	35257964.768849574	12685.011654333464	-24.353944314849286	593.1146036907799	160909520.67057583	5512.343057075646	-53.11127962152205	30385925.978890084	2820.808023035502	6214.611116963589	8970.105056991637	1.26709	89.19162	0.7064344000000001	0.324458	0.0863498328	-0.0675841862	0.0440388881	0.0086214766	-0.0276324527	-0.0207163743	0.1074143508	0.0828782131	-0.0394099099	0.0136448908	0.0050536997	-0.0425788234	0.0945793017	-0.0468661264	-0.0775589346	-0.1215335619	0.0560563441	-0.0238017504	0.0137424681	-0.0617839459	-0.0516380247	0.0282619237	0.0233434111	0.0669601526	0.0788267498	0.0330616402	-0.029479962	0.0456267355	0.0584110311	0.0739921867	-0.0942144915	-0.0568083932	-0.0218719558	-0.0469012604	-0.0640350784	0.1486344783	0.1199226939	0.0367995764	-0.1004311194	-0.1049021068	0.0008891237	-0.1680512386	0.0758270132	-0.0399579432	0.0053118763	0.094289492	-0.0303486801	0.0263974218	-0.1207329824	0.0572732476	0.0061870953	-0.0593106042	-0.093433752	0.1132507355	-0.0533196591	0.0470205378	-0.0552489994	-0.0169222954	0.0790748292	-0.0401313584	-0.0112865951	-0.0766028463	0.0119755103	0.0414591173	0.007091138	0.0229071289	-0.0779687343	-0.0158620868	-0.0757818705	-0.1848243408	-0.0111773131	0.0241901855	-0.0011533544	0.0080959292	0.0241611966	0.112183877	0.0530011031	0.0088239011	0.189233264	-0.0142530747	0.1049904171	0.0615762773	0.0164373979	-0.1196780832	-0.0481574848	0.1069141789	0.0764945617	0.0	-0.129606	-0.1204022	0.01449668976484	0.016797715236	-0.271423	-0.2381132	0.073670444929	0.05669789601424	1.34947	-0.1458300000000001	1.8210692809	0.0212663889	0.00479361	-8.792999999999995e-05	2.2978696832100004e-05	7.731684899999992e-09	-0.00349395	0.00176881	3.1286888161e-06	1.22076866025e-05	-0.00494806	0.00218504	2.44832977636e-05	4.7743998016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5925.921379020795	-11.92038115179912	142.0954868041677	35116544.19033572	12743.209573777896	58.197919444432046	3386.9978276606016	162389390.24122465	5512.4258791206	0.0828220449539003	30386839.072798524	0.0068594911303458	6197.467931033107	8863.009828402337	0.8379539999999999	58.984352	0.263186	0.195501	0.0671821483	-0.1168311039	0.0141814141	0.066802047	0.0142226175	-0.0714477664	0.1171505277	0.0888809015	-0.1423477741	0.0454552789	-0.0600151204	-0.0387487316	-0.0243566746	-0.1068452967	-0.1030973386	-0.1247967368	0.0324707103	0.0076980687	0.0452022098	-0.0444424719	-0.1269661018	-0.0495112835	-0.0735380342	-0.1111405627	0.1055794549	-0.0191815883	-0.0051142368	-0.0559037062	-0.0417858806	-0.0137007631	-0.0237892425	-0.0191622649	-0.0498545394	-0.0286730643	-0.0386304403	-0.0259902843	-0.0193637388	-0.0448148321	0.0117241741	0.0258518893	-0.1113562769	0.077646069	0.0674694006	-0.0023598849	0.0121455606	0.0605151137	0.1655599145	0.0585028919	0.0953133143	0.1054236403	-0.105247868	-0.0974671932	-0.1461806065	0.0476108585	0.068820902	-0.0199095836	-0.0156322576	0.0853942027	0.1064999489	-0.0790466689	0.0375219822	0.0432122043	0.0195970751	0.0309467364	0.0168028021	-0.0568049166	0.0351835393	-0.0234317239	-0.0219421713	0.0061245013	-0.023633803	0.0291468137	0.0929419237	0.0281385531	0.0222792281	-0.0411201614	0.0314061251	-0.078499485	-0.042021485	0.0005543864	0.0738076394	0.0202435926	0.0134618896	-0.1211126101	-0.0397513735	0.1124839207	0.0641678585	0.0	-0.121679	0.007927	6.283732900000005e-05	0.0148057790409999	-0.238123	0.0333	0.056702563129	0.00110889	1.38794	0.03847	1.9263774436	0.0014799409	0.00147909	-0.00331452	2.1877072281e-06	1.0986042830400005e-05	-0.00377861	-0.0002846599999999	8.103131559999998e-08	1.42778935321e-05	-0.00487746	7.059999999999966e-05	2.37896160516e-05	4.984359999999951e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5906.169885701855	-19.751493318940447	390.1214883281492	34882842.71877146	12602.946918336173	-140.26265544172384	19673.61251156374	158834271.02639922	5507.336048156872	-5.089830963728673	30330750.34732815	25.90637923933115	6221.213662514201	8804.567914468305	0.936775	65.940468	0.223595	0.189935	0.1010948035	-0.1236430974	-0.0503140182	0.1154457948	-0.1154404683	-0.0702681461	0.1395323677	0.1095910865	0.0025317639	0.0647765593	0.0252869228	-0.1239463401	0.0487627234	-0.0682261954	-0.1086699864	-0.0772537371	0.0536814928	-0.0830857827	0.0613724423	-0.0462048366	-0.0861094065	-0.0153095067	-0.0307886617	0.0115401995	0.0124449301	0.0055452119	-0.0005024653	0.0084834973	0.0270292354	0.0346949751	-0.0510643648	-0.0325204693	0.0043512353	0.0188877009	0.0236927609	0.1012824711	-0.0026459622	0.0538802792	0.1240368478	-0.0251921148	0.071314353	0.0045274775	-0.1209164166	-0.0075861026	0.0617880681	0.0141265857	-0.0990102215	-0.0665582677	-0.007898411	0.0773051918	0.0804448961	-0.0607493689	-0.1077036636	0.1256868474	-0.0349039515	0.0116264341	-0.0453010697	0.033816945	0.1071889573	-0.0283415742	-0.0332814253	0.0058148061	-0.0201399507	0.0038874625	0.0472683939	-0.032428592	-0.0539341055	-0.0267816896	-0.0313640253	-0.0890168604	0.0483246404	-0.0747016048	-0.0534239917	-0.042993119	-0.1317035388	-0.0009272307	0.0393789551	-0.0133533568	-0.0251147286	0.1051999804	-0.0752155696	0.0318773107	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.124797	-0.003118	9.72192400000006e-06	0.015574291209	-0.261282	-0.023159	0.068268283524	0.000536339281	1.57653	0.18859	2.4854468409	0.0355661881	0.00148882	9.730000000000112e-06	2.2165849924e-06	9.467290000000216e-11	-0.0039124	-0.0001337899999999	1.7899764099999987e-08	1.530687376e-05	-0.00484642	3.104000000000041e-05	2.34877868164e-05	9.634816000000254e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5943.651731624689	37.48184592283451	1404.888773783106	35326995.90684517	12742.014563030669	139.06764469449627	19339.809800874657	162358935.12448564	5488.224313518806	-19.11173463806517	30120606.11549897	365.2584008758201	6205.334157893532	8914.87020260901	1.602519	112.80275	1.1714915	0.785015	0.0277556989	-0.0127271781	-0.0090214561	-0.2432685658	0.1315543572	0.0070672356	0.0234476029	-0.0572420442	0.1249222051	-0.0379563508	0.1374214413	0.0153200857	0.0950965294	0.0153916005	0.0202346012	0.1203573766	0.0164322661	-0.0779946324	-0.0139188499	-0.0769544164	-0.0803507288	0.0514405451	0.0797515163	0.2310406589	0.1670961501	0.079274474	0.116494674	-0.0474493224	-0.0721852083	-0.1186661222	0.0847451491	0.0628234521	0.1226139823	-0.0742172591	0.1238004575	0.0879341529	0.0192232134	-0.0880770427	-0.1132729619	0.0328385469	-0.2616734944	0.3126743773	-0.0066747473	0.0316400309	0.0345590151	0.0317146925	-0.2377308233	-0.0249188489	0.1165310983	-0.0107359886	0.131845729	0.0561064878	0.0486739806	0.0059935799	-0.0224729733	0.0188459106	-0.0991242062	-0.0493004051	0.1656747892	-0.0642368875	-0.0444935672	-0.2177823088	0.0734130365	-0.0707399187	-0.1634767174	-0.1195943681	0.0918102918	0.023593351	0.166443491	-0.0097438494	0.0975297239	0.0202286677	-0.0652975856	0.1485731338	0.199610824	-0.0543788207	0.0392805032	-0.256247119	-0.21068861	0.0423312147	-0.0219160947	0.2351087997	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.157641	-0.032844	0.001078728336	0.024850684881	-0.329055	-0.0677729999999999	0.108277193025	0.0045931795289999	0.916114	-0.660416	0.839264860996	0.436149293056	0.00601282	0.004524	3.6154004352400005e-05	2.0466576000000003e-05	-0.00163247	0.00227993	5.198080804899999e-06	2.6649583009e-06	-0.00344118	0.0014052399999999	1.18417197924e-05	1.9746994576e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5907.333878212231	-36.317853412458135	1318.986476488797	34896593.54867396	12763.906801498126	21.89223846745699	479.2701051160036	162917316.8373301	5491.555600215859	3.3312866970527466	30157182.910262164	11.0974710579606	6164.357169346834	8686.270190053885	1.48951	104.847969	1.343194	0.782489	0.0240245971	0.1316788551	-0.1983731647	-0.1642863148	-0.1081795957	0.0477950447	-0.0143185537	-0.1414779664	0.1340157563	-0.0705699674	-0.0666942091	-0.1113023832	-0.1273526285	-0.0327564965	0.1970465459	0.1021044589	-0.0573813998	-0.117218291	-0.051503572	-0.0272704718	0.038431576	0.0069494465	0.078480777	0.0238454099	0.1289934011	-0.3014201122	0.0128663075	-0.0873992123	-0.0353100828	-0.0336073867	-0.0515686032	0.0840490349	0.0298523952	-0.0186173629	-0.1584065412	-0.0949942888	0.2169241431	0.144338017	-0.026965754	0.0481037558	0.0615271639	0.0019853011	0.1178936066	0.004245465	-0.0069829766	-0.0364687314	0.0253866252	0.0383112393	-0.0068768203	-0.002036556	-0.0596045479	0.1747186517	0.0465433976	-0.0743869811	0.1152882264	-0.1740659574	-0.0335584811	-0.0746974266	-0.1165469847	-0.0708138823	0.134773233	-0.1136958136	0.1256679399	-0.1181264174	0.0422611632	-0.1098083507	-0.0743865834	0.0291256374	0.0945187637	-0.0570434057	-0.0588986189	0.0975269436	0.0691389919	-0.2591977502	0.098075726	0.0554409689	0.0306563811	-0.0136249153	0.0666174515	-0.0868261744	0.0109601772	0.0333379142	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.145954	0.011687	0.000136585969	0.021302570116	0.238471	0.567526	0.0568684178409999	0.322085760676	0.591856	-0.3242579999999999	0.350293524736	0.1051432505639999	0.0120091	0.00599628	0.00014421848281	3.59553738384e-05	0.00016259	0.00179506	3.2222404036e-06	2.64355081e-08	-0.00243806	0.0010031199999999	5.944136563600001e-06	1.0062497343999994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5889.261242283985	-18.0726359282462	326.6201693949354	34683397.9798683	12644.126320717827	-119.7804807802986	14347.363575959484	159873930.41426933	5482.059548818183	-9.496051397675728	30052976.896788623	90.17499214729916	6171.522015221681	8739.848461414653	1.35052	95.064362	0.8696144999999998	0.598038	-0.0568185609	0.0539800559	0.0198699948	-0.0916228144	-0.0603904517	0.0395912152	-0.0862567064	-0.007634198	0.1221785334	-0.0417505431	0.0537583969	-0.0259138572	0.0207284623	0.0568577907	0.1533548956	0.0843844537	0.0284753176	-0.0513882703	0.0374241307	0.0177470486	0.1553292703	-0.0230868381	-0.1047084198	0.0180125154	-0.2132717783	0.0624724987	0.0264440803	0.0835537853	-0.101145288	0.06597055	-0.0210719087	0.1143731379	-0.1741277414	0.1017398879	0.1112524518	-0.0814212003	-0.0876552741	-0.1508689258	0.0143442288	0.0620298208	-0.0309100325	0.1400079406	0.03334248	0.1667662514	0.0733371255	0.0227156678	-0.0335233622	-0.0382342047	-0.0183413427	-0.0772732218	0.0447617942	0.1297704256	0.0899988555	0.0093045979	0.0129282965	-0.0775507828	-0.0230389866	0.057416315	-0.1462633429	0.1394866758	-0.0192280946	0.1397370578	0.0110179744	0.010416209	-0.1228998161	0.0303828378	0.0344748292	0.1589606117	-0.1761133731	0.1215944886	-0.0240665269	-0.1273865191	0.0364693254	0.0400852598	0.0076212012	-0.134052415	-0.1210925901	-0.2064985144	-0.0263334686	0.0182681599	-0.1065140821	0.0463987621	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.164639	-0.018685	0.000349129225	0.027106000321	0.178578	-0.059893	0.031890102084	0.003587171449	0.779336	0.1874799999999999	0.6073646008960001	0.0351487503999999	0.00272022	-0.00928888	7.399596848400001e-06	8.628329165439999e-05	-0.00243557	-0.00259816	6.750435385600002e-06	5.932001224900001e-06	-0.00225397	0.00018409	5.080380760900001e-06	3.3889128100000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5894.781839162201	5.5205968782165655	30.47698989177449	34748452.9313165	12631.34614102235	-12.780179695477273	163.33299304868956	159550905.33432022	5486.695830488115	4.6362816699311225	30103831.13629566	21.49510772293932	6184.3230152323495	8799.840484727736	1.101466	77.53321099999998	0.5464792999999999	0.282519	0.0618504756	0.0155269914	0.1045618201	-0.0136296474	0.0366952279	0.0440642348	0.0294416619	-0.0122885196	0.0205345132	-0.0988832071	-0.0092417303	0.0259478112	0.0526022356	0.0657592431	0.0611079742	0.0542720957	0.0264095391	0.0250161244	0.0023466725	-0.09941716	0.0833002777	0.0420580106	-0.0364205219	-0.1179648845	-0.0200549975	0.0891935116	-0.0562827131	-0.0394197455	0.008272157	-0.0716101701	0.0506151431	-0.019489242	-0.0626170265	-0.2303656423	0.0605418119	0.0126393978	-0.0313394053	-0.0601802856	0.0616227403	0.0638845622	-0.0527708129	-0.0874363394	-0.0648197058	-0.0077269374	0.0244057184	0.0472012553	0.0262636915	0.0483575924	0.067909147	-0.0770338025	0.0397324373	0.0782733371	0.0354491408	-0.0006410965	-0.0144849042	0.0421587745	-0.1396306498	0.0240821815	-0.0239972909	-0.0280096368	0.0202111179	0.1155121758	-0.0218671328	0.0678645919	0.0609059919	0.0003056799	0.0893334683	-0.0067473831	-0.0400153491	0.0241613363	0.158405285	0.1094276397	0.0628177071	0.1245543799	0.0077149883	-0.0694366319	0.0337045402	0.0839626941	0.0291294947	0.1006380714	0.0467032666	0.0429252846	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.245151	-0.080512	0.006482182144	0.060099012801	0.0370307	-0.1415473	0.00137127274249	0.0200356381372899	0.991645	0.2123089999999999	0.983359806025	0.0450751114809999	0.00274938	2.9159999999999863e-05	7.5590903844e-06	8.50305599999992e-10	-0.00375565	-0.00132008	1.7426112064e-06	1.41049069225e-05	-0.00314695	-0.0008929799999999	9.9032943025e-06	7.974132803999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5898.681203787004	3.899364624802729	15.205044477162929	34794439.9439101	12683.678162449882	52.3320214275318	2738.640466691648	160875691.728608	5478.020111726177	-8.675718761937787	30008704.344476476	75.26809603623933	6173.649271869988	8828.50208791953	0.929036	65.395683	0.46784705	0.22993	-0.0305309735	0.0005285684	0.0840138381	-0.1303689264	0.0434851307	-0.0043408844	-0.0375731425	0.0008381263	0.0479527149	-0.0382404334	0.0741430912	0.0488818892	0.0547316434	0.0300327033	0.0144792609	0.1292366781	0.0753214025	0.0472631245	0.0442190295	-0.0751633775	0.0440914096	-0.0504646378	-0.0913633276	-0.0457002033	-0.0451926267	0.0838307206	-0.0846800213	-0.0980645979	-0.0394522242	-0.0213154997	0.020144892	0.0005013805	-0.1103291041	-0.0649327406	0.1029871651	0.0317774783	0.0613236357	0.0745256704	-0.0125784445	0.0286936189	0.027445713	0.0807527034	-0.0843879412	-0.0073189117	0.0747991397	-0.0133375476	0.1501485267	-0.1604673526	0.0917534662	-0.0286569167	0.0525173764	0.0159917902	0.0836625717	-0.0378338517	0.0174773932	0.009278342	-0.1222461966	0.1282299281	0.013368515	0.0231296901	-0.0387995703	0.0857752556	0.0332593115	0.0671600158	0.0820851924	-0.0550148036	0.0846467253	0.008930846	-0.1118183677	0.038081841	0.050858555	0.0297260114	-0.0736762547	-0.0099514093	0.0790780108	-0.0200793147	0.0723904836	-0.0049396637	-0.0945684127	0.0198784972	-0.0742640714	-0.1408031918	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.283545	-0.0383939999999999	0.0014740992359999	0.080397767025	-0.00373	-0.0407607	1.39129e-05	0.0016614346644899	0.8610919999999999	-0.1305530000000001	0.7414794324639997	0.017044085809	0.00158849	-0.00116089	2.5233004800999995e-06	1.3476655921000002e-06	-0.000111743	0.003643907	1.3278058224649e-05	1.2486498049e-08	-0.00278896	0.0003579899999999	7.7782978816e-06	1.2815684009999992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5900.745982099633	2.064778312628732	4.263309480301955	34818803.14526496	12762.380250618571	78.70208816868944	6194.018682112167	162878349.66137895	5496.811075269497	18.79096354332069	30214931.99720541	353.1003108864071	6185.799900421303	8794.417304804007	0.731404	51.484203	0.3683101	0.187088	-0.0553150783	0.0410317523	0.0067297204	-0.0619326072	-0.0025850877	0.0122902676	-0.0760559353	-0.0392928619	0.0656320506	-0.0127766252	0.0287106333	0.0445699353	-0.0272132149	0.043987376	0.0662669878	0.0850962489	-0.0189495696	0.0270478953	-0.0430214139	-0.0561810327	0.1502271107	-0.0147873064	-0.172261641	-0.0160785228	-0.0110613349	-0.0347545445	-0.0373843099	0.0674080824	0.0327525328	0.0367484723	-0.025546273	-0.0833413716	0.1199596042	0.0330799578	0.0521483354	-0.0104189404	-0.1142810412	0.050092606	0.102978468	-0.1659165966	-0.0003686819	-0.2266328433	0.0966470621	0.1437442991	-0.0407143205	-0.0997538996	0.0278677607	-0.114418289	0.0290503103	-0.0554310962	0.0240961361	0.0589016278	0.060616172	-0.0840899427	-0.0158957748	-0.0356827104	-0.0651108947	0.0823721289	-0.0809007612	0.112110498	0.1004705208	0.0167916919	-0.014511546	0.0742131769	0.0170607053	0.0933288614	-0.0532794033	-0.0455581801	0.0642808346	0.0176176295	0.0408883859	-0.1031897145	0.0137224359	0.1032910427	-0.1948042636	0.1247420973	0.0752728895	0.0549880036	0.1947230404	-0.1218451271	-0.0710588674	-0.0699519044	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.277674	0.005871	3.446864100000018e-05	0.0771028502759999	0.158675	0.162405	0.025177755625	0.026375384025	0.79267	-0.0684219999999998	0.6283257288999999	0.0046815700839999	0.00020755	-0.00138094	4.30770025e-08	1.9069952836e-06	-0.000716165	-0.000604422	3.653259540840001e-07	5.12892307225e-07	-0.00343584	-0.0006468799999999	1.18049965056e-05	4.184537343999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5882.326368499418	-18.41961360021469	339.28216518121394	34601763.50554355	12746.929828776254	-15.450421842317157	238.71553510555103	162484220.05974582	5483.928084266254	-12.88299100324366	30073467.233404145	165.9714571896571	6175.910030012711	8781.96429440166	0.697722	49.113316	0.34054415	0.17438	-0.0622537024	0.0718438682	0.0426904053	-0.0266716198	-0.0546836013	0.0332368304	-0.0803458334	-0.0111753996	0.0388725526	-0.049863078	-0.023392758	0.0436332896	0.0113253258	0.0792140014	0.0529649125	-0.0131536309	-0.0446873857	0.0017800574	-0.0067116234	0.001551406	0.1481277721	0.0215004217	-0.1221816723	0.0066814591	-0.0292840969	-0.1219715354	0.0154805717	0.2068250796	-0.0045342546	-0.0033652476	0.0266915436	-0.0167029697	0.0329586053	-0.0016796383	-0.161933377	0.0143595541	-0.0361406164	0.077509142	0.0280514079	0.0038999902	0.0703868264	0.0482695394	-0.014517811	0.0329452813	-0.1782988094	0.0532269725	-0.0174306042	0.1023594682	-0.1088900963	-0.0836393145	-0.0039188091	0.0370422527	0.0137500078	-0.016435636	-0.0030833478	-0.021058989	0.0224654165	0.0152838171	-0.135824077	0.1204477736	0.1432578885	0.0068831919	-0.0308707842	0.1116212321	-0.0967944568	0.0941832097	-0.0878671144	-0.0459378456	0.0386778192	-0.0449812485	-0.0341334334	0.112771706	-0.0163324763	-0.1163733171	-0.1207817434	0.0365164152	-0.0240245328	-0.0182187242	-0.0132696885	0.0002498146	-0.0551525499	0.1071400582	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.204064	0.0736099999999999	0.0054184320999999	0.041642116096	0.0358546	-0.1228204	0.00128555234116	0.01508485065616	0.716294	-0.076376	0.513077094436	0.005833293376	0.00020755	0.0	4.30770025e-08	0.0	-0.00168835	-0.0009721849999999	9.451436742249998e-07	2.8505257225e-06	-0.00305327	0.00038257	9.322457692899998e-06	1.4635980490000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
