global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
6625.484883732518	3.2387577826120832	43897049.9445681	10.489551974430338	19898.94028906822	21.386637663839792	395967824.6279025	457.3882705643708	6162.7201406503655	17.09501445819842	292.239519326013	37979119.53197766	7836.400827798767	11355.851477535536	1.374076	47.608864	0.15058475	0.0696099	0.1541644534	-0.0055311402	0.116980631	-0.0341394177	-0.1100473432	-0.0528152169	0.0973173353	0.056627084	-0.0520403552	0.1710133687	-0.0173479492	-0.0590744394	-0.1717740373	-0.0280538354	-0.0635104511	0.0798574957	-0.0019980426	0.0527002567	-0.039029284	0.0550750125	-0.1347874844	-0.0455357715	-0.0194428447	-0.2146761453	-0.0586151363	-0.0729856356	0.0784464172	0.0352617981	0.1087456199	0.0259531475	-0.0853700632	-0.0909513955	0.0655684383	0.0072268266	0.0783685671	-0.0061312792	-0.1332885426	-0.0731162004	-0.2629739392	-0.0731959754	0.0938696512	-0.0360802606	0.1671060857	0.1455705744	0.0383530196	0.1062562929	0.1246388606	-0.2386870692	0.0893995616	-0.0098247656	0.0315234898	-0.0404617876	0.079194987	-0.0615259963	0.1134967363	-0.0331858404	0.0605251571	-0.10536877	-0.0995855242	0.0490075682	-0.1670930252	0.0999699574	0.0989289412	-0.0145641504	-0.0367189252	0.0917915713	-0.0165737126	-0.0883119033	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0964608	0.0365662	0.00930468593664	0.00133708698244	0.081429	0.0092316999999999	0.006630682041	8.522428488999992e-05	0.11749	0.0326123	0.0138039000999999	0.0010635621112899	-0.00269507	-0.0001467999999999	2.1550239999999965e-08	7.263402304899999e-06	0.00180334	0.00020906	3.2520351556e-06	4.3706083600000034e-08	0.000291519	-0.001087631	8.498332736100001e-08	1.182941192161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6611.796570869524	-13.68831286299428	43715853.89456199	187.36990903521468	19841.596515488625	-57.34377357959602	393688952.2834504	3288.3083683479745	6155.509825656115	-7.210314994250439	51.98864231631271	37890301.21374898	7844.817686964351	11267.557240311937	1.397362	48.415672	0.1519811999999999	0.0839406	0.1324846507	0.0065600573	0.1096441562	-0.0508433932	0.0309429734	0.0414162536	0.0812695085	-0.0925694067	-0.0996384399	-0.0456444583	0.0182860431	0.0223536511	-0.0561217505	-0.0400422524	0.0638143121	0.0299400125	-0.0583110122	-0.0636067681	0.042861057	0.2108771669	0.0169131264	-0.0122729023	0.1893933401	0.1022777849	0.1569306933	-0.1313758177	-0.0247098637	0.1126422979	-0.0993937277	-0.1568771471	-0.0982988483	0.0133714428	0.1129455484	-0.1483883605	0.0824986142	-0.0134439991	0.0232215713	0.0388258573	-0.2749868588	0.1039447906	0.0820408549	0.0360540392	-0.052291339	0.0268313062	0.0062902302	0.0120426697	-0.0475799302	-0.0072172988	0.0084216783	-0.0749626187	-0.0296184728	-0.0010212987	0.0771663845	0.0524311018	0.0661600988	0.2548235067	-0.1789041226	0.0843302435	-0.0014136243	0.1491912827	-0.0477423473	0.1085599947	-0.2080788953	-0.0658740505	0.1303823351	0.0520568596	0.0464369927	-0.0794472466	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.120792	-0.0243311999999999	0.0145907072639999	0.0005920072934399	0.0699712	-0.0114578	0.00489596882944	0.00013128118084	0.117958	0.0004679999999999	0.0139140897639999	2.1902399999999647e-07	-0.00126083	0.00143424	2.0570443776e-06	1.5896922888999998e-06	0.00215958	0.0003562399999999	4.6637857764e-06	1.269069375999999e-07	0.0008155229999999	0.0005240039999999	6.650777635288369e-07	2.745801920158953e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6605.6012997351045	-6.195271134419272	43633968.5310621	38.38138442896866	19853.992869567872	12.39635407924652	394181032.8648519	153.66959445805185	6143.190251707928	-12.3195739481871	151.77190226485027	37738786.46867932	7837.760435542601	11860.028651973573	1.654844	57.336876	0.1485253999999999	0.101035	0.0128282625	-0.0583817248	0.0232335703	-0.0374815924	0.0602397746	0.0643017759	-0.0945045219	-0.1092659685	-0.0252616355	-0.0810130632	0.0858537654	0.0599909696	0.071732444	-0.0137757831	0.0795560803	0.1708494587	0.0889471898	-0.162992897	0.1505235004	0.0120634829	-0.1763385623	0.0312390404	-0.0885562985	-0.1196013491	-0.1697692493	0.0357765685	0.0712683847	0.0830701516	-0.0909169083	-0.1313789091	0.0313317984	-0.0056801164	0.0840178862	-0.0729326975	-0.009735254	-0.0615971195	0.054369912	-0.1993440266	-0.0296188799	-0.1721714338	0.0149264427	0.0169306696	-0.0838293268	0.0269435538	-0.0074612265	0.0945937147	-0.0292696103	0.0854481649	-0.0958659108	-0.2202590515	0.0039603951	0.0298386604	-0.0521522344	-0.031447131	-0.0788620279	-0.0599678507	0.0482140717	-0.2374726322	-0.0627059835	-0.0603545448	-0.1099639613	0.2153046426	-0.0437783335	-0.009775487	0.0582633625	0.1216839057	-0.0778058374	-0.0038990505	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.11122	0.0095719999999999	0.0123698884	9.162318399999994e-05	0.0699911	1.990000000000325e-05	0.00489875407921	3.9601000000012926e-10	0.0302577	-0.0877003	0.0009155284092899	0.0076913426200899	-0.000626477	0.0006343529999999	4.0240372860899993e-07	3.9247343152900005e-07	0.00189155	-0.0002680299999999	3.5779614025000004e-06	7.184008089999993e-08	0.000693242	-0.0001222809999999	4.80584470564e-07	1.4952642960975558e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6622.768483740084	17.16718400497939	43861062.38922093	294.7122066608202	19839.43885865212	-14.55401091575186	393603334.22619575	211.8192337358243	6139.354399181548	-3.835852526380222	14.713764604137532	37691672.43874982	7865.669362719958	12156.280083853932	1.982291	68.682236	0.16125585	0.0825778	-0.0637138479	0.0368973661	-0.0434255576	0.1008822036	0.0493619614	-0.0112099957	0.0609416122	0.0258614846	0.0570991035	-0.002770059	-0.027046565	0.0436442101	-0.066260793	-0.0679939899	-0.2018770949	-0.0609889765	-0.0802898788	0.0651842315	-0.2196518871	-0.0926210828	0.0824613942	0.0211649382	-0.0363349436	-0.1103757597	0.0121672763	0.0823026503	-0.0640097582	0.2592595732	-0.2118047772	-0.0063346691	0.1286712587	0.1598438167	0.0026589284	0.0305079181	-0.2443632137	-0.0305169805	-0.0747065757	-0.0306679985	0.1539376433	-0.0425380609	-0.0973498695	0.0919342981	0.0438188208	-0.0234312914	-0.0180195555	-0.0456094369	-0.1144009473	-0.1422569141	0.1332051934	0.2240203092	0.0046444691	0.1364164271	0.0666080968	0.0240478589	-0.0292681969	-0.1590528618	0.0963235856	0.1960634486	0.142877999	0.0208107841	-0.0185537906	0.1705854842	-0.1191552061	0.0680765266	-0.1293362175	0.1319124485	-0.0619206203	-0.0722595961	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.090867	0.0203529999999999	0.008256811689	0.0004142446089999	0.0537739	-0.0162172	0.00289163232121	0.00026299757584	-0.036178	-0.0664357	0.001308847684	0.00441370223449	-0.000207597	0.0004188799999999	1.7546045439999994e-07	4.3096514409000006e-08	0.00209425	0.0002027	4.3858830625000006e-06	4.108729000000004e-08	0.000149823	-0.000543419	2.2446931329e-08	2.95304209561e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6651.666387161959	28.89790342187553	44244665.72610024	835.0888221800452	19877.505302238464	38.06644358634367	395115217.0405182	1449.054127312285	6162.529974972944	23.175575791396117	537.1073132627456	37976775.69244003	7841.108350357289	12288.936755062612	1.271748	44.0634	0.2167494	0.137906	-0.0717224794	-0.0355331352	-0.0476542564	-0.0027897965	-0.1817349948	-0.0647969812	-0.1501208341	-0.1252771518	0.0359028963	-0.0552138994	-0.2223574962	-0.0742642818	-0.0987057594	0.0667967708	0.0083062628	0.0323537767	0.0912200205	0.1197900101	0.0245328449	-0.1437397744	-0.0560699753	-0.1475866013	-0.0939181657	0.0259445522	0.0292215054	-0.0937268921	0.0690035003	-0.0733760788	0.1924687293	-0.0364761612	0.0836531828	0.0665622412	-0.0673925551	0.0390822082	0.1316706309	-0.2375709704	0.2114753251	0.0447136528	-0.2131302859	0.2095230683	0.0204292447	-0.1139780264	0.0496892836	-0.1854534111	0.0012678919	0.0154891241	0.2205795617	-0.0857063845	0.0333018024	0.1254885792	0.0216312092	-0.0676727694	-0.1209606588	-0.0497402311	-0.0189508795	-0.2179999151	0.0103015343	-0.0718929648	-0.2468979259	0.0349234581	0.0045074595	-0.2089068011	-0.2579683178	0.0260248057	0.1258699958	-0.237359071	0.0121408558	-0.038668722	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0975108	-0.0066437999999999	0.0095083561166399	4.4140078439999885e-05	0.0542478	0.0004738999999999	0.00294282380484	2.2458120999999935e-07	-0.120754	-0.084576	0.014581528516	0.007153099776	-0.00264425	-0.002436653	5.937277842409e-06	6.992058062499999e-06	0.00206234	-3.191000000000001e-05	4.2532462756000005e-06	1.0182481000000007e-09	0.000182374	3.255100000000002e-05	3.3260275876000005e-08	1.0595676010000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6636.276664991054	-15.38972217090577	44040167.97430478	236.84354849766865	19918.805119371413	41.2998171329491	396758797.3834968	1705.674895215036	6154.173801491477	-8.356173481466612	69.82563525236584	37873855.17896406	7858.206050413703	12244.856313194525	1.177894	40.811565	0.261230295	0.12997	-0.0700755051	-0.013582982	-0.0498132621	0.0367302316	0.0103670447	-0.0059433271	0.0171850303	0.1048330997	0.0749026045	0.1925484745	-0.1416294871	0.0015638256	0.0181879992	-0.0189852961	-0.0803293686	0.0970824737	-0.0395927297	0.050010776	0.1422058102	0.1784418189	-0.1386620582	0.231263111	-0.0921586423	-0.025888262	-0.0729417399	-0.069461937	0.1255923299	-0.0355899567	0.1537798431	0.1472096533	0.0509392369	-0.2291060199	0.1000349758	-0.0205983728	-0.1103427035	-0.1067661849	0.1992108861	0.074446753	-0.0043063985	-0.0683265907	-0.0778382359	0.0246884552	0.1295432367	-0.0632287149	0.0334146428	-0.2364037553	0.0809395554	0.0485093098	0.076519754	-0.1527216795	-0.0068814423	-0.075460185	0.0015157073	-0.1437714746	0.1955421222	-0.0365532106	0.0958208224	-0.189504425	-0.0776484941	0.0730786501	-0.1918497329	-0.1381774249	0.0698272614	0.0184391332	-0.0874434023	0.0173245091	-0.2343942355	-0.083690007	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0698453	0.0276654999999999	0.00487836593209	0.0007653798902499	0.137515	0.0832672	0.0189103752249999	0.00693342659584	-0.0348249	0.0859291	0.0012127736600099	0.00738381022681	-0.00219721	0.00044704	1.998447616000001e-07	4.827731784099999e-06	0.00146472	-0.00059762	2.1454046784000004e-06	3.5714966440000013e-07	-6.03359e-05	-0.0002427099	3.64042082881e-09	5.890809555801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6663.267597641587	26.99093265053307	44399135.07778029	728.5104453456121	20008.535286140443	89.73016676902989	400341484.2967272	8051.502828397916	6165.019749602611	10.84594811113402	117.63459042941165	38007468.51299024	7811.12703165601	11415.084644700471	2.68668	93.08783	0.389026755	0.255426	0.1771366007	0.0574760317	0.1226974988	-0.0251180013	-0.1453637915	-0.1218818759	0.0159033513	0.1764040476	-0.1417295585	0.119561563	-0.1030393823	-0.0694063024	-0.2397400114	0.0471622088	0.1561881372	0.0396183792	-0.0994261158	-0.0754330137	0.1336769166	0.0728100925	0.1854831338	-0.0506928141	-0.260196038	-0.020671096	-0.1457422915	0.1021404122	-0.0901233757	0.0505807193	0.1116693911	0.206292034	0.0634773817	-0.1125218938	0.0492519512	-0.1796546525	-0.1681215661	0.0722799225	-0.0004191103	0.0919996663	0.141381375	-0.018518653	0.1735906598	-0.0810732685	0.1268982088	-0.027015344	-0.0798407235	-0.0808393627	0.2292060827	-0.0256549446	0.0634245707	-0.2116687319	-0.2081408328	-0.2178783445	0.0351907961	0.2207989391	0.0015293121	-0.2203116748	0.1148175543	0.0108786229	0.0901750889	-0.0713873247	0.118158153	0.0044476474	0.0695414319	-0.0072372974	-0.1706244007	0.0914246135	-0.0633572411	-0.1029703218	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0642047	0.0056405999999999	0.00412224350209	3.181636835999995e-05	0.0956767	-0.0418382999999999	0.00915403092289	0.0017504433468899	0.183525	0.2183498999999999	0.033681425625	0.0476766788300099	-0.00357739	-0.00138018	1.904896832400001e-06	1.27977192121e-05	0.000799938	-0.000664782	6.399008038440001e-07	4.419351075240001e-07	-0.000479333	-0.0004189971	2.2976012488900006e-07	1.7555856980841006e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6596.521138449395	-66.74645919219165	43514091.1300097	4455.089814694906	19918.67683978081	-89.8584463596344	396753687.0476204	8074.540382167293	6134.268214370265	-30.75153523234621	945.6569191462304	37629246.52583336	7873.190180738854	12422.902335288809	2.887699	100.052719	0.5801096	0.374593	-0.1599387181	0.1594537366	-0.1339803263	0.1437128042	0.114213438	0.0476324147	-0.0782192829	0.0294817582	0.1774638861	-0.0175854262	0.0846276946	0.1134767718	0.0224019742	-0.0132540206	0.0548143284	-0.0751276013	0.0545761442	-0.0067588511	-0.080248304	-0.101729164	-0.1065074434	0.0381986986	-0.0427122779	-0.0257122183	-0.0129280124	0.2421253626	-0.1222056164	-0.1000586789	0.2612629543	-0.1680366622	-0.0199781675	0.0403288827	-0.0581518499	-0.0549079231	0.031244798	0.0841947952	-0.1011663765	-0.2350945914	0.0657440591	-0.0939206233	-0.1962143027	0.0731075327	0.0468073914	-0.0338653488	-0.1560367975	0.0429823907	-0.0770033075	0.1385718243	-0.0512989011	-0.0190690744	-0.0210360913	0.0532977546	-0.0437271024	-0.091117037	-0.0874459263	-0.0997247354	0.0375331683	0.0589182946	-0.1762628775	-0.0985605203	0.1708997772	0.0437197394	0.2751771225	0.2269811603	0.1618335846	0.0163104368	0.1674619843	0.0265967959	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0456798	0.0185249	0.00208664412804	0.00034317192001	0.0595094	-0.0361673	0.0035413686883599	0.00130807358929	-0.118173	-0.301698	0.013964857929	0.091021683204	-0.000444907	0.003132483	9.812449745289e-06	1.97942238649e-07	0.000179853	-0.000620085	3.2347101609e-08	3.845054072250001e-07	0.000242487	0.00072182	5.8799945169e-08	5.210241124e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6603.881219068178	7.360080618783286	43611247.15556141	54.17078671498936	19816.32302222252	-102.35381755828712	392686658.12106633	10476.303968755125	6152.339972690071	18.071758319805667	326.58844876946534	37851287.13956006	7826.321235283894	11215.40570962954	2.56485	88.866684	0.3407639	0.196429	0.0441459289	0.0150027973	0.0504037707	-0.0278334802	-0.1378749273	0.100810326	0.0277169233	0.0140867807	-0.0330177749	-0.0042258574	0.0447984926	0.0529571332	0.1147921094	-0.11778707	0.0746335197	0.0111226416	0.1087812785	0.0307490126	-0.144381672	0.0204153309	-0.0394575735	0.0256644847	0.1473407771	0.0738650604	0.069600172	-0.1177106835	-0.1535038575	-0.0669476483	-0.0294430761	-0.1835464127	0.0979721236	-0.1207655385	-0.0957733856	0.0051780028	-0.0890145262	-0.1212747651	0.1204650922	-0.1078683051	0.05090181	0.0849070777	0.0524983827	-0.0189699756	0.0873444793	-0.0427581159	0.046407887	0.0097803188	-0.1468579594	-0.0318196188	-0.151660566	0.0327386416	0.1407178554	0.1166243888	0.1061608253	-0.0478435573	-0.0682942798	0.0656606873	-0.0446540421	0.0049201694	-0.1027891156	0.206325825	0.1245114849	-0.104521165	-0.1227309638	0.0105205522	0.1465920618	0.0540803538	-0.0762342629	0.116255354	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0904662	-0.0447864	0.00818413334244	0.0020058216249599	0.0592273	-0.0002821	0.0035078730652899	7.958041000000023e-08	0.0673889	0.1855619	0.00454126384321	0.03443321873161	0.000448519	0.0008934259999999	7.982100174759999e-07	2.01169293361e-07	0.000536839	0.000356986	2.88196111921e-07	1.27439004196e-07	-0.000709771	-0.000952258	5.03774872441e-07	9.06795298564e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6586.128721156253	-17.752497911925275	43377091.5316393	315.1511821129112	19860.39169733524	44.06867511271776	394435158.3715825	1942.0481261902692	6158.644083130412	6.304110440340992	39.74180844401629	37928896.94267723	7836.270057995419	11305.177757995823	1.510116	52.322342	0.2752811899999999	0.151604	0.1280061956	0.0167332925	0.1007892666	0.0384180182	0.0999904376	-0.0160439463	0.0569223775	-0.0767039968	-0.1410577024	0.047750742	-0.1331491269	-0.0558991675	0.0643917211	0.0123743427	-0.0287791937	-0.0113339536	-0.0322709913	0.0257448366	0.1348746644	-0.0559530687	-0.1177428467	-0.0091877983	0.109879402	-0.1169352064	0.2185394946	-0.243147661	0.1182270628	-0.070695996	0.044696415	-0.0031989993	-0.2534404969	0.0389408701	-0.3556324298	-0.0051372596	0.1037244959	0.0513279028	0.0470299954	-0.0222604248	0.1178863137	-0.0703837076	0.0962217256	0.0877887072	-0.0327791184	0.1147279646	0.0132008163	-0.0931110194	0.1598664573	-0.0450189168	-0.0548255252	-0.009010703	-0.0516540693	-0.0744108708	-0.101943801	-0.1851525158	0.0954361883	0.1567433651	-0.0310422793	0.0419231972	-0.1521404378	0.1115130529	-0.1484442727	-0.0394321024	0.0689575267	-0.2999106813	0.1002968078	-0.2449030427	0.1797340454	0.1254400187	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0835294	0.0069367999999999	0.00697716066436	4.81191942399999e-05	-0.00897462	-0.06820192	8.054380414440001e-05	0.0046515018916864	0.193465	0.1260761	0.037428706225	0.01589518299121	0.00059208	0.000143561	2.0609760721000017e-08	3.5055872640000005e-07	-0.000119817	-0.000656656	1.4356113489e-08	4.3119710233600004e-07	-2.86606e-05	0.0006811104	8.2142999236e-10	4.6391137698816e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6521.386293597822	-64.74242755843079	42528479.19032554	4191.5819261586585	19705.938630914687	-154.4530664205522	388324017.3253758	23855.74972671151	6130.994986979166	-27.64909615124543	764.4725179808149	37589099.530363664	7861.535210384755	11109.86195425316	1.65101	57.204025	0.297114625	0.183276	-0.0465987402	0.0910499775	-0.0842214588	0.1161992679	0.1900053956	0.0386566713	0.126242388	-0.2746045058	0.0572579153	0.129718984	0.0985065142	0.1359812217	0.144896577	0.3048234128	-0.0507207266	0.0227129612	-0.1149935286	-0.1731801861	0.1619293421	0.1333681758	0.1315654675	0.0507780069	0.0844548521	-0.150726855	-0.0077720686	-0.0365997015	-0.2100405716	0.0507773872	-0.0156161745	-0.1447460143	-0.1097925878	0.1431815935	0.1047967235	0.0200805568	0.0344185671	0.0689309165	0.1458235616	0.0756400021	-0.0014513779	0.117423591	-0.1189364104	0.1092932418	-0.009494837	0.2071973832	-0.0765296674	-0.0616222664	0.1088607026	0.3007076563	0.0817178892	-0.0040336617	-0.0101400505	-0.0524091529	0.0294490101	0.0993369277	0.0431046697	0.2419602875	0.1481827132	-0.0334940956	0.0255589766	0.0665325405	0.0945635055	0.1859201936	-0.138792011	-0.0891334421	0.1158339761	0.0144213231	0.0742076985	-0.1724173324	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.0103404	0.0938698	0.0001069238721599	0.00881153935204	-0.015652	-0.0066773799999999	0.000244985104	4.458740366439998e-05	0.0340781	-0.1593869	0.00116131689961	0.0254041838916099	0.000109529	-0.000482551	2.32855467601e-07	1.1996601841e-08	-1.85727e-05	0.0001012443	3.4494518528999995e-10	1.025040828249e-08	0.000131155	0.0001598156	1.7201634024999995e-08	2.554102600336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6582.717944451167	61.3316508533444	43332175.53619939	3761.571396396541	19763.463810873032	57.52517995834569	390594501.803688	3309.1463292400563	6135.118771983225	4.1237850040588455	17.00560275970061	37639682.34634096	7841.287391445569	12160.263890367638	2.316543	80.26338199999998	0.220566503	0.13118	-0.1093532197	0.04897037	-0.0845461547	0.0611729194	-0.0656698156	0.0778712552	0.0870612956	-0.1135560683	0.1218899509	0.1628688888	0.0415268212	-0.042627472	0.2668234793	0.0825649046	0.208144145	-0.0803072301	-0.1126229915	-0.0082828128	0.0784720328	-0.0918296534	0.034479104	0.0903261769	-0.1001677406	0.0204616962	0.0826448254	-0.0302859823	0.0261502576	0.0712384802	-0.0919534645	0.063832703	0.140654662	-0.0089759284	0.0584085861	0.0665069918	0.0483291017	0.1082044618	-0.0526999916	-0.0087736159	0.0543263411	0.110171086	-0.1044808028	0.0211797601	0.1604280635	0.0122563798	0.0730016036	0.100483118	0.087435938	0.1857994412	-0.2380683779	0.0764716665	-0.0502027557	0.018812379	-0.0078665535	-0.0738261021	0.0746215052	0.0176186714	0.0601591265	-0.0252235816	0.3077704549	0.0195945558	-0.0253836893	-0.0526263339	-0.0743639946	0.0460798982	-0.0135091539	0.0279722944	0.013250737	0.0447297429	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0132947	-0.0236351	0.00017674904809	0.00055861795201	-0.000922282	0.014729718	8.50604087524e-07	0.0002169645923595	-0.0516415	-0.0857196	0.00266684452225	0.00734784982416	0.00148828	0.001378751	1.9009543200010003e-06	2.2149773584e-06	0.000179853	0.0001984257	3.2347101609e-08	3.937275842049001e-08	-0.00022131	-0.000352465	4.89781161e-08	1.24231576225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
