global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
5060.1138264951815	10.204463195093012	25604751.937087707	104.13106910000788	14064.845706668582	20.605905404916484	424.6033375563664	197819884.7523937	4723.5094920037245	4.866770814615848	23.6854581619966	22311541.92104928	5923.29663192689	9450.875976727664	1.680045	50.057487	0.027756998196	0.0141776	0.0423453419	0.1266445052	0.0192593751	0.0240093748	-0.1051830219	-0.1082961417	-0.0173391708	-0.0474418883	-0.0653765523	0.079705845	0.0296274246	0.0049560038	0.0172517363	-0.0043526918	-0.134446509	0.1132483164	0.0845686482	0.1200955464	0.1642764805	0.1549596862	-0.0524687247	-0.0753198677	-0.0100194486	0.049015352	0.0015496011	0.0839300916	0.0421278421	0.0169334534	-0.0931279971	-0.1532608648	0.0480498673	-0.0541937305	-0.05359084	-0.1988052307	-0.0087911434	-0.1261625769	0.0557552207	0.0444917947	-0.1206075594	-0.075156889	0.1410339799	0.2153244457	0.0209456246	-0.0908979382	-0.2530435533	-0.2009158455	-0.0561432345	0.0050824464	-0.122569095	0.0480440877	0.0069494386	0.0512987717	0.0195929727	0.1553520026	0.0280273938	0.1222435123	0.1605098265	-0.0809151868	0.0086409876	0.1065332041	-0.1113133463	0.0298859361	0.0209542988	0.043751245	0.1352838993	-0.0678682386	0.0133126076	-0.1455708172	-0.0056956391	0.1068882747	0.0124640002	-0.1767235788	-0.0729192449	-0.0357792283	-0.0341690872	-0.0385805269	-0.2734374675	0.1394612315	0.047914101	0.105172969	0.1048753733	-0.1405729964	-0.2050536176	-0.0289825748	-0.0328765725	-0.1950324636	0.0449068046	-0.0198497264	0.0119631989	-0.1307551508	-0.0643114377	0.0336883012	0.1004288593	0.2202775572	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-2.43196e-07	-0.007177113196	5.151095382819733e-05	5.9144294416e-14	0.00441794	7.240000000000371e-06	1.9518193843600004e-05	5.2417600000005366e-11	-0.00348524	-0.00143237	1.21468978576e-05	2.0516838169000004e-06	0.000236517	-0.0001566389999999	5.5940291289e-08	2.4535776320999997e-08	-0.000182495	-0.0001011754999999	1.0236481800249997e-08	3.3304425025e-08	-0.000124991	-0.000124991	1.5622750081e-08	1.5622750081e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5057.395224054827	-2.718602440354516	25577246.452292573	7.390799228701531	14055.05742219881	-9.788284469772409	95.81051286118768	197544639.14130583	4721.095524964879	-2.41396703884584	5.827236864634153	22288742.955843404	5923.778485136779	9548.947740871748	1.55099	46.212254	0.041488923196	0.0200989	0.1583146662	0.0211102153	-0.0496920447	-0.1042453796	-0.0289010066	-0.0801706318	-0.1207683148	0.0845341585	-0.1666726174	0.0018729495	-0.0381082873	-0.0252962753	0.0476541858	-0.0284789108	0.1051495406	-0.0548674399	-0.0294008367	-0.0004886987	0.2056115831	0.0279131134	-0.0811024143	0.154803173	0.016466551	-0.2075512404	0.0298586987	0.1609861411	-0.1693997864	-0.1109681276	0.061495249	-0.0680070516	-0.1014261362	-0.1777225411	0.0412787036	0.2103310163	0.0284258364	0.1074682541	0.1597118779	0.0465415373	0.03691526	0.1789689274	0.0001663127	0.0382728791	-0.1125977836	0.0829069032	0.0857721257	0.0432845975	-0.0211955769	0.1082422661	-0.0992405017	-0.2098243142	0.0668824617	0.0169932246	-0.0789846554	0.0537833646	0.0825186751	0.0999558414	0.0608510887	0.0723528414	-0.0031601856	-0.1009654666	-0.0523985969	0.1406537189	0.0446325051	-0.0739491905	0.1609081838	0.002329105	0.000822667	0.1068822518	-0.0181935516	0.0183872264	-0.1886493724	0.2568404606	0.0998941743	-0.0758554232	0.1671819155	-0.0653569866	-0.0259752935	0.0051710616	-0.077417547	-0.0964286815	-0.0713827622	-0.0366794875	0.2061625128	0.1007481422	0.0116737412	0.0692945764	0.1002959829	0.0724924112	-0.0098094111	-0.0497767616	0.0178008729	0.0077400474	-0.1635171115	0.1353477351	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00549352	0.005493763196	3.018143405372413e-05	3.01787619904e-05	0.00687609	0.0024581499999999	4.728061368809999e-05	6.042501422499996e-06	-0.0112287	-0.0077434599999999	0.00012608370369	5.996117277159998e-05	0.000444902	0.000208385	1.9793778960400001e-07	4.3424308225e-08	-0.0	0.000182495	3.3304425025e-08	0.0	0.0	0.000124991	0.0	1.5622750081e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5045.094133733289	-12.30109032153814	25452974.818230044	151.3168230986393	14039.651189061376	-15.406233137433446	237.3520194849524	197111805.51051253	4717.954308820406	-3.1412161444723097	9.867238866293482	22259092.86011704	5919.067602934043	9296.984638497748	2.058889	61.345291	0.03551264313	0.0191274	-0.0624360347	-0.1093434369	0.0030675423	-0.0266921011	0.0113513724	0.1058156522	-0.1791110899	0.0140662006	0.074452353	-0.0231243767	0.0722283922	0.0211486014	-0.1475300574	-0.0053648326	0.1127253309	0.0831202467	-0.0615371187	0.0864388039	0.0065979555	0.0861819137	0.2370897493	0.0390225966	0.1842994367	-0.0821198056	0.001885584	0.1048093424	-0.0318312214	0.2082252043	-0.186985437	-0.091303495	-0.0987392581	0.076321171	-0.0471982496	-0.0334998173	0.0437204802	-0.0175569496	0.004969554	0.0129899697	0.0395593621	-0.0347829389	0.0023010467	0.0071803621	-0.0371935336	0.0563696087	0.0385087298	-0.0784055146	0.0301536744	-0.0113599542	-0.094056251	0.1632415271	-0.3907131922	0.0461006656	-0.0874766802	-0.3549713366	0.1218680355	-0.0532390347	0.0122382698	0.0600019341	-0.1938406626	-0.058906316	-0.0177524001	0.1853197957	-0.0714798904	-0.1392562349	-0.0980688992	0.042828337	-0.0687112922	-0.1932710334	-0.0681541247	-0.0608132341	-0.1256768043	-0.0101822952	-0.0897558377	0.1190362593	0.048727203	-0.0630907115	0.0022551713	0.0029330204	0.1044134286	-0.0758720295	0.0665455309	0.1048740357	-0.0587350863	-0.186050683	-0.1482896743	-0.0344232302	0.2241965534	-0.0875206773	0.19290018	0.0999643526	-0.1249873422	0.0496956007	0.0839806982	-0.1366668893	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	1.35687e-06	-0.00549216313	3.01638558465314e-05	1.8410961969000002e-12	0.00439326	-0.0024828299999999	1.9300733427600003e-05	6.164444808899996e-06	0.0049042	0.0161329	2.405117764e-05	0.0002602704624099	0.00052087	7.596799999999999e-05	2.713055569e-07	5.7711370239999985e-09	-0.0	0.0	0.0	0.0	-0.000152127	-0.000152127	2.3142624129e-08	2.3142624129e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5074.9461907368905	29.852057003601654	25755078.83887488	891.1453073462828	14070.879664576683	31.22847551530685	975.2176830101196	197989654.53499764	4724.856856382523	6.902547562116524	47.64516284728077	22324272.31330494	5921.4886841300695	9431.071009425475	1.344818	40.069286	0.0934323981299999	0.0563142	-0.1578250337	0.0370244319	-0.0802939952	-0.0987458027	-0.1671297869	-0.164949085	-0.0146591174	-0.1545638225	-0.0223518576	0.1152991644	0.0459919684	0.0402225198	-0.0848468109	-0.1131923611	-0.0871178848	-0.0155606202	-0.145421669	0.0039530953	0.0633403139	-0.0487582502	-0.1154897347	0.1947991107	0.0769209895	0.073325558	-0.1045512531	0.136958125	0.1219334113	0.0460741349	-0.037534729	0.2170376943	-0.0657433097	-0.1521682365	0.0262512914	-0.0579739446	-0.0528977122	0.0416908225	0.127084444	-0.0623677729	0.0840142466	0.0651126832	-0.0453232438	-0.0671910316	0.0667317877	-0.0499371867	-0.1421521549	-0.2052218007	-0.0333177442	0.1088256415	0.0217388706	0.0898492702	-0.1573167597	-0.014608916	-0.0029255185	0.0340893187	0.13592847	0.0135647932	-0.132156042	0.1317489342	0.1621358873	0.035064571	-0.1528139761	0.1214566474	0.2168728361	0.0963847154	-0.0706516781	-0.1358653835	-0.1747302525	0.0384904485	-0.0761135119	-0.0645102037	-0.1141668585	-0.0704270998	-0.0799069828	0.0062681567	-0.0421634991	-0.1031844862	0.0286936977	0.0873562175	-0.0136278464	-0.0067562017	0.0490088456	-0.0475767165	0.0977653796	-0.152547457	-0.0024908522	-0.0590114649	-0.0080814758	-0.1002668705	0.1642931052	-0.02562594	-0.0517047131	-0.1044289032	-0.0862417023	-0.1129304657	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00592347	0.00592211313	3.50714239245184e-05	3.50874968409e-05	0.0176685	0.01327524	0.00031217589225	0.0001762319970576	-0.014254	-0.0191582	0.0002031765159999	0.00036703662724	0.00138081	0.0008599399999999	1.9066362561e-06	7.394968035999998e-07	-8.94699e-05	-8.94699e-05	8.00486300601e-09	8.00486300601e-09	0.0	0.000152127	0.0	2.3142624129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5068.744467486917	-6.201723249973838	25692170.476679225	38.46137126926607	14064.52603738993	-6.353627186754238	40.36857842826257	197810892.65641925	4721.087378861327	-3.769477521195768	14.208960782800188	22288666.03884372	5943.481280274718	9595.58102905786	2.044891	60.928207	0.0495033523	0.0220479	-0.0571835499	0.1773978356	-0.1049123712	0.2219590871	0.0563805317	-0.1802037234	-0.0191521044	0.0769042571	0.0710017744	0.3127174322	-0.0232354949	0.1266119003	0.1124244974	0.0117385238	0.0590018582	-0.0509174758	0.038084968	0.0846519833	0.2124102148	-0.2405258325	0.0605781631	-0.2193417413	0.0649380877	0.1145763807	0.0892207896	-0.1222799004	0.1667654131	-0.0629018801	0.1422105395	0.0087348377	0.0718758193	0.0287496448	-0.0033208717	-0.0028503623	-0.3414554306	0.0018954732	0.0328897719	0.1283034759	0.0196608892	0.023485841	0.0805666276	-0.0503332919	0.0088808228	-0.1208212024	0.1804341889	0.1237206503	-0.0722361824	-0.0177422349	-0.0153483994	0.0466064676	0.1111017889	-0.0419341533	-0.0615495067	-0.0044253846	-0.0628821692	0.0104238662	0.178914629	0.0372488756	-0.2091376664	-0.0987330782	0.1476213707	-0.0544156704	0.2665745192	0.1501183502	-0.0345083422	-0.070355406	0.1813124739	0.1217422797	-0.0330999925	0.0721745647	0.0391633765	-0.0087361439	-0.0249628813	0.0546934351	-0.0445882684	0.0321128017	0.0546869836	-0.1344471908	0.0764743924	0.1597303219	-0.1778549885	0.0783690914	-0.1288819582	0.0814426443	0.1714025703	0.0135805806	0.0302465086	-0.0151120245	-0.0286380939	0.0311834615	0.102183636	0.1168953602	0.0770814147	0.1374888006	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-1.22773e-05	-0.0059357473	3.5233096009457295e-05	1.5073209529000002e-10	0.0120801	-0.0055884	0.00014592881601	3.123021456000001e-05	-0.0277227	-0.0134687	0.0007685480952899	0.00018140587969	0.00117341	-0.0002073999999999	1.3768910280999998e-06	4.3014759999999975e-08	-0.00037228	-0.0002828101	7.998155266201e-08	1.385923984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5063.626208708602	-5.118258778315067	25640310.381520648	26.19657292179924	14086.613688089945	22.08765070001573	487.8643134459053	198432685.197483	4716.448315697693	-4.639063163634091	21.520907036186745	22244884.71464761	5936.248817086897	9535.587061213246	1.367029	40.731075	0.1209671027	0.0618426	0.127930919	0.1852923709	0.2106711497	0.1021969038	0.1424182973	-0.2265893402	0.2017036171	0.002296998	-0.0062424557	-0.0256650182	-0.0969354142	0.2067400632	0.0346863338	0.1830769556	0.1398915604	0.2173587574	-0.1018035058	-0.0649526565	0.0353721564	0.1507882805	-0.0227110487	0.037939898	0.0203218637	-0.0365871559	0.1104008399	-0.0609322705	0.0385113069	-0.0363357331	-0.0792552211	-0.043408274	0.1444355402	0.2595967129	0.0065590089	-0.1200242426	0.2247540292	-0.0116550275	0.1345093851	0.0214609898	-0.009723933	-0.0753368513	-0.1787217829	-0.0799724029	0.0335658164	-0.0529720079	-0.1767467086	-0.027028633	-0.0175418909	-0.0440582195	-0.0417037479	-0.106385466	0.0579321305	-0.200481982	0.0845344552	0.0744697166	-0.0297270959	-0.0007031294	-0.2151900182	-0.0393436178	-0.0018424123	-0.0432439381	0.1503188842	-0.0431782688	-0.0432520527	0.0188797291	0.0048314849	0.1468939138	0.0105058357	-0.0927318225	0.221431608	-0.0931092367	-0.067795935	-0.2242646159	0.2141888822	0.0827295902	-0.1315918177	0.1555910426	0.1453692158	0.1228606382	-0.0455535294	0.0417212693	0.127462673	-0.1964724821	-0.1187968909	-0.0186329946	0.0900039654	0.0947533725	-0.0136115741	-0.1935618088	-0.0168020503	-0.0315809595	0.0790176465	-0.1260798146	-0.0337668367	-0.0336514124	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0186941	-0.0186818227	0.0003490104993942	0.00034946937481	-0.00673748	-0.01881758	4.53936367504e-05	0.0003541013170564	-0.0644724	-0.0367496999999999	0.00415669036176	0.0013505404500899	0.00173549	0.00056208	3.0119255401e-06	3.159339264e-07	-0.0	0.00037228	1.385923984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5051.733681261061	-11.892527447540488	25520013.18638743	141.43220909050387	14042.87671964567	-43.73696844427468	1912.9224086954791	197202386.56316635	4725.693680216365	9.245364518671522	85.47676508311031	22332180.759236887	5937.62529079102	9481.2052081405	1.397644	41.643253	0.01109236	0.0110924	0.0365234773	-0.1080277955	0.1967547287	0.0828124735	0.1151102157	-0.1571134525	0.1277113356	0.0167683305	0.0210243413	-0.160766641	0.0436528557	0.050972267	0.0308635997	-0.0683613679	0.180570362	0.238165075	0.0300351305	-0.2153822853	-0.0402186988	0.013531247	-0.0723145831	-0.2031930475	-0.013244918	-0.0474828974	-0.1133026161	0.0628462209	-0.0896558776	0.1423378812	0.0660165232	-0.0020052863	0.1580674797	-0.0513122212	-0.033633583	0.0907195394	0.007221938	0.0105367123	0.022769854	-0.0561230564	-0.1890196565	0.1510353601	0.1847282372	0.1480945995	-0.0141422997	-0.0836046245	-0.1571604659	0.1417945994	-0.1113610637	-0.08963273	0.1782478009	0.0603599779	0.1105403414	0.0541291478	-0.0729266351	0.0081242381	0.0169384175	-0.0167943144	-0.1680159951	0.029351748	-0.0550269222	-0.0002113267	0.1191737817	0.0262609082	-0.0044687374	-0.1521514891	-0.0333875068	-0.0485502167	-0.1024793329	0.0471245134	0.0643371484	0.0785420927	-0.0024600276	0.0470638163	0.046068734	-0.2528953182	-0.0474829242	0.0253102483	-0.248135591	4.69786e-05	-0.153190917	0.1163339105	-0.0949802628	-0.1493284851	-0.0481848077	-0.0730488685	0.1019094393	0.0086409783	-0.2262616218	-0.0223049852	-0.0405897916	0.18227101	-0.0085847104	0.0829868751	0.0755274661	-0.1178900496	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0186941	0.0	0.0	0.00034946937481	0.00435488	0.0110923599999999	1.89649798144e-05	0.0001230404503695	-0.0644724	0.0	0.00415669036176	0.0	0.00173549	0.0	3.0119255401e-06	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5035.941636240986	-15.79204502007542	25360708.16362553	249.3886859160889	14048.197926503164	5.321206857493962	28.315242420240768	197351864.9822078	4718.682532063717	-7.011148152647365	49.156198418370565	22265964.83840325	5927.49881078856	9411.949064349728	1.320292	39.338535	0.0589605499999999	0.0365933	-0.0412113988	0.0675565923	0.1705839991	0.0073560558	-0.0499569205	0.0271455934	0.1510697873	-0.0638841726	0.0196549257	0.0511915962	0.1791674166	-0.044078257	-0.0711456913	0.0034995768	0.0746527637	0.1092358073	-0.0247772907	-0.1980020641	-0.1747520559	0.1382386545	-0.0001517781	-0.0649749678	-0.1363495807	-0.0334528476	0.0196946488	0.0974889489	0.0344201778	-0.1243956259	0.1040580738	0.1177959093	0.0010134566	-0.0638280028	-0.1568984329	-0.1143505219	0.0548372721	0.0429064042	-0.1789064856	0.0772921485	0.0592684301	0.115570195	-0.0117590016	-0.0607170395	0.1579006396	0.3173562128	0.160455989	-0.0368608312	-0.1194370708	0.002330807	0.039787886	-0.0150802401	-0.0071400325	-0.046760387	-0.0677989111	-0.1689629553	-0.0741422995	0.0882657826	0.0489132258	0.1427191327	0.14469869	0.18930208	-0.041465994	-0.1910336785	0.0438422015	0.0253531656	0.0475518956	-0.0927206374	-0.1376497689	0.0508128275	-0.066932502	-0.0006842385	-0.1073668445	-0.0638944158	0.1685408455	0.1268198873	0.0190063294	0.0818381186	-0.09752051	-0.2747536665	-0.0638102634	0.0575820815	0.1327943745	0.1046282332	0.1853160205	-0.0519069096	-0.1668276302	0.0534822816	0.024918332	0.1084424652	-0.0151480394	-0.0064995528	-0.0701727209	0.0469184086	-0.1627899845	-0.0221876961	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0123828	0.0063113	3.9832507690000026e-05	0.0001533337358399	0.00435043	-4.4500000000004605e-06	1.89262411849e-05	1.9802500000004095e-11	-0.0351609	0.0293114999999999	0.00123628888881	0.0008591640322499	0.0016761	-5.938999999999988e-05	2.80931121e-06	3.527172099999985e-09	-8.83139e-23	-8.83139e-23	7.799344933210001e-45	7.799344933210001e-45	-0.000407276	-0.000407276	1.65873740176e-07	1.65873740176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5050.723035941924	14.781399700937982	25509803.1857944	218.48977711888944	14037.890233189732	-10.307693313432535	106.24854144378185	197062362.1990837	4710.893100481288	-7.789431582429643	60.67524437735237	22192513.8041622	5924.428529673494	9307.866093388791	2.014629	60.026531	0.07976731	0.046199	0.0114450327	0.148126656	-0.10546167	0.0791633354	0.1208874109	-0.0479358259	-0.0071386993	-0.0575837959	0.0977073613	-0.184162318	-0.0193241317	0.0377490953	0.1494375986	0.005998059	-0.1068566164	-0.0782348493	0.1578840817	-0.0295236762	0.0283540074	-0.0955933179	-0.2312914635	0.1461497347	0.1091950669	-0.0373584387	-0.0224005844	-0.1310958828	-0.0170132838	-0.0676882715	0.0044275091	-0.1686235472	-0.0802609818	-0.0221582652	-0.1443713026	0.0220935331	0.1135197282	0.12077354	-0.1263476804	0.0035797135	0.0713230747	-0.025174663	-0.0674850336	0.2191257342	0.0360499483	-0.0103797252	0.058313896	-0.0465026848	-0.1297107968	0.0795089765	-0.0128104183	-0.0362755844	0.0519896202	-0.0546541384	0.1053017907	0.0628095645	0.3881993929	-0.081054739	0.0634054073	-0.2239441826	0.0409505528	-0.1182463248	0.1390120153	0.0389805428	-0.1407880941	0.0594257211	0.1057500763	0.0413107759	0.0999415058	-0.0239421438	-0.1398364329	-0.010132641	-0.0683313039	-0.098823086	0.1785370781	0.0201250395	0.1091888784	-0.1993858379	-0.0667404806	0.0710964096	0.0277854216	0.0678340144	0.0110641488	0.0151713971	0.0599842147	0.1797841839	-0.1036548445	-0.0005633959	-0.113737616	0.0759838591	0.218160672	0.0948736145	0.0739476032	-0.3005342301	0.0616554556	0.1219985792	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0186917	-0.0063088999999999	3.980221920999999e-05	0.0003493796488899	0.015323	0.01097257	0.000234794329	0.0001203972924049	-0.00360916	0.03155174	1.30260359056e-05	0.0009955122970276	0.00122172	-0.00045438	1.4925997583999995e-06	2.064611844000001e-07	-0.0	8.83139e-23	7.799344933210001e-45	0.0	-0.000571578	-0.000164302	3.26701410084e-07	2.699514720400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5053.883663703154	3.160627761229989	25541740.08624561	9.989567845057692	14034.62503766584	-3.265195523890725	10.661501809236023	196970699.9478769	4720.366017079889	9.472916598601842	89.73614888406628	22281855.33520266	5933.339501077763	9397.982559648117	1.251672	37.293983	0.07464859	0.0464051	-0.1067104869	0.0440898792	-0.0466728906	0.0188985064	0.1474302292	0.012043387	0.0485788741	-0.0973304097	0.0308379973	-0.1182505793	0.0522341014	-0.1893859541	0.1118718059	-0.0171263178	-0.0985240006	-0.0590158601	-0.1385458034	-0.0035220092	0.2045091192	-0.1557785458	-0.0227555649	-0.0400212164	-0.2203367168	0.0617729494	-0.0313759503	-0.0965699549	0.0701800937	0.0211361709	-0.035214455	-0.0112739631	0.1286409664	-0.1173788158	0.0124757508	0.0021041821	-0.0319686463	0.0586685513	0.1589184705	0.0272951171	0.0528746096	-0.2908652846	0.1268657527	0.0052494579	-0.046594927	-0.0223086473	0.0088189526	-0.0671108594	0.0266820537	0.1954434348	-0.1199410331	-0.0938674274	0.1636008022	-0.110806874	-0.1222326887	-0.0828217926	-0.0297051203	-0.0669131034	-0.1704989359	0.0533858069	0.1603928338	-0.0714739021	0.1070663129	-0.019345508	0.0044811353	0.0148367664	0.1284627056	-0.0601369399	0.0467137026	0.0264512933	0.1453680549	0.0239121377	0.0527545313	-0.131459994	-0.1403713878	-0.1517524819	-0.0015007111	-0.1996092242	0.1133984241	0.0486030014	0.1108455679	0.057959165	0.001488215	0.0513463477	-0.0283181785	0.105978468	0.0783922563	0.0176569192	0.1831533057	-0.0941296741	-0.0863896025	0.126557648	-0.0342852104	-0.1344098847	-0.3279571996	-0.0174229071	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0115177	0.0071739999999999	5.146627599999997e-05	0.00013265741329	0.00434815	-0.01097485	1.89064084225e-05	0.0001204473325225	-0.0126043	-0.00899514	0.00015886837849	8.09125436196e-05	0.00200751	0.00078579	4.0300964001e-06	6.174659241000003e-07	1.05879e-22	1.05879e-22	1.1210362640999999e-44	1.1210362640999999e-44	-0.000407276	0.000164302	1.65873740176e-07	2.699514720400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
