global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
5095.125905660181	-2.4106767892672	5.811362582311615	25960307.99452948	11705.885126168389	-53.90738154819883	2906.005785383088	137027746.58705032	4749.047952889463	-12.641579002911383	22553456.4588436	159.80951968685	4769.912745850559	9784.168546672368	1.268123	35.78442	0.02356772	0.0133799	0.1750100974	0.1303838097	0.050342303	0.0516396997	-0.1341924095	0.0895145495	-0.0127033572	-0.08854092	0.1089843287	0.1104050733	0.027936894	-0.0182895911	0.1042689177	-0.0615671226	-0.1067894223	0.0761483466	-0.0666364408	0.0250334967	-0.108245877	0.0328564277	-0.1194221139	0.0344731612	0.0248193733	-0.0280995273	0.2851504081	0.0639664817	-0.0468959435	-0.139056906	0.0614964293	0.1112015271	0.2467064335	-0.0293970163	0.0833465813	0.0555593128	-0.1339169008	-0.1140720892	0.2710356991	0.1156876717	0.0634974714	0.0351619331	-0.1320388454	0.1550210176	0.0242778977	0.1887258646	0.0864947924	-0.0444617677	0.0447313446	-0.063174824	0.1410254549	0.0339892986	-0.0984147892	0.0597691068	0.036669064	0.0824890962	-0.1444733343	0.0367256419	0.007102457	-0.081901854	0.1015397958	-0.2614768108	-0.048125979	-0.1599823512	0.0490903954	-0.0969075438	0.1902298605	-0.0608267334	0.0687164406	0.1841885808	-0.0469534256	-0.2265154357	0.2572747112	0.0881169883	0.0636324384	0.1081204698	-0.1334817662	0.1130145699	0.0189096633	-0.1238963204	0.0753697314	0.0099443675	0.0577279996	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.00736962	-1.8519999999899554e-05	5.4311298944400005e-05	3.429903999962795e-10	0.0457329	0.0076272	5.817417984000001e-05	0.00209149814241	-0.0260461	-8.499999999998092e-06	7.224999999996757e-11	0.00067839932521	0.000317815	-0.000148642	1.01006374225e-07	2.2094444164e-08	0.000272815	-0.000167922	7.4428024225e-08	2.8197798084000013e-08	-0.000379483	1.7059999999999732e-06	2.9104359999999087e-12	1.44007347289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5102.364276616223	7.238370956041763	52.39401409726894	26034121.21128939	11646.71447165353	-59.17065451485905	3501.16635571681	135645957.98422375	4753.783874941881	4.735922052417664	22598461.129657444	22.42895768657593	4771.263630076605	9670.457933602882	1.386676	39.129784	0.05320188	0.0251593	-0.0911475476	-0.0919733004	0.0327548185	0.0031469806	-0.1271217868	-0.0075839088	0.0442560846	0.1387035893	-0.0910746545	0.1565819828	0.0042443417	-0.0327411907	0.056403695	0.0376934343	0.0878446781	0.2602059531	0.0624641769	-0.035906847	-0.1242432279	0.0899043638	-0.0310556231	-0.0556375142	0.0416836181	0.1316173088	0.1373716715	0.0063901123	0.0246852996	-0.0634416854	-0.1008927911	-0.1259976473	-0.1094780036	-0.0270929076	-0.1230127166	-0.0226362327	0.1356303034	0.0669075755	-0.0095164423	0.0706764857	-0.0039981081	0.0640859366	-0.0342947624	-0.0322225436	0.0195112957	-0.2331747793	-0.1047810435	-0.2193563624	-0.0019878822	0.0371280176	-0.0704564775	0.2628028665	-0.052176405	-0.0228477826	-0.0008581015	0.1587832285	-0.0541690523	-0.0618478362	-0.0389822926	0.1010915675	0.0380934264	-0.1597589574	0.0300663853	-0.039355882	-0.0658510037	0.1473230603	-0.1151675347	-0.0120972031	-0.1168268821	-0.023791248	0.065159348	0.0891882466	-0.0591857044	0.0849255919	0.0054556053	-0.0327438087	0.0342408434	-0.1215379066	0.0789447539	0.2218347507	0.094212473	-0.2235753114	0.0251638375	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.013103	0.00573338	0.000171688609	3.28716462244e-05	0.0457595	2.6600000000001622e-05	7.075600000000862e-10	0.00209393184025	-0.0134421	0.0126039999999999	0.0001588608159999	0.00018069005241	0.000696231	0.0003784159999999	4.84737605361e-07	1.4319866905599997e-07	0.00010119	-0.0001716249999999	1.02394161e-08	2.9455140624999995e-08	-0.000232766	0.000146717	2.1525878089000003e-08	5.4180010756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5074.609816056749	-27.754460559473955	770.3100809473954	25751664.785219517	11546.69034881592	-100.02412283760896	10004.825149433083	133326058.01143873	4751.451674303788	-2.3322006380922176	22576293.013244275	5.439159816317747	4768.849337685433	9474.862552195336	1.17008	33.017811	0.07720839	0.0463282	-0.1273674309	-0.0667988803	-0.2151256631	0.0984028326	-0.1064177949	-0.1618889823	-0.1664661233	0.164474861	-0.083749604	0.0401767783	0.0904712506	-0.004803643	-0.0758146163	-0.0092763635	-0.0229939126	0.1250163268	-0.1231511208	-0.1146710017	0.1415298535	0.1879213358	0.1707106347	0.1386537298	-0.0983933664	0.0532517985	0.0147873216	-0.0043128136	0.1614005714	0.0027174326	-0.1402178085	0.0457799952	-0.0820256919	0.125447657	-0.0311997107	0.130696311	-0.0127085895	0.1343553416	0.105174487	-0.1622072266	-0.1609368115	0.1150757779	-0.1041487029	0.0549406458	0.0005721228	-0.1301067852	-0.0548501325	0.1521313885	0.1053373749	-0.0049023319	-0.0342402686	0.0228449261	-0.1995686976	-0.2123394764	-0.1468137899	0.0034744419	0.1237817913	0.0978773314	0.0805761707	0.0179441351	-0.0759651828	-0.0589497147	0.1478078176	0.0505210539	-0.1096490264	0.0074214202	-0.1265051465	-0.1893883416	0.0087023032	0.0909262278	-0.0301823526	0.1116837926	0.1095525652	-0.1759632768	-0.1626915333	0.0909444642	-0.0589873973	-0.0574129478	0.0699201806	0.1840647104	-0.0945724198	0.0514810884	0.1193775747	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0217296	0.0086266	0.00047217551616	7.441822756000002e-05	0.0457204	-3.9100000000000246e-05	1.528810000000019e-09	0.00209035497616	-0.0260832	-0.0126411	0.00015979740921	0.00068033332224	0.0014129	0.000716669	1.99628641e-06	5.136144555609999e-07	-4.16711e-05	-0.0001428611	1.73648057521e-09	2.040929389321e-08	2.57357e-05	0.0002585017	6.682312890288998e-08	6.6232625449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5094.552887120966	19.943071064217293	397.72608347242107	25954469.11967257	11653.814859226772	107.12451041085114	11475.660730764555	135811400.7731347	4757.002195736161	5.550521432372989	22629069.89023866	30.808288171231894	4774.3532657845935	9633.071075871843	1.151705	32.499294	0.056459555	0.0322155	-0.1953399596	-0.0340691675	0.0218665828	0.0266232748	-0.1553050854	-0.123460188	0.0993727398	0.0710561001	-0.0003521041	0.0388249865	0.0420215139	0.1629222292	-0.1583522463	0.0369985392	0.052118719	0.0747917666	0.0378155772	0.1547075625	-0.0221674089	0.0108964868	-0.0952386858	0.2247890323	-0.0264054036	0.0695484256	-0.0181056692	-0.0629694315	0.0322445243	0.0338900958	-0.1268380517	0.0859880865	-0.2097243251	0.1592391061	0.0956070864	0.073880469	-0.2890898851	0.0723660694	-0.1705014872	-0.0257921516	-0.0272170799	0.1710651343	0.1113183463	-0.058098628	-0.0701590481	0.0508038657	-0.1270528854	0.0663593978	-0.0969604746	0.0375084721	-0.0753057964	0.0770249005	-0.0034077102	0.1184728204	-0.1083843609	0.0306103873	-0.0668556255	0.2324592106	0.0221508712	0.0986574037	0.0294987219	0.0422311076	0.0457596337	0.051497493	-0.0663797944	-0.0730069333	-0.2548658157	-0.0022329483	0.1850157688	-0.1359948077	-0.23173089	0.0895422006	0.0289136959	-0.044561854	-0.0688502529	0.2002255034	0.1579264283	0.0126903669	-0.0386822215	-0.0607544798	-0.1709241908	-0.0140501377	-0.1156685971	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.027105	0.0053753999999999	0.000734681025	2.889492515999999e-05	0.0620559	0.0163354999999999	0.0002668485602499	0.0038509347248099	-0.0260554	2.7800000000001435e-05	7.728400000000797e-10	0.00067888386916	0.000882177	-0.0005307229999999	7.78236259329e-07	2.8166690272899985e-07	0.000122023	0.0001636941	1.4889612528999998e-08	2.679575837481e-08	2.57357e-05	0.0	0.0	6.6232625449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5090.491699834095	-4.061187286871245	16.493242179044625	25913105.746079814	11640.088919939311	-13.725939287460278	188.4014093230456	135491670.06409392	4748.939419859167	-8.062775876994237	22552425.613492325	65.0083548426402	4767.975256110165	9726.09607306814	1.210613	34.161587	0.0443566149999999	0.0232705	-0.0569573598	0.1135404386	0.1184554146	0.0067657625	0.039027685	-0.1108774342	0.0477557263	-0.0480446935	0.0232675419	0.0524297819	0.0430863164	0.0777248196	-0.0390691531	0.0182190341	-0.0767044826	-0.0619876772	-0.1130686741	-0.0573334826	0.0003682491	0.1588200026	-0.0757667249	-0.290867208	-0.0835307127	0.0422732705	-0.0985555417	0.033117226	-0.0028163927	0.0064854155	-0.092594029	0.0516542026	-0.016026102	0.088716632	-0.1749785495	0.0429835476	0.000149036	0.0120407492	-0.0670867154	0.178428378	-0.0402538105	-0.1589288309	-0.0176542732	0.0079892967	-0.1245869578	0.0874781433	-0.0066929339	-0.1251170878	0.0781106462	0.0206378222	0.0398857071	-0.1277610242	-0.0981669534	-0.0676059813	-0.0298526526	0.0474986221	-0.118364788	-0.3070809116	0.0756211304	0.0538885562	-0.0777206988	0.0534225537	-0.0134616299	0.0229639085	-0.1097374507	-0.0327449699	-0.0399064764	-0.1285124538	-0.0809418873	-0.0681682541	-0.0975653457	0.0388550252	-0.0610612482	0.1853712944	-0.0500236385	-0.0908054742	-0.0347744396	0.0767839941	-0.1919799121	-0.0281648895	0.0725118472	-0.0891059271	0.1346188397	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.0268799	-0.0002250999999999	0.00072252902401	5.0670009999999517e-08	0.044063	-0.0179929	0.00032374445041	0.0019415479689999	-0.0226623	0.0033930999999999	1.1513127609999997e-05	0.00051357984129	0.000976164	9.398699999999993e-05	9.52896154896e-07	8.833556168999983e-09	0.000383665	0.0002616419999999	1.47198832225e-07	6.845653616399999e-08	0.000125017	9.92813e-05	9.85677652969e-09	1.5629250289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5092.250624565619	1.7589247315236207	3.093816211165441	25931016.42338893	11696.982900565012	56.89398062570035	3236.9250314375668	136819408.97611028	4755.975686499731	7.036266640563554	22619304.730576582	49.50904823710752	4773.408982475073	9790.865349936716	1.1362	32.06176	0.0565158	0.0250273	-0.0241613002	0.214398777	0.1535263818	0.0490549506	-0.1896770704	-0.0132332201	0.0599253326	-0.1811496637	0.0052468917	0.0394650157	0.0949679506	-0.0091146175	-0.2509520693	0.1030004971	0.0313480148	-0.0344733656	0.0870495894	0.1537942817	-0.0598671625	0.0932867806	-0.0230556569	0.0272984913	0.3145757994	0.0820446769	0.0343817433	0.0524806865	0.1933364983	-0.2484638766	-0.0644529608	-0.1582420773	-0.0106681008	-0.081080079	-0.0546420774	0.0663333481	0.14489289	-0.0442619914	-0.0444552642	-0.0038849841	0.1549890844	-0.084807179	0.0474249019	0.0360357103	0.1109691376	0.0140202624	-0.0305730227	-0.0109117521	-0.2101610838	0.0988115884	-0.0268126151	0.0058118857	0.0961166456	0.1444645991	-0.1077870615	0.0767912471	-0.0438145082	0.003672285	-0.286036907	-0.0277031603	-0.0443889056	-0.1311462796	0.2159326702	-0.2145217805	-0.0817236957	0.1864733449	-0.0245492723	0.0192081716	-0.0790025545	0.0905129033	0.027406173	0.0333907828	-0.1306746502	0.0268385152	0.1699756464	-0.088550046	-0.011376016	0.0440383961	0.0673537145	-0.0753062183	-0.0295829378	-0.0515054994	-0.2558295071	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.0284307	0.0015507999999999	0.00080830470249	2.404980639999994e-06	0.0528746	0.0088116	7.764429456000005e-05	0.00279572332516	-0.0375066	-0.0148443	0.00022035324249	0.00140674504356	0.000783919	-0.0001922449999999	6.14528998561e-07	3.695814002499998e-08	0.000253768	-0.000129897	6.439819782399998e-08	1.6873230609000005e-08	0.000429057	0.00030404	9.24403216e-08	1.84089909249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5096.517697308576	4.26707274295768	18.20790979369238	25974492.638979517	11692.369888523646	-4.613012041365437	21.279880093782516	136711513.61005446	4753.245707178078	-2.729979321652536	22593344.752806827	7.452787096650439	4770.994010669991	9644.00255837892	1.36445	38.502621	0.0638197	0.0311023	0.0596839434	-0.0578598721	7.61842e-05	0.1677889217	-0.0472702167	0.1071213483	-0.069598742	-0.1230915522	-0.0890235993	0.0405002999	0.0379026867	-0.0918968405	-0.0364834371	-0.0060639697	-0.2291618021	-0.0338281933	-0.0587908351	0.0950007605	0.132878798	-0.0123616669	-0.019737526	0.0105697857	0.0308089472	0.0324298416	-0.0285358294	0.1179880633	0.0398952058	-0.023193215	0.0865174545	-0.0657776586	0.1244482856	0.184402044	0.058207542	-0.1704959094	-0.0617035721	-0.161465877	-0.0783866085	0.0995257005	-0.1734422533	-0.0045308486	-0.1893140909	-0.120879848	0.2012450221	0.0560006653	0.002347861	-0.0388020457	0.0092766406	-0.0092800023	0.216147474	-0.0830662992	-0.056371779	0.0450753909	-0.1083176266	-0.1149488218	0.0096660709	0.0055608379	-0.039523108	-0.0004565368	-0.1046399282	-0.0363916752	0.0277535515	-0.00443649	0.0695126108	0.0476010682	0.1143178904	-0.0475019483	0.2037293514	-0.1850704583	-0.0049667982	-0.1731311029	-0.0891935643	0.0973148396	-0.1583475063	-0.0227349986	-0.1623110377	-0.2157130234	0.1141444753	-0.1101854647	0.053708133	-0.0429242674	0.0528044245	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0277466	-0.0006841	0.00076987381156	4.6799281e-07	0.0714462	0.0185716	0.00034490432656	0.00510455949444	-0.0260234	0.0114832	0.00013186388224	0.0006772173475599	0.000432687	-0.000351232	1.87218039969e-07	1.23363917824e-07	0.000103936	-0.0001498319999999	1.0802692096e-08	2.2449628223999993e-08	0.000268505	-0.000160552	2.5776944704e-08	7.209493502499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5118.961127521531	22.44343021295481	503.7075597237727	26203763.025076505	11725.206855119975	32.83696659632915	1078.2663752484364	137480475.79535246	4767.686917847923	14.441210669844622	22730838.546618227	208.54856561083415	4784.902367499088	9735.473776820878	1.159281	32.713058	0.090708565	0.0394166	0.0803004217	-0.0893701351	0.0004510302	0.0541115584	0.1552354445	0.1595970629	-0.0412506196	0.0952588049	0.0820203956	0.1576809463	-0.0894539438	-0.0194819979	0.0972825271	0.1431923561	-0.0441147723	0.0131742522	0.0554949693	-0.204259078	0.2275744122	-0.0632171968	0.1429576647	0.0779759185	0.0728301296	-0.0787572253	0.0363149423	-0.1198353222	-0.079847254	0.0916138123	0.1041769137	0.1518225914	0.0918891291	-0.1919830027	0.1041829994	0.0951018091	0.095063044	-0.1277057614	-0.1443822531	-0.1305654477	0.1338582868	0.0086889326	0.0028390725	-0.0762208574	-0.0797898407	-0.0021128583	-0.123817843	-0.0056733668	0.0498548493	0.144560685	0.0144027988	0.006376109	0.0217518146	-0.2662909877	-0.029041409	-0.1503212049	0.1658693438	0.0918549452	-0.0975559709	-0.0208274505	0.1407326393	0.0638169429	-0.0775735952	0.0475102045	0.0800648601	-0.1792137941	0.1210150334	0.141643511	-0.0138216615	0.1720514551	0.0182890009	-0.0240369734	-0.1920530277	-0.106247998	0.1410901828	0.0489540843	0.0076363116	-0.0440842744	-0.0752773189	-0.001924316	-0.1218753887	-0.0498943478	0.0399658157	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0348036	0.0070569999999999	0.0012112905729599	4.980124899999996e-05	0.0606208	-0.0108253999999999	0.0001171892851599	0.00367488139264	-0.0418411	-0.0158177	0.00025019963329	0.00175067764921	-0.000127018	-0.000559705	1.6133572324000002e-08	3.13269687025e-07	-0.000233759	-0.000337695	5.4643270081e-08	1.14037913025e-07	2.57357e-05	-0.0002427693	5.893693302249e-08	6.6232625449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5082.646823500052	-36.314304021479074	1318.7286765644112	25833298.73243517	11635.061695534843	-90.1451595851322	8126.149796628953	135374660.65890214	4737.472731767265	-30.214186080657782	22443647.884238392	912.8970405166144	4757.59615207776	9732.126392111326	1.209654	34.134518	0.08984595	0.0509307	0.1231162369	-0.0473462181	-0.0692584232	0.1444205028	0.0178393397	0.0389831725	-0.1223795046	-0.0796131864	-0.0019780792	-0.1034843826	-0.0104034137	-0.0043665296	0.0059075115	-0.1312452393	-0.0385464594	0.2358954301	-0.0944824137	-0.0491246137	-0.1218463801	-0.1413406073	0.0563915263	-0.1029221252	-0.2282043293	-0.0839720897	-0.1566119987	0.0834392835	0.0106519577	-0.0089984325	0.0353122361	0.0036459065	0.1562167472	-0.054790682	0.0266402694	0.0023495508	-0.1218469421	0.012886754	0.036951591	-0.045101896	-0.031125195	0.0020373483	0.0809292718	-0.0380155236	-0.1750869076	0.0307473581	0.0738593295	0.082290633	-0.1551712688	-0.1287758151	0.0703116075	0.1847157875	-0.1744431072	0.0060203196	0.1581898434	0.0388741378	0.0707427187	-0.077888055	0.2343085671	-0.0618879275	-0.0955922035	0.1315575952	-0.0071243789	-0.0260851704	-0.036281501	-0.0430399101	0.1750331407	0.1155336682	0.0354042805	-0.0356356768	-0.0938971576	-0.0227188684	0.0723669495	-0.0575607914	-0.0397973917	-0.0160077643	0.1139325886	0.0403653015	-0.1387534859	0.0431755443	-0.008460283	0.128149781	-0.103137021	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0219713	-0.0128322999999999	0.0004827380236899	0.0001646679232899	0.046166	-0.0144548	0.00020894124304	0.002131299556	-0.044122	-0.0022809	5.202504810000011e-06	0.001946750884	0.000709964	0.000836982	5.04048881296e-07	7.00538868324e-07	0.000134818	0.000368577	1.8175893124e-08	1.3584900492900006e-07	2.57357e-05	0.0	0.0	6.6232625449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5110.449917003924	27.803093503872333	773.0120083850679	26116698.35420542	11670.30670035226	35.245004817415975	1242.2103645796751	136196058.48028684	4748.460846879282	10.988115112017113	22547880.41434551	120.73867371493884	4767.038538880107	9677.50306224894	1.399988	39.505444	0.0399174499999999	0.0205867	-0.0983202677	0.1164136782	-0.0013455223	-0.1510539337	0.1417745002	-0.086587244	0.1479034648	0.0476129409	0.0852543309	0.004384657	-0.1413506118	0.0098052024	0.001783343	-0.0544646131	0.1115129216	-0.2578030054	-0.010557618	-0.0786241639	0.003065123	-0.1517272959	0.0433037781	-0.010619442	-0.0228685429	-0.0561635001	-0.0084101606	0.0171145405	0.1259571123	-0.0093931797	-0.0453739638	0.0398006083	0.0825154092	-0.0351750492	-0.0195826805	0.0100986491	0.0546338907	0.0298795217	-0.017053844	0.1744794527	-0.0956759058	0.1503121759	0.0622760686	-0.2525063738	0.0209403932	-0.1787974311	0.1430473959	-0.0786435667	-0.0006368203	-0.0509073492	-0.1020532215	-0.1971741281	0.1298869559	-0.0154067897	0.1782653422	-0.0912415521	0.0593074584	0.0043171051	0.0379821158	-0.0609458526	0.0084756348	0.0078315316	0.1159916303	-0.0023183474	-0.0721007745	-0.0435001236	0.0715111584	0.015465424	-0.0052283894	0.0151174278	0.0190175254	0.03930976	-0.0223615845	0.1844530416	-0.1000454058	0.0241091713	0.168878609	-0.2551387981	0.0425134666	0.0820985904	0.1284233546	0.0725358591	-0.0645068627	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0292309	0.0072596	0.00085444551481	5.270179216000002e-05	0.0440769	-0.0020890999999999	4.3643388099999854e-06	0.00194277311361	-0.0337669	0.0103550999999999	0.0001072280960099	0.00114020353561	0.000571581	-0.0001383829999999	3.2670483956100004e-07	1.9149854688999988e-08	0.000400708	0.0002658899999999	1.60566901264e-07	7.069749209999998e-08	2.57357e-05	0.0	0.0	6.6232625449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5111.399124656721	0.9492076527967584	0.9009951681279312	26126401.011541497	11792.795382908413	122.48868255615344	15003.477354342129	139070022.94314596	4764.349436354431	15.888589475149274	22699025.551690787	252.4472755098243	4783.991618851836	9875.630676770192	1.336253	37.706924	0.077235685	0.0338728	0.0999348487	0.0391561317	0.1662328246	0.0359027305	-0.1361734587	0.1533690481	0.1583150824	-0.0926928317	-0.095277891	0.0916894544	0.0622428381	-0.0445515239	-0.0161000152	0.2004762651	0.0746473895	0.1022877808	0.0592276802	-0.0582995911	-0.063320213	-0.2359046091	0.0098822095	0.1660907977	0.0119791803	0.1661500026	0.0540678286	0.0854921494	-0.0557489811	-0.0974270064	0.2032252137	0.1171121261	0.0187308966	-0.0094914424	-0.0399017182	-0.0055971696	-0.1070369477	0.1830053041	-0.0338925786	-0.0041623864	-0.0511453898	-0.0524948553	0.0679851127	-0.0449251035	-0.0754075171	0.1078675072	-0.2027296566	-0.0482535128	0.2314665044	0.1997061968	-0.0060942236	0.1585577497	0.048195161	0.0296160975	0.2032309924	-0.0435172949	0.0590102206	0.1950495128	-0.0231767365	0.1229362121	-0.0629061405	-0.1190133544	-0.0410384437	-0.1301736378	0.1502439237	-0.136442125	0.0662732649	0.0176059927	-0.0333463448	-0.1100319033	-0.0812777439	0.1602120164	0.0961138385	-0.0034234437	-0.0551747694	-0.0361009579	0.0404088441	0.0395508469	-0.1058317646	-0.0912430859	-0.1790900007	-0.1439490796	0.1815953221	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0290277	-0.0002032	0.00084260736729	4.129024000000024e-08	0.0648567	0.0207798	0.00043180008804	0.00420639153489	-0.0553329	-0.0215659999999999	0.0004650923559999	0.00306172982241	0.000263433	-0.000308148	6.939694548899999e-08	9.495518990400005e-08	0.000208007	-0.000192701	4.3266912049e-08	3.7133675401e-08	-0.000167149	-0.0001928847	3.7204507494090014e-08	2.7938788201000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5102.048821165222	-9.35030349149929	87.42817538314381	26030902.17355343	11715.866637529643	-76.92874537876924	5918.031865551509	137261531.06838015	4745.258429065008	-19.091007289423032	22517477.55861251	364.46655932480337	4765.834644599648	9809.509468209468	1.10499	31.181061	0.0625970999999999	0.0364113	0.0185167304	0.0414626014	0.1106264563	-0.0268362993	0.1078778541	0.0122861368	0.1266188313	-0.0198529561	-0.0157911245	0.0646802614	-0.0235649013	-0.1299722819	-0.0201008667	-0.0065382969	-0.030015709	-0.1184361829	0.1475208988	-0.0480145632	0.0223029621	0.1041542064	0.0650354732	-0.2219096374	-0.076447659	0.1127172295	0.0779914453	-0.0434959707	-0.0086147388	0.198274501	-0.1142008837	-0.0859489859	0.070856095	-0.2601290029	-0.014325001	0.0339019441	-0.0468389986	-0.1102439929	-0.0970538226	-0.0665069514	1.53916e-05	0.0659154644	0.0925473432	0.0760539342	-0.0393710993	0.173636158	0.0266630664	-0.0763869739	0.0677102309	-0.0009561213	0.0093839851	-0.0760383669	0.1552670251	-0.1097291546	-0.0800914092	0.0414910876	0.0085488906	-0.2206438225	0.0821652004	0.1267538527	0.0731248051	-0.0742394935	-0.0152755851	0.1724766272	-0.1320906707	0.0536206831	0.1082388456	0.2093686262	-0.1522822915	0.0807288291	-0.0378492981	-0.080176006	-0.0637910867	-0.0667501318	-0.0180504996	0.1437027007	0.0659222477	0.1485089431	-0.0512223538	-0.1718144006	0.034253578	-0.0366043308	0.0522283354	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0278624	-0.0011653	0.0007763133337599	1.3579240900000024e-06	0.0724434999999999	0.0075867999999998	5.755953423999839e-05	0.0052480606922499	-0.0260218	0.0293110999999999	0.0008591405832099	0.00067713407524	0.000265558	2.125000000000011e-06	7.0521051364e-08	4.515625000000047e-12	0.000556785	0.000348778	3.10009536225e-07	1.21646093284e-07	-0.000306924	-0.0001397749999999	1.9537050624999993e-08	9.4202341776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
