global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
6207.145785230204	9.509725489729137	90.43487889000404	38528658.799101084	12648.666425348916	49.74285762066211	2474.3518842694625	159988762.33974892	6046.446901833408	2.416601587500736	5.839963232711078	36559520.136690825	6297.743576867575	7869.85540500015	1.056094	34.450478	0.05523526	0.0275988	0.0858340518	-0.0928097334	-0.0506369294	-0.0602166445	-0.214276759	-0.0902790063	-0.1436462054	0.1097499566	0.0857401675	0.0715573612	-0.1037408965	0.0405069492	-0.1357374834	0.0383582185	-0.0402697429	-0.020507781	0.0039186166	-0.085449583	0.0413144832	0.0581844547	-0.0182904494	-0.0689081123	-0.0354907713	-0.1825134851	-0.0187460035	-0.0772006389	-0.1062898876	-0.0212504179	-0.0021197417	-0.0973169871	-0.1199080802	-0.0131279183	0.0062457154	-0.0966534628	0.0093492806	0.1249774877	0.0724819781	-0.0775858998	0.0194007184	-0.0677433706	-0.0090469617	-0.0018860494	0.0665415506	0.1060899686	-0.0212118047	0.0824038137	-0.0740538318	0.0621235489	0.1201723879	0.0291466294	-0.0947794225	-0.1032154953	-0.0194490105	0.1676503011	-0.0064404336	0.0108546615	-0.1746209728	-0.0543986763	0.12046999	0.1090552805	0.1853125962	0.0194979805	-0.0034257739	-0.0100344866	-0.0544035846	-0.0689952174	0.1033355289	0.0561903349	-0.0969323056	0.1064876016	0.0226287056	0.1313905655	-0.0871095516	0.0282285058	0.0111072784	-0.1118948922	0.052235488	-0.1165218324	0.112878079	-0.0353454212	0.045969561	0.0228887629	-0.0045641569	0.1408866682	0.018581351	0.0615510613	0.0200690228	-0.0392033748	0.1184883119	-0.0287166064	0.023792568	0.0768081287	-0.0535970585	0.0755989747	-0.0657598415	-0.0804316363	-0.0774432915	-0.0665971448	-0.035384074	0.1245132747	-0.0906802278	-0.039705349	-0.0877844523	-0.1907791432	-0.0460217695	0.1098779084	-0.1015426965	-0.113942975	0.0040948459	0.0438071945	-0.0696306939	0.0104785198	-0.1222642728	-0.0311364203	0.1170034304	0.0509054434	0.0	-0.0245755	0.0190513	0.00060395520025	0.00036295203169	-0.0170944	-0.01223731	0.0001497517560361	0.00029221851136	0.0212707	-0.0089886999999999	8.079672768999998e-05	0.00045244267849	-0.000567024	0.000191279	3.21516216576e-07	3.6587655841000024e-08	0.00112161	-0.0001078799999999	1.2580089921000002e-06	1.1638094399999972e-08	-0.00158238	0.0	2.5039264644e-06	0.0
6194.80670923191	-12.339075998293993	152.2527964916749	38375630.16474468	12635.347627049352	-13.31879829956415	177.3903881444729	159652009.6563817	6053.3604312038615	6.913529370453034	47.796888356116725	36643172.5100646	6305.319116135576	7906.221138961728	1.153881	37.640343	0.04855737	0.0255271	0.004228352	-0.1250527232	-0.0164084945	0.1220054019	-0.0891560153	-0.1370306181	-0.0256128075	-0.0089774226	0.0804097024	0.0660468626	-0.1229063466	0.0136149134	-0.0528716492	0.0062618813	0.02407985	-0.0376096021	-0.1404418697	-0.0929239555	0.0624038262	0.0003119118	-0.0080156924	0.1592721912	-0.090954422	0.0038449031	-0.0995452527	0.0471718061	-0.1296869455	0.0477668507	-0.0763768916	-0.0690236224	-0.0749409973	0.0853465609	0.1008470567	0.0257716998	0.0809721577	-0.0023485136	0.0809518819	0.0667115551	0.1023337189	-0.0285663897	0.1185875373	-0.1434041255	-0.1247541996	0.0272977013	0.2507337499	0.0904801058	0.078200059	0.0444510535	0.0084309892	-0.1229814122	-0.0596360458	0.0981335852	0.0265436142	-0.0963996294	-0.0291912364	0.0254007142	-0.0416159972	-0.0636271982	0.033820667	-0.0880454891	-0.0979735145	0.0140259056	-0.0980417796	0.100247355	-0.0344082337	-0.0094581038	0.078181399	-0.1555379444	0.052445596	0.0444877819	0.1567162821	0.0646133781	0.0710805976	0.0211812053	0.0331569329	-0.0086524491	0.086359359	-0.1386257979	-0.0258534956	-0.0172839617	0.1041112649	-0.1538098105	0.0071214608	0.0665592467	-0.1260896471	0.0135422371	-0.1746494623	0.0207493677	-0.0200432732	-0.2161435244	-0.0863607982	0.0140081847	0.0985269754	-0.0323229864	0.0809675247	-0.0366163783	0.1232155885	0.1256802722	-0.0149609971	0.010850461	0.0833291169	-0.0102534672	-0.0434830853	-0.0225011357	-0.0784259532	-0.0387759218	0.1117409562	0.1028072755	-0.1476131952	-0.0021411741	-0.0128953614	0.0074890309	-0.1231303817	-0.0223578858	0.1204305106	0.0369007123	0.0	-0.020339	0.0042365	0.000413674921	1.7947932250000005e-05	-0.014857	0.0022373999999999	5.005958759999994e-06	0.000220730449	-0.00196662	-0.02323732	0.0005399730407823	3.8675942244000006e-06	-0.0008581269999999	-0.0002911029999999	7.363819481288284e-07	8.474095660894182e-08	0.00120743	8.58199999999999e-05	1.4578872049e-06	7.365072399999984e-09	-0.00158238	0.0	2.5039264644e-06	0.0
6190.267698208643	-4.539011023266539	20.60262106933516	38319414.175485335	12617.972303324836	-17.37532372451642	301.90187453174315	159213225.04747266	6036.013138581216	-17.34729262264591	300.9285613357052	36433454.609125055	6288.732238256959	7942.425177589333	1.154902	37.673664	0.03577337	0.0201108	-0.0913444747	-0.1051086972	0.1305375861	-0.0816158969	0.0353745851	-0.0234024667	0.0149426276	-0.1654441594	0.0829092822	0.1278708432	0.0723292631	0.0878153937	0.0317610024	0.01197422	-0.0248472362	-0.1422255288	-0.0569511331	-0.0796056392	-0.0532809606	0.0117286241	0.0715975994	0.1760501092	-0.0706854696	0.0819392734	0.0660405848	0.0105116917	0.0331106349	0.0973810355	0.0669068507	0.1293096028	0.1511165577	-0.0644299046	-0.1082989236	-0.0308789048	0.1474243304	0.127497637	-0.0055020853	-0.0722963226	0.1006353612	0.1042840593	-0.0121941079	0.0792297014	0.0699431058	-0.0825561141	-0.0704572366	-0.0214667246	0.0142991719	0.0686529278	-0.0544621366	0.1521306151	-0.0377214202	0.1731297947	0.0103720837	0.179520995	0.1891959307	0.0513275224	0.0126016869	0.0165373895	0.1245888727	0.0319435539	-0.0752257623	0.1932665399	-0.09226009	0.1762020398	-0.0491291051	-0.0134914246	0.085707662	-0.1617133498	0.0566497519	-0.0915736092	-0.0446145401	-0.1128555615	0.0081895477	-0.0769708954	0.0332466801	0.0942467184	0.0779567553	0.2194431406	0.0479709611	0.0390727766	0.2025346088	0.1705253589	-0.0434682357	0.0673323914	-0.0240872567	-0.136351869	0.054347837	0.0104396399	0.0938681649	-0.0003993559	-0.0548995921	-0.093024398	-0.1286801903	0.1189083936	-0.0030907058	0.0938650566	0.0802211008	-0.0536437064	0.033057405	0.1017993783	-0.1604594216	0.0667606151	0.0610355051	-0.0857886206	0.1838120816	0.0742901621	0.0602780576	0.1053736214	-0.0909560229	-0.0575793005	0.0853724594	0.0044951686	-0.1237089139	-0.0134618896	0.1227331636	0.0223578858	0.0	-0.019205	0.0011339999999999	0.000368832025	1.285955999999999e-06	-0.00178206	0.01307494	0.0001709540560036	3.1757378436e-06	-0.0148509	-0.01288428	0.0001660046711183	0.00022054923081	-0.000825414	3.2712999999900006e-05	6.813082713960001e-07	1.0701403689934579e-09	0.00134832	0.00014089	1.8179668224e-06	1.9849992100000015e-08	-0.00158238	0.0	2.5039264644e-06	0.0
6185.996736327683	-4.270961880960385	18.241115388616677	38266555.62185674	12601.803282189168	-16.169021135667208	261.4372444856529	158805445.9629937	6032.384100362599	-3.629038218616188	13.169918392176951	36389657.934307486	6292.541835921506	7930.991050720536	1.126735	36.754822	0.06132683	0.0360217	-0.1519809973	0.0481546535	-0.0905682305	-0.0073394963	0.0465840053	0.0874684991	0.0605931262	-0.1556470589	0.0535420153	-0.0086072998	0.0451600725	0.0357863584	0.0823803051	0.0091502071	-0.0128663447	-0.1180055292	0.0308304232	-0.0197746651	-0.0017735891	0.1888407979	0.0073902404	-0.0685264556	0.0353701386	0.0179606465	-0.1535594211	-0.0747000872	0.0415152103	0.1987629994	-0.0478565371	0.1484011838	-0.0998268292	0.1198176186	0.0693993154	0.011302842	-0.0257666449	0.0177880486	-0.1106391784	-0.042625673	0.005148713	0.0057628282	0.051895783	-0.1744524681	0.0846871435	0.0437184839	0.0177897635	-0.016599445	-0.0568363847	0.0353275611	0.0575815001	-0.1037881377	0.1304510142	-0.0777532909	0.0219380452	0.1406315621	0.0729576317	0.035526012	0.0254497511	0.05988889	0.0575001275	-0.1493652175	0.0073281993	0.034294105	-0.0371675601	0.1229810706	-0.1053414153	0.0160222692	-0.0074490663	0.0584630413	-0.1086453307	-0.236380656	0.0051436145	0.0373894389	0.0563061643	-0.0364310515	0.0900095657	0.074204544	0.1109081298	-0.1455327374	-0.0822562867	0.0618177571	0.0375271697	-0.0017930587	0.088503858	-0.0987320055	-0.0244021962	0.072563553	-0.1323819137	0.0066030667	0.0781427329	0.0625783524	0.0234727834	0.0582389432	0.1163657199	0.0091482609	-0.0911599441	-0.0562945454	-0.0012508473	-0.0810404459	-0.0817271834	0.1077743817	-0.1473807168	0.0200271597	0.0961974883	-0.0932559882	-0.0037058079	-0.0645327718	-0.0818627654	0.159245286	-0.1523771737	-0.0549294972	-0.061854735	0.0014986813	-0.1239985182	-0.0044951686	0.1238898902	0.0074890309	0.0	-0.0155519	0.0036530999999999	0.00024186159361	1.3345139609999996e-05	-0.0193144	-0.01753234	0.0003073829458756	0.0003730460473599	-0.00946286	0.00538804	2.9030975041600003e-05	8.95457193796e-05	-0.000215067	0.000610347	4.6253814489e-08	3.7252346040900003e-07	0.0012636	-8.472000000000015e-05	1.5966849599999998e-06	7.177478400000025e-09	-0.00158238	0.0	2.5039264644e-06	0.0
6183.92954192345	-2.067194404232396	4.273292704889729	38240984.57947358	12611.920812183156	10.117529993987771	102.36441317924223	159060546.57277864	6029.352213431466	-3.031886931133158	9.19233836317604	36353088.11361092	6288.151976444931	7883.409100798185	1.255342	40.950062	0.0683045099999999	0.0439656	0.0400328622	0.1567133136	0.0557296995	-0.0294377479	0.0490624338	0.1489700884	0.0681606389	0.0019323462	-0.0590655909	0.003960537	0.1179105965	-0.0301857571	0.0707723681	0.108404218	0.1057673332	0.0134515402	-0.0875466659	0.0077615933	-0.0735136426	0.1331666507	0.0950444747	0.0062605064	0.0958167276	0.1400648956	-0.0009307418	0.1445799456	0.1077666157	-0.1596906723	0.0643279153	0.0396872852	0.0299612099	0.1885047361	-0.0596647531	-0.1017308553	-0.0727316464	0.1269041133	0.0781081242	0.1337844603	0.0116315014	0.0863511491	0.0069595548	0.1215434834	0.0862410169	-0.0408154071	0.0357339393	-0.0805260777	0.0490890262	0.0274473804	0.0153919125	-0.0686949546	-0.0483995981	0.1367514365	0.17351284	-0.0252334586	-0.087166019	0.2273972461	0.0083345728	0.0738164122	-0.0812074507	0.0662682509	-0.0141462519	-0.0904236389	-0.0648925981	-0.0213340751	0.072407819	-0.1309438839	-0.1424629373	0.0303430836	0.0507772496	-0.0700225468	0.0893991868	-0.2100555595	0.0353455245	0.0646424623	0.0608788943	-0.1240684148	0.0747339186	0.0528705462	0.0399022676	0.1711223733	-0.042036437	-0.0292054984	-0.1250828867	-0.0176182659	0.0155365144	-0.072622217	0.1360444722	-0.0221303464	0.1122302154	0.0094336468	-0.0377220707	-0.1074583636	-0.0567900879	-0.0282978024	0.0953098943	-0.0304177136	0.155759859	0.115053092	-0.0687079626	0.0725426356	0.1305976478	-0.1391645786	0.1292074523	0.0556904939	-0.0015769142	-0.0519333859	0.0659189924	-0.1769568546	0.0435603216	-0.0531568	-0.0038545986	-0.0014986813	-0.1239985182	0.0044951686	0.1238898902	-0.0074890309	0.0	-0.0180555	-0.0025035999999999	0.00032600108025	6.268012959999991e-06	-0.0179621	0.0013522999999999	1.8287152899999923e-06	0.00032263703641	0.0157357	0.02519856	0.0006349674260736	0.0002476122544899	-0.000141573	7.349399999999998e-05	2.0042914329000003e-08	5.4013680359999985e-09	0.000552093	-0.0007115069999999	3.0480668064900005e-07	5.062422110489998e-07	-0.00158238	0.0	2.5039264644e-06	0.0
6187.275437089822	3.34589516637152	11.1950144643483	38282377.33441505	12618.466050204655	6.5452380214992445	42.84014075807934	159225685.46016747	6054.632360264792	25.28014683332549	639.0858239144967	36658573.0179656	6312.2143484515445	7886.538434420503	1.219203	39.771183	0.10763438	0.0501174	0.0958212969	-0.0443765339	-0.0471723214	-0.021847144	0.0532198208	-0.001163731	0.0931726655	0.0752676659	0.0242846225	-0.0472412901	-0.0325307065	0.0085318624	0.1185728726	-0.0444246724	0.1157687576	-0.0288707224	0.0095451357	0.0169860619	0.1386814297	0.1334243111	0.0082753241	0.0342828862	-0.0284202771	0.1178146988	0.1259543256	0.1570589564	-0.065033695	-0.0253020795	0.1575709441	-0.077500849	-0.0314867487	-0.047837006	0.0648169828	0.0559553632	-0.0798534295	-0.1755608228	-0.076315286	0.0282534162	0.0305578049	-0.1412333371	-0.1896199138	0.1021001542	0.0240197627	0.0184666974	0.0769568538	0.1030258327	0.1258611864	0.0531178586	-0.0069664086	-0.1251099827	0.0279536152	-0.176617498	0.0410867946	0.1105640957	-0.019631031	-0.0718073694	0.101921927	-0.0430799998	-0.0386791492	-0.0222475895	0.0821335046	0.2326899316	0.1428685588	0.0285729085	0.0941104114	0.1156452431	-0.1197357575	-0.0360051024	0.2003082917	0.1456492666	-0.0490952114	-0.0337770759	0.0141722578	-0.0975147246	0.0017265733	-0.0740028895	-0.0477821599	0.0112041648	-0.1264534306	-0.1010945897	-0.1932408805	-0.0451658615	0.0955275322	-0.0428433242	-0.0663062084	0.093344566	0.1356865824	0.0362274677	-0.0267823797	-0.0775268747	-0.0711464911	0.0218367178	0.1754060442	0.0104225492	-0.0438533914	-0.0346324139	-0.0827043429	-0.0713103255	-0.1130416816	0.1374171433	0.001094548	0.164672382	-0.0391879942	0.0353597805	0.1608483898	-0.038355991	-0.1225468379	0.0822608878	0.1010922339	-0.0573111597	0.0480182971	-0.0044951686	-0.1237089139	0.0134618896	0.1227331636	-0.0223578858	0.0	-0.0239547	-0.0058992	0.0005738276520899	3.4800560640000006e-05	0.00249769	0.02045979	0.0004186030068441	6.238455336099999e-06	-0.00523514	-0.0209708399999999	0.0004397761303055	2.74066908196e-05	-0.0007802669999999	-0.0006386939999999	6.08816591288844e-07	4.079300256358723e-07	0.00111949	0.0005673969999999	1.2532578600999998e-06	3.219393556089999e-07	-0.00158238	0.0	2.5039264644e-06	0.0
6188.110172579696	0.8347354898742196	0.6967833380555535	38292707.50798432	12623.042008763292	4.575958558636557	20.93939673035916	159341189.5550028	6046.272242239998	-8.360118024793337	69.89157338847444	36557408.027281895	6302.521793387623	7913.577521071755	1.219707	39.787632	0.0308386199999999	0.0176833	-0.1162015994	-0.0342641476	-0.0960515405	-0.0196562192	0.0147288173	0.0241293866	-0.0213098772	-0.1578495817	-0.0724663648	0.1390268712	0.014755684	0.0671812916	0.1547370262	-0.1731335628	0.0228155442	-0.0320580044	-0.0716473915	-0.054403449	0.0793435785	0.1003647935	-0.0584968898	-0.0004403418	0.007732141	-0.073277261	0.0754546564	-0.069390005	0.1660153652	-0.002379235	-0.1448854907	0.0628751439	-0.0979650297	-0.0513078615	-0.1741279888	-0.0139707783	0.1305897563	0.0692097681	0.0670265074	-0.033977053	-0.1243268289	0.0050315425	0.0453675425	-0.1488821589	0.046621884	-0.083851084	0.1882267924	-0.0633807966	0.1053055202	-0.0836300235	0.0432146947	-0.118272427	-0.0180054355	0.1194897037	-0.015332171	-0.0516453668	-0.0403272983	-0.0913823483	-0.0881346581	-0.128804509	-0.0887746314	-0.164712005	-0.0644386347	-0.0456017213	0.114825965	0.0280354177	-0.0532015825	-0.0190431203	0.0706933572	0.0142254277	-0.1307097877	-0.0492875794	-0.0942607163	-0.1479524279	0.0236131501	0.0622056945	-0.0343474568	0.0018093162	-0.1296013299	-0.0140518502	0.1239471175	0.0296547477	0.1687545843	0.0044608616	-0.0058634738	0.0099236878	0.0794713148	0.0076300657	-0.0992999412	0.1100359667	0.0228888843	-0.0517176956	-0.1397097657	0.0464866445	0.0954157561	-0.1966314309	-0.0049201306	-0.030174457	0.1590967356	0.0025037753	-0.0615917418	-0.0567359502	-0.0070023249	-0.0708307714	-0.142887352	0.0504698917	-0.159742565	-0.1105310859	0.0462915764	0.1169504146	0.0410420232	-0.0082597387	-0.0930917516	-0.0074890309	-0.1231303817	0.0223578858	0.1204305106	-0.0369007123	0.0	-0.00852302	0.01543168	7.264186992039998e-05	0.0002381367476223	0.0074128199999999	0.0049151299999999	2.415850291689901e-05	5.494990035239852e-05	-0.00416563	0.00106951	1.1438516401000002e-06	1.73524732969e-05	-0.0008634629999999	-8.319600000000001e-05	7.455683523688273e-07	6.921574416000001e-09	0.00101424	-0.0001052499999999	1.0286827776e-06	1.1077562499999971e-08	-0.00158238	0.0	2.5039264644e-06	0.0
6202.380734525845	14.270561946148518	203.6489382588622	38469526.77601735	12637.783064452702	14.741055689410132	217.2987228382908	159713560.78416753	6046.167255599151	-0.1049866408475281	0.0110221947564478	36556138.48267937	6303.321245006389	7919.51219317991	1.237864	40.379951	0.09874072	0.0542874	-0.0340907357	0.1418144678	0.1293137473	-0.0085540163	-0.0772759666	0.1633120334	-0.0584996237	-0.0521184884	0.1420318012	-0.0711860791	0.0895539715	-0.0257088896	0.019926851	-8.30874e-05	0.1350298875	0.0891234438	0.016052295	0.1373819435	-0.0346191108	0.0072418452	0.0754716909	0.038466651	0.1877799434	-0.001694211	0.0303978004	-0.0556230933	0.1231642292	0.0477494336	-0.1249539845	-0.0283256206	-0.0029688422	-0.0278950732	-0.0728862216	-0.0954404984	-0.0201449967	0.0092906041	0.0891119844	0.1522648079	-0.0305469424	-0.0847586028	0.005564299	0.080184743	-0.0299370873	0.0348309784	0.1422928029	-0.0383710774	0.0908386876	-0.0787810085	0.0557517597	0.0984811601	-0.0231618001	-0.1204178391	0.0524630094	0.0132476494	0.0855748915	0.1048031049	0.0016159278	0.160663331	0.0726641371	0.0410049062	0.1828736166	0.0177216903	0.0525822368	-0.0944074277	-0.0204475353	0.016557775	-0.0946489845	-0.0270511686	-0.1606618782	-0.0501553043	-0.0667274055	-0.0518774067	0.0781450996	0.0373551624	-0.1005571104	0.0331081642	-0.0606601751	-0.0746308668	0.1064703683	0.0333106432	-0.022246691	-0.0710545852	-0.1478786141	0.0262902359	-0.0100336081	0.0533168785	0.0609541197	0.0274889483	0.0808055002	-0.1780182447	-0.0357521398	-0.0411781871	-0.0441973263	-0.1581263312	0.0495543844	0.0296501482	-0.0829699158	0.0264909919	-0.0381219547	0.0875913332	-0.0017615538	-0.0059593641	0.2096955614	-0.054910577	0.0624112282	0.0226286301	-0.1790916818	-0.1452346228	0.1089420832	0.1171134601	0.1694194961	-0.0104785198	-0.1222642728	0.0311364203	0.1170034304	-0.0509054434	0.0	-0.0124478	-0.00392478	0.00015494772484	1.540389804840001e-05	-0.0198639	-0.0272767199999999	0.0007440194539583	0.00039457452321	-0.0367947	-0.0326290699999999	0.0010646562090648	0.00135384994809	-0.000377407	0.0004860559999999	1.4243604364900002e-07	2.362504351359028e-07	0.000802093	-0.000212147	6.433531806490001e-07	4.5006349609e-08	-0.00158238	0.0	2.5039264644e-06	0.0
6194.149074940338	-8.23165958550635	67.76021953165856	38367482.76258425	12641.464760839795	3.681696387093325	13.554888286736045	159806631.29955435	6059.756026479469	13.588770880318409	184.65469403778948	36720643.10045425	6313.003492389219	7924.522330658871	1.224197	39.934113	0.05727355	0.0284174	0.1288914568	-0.0477400314	-0.0821854837	0.0025537137	-0.0624474355	-0.0425453171	0.0258777497	0.1268302484	0.1049653993	-0.0305060577	-0.1367331852	0.0968124028	0.0373313425	-0.0584765496	-0.0510818428	0.0659405161	-0.0017540462	-0.0188759162	0.0249344714	-0.0002226632	0.083372576	0.1449424211	0.0015166705	-0.0362414635	0.0889454889	0.0549183849	-0.0303316099	-0.0431750731	0.0352099593	-0.0317561209	-0.1034323168	0.2452602957	-0.0096767984	0.0640245502	-0.1543696758	-0.0344011543	-0.1409483206	0.0207064388	0.0473242152	0.0245930413	-0.1133477601	0.2424515232	-0.0238979904	0.0710425217	0.1157533409	-0.0482539606	-0.082321316	-0.097074079	0.0352050225	0.0459440466	0.0378471065	0.0130473102	-0.1240708154	0.04219314	-0.0841664917	-0.1008032819	-0.164041796	0.1423759267	-0.015108794	-0.0213146788	-0.029976899	0.0316828612	0.1108215449	-0.0570324541	0.1162248889	-0.0586681552	-0.0043597179	-0.1462503515	-0.0157970704	0.1352700196	-0.0348388266	-0.0470526544	0.0621786585	0.0254144622	0.0383306363	-0.1113509945	0.1337684891	0.0117327647	-0.0810920922	0.1329475332	-0.2018866912	0.0338232271	0.0744690551	-0.1033700012	-0.0926910464	0.037374449	0.2215348561	-0.0927231616	-0.0368167107	-0.0924659962	0.0317499612	0.0321576035	0.0419892921	-0.0617181614	-0.055415391	0.0700035166	-0.0239971767	-0.0072359613	0.0133852037	-0.156372909	-0.1633952325	-0.1901914409	-0.0616481302	-0.1234609062	0.0072272882	-0.0300384608	-0.0189994369	0.004630932	0.2028537595	-0.1138825423	0.0917459015	-0.0134618896	-0.1211126101	0.0397513735	0.1124839207	-0.0641678585	0.0	-0.0139841	-0.0015362999999999	0.0001955550528099	2.3602176899999973e-06	-0.0163215	0.0035424	1.2548597760000008e-05	0.0002663913622499	-0.019828	0.0169667	0.00028786890889	0.0003931495839999	-2.7371e-05	0.000350036	7.491716409999998e-10	1.22525201296e-07	0.00115662	0.0003545269999999	1.3377698243999998e-06	1.2568939372899994e-07	-0.00158238	0.0	2.5039264644e-06	0.0
6191.272194729088	-2.8768802112499543	8.276439749881582	38331851.38922554	12607.007126953353	-34.45763388644264	1187.3285330521198	158936628.69905263	6051.622106944501	-8.1339195349683	66.16064700133892	36622130.1252594	6307.179652572575	7877.824718207923	1.327418	43.301239	0.07816288	0.0400405	-0.1709789563	-0.0671023134	-0.0438915935	-0.1235160246	0.025634358	-0.1011785833	0.0273777796	-0.0991546504	-0.0214619389	-0.062384844	-0.0632260475	0.0662586959	0.0428794679	0.0374295396	-0.1191490923	-0.0386710748	-0.0130035336	0.1171114098	-0.0847013077	-0.065368674	-0.0621456288	0.0676897761	0.0197537817	0.0501283291	0.0685468456	-0.0596551318	-0.0131636881	0.0666816069	-0.0011794391	-0.1030579484	0.0231036378	-0.1277159034	-0.0524048187	-0.0105059306	-0.0598042947	-0.0010795386	-0.0363333123	0.0738003169	0.1436958899	-0.0380063946	-0.0802127561	-0.030703745	-0.0289471552	0.0235836649	-0.0736639482	0.1507553007	0.0238792364	-0.0362360233	-0.0680961395	-0.1421849052	-0.0575966449	-0.004912795	-0.0285157498	0.0233472593	-0.0087510152	-0.0522062909	-5.38873e-05	0.0675803348	0.0383407123	-0.0420259689	-0.1486524131	-0.0670223129	-0.0084117907	-0.0618046399	-0.0529177983	-0.0753918559	-0.0258185858	-0.0856759832	0.0457824272	0.0011223582	-0.0921757734	0.045093477	0.004545593	-0.0406361431	-0.0896399587	0.0237478971	-0.0215415537	0.0339553612	0.0761467469	-0.1184007716	-0.0333984769	-0.0565939139	0.0039877907	0.0017683569	-0.17955457	0.0572293656	0.054975382	-0.0164488126	-0.0262904923	0.0240333994	0.0037998389	0.125414379	0.0006140473	0.0492852319	0.0739097915	-0.0249969989	0.0568598643	-0.0759235375	0.0432051673	0.0337207659	-0.0508807795	0.038123394	-0.0058292412	0.0050515495	-0.0503038452	-0.0652424677	0.1088111587	0.1049864765	0.1364014185	0.0806603477	0.080503828	-0.0164373979	-0.1196780832	0.0481574848	0.1069141789	-0.0764945617	0.0	-0.00988247	0.0041016299999999	9.766321330090002e-05	1.6823368656899988e-05	-0.0259846	-0.0096631	9.337550161000002e-05	0.00067519943716	-0.0132019	0.0066260999999999	4.390520120999997e-05	0.00017429016361	-0.000371492	-0.000344121	1.38006306064e-07	1.1841926264100001e-07	0.00178436	0.00062774	3.1839406096e-06	3.940575076000002e-07	-0.00176596	-0.00018358	3.1186147216e-06	3.370161640000001e-08
