global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5441.570281225544	-10.890039607264953	29610687.125517048	118.5929626477994	12747.099999725922	-51.17037655528839	2618.4074368100078	162488558.4030126	4696.780007641318	-5.130620132656077	22059742.440179177	26.32326294561586	5956.224544425978	10995.134590556348	1.007971	29.886988	0.0304481	0.0176021	-0.1257700403	0.0915576773	-0.0652113341	-0.0889622937	0.0071495861	0.0089923522	0.0672768588	0.1259992876	0.0271179717	0.0528292917	0.0252656285	-0.1256231646	0.1246603542	-0.0345077004	0.0161124717	0.0503308957	0.0179376069	0.0110970655	0.0197437665	-0.0463819959	0.1771432151	-0.0721355202	0.093577307	-0.017465525	-0.143784482	0.0226013593	0.0103592599	0.0486854245	0.1710049708	0.0616597538	0.0858755143	-0.1637765484	-0.0285812817	0.032280383	-0.0251370993	-0.0134952056	0.0299711422	0.1400131172	0.0918491067	-0.0539418042	0.2072289761	-0.188281605	-0.1259699155	-0.047269228	0.0864443463	0.0294606451	-0.0035883234	0.0328900464	-0.010352184	-0.1139854258	-0.053284615	-0.009857964	0.0968674195	0.0673034653	-0.030744485	-0.0352186413	0.0733027897	0.2555763368	0.0511601982	0.0535108176	0.0298794363	0.07866633	0.0834590769	-0.0563006603	-0.047384101	-0.001631089	0.1050739951	-0.0047595494	0.0399017686	0.0386459924	0.1862576427	0.1278823789	-0.095479398	-0.0931168957	-0.05226791	-0.2031145835	0.1165474704	0.1000008658	0.0804263787	-0.0229291653	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	0.00249535	-6.90000000000239e-07	6.226771622499999e-06	4.761000000003298e-13	0.00735069	0.0012731	1.6207836100000005e-06	5.40326434761e-05	-0.0005907	-0.0127748999999999	0.0001631980700099	3.4892649e-07	-0.000233794	0.0002191179999999	5.4659634436e-08	4.801269792399999e-08	-0.000227989	-8.789e-05	5.1978984121e-08	7.7246521e-09	-2.91557e-05	2.0980200000000003e-05	4.4016879204000015e-10	8.5005484249e-10	0.0	0.0
5424.921078915172	-16.649202310371948	29429768.71245816	277.19593757169457	12726.251681840067	-20.848317885855067	434.6523586696643	161957481.86953714	4680.359110235035	-16.420897406283075	21905761.400760084	269.64587162767424	5932.040182288846	10967.914331811488	1.143219	33.897152	0.056227215	0.0271724	-0.1632754996	-0.0911913129	0.1372139036	0.1259461139	0.0755886511	0.0311715352	-0.052704605	0.0761496639	0.0896197116	-0.1893676117	0.0466671699	0.0046907669	-0.0079151465	0.1241927508	0.0648687647	-0.0434180877	-0.0150028759	-0.0658387232	-0.1014665747	0.0094633678	0.0055346494	0.0278823777	-0.1208807526	-0.2485738611	0.0313645577	-0.0204176794	0.1481271515	0.0134776827	-0.0735742484	-0.0127700971	-0.087316535	-0.0322784361	0.007765926	-0.0046630215	0.1382342901	-0.2024726641	0.1178511975	0.0689270759	-0.1474664526	0.1804230178	0.1663229859	-0.0504619708	0.1179234616	0.031542903	0.009953214	-0.0130412238	-0.0391632239	-0.0613865203	-0.1002702248	-0.0343839529	-0.0168146056	0.1184796803	0.0072028861	-0.0070760031	-0.1561280638	-0.138955807	0.0760218208	-0.1109086296	-0.0893293853	0.0370367427	-0.0307794664	0.1272909761	-0.0091161526	0.0323812926	-0.0255740814	-0.1157733759	-0.0692459614	-0.0136311903	0.0767901631	-0.0682743984	-0.1394919516	-0.1726259543	0.0177929098	-0.1459273133	-0.1709534044	-0.0799131045	0.0466258659	0.0994343515	0.0037185163	0.1409299265	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.011835	-0.01433035	0.000140067225	0.0002053589311225	0.00190581	-0.00544488	2.96467182144e-05	3.6321117561e-06	-0.0203368	-0.0197461	0.00038990846521	0.0004135854342399	-0.000148265	8.552900000000001e-05	2.1982510225e-08	7.315209841000002e-09	-0.000137244	9.0745e-05	1.8835915536e-08	8.234655025000002e-09	0.000128688	0.0001578437	2.491463362969e-08	1.6560601344000002e-08	0.0	0.0
5440.477034156077	15.55595524090495	29598790.359179705	241.9877434570382	12749.755275113595	23.503593273528168	552.4188967674386	162556259.57528695	4698.104095426759	17.74498519172448	22072182.09146569	314.8844994545211	5944.790451816711	11002.761546862588	1.561079	46.28698	0.23197604	0.135586	-0.0216232995	0.0184578653	-0.2662684204	-0.0798523587	-0.2900455478	0.1062166676	-0.0653036795	0.1196513543	-0.0705228841	0.2415781474	-0.0109143446	-0.0291253979	0.0483592126	0.0778481159	0.1022297764	0.0359281951	0.2435920485	-0.2569179838	0.1506893608	0.0297484616	0.0799290427	0.132645612	-0.2026225503	0.0372641074	-0.2105220097	-0.0584721428	0.1090572859	-0.1434339026	0.0925230054	-0.1014220728	0.0389522897	-0.0930074896	-0.0373893111	-0.0217933181	-0.0051790091	-0.1923902688	-0.1135256514	-0.0597180639	-0.0687888881	0.0141965997	0.0925289362	-0.0364294033	-0.1315806116	-0.1218621598	0.0298244616	0.0711128891	-0.1529631747	0.0641532176	-0.034643798	0.0267176029	0.0012632509	0.0754706363	0.0579071541	0.0040667788	0.1353679304	-0.2028709913	-0.1584527146	0.1742004224	0.0541232759	0.0818583999	-0.1340981577	0.0912894516	0.0746611171	-0.0943073027	0.1013576589	-0.1075918244	-0.0019041397	-0.1088213694	-0.0128225101	-0.0281829478	-0.1884585034	-0.0956950248	-0.0615155535	0.0295523039	0.0224607858	-0.0741831913	0.0854040645	-0.0478180434	0.1529998297	-0.2288069779	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.00234177	0.00949323	5.4838867329e-06	9.01214158329e-05	-0.0405232	-0.04242901	0.0018002208895801	0.00164212973824	-0.0638048	-0.0434679999999999	0.0018894670239999	0.00407105250304	0.00225658	0.0024048449999999	5.092153296399999e-06	5.783279474024999e-06	-0.000154387	-1.714300000000001e-05	2.3835345769e-08	2.938824490000003e-10	0.000438416	0.000309728	9.5931433984e-08	1.92208589056e-07	1.0	0.0
5430.249969380766	-10.227064775311192	29487614.72995981	104.59285391841097	12779.411369521384	29.65609440778826	879.4839355236501	163313354.9514524	4683.249337700881	-14.85475772587779	21932824.359075744	220.66382709452583	5954.885306373213	11027.131949234288	1.449787	42.987095	0.16798543	0.0823571	0.1418793732	-0.0662244886	-0.0028471304	0.046908428	0.014039042	0.0626777793	-0.0485291283	-0.0889820638	-0.1919535703	-0.0607517138	-0.1462455329	0.0949979771	-0.147356474	-0.0913637179	-0.0695244393	0.0772626873	-0.0959302946	-0.0033980164	0.1139620951	0.1768196234	0.0893547303	0.0657261773	-0.0318787083	0.0813832466	0.076065154	0.036413441	-0.01859654	-0.0998206741	-0.0896990945	-0.0361669058	0.0905834112	-0.2088672673	0.1543945202	0.0752201747	0.0385950194	-0.0112176386	-0.1219451136	-0.055725907	0.1732214764	0.0275866064	0.0101433849	-0.1234382598	0.0421890972	0.1647745527	-0.2802403223	0.0345830555	-0.0313388881	0.0982704654	0.1561911571	0.1953533492	-0.1197677916	-0.0381247585	-0.1637400872	-0.0287780053	0.0469860943	0.0287295699	0.0487680587	0.1063614141	0.1275088115	0.0284407335	0.021860921	-0.0306273519	0.0517201323	0.2261205566	0.1439992184	-0.0193324311	0.1981121451	-0.2114632701	-0.1403071934	-0.0841041196	-0.1342040387	0.1065027036	0.096273528	0.1054579397	-0.0768874095	0.0442511825	-0.1188700276	0.0073605334	0.1751362443	-0.037488637	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0149859	-0.01264413	0.0002245771988099	0.0001598740234569	0.00642877	0.04695197	0.0022044874868809	4.1329083712900005e-05	-0.00730847	0.05649633	0.0031918353034689	5.34137337409e-05	0.00162099	-0.0006355899999999	2.6276085801000005e-06	4.039746480999996e-07	-0.000403861	-0.0002494739999999	1.63103707321e-07	6.2237276676e-08	0.000591212	0.000152796	2.3346617616000007e-08	3.49531628944e-07	0.0	0.0
5422.927004078178	-7.322965302588273	29408137.29156032	53.62582082291175	12725.790636210862	-53.620733310521246	2875.183040758043	161945747.31667206	4678.583751835567	-4.665585865313915	21889145.922939774	21.76769146661699	5933.672924339255	10932.416612358624	1.293801	38.362019	0.08616685	0.052637	-0.0390470337	-0.1469086519	0.1017154755	-0.0066302888	-0.0137596882	-0.1501342516	-0.0115006258	-0.0039359512	-0.0872815037	-0.1508225733	-0.0626084102	-0.1463592225	0.0328472265	0.0418267856	-0.092477725	-0.0333748763	0.1432100251	0.0753983236	0.0273262863	-0.0699186074	-0.1303610376	-0.0172419736	0.0195029292	0.0523760227	-0.0219938567	0.0251567166	0.0634691392	0.0105210208	-0.0568284518	-0.0672172007	0.0085271401	-0.0513273882	0.0442540004	-0.0743739237	0.0825370391	-0.2080432993	-0.006615365	-0.0650299955	0.0256969695	0.0359955639	-0.1205741398	0.0056078676	-0.0072646954	-0.1039250463	0.1220951584	-0.077661603	-0.0194240437	0.1768956441	-0.1820652402	-0.022499792	0.0070672946	-0.1223502497	0.0880517449	-0.0115024906	-0.0111305545	0.0205044495	-0.0077813701	-0.1399999088	-0.0336694188	-0.0255741586	-0.0811702213	0.0825481321	-0.032835464	0.0499343308	0.0617769732	-0.0433893616	0.0157893161	-0.0379340955	0.0862653596	-0.0741216035	-0.1039845821	0.1091233326	-0.0230643444	-0.0777009106	-0.0315593682	0.0223490808	0.0501056199	-0.2038374522	-0.0397493987	-0.1686965425	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0176249	-0.0026389999999999	0.0003106371000099	6.964320999999994e-06	0.0148721	0.0084433299999999	7.128982148889998e-05	0.0002211793584099	0.0424254	0.04973387	0.0024734578251769	0.00179991456516	0.00137645	-0.00024454	1.8946146025e-06	5.979981160000006e-08	-0.000230558	0.0001733029999999	5.3156991364000006e-08	3.0033929808999993e-08	0.000680382	8.916999999999996e-05	7.951288899999992e-09	4.62919665924e-07	0.0	0.0
5423.60617718944	0.6791731112625712	29415503.96524745	0.4612761150620809	12755.755405722504	29.96476951164186	897.8874118858216	162709295.9706189	4679.982955529798	1.3992036942308914	21902240.464049425	1.957770977949374	5922.774967715893	10981.11522254302	1.234413	36.601112	0.06799905	0.0359512	0.1235225191	0.0012709321	0.0800042757	-0.0883223788	0.0033650472	0.0112255668	0.1191066387	-0.0897946164	0.0309251245	0.0052210437	-0.0342798357	0.1380317987	-0.1577945211	-0.0553250749	-0.1564162554	0.069450513	-0.0619805453	0.0583862137	-0.0534135505	0.0099550757	-0.0834398857	-0.0571599116	0.1135715665	0.0456020693	0.0906791417	0.0566516197	-0.1141251567	-0.0112093095	-0.2063591289	0.2560073598	0.0336230217	-0.1870859473	-0.0970337942	0.1281081708	-0.1001634553	-0.0581819265	-0.0859708272	0.0147476904	-0.055405772	0.0313263779	0.1437133742	0.1918398066	0.1044206058	0.0515779089	0.1557067611	-0.2518628136	-0.1536666786	-0.0235493511	0.1041016602	-0.1319044935	0.1434571757	-0.0630617043	-0.0160282802	0.0249217899	0.0455977516	0.0663273689	0.0688674486	-0.059959735	0.0363103654	0.0630506834	0.1547029306	0.0191472186	0.1170377478	0.2806278086	0.0144423122	0.1115737187	0.0401375238	-0.0357397353	-0.057149673	0.0638014901	0.0822797232	-0.1465983822	0.1303548769	-0.135929652	0.1775987434	-0.0426436602	0.1561142406	-0.0286176483	-0.156821055	0.2054310884	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0176101	1.4799999999998842e-05	0.00031011562201	2.1903999999996567e-10	0.0063961	-0.008476	7.184257599999998e-05	4.091009521e-05	0.0138023	-0.0286231	0.00081928185361	0.00019050348529	0.00102122	-0.00035523	1.0428902884e-06	1.261883529e-07	-0.000403861	-0.0001733029999999	1.63103707321e-07	3.0033929808999993e-08	0.000591212	-8.916999999999996e-05	7.951288899999992e-09	3.49531628944e-07	0.0	0.0
5425.222018821681	1.6158416322405174	29433033.95350759	2.6109441804816997	12734.387712600525	-21.367693121979755	456.57830935510094	162164630.41483122	4682.91357782801	2.930622298211347	21929679.57740593	8.588547054773557	5943.738973898532	10952.254462978137	1.113342	33.011295	0.0347723999999999	0.031149	0.0939565205	0.1248845435	0.0940091261	0.1035739306	-0.0249382876	-0.2107693947	0.0270491901	-0.1115504209	-0.0745221691	0.0881584369	0.0872092515	-0.1117739211	-0.0304654138	0.1737398758	-0.0037633045	-0.0450469997	-0.0877051261	0.1164099655	-0.0252794546	-0.1164978914	-0.0220081573	-0.0601475976	0.0740941877	0.1192926999	0.068235705	-0.1178198519	-0.1605335266	-0.1461769911	0.0627687648	-0.225302625	-0.1413177315	0.0730607662	0.0524102488	-0.2810633528	-0.1030354688	-0.0932090652	0.0215932629	0.0811079095	-0.1423642748	0.0083578406	0.0259645818	0.0161536907	0.1251155906	0.2395905526	-0.1339760913	-0.0226306383	-0.1780954415	0.0509729685	-0.0433636672	0.0470472741	-0.0182170922	-0.0511223102	0.1302495592	0.0694288704	0.0134084336	0.1920615701	0.0506760221	-0.0579052269	0.0951481805	-0.0028344067	-0.1060917216	-0.1777106772	-0.1718431465	-0.1744693319	0.2106726579	-0.0241125249	-0.1928277627	0.0392258771	-0.0700487206	-0.1597145464	-0.0740938045	-0.019139773	0.0555702183	-0.0830567134	-0.0713547278	0.018187452	0.0852626618	-0.2051645613	0.1345661427	0.1008120675	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0176101	0.0	0.00031011562201	0.0	0.0063752	-2.0899999999999912e-05	4.3680999999999624e-10	4.064317504e-05	0.0446286	0.0308262999999999	0.0009502607716899	0.0019917119379599	0.000942716	-7.850399999999997e-05	8.887134566560001e-07	6.162878015999993e-09	-0.000403861	0.0	1.63103707321e-07	0.0	0.000591212	0.0	0.0	3.49531628944e-07	0.0	0.0
5425.524505286809	0.3024864651279131	29436316.157467667	0.0914980615855801	12721.963223182269	-12.424489418255687	154.36793730434758	161848348.25200218	4684.221333714197	1.3077558861868963	21941929.503223207	1.710225457856475	5926.399947617661	10935.199151419338	1.186833	35.190338	0.04232382	0.0274995	-0.1020720648	0.1536530323	0.1156784885	-0.205745784	-0.0349463875	-0.0163570347	0.237383952	0.0847023047	0.0813511537	-0.0416462473	-0.0206389796	-0.0924174691	0.0339883797	0.083676961	-0.0465206314	0.1767770594	-0.0450598952	0.1296174778	-0.0683709987	-0.0293376813	-0.1675006019	-0.1267894537	0.0552065352	-0.0698339256	-0.0928453147	-0.1914067929	-0.0738675451	0.0587038224	0.003530584	0.0237637625	0.1956375086	0.0126270386	-0.0229375848	0.1224026462	0.0246803163	0.2249571518	0.0974957393	-0.0081235988	0.0631137177	-0.1589032381	0.3059240213	0.0904084082	-0.0116438859	-0.0557790815	-0.039741031	0.0847372302	0.0884147966	0.0434346738	-0.0234826113	0.0183142294	0.1627928011	-0.1739309406	0.0778781429	0.0821197236	0.0146447671	-0.1099339393	0.065207851	-0.0353609707	-0.0874940539	0.0548379479	0.1633494698	-0.0344432521	-0.0461144112	-0.0806589449	0.0486721883	-0.053323873	0.0888933264	0.1330476018	0.0520174498	0.1394080685	0.3101257783	0.0345407195	0.2048293745	0.1293110861	-0.0317026868	-0.0543489388	0.1108869639	0.1259992133	0.021509801	-0.0582460886	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0176111	-1.000000000001e-06	0.00031015084321	1.0000000000020005e-12	0.00642672	5.152000000000021e-05	2.6543104000000213e-09	4.1302729958400005e-05	0.0537931	0.0091645	8.398806025000011e-05	0.00289369760761	0.00142316	0.0004804439999999	2.0253843856e-06	2.308264371359999e-07	-0.000403861	0.0	1.63103707321e-07	0.0	0.000772904	0.000181692	3.3011982864e-08	5.973805932160001e-07	0.0	0.0
5426.60587288976	1.0813676029511043	29448051.29968163	1.1693558927122172	12724.830023757328	2.8668005750587326	8.21854553715708	161921299.13351592	4681.173344742031	-3.0479889721655127	21913383.883523293	9.290236774442578	5932.916761586736	10940.62306348442	1.131929	33.562397	0.03985042	0.0241661	-0.1599827888	-0.0351293649	0.2005232296	0.1044395535	0.0682865669	-0.0321611102	-0.0129162234	0.1102683615	-0.0839058818	-0.195097301	0.1343316787	-0.050953251	0.0127414966	0.0696870474	0.0431646865	-0.0032591163	-0.0679107651	0.0267950121	-0.0946426417	-0.1829094239	0.1317527639	0.0723188877	0.0806421773	0.0140176917	0.1006111261	0.1134945125	0.0305565209	-0.0135319722	-0.1106205871	0.0650246524	-0.3032846083	-0.0726074035	0.0246027899	0.0194275187	-0.1864392982	0.198149933	0.0576194103	0.0952956795	0.0703559437	-0.0449024018	-0.1657045452	0.2045850933	0.040087803	-0.1281455651	-0.0511660961	0.1141857916	0.0002948947	-0.1083724206	0.0110883093	0.1151785525	0.0103308053	0.0563611801	0.1619425286	0.0472334646	-0.1885287036	0.0853814696	0.012739153	-0.0334471931	0.0593376829	-0.1231008	-0.1006403108	-0.0103457435	-0.0875162039	0.196034233	-0.0945680256	0.0290628637	-0.0865069845	-0.0078659295	-0.0486272385	-0.0214244533	0.2492992572	-0.1221503834	-0.0914892979	-0.0821574136	0.1744507771	0.2264917136	-0.0065494725	0.0987423958	-0.0156030057	-0.0214679785	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0110672	0.0065439	0.0001224829158399	4.2822627210000026e-05	0.0063832	-4.352000000000002e-05	1.893990400000001e-09	4.074524224e-05	0.0444546	-0.0093385	8.720758225000012e-05	0.00197621146116	0.0010039	-0.0004192599999999	1.00781521e-06	1.7577894759999989e-07	-0.000403861	0.0	1.63103707321e-07	0.0	0.000713674	-5.923000000000007e-05	3.508192900000008e-09	5.09330578276e-07	0.0	0.0
5421.810099439201	-4.795773450558954	29396024.754380915	22.999442989086138	12743.893423208918	19.06339945159016	363.4131986508879	162406819.5821075	4688.042868979755	6.869524237724363	21977745.941391937	47.19036325268249	5949.007486908647	10990.866736545298	1.267798	37.591011	0.01612052	0.0114051	0.0891511133	-0.0792115457	0.0559083006	-0.1313267072	-0.0261047641	-0.1085959283	0.0510472672	-0.026363651	-0.1071889274	-0.0934836455	-0.0152226159	0.0753976067	0.0005965792	0.0223676591	0.12159017	0.1287982135	-0.0932229971	0.0935281601	0.1242736377	0.0174535579	0.0268472374	-0.0883920169	0.0878816134	-0.0810379818	-0.0087862406	0.1053316777	0.0298373915	-0.0175051025	0.1596019885	0.1892037814	0.0768087695	-0.0126871909	-0.0816546759	-0.1216760315	0.0104732779	-0.0703678331	-0.0113323623	-0.10397999	-0.0411560561	0.0452700603	-0.1193633013	0.0677416846	0.020229585	-0.07821655	-0.1339075582	-0.0303668234	0.2003407006	-0.0996126846	-0.1119389501	-0.0350549264	-0.0251908274	-0.1341411809	-0.0141700902	-0.0485699014	-0.0030672617	0.0648481773	0.0692525653	0.163685941	-0.0844697074	0.0279733207	0.0038407048	-0.0456166727	0.1960298866	-0.0743678696	-0.0150382358	0.1606709628	0.0083367711	-0.0183700997	0.109485983	-0.0453471084	-0.1306265376	-0.1176247484	-0.0438628433	-0.100508747	-0.0256469205	0.0838944938	0.0580053142	0.1129958697	-0.1681524784	-0.0304623606	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.017609	-0.0065418	0.000310076881	4.279514724e-05	0.00638402	8.19999999999467e-07	6.723999999991259e-13	4.07557113604e-05	0.0537909	0.0093363	8.71664976900001e-05	0.00289346092281	0.0010039	0.0	1.00781521e-06	0.0	-0.000403861	0.0	1.63103707321e-07	0.0	0.000708842	-4.83199999999997e-06	2.334822399999971e-11	5.02456980964e-07	0.0	0.0
5422.079953289548	0.2698538503473173	29398951.019864388	0.0728211005472723	12711.166512049542	-32.72691115937596	1071.0507140336867	161573754.0970497	4674.222721474475	-13.820147505280149	21848358.04994825	190.99647706770108	5917.960925441061	10967.769669382784	1.006889	29.854898	0.072931338	0.0548005	0.0599459707	-0.1033204876	0.0393080605	0.0472671564	0.1429125514	0.0612961248	-0.0485062067	-0.0894317131	0.0131720949	-0.0866824826	0.0830773979	0.0265252804	0.0007919156	0.1097458954	0.0217048136	0.0045057556	0.1040382927	-0.0338183007	-0.0502177999	0.0341331339	0.1284271123	-0.0590647537	0.0349371148	-0.0170639693	0.1009151568	0.1160407595	0.0909043087	-0.0139972796	0.0138035965	0.0517184987	0.1572287621	0.166157923	0.1424976139	0.1233665595	-0.1499297497	-0.1321575683	-0.0759945413	-0.0390237541	0.0520359129	-0.0434453659	-0.0171469374	-0.0212567657	0.0386106539	0.0462712422	0.0929256772	-0.3008867899	0.0296926888	0.1140502582	0.0080683157	-0.0005648702	0.046832146	0.1629702037	-0.0105345789	-0.180298668	-0.0747731439	0.1103011281	0.0545154616	-0.0226593914	-0.0242698836	-0.0524463158	-0.0106062345	-0.0090884019	0.2064815593	0.0014408045	-0.1131778995	-0.1030311055	0.1210693805	0.0306516772	-0.0888449172	-0.065905282	-0.0589112883	0.1535696287	0.1450767397	-0.0177703786	0.1268089887	0.0013166244	0.1918763318	-0.0532813579	-0.0619268759	0.0720349151	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.017607	1.9999999999985307e-06	0.000310006449	3.999999999994123e-12	0.00639066	6.640000000000465e-06	4.4089600000006167e-11	4.08405352356e-05	0.000392952	-0.053397948	0.0028513408506107	1.54411274304e-07	0.00120669	0.00020279	1.4561007561000002e-06	4.1123784100000004e-08	-0.000473936	-7.007500000000001e-05	2.24615332096e-07	4.910505625000001e-09	0.000591212	-0.0001176299999999	1.3836816899999993e-08	3.49531628944e-07	0.0	0.0
5426.100355282935	4.020401993387168	29442565.065601595	16.163632188431514	12744.821602091684	33.65509004214255	1132.6650857447223	162430477.66914284	4690.931330486487	16.708609012011948	22004836.747339725	279.17761511628686	5963.213027504536	10991.090323101454	1.063733	31.540337	0.0096111759999999	0.0071157	0.0277337976	-0.1515392506	-0.1388407829	-0.0842252247	-0.1312095261	-0.0346101283	-0.0776507377	0.0478670416	-0.1494663071	0.0775820937	-0.2161534872	0.075503114	0.0733486844	-0.0326311004	0.0470022257	0.0560392365	0.0728538061	0.0696923157	0.1780461865	0.2437921752	0.0874587775	-0.0909882335	0.1230440482	0.1323967088	-0.1126702732	-0.0766640618	0.0479867406	0.1976178966	0.0380477927	-0.1653994202	-0.0251338433	-0.033115348	0.010014793	-0.1937755793	-0.0467312142	-0.0093894687	-0.0304048291	-0.0261399607	0.0163337667	-0.0281341271	-0.0829868247	0.0001528349	0.1298135295	0.0255777563	-0.0801046607	0.0614928833	-0.0809253178	0.0666163578	0.0739928138	-0.2525712127	-0.1405034655	-0.1432247867	-0.2079774407	-0.1948551217	0.1322559665	0.0635499575	0.1119204177	0.2182143987	-0.0779165771	-0.1426274075	0.0160031157	0.1124332943	-0.1560974038	-0.1728245637	0.0880695271	0.0945542476	0.073065924	-0.0363168241	-0.0802653904	-0.0537360823	-0.0182220358	0.013530392	-0.036544924	-0.0542289231	-0.0391195808	0.0665475825	0.0073307649	-0.0377632205	-0.0643579723	-0.0012406102	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0176101	-3.099999999998937e-06	0.00031011562201	9.60999999999341e-12	0.00639835	7.689999999999433e-06	5.913609999999129e-11	4.09388827225e-05	0.000369316	-2.3636e-05	5.586604960000001e-10	1.36394307856e-07	0.00132815	0.0001214599999999	1.7639824225e-06	1.4752531599999973e-08	-0.000403861	7.007500000000001e-05	1.63103707321e-07	4.910505625000001e-09	0.000591212	0.0	0.0	3.49531628944e-07	0.0	0.0
