global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4126.910577403689	3.784461002284843	14.322145077814795	17031390.91388645	10241.665396970067	-3.565989410077236	104891710.10349403	12.716280472782996	3878.759279279977	-3.181007126723671	10.118806340266785	15044773.546600526	4021.1149718149854	7232.853266898976	1.03194	34.192596	0.069897256	0.0341317	-0.069372989	0.0391624871	-0.1962862144	-0.0370740173	0.0162756522	0.0687047804	0.0477999236	-0.0865471588	0.0837537615	0.1165485169	0.0371247673	-0.1020848081	0.0303898095	-0.158230279	-0.1102034582	-0.001206926	-0.0018273192	0.0006073759	-0.0054986903	0.07223497	-0.0335443967	0.1252888978	0.0304751393	0.1773525251	-0.1237657117	0.0254131681	0.1482895058	-0.1562866958	-0.1403758413	-0.1138615978	0.1098432785	-0.0204560073	0.122601809	-0.1321835736	0.0947313742	0.0637848641	0.0774332137	-0.0143492657	0.0671406348	-0.086779682	0.1136134482	0.0379300775	0.0373459062	-0.1481812747	0.0136958237	0.0758803711	0.0001839168	0.1541295834	-0.1079949663	0.0437948286	-0.001510216	0.0056715439	0.1327577203	-0.0531358697	-0.0525674709	0.130670141	0.0958709708	-0.0343347324	-0.1191639833	0.0873386729	-0.0431263438	0.1987530102	-0.05566588	0.1467319246	0.1269058879	0.1692637444	-0.0979386968	0.0307401327	0.0235771932	-0.1340767125	-0.0671157359	0.1317955698	0.0142444633	-0.1079745186	0.1498073905	-0.0742348081	-0.0315023648	-0.1410354789	-0.0993913711	0.1019409326	0.0231955987	0.0653323997	0.0699523307	-0.0699838224	-0.1128205899	0.0128262645	0.0012292039	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0118718	-1.8000000000000654e-05	3.2400000000002354e-10	0.00014093963524	-0.0203892	-0.020634056	0.0004257642670111	0.00041571947664	0.0433943	0.0245407999999999	0.0006022508646399	0.0018830652724899	-0.000454678	0.000371708	2.0673208368400005e-07	1.38166837264e-07	0.000320716	0.00012238	1.0285875265600001e-07	1.4976864400000012e-08	-5.21981e-05	0.0	0.0	2.72464164361e-09
4126.799052896536	-0.1115245071532626	0.0124377156957781	17030470.422987744	10233.318001036088	-8.347395933978987	104720797.31032924	69.67901887860893	3876.0610902507096	-2.698189029267269	7.280224037658246	15023849.57535552	4015.859098709169	7185.138835197271	0.9758	32.332424	0.0107169999999999	0.00696337	-0.1028408706	0.1222609123	-0.1096868909	-0.040555866	-0.1950135745	0.0776269419	0.0762901781	-0.1696234431	-0.0260978257	-0.0631787209	0.0509944527	0.068628091	-0.0925205112	-0.267122815	0.0730907741	0.0113594942	-0.0134056853	0.021563967	0.0192994741	0.014615119	-0.0928887051	-0.0632955989	-0.0342623792	-0.092473471	-0.0985791872	-0.2308396288	-0.1037529383	-0.1433819597	0.1226731692	0.0739481161	0.0898916006	0.0213130869	-0.0610270245	-0.0078028829	-0.0200113272	0.0217111594	-0.0998880686	-0.1366520531	0.0951589213	-0.0095289471	0.2396688283	-0.1373233016	-0.0392537304	0.0545608661	-0.0117156348	-0.0546792002	-0.0747845143	0.0197444367	-0.0990344626	-0.0397351002	0.0493885523	-0.1670872161	-0.009782666	-0.0757394193	-0.0362478418	-0.0384660529	0.0789611693	-0.1763031764	0.0369230326	0.1111862567	-0.1731626139	-0.0498608848	0.117572196	-0.0763340257	0.0480506896	-0.0581042594	0.1887586913	0.1400606566	-0.046108065	0.0237983695	0.1104983182	0.1873395864	-0.029646064	-0.1019378478	0.2295347626	0.102423509	0.0134620975	0.0694328579	0.0006573936	-0.12177116	0.0239085582	-0.0258396952	0.1292539454	-0.07848021	-0.050944031	0.0042625973	0.0665388065	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.011896	2.4200000000000263e-05	5.856400000000128e-10	0.000141514816	-0.0207501	-0.0003609	1.3024881000000057e-07	0.00043056665001	0.0398251	-0.0035691999999999	1.2739188639999962e-05	0.00158603859001	-0.000580694	-0.0001260159999999	3.37205521636e-07	1.5880032255999993e-08	0.000329954	9.237999999999956e-06	1.08869642116e-07	8.534064399999916e-11	-5.21981e-05	0.0	0.0	2.72464164361e-09
4139.581080039971	12.782027143435698	163.38021789552695	17136131.518224895	10251.373494340338	18.055493304249467	105090658.52046365	326.0008384597973	3885.9314272879865	9.87033703727684	97.42355322943897	15100463.057584448	4029.848600159947	7220.2150307477905	1.028461	34.077309	0.028033545	0.0143509	-0.064375377	0.1875998318	0.0063858754	-0.0896843945	0.0644722708	-0.1149071616	0.0680028782	-0.0792380609	-0.1116063903	0.0431800774	0.0937692499	-0.0913583887	0.0371072382	0.0145107224	-0.01407231	0.0071887838	0.1344242628	0.0510397311	-0.0332004919	-0.1376871403	0.1184290471	0.0710492895	-0.17452116	-0.0495184393	0.0922405814	-0.052115888	0.0297804973	-0.1807643878	0.0133475486	-0.0068769428	-0.0123933212	-0.1230744521	-0.1583364384	-0.10558189	-0.1727682232	0.1683629354	0.0388133793	0.1060607849	-0.1222507859	-0.2140038775	-0.0172456301	0.1100365556	0.0058039055	-0.0067580658	-0.0013030855	-0.2787537979	-0.0065831792	0.102658376	0.0565987138	0.1124413442	0.122791274	-0.0282434843	-0.1501281498	-0.0806081661	0.120573568	0.067964888	-0.2089199072	-0.0506451365	0.1112933003	-0.0018983102	-0.1398664222	0.0297199038	0.1529372091	0.0896696073	0.068194701	-0.0056079096	-0.0505794677	-0.0074464118	0.240343996	0.1610587332	-0.0031610242	-0.0698408274	-0.0950722477	0.0770517257	0.1075726617	-0.2006929233	-0.0720259523	0.1099861327	0.0398994833	0.0425708323	0.1919862708	0.1651915435	-0.0440098985	0.032797989	-0.1120854882	0.1203631998	-0.0808075992	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.0118826	-1.3400000000000216e-05	1.795600000000058e-10	0.00014119618276	-0.0280557	-0.0073055999999999	5.337179135999999e-05	0.00078712230249	0.038986	-0.0008391	7.040888100000039e-07	0.001519908196	-0.000372158	0.000208536	1.38501576964e-07	4.3487263296e-08	0.00019742	-0.000132534	3.897465639999999e-08	1.7565261155999996e-08	-0.000108637	-5.64389e-05	3.18534943321e-09	1.1801997769e-08
4141.552862093664	1.97178205369255	3.8879244672640105	17152460.10951622	10273.05415489817	21.68066055783129	105535641.66947052	470.0510422239013	3888.406249471938	2.4748221839513462	6.124744842177711	15119703.160932422	4030.464630587438	7249.103262224863	1.067517	35.37141	0.0768037449999999	0.0439232	-0.059595195	-0.039813734	0.0883769837	-0.1948389651	0.1015704382	-0.0703046229	-0.1883760957	-0.0772012138	-0.1192560687	0.0657299166	-0.1136808182	0.0194484114	0.1328746643	0.0351589646	-0.1398033841	0.1414694402	0.1414994376	-0.0508942708	0.0012354667	-0.1080465606	-0.0103661245	-0.0047357126	0.0788352182	-0.0763007849	0.189624461	0.027284478	0.1970849489	-0.0364757348	-0.0989476595	0.0796851531	-0.171872482	-0.143473865	-0.0525955337	0.0676497014	0.0249081788	0.0184891976	-0.0890760272	-0.0200626819	0.0053054842	0.0827516807	0.0401975222	-0.0654991875	-0.0343097217	-0.1156656436	0.0345165926	-0.030969924	0.035613851	-0.0255304894	-0.1434268089	0.1671992029	-0.1644428017	0.2470503164	-0.1128755527	-0.0795086845	0.0823775855	-0.0395082409	0.0540389273	-0.0179400905	0.0935617881	-0.2406744448	-0.1027061244	0.0603335332	-0.0067150831	0.1413725743	-0.1428605066	-0.0689475572	-0.1037367383	0.01883172	-0.0214273979	0.0815299742	6.91161e-05	-0.1062527688	0.0348646647	-0.0198192873	-0.0167941775	0.019835654	0.1070405371	-0.1944976304	0.0927769108	-0.021714769	-0.0677149979	0.0603841162	-0.0046783929	0.1734995023	-0.1724034773	-0.2138727679	-0.1560086644	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.0118706	-1.1999999999999858e-05	1.4399999999999658e-10	0.00014091114436	-0.0232423	0.0048133999999999	2.316881955999999e-05	0.00054020450929	0.0168109	-0.0221751	0.00049173506001	0.00028260635881	0.000100344	0.0004725019999999	1.0068918336e-08	2.23258140004e-07	0.000664544	0.0004671239999999	4.41618727936e-07	2.1820483137600003e-07	-5.21981e-05	5.64389e-05	3.18534943321e-09	2.72464164361e-09
4137.370660209736	-4.182201883927519	17.490812597926887	17117835.97996435	10282.96845657834	9.914301680169956	105739440.27898511	98.29337780542082	3886.168390319428	-2.2378591525098277	5.008013586472003	15102304.757917894	4027.916791081265	7250.042359862216	1.095436	36.296478	0.0802141384999999	0.0406892	-0.0270163023	0.0160960584	-0.1747564926	-0.1981522682	-0.0905741324	-0.0392540181	-0.1198784304	-0.0715107708	0.0135340747	0.2373517237	-0.0563154086	0.1258159697	-0.0270987507	-0.1722909752	0.0761492708	0.0016094723	-0.1387859032	-0.1004508898	0.0280151108	-0.1244465667	-0.1262692619	0.0604043548	-0.0129457043	0.0368280863	0.1572860235	0.0486387699	0.0484349761	-0.0069614496	0.1160763042	0.063060902	-0.1547800485	0.1981396605	-0.0665162412	0.046613757	0.0124914967	0.0394437166	-0.1829579569	0.0513142858	-0.052504912	0.2372570597	-0.0367066965	-0.0748664297	-0.0284920634	0.0982160157	-0.0835524235	-0.1026841814	-0.0247859143	-0.0255845715	0.0576098847	-0.095701132	-0.1286257611	-0.0370902314	0.1524891629	-0.018479042	0.1251541477	0.0621410796	0.0275270627	-0.0387755095	-0.1222135105	-0.2057335727	-0.0654365297	-0.0236514248	0.0557803471	-0.1461162045	-0.1945642728	0.006454552	-0.0112881367	0.107858083	-0.1194608647	0.0942174477	-0.0228818406	0.0307428605	0.1792418937	0.2011570383	0.0204416215	0.1548584047	-0.0058495514	0.1335289622	0.0802507665	1.3714e-06	0.12358501	-0.0200321317	0.0480545973	0.0009366834	0.1084806096	-0.1060058618	0.0904301646	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.00449762	-0.01636822	0.0002679186259683	2.02285856644e-05	-0.0345375	-0.0112951999999999	0.0001275815430399	0.0011928389062499	0.0168098	-1.1000000000004062e-06	1.2100000000008937e-12	0.00028256937604	0.000241699	0.000141355	5.8418406601e-08	1.998123602500001e-08	-9.78247e-06	-0.00067432647	9.569671930089999e-11	4.547161881426609e-07	-0.000287509	-0.0002353108999999	5.537121965881e-08	8.266142508099998e-08
4132.219276138319	-5.151384071416942	26.53675785124819	17075236.146089096	10241.316063223794	-41.65239335454498	104884554.70684572	1734.921872161743	3874.39946651665	-11.768923802777865	138.50756747559134	15010971.226144504	4017.6586847082895	7201.480601443801	1.042802	34.55249	0.0373648764999999	0.0228714	-0.0577297617	0.0687588898	0.0766488357	-0.1139269144	-0.1261324586	0.0541365757	-0.0612289341	-0.0909995474	-0.1013059576	0.0182613895	0.0310150759	0.064962765	0.0703299374	-0.1066215016	-0.0500419573	-0.0410099253	-0.1171966728	-0.0682889819	-0.1132958444	0.0509450279	0.0622602642	0.0855627822	0.0276440867	-0.0664939332	-0.1905438671	0.074095604	-0.0650898416	-0.0365905096	-0.1542764965	-0.00303646	0.0628065132	0.0282373715	0.0449112746	0.1090392568	-0.0915359708	0.0180506838	-0.0530291813	-0.2407729145	-0.1165528796	0.0735063661	-0.0267711585	0.1165307376	0.0272141276	0.092626523	0.0316818518	0.0585325975	0.2153048148	0.0350224727	0.1307622629	0.127782742	-0.1238743573	-0.0103638784	0.0140531722	-0.0900796768	-0.0579994203	0.077579199	0.0869175149	-0.0559802103	0.078805945	0.1431334204	0.1367773854	0.1623581528	-0.0088664957	0.0073303561	-0.0573528636	0.0207250573	0.1352561197	-0.063803382	-0.1000028001	0.0200411546	0.0111787352	0.0951426306	-0.0700521475	0.1335808411	-0.0806926142	0.062537123	-0.0103684555	-0.0036670336	-0.0502902794	0.1020313538	-0.1940789454	0.2545787382	-0.1364866896	-0.0164929349	0.0382107755	-0.113839507	0.0260025266	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.00449607	1.5500000000003358e-06	2.402500000001041e-12	2.02146454449e-05	-0.0209877	0.0135497999999999	0.0001835970800399	0.00044048355129	0.0168074	-2.3999999999996247e-06	5.759999999998198e-12	0.00028248869476	0.000519567	0.0002778679999999	2.69949867489e-07	7.721062542399999e-08	-0.000180882	-0.00017109953	3.2718297924e-08	2.9275049166220897e-08	-0.000260254	2.7254999999999955e-05	7.428350249999976e-10	6.773214451600001e-08
4135.534202883567	3.3149267452472486	10.988739326355518	17102643.143219817	10284.340775560577	43.02471233678261	105767665.18785793	1851.125871662894	3893.2407282889103	18.841261772260168	354.99314517083235	15157323.368407564	4038.72916114085	7287.9106661996175	1.122927	37.207367	0.19205152	0.106687	0.082391603	-0.0751527428	0.0874885038	-0.2055971506	0.0225091878	-0.0319242029	0.0224473012	0.0697508414	-0.1567556028	0.1534245775	-0.0584515466	-0.0826581287	-0.0368837302	0.0768333209	0.2749956309	0.0170230701	-0.1527003344	-0.1744690633	-0.3168092463	-0.0908912526	0.0178739473	0.2489784681	0.1765464475	-0.2156359732	-0.022569912	-0.0537974895	-0.0566915091	-0.1160453491	-0.068495362	0.0493491738	-0.0784509731	0.0304519453	-0.1425041083	-0.0284052078	0.0111985258	-0.0776762722	-0.0407536607	0.1365283987	-0.1716630876	-0.176137909	-0.0705578371	-0.0219411397	-0.1048458263	0.0632266365	-0.179935758	0.2287623068	-0.0420856064	-0.0811572782	0.0495423471	-0.1082201855	0.0305036848	0.068551444	-0.0751919158	0.0940906494	0.0980419818	0.24523563	0.1362386918	0.0466489125	0.2232895569	0.0276027833	0.0684226765	-0.075052409	0.1836098703	0.0233172946	-0.0256130926	0.017361845	-0.0508868986	0.0717933739	0.0109037308	-4.86248e-05	0.1573698548	-0.235466882	-0.1250694371	0.1269133248	0.0950839016	0.0255659335	-0.0926298075	0.0511277913	-0.0384414071	0.1413235699	-0.1297163562	-0.1600818932	-0.0038728253	0.0136207505	0.0588178976	0.0193121195	0.0663398195	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.0101048	0.01460087	0.0002131854047569	0.00010210698304	0.0748893	0.095877	0.009192399129	0.00560840725449	0.0119551	-0.0048523	2.3544815290000005e-05	0.00014292441601	0.000193505	-0.0003260619999999	3.7444185025e-08	1.0631642784399997e-07	0.000733275	0.000914157	5.37692225625e-07	8.356830206490002e-07	-0.000554462	-0.000294208	8.6558347264e-08	3.07428109444e-07
4104.976943255399	-30.55725962816723	933.7461159832188	16850835.70465844	10242.176552277151	-42.1642232834256	104902180.52801588	1777.8217250945695	3880.594799611065	-12.645928677845404	159.9195121251528	15059015.99876844	4029.977860899456	7210.550789888515	1.266883	41.977264	0.218510975	0.105331	0.274162257	0.1592240042	-0.0118104868	0.0624005703	0.1352773403	0.0191697292	-0.097499114	0.2392575436	0.0128711649	0.1493517189	0.0533624413	0.1133417629	0.0001352841	0.1315320653	0.1727697579	-0.0429763344	0.130453581	-0.005641402	-0.0131562018	-0.1063305295	-0.0016400469	-0.0836030046	0.1507876594	0.1171580052	-0.1058891829	-0.0476479809	0.0003444079	0.099569504	0.1386524366	-0.1328020268	-0.0350109988	-0.0655573347	0.1779956266	-0.2983318261	0.0031887804	0.1042856552	-0.1648870938	-0.1826363933	-0.186774799	-0.0695024122	0.0166753191	-0.1344212457	0.0124409266	-0.1273061502	-0.0052990441	-0.0252640493	0.0803273007	-0.1946537106	0.0763238908	-0.0338428109	-0.0038932434	0.0678929093	-0.2677382905	0.1366500023	0.1348070982	-0.0511895652	0.1573503881	0.0638348392	-0.0656600901	0.1528367038	0.0522459206	-0.1763142925	-0.1053370883	0.0212983288	0.2121484521	0.010938363	-0.2110611307	0.0799010128	0.0186093307	0.2338513079	-0.1043405858	0.2348275448	-0.2019522327	0.1228765287	-0.0190706706	-0.0860027247	0.1874810872	-0.1305070857	0.0787458951	-0.0450925846	-0.024078728	-0.0427183063	-0.1129888247	0.2114336589	-0.0578082553	0.0703833152	0.1165950111	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.0274399	0.0173351	0.00030050569201	0.0007529481120099	-0.00241313	-0.07730243	0.0059756656839049	5.823196396899999e-06	-0.0406747	-0.0526298	0.00276989584804	0.00165443122009	0.00050932	0.0003158149999999	2.594068624e-07	9.973911422499996e-08	0.000146308	-0.000586967	2.1406030864e-08	3.445302590890001e-07	-3.23711e-05	0.0005220909	2.7257890786281e-07	1.04788811521e-09
4084.334048446429	-20.642894808970595	426.1291060942252	16681784.619298795	10177.18905758268	-64.98749469447102	103575177.11378063	4223.3744666639	3871.644496221893	-8.95030338917195	80.10793075822289	14989631.105125276	4020.478721419807	7160.638340046239	1.228259	40.697468	0.076541925	0.0410186	0.2735585456	-0.1909664979	0.0326755535	0.081202169	-0.2075214796	0.051473801	-0.1973384723	0.3073261998	0.0978934819	-0.0721011746	-0.1572544879	0.0966579557	0.1783921827	0.1092359773	0.0859428181	-0.1121865076	-0.23411074	0.0488759702	0.1365527493	0.1086659838	-0.216719643	-0.0471331473	0.0501685664	0.061063302	0.0358166021	0.2124212908	-0.1541034101	0.0833709355	0.0172092755	0.0411716697	0.036642849	-0.142605975	0.0315577988	0.0118818116	0.0469554585	0.068770134	-0.0351503698	-0.0273839733	0.0660322976	-0.1460172458	0.0317821245	-0.1086099163	0.1096063756	0.1779417922	0.0933223936	0.1970728368	-0.2999119397	-0.1057221144	0.0259239075	-0.1675185112	0.1823688115	-0.0270425259	-0.0041890089	0.2585523127	-0.056952076	-0.036882157	0.0499613632	0.1323467547	-0.1166602261	-0.0481424037	0.1342749012	0.101796404	0.0049177041	0.0658724183	0.0125811781	-0.1796335685	0.095181735	-0.0235035134	0.0408713628	0.1105986089	-0.104261301	0.0626974665	-0.132336684	-0.1467618362	0.054493119	-0.0070285256	-0.0251562897	0.1503925441	-0.1796776686	-0.1124310696	-0.0979641115	-0.396308195	-0.0118552972	-0.0869302565	0.0916906323	0.0979481792	-0.0503844835	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.0190453	-0.0083945999999999	7.046930915999997e-05	0.00036272345209	-0.0374395	-0.03502637	0.0012268465953769	0.00140171616025	-0.0406733	1.3999999999986246e-06	1.959999999996149e-12	0.00165431733289	0.000887635	0.000378315	7.87895893225e-07	1.4312223922500006e-07	0.000377659	0.000231351	1.4262632028100002e-07	5.3523285201000016e-08	-8.50962e-05	-5.27251e-05	2.77993617001e-09	7.24136325444e-09
4079.181228094376	-5.152820352052913	26.55155758053071	16639719.49163754	10170.283152010752	-6.905905571928088	103434659.39207377	47.69153176838741	3868.5617483918754	-3.0827478300175244	9.503334183477756	14965770.001120804	4017.454630198956	7123.54582541488	1.156712	38.326817	0.09220347	0.0512439	0.2486847566	0.0290832596	0.0452597055	0.2586778184	0.0851228662	0.0756209259	-0.197299025	0.3104120536	0.2916700815	0.0801634664	0.0454092545	-0.1229219405	0.2362243444	-0.0720771756	-0.0305999837	-0.1294765243	0.0466364292	0.016846339	-0.0412859248	0.0735592813	-0.2688194414	-0.2863826276	0.1513890752	0.0501338281	-0.0757098936	0.0214565651	0.006642897	-0.0215452658	-0.067589857	-0.0578817308	0.0513454875	0.0304574208	-0.1236983467	0.0217072435	0.02459602	-0.0564386906	-0.0494901824	0.0899842155	0.1358251253	0.0163850487	-0.1154993214	-0.0807010932	-0.0976068514	-0.0291808574	0.0366421449	-0.1239402835	-0.0017119057	-0.0068912786	0.0513708971	-0.0250973425	0.1110785468	0.1201770366	0.0423313543	0.2288434997	-0.0244728086	-0.291079225	0.1958781017	-0.0054699849	-0.0898378618	0.0257290334	0.040427122	0.1011084739	-0.0313108484	0.0199694013	-0.0265605794	0.11508293	0.0586796042	0.0952251072	0.0569496858	0.0473822306	0.041974217	-0.1232367755	0.0514176952	-0.0628517193	-0.0636123604	0.1582292541	0.0085713456	0.0086892268	0.0564146811	-0.0535869034	0.1299611237	0.0306222713	-0.0235692724	-0.031005474	0.1324722933	0.03471809	-0.1590062075	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.0186461	-0.0003992	1.5936064000000186e-07	0.00034767704521	-0.0563279	-0.0188884	0.00035677165456	0.00317283231841	-0.0241033	0.01657	0.0002745649	0.00058096907089	0.000220697	-0.000666938	4.8707165809e-08	4.448062958439999e-07	-1.27306e-05	-0.0003903896	1.6206817635999998e-10	1.5240403978816006e-07	-0.000154686	-6.958979999999999e-05	4.8427402640399994e-09	2.3927758596e-08
4103.016132118606	23.834904024230127	568.1026498442615	16834741.380425528	10186.22489589516	15.941743884408424	103759177.62975438	254.1391980760734	3866.912989830232	-1.6487585616432625	2.71840479459196	14953016.070917783	4010.471334742584	7120.446892394576	1.170995	38.80006	0.03739877	0.0176293	0.1975087492	0.1279504616	-0.1462323572	0.1227306949	-0.1438314006	-0.2189843865	-0.1124182529	0.1783484373	0.0643728359	0.0737126604	0.1726223696	-0.0525561572	-0.0380724979	-0.0060053963	0.0687936719	-0.1800396719	0.1490372595	0.1335487995	0.157115641	0.1257292264	-0.1272076562	-0.0883850631	0.1141184667	-0.0923342849	0.1186020729	-0.042345146	0.0586505187	-0.0260382716	-0.0584324505	-0.1511021146	0.1166417337	-0.0524541022	-0.2315772512	-0.027401645	0.0015851725	0.1310263021	0.0211804362	0.0237530167	0.0483953201	-0.0851675827	-0.1023230415	0.0860412006	-0.0672898406	-0.0087824954	0.0376968805	-0.0379010636	0.0108044768	0.1648000185	0.0538974612	-0.1828317435	-0.2186321054	0.1587904921	-0.1141316088	0.1106861742	-0.1334048979	-0.1211682915	0.1004091017	0.0032002477	0.1156295561	-0.1651639152	-0.0404754522	0.0265339799	-0.0032594096	0.0468091432	0.0453972021	0.1409101349	0.1031656885	0.0972486128	0.2422519857	0.0182733324	-0.0493239209	-0.0988175346	-0.0233735427	-0.0201862042	-0.024251087	0.0236239517	-0.189707052	-0.014649145	-0.0498712671	0.1041750596	0.0895657926	-0.013335057	-0.0034557158	0.2545227726	0.0443962519	-0.0264028346	-0.0729873396	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.021811	0.0031649	1.0016592010000011e-05	0.000475719721	-0.0615852	-0.0052572999999999	2.7639203289999994e-05	0.00379273685904	-0.0229882	0.0011151	1.2434480100000018e-06	0.00052845733924	0.000472187	0.00025149	2.22960562969e-07	6.32472201e-08	-0.000194386	-0.0001816554	3.7785916996e-08	3.299868434916e-08	-0.00027877	-0.000124084	1.5396839056000006e-08	7.771271290000001e-08
4113.264602524398	10.248470405791522	105.03114565838465	16918945.69038019	10200.840680664924	14.615784769763197	104057150.59230842	213.62116443604177	3880.078916212768	13.165926382535872	173.34161751035413	15055012.396038849	4026.06405911753	7166.193168218746	1.19295	39.527554	0.0779903209999999	0.0488874	0.1445677409	0.0168483169	0.1438319044	-0.0472927011	-0.0189704259	0.1594492049	0.018744065	0.1441961036	-0.102378809	-0.0228346652	-0.1268737073	-0.0459501675	0.0085126107	0.1608607894	0.0230060231	0.0466709205	-0.0285469537	0.0970151764	0.2384077579	0.0196981746	-0.1275420371	0.1134304138	0.0222274012	0.0422869774	-0.066157462	0.0550071381	0.0326014559	-0.1633313403	-0.066940176	0.0133064804	-0.1196763417	-0.0187396619	0.0868847155	0.0061235642	0.1456511586	-0.3076322784	0.0507138783	0.1080360579	0.0440379646	0.1678830402	0.026086115	0.1063970633	0.1652220827	-0.1592838581	-0.0655985646	0.0203053306	0.1081286107	-0.1273694117	-0.1421281862	-0.1073923379	-0.0618119884	0.0225899016	0.0841236523	0.1847640053	0.0050900535	0.0680464662	0.0005862514	0.025734309	0.0309951392	0.0357129107	-0.0050816932	0.1931448915	-0.021976241	0.0534518386	-0.0633616036	-0.0381957234	-0.1615628529	0.0478424669	-0.1304064972	-0.1857881809	0.1507419047	-0.0695256278	0.2423198013	-0.0473005285	-0.2078737776	-0.1641074078	0.066038427	-0.179600162	0.1053035305	-0.0316925913	-0.1036104327	-0.0319786807	0.2145611075	0.035259871	0.1163507339	-0.0458421952	0.0243428231	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.00726754	-0.01454346	0.0002115122287716	5.28171376516e-05	-0.060442	0.0011431999999999	1.3069062399999931e-06	0.003653235364	-0.000218889	0.022769311	0.0005184415234147	4.7912394321e-08	0.000472187	0.0	2.22960562969e-07	0.0	0.000568739	0.0007631249999999	3.23464050121e-07	5.823597656249999e-07	-0.000306332	-2.7561999999999964e-05	7.59663843999998e-10	9.383929422400001e-08
