global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
4435.298309434949	-13.22652928523894	19671871.09367652	174.94107693328328	10001.1113785964	-5.929338217678378	35.157051699621405	100022228.8070904	4192.88639077188	-0.1109603641007197	0.0123122024013642	17580296.28592004	4313.872077820392	7196.055676243582	1.061548	45.114861	0.18469559	0.0970252	0.1684277429	-0.00334377	0.0608436532	-0.017331788	0.1282784015	-0.0462502441	-0.1719160239	-0.1733983909	-0.048068928	0.0955783671	0.0232050709	0.1498616219	-0.1172607729	-0.0415388795	-0.0406222586	-0.0373152256	-0.1008436672	-0.122155191	0.1164303954	-0.0529702336	0.090111143	0.096720468	-0.0300436378	-0.0540314013	0.0330926071	-0.0861726552	0.0151536214	0.1403469417	-0.0664368969	0.1020020458	-0.0205686595	-0.1286862651	-0.0657695715	-0.0646845561	0.0754879352	0.0794073749	0.0088003683	0.1572104292	-0.1511935586	0.0888004586	-0.0128960699	0.0575814035	0.0276753332	-0.053746118	-0.0326981165	-0.1085601301	-0.0329795108	0.1236995367	-0.0747170872	0.2298585174	0.1440419281	0.0326855707	0.050520979	-0.0461606972	-0.1160240439	0.1514263604	0.0515134172	-0.025795146	-0.0226727037	-0.1107800441	-0.00934036	0.0478544361	-0.150291863	-0.0682743385	0.0161999465	0.0724759447	-0.1152130377	0.0569002036	0.0026666382	-0.1008555829	0.048091011	-0.0210090878	-0.0478765779	-0.0888947425	0.0934822988	0.0124389728	-0.1286509407	0.0484330744	-0.0682425718	-0.1869704344	-0.0084907579	0.0788438243	0.0751967631	-0.0111066474	-0.0489559756	-0.1376192898	0.0077247129	0.0604871078	0.0199688624	-0.0527536112	0.0062937616	0.0481439526	0.0220443307	0.0666153156	0.2321501437	-0.1815222035	-0.1819654883	-0.0118293203	-0.0075220846	-0.0391974904	0.0224091746	0.1206507485	-0.1015991423	-0.1100351966	0.0051618029	0.0703258334	-0.0678128273	-0.0452691062	0.0413744876	-0.0953272887	-0.0223578858	-0.1159744915	0.0641678585	0.092841332	-0.0976380941	0.0	0.1065	0.0003569999999999	0.01134225	1.274489999999973e-07	0.288553	-0.091362	0.0083470150439999	0.083262833809	0.0376291	0.0310917099999999	0.00141594916681	0.000966694430724	0.0012428	0.000505062	1.5445518400000002e-06	2.5508762384400004e-07	0.00183571	0.0003972399999999	3.3698312041e-06	1.577996175999999e-07	8.27426e-05	0.0003353956	1.1249020849936001e-07	6.846337854760001e-09	0.0
4435.468950687003	0.1706412520534286	19673384.81250846	0.0291184369023617	10043.846798285933	42.73541968953214	1826.316096040451	100878858.5074386	4190.517813768954	-2.368577002926031	5.61015701879006	17560439.54751493	4304.0255826711655	7148.294443673257	1.197911	50.910179	0.4307888149999999	0.291327	-0.0126714373	-0.0485335543	0.1686278041	-0.1460070721	0.1813834288	-0.060648338	0.0342344361	-0.112253403	-0.2549633499	0.253097873	-0.0050446468	0.0044211018	-0.2250454536	-0.1619558122	-0.0750350973	0.013416762	0.0636527603	-0.1365210014	0.0407775444	0.1401264515	0.1443292577	0.0096784216	-0.1079962469	0.0450766929	-0.0462681135	-0.1580114944	-0.0488758961	-0.0464554377	-0.079374172	0.2209107617	0.1017370899	0.0493304632	0.0029547086	-0.1263737285	0.1023592035	-0.0577290942	0.0696213277	-0.0050560162	-0.1203949078	-0.0329195092	-0.0542065304	-0.0216859367	0.0792755335	-0.0352872368	-0.1227887492	-0.0447442708	0.1186432498	-0.038182579	-0.0188492563	-0.1199866487	-0.0870665843	-0.0438485097	-0.0283514402	0.053869432	-0.0337349878	-0.217831928	0.0549571043	0.1124003192	-0.0737210912	0.0284351124	0.0700985289	0.1302108362	0.002558781	-0.1485978527	-0.12774214	-0.1174682107	-0.1477443918	-0.0305948647	0.0562187955	0.133259407	0.0037533471	0.0943460853	-0.0726893375	0.0007955807	0.1661628329	-0.1501396712	-0.2213069854	-0.0365936604	0.0630419897	-0.0716768081	0.0474127811	-0.0770147076	-0.0009919506	-0.0050533376	-0.131046703	-0.1272014183	0.1025407945	-0.0210820535	-0.0201730006	-0.1102876655	0.0360966418	-0.1662261585	0.0512695552	0.0049311601	-0.0412510226	0.0752420448	0.1194085425	0.0056843875	0.0222169453	0.1451485586	0.1326452261	-0.1827948257	0.1172254412	0.136446344	-0.0674348716	0.0601408952	-0.0183046558	-0.0784677314	-0.000679126	-0.0994132875	-0.0252994078	-0.1137140766	0.0716880071	0.0844696213	-0.106146603	0.0	0.118816	0.012316	0.014117241856	0.000151683856	0.57485	0.2862969999999999	0.0819659722089999	0.3304525224999999	0.0356992	-0.0019298999999999	0.00127443288064	3.7245140099999935e-06	-0.000902513	-0.002145313	8.145297151689999e-07	4.602367867969001e-06	0.00144453	-0.0003911799999999	2.0866669209e-06	1.530217923999999e-07	1.43173e-05	-6.84253e-05	4.6820216800900005e-09	2.0498507929e-10	0.0
4481.074716408421	45.60576572141872	20080030.614034813	2079.885867036931	10154.301551099104	110.45475281317158	12200.252419018836	103109839.99065368	4211.535012145733	21.01719837677956	441.7226276089054	17737027.15852936	4325.255374812163	7278.141826091728	1.329038	56.482941	0.688079935	0.525317	-0.0457804172	-0.0375257871	-0.0514354416	0.1025480318	0.1021949823	-0.0849781243	0.0590526383	0.0220595194	0.0255563402	-0.2633748562	0.1484951317	0.128347239	-0.1483182439	-0.0032882355	-0.2331525116	-0.0212968463	0.0993758967	0.1139210357	0.1598400655	0.1112727823	-0.02677802	-0.0946515402	0.0483696345	0.123142777	0.0365810519	-0.1592797714	-0.0083903491	0.0086017159	0.0506486425	0.0229809014	-0.0524703229	0.0209622004	0.2403282659	0.0408379867	-0.0285862969	0.1101809211	-0.0703739568	-0.119727394	0.052929877	-0.125695839	-0.0547868368	0.0034676915	0.0198098125	-0.0157882767	-0.1685107967	-0.1117161932	0.081959067	-0.1070385608	-0.0780288257	-0.1998278243	0.0242585847	0.0585742792	0.0993121198	0.0735260175	0.158112551	-0.0340829366	0.1210358824	-0.1172626238	-0.0546742229	-0.0768922053	0.1122346765	0.109222065	-0.0216082136	-0.1063885832	-0.1058299229	-0.1157214161	0.0367199916	-0.0794301556	-0.0079657622	0.0610554554	0.0425929952	0.0520536341	-0.1611018993	-0.1201544957	-0.0518283885	-0.0846222112	0.0480879321	-0.1430364872	-0.1160354859	0.19205855	0.1104097349	0.015455185	0.1249474348	0.1251764896	-0.0226326808	0.1063853097	0.0679118942	-0.0194494716	-0.0160610002	-0.0489826372	0.0503861613	-0.2182407263	0.0604099643	-0.0225158113	-0.066352339	0.057484975	-0.0029816868	0.0813391934	0.1196257769	0.0686647781	-0.2023978655	-0.0525394419	-0.0123671779	-0.021828029	-0.0453231314	0.1290162883	-0.1537394673	-0.1185105007	-0.043622818	-0.1548533215	-0.0282261557	-0.1111880772	0.0788315284	0.0753092405	-0.1131072554	0.0	0.125507	0.006691	0.015752007049	4.4769481000000034e-05	0.0438795	-0.5309705	0.28192967187025	0.00192541052025	0.0186441	-0.0170551	0.00034760246481	0.00029087643601	0.00127312	0.0021756329999999	1.6208345344e-06	4.733378950688999e-06	0.00155481	0.0001102799999999	2.4174341361e-06	1.2161678399999983e-08	0.000395671	0.0003813537	1.4543064450369e-07	1.56555540241e-07	1.0
4466.197808113375	-14.876908295046633	19946922.86119671	221.3224004192273	10040.721117782485	-113.58043331661976	12900.514832391103	100816080.56508316	4209.196811170084	-2.3382009756487605	5.467183802524816	17717337.795164406	4327.47533385341	7287.432210306631	1.27701	54.271797	0.17836515	0.0839689	0.1606534134	0.0192123862	0.022393965	0.0762066041	-0.1434879276	0.008220401	-0.1284374444	0.0473943038	-0.0345769675	-0.2232300569	0.0612719912	0.013361078	0.2058913763	-0.0351891963	-0.1267866151	0.1113717549	0.1091282996	-0.0013403252	0.0201266544	-0.2341565346	0.0687710508	-0.1228840931	-0.030919166	-0.1252872005	0.1203055578	-0.0263157873	-0.0573723223	0.0347212634	-0.0092128538	0.0818517608	0.0584501304	0.1629668073	0.0173367817	0.1002054597	-0.1802121849	0.0033108661	0.0933637092	-0.0826730541	-0.0906799685	-0.1015974636	0.1932401221	-0.0138128415	-0.0920430786	0.1381266235	0.2067712855	0.0931176325	-0.004791043	-0.1083498192	-0.0587426721	0.0001879846	0.0621962595	-0.0687356193	0.003187411	-0.0403400402	-0.0303285559	0.0875508484	0.199305056	0.0658963994	0.0664536303	-0.1072352405	0.0955226388	0.0921402405	-0.0144518676	0.0966308313	-0.0452116753	0.1288368196	0.0358337808	-0.1163217628	0.0635665814	-0.2483052425	0.0637026409	0.1035763537	0.0427759216	-0.0620022815	0.0222766811	-0.1287126821	-0.0240445208	-0.0305435732	0.1884824795	0.1412688472	-0.0017680982	-0.010214838	0.0646635338	-0.0482713273	-0.0451896465	0.04675743	-0.29329347	-0.0181686295	-0.0156288375	0.1832709556	0.0036782455	0.1186245252	0.0614166619	-0.1313936612	-0.0585094415	0.0641878538	-0.0400357976	-0.1095902948	-0.0859351514	-0.0298567734	0.0705729024	-0.1254871137	-0.0907299064	-0.0492152131	-0.0407968409	0.0714062453	-0.1227535993	-0.1603947168	-0.0062880035	0.0107176585	-0.0311364203	-0.108402393	0.0855608924	0.0654457176	-0.1184185493	0.0	0.151561	0.0260539999999999	0.022970736721	0.0006788109159999	0.112448	0.0685685	0.00470163919225	0.012644552704	-0.0225846	-0.0412287	0.00051006415716	0.00169980570369	0.000977951	-0.000295169	9.56388158401e-07	8.712473856100004e-08	0.00157903	2.4219999999999927e-05	2.4933357409e-06	5.866083999999965e-10	-0.000135219	-0.00053089	2.818441921e-07	1.8284177961000003e-08	0.0
4453.822277505864	-12.375530607510882	19836532.87960752	153.15375781743865	10096.097804174186	55.37668639170079	3066.5773957247798	101931190.8714508	4192.660955462009	-16.53585570807536	273.43452399828846	17578405.887455605	4317.196824484146	7334.023098657578	1.188912	50.527702	0.2586517499999999	0.174793	-0.0030540424	0.1188916078	-0.0435991869	0.0916515486	-0.1275697332	0.0647027608	-0.0440268388	0.1311134525	0.0852362842	-0.0765321484	-0.169031386	0.078583101	0.0202761148	0.0625107658	0.0163170812	-0.0646622326	-0.0366360972	-0.0529565065	-0.0629135361	-0.1142038082	-0.0112135846	-0.0100896302	0.0284932666	0.0733992704	0.0289384219	0.0418046109	-0.0740139621	-0.0898575649	-0.0766511415	-0.0044362226	-0.088844298	0.1566811668	-0.0094568516	0.0107908686	0.0236905141	-0.070470239	0.0825037058	0.0305559865	-0.0280774702	0.0808507246	0.020224554	-0.0317646418	-0.2034348453	0.0933104905	0.0487185703	0.0414197707	-0.0064907168	0.0691910134	-0.0250209969	0.0293236344	-0.0400614155	-0.0189796454	-0.0419711687	0.0287973118	-0.0225366804	-0.0014308718	0.0793999792	-0.1987690143	-0.1280144651	0.0805470614	-0.0435117972	-0.2385243814	0.0886837737	-0.0919281834	0.0562786421	0.2002832417	0.0251666554	-0.0133938421	-0.0428195406	0.1090057256	0.0021924016	0.0922679528	0.0867854973	0.0334440096	0.0104251794	0.0040551541	0.1224732628	-0.0961814614	0.1208395888	-0.064416282	-0.0236012481	-0.0865545404	-0.0178413628	-0.0593776703	0.0115027134	-0.0384040535	-0.0860289139	0.0982489539	0.1230087815	0.1914868052	0.0022314393	0.0288122011	-0.0182280549	0.0103396613	0.0641044289	0.0074800793	0.0740676029	-0.0162550707	0.0032185071	0.0395544721	-0.0557115661	0.1026550555	0.0855420644	-0.1047964346	-0.079907765	0.1152440746	-0.0104084293	0.1035302424	-0.136159697	0.1427279025	-0.0340285022	-0.1053635299	0.0918407451	0.0549711457	-0.1220030341	0.0	0.123168	-0.028393	0.015170356224	0.000806162449	0.280753	0.1683049999999999	0.0283265730249999	0.0788222470089999	-0.0642959	-0.0417113	0.00413396275681	0.00173983254769	0.0009072	-7.075099999999987e-05	8.230118400000001e-07	5.0057040009999805e-09	0.00136222	-0.00021681	1.8556433284e-06	4.70065761e-08	-0.000252507	-0.000117288	1.3756474944000002e-08	6.3759785049e-08	0.0
4430.374151997255	-23.448125508609337	19628215.126685392	549.8145898674959	10015.939404704395	-80.15839946979031	6425.369005558479	100319042.15871024	4184.171483442091	-8.48947201991814	72.07113517697297	17507291.00284999	4306.501997331014	7292.591314945924	1.110273	47.185619	0.17602019	0.0936192	0.1256627915	0.0938082252	-0.0788267094	-0.0844315212	-0.0238872788	0.0462097601	-0.1442112514	-0.0108481918	0.0522921741	0.1474250265	-0.0153564924	0.0359840135	0.1059240207	-0.0793949669	-0.0961270098	0.06899756	-0.1459182539	0.0785958504	-0.0499388764	-0.1266858261	0.0422631703	0.0256887394	0.0624477097	0.0135362727	-0.162246097	-0.0372085211	-0.0662546818	0.1427868722	0.093376064	0.0567257483	0.0280063374	-0.1020885804	0.0916186676	-0.2041120726	0.0264086807	-0.0248145813	0.1029658795	-0.0177131724	0.068558621	0.0759061614	-0.1198020203	-0.0465685792	0.1262525142	-0.0267307168	0.0609311148	-0.1406714821	-0.0744580689	-0.0341115308	0.0838012881	0.0279392335	-0.000683139	-0.0976772409	-0.1167317233	0.0190794949	0.115249201	-0.0686793222	0.0043406586	0.1311699889	0.0492580005	0.1504950645	0.002725274	0.0088121807	0.1408074007	-0.0813116695	0.1051080415	0.1587888718	-0.0264196935	0.0207693212	-0.0557849045	0.0471024185	-0.0515702931	-0.1397240422	0.0324348869	-0.1360108983	-0.0232801491	-0.0101082517	-0.1702672584	0.0282282778	-0.0446264487	-0.0313149214	0.2127570782	-0.0732460572	0.0061796001	-0.0455595733	0.0647721913	-0.085725963	0.1238528378	-0.0392070185	-0.0176994642	-0.1315396588	0.1515072111	0.1042388748	0.0170715652	0.0280258728	-0.0188787655	-0.032047976	0.0562061598	0.0477763	-0.1513287797	0.0005197436	-0.0377741365	-0.0984527392	0.073432048	0.0625804999	-0.1179448906	-0.1089211256	0.1471281693	0.0851996208	-0.045479794	-0.0362000369	-0.0369007123	-0.1020785854	0.0976380941	0.043983323	-0.1238084399	0.0	0.146477	0.0233089999999999	0.021455511529	0.0005433094809999	0.35688	0.076127	0.005795320129	0.1273633343999999	-0.0390907	0.0252052	0.00152808282649	0.00063530210704	-8.464279999999998e-05	-0.0009918428	7.1644035918399965e-09	9.8375213991184e-07	0.00138329	2.1069999999999983e-05	1.9134912241e-06	4.4394489999999936e-10	-0.000267174	-1.4667e-05	2.15120889e-10	7.138194627600002e-08	0.0
4437.725508792195	7.35135679494033	19693407.691384945	54.04244672651536	10032.96261523305	17.02321052865409	289.78969670287944	100660338.838664	4170.857243916162	-13.314239525929224	177.26897415381606	17396050.14912792	4291.740827276157	7272.832876545744	1.087749	46.228382	0.15273276	0.0864083999999999	-0.0096165867	0.0990019471	-0.1312095091	-0.0170116875	-0.0371714505	0.0716694772	-0.0299489307	0.114551918	0.0570722563	0.1464824748	-0.0567491379	-0.0445251298	-0.0338843202	-0.0399699429	0.0120824325	0.0052201142	0.0485781377	-0.0146886299	-0.1086607301	-0.040305792	-0.0911691715	0.1482696181	0.0789012913	-0.0265826873	-0.0337767096	0.1009987643	0.037310572	-0.1028221224	-0.0360850816	-0.0663506068	-0.0388562757	-0.1256595008	-0.0186728917	0.0132874579	0.114179528	0.1038460728	-0.0121659778	0.0140194612	0.0518741026	0.2001627861	-0.0784616085	-0.0033486219	0.0408909724	0.1137538181	0.014125517	0.0116517258	0.0060371057	-0.01433637	0.0914202256	0.0690761075	-0.0083413213	-0.0503390137	-0.1102645626	0.0854528121	-0.08255973	0.0325810093	0.0776257268	-0.1289012131	-0.0639758421	-0.0625764184	-0.0289666915	0.0365733977	0.0608139279	0.0695716657	0.0203275011	0.0812342754	0.0622782673	0.1402933041	-0.1167677848	0.019549001	-0.0583238649	-0.0443072054	0.0269430674	0.1468951145	0.0183549893	0.0696150214	0.0783541593	0.0373615384	-0.1412583665	-0.0887708004	-0.0627074596	0.0016645533	0.0010116015	0.0858132411	0.1612337623	-0.0571106776	0.0408302844	0.0831572756	0.0210200262	0.0184362972	0.1019518812	0.0210524591	-0.0100938954	0.0235998736	-0.052606322	-0.0716332703	0.0697989906	-0.0148544469	-0.115695547	0.0581275743	0.1098279582	0.1147045688	-0.044373702	-0.0920685616	0.106975854	0.1120559294	-0.0045491522	-0.1164694817	-0.03695487	0.0551555343	-0.0397513735	-0.0985552316	0.1029224817	0.0325848399	-0.1238084399	0.0	0.148066	0.001589	0.021923540356	2.5249210000000226e-06	0.439244	0.082364	0.006783828496	0.192935291536	-0.0688759	-0.0297852	0.00474388960081	0.00088715813904	-0.000476629	-0.0003919862	2.27175203641e-07	1.5365318099044004e-07	0.00151111	0.00012782	2.2834534321e-06	1.6337952400000015e-08	-0.000527259	-0.0002600849999999	6.7644207225e-08	2.78002053081e-07	0.0
4450.211773877054	12.486265084859042	19804384.832353957	155.90681576936998	10047.46861855183	14.506003318780133	210.42413228446017	100951625.6407838	4187.8522546150525	16.995010698890837	288.830388655414	17538106.506484378	4304.122900575399	7270.12967442902	1.066814	45.338673	0.1267020999999999	0.0727334	-0.0598064272	0.0071262824	-0.0017270975	0.1264796131	-0.1475066138	0.0743660441	0.0348943112	0.1007916786	-0.073119796	0.0059949628	-0.1831161946	-0.1552349366	-0.0274271157	-0.1541804261	0.1866493091	-9.05544e-05	0.0113289512	0.0601538292	0.1091299504	0.0514209286	-0.0658037456	0.11650745	-0.0447965388	-0.0247757985	-0.1295409551	0.0385890059	-0.0501169286	-0.0083904714	-0.047856908	-0.0430084833	0.0071938502	0.0770519313	-0.0208796066	0.1117076799	0.1261818435	0.0129695017	0.0399720768	-0.0440539133	-0.0196224567	0.0838059303	-0.0596181028	-0.1334019366	0.0285586857	-0.011283624	-0.0728550203	0.0175284661	-0.0497755191	0.1010626309	-0.0544767597	-0.0246560414	0.0112110084	-0.0220918113	0.1032134771	-0.0863768809	0.0505602573	-0.0814303829	-0.0535488095	-0.0753750765	-0.0178527999	-0.00095531	0.0629824821	-0.0436546836	0.1293988739	0.1073592698	-0.0922318776	-0.0194299357	0.0055817463	0.1306548512	0.025853943	0.0816745603	-0.0856571823	-0.0771156692	0.0485898317	0.0212396633	0.0457058997	0.0377823216	0.0238281078	-0.0552438076	0.0361020699	0.0238249029	-0.1234061386	-0.1282397101	0.0262041549	0.0707698733	0.0395903973	-0.0692228288	0.0388636626	-0.0651141618	0.1166664949	-0.0811669983	0.0248218145	-0.0372467414	-0.088886431	-0.05969975	0.0709306746	0.082610539	-0.043175043	-0.049639505	0.0780580156	-0.0064860355	-0.0435494418	0.0362711036	0.1254368577	0.0735533464	0.0782355558	-0.0065319367	0.0175909264	-0.1076690079	-0.0745467065	0.1825781744	-0.042578821	-0.0948016975	0.1076661454	0.0208821209	-0.1220030341	0.0	0.163047	0.0149809999999999	0.026584324209	0.0002244303609999	0.509991	0.0707469999999999	0.0050051380089999	0.260090820081	-0.0829301	-0.0140542	0.00687740148601	0.00019752053764	-0.000912709	-0.00043608	8.330377186810001e-07	1.9016576640000007e-07	0.00150978	-1.3299999999999076e-06	2.2794356484e-06	1.7688999999997545e-12	-0.000628247	-0.0001009879999999	1.0198576143999998e-08	3.9469429300900005e-07	0.0
4440.5504550209225	-9.661318856131402	19718488.343586523	93.34108203984016	10051.040824841484	3.572206289654787	12.760657775849218	101023421.6626302	4181.060325540951	-6.791929074101063	46.13030054761932	17481265.445812605	4298.330915629864	7337.146976475311	1.054358	44.809284	0.1024925	0.0506356	-0.0836729634	-0.0240752198	-0.0696655008	-0.1544628464	-0.0892733855	0.0109915422	0.0551285994	0.1381643887	-0.0025438477	0.1950317221	-0.0132741499	-0.0586835814	0.0421465686	0.038470862	0.1365616153	-0.032485821	0.0600547715	0.0419868105	0.0536341056	0.0464082498	-0.0640594469	0.1043084167	0.015790611	-0.0477944895	0.0378385621	0.0287174085	-0.0546568385	0.0678398153	0.0721376305	-0.1506654419	-0.0543376004	0.1429519208	-0.0734782655	0.0181607814	0.0274729736	0.0712561013	-0.0059106982	-0.0581051031	-0.0904057825	0.0190777982	-0.1091119708	-0.0926059638	-0.0387337212	0.0521810074	0.1131293382	-0.0597412909	0.2340970768	0.028220548	0.0955449035	0.0038132627	0.0329479011	0.0251303317	0.0626902105	-0.0481603405	-0.1066268624	0.0897371198	-0.0675915528	-0.0227225482	0.0421773312	-0.0360003267	0.0621263776	-0.0604438583	-0.0134196057	0.0847063143	0.0359858201	-0.0306274817	-0.0187067462	0.1441050214	-0.0096488233	-0.0127134363	-0.0528376984	0.0611452603	0.0419137694	-0.040799155	-0.1154006599	0.1227130316	0.0483273374	-0.020970195	0.1492248139	0.0166650894	-0.0504764106	-0.0099281485	0.0536012369	0.0842364042	0.0426614677	-0.0786714475	0.044005051	-0.0684000051	0.1041233214	0.1020304758	0.0582972191	-0.0219496164	0.1558605413	0.1526908116	-0.0932221327	0.0341829479	-0.082605467	-0.1118308967	0.0317921412	-0.0191191897	0.0793488617	0.1074610677	-0.0091235979	-0.0664424809	0.0032720625	-0.1075558971	-0.0684689889	0.0255559799	-0.0100412407	0.0890006292	-0.0453814036	-0.0908267497	0.1118441635	0.0089844312	-0.1184185493	0.0	0.170178	0.0071309999999999	0.028960551684	5.085116099999998e-05	0.551126	0.041135	0.001692088225	0.303739867876	-0.0710343	0.0118958	0.0050458717764899	0.00014151005764	-0.00109772	-0.0001850109999999	1.2049891984e-06	3.4229070120999964e-08	0.00205941	0.0005496299999999	4.241169548099999e-06	3.020931368999997e-07	-0.00074022	-0.000111973	1.2537952729000004e-08	5.479256483999999e-07	0.0
4451.487676690328	10.937221669405517	19815742.53572585	119.6228178457136	10101.367182896529	50.32635805504469	2532.742315084562	102037618.96369895	4181.75571062819	0.6953850872387193	0.4835604195540012	17487080.82337148	4296.924273465688	7307.021712449044	0.99433	42.258137	0.1141934	0.0704612	-0.0784529359	-0.0213109058	-0.0946405101	0.0316150727	-0.0284130172	0.0238809032	0.0759936729	0.0945652505	0.0498526767	-0.0008670922	-0.0862854973	-0.0952245196	-0.0939037861	-0.074170389	0.0182354209	-0.0178768983	-0.0781896842	0.0972559227	-0.1009743823	0.0859492147	-0.0901101875	0.0904002023	-0.0006833759	-0.0357587164	0.1290115014	0.0488399773	0.0124553407	-0.0037976347	-0.0935592075	-0.0284495569	0.1251333242	-0.0202040797	0.0439077891	-0.1354904657	-0.1107157714	0.0871143637	0.050946123	0.0261670572	-0.006445791	0.1405444906	-0.0482880998	-0.0030676083	0.0018664224	0.1830121961	0.0350897078	0.1608036737	0.0096837895	-0.0141772924	-0.0284564357	0.0295560967	-0.0455627218	-0.0014687738	0.0296900945	0.0012955633	-0.0367954926	-0.006756504	0.0396510833	-0.1301822499	-0.0154219192	-0.0520929733	-0.1387782329	0.2288676042	0.0194786997	-0.0297220899	0.0321963251	-0.0757488296	0.0468913605	0.1070058969	-0.0564836362	-0.0189875813	-0.0035872375	0.1068314863	0.065469518	0.1036541495	0.0996974893	0.1657044009	-0.0765830946	0.0048796135	-0.0036158246	-0.0263857607	0.0783753436	0.100372932	0.0559256426	-0.0541884175	0.1483610845	-0.1153552117	-0.0617789386	-0.0233358883	-0.0611142303	0.1710109733	0.0642216319	0.0365636845	-0.06092911	-0.0743936811	-0.0691136706	-0.033537614	0.0149943846	-0.0524903711	0.0485057729	0.0547519361	0.0179915377	0.0500657265	0.016492973	-0.0877958056	0.0409248844	0.0683103424	0.1027342118	-0.1400529062	0.0687843633	-0.1745275871	-0.0481574848	-0.0866396718	0.1154345858	-0.0029971437	-0.1131072554	0.0	0.187203	0.017025	0.035044963209	0.000289850625	0.483105	-0.068021	0.004626856441	0.233390441025	-0.0564127	0.0146215999999999	0.00318239272129	0.0002137911865599	-0.000921191	0.0001765289999999	8.485928584810001e-07	3.116248784099997e-08	0.00210033	4.092000000000028e-05	4.4113861089e-06	1.6744464000000226e-09	-0.000667153	7.306700000000001e-05	5.338786489000001e-09	4.4509312540900005e-07	0.0
