global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4000.60642874484	26.23761151639565	16004851.79771454	688.4122580852974	9769.837137211263	57.30661284165399	3284.0478753832217	95449717.68763237	3680.5352892519822	16.35287308574334	267.4164581584289	13546340.015429173	3830.841115840945	7855.52582555399	1.169533	47.188477	0.13091594	0.0914211	0.058230914	-0.1862592257	-0.0742154047	0.0812381284	-0.060629404	0.0807075859	0.0704208576	0.1209766342	-0.0777997196	0.0794802368	0.1152645362	-0.1573728625	-0.0856386014	-0.0102709699	0.0376070526	-0.0194031106	-0.1140635086	-0.0590195722	0.0766106253	0.1178358187	-0.0263377537	0.1413016535	0.2170837798	0.0497492687	-0.0901661633	-0.2494244235	-0.1055006401	-0.1083147882	-0.0772688724	0.0073782909	-0.0106860499	0.0270546301	-0.0238927616	0.0166017894	-0.1099041109	0.082251203	0.0484944906	-3.75048e-05	0.0138591174	0.034965994	-0.0022237387	0.073045714	-0.00333727	-0.0781891885	0.014029747	0.039794396	-0.0758881076	-0.0028241271	-0.0305349202	-0.0065950418	-0.1201162543	-0.0534539297	0.015602671	0.0690861813	0.256044178	-0.1746597072	0.1032949108	-0.0550973454	0.1367138159	-0.192965228	-0.0288886535	0.1392668844	-0.0539981258	-0.0124131516	0.0431768494	-0.0113697637	0.1141685058	0.0056712073	-0.0406070799	0.0665552206	0.0161184041	-0.0175969729	0.0311282651	0.0539756053	0.0541876163	0.0167684883	-0.081548804	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.0296903	0.0079983	0.00088151391409	6.397280289e-05	-0.00292227	-0.00260133	6.766917768899999e-06	8.5396619529e-06	-0.0290218	0.0131855	0.00084226487524	0.00017385741025	-0.00110407	-0.001650031	1.2189705649e-06	2.722602300961e-06	-6.66468e-05	0.0002320722	4.44179595024e-09	5.3857506012840007e-08	-0.000173564	0.000260513	6.7867023169e-08	3.0124462095999995e-08
3972.58525585576	-28.02117288907993	15781433.615042573	785.1861300797084	9771.03716344227	1.200026231006632	1.440062955103982	95473167.24936996	3666.071237238288	-14.464052013694072	209.20880065484755	13440078.316505874	3816.5036638546217	7783.49428075761	1.187984	47.932926	0.11820129	0.0705456	0.0213277314	0.208029423	0.0317046765	0.1005821468	0.0214954116	0.0031362919	-0.1578160902	-0.0617266654	0.0491584657	-0.0297953293	-0.0276594015	-0.1751532365	0.0390647332	0.0069821641	-0.0140318533	-0.0622246975	0.0104085407	0.0390729538	0.0179545953	-0.0328471496	0.112350824	0.0042026328	0.0449827048	-0.1062331738	0.2002640293	-0.063373083	-0.190374121	-0.154456534	0.1271551582	-0.0070997081	-0.0430683568	0.1030458091	-0.1055883889	0.036451693	-0.1686723671	-0.1330845382	-0.0650085006	-0.0686133694	0.0683426742	0.0923109479	0.0010820008	0.0910436533	0.0959547134	0.1060274278	0.0362854887	0.0169389462	0.040830176	0.0399966277	-0.0235845489	0.0579753896	0.011906959	-0.0281289973	-0.05937506	0.1579563428	-0.0636038416	0.0478015368	0.2086039299	0.1004391438	0.019905437	-0.1971733432	-0.0156071483	-0.0293363392	0.1543887625	-0.0555179987	0.1306754329	-0.0526646626	0.1384722821	-0.0618441857	0.155838249	-0.0727435332	-0.1084232159	-0.0515505608	0.060173024	-0.0043824647	0.0899111287	0.0562533913	0.089406132	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.0336597	0.0039694	0.00113297540409	1.5756136360000012e-05	-0.0199471	-0.0170248299999999	0.0002898448365288	0.0003978867984099	-0.0507697	-0.0217479	0.00257756243809	0.00047297115441	0.00012545	0.00122952	1.5737702500000004e-08	1.5117194304e-06	-0.000298719	-0.0002320722	8.923304096100001e-08	5.3857506012840007e-08	-0.000221155	-4.759100000000001e-05	2.264903281000001e-09	4.8909534025e-08
3974.4093713543016	1.824115498541687	15795929.851108896	3.3273973520199878	9739.439370392374	-31.5977930498957	998.4205256240368	94856679.249549	3673.2412251081832	7.169987869895067	51.4087260544424	13492701.097834269	3827.800489212048	7876.008217125421	1.167889	47.122105	0.07424095	0.0428548	-0.1010050734	-0.0795775018	-0.0619213726	-0.147034348	0.0369755229	-0.0628971838	0.1093991788	0.0612407766	-0.0184331126	0.1716208249	-0.0356929245	-0.0404815902	-0.0493378516	0.0283503232	0.0931913721	-0.0502608775	0.1483311293	-0.0039169696	0.0152923212	0.0668260096	0.1181070052	0.0774162601	0.0316980628	-0.1756009921	0.0737632498	0.2057231671	0.0412924999	-0.0642575082	0.1242352693	-0.0699902524	0.0011182369	0.0751309821	0.2578789473	-0.2003720206	-0.1870850975	-0.0463205424	0.2261447466	0.0653495696	-0.051901045	0.0151072217	-0.0334078808	-0.0474075244	0.0842508192	-0.08053363	-0.1080254649	-0.0853601174	-0.0648824492	-0.1563348231	-0.0410475971	0.0766505605	0.0903476271	0.0761472987	0.1242557535	-0.0016021095	-0.0158734348	0.2474830769	0.1663362465	-0.0556243389	-0.0565376011	-0.0160977979	0.0010484747	-0.0529498828	0.1573407485	0.1712397787	0.0092343681	0.2599038211	0.045722765	0.0452020869	0.1390047574	0.2234016723	0.0525945996	0.0410325031	-0.0343110662	-0.0127429927	-0.045634045	0.1288272439	-0.0453152369	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.021692	-0.0119677	0.0004705428639999	0.00014322584329	-0.0221533	-0.0022062	4.867318440000008e-06	0.00049076870089	-0.0201126	0.0306571	0.00040451667876	0.00093985778041	-0.000249826	-0.000375276	6.241303027599999e-08	1.40832076176e-07	-0.000298719	0.0	8.923304096100001e-08	0.0	-0.000434078	-0.000212923	4.5336203929000006e-08	1.8842371008400002e-07
3953.2079209722433	-21.201450382058283	15627852.866437688	449.5014983028793	9735.93511588036	-3.5042545120140858	12.279799684971078	94788432.58063231	3660.008628731344	-13.23259637683941	175.1016068723435	13395663.162387893	3809.758309313567	7740.62211384178	1.160217	46.812557	0.112621015	0.0509266	0.0380463124	0.1352043695	-0.0222654636	-0.1162148527	-0.0358976209	-0.0561770028	-0.2083603238	0.0046327645	-0.1294754137	0.0632492773	-0.1476292921	-0.0780096147	0.0880949923	-0.0644085321	-0.1725131628	-0.1959015773	0.0309798283	-0.025013868	0.0101135651	0.0049075297	-0.0854700876	-0.1347575853	-0.1719452367	0.0111907893	0.0267811729	-0.2258444926	-0.0800137548	-0.0912366627	0.007297308	0.029141891	0.1430803317	-0.0904229491	-0.0929282598	0.0260628356	0.093049195	-0.0338638727	0.19329719	0.0949103825	-0.075109164	0.0239926608	0.0308755631	-0.0450364531	0.1409810797	-0.0153962011	-0.0543603575	0.0354541062	0.1044637851	0.1695443184	-0.0765103456	0.1927144491	-0.0005454126	-0.0014735613	0.0255882134	-0.0117333371	-0.1216796623	-0.1411616356	-0.0830000099	0.1997762016	0.1196613517	-0.1447316164	-0.0732975368	-0.0694731381	-0.0325769426	0.0181014419	-0.137335808	-0.1437992266	-0.0860241036	-0.0102484089	0.0016644089	0.1680325407	0.0568427319	0.0194756826	0.1045505388	-0.1011905731	0.051498911	0.1381878407	-0.0127033907	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.0285822	0.0068901999999999	0.0008169421568399	4.747485603999999e-05	-0.038988	-0.0168347	0.00028340712409	0.001520064144	-0.0381668	-0.0180542	0.00145670462224	0.00032595413764	-0.000901152	-0.000651326	8.12074927104e-07	4.2422555827600004e-07	8.99978e-05	0.0003887168	8.09960400484e-09	1.5110075060224005e-07	-5.72825e-05	0.0003767955	1.4197484882025006e-07	3.28128480625e-09
3989.68108191757	36.473160945326526	15917555.135410951	1330.291469343692	9709.58108211804	-26.354033762319887	694.5350955454965	94275964.79022454	3677.6688922736575	17.660263542313714	311.88490838397496	13525248.481197352	3821.113592679582	7659.836352076804	1.141417	46.054028	0.152377815	0.0798274	0.0998531817	-0.0674059796	0.020400033	-0.0986712445	-0.0055666596	0.0861042229	0.0788692119	-0.1378779383	-0.0447863002	0.06835606	0.0428348455	-0.0188241137	-0.0619787976	-0.1349304381	-0.0678760081	0.0891591969	-0.0090611613	0.0166561491	0.0925652942	-0.1680274845	-0.0819247928	0.0532786385	-0.0126843641	-0.2063888496	-0.0120061738	0.0042918184	-0.0675746172	-0.0521220793	-0.1179558531	0.0764789411	-0.0897929323	-0.1165042477	-0.0256383412	-0.2125772252	0.0459426127	0.1013170746	-0.0560894351	-0.0211395973	0.0063353456	0.1149937224	0.0591621505	0.0704256968	0.0717530708	-0.0128171661	-0.1331788394	0.1199817938	-0.0399645287	-0.0019957667	0.0588890174	-0.0227781797	-0.0482013922	-0.0187731663	-0.1179899815	-0.1792778785	-0.0580881773	0.1542172265	0.0947125316	-0.023793585	0.1230205617	-0.08549215	0.0394531857	-0.0292790263	-0.0950709592	-0.1314546379	0.0125431223	0.0592248625	-0.0100217561	0.2802549004	-0.0793467144	-0.049462244	0.0361978185	0.0531396768	0.1488287885	-0.0829280994	0.0617794171	0.0069187658	-0.0794711977	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.042837	0.0142548	0.001835008569	0.00020319932304	0.0176678	0.0566558	0.00320987967364	0.00031215115684	0.013123	0.0512897999999999	0.0001722131289999	0.0026306435840399	-0.00109791	-0.0001967579999999	1.2054063680999998e-06	3.8713710563999964e-08	-0.0001659	-0.0002558978	2.752281e-08	6.548368404484e-08	-0.000208175	-0.0001508925	2.276854655625e-08	4.3336830625e-08
3984.8238218504334	-4.857260067136394	15878820.891186696	23.59297535979785	9739.85517574597	30.274093627929688	916.5207449926528	94864778.84450556	3682.1364491021454	4.467556828487886	19.959064015768742	13558128.829806557	3831.776052073508	7853.091272437055	1.107476	44.684559	0.1530239	0.0802679	0.0148675728	-0.0269287449	-0.1380743584	0.1411713034	-0.1396829612	0.0453475315	-0.0677227401	0.1215279512	0.0818690102	0.028628826	0.1990734147	-0.0071243023	-0.1714655147	0.0320472705	-0.0123258044	-0.1960328763	0.0654767117	-0.0117774212	-0.1607226492	-0.0297008082	0.0097007375	-0.024593029	0.1542303513	0.0050186214	0.2114379584	-0.0498370716	-0.0304395906	0.1375332648	-0.0119731827	0.0588010526	0.0122092325	-0.084475854	-0.072146215	0.1701849941	-0.0480358424	-0.0101353115	-0.0984819607	0.0002841614	-0.1023535191	-0.1503843998	0.072664785	0.2207056868	0.0026713237	0.2186672759	0.1021682733	0.0061042305	-0.1689805909	0.1192851801	-0.1280009949	0.1089425099	0.0858381088	0.101870176	-0.0891784848	0.194180871	0.0241858597	-0.1036475385	0.17888447	0.0225247397	-0.0453568988	0.1396977006	0.0429941175	-0.0784279954	-0.0645608027	-0.0835616685	-0.0473852627	-0.1145376206	0.1013863182	-0.1277612437	0.0327312411	-0.1019838258	0.0215866248	0.1153144657	-0.1119379318	0.0656537848	0.2531003741	-0.0537441868	0.1018629594	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.0217065	-0.0211305	0.00047117214225	0.00044649803025	-0.0096191	-0.0272869	0.00074457491161	9.252708481e-05	-0.0526809	-0.0658039	0.00277527722481	0.00433015325521	-0.000554968	0.0005429419999999	3.07989481024e-07	2.947860153639999e-07	-0.000382723	-0.000216823	1.46476894729e-07	4.7012213329000014e-08	-0.000191888	1.6287000000000002e-05	2.6526636900000007e-10	3.6821004544e-08
3954.212338872224	-30.61148297820955	15635795.220889345	937.0628901252132	9706.594742923802	-33.260432822167786	1106.2563915179362	94217981.503356	3664.240766990244	-17.89568211190135	320.255438250226	13426660.398473252	3821.079069178477	7865.962658147825	1.102703	44.491993	0.109912065	0.0647458	-0.1425542413	-0.138797504	-0.001716286	0.0034196975	-0.0452885198	-0.1462659413	0.1372452402	0.0812772264	-0.0151161361	0.0285648627	0.0697693986	0.0927375879	0.0878174996	0.1455864189	0.1187895421	0.0710680814	0.0436488689	-0.1702068166	0.0356958144	0.0034896391	0.1322833472	-0.043937709	0.1309855363	0.0591037663	-0.1503929644	-0.1251639304	-0.0314768489	0.121320117	0.0289461954	-0.2765337427	-0.0233495765	-0.1201884887	-0.0625151893	0.0230761606	-0.1404837217	-0.0391447015	-0.0523586431	0.0701841436	-0.1009426261	-0.00067295	0.0746830528	0.1272198596	-0.1204137136	-0.1525697678	-0.166506393	-0.1635514092	0.0467591982	-0.1360272052	0.0530285386	-0.027727746	-0.1353906948	0.1139677501	-0.0042968002	0.1563392429	0.0254353202	-0.1229572066	-0.0816248713	-0.1207093983	0.0217117285	0.0158163059	0.0774080924	0.2699363327	0.1444364651	-0.0462731381	-0.1279884404	0.0195346074	0.066783401	0.0140339621	0.1652635337	-0.0328157786	0.1245976642	0.1170004088	0.1390629648	0.0411892112	0.0350940032	-0.1340853243	-0.1489796492	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0329992	-0.0547056999999999	0.0010889472006399	0.0029927136124899	0.023782	0.0334011	0.00111563348121	0.000565583524	-0.0598737	-0.0071927999999999	0.00358485995169	5.173637183999999e-05	-0.000660109	-0.000105141	4.35743891881e-07	1.1054629881e-08	-0.000298719	8.400399999999999e-05	8.923304096100001e-08	7.0566720159999995e-09	-8.87837e-05	0.0001031043	1.063049667849e-08	7.88254538569e-09
3956.224932678345	2.012593806121004	15651715.717945777	4.050533828436628	9705.429104490777	-1.1656384330253786	1.35871295654586	94195354.10229664	3657.556240201985	-6.684526788259063	44.68289838295303	13377717.65024048	3812.028211137622	7824.010808326753	1.026616	41.422009	0.0402489684999999	0.0201099	-0.0387601804	-0.0129978218	-0.0004137349	0.1366351309	-0.0696417866	-0.0624219911	-0.0763016053	0.0452916419	-0.050857173	-0.2279646523	0.0709469805	0.1679273701	0.1104687213	-0.0289602773	0.094854724	0.1625856101	-0.2453693112	0.2104207054	-0.111658279	0.0731260878	0.0322273553	0.0689166439	-0.1195105706	0.0611875389	-0.0790456217	0.1337836578	-0.2097802534	-0.0394555643	-0.035797207	0.0860867873	-0.0344984812	-0.130858971	0.0043856287	0.0065568962	-0.0619906877	0.2030811317	0.0099157761	0.0564642621	-0.1176305739	0.0843634334	-0.0070955396	-0.1073808643	-0.07326667	-0.0391462392	0.0534412234	-0.0871399152	0.0994636432	0.0311324486	-0.0246120868	-0.3269316127	0.1022903226	-0.206239715	0.0062720671	-0.0391636853	0.0744222537	0.0584512301	-0.1121191127	0.0423464666	-0.0543353867	-0.1537284064	0.1924512237	-0.0552496995	-0.0502283335	-0.0950754109	-0.0509601141	0.0371004965	0.1316702252	0.0710496666	-0.1521579739	0.0682671111	0.0897748096	0.0811936379	0.0200196289	0.0642757286	-0.1568981355	-0.0581893958	0.0356176375	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0196459	0.0133532999999999	0.00038596138681	0.0001783106208899	0.0207261	-0.0030559	9.338524810000002e-06	0.00042957122121	-0.0709199	-0.0110461999999999	0.0050296322160099	0.0001220185344399	-0.000821523	-0.000161414	6.74900039529e-07	2.605447939600001e-08	-0.000298719	0.0	8.923304096100001e-08	0.0	5.67367e-06	9.445737e-05	8.922194747316901e-09	3.21905312689e-11
3952.111228247603	-4.113704430742018	15619183.160440776	16.922564143506513	9682.160524754168	-23.268579736608444	541.4268029589051	93744232.42710792	3668.20482366002	10.648583458034864	113.39232966273372	13455726.628322637	3825.547582406672	7766.130227686814	0.998322	40.280396	0.1317109025	0.0525349	-0.1129677658	-0.0652363833	0.1766640866	0.0336859682	-0.0445013865	-0.141478723	0.1125376756	-0.052228357	0.0177077084	-0.0556137807	0.0936345278	0.1376876255	-0.0188789887	0.11775438	-0.0566538213	0.033784442	-0.0484935419	0.005117273	0.0488675692	0.2084593903	-0.0635437108	0.0928014074	-0.0898641127	0.0103399084	-0.0318224322	0.0482199955	0.0161067993	0.0527323437	-0.075722019	-0.1509424017	-0.0238755803	-0.0013526935	-0.1132512952	0.0568196798	-0.0064113185	0.1076993889	-0.0293397771	-0.0822235154	0.0622805802	0.1123471681	0.022762977	0.0577603272	0.0541599989	0.0602788649	0.0358454023	-0.1702385148	-0.0465022937	0.0133268562	0.0829831064	-0.0056429894	-0.0069886413	-0.0905076271	0.1871537238	-0.1035747383	0.0630288443	-0.0133727983	-0.0075857514	0.0609928148	-0.0227619413	0.0697350104	0.0557118462	0.2015872102	0.0178729311	-0.0745320685	0.0389874744	-0.0479215457	0.0413583057	0.0477906728	-0.088469962	-0.0229719736	-0.0410780736	-0.0258729069	0.0800007028	0.0110170862	0.1085236866	0.0595151016	0.0544139572	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.00209456	0.01755134	4.387181593600001e-06	0.0003080495357956	0.000543771	-0.020182329	0.0004073264038642	2.95686900441e-07	-0.0336615	0.0372584	0.0011330965822499	0.0013881883705599	-0.000388623	0.0004329	1.51027836129e-07	1.8740241e-07	0.00029048	0.000589199	8.437863040000003e-08	3.471554616010001e-07	-0.000106604	-0.00011227767	1.26062751806289e-08	1.1364412816e-08
3971.7985928513526	19.68736460374976	15775184.062175984	387.5923250409788	9721.372285699568	39.211760945399874	1537.562196439187	94505079.11716764	3665.874755859375	-2.3300678006448834	5.429215955602084	13438637.725647032	3811.580405067886	7736.7156081019075	1.166233	47.05529	0.148991892	0.0724145	0.0680857381	-0.1817811595	-0.0241522534	0.0063621495	-0.0129998688	0.0409866848	0.0296342167	0.1050592242	-0.1500074463	-0.0393948839	0.0444946339	0.0036921185	5.0974e-05	-0.0902025991	0.0485162706	0.0025845321	0.0647619476	0.1211216803	0.0125411773	-0.0450958599	-0.3008932503	-0.0393774812	0.0882974768	0.0257293369	0.1699371026	-0.1986081055	0.0257208237	0.0629316235	-0.022126673	-0.0478516269	-0.0695103851	0.0539352268	-0.1622260288	-0.0571377843	-0.0278524239	0.0931252308	0.1198950614	-0.0959946833	0.1009433075	0.1402696679	-0.1350082671	-0.0058920726	0.0517974842	-0.0021080714	-0.1364845376	0.0605817211	0.0215609818	0.0033425511	-0.0599630201	-0.0364325504	0.1101303742	0.032876121	-0.1639908845	-0.1501053518	-0.0015733077	-0.2482579184	0.1814789573	0.1288637055	0.0519430529	0.1062394029	-0.0997880593	0.0816921213	0.059483136	-0.0696169637	0.1081213714	-0.075591114	0.0328882875	0.1142817077	-0.0456102475	0.1204074738	-0.098972872	-0.118615703	0.1002917427	0.0781088395	-0.013789264	0.1390116211	0.0296558043	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.0172171	0.0193116599999999	0.00029642853241	0.0003729402119555	-0.0342933	-0.034837071	0.001213621515859	0.00117603042489	-0.00739416	0.0262673399999999	5.467360210560001e-05	0.0006899731506755	-0.00117946	-0.000790837	1.3911258916e-06	6.254231605689999e-07	0.000773502	0.000483022	5.983053440040001e-07	2.33310252484e-07	-8.94658e-06	9.765742e-05	9.536971681056398e-09	8.00412936964e-11
3985.153830932324	13.355238080971503	15881451.05619458	178.3623841994314	9710.630580835948	-10.741704863619816	115.3842233771136	94296346.27746633	3664.749390660629	-1.1253651987458395	1.2664468305482637	13430388.096347451	3804.133586807796	7620.446324983786	1.207956	48.738735	0.138167824	0.0849528999999999	0.1624500996	0.1423724823	0.0473824545	0.0653497101	-0.0033218091	0.1475772816	-0.1156536827	-0.1132265994	-0.0016737768	-0.1670403064	0.0157533792	0.0117901865	0.032413034	-0.0901113857	-0.0326104496	0.0728212222	0.0929413574	0.008751959	0.0250772988	0.0664617397	0.157234951	-0.0607537454	0.0536375616	-0.0357104008	0.0541297064	0.0180009423	-0.0203536746	0.0561929817	-0.0653670396	0.0472573498	-0.2150220857	-0.0888460861	0.129529089	-0.1140392912	-0.0274292242	-0.0212859516	-0.045307836	0.0920236473	0.2014107392	-0.0284373947	-0.0456258989	-0.1535143923	-0.0630955997	0.2319177499	-0.018471358	0.1553495011	0.0713077454	0.0080711092	0.0971291675	0.0105922748	0.0276975516	0.0062694651	0.0546645702	0.1492658656	-0.0781265629	0.0304304625	0.0749611053	-0.0321905895	-0.0246554766	0.0805916321	0.0910149369	-0.0140090551	-0.0205521694	-0.1112731974	0.0360109175	0.2520580672	0.0385106209	0.0921783406	0.0134411551	-0.0340212172	0.0091799457	-0.2307337271	-0.1262530347	-0.0912864578	-0.079390679	-0.0350480252	0.2208934937	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	0.014335	-0.0028820999999999	0.000205492225	8.306500409999992e-06	-0.0189433	0.0153499999999999	0.0002356224999999	0.0003588486148899	-0.0143989	-0.0070047399999999	0.0002073283212099	4.9066382467599984e-05	2.71965e-05	0.0012066565	7.3964961225e-10	1.45601990899225e-06	-0.000192136	-0.000965638	3.6916242496000003e-08	9.32456747044e-07	7.73786e-05	8.632518000000001e-05	7.452036702032402e-09	5.9874477379600005e-09
3997.229795168384	12.075964236059916	15977846.035381882	145.82891223059818	9746.532818039028	35.902237203079494	1288.9706361861854	94994901.9731118	3678.772597380934	14.023206720304644	196.6503267203973	13533367.82324086	3826.316999827802	7844.5805673050845	1.270485	51.261692	0.299678905	0.165549	-0.0874402509	0.006405663	-0.0409678392	-0.0285252687	0.198085894	0.0190729608	0.1675833013	0.0800612864	0.1973566144	0.0252923805	-0.1889406882	0.0763094576	-0.1291581149	0.1260668456	-0.0632725572	0.0865111213	-0.0600470792	-0.033700846	-0.088397522	0.0258610509	0.0614949267	-0.099863278	0.1289500252	0.0472135504	-0.2379359495	0.0946659725	0.0938674819	-0.0324013076	-0.0271399831	0.0203574907	-0.0843206439	0.0797674941	-0.0289409392	-0.1351545341	0.2685554702	-0.1974227666	0.0989431657	-0.029843154	0.1264433478	-0.1429603365	0.05012943	0.1056524204	0.0323121166	-0.2330304511	0.0191860837	-0.0481357652	-0.1500315476	0.0321617901	0.1160794072	-0.0560412501	-0.0347976065	0.0017343544	0.0688917809	0.0694536112	0.0240281482	-0.0333184855	-0.1848936332	-0.293108105	0.0162231644	0.0095564687	-0.0588095586	-0.0780756941	-0.016061774	-0.053600286	0.0960450601	0.0028189893	-0.2978350791	0.0630157894	0.0881234003	0.0304918852	-0.111853055	-0.0813460046	-0.1029825865	-0.0470764861	0.0995427628	-0.0564719463	-0.2776249668	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0938795	-0.1082145	0.00881336052025	0.01171037801025	-0.0226946	-0.0037512999999999	1.4072251689999991e-05	0.0005150448691599	-0.0779539999999999	-0.0635550999999998	0.0060768261159999	0.0040392507360099	0.000737964	0.0007107675	5.445908652960001e-07	5.051904390562501e-07	0.0010688	0.001260936	1.1423334399999998e-06	1.5899595960960002e-06	-0.000434078	-0.0005114566	2.6158785368356e-07	1.8842371008400002e-07
3958.465572252301	-38.76422291608287	15669449.68670674	1502.6649782877644	9745.32999168793	-1.202826351098338	1.446791230896542	94971456.64689226	3660.302106613741	-18.470490767192587	341.15902918094656	13397811.511680992	3805.976100397451	7768.0362934043	1.185265	47.823208	0.2865039499999999	0.152392	-0.0187060417	0.1219698716	-0.1143130622	-0.1326006643	0.0333286852	-0.0355416593	-0.1255941709	0.0839487705	-0.028627021	0.1261320052	-0.2001033606	-0.102052271	0.0118332698	0.0691575584	-0.1085035492	0.078129292	-0.2253668161	-0.1272086408	0.1756882205	-0.1153322187	0.118814723	-0.0970500934	-0.2435471878	0.0590429289	-0.1449222204	-0.1354133346	0.1136798002	0.0891614248	0.1602598332	0.0210396796	-0.049888911	-0.1187667487	0.1455511916	-0.0139251764	-0.0564713123	0.1008239738	0.187124466	-0.1141639998	-0.1036841976	-0.0865961351	-0.2421455873	-0.0115080157	-0.0358419539	0.1526530594	0.1354686575	0.0058312092	0.0241791074	0.099095737	0.0939073438	-0.0079025333	-0.3427834368	-0.1113949993	-0.0624097735	0.0567580426	-0.0627758674	0.0270261439	-0.2903495819	0.1201348697	0.0937470741	0.1039412774	-0.0398541078	-0.0372684321	0.1188514783	0.0430042352	-0.1648932535	0.1647849422	0.0790613472	-0.0223572533	-0.0806030821	0.2026007949	-0.0599984446	0.0644242267	-0.1207573379	0.1746299025	-0.0721147223	0.1289170532	0.1125955663	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.065136	0.0287435	0.004242698496	0.00082618879225	-0.12093	-0.0982354	0.00965019381316	0.0146240648999999	0.0255812	0.1035351999999999	0.0006543977934399	0.0107195376390399	0.000322466	-0.000415498	1.03984321156e-07	1.7263858800400006e-07	0.00153503	0.00046623	2.3563171009e-06	2.173704129e-07	-0.000196009	0.000238069	5.6676848761000006e-08	3.8419528081e-08
