global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
5945.766509092792	-12.779982018154442	35352139.380649485	163.32794038435088	12263.795924343787	-49.15464635406352	150400690.47395128	2416.17925819305	5426.069443492747	-6.530394425758459	29442229.60560569	42.64605135597715	5579.900320466253	6167.299010560261	1.17109	45.022572	0.1392455	0.0752006	-0.1937230986	-0.1228643347	-0.0276368488	-0.0873091927	0.1615726807	0.0435708995	-0.071574925	0.0456925692	0.0023350386	-0.0008657945	-0.118828141	-0.0451663693	0.0801414907	-0.034141054	0.1020036116	0.0030439955	0.0551191708	-0.188783735	0.0769153623	-0.1438862833	0.0692528789	-0.0717388662	0.0865655988	-0.175944514	-0.1155259063	-0.014300719	0.0112733792	-0.0739478721	-0.0823998353	-0.0415488811	-0.0568924546	0.0179077819	-0.0394976775	-0.0661610508	-0.0616806844	0.1323462877	0.0410010438	0.0483136272	0.0201674013	0.1826034557	-0.0574357997	0.1089255184	0.146720326	0.1404436874	0.1337125494	-0.0341351372	0.1119187554	-0.0785391198	-0.0222953697	-0.0646178961	-0.0792037527	-0.0266128009	0.0603968021	0.0657472203	-0.0005440965	-0.1138432364	0.073630845	0.0021480642	-0.0650067969	-0.08443762	0.1350666269	0.1131420239	-0.1086301498	-0.0984390632	-0.0708800045	-0.0247770033	0.030514802	-0.2013466927	0.1946727303	-0.0120553124	0.0725695514	-0.0059402072	0.0213824449	-0.0499054617	-0.0593155762	-0.0627259422	-0.035554245	0.0395736993	0.0362387859	-0.0832520686	-0.0577734388	0.1577229804	0.0144633804	-0.0007036263	-0.1222449443	-0.0039404695	0.0250902715	-0.1761499236	-0.1936320618	-0.1291161788	0.0270265605	0.0616259081	0.0592844646	-0.0061122436	0.0422658008	0.1096169511	-0.0470422719	0.007241154	0.0077252077	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	0.036475	0.060176	0.001330425625	0.003621150976	-0.162022	0.040441	0.001635474481	0.026251128484	0.118047	-0.006691	0.013935094209	4.4769481000000034e-05	-0.00401258	-0.00027411	7.513629210000008e-08	1.6100798256399998e-05	-0.0008911429999999	-0.0002936979999998	8.625851520394124e-08	7.941358464488218e-07	0.000183315	-7.094199999999997e-05	5.032767363999996e-09	3.3604389225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5976.423843770399	30.65733467760674	35717641.96038735	939.8721695347888	12346.94125891596	83.14533457217294	152446958.45112124	6913.146661118577	5426.946168388893	0.8767248961457881	29451744.71459089	0.7686465435218429	5579.432904079681	6359.67338669665	1.224019	47.057442	0.187098475	0.0971798	-0.1626538993	-0.0381264659	0.0428811996	-0.0994846688	0.0651527593	0.111671078	-0.0005921734	0.0617269566	-0.0332810976	-0.0082430746	-0.152034146	0.0183414774	0.0779132529	-0.2065565293	0.1237973363	-0.0308767425	0.0675595955	0.0630592989	0.0732199106	-0.0244419544	0.0210906612	0.0200909149	0.0856805838	-0.0862640367	0.1174350654	0.0085118941	-0.167310051	0.0687478244	-0.0707654472	0.0590429342	0.0953358926	-0.1702603086	0.1347442142	0.1065583823	0.0429981427	-0.0139439866	0.0689381601	-0.0958094019	0.0307930155	-0.1294805654	0.0654009914	-0.0909843585	0.1301491235	0.0858644016	-0.0241209296	-0.1082789893	0.077317627	-0.0148603375	-0.0377681374	-0.04508416	-0.1463851513	0.0040210677	0.1305807247	0.0092237943	-0.0027968136	-0.1391751753	0.0281756828	0.0648532222	-0.0315598794	-0.2317549754	0.0137923511	0.06001727	0.0704308126	-0.0610118216	-0.0329045772	0.0091657923	0.0536538753	-0.0113166015	-0.0323889736	-0.1980887761	-0.0361042421	0.0157608189	-0.0999782935	0.1755367435	-0.1633390692	0.1236802719	0.0049198243	-0.0883590232	-0.0822184722	0.0657624926	-0.0802890611	0.0206998817	-0.0111255013	0.0349421348	0.1609016193	-0.1063971642	0.0999735983	-0.0056179934	-0.0258502798	-0.0914862066	0.0419259801	0.1301197088	0.1549138849	0.013416346	0.0903165664	0.1256813158	-0.0227573215	-0.0366081837	-0.0220327462	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.0869845	0.0505095	0.00756630324025	0.00255120959025	-0.143981	0.018041	0.000325477681	0.020730528361	0.128092	0.010045	0.016407560464	0.000100902025	-0.00479421	-0.00078163	6.109454569000002e-07	2.29844495241e-05	-0.00213841	-0.0012472670000001	1.5556749692892494e-06	4.572797328099999e-06	4.21525e-05	-0.0001411625	1.992685140625e-08	1.77683325625e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5981.678511196687	5.254667426288506	35780477.81131222	27.61152976089748	12307.845179475193	-39.09607944076743	151483052.96193075	1528.5034276387971	5415.4645673345885	-11.48160105430452	29327256.4800564	131.82716277020666	5567.328036524816	6510.879793635165	1.093835	42.052486	0.087858865	0.0411031	-0.1350815126	0.0066073054	0.1124064318	-0.07019896	0.0488790243	0.1216537658	-0.0598845058	0.0158849752	0.0404596595	0.0561320642	-0.1224083404	0.0441523357	0.0338225014	-0.265205877	0.0591075937	-0.0224575699	-0.0406509201	0.148979352	-0.1054878642	0.0302881473	-0.0819786556	-0.1028078386	0.0381197279	0.007350977	0.0996330278	0.0119860938	0.058966415	-0.0559390633	-0.0760870978	-0.0938360214	-0.0528135467	-0.0575802734	-0.0142074041	-0.1355998705	-0.0034386309	0.0373447002	-0.0551534565	-0.0465760319	0.0183993573	0.0482131428	-0.1030683462	-0.0454433647	-0.0624339045	-0.0976859576	0.0159464952	0.0919350282	0.1310217961	0.0251899523	-0.1206195313	-0.1097998365	0.0923566059	0.0014614773	0.020265487	-0.0922240028	0.0611713521	-0.116775588	0.011411669	0.0672107759	0.0058359449	-0.2621461331	-0.1052219316	-0.0619978844	0.0782297907	0.0941243358	0.017023169	0.1078493498	-0.0717980006	0.0155217051	-0.0293606046	-0.0902613202	-0.086722229	-0.0230200458	0.0852053752	0.0236893847	-0.0762258158	-0.1068143032	-0.0537598526	0.0566395967	0.0919829528	-0.0577115717	0.009108843	0.0759855105	0.0705370552	0.0942419269	-0.0492362191	0.1222738613	0.0067780823	0.0264581606	0.0147234838	0.0674392016	-0.161005346	-0.0145183267	0.0234889466	0.0737886624	0.1302450931	-0.1050791642	-0.086217874	0.0156837219	-0.0799619074	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	0.0917184	0.0047338999999999	0.00841226489856	2.240980920999999e-05	-0.111908	0.032073	0.001028677329	0.0125234004639999	0.118986	-0.009106	0.014157668196	8.29192360000003e-05	-0.00528299	-0.00048878	2.389058884000003e-07	2.7909983340100004e-05	-0.00241135	-0.00027294	7.449624360000009e-08	5.8146088225e-06	-3.50468e-05	-7.71993e-05	5.95973192049e-09	1.2282781902399999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6040.249630356609	58.57111915992118	36484615.59702314	3430.5759996456864	12376.2356637227	68.39048424750763	153171209.20400167	4677.258335608589	5429.731898982544	14.26733164795587	29481988.49482859	203.5567523527632	5578.967157889487	6752.037842354649	1.274385	48.993744	0.1076480049999999	0.0585669	-0.1027369532	0.1253579801	0.1333945761	-0.101286133	-0.0949139832	0.1505682331	-0.0174508495	-0.0088693203	0.0543694647	0.0080151865	-0.1382698233	-0.0525725344	-0.1130448486	-0.1427440221	-0.0403114682	0.089631645	0.1768393606	0.0278889623	0.1076269593	0.0510891548	0.1564228197	0.0396652301	0.0761646219	0.0759637098	-0.0577487716	0.1366705392	0.0567208507	0.0252247035	0.0593430836	-0.1390685717	0.0628715554	-0.0455216499	-0.1619489914	0.2667471807	-0.062207141	-0.0238218723	-0.1054466973	0.0514675559	0.0718154533	-0.0372709179	-0.0858859496	0.0003270526	0.0216974992	0.2120300361	0.0802948701	0.0594194497	-0.0930345642	-0.0080422308	0.019503223	-0.0018240737	-0.0526746814	-0.069619672	-0.0702122883	-0.0092677195	0.0160260244	-0.1463035049	-0.089815618	-0.0165880994	0.1335059772	-0.1241532358	-0.0567810869	0.1199305003	0.0842027606	-0.0680930709	0.0991964303	-0.0509562173	0.1415108166	-0.1007877207	-0.0331885736	0.1503797378	-0.0676333471	0.119015947	-0.0118502437	0.080067754	0.0775019587	-0.1061291593	0.0789070317	-0.0973476412	-0.3122350133	-0.0269402649	0.1260189003	0.0523587016	0.0704288203	-0.0359379504	0.031959094	0.076253836	0.0537864428	-0.0698652146	-0.1100472059	-0.1577047641	0.0071471368	-0.0175682937	-0.1027650089	-0.0187505345	-0.0165475565	0.002332761	0.1230087298	0.058884971	0.025822148	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0903368	-0.0013816	0.00816073743424	1.908818560000029e-06	-0.0666814	0.0452265999999999	0.0020454453475599	0.00444640910596	0.112437	-0.0065489999999999	0.012642078969	4.288940099999999e-05	-0.00568133	-0.0003983399999999	1.586747555999997e-07	3.22775105689e-05	-0.00174136	0.00066999	4.488866001000001e-07	3.0323346496e-06	-1.35607e-05	2.14861e-05	4.616524932099999e-10	1.8389258449e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6077.256424942362	37.0067945857536	36933045.65450322	1369.5028455121617	12469.82124679747	93.5855830747696	155496441.9270816	8758.261359444603	5458.062518219244	28.33061923669993	29790446.4527898	802.6239863348721	5610.785830501921	7405.454319734487	1.464087	56.286869	0.0929691	0.0543285	-0.0226583213	0.1967075991	0.0025870484	-0.0873160668	-0.132632252	0.0779060692	0.0141880662	0.0184095375	-0.1614594519	-0.1076932266	-0.0638723845	0.0485847128	-0.1536217126	-0.0694467259	-0.0125645735	-0.009267356	-0.0948452646	-0.0707375235	-0.1019445695	-0.1655440245	-0.0889883141	0.0419700944	0.0887551045	-0.0501756853	0.0207523376	0.1136646001	-0.1024208424	-0.1448206465	0.1228545571	-0.0133821857	0.0714385774	0.2264384024	0.0523623432	-0.0552109257	-0.1227601072	0.1261727774	-0.0742756064	0.0027069062	0.1181787698	-0.0750031835	-0.0332127168	-0.0335741671	-0.0740934437	0.0259451082	0.0898503998	0.0934672478	-0.2822727281	0.1997366576	-0.0216258174	0.0671120758	-0.1130486318	-0.0701934504	-0.1543167733	0.0183529164	-0.1016828599	-0.0736497578	-0.1018502272	0.0593311255	0.0444819429	-0.0573389417	-0.0135589766	-0.0591974543	-0.0749071402	0.1104422877	-0.1662724257	-0.0807432995	-0.1104096549	-0.1527047814	0.0568182912	0.047297085	-0.1237617814	-0.1380839562	-0.142718481	-0.0485631812	0.1148236757	0.0094113634	0.2063783617	0.0019394846	0.1050975618	0.036304799	0.0639585193	0.135085674	0.0574856085	0.0291164531	0.0823000343	0.0593607963	0.0512651021	0.0999600157	-0.0378986067	-0.0006160758	0.0624928343	-0.0182815442	-0.3082223302	0.1096759708	-0.0917430406	-0.0369908262	0.2031361136	0.0935906372	0.0753801993	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0941997	0.0038629	0.00887358348009	1.492199641000002e-05	-0.0618137	0.0048677	2.3694503290000025e-05	0.0038209335076899	0.0718159	-0.0406210999999999	0.00515752349281	0.0016500737652099	-0.00541583	0.0002655	7.049025000000006e-08	2.93312145889e-05	-0.00232569	-0.00058433	3.414415489000001e-07	5.4088339761e-06	-3.60787e-05	-2.2518e-05	5.070603239999999e-10	1.3016725936899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6036.064154566089	-41.19227037627297	36434070.47803764	1696.803138751976	12400.31497241884	-69.50627437862931	153767811.41519487	4831.122177997302	5452.960678340715	-5.101839878529063	29734780.159530032	26.028770146149444	5610.175731624705	7271.634919543478	1.345789	51.738876	0.174543365	0.0850456	0.0087572913	0.0662606372	-0.0042164186	-0.0281352036	0.018341822	-0.0206434635	0.0035825284	0.0168338222	-0.0574499898	-0.0971097497	0.0135806101	0.1306616749	0.0672182133	-0.0185424132	-0.0157252677	0.0410966319	-0.2383991962	-0.0110783044	-0.1043589866	-0.0266011027	0.089911069	-0.0825200835	-0.0770161825	0.0336814271	-0.0033035687	0.1578364045	-0.0978293485	-0.0581783145	-0.1670861202	0.0431723395	0.0577847183	-0.1157316561	0.1108006457	0.1169005781	-0.0289821738	0.1174882066	0.2097225384	-0.0362565607	-0.021481977	0.0997965549	0.0588786386	0.0744768402	-0.0771082005	-0.0603749207	-0.0835238162	0.1502530189	-0.0251167937	0.0086051912	0.1336754913	-0.1302708706	0.0214362469	0.1114349302	-0.0500865541	0.1050141806	-0.1023050806	0.0191745433	0.0512120326	0.1024940179	-0.0693881746	0.013420658	-0.1408987117	-0.1250953237	-0.1558631675	0.1214017691	-0.0573174474	0.1152771805	0.0654501693	0.03455094	0.0154598747	0.079297669	-0.0877166225	-0.061123068	-0.121886743	0.015396051	-0.2202850556	0.0271449985	0.001763988	-0.0621775528	-0.060611044	-0.0328816142	-0.1661946074	0.1180021708	-0.1006384876	-0.0076567771	-0.1211613849	-0.1262394765	-0.1483392834	0.0332925139	0.073848503	-0.0227099204	-0.08093836	0.0741254937	-0.0433450831	-0.1442910888	0.0134008863	-0.1523521025	-0.0226187675	-0.0874859091	0.1044920868	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.108853	0.0146533	0.011848975609	0.00021471920089	-0.0921173	-0.0303036	0.00091830817296	0.00848559695929	0.0571202	-0.0146956999999999	0.00326271724804	0.0002159635984899	-0.00438529	0.00103054	1.0620126916e-06	1.92307683841e-05	-0.00126142	0.00106427	1.1326706329e-06	1.5911804164e-06	-0.000239084	-0.0002030053	4.121115182809001e-08	5.7161159056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6045.184303280966	9.12014871487645	36544253.26063457	83.17711258146257	12502.197444748012	101.88247232917092	156304940.94746372	10380.038167904278	5436.920206279555	-16.04047206116047	29560101.32945092	257.29674394486966	5598.768051758235	7700.503439119128	1.930681	74.225052	0.4732051	0.269623	0.1643664875	-0.0183859505	-0.0556067192	0.0228550062	-0.011586227	-0.2463054215	0.1635921341	-0.0880343236	-0.1057221261	-0.0121653689	0.161261307	-0.2355517718	-0.0468400962	0.1426860979	-0.0361243572	-0.0161321197	0.0528394734	0.1560365771	0.0814045741	-0.072783214	0.0516251396	0.0998305447	0.0190268655	-0.0415550319	-0.10280566	-0.0189349412	-0.0650676431	0.0439594141	0.1941288097	-0.1134090647	-0.0614818043	-0.013131483	0.0351868925	-0.0759408496	-0.0822774859	0.0557440172	0.0153073692	-0.0339215649	0.1506811255	-0.1157054684	-0.0167665965	-0.103160032	0.0744143358	0.0294526706	0.121789463	0.0915047094	0.0407883681	-0.1804627782	0.2014948256	0.0003943279	0.2066928968	0.1320481179	-0.0547535918	0.0675957041	-0.0245432612	0.1526215112	0.0377026447	-0.2343422291	0.0647038605	0.1377134162	0.0342124978	0.0186025816	0.1502797288	-0.0169957723	-0.0889411873	-0.1214805643	0.0618805132	-0.0071934571	0.0664751833	-9.88335e-05	0.1176239082	0.0579522104	-0.0602272158	0.1624524947	0.1875685324	-0.0371927277	0.0171656649	-0.0263268423	0.0954999334	-0.0663569769	-0.0465238819	0.1417480151	0.0427608655	0.0379140025	0.1850453539	0.0330959279	0.1470432203	-0.0508971733	-0.0762022941	0.0495694558	-0.104180629	-0.1180834092	0.0495752849	-0.2708995828	-0.0995601016	-0.1161193755	-0.093707855	-0.1204656633	0.0711116211	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0637667	-0.1726197	0.0040661920288899	0.0297975608280899	-0.0889878	0.0031294999999999	9.79377024999996e-06	0.00791882854884	-0.0528474	-0.1099676	0.00279284768676	0.01209287304976	-0.00423202	0.0001532699999999	2.3491692899999883e-08	1.7909993280400002e-05	0.00104955	0.00231097	5.3405823409e-06	1.1015552025e-06	-0.00152461	-0.001285526	1.6525770966759998e-06	2.3244356521e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6031.016496074234	-14.167807206731595	36373159.97591953	200.72676104711573	12466.854186682303	-35.34325806570814	155422453.31199807	1249.1458906992436	5418.795728127527	-18.12447815202813	29363347.14317313	328.4967082833451	5576.095135916454	6791.194025364464	2.17297	83.539871	0.3036637	0.186724	-0.0457487763	-0.0031964026	-0.1337013782	-0.0613315687	0.0019205802	-0.0699261577	-0.0002883367	-0.2192257519	-0.0180813146	0.0828975116	-0.0081295479	-0.1989201269	0.0593979677	0.0267963094	0.0185877655	0.0754426114	0.0987758839	-0.0069034193	-0.2033822779	-0.0999384171	-0.0918216086	-0.2026518625	-0.1263163457	0.0285119382	-0.0101889214	-0.1198331906	-0.1190360317	0.0767943571	0.0109658535	-0.0762034346	0.0737365171	0.0703052293	-0.0905774728	-0.0313313046	-0.0170909755	-0.1589473631	-0.0001298225	-0.0485343644	-0.320970189	-0.0429227652	0.0805239497	0.1149148041	0.1057800813	0.0588773964	-0.0528781577	-0.1072502372	-0.1115597106	0.0847848051	-0.0589768893	-0.0807705807	0.0312095204	-0.1960290596	0.0219210051	0.0819026342	0.0783202655	-0.0465850638	0.0452093654	-0.2158331798	-0.0247857998	-0.0028503656	0.0178984594	0.1379894048	0.0219531545	0.0747752993	-0.0269924846	0.2728220913	-0.1737364817	0.0589508229	0.0499382867	-0.0396922993	0.1088880696	0.0363731388	-0.099088836	-0.0834040525	0.0746163256	-0.1096374024	0.0282949453	0.1504289086	-0.0035732245	0.1397569687	0.1142771671	-0.2097226988	-0.2583105951	0.0024851148	0.0289300819	-0.080126203	-0.052099302	-0.1066605888	0.0161503245	-0.0694002868	0.1183490205	0.0844552372	-0.0756820412	0.0829951039	0.0337184187	0.0113363064	-0.0953890657	0.227047634	0.0549900823	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0932548	-0.0294881	0.00869645772304	0.00086954804161	-0.141988	-0.0530002	0.00280902120004	0.020160592144	0.113985	0.1668324	0.012992580225	0.0278330496897599	-0.00476671	-0.00053469	2.858933961e-07	2.2721524224100003e-05	0.00136088	0.00031133	9.692636890000005e-08	1.8519943744e-06	-0.00128377	0.0002408399999999	5.80039056e-08	1.6480654129e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6034.428170485364	3.411674411129752	36414323.344747335	11.639522287557542	12451.857071396766	-14.997115285537802	155048744.52649364	224.9134668877116	5432.371918981439	13.576190853912522	29510664.666138083	184.312958101858	5587.562704253078	7223.311611770988	1.633656	62.80595	0.3502797	0.20549	0.0338480847	0.0196101823	0.0144348789	-0.009067643	0.008828117	-0.0613294007	0.016705431	-0.0755449517	-0.0689915074	0.0259636083	0.0515553638	-0.0801712034	-0.1165235948	0.0133861774	-0.0858813567	-0.290931493	-0.0211754733	0.1160649393	-0.133148749	0.1555309936	0.0413903075	0.1194183879	-0.2667117301	0.0455867451	0.0483241943	0.0130999894	0.0987691957	-0.1049904439	-0.0030997168	0.0523306109	0.0897099421	0.0210725097	-0.1971459608	-0.1687711374	0.1162325558	0.0646508917	-0.1595682981	0.0823409835	0.020736809	0.0829655975	-0.0533543803	-0.0734279816	-0.023468679	-0.0147969077	0.0265489297	-0.0882219232	-0.008639246	-0.0486724362	0.0512733678	0.0400694148	-0.0670248304	-0.0579997327	-0.0085883495	0.0002731229	0.02246604	0.0353145373	-0.026865599	-0.0747820386	0.1198047471	0.0250031463	0.1673232762	-0.2420903624	0.1442656284	0.1856088741	0.1119426276	-0.0850558399	0.0617510303	0.2563374604	0.0800788285	0.1027920782	-0.0446054073	-0.0980419132	0.1106857986	-0.0389949996	0.0086178172	-0.0589720456	-0.023584443	0.2600922112	-0.0089669893	0.0872712145	0.030327416	-0.0423856138	0.1169632154	-0.0692033194	-0.0897944572	0.0858205672	0.095515379	0.0292985165	0.0193682457	0.0065001902	0.08441762	-0.0585253222	0.0451146585	-0.0048678985	-0.0293843253	0.0183624975	0.0489694937	0.015011525	-0.0341529059	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.04681	0.1400648	0.0021911760999999	0.0196181481990399	-0.135652	0.006336	4.0144896000000107e-05	0.018401465104	0.0718638	-0.0421212	0.00516440575044	0.0017741954894399	-0.00509258	-0.0003258699999999	1.0619125689999989e-07	2.59343710564e-05	-0.00097822	-0.0023391	5.471388810000001e-06	9.569143683999998e-07	-0.000713586	0.000570184	3.251097938560001e-07	5.09204979396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5990.524921605592	-43.90324887977204	35886388.83637768	1927.4952621992045	12389.10633259694	-62.75073879982483	153489955.72039363	3937.655219923841	5421.74070661781	-10.631212363628949	29395272.28979659	113.02267632057698	5580.965428556942	7078.533172362525	1.132311	43.531734	0.05229635	0.0276611	0.0351862808	-0.0511557675	0.0590087737	0.0150505856	0.0605546448	-0.0259539472	0.057983035	-0.0682894544	-0.1097083295	0.0049806847	0.0243313767	-0.0771908836	0.0402615571	-0.0816622484	0.1429536179	-0.0881279535	0.2011372653	0.0020507722	0.0739563921	0.0479978468	-0.0184988362	0.0419386368	0.0171444519	0.0421133488	-0.1719985087	-0.0770884775	-0.0471072663	0.0597682192	0.0399440846	0.0800040465	-0.1206978754	0.0183556435	-0.0861767864	0.047898902	-0.0825907498	-0.0486710488	-0.1906970586	0.0879429712	0.0311277202	0.1009441103	-0.0248674553	-0.045039847	-0.0744067711	-0.0305011632	-0.0846925498	0.044462831	-0.0357522584	-0.1752509433	-0.1729137948	0.0685718107	0.0179478678	0.0698987664	-0.1232510647	-0.0426947965	-0.0007399591	0.0317229591	0.0603600495	-0.0485187231	-0.0483276989	-0.1430599087	0.1419277211	0.0979662355	0.1476535457	-0.0556125264	0.072447642	-0.0791412078	0.0127757248	-0.0321581109	-0.0412441775	0.0716358191	0.1703347934	0.022938815	-0.074305782	-0.0488084291	0.0782313464	0.0646684402	-0.1273606021	-0.0293646526	-0.0344621497	0.0060941648	0.1921419195	0.0082544062	0.0805389575	-0.0641329906	-0.105363304	0.0655758011	0.0404247484	-0.047805046	0.1065785382	0.0506052977	-0.0400052703	-0.2250748494	0.0059679947	-0.0457395517	0.1501640456	-0.0045533011	0.1113413713	-0.0554557263	-0.0110390911	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0631314	0.0163214	0.00398557366596	0.00026638809796	-0.125637	0.0100149999999999	0.0001003002249999	0.015784655769	0.0700645	-0.0017993	0.00490903416025	3.237480490000013e-06	-0.00499548	9.710000000000014e-05	9.428410000000028e-09	2.49548204304e-05	-0.00112273	-0.00014451	2.088314010000001e-08	1.2605226529e-06	-0.000471983	0.000241603	5.8372009609000014e-08	2.2276795228900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
