global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
5235.2909618935655	-1.550502337528087	27408271.455684453	2.404057498680062	12286.665462852545	-20.968097849787227	150962148.19605353	439.66112743825175	4636.162817705983	-15.56124213226758	21494005.67227948	242.15225669905965	4867.93295639047	8027.538380720298	0.785799	30.382498	0.03079069	0.0154515	0.0287335454	0.042870889	-0.001227062	0.0055875283	-0.0689048865	0.0082549588	-0.0218090489	-0.0194744449	-0.0306302989	-0.0429774883	0.1350703925	-0.125220978	-0.0659430686	-0.2287114579	0.0996412552	-0.1068436098	0.0235794004	0.1587485126	-0.020603012	0.011283921	0.1984902958	0.0234228654	-0.2108542671	-0.0421203127	-0.070087756	-0.0839035714	0.0003367069	0.1151094982	-0.0223191317	-0.1487017357	-0.0414860378	0.0291503163	0.2074374338	0.0115052605	-0.0162299807	0.067734296	0.1002576277	0.2005923105	-0.1537829342	0.0816763335	-0.0210888409	-0.0337533657	-0.0199491717	-0.1158019382	0.1393775762	0.1379819583	0.0303658785	-0.1114699309	0.1622925928	-0.1087328038	-0.1042320458	0.0894911668	-0.0200974335	-0.2355525167	-0.1323985359	-0.1209326824	-0.0237078014	-0.0686545033	0.1103429604	-0.0526856887	0.0093146367	0.0377292532	0.1388615701	0.0719682368	0.1522228366	-0.0902962549	0.19504131	-0.0451008719	-0.0754189812	-0.0824767361	-0.1987334666	-0.0835711747	0.0569712542	0.1369753898	0.1113901212	0.0722277248	0.0242616299	-0.0266616684	-0.0502832	0.0091019999999999	0.00252840020224	8.284640399999998e-05	-0.00399997	1.52899999999994e-05	2.3378409999998165e-10	1.5999760000900002e-05	-0.146256	0.0014639999999999	0.021390817536	2.14329599999998e-06	0.00222415	-7.766000000000023e-05	6.031075600000035e-09	4.946843222499999e-06	0.000869374	0.000180062	3.242232384400001e-08	7.55811151876e-07	0.000460866	0.000146466	2.1452289155999995e-08	2.1239746995600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5233.1698968075225	-2.121065086043018	27386067.168852456	4.498917099230675	12289.893656282344	3.228193429798921	151041486.08272898	10.421232820196922	4634.136151732664	-2.026665973318813	21475217.872795627	4.107374967408294	4868.209510282126	8029.373507340848	0.770142	29.777145	0.0461650699999999	0.0231045	0.0315773838	0.0488514866	0.0031368098	-0.0068420966	-0.090787276	0.0128434705	-0.0162966282	-0.0278247213	-0.0213620529	0.0640048022	0.0642364684	0.0582293195	-0.040631318	-0.1512798658	-0.1173892202	-0.036069133	0.1715495676	-0.0804727137	0.0879467141	-0.0742162704	0.0326021272	-0.2035918899	0.1838175152	-0.0202386522	0.1432402756	0.0432920502	0.054864519	-0.0125317135	0.1254294771	-0.0740351162	0.1161014277	-0.1276263709	0.0695392946	-0.0382011746	-0.246055536	0.0339999302	-0.0637838626	-0.020969412	0.0725079159	0.1409815226	-0.0212866488	-0.0309806309	0.0617228332	-0.0899943677	-0.0822491034	0.1060263589	0.0312457071	0.0162459368	0.0594066836	-0.1247002683	0.1860051855	-0.0622792349	0.058424141	-0.0203850373	0.2461778844	0.0242462705	-0.0904865504	0.1417776496	-0.0768450822	0.0362206961	-0.0803919593	-0.1376128489	0.0383763427	0.08212331	-0.0143356627	-0.1904775419	0.1033135244	0.1116883438	0.1730909684	-0.0254411477	0.1196208775	-0.0031022928	0.1230447029	0.1352233646	0.1048512105	0.0591801496	0.0048740753	-0.0501431783	-0.0560554	-0.0057721999999999	0.0031422078691599	3.331829283999998e-05	0.0143643	0.01836427	0.0003372464126329	0.00020633311449	-0.147144	-0.0008879999999999	0.021651356736	7.885439999999998e-07	0.00202015	-0.0002039999999999	4.16159999999999e-08	4.081006022500001e-06	0.0008553239999999	-1.4050000000100008e-05	1.9740250000281017e-10	7.315791449758289e-07	0.000256104	-0.000204762	4.1927476644e-08	6.5589258816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5236.503503225601	3.333606418078489	27420968.93929399	11.112931750654091	12305.676898532443	15.783242250099647	151429683.93107507	249.11073592533057	4650.493340631111	16.35718889844702	21627088.31125431	267.55762865947844	4888.906535899646	8019.936487761223	0.9246430000000002	35.750847	0.0635487	0.0332375	0.025694205	0.020691824	0.0187243294	0.013568233	-0.0778498477	0.0062180828	0.0541770097	0.0500519128	0.0902630163	-0.0734298913	0.0069179105	-0.1775811349	0.0793973642	-0.0279948911	-0.0085055568	0.2048522745	-0.0409637391	0.0601352161	-0.0031301333	-0.0367704883	-0.0631038098	0.0189324238	0.1180574443	-0.0050890771	-0.01928575	-0.1786790834	0.0879027291	0.1409612524	0.0726074614	0.0502733877	0.1259139802	0.110777598	0.0552898416	0.0444096333	0.0473185954	0.1358103803	0.1180714106	-0.1291037932	0.1312104218	0.0655349354	0.0347874289	0.0934592089	-0.0775863854	0.0291654626	0.1513078079	0.0583507232	0.0955310761	0.0133802529	-0.1700151746	-0.0656305547	-0.1067085659	-0.0117400046	0.0580464644	0.0996667183	0.0449783644	0.1180017566	-0.0099791817	-0.0061924711	0.1782034955	0.0598521888	-0.0218993131	-0.0719579471	-0.0305505143	0.1134158574	0.0740841318	0.102275145	0.0997901249	0.0164409873	-0.0966658665	-0.1839788987	0.1725798976	0.0804709498	0.0525335431	0.1333203122	0.097844009	0.0455381471	-0.0146004572	-0.0722277248	-0.0435731	0.0124823	0.0018986150436099	0.00015580781329	0.014357	-7.300000000000015e-06	5.329000000000022e-11	0.000206123449	-0.129223	0.0179209999999999	0.016698583729	0.0003211622409999	0.00182867	-0.00019148	3.666459040000007e-08	3.3440339689e-06	0.000499729	-0.0003555949999999	1.2644780402492892e-07	2.49729073441e-07	0.000140417	-0.000115687	1.3383481969000002e-08	1.9716933889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5211.200631499042	-25.30287172655881	27156612.02173601	640.235317610689	12251.253148298998	-54.42375023344539	150093203.70370612	2961.944589472447	4630.058540279972	-20.43480035113953	21437442.0864195	417.5810653909322	4862.589191283111	7902.709508672661	0.963506	37.253471	0.1547971999999999	0.0908595	0.0145530691	0.0734641646	0.0168600737	-0.0298268954	-0.0480407931	-0.0043186481	0.0152640645	-0.0535743874	-0.066315939	-0.0283421203	0.0001650291	-0.0842088321	0.0775434088	-0.0300606355	-0.1424932875	0.1625827517	0.0911939274	0.0947271462	-0.1199621886	-0.1622701618	-0.0052136903	-0.1201656726	-0.0944489679	-0.0008352535	-0.0682674658	-0.0622404905	-0.0502765118	-0.1865710923	0.0607519879	0.1611893987	0.0267922181	-0.0005247015	-0.1441215895	-0.0351669243	-0.0666443624	0.2622173969	-0.1383103525	-0.1344668456	-0.2368717486	-0.0509387511	-0.0407835703	-0.0693579074	0.0021645646	-0.0142382079	0.0494031799	0.0232123044	0.0759502342	0.10715197	-0.1536646506	-0.1204621272	-0.0228912023	0.175488053	0.1770694151	-0.011511117	0.0602725261	-0.182005995	-0.0329716166	-0.0588908233	-0.0107159489	0.1184761884	-0.0204330887	-0.046391168	-0.1310860788	-0.1357455929	-0.1823512851	0.1160374686	0.1684390427	0.0347972901	0.1725525425	-0.0490805416	0.071947479	-0.2405327754	-0.1727674492	0.1312683579	0.0903998123	0.0314387426	-0.0338144442	-0.0923000435	-0.0381925	0.0053805999999999	0.0014586670562499	2.895085635999999e-05	0.0144682	0.0001112	1.236544000000012e-08	0.00020932881124	-0.0866399	0.0425831	0.00750647227201	0.0018133204056099	0.000697674	-0.001130996	1.279151952016e-06	4.86749010276e-07	-0.000219607	-0.000719336	5.17444280896e-07	4.8227234449e-08	-0.000143697	-0.000284114	8.072076499600001e-08	2.0648827809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5242.485912953912	31.28528145486962	27483658.54752021	978.7688357104088	12295.279782352283	44.026634053285306	151173904.92632082	1938.3445060619013	4633.0106252585365	2.952084978564926	21464787.453758497	8.71480572066868	4861.308042473913	7905.233718503592	0.978671	37.839787	0.0642153749999999	0.0338229	-0.0079850865	0.125350467	0.029026527	-0.0619059576	-0.2103013097	-0.0600830158	-0.0481608478	-0.0316770556	-0.0931291368	-0.00777262	-0.0011900126	0.11697105	0.0760944317	0.0836199373	-0.1486970092	-0.1188917089	0.2788612424	0.004600302	-8.61269e-05	-0.0899004658	0.0527423893	0.1915447482	0.282729641	0.0513572645	-0.1183949393	-0.02637769	0.0067886002	0.0439967182	-0.1735532901	-0.1031011438	0.0520630104	0.1028984091	-0.0524874362	0.0076100711	-0.0054017255	0.0365238224	-0.0600274863	-0.0181477771	0.0838947671	-0.1052874226	-0.0143940452	-0.1058373342	0.0420883154	-0.1129306447	-0.1455893861	-0.0737529422	-0.0156294375	0.2235181291	0.0954528301	-0.163467312	0.1836774634	0.0049752561	0.1572515513	-0.007954256	0.0028277711	0.2661939782	0.1629892072	-0.0888708595	0.0071305666	0.0495456263	-0.0119586274	0.1579056478	0.0958834013	0.1279250493	-0.0616052021	0.1195205643	0.0227300915	-0.0139164069	0.0355942284	0.0607347516	0.0176127796	0.1009368716	-0.0385561292	0.1290697937	0.0825518681	0.0170235557	-0.0524250117	-0.1098009299	-0.0402373	-0.0020447999999999	0.0016190403112899	4.1812070399999975e-06	0.00107152	-0.01339668	0.0001794710350224	1.1481551104000002e-06	-0.077243	0.0093969	0.005966481049	8.830172961e-05	0.000257262	-0.000440412	1.93962729744e-07	6.618373664400001e-08	-3.88971e-05	0.0001807099	3.2656067958010016e-08	1.5129843884099996e-09	2.2721e-05	0.000166418	2.7694950724e-08	5.162438410000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5238.749116588721	-3.7367963651904574	27444492.30655911	13.963647074900615	12298.412470369258	3.132688016974498	151250949.29133406	9.813734211695614	4648.013597839576	15.002972581039105	21604030.4057016	225.08918626741112	4880.216140417488	7979.200539036801	1.055269	40.801418	0.043777595	0.0235439	0.0143765727	0.0761495658	0.0236927472	0.0096726075	-0.1795428142	-0.0382423157	-0.0042363488	0.0879887301	0.0229793937	-0.1001224746	0.1943277899	0.0430711743	-0.0160477736	0.0427376432	0.110011149	0.0135190306	-0.1914137087	0.0567195946	0.0312648287	-0.0132540522	-0.0171238936	-0.0146599378	0.0135223459	0.089594991	0.1373595555	-0.0437358025	-0.0231743484	0.2018049298	0.1320443382	0.0080680622	-0.132400218	-0.0854849462	-0.0201043472	-0.0089825898	-0.0908644592	0.0109844566	-0.0891630105	0.0344394169	0.1278816733	0.0657893747	0.0765342425	0.0299164787	-0.0530592683	-0.1934048289	0.0804687329	-0.0692113698	-0.0330189243	-0.0743961584	0.000266298	0.0960962865	-0.1786082404	-0.0495040505	-0.0112980455	0.0398609679	-0.0049177897	0.0538512692	-0.0258228463	0.1463233313	0.1469025126	-0.130010431	0.1078761561	-0.0968356964	0.0231045707	-0.1154684729	0.005776691	-0.1042322892	-0.0055581816	0.0115531199	0.1182147672	0.0489725691	0.0680351627	0.0771117347	0.1166499956	0.1267270749	0.0743352272	0.002437378	-0.0701000536	-0.1242428182	-0.0433096	-0.0030723	0.0018757214521599	9.43902729e-06	-0.0037393	-0.00481082	2.3143989072400003e-05	1.398236449e-05	-0.0700923	0.0071507	0.0049129305192899	5.113251049000014e-05	0.000341228	8.396599999999999e-05	7.050289155999998e-09	1.16436547984e-07	-0.000460545	-0.0004216478999999	1.7778695157441e-07	2.12101697025e-07	-4.65406e-05	-6.92616e-05	4.79716923456e-09	2.16602744836e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5247.384248074467	8.63513148574566	27535041.44694004	74.56549577611605	12311.535506876106	13.123036506847711	151573906.53707108	172.21408716005777	4668.904306276324	20.890708436748355	21798667.4211656	436.4216989892289	4903.085863103383	8012.516419893152	1.028787	39.777519	0.068179915	0.0348153	0.0335032606	0.0574182648	0.0109652712	0.0067848993	-0.190136852	-0.0162293335	0.0383588044	0.1394802189	0.1655404423	-0.0648349223	0.1331152729	-0.1392761835	-0.2444780887	-0.0957594555	-0.0406259782	-0.035604181	-0.161224471	0.0592222993	0.1467485068	0.0508001062	0.0234699782	-0.000902595	0.034510632	-0.0434999884	-0.0694306188	0.0688618951	-0.0420264901	-0.0989699121	-0.1881674833	0.1162555602	0.0334022777	-0.1503703817	-0.1191064947	0.0957645379	-0.0529993029	-0.1836346121	0.0526932565	0.1748052419	-0.094627414	0.0373828721	0.1034222892	0.1680145255	-0.0773637277	-0.1473043337	0.095517197	0.2291637914	-0.135584521	-0.0519650481	-0.0018524145	0.0240060134	-0.1276061022	-0.150916742	-0.0971928998	-0.078203016	0.0347114377	-0.0247369757	0.0104696562	-0.0528016854	-0.1166833224	0.0802546425	-0.0481670235	0.1664087827	-0.1783635937	0.04900651	-0.0275129257	-0.0770271113	-0.2363828656	-0.0525356888	0.0967074322	-0.0100430868	-0.1811909574	-0.0318209278	0.0335758286	0.1242428182	0.0657865872	-0.0121732817	-0.0865241584	-0.1352233646	-0.0402468	0.0030627999999999	0.00161980491024	9.380743839999984e-06	0.0144593	0.0181986	0.0003311890419599	0.00020907135649	-0.0865027	-0.0164104	0.00748271710729	0.00026930122816	0.000448492	0.0001072639999999	1.1505565695999996e-08	2.01145074064e-07	-3.88971e-05	0.0004216478999999	1.7778695157441e-07	1.5129843884099996e-09	-0.000127791	-8.125040000000001e-05	6.601627500160002e-09	1.6330539681000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5212.271258832725	-35.11298924174207	27167771.67565368	1232.9220134906943	12226.975665133225	-84.55984174288096	149498933.91576007	7150.366835581074	4639.957256587978	-28.947049688345945	21529203.342963435	837.9316856595689	4877.606029147511	8007.331018482126	0.968101	37.431114	0.02085601	0.010787	0.0631453812	0.0163065819	-0.0424770757	-0.0154687339	-0.0119458708	0.0006237222	0.1222882098	-0.0032619703	0.0918043656	-0.092961439	0.1166796422	0.0344849117	0.0155953961	0.1301807221	-0.0905651229	-0.1695685052	0.048726343	-0.0229471594	0.0115527529	-0.0266733167	-0.0802861774	0.067438478	-0.0661328297	0.0949849594	-0.2769465078	-0.1439648448	0.0784140921	-0.2054250278	0.1680704808	0.0553227868	0.0646709379	0.0038531847	0.1766787974	-0.0224787136	0.0254206271	0.0787846108	-0.0792455483	-0.0087775231	-0.0059465961	0.1823645386	-0.0162402091	0.0912118052	-0.0454319938	-0.0926357612	0.0431365822	-0.1084076529	-0.0784214151	0.1531567116	0.0825712923	0.0612756826	0.0913220855	-0.0209202982	-0.0138491779	0.0490325643	-0.0523876057	-0.143112748	0.1729283465	-0.2336463878	0.1001589223	0.2110993688	-0.1212103485	-0.1440107545	-0.064098083	-0.019518042	-0.0179872796	-0.0298601807	0.162020533	0.0097204048	-0.071492781	0.0432361893	0.0847516031	-0.0846208734	0.1415280102	0.121619798	0.0569441283	-0.0266616684	-0.1014042376	-0.1424366568	-0.0402438	2.9999999999960614e-06	0.00161956343844	8.999999999976368e-12	0.0088457399999999	-0.00561356	3.151205587360111e-05	7.824711614759824e-05	-0.0772443	0.0092584	0.00596668188249	8.571797056e-05	0.000558744	0.000110252	1.2155503504000006e-08	3.12194857536e-07	-3.88971e-05	0.0	0.0	1.5129843884099996e-09	-0.000118422	9.369000000000011e-06	8.777816100000022e-11	1.4023770084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5188.088103694045	-24.183155138680377	26916258.171691667	584.8249924614831	12204.32550700913	-22.65015812409365	148945561.08103368	513.0296630464455	4632.96698945524	-6.990267132738154	21464383.12538195	48.86383458703929	4866.976054693201	7239.010889413455	1.744451	67.448296	0.0829601599999999	0.0591567	-0.0516709243	-0.0431114215	0.018597856	-0.0306617907	0.0268609396	-0.0856600719	0.0086475571	-0.013252755	-0.013544036	0.0373226464	0.0262955765	0.0197729942	0.3037039021	0.0086020873	0.0904489114	0.1333775164	0.0420745899	0.0596328294	0.1817064957	0.0252684001	0.1273965806	-0.0880391341	-0.0597295534	-0.0277876645	-0.0498599148	0.2068707138	-0.0100776409	0.140552145	0.0780295291	-0.1009951177	-0.1418931768	0.0517787318	-0.273531972	-0.0829207477	0.1955296424	0.0503253601	-0.0711167007	-0.0490609268	0.0748767321	0.0577264402	-0.0066237201	-0.0203523507	0.0340803722	0.0170454063	0.0447158078	-0.1305921961	0.2586607749	0.031905628	-0.0670322903	-0.0844323615	-0.0527407637	-0.1470712301	0.0568903341	-0.1192016602	0.0125128783	-0.0009109675	-0.0921623414	-0.0661482494	-0.0280077873	-0.3191243629	0.0788098392	-0.0656679074	0.1779763312	-0.1596707161	-0.1623132422	0.1563780238	-0.1622566647	-0.0013883543	-0.0802398796	0.046443927	0.1022864566	0.0255865339	0.0279203033	0.118860944	0.0478473431	-0.0408822555	-0.1144747557	-0.1456817361	-0.0254279	0.0148159	0.00064657809841	0.00021951089281	0.0104091	0.00156336	2.444094489600308e-06	0.0001083493628099	-0.0188824	0.0583619	0.00035654502976	0.00340611137161	0.000689026	0.000130282	1.6973399524000003e-08	4.7475682867600003e-07	-3.88971e-05	0.0	0.0	1.5129843884099996e-09	-0.00015252	-3.409800000000001e-05	1.1626736040000008e-09	2.3262350400000006e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5182.263914375373	-5.824189318671415	26855859.278237164	33.9211812197262	12218.449434068469	14.123927059337802	149290506.57288808	199.4853155774946	4646.46153874403	13.49454928879004	21589604.831027538	182.10286050758376	4882.9915728015085	7457.328643447788	1.396246	53.985115	0.097672665	0.0564597	-0.0173720082	0.0448715022	0.0246220531	-0.0625702698	-0.0082817955	-0.0375996583	0.0924472802	0.0775287196	0.0233838592	-0.0932130389	-0.0090768927	-0.0250043665	-0.0785934469	0.1653563786	-0.0203847052	-0.2068721484	-0.2132632672	0.1802114213	0.0939264872	-0.0909334183	0.175948153	-0.1092628523	-0.0528559092	-0.029520725	-0.061037187	0.0026569648	0.052362078	-0.0951055257	-0.0756876297	-0.0455377262	-0.0488736713	-0.0460968503	-0.0408777206	-0.0279446275	0.2387640842	-0.1650234234	0.2227777406	-0.2589722172	0.1553507226	-0.2574282125	0.0682509881	0.0481579437	-0.0622594933	-0.0163585919	0.0272161642	-0.0518221076	-0.1913575753	0.1128807523	0.1284717435	0.1565259	-0.2157487679	-0.0791796037	0.0940875522	-0.2123976885	0.0215028843	-0.1084650311	-0.066829167	-0.0442031101	-0.0032953249	0.085953556	-0.0900515172	0.0732327179	0.0626065465	-0.0288866537	-0.0022895441	-0.0365054749	-0.2381022607	-0.0286005991	-0.2625817341	-0.0677733512	0.1426584557	0.2710914545	-0.2557899341	0.1159693376	0.03853686	-0.0546922061	-0.125502469	-0.1448681963	0.0132984	0.0387263	0.00017684744256	0.0014997263116899	0.014457	0.0040479	1.638549441e-05	0.000209004849	-0.00299697	0.01588543	8.981829180899998e-06	0.0002523468862849	8.40063e-05	-0.0006050197	3.660488373880901e-07	7.0570584396900005e-09	-3.88971e-05	0.0	0.0	1.5129843884099996e-09	2.2721e-05	0.000175241	3.070940808100001e-08	5.162438410000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5142.380148477351	-39.88376589802192	26444073.591453943	1590.7147822082163	12128.568979247004	-89.88045482146481	147102185.4843527	8078.496158913376	4633.094123702617	-13.367415041412642	21465561.15908772	178.68778488938494	4870.447826877646	7043.866931633965	1.850765	71.558876	0.028746144	0.0193612	-0.0488190557	0.0790664871	0.0186778402	-0.0835866696	0.1210785012	-0.0503023641	0.1267519588	0.0212062432	-0.0051995739	-0.0012592142	0.0577355646	0.0054228325	0.030575992	0.0591730151	0.2262655884	0.0026478269	-4.27734e-05	-0.3031716563	-0.1344521405	0.0796062427	0.1012520302	-0.178385336	-0.162945231	0.0197835978	-0.0602045425	-0.0203753828	0.0568980749	-0.1129385106	-0.1267466013	-0.0456862953	-0.0577045794	-0.0389567513	0.148140313	-0.0837977574	-0.0655245667	0.1049577526	-0.0371848788	-0.1106442994	0.1139207383	-0.003296762	0.0158231464	0.0274353492	0.0088220099	0.0507383961	0.1307890171	-0.1802892243	-0.0362810397	-0.1880446661	0.0233439306	0.1457066042	0.2092929807	0.1062524471	-0.0943244767	-0.1051613785	0.0955068134	-0.1132675248	-0.1006872974	-0.0317410944	0.0742121717	-0.0483181197	-0.0792228408	0.1571972249	0.0536379408	-0.0765908395	-0.0454015795	-0.0591255806	0.2189036054	0.0183281213	0.0411333041	0.0511199765	0.1042654712	0.0882000048	0.0025301696	0.1129482081	0.029054262	-0.0679528079	-0.1342905879	-0.1400187021	0.0132982	-2.00000000000547e-07	0.00017684212324	4.000000000021879e-14	-0.00144569	-0.01590269	0.0002528955492361	2.0900195761e-06	0.000683609	0.003680579	4.67321264881e-07	1.3546661775240998e-05	-4.60772e-05	-0.0001300835	1.692171697225e-08	2.12310835984e-09	-3.88971e-05	0.0	0.0	1.5129843884099996e-09	-3.0449e-05	-5.317e-05	2.8270489e-09	9.27141601e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5146.812012810935	4.43186433358369	26489673.89521495	19.641421471291203	12105.658367515627	-22.910611731376772	146546964.5110011	524.8961299058991	4631.927488177836	-1.1666355247816682	21454752.255737435	1.3610384476825983	4868.162950541357	7006.793662436076	1.430495	55.309326	0.052239954	0.0327949	-0.0238120851	0.0959203299	-0.0200920238	-0.1468659703	0.0962768003	-0.0570990322	0.0365879899	-0.0280595165	-0.1051096228	-0.042635867	0.026279317	0.0825105999	0.0618348097	-0.002624577	0.1381899268	-0.0396544087	-0.0063218925	-0.0370726735	-0.0496536598	-0.0859244683	0.0036119332	-0.0114979987	0.1858622448	0.0666477472	0.0222213148	0.0670612493	-0.1776736815	-0.0749537279	0.0517024274	-0.2077796036	-0.121018188	-0.0130250999	-0.1305972993	0.305676354	-0.1434538015	-0.2420131634	0.0801124005	0.0074158771	-0.3135209153	-0.0012368837	-0.0172991844	-0.0774163166	-0.0059217387	-0.0114928193	0.0229263131	-0.152302563	0.0273716901	-0.1120799714	0.0784081839	0.0613067165	0.0356431162	0.0477457252	0.1066659447	-0.0297148434	0.1315734569	0.0870660178	0.1226131832	0.0151756813	-0.1532018215	0.0962450109	0.1758602193	-0.0904309261	0.1369925112	0.0850556662	0.1653343514	-0.0254676376	-0.2951943694	-0.2185638934	0.2050239419	-0.0409528695	-0.1130322318	-0.2451339919	-0.079017848	0.1098009299	0.0194419006	-0.0805308666	-0.140682288	-0.1312683579	0.00333159	-0.0099666099999999	1.10994919281e-05	9.933331489209998e-05	-0.00163702	-0.00019133	3.660716890000008e-08	2.6798344804e-06	-0.00190552	-0.002589129	3.6310064704e-06	6.703588978641e-06	-0.000148948	-0.0001028708	1.0582401492640002e-08	2.2185506704000005e-08	-0.000672714	-0.0006338169	4.017238627256101e-07	4.5254412579600004e-07	2.2721e-05	5.317e-05	2.8270489e-09	5.162438410000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
