global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
5230.183659193894	-23.019969235878307	27354821.108898822	529.9189836207837	11251.671801695456	-23.601747017641173	126600118.33306868	557.042462284734	4908.022226543635	-7.352732582853605	24088682.17624634	54.06267643495705	4953.205960906498	9942.847296453332	1.151477	33.52169	0.04078865	0.024423	-0.0853894906	0.0404880662	0.045428076	0.0222809845	-0.062952982	0.1176388598	-0.0640816105	-0.0318363848	-0.0418034407	-0.0995582041	0.116833335	-0.0341967209	-0.0483767221	-0.0169153685	-0.1029886148	0.0149293145	-0.0464550194	0.0686765226	-0.0362634328	0.0516024674	-0.0955765255	-0.1446602341	0.146731179	-0.0472489529	-0.0343509202	-0.0633963396	0.0286590835	0.130816736	-0.0321609665	0.2791789942	-0.0445466425	0.0401517748	-0.0364155381	-0.074173506	0.0804966655	0.1780431521	0.1560063564	0.0795707847	-0.1323635476	0.1805030828	-0.1237144086	0.0551606431	-0.2389487263	-0.0055770002	-0.0451701975	0.1806707821	-0.0465118348	-0.0456062037	-0.1101461706	0.0227682084	-0.0323207252	0.0124211435	0.1347457457	-0.040471279	-0.0370557317	0.1310712532	-0.0669799519	0.1055967797	0.0641932436	0.1230009583	0.1611106041	0.0407080779	-0.0915715839	0.1099049448	0.2527359265	-0.002391855	0.1055433519	-0.0066958558	-0.1419349254	-0.121120054	0.1135441254	-0.0976406629	0.0619376092	-0.1916225396	-0.1550714882	0.0433646734	-0.1959861324	0.031602993	-0.0384624664	0.2104868726	0.0414236804	-0.104092419	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0287149	-0.0077763	6.047084169e-05	0.00082454548201	-0.0428192	-0.0076753	5.891023009000005e-05	0.00183348388864	-0.0462633	-0.0211579	0.00044765673241	0.00214029292689	0.000404187	8.358300000000003e-05	6.986117889000005e-09	1.6336713096900006e-07	-8.72815e-05	0.0	7.61806024225e-09	0.0	0.0	0.0	0.0	0.0	0.0
5241.348062710994	11.164403517100254	27471729.51448429	124.64390589264052	11233.381290032314	-18.290511663142752	126188855.20724805	334.54281689956105	4923.122755572632	15.100529028996789	24237137.666437063	228.0259769555747	4971.607713138641	9949.57139547562	1.169846	34.056438	0.0285938499999999	0.0130159	0.1416710664	-0.0771373827	0.0868372067	0.0939842734	0.0483238583	0.132444958	0.2019969915	-0.1448973796	-0.0631428153	-0.0166767993	-0.0223630687	-0.1239322541	0.0663152611	-0.1550109846	0.0238431492	0.1418190403	0.03287729	-0.0174019131	0.0306922291	0.1980772776	-0.0318355052	-0.1133067835	-0.1505387977	-0.0701332755	-0.0390345988	0.2020028246	-0.0820459592	0.124924926	-0.1550917955	-0.1222330001	-0.022946911	-0.0717253467	-0.034541837	0.0936684608	0.1202303241	-0.0919087216	0.014092417	-0.033310876	0.093161988	0.0530325246	0.0174354526	0.1218278575	0.0100809414	-0.0504527475	-0.0641121104	0.0877286443	-0.0704832744	-0.151909679	0.0139316551	0.1363915732	-0.0073766852	0.0581705856	-0.0581248278	-0.1687058456	0.0702859173	0.172652178	0.1015447623	-0.1502947948	-0.1137263165	-0.1015272352	0.0909799152	0.1037762861	-0.111260085	-0.2142570272	-0.0459883875	-0.0008774437	-0.1218311999	0.0455952245	0.1130262904	-0.0366187943	0.0861865928	0.0566986308	-0.0448496331	-0.048811324	-0.0272575572	0.0851153822	0.0285759235	-0.029544549	0.0214110757	0.1188574137	0.0701809706	-0.0906877118	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.034917	-0.0062020999999999	3.8466044409999936e-05	0.0012191968889999	-0.0499829	-0.0071636999999999	5.131859768999993e-05	0.0024982902924099	-0.0382271	0.0080362	6.458051044000001e-05	0.00146131117441	0.000548024	0.000143837	2.0689082569000004e-08	3.003303045760001e-07	-8.72815e-05	0.0	7.61806024225e-09	0.0	0.0	0.0	0.0	0.0	0.0
5241.912886449506	0.564823738512132	27477650.709125392	0.3190258555868212	11256.30986389747	22.928573865156068	126704511.75207548	525.7194994899179	4916.122630594012	-7.000124978620079	24168261.719038587	49.00174971630076	4962.616823226686	9934.16221768551	1.321551	38.472851	0.095641575	0.0425999	-0.1596882317	-0.0765938196	0.0649356736	-0.1175209915	-0.1951475174	-0.0047167222	-0.0669960931	0.0720120884	0.0773773325	0.0501849024	0.1301787011	-0.013632769	-0.0456090175	0.1364661061	-0.0539855049	0.0736347877	-0.0764220252	-0.1315392313	-0.074467617	0.076645424	0.0557175702	0.0852115722	0.0124077515	0.1648728298	-0.0297850272	-0.0818806085	-0.0632433827	0.2020209396	0.0138105476	-0.0127812396	-0.0624336109	-0.0641461888	0.0295981552	0.0422310015	-0.0244735761	-0.0975619709	0.1933652783	0.0286887736	0.1887240896	0.0511081412	-0.0749647271	-0.0064423364	-0.0041930752	0.105624791	0.1158596362	-0.0595305944	0.1592798958	-0.0410140803	-0.0557027802	0.0837795784	-0.045358758	-0.1574357961	0.0744645921	-0.0401714398	0.1023110677	-0.1117066216	-0.0116777051	0.1073168064	0.0583381423	-0.0810027725	0.0133640583	0.1959488114	0.023013747	-0.0724814974	0.0374076468	0.0711907024	-0.0725119973	-0.0414930288	0.078305791	0.0925980635	0.207631214	0.0322371583	-0.1079091269	0.0070991603	-0.0820108713	-0.0571036967	-0.0163855396	0.1215399971	-0.0826979745	-0.1333206952	-0.1074729542	-0.0834092245	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0284965	0.0064204999999999	4.122282024999995e-05	0.00081205051225	-0.0224915	0.0274913999999999	0.0007557770739599	0.00050586757225	-0.0495774	-0.0113503	0.00012882931009	0.00245791859076	-0.000120987	-0.000669011	4.475757181210001e-07	1.4637854169e-08	-0.000234202	-0.0001469205	5.4850576804000004e-08	2.158563332025e-08	0.000191656	0.000191656	3.673202233600001e-08	3.673202233600001e-08	0.0
5251.178207194937	9.265320745431382	27574872.56371904	85.84616851572113	11315.506430323308	59.19656642583868	128040685.77468814	3504.2334766087315	4925.730068346798	9.607437752786607	24262816.706215754	92.3028601736694	4973.486968936012	9985.889780647138	1.268799	36.937141	0.0387231	0.0221011	0.085473463	0.1276918742	0.0265655414	-0.0171485539	0.0380489797	-0.0063616274	-0.0449981581	-0.1334855893	-0.0501338737	-0.0174393796	-0.0284628055	0.117602157	0.1484855586	-0.1852284365	0.1316626406	-0.0616193151	0.030175751	0.2498030537	0.0163077607	-0.0582456563	0.1351117914	-0.1766398061	-0.1146834506	-0.050585213	0.0846405642	-0.1197270404	-0.0657135152	-0.1445599329	-0.0768741862	0.0399625831	-0.0069273248	-0.258018007	-0.1597666906	0.0471503431	-0.2034597714	-0.0002757119	0.0460851014	-0.0434949782	-0.0060967986	-0.0218503904	-0.1676073759	-0.0380294672	-0.0083700175	0.0097484966	-0.0194588599	0.0485461631	-0.0650639065	0.1185539443	0.1347489828	-0.0885637965	-0.018731021	0.2439769981	-0.0426319463	0.0891635465	0.0533305713	0.0812223836	0.1856122149	0.0556761074	0.0731233267	0.1803370469	-0.1240553815	-0.1069525302	-0.1129286888	0.0865861174	0.0490484768	0.0658674919	-0.293313962	-0.1436509954	-0.0441230321	0.0822722519	0.0095289697	0.0507206224	0.0196914379	0.0810509048	-0.1053616902	-0.0685997293	-0.011898638	-0.0363976798	-0.0141656776	0.0650482419	0.0470122535	0.1311741274	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0308511	-0.0023545999999999	5.544141159999993e-06	0.00095179037121	-0.0201079	0.0023835999999999	5.681548959999998e-06	0.00040432764241	-0.0495526	2.4799999999998434e-05	6.150399999999222e-10	0.00245546016676	0.000113102	0.000234089	5.479765992099999e-08	1.2792062404e-08	-0.000562205	-0.000328003	3.16074462025e-07	1.07585968009e-07	0.000308766	0.0001171099999999	1.3714752099999993e-08	9.5336442756e-08	0.0
5225.023955016024	-26.15425217891334	27300875.330491293	684.0449070381932	11268.321508480953	-47.18492184235584	126975069.61849444	2226.416849269229	4907.975621623219	-17.75444672357935	24088224.702447824	315.22037846041746	4955.116981801835	9923.622003510478	1.177069	34.266701	0.0605427	0.0363005	-0.0592794753	-0.0012970868	0.0015476312	0.2379596243	0.0151756063	0.1135517612	0.0147959934	0.0148529488	-0.0444135719	-0.0382298168	-0.1331286535	0.1193197304	-0.0612200211	0.0256144928	-0.0182402413	0.0119549725	-0.0365506975	-0.0484195413	-0.1301406589	0.0147501714	0.0831794996	-0.0298335549	0.0868401183	-0.3252891061	0.0569009642	0.0295228665	0.1516528399	0.1181805915	0.1197792483	0.0003082778	0.0761137139	0.0970381538	-0.0854923137	-0.0800730272	-0.1430393613	0.1398571995	-0.0370481794	0.1092004026	0.0763292063	0.0602256878	0.1008614856	-0.1289097241	0.1387791422	0.0182239065	0.1992006463	-0.0148353633	-0.0514325928	0.1037514088	-0.0188259396	0.0137825438	-0.0296173938	-0.0623774118	0.0416217459	0.0730330931	0.1408503207	0.0703972262	-0.1200709885	-0.1419428841	-0.0891167881	0.2574583569	0.1774650108	0.0007385269	0.0986767454	0.0654918571	-0.0861365524	-0.030773409	0.0578176816	-0.1175570429	-0.1858251279	-0.005647035	-0.094110083	-0.0339533338	-0.1664412328	-0.058914853	0.0802852138	-0.1390645863	0.1119630632	0.0228360996	-0.1570759809	-0.0923620056	-0.0015899746	0.1197813482	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.018578	0.0122730999999999	0.0001506289836099	0.000345142084	-0.0135796	0.0065283	4.261870089000001e-05	0.00018440553616	-0.0162787	0.0332739	0.00110715242121	0.00026499607369	0.000254809	0.0001417069999999	2.0080873848999995e-08	6.4927626481e-08	-0.000562205	0.0	3.16074462025e-07	0.0	0.000336407	2.7641000000000012e-05	7.640248810000007e-10	1.13169669649e-07	0.0
5236.278705944294	11.254750928270369	27418614.68632565	126.66941845740271	11219.49192921932	-48.82957926163181	125876999.14981748	2384.327810867983	4914.193491899499	6.217870276280337	24149297.675827395	38.66191077265052	4960.14277328249	9862.381660999268	1.145954	33.360893	0.03292074	0.0153176	0.0498638807	0.1945804288	0.0293840656	0.1758793526	-0.0358210348	0.1091759687	-0.1449403559	-0.1351427853	-0.1207866832	0.206362676	-0.137651077	-0.0206687183	-0.1480804238	-0.0933469441	-0.0252001661	0.0065822713	0.1397194656	-0.1906735629	0.0279423736	0.1620536373	-0.0120491925	-0.1725964682	0.0212947778	0.0309129066	0.0190281903	0.0584814898	0.1822259621	-0.1366706106	-0.1377968822	-0.2102431981	-0.0415760555	0.1234596036	0.0382440594	-0.057576964	0.0649694343	0.0083185927	-0.1056502827	-0.2176318344	0.1650874067	0.0466388461	-0.0108486844	0.0340115189	0.1052156851	-0.1401601031	0.0280985222	-0.120367292	0.0835059958	-0.0134913957	-0.0217741381	0.0458944819	0.1635318625	-0.1193550261	-0.1108022669	-0.1334347449	0.0572128652	0.2230001287	0.0071140533	0.0518524602	-0.030719136	-0.0478912662	-0.0086569163	-0.1977130412	0.0891915507	-0.2384772966	-0.1108784801	-0.0150409764	0.1135435712	0.0503976028	0.0262277288	-0.0139401946	-0.0476722399	0.272873963	-0.0444187946	0.0164324148	-0.0650720993	0.0217310167	0.0877938974	-0.1679616984	0.0323801713	-0.1402700716	-0.0562496881	0.0454304977	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.00680924	0.01176876	0.0001385037119376	4.6365749377600006e-05	-0.00718417	0.00639543	4.090152488490001e-05	5.16122985889e-05	-0.0115534	0.0047253	2.232846009e-05	0.00013348105156	0.000206452	-4.8356999999999984e-05	2.338399448999998e-09	4.2622428304000006e-08	-0.000562205	0.0	3.16074462025e-07	0.0	0.000184139	-0.000152268	2.3185543824e-08	3.3907171320999995e-08	0.0
5252.882750702073	16.604044757778865	27592777.19262338	275.6943023183238	11289.612879239596	70.1209500202749	127455358.96309257	4916.947631745891	4922.391986402326	8.198494502827089	24229942.86779784	67.215312112886	4969.278825334822	9928.131586617652	1.361571	39.63792	0.048643577	0.0272954	-0.0146309809	-0.1816630038	-0.1345669632	0.0349592402	0.0570775798	-0.0885494927	0.0540724285	0.165231528	0.2245318631	-0.0108848417	-0.1358143383	0.0313528441	-0.1058526747	0.082788191	0.1260278018	-0.108345921	-0.1233714801	0.0889177323	0.0001781248	0.1375667128	0.0384433434	0.1686718874	-0.009630236	0.0565098905	-0.0077421546	-0.0127654369	0.0406468793	-0.0295725865	0.0623076763	-0.171973546	-0.0613832194	0.0122383536	0.0873344203	-0.2056250541	-0.089575714	-0.1987402366	-0.0129045205	0.023303022	0.0303201883	0.1312266728	-0.0510403721	-0.1616150372	-0.0461234166	0.1149795951	-0.0842696168	-0.0404043156	-0.0476622838	0.0812678631	0.1319463062	-0.1093807745	-0.1183693194	0.0289008414	0.1078623602	-0.1171992012	0.0779803225	-0.1409562779	-0.0292554105	-0.022985679	0.0268611996	-0.0521390583	-0.0457362917	-0.050654401	0.0573444561	-0.0331917489	-0.1541670494	0.1045053125	0.0401301876	0.1434230305	-0.0084294544	0.2393162271	-0.0467072492	0.0566106987	-0.0248750536	-0.0866523918	-0.0683625045	-0.1916505844	-0.0763371753	0.1028739226	0.072753197	-0.0001991411	0.0214535074	0.079630767	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.000496393	0.006312847	3.9852037245409e-05	2.46406010449e-07	-0.0141391	-0.00695493	4.83710513049e-05	0.00019991414881	-0.0104054	0.0011479999999999	1.3179039999999994e-06	0.00010827234916	0.000671123	0.000464671	2.1591913824100005e-07	4.5040608112900004e-07	-0.000562205	0.0	3.16074462025e-07	0.0	0.000404024	0.000219885	4.8349413225e-08	1.6323539257600004e-07	0.0
5254.777133539022	1.8943828369483529	27612682.723164577	3.588686332924489	11295.988565591666	6.375686352070261	127599357.67397766	40.64937645997499	4915.9994724172975	-6.392513985028927	24167050.812807143	40.86423504879041	4961.26386687748	9980.89736139681	1.231919	35.863491	0.033586086	0.023975	-0.0766737974	0.0952250945	-0.0309308833	-0.0615792592	-0.0092690315	0.0345103422	-0.1207242554	0.0734185613	-0.1422705553	0.0635337244	-0.0063958888	-0.1306340135	-0.0091288849	-0.1893663424	-0.0392719515	-0.0311639505	-0.0245528039	-0.1315145113	0.0685340131	0.0832549892	0.0688671296	-0.1489947558	0.041572261	0.0179993549	0.273393613	-0.1150671997	-0.0621603402	-0.0298883503	0.0062001571	-0.0140439992	0.0021732447	0.0274049738	-0.078254927	-0.120239589	-0.0620779665	0.215730314	-0.0389546923	-0.099155923	-0.069020318	-0.1444730439	0.1518942014	0.325266428	-0.1523526358	0.1328775997	0.0109757093	0.0163660463	-0.0011486616	0.144528058	-0.0397255507	-0.0111824094	0.0139730987	-0.1423523332	-0.0711189302	-0.0860375847	0.0532970008	0.0585444172	0.0690491472	0.2311231027	-0.0900505313	0.2084682445	-0.1036895788	0.0082008426	-0.0694585815	0.0526749896	-0.0400906757	0.0389512947	0.0385095227	-0.0687939173	-0.1891110558	-0.0536850003	-0.0788950607	0.1006286029	0.0840033026	0.0240174179	0.1240431285	0.3878401867	-0.0191689416	0.1335301046	-0.024502203	0.0118434214	-0.0161264841	0.102702977	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.000484027	1.2366000000000035e-05	1.5291795600000091e-10	2.34282136729e-07	-0.020672	-0.0065328999999999	4.267878241e-05	0.000427331584	-0.00620928	0.00419612	1.7607423054400003e-05	3.8555158118400005e-05	0.000284593	-0.00038653	1.4940544090000005e-07	8.099317564899998e-08	-0.000562205	0.0	3.16074462025e-07	0.0	0.00033366	-7.0364e-05	4.951092496000001e-09	1.113289956e-07	0.0
5248.154965418712	-6.622168120309652	27543130.54104908	43.85311061364548	11289.245975457705	-6.74259013396113	127447074.694388	45.46252171458997	4911.419454659329	-4.580017757968562	24122041.05960614	20.976562663307377	4956.919619295635	9984.343959200787	1.066016	31.033735	0.064469653	0.0375719	-0.0693692703	-0.0314198648	-0.03437377	-0.0860562014	-0.0050797964	-0.0621713941	0.0245003976	0.1290240299	0.1420277681	-0.0158319826	-0.0334758245	0.0936472122	-0.0316411952	-0.1582586325	-0.1141910752	-0.0240476974	0.0133820256	0.1943023863	-0.0436048736	-0.1286862727	-0.1038378169	0.0729123329	0.1849919669	0.0387585853	-0.3212111262	0.0158142528	0.034566967	-0.0056704756	-0.0823454899	-0.0980329355	0.0706119038	0.0101812839	0.0682590526	-0.152008247	0.1043772408	0.1746748965	0.1150820634	-0.0275686588	-0.1086250354	-0.2241417037	0.0141598424	-0.0870248996	-0.1385044438	0.0108774098	-0.1413907055	0.0110675559	-0.0392566766	0.0714597107	-0.1096649605	-0.0391952859	0.0117424021	0.1133496044	0.1478541458	0.1140831439	-0.1322294807	-0.0548836676	-0.1796908715	-0.0233979616	0.273102327	-0.1128463328	0.1463747226	-0.1294642388	-0.1770111286	0.0504894795	-0.1195566503	0.0039561342	0.142189049	0.0660785457	-0.0942488525	-0.0949896391	0.1341200557	-0.0359438181	0.0765469573	0.140073994	0.1208952509	0.0213233463	-0.1095065485	-0.0523087204	0.1135073753	0.0805656462	0.0108958861	0.1311754607	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.00542486	-0.004940833	2.4411830733889004e-05	2.94291060196e-05	-0.0206757	-3.700000000002313e-06	1.3690000000017112e-11	0.00042748457049	-0.0230617	-0.01685242	0.0002840040598564	0.00053184200689	0.000830084	0.000545491	2.975604310810001e-07	6.89039447056e-07	-0.000415562	0.0001466429999999	1.7269177584400001e-07	2.1504169448999992e-08	0.00049498	0.00016132	2.60241424e-08	2.450052004000001e-07	0.0
5226.900894973826	-21.254070444885656	27320492.965878185	451.735510476162	11221.53779402146	-67.70818143624456	125922910.46265204	4584.397833403412	4916.72259022356	5.303135564230615	24174161.02921467	28.123246812607565	4963.266583891369	9934.026239579402	1.150226	33.485256	0.0567752899999999	0.0274405	-0.039113426	-0.1612836387	0.0391451356	0.0863991302	-0.0389603848	0.1425227591	0.118175573	0.0089420062	0.0126108058	0.1403305949	0.0775341401	0.1119629947	0.1801914098	0.0908196398	0.0632857596	0.1289476907	0.031655577	0.0597158182	-0.157477866	0.0295131441	0.0961165838	0.0682046372	-0.0697376087	0.1052014988	0.1088160555	0.0167564261	-0.0981651916	0.0460495308	-0.0528694209	-0.0402673322	0.0181828287	0.0795593762	0.0424708089	0.0791960885	0.0566773281	0.2435986312	-0.0070387871	-0.0092223921	0.1596879865	-0.01578327	0.1174126844	-0.0427169732	-0.0695885423	0.1234236709	0.1937775387	-0.1531643166	0.0761667089	0.0523814475	0.0533616459	0.1378433923	0.0159637237	0.0446837723	0.1021922522	0.0685520907	0.1561186902	-0.0761140381	0.0776485612	0.0550527755	-0.066981809	-0.0608414002	-0.0865622938	0.0691356669	-0.0854811721	-0.0650168048	-0.046540651	-0.0264209517	0.140146457	-0.1197972407	0.0053600623	-0.1975501518	-0.0002184299	0.0818773131	-0.1139171897	0.0032710726	0.1220502356	-0.0053932544	-0.0561199487	0.1289100828	-0.1756203767	-0.2262269871	-0.0300343996	-0.0571257685	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0192618	-0.0138369399999999	0.0001914609085635	0.0003710169392399	-0.0322712	-0.0115954999999999	0.0001344556202499	0.00104143034944	-0.0225022	0.0005595	3.130402500000011e-07	0.00050634900484	0.00104313	0.0002130459999999	4.538859811599997e-08	1.0881201969e-06	-0.000295128	0.0001204339999999	8.710053638400002e-08	1.4504348356e-08	0.000212793	-0.000282187	7.962950296900004e-08	4.5280860849e-08	0.0
5236.590755331841	9.689860358014812	27421882.7388269	93.89339375782694	11232.736391305923	11.198597284463176	126174366.83656842	125.40858113958602	4907.879687091265	-8.84290313229485	24087283.02296305	78.19693580715007	4956.966325489831	9923.398763671556	1.098454	31.978081	0.0306651499999999	0.0205838	0.1181181058	-0.082488202	0.0384579126	0.0148382669	-0.0205081133	0.0442126687	0.1152594116	-0.1211146045	-0.0558482437	0.2670515888	0.0736374402	0.1752751654	0.0209904658	0.1436358451	-0.1415229773	0.0319629573	0.0262328159	-0.0542694499	0.2064233777	0.0588598484	0.0809387635	-0.0061060778	0.0870371595	0.1029372101	-0.1620308328	0.1827301088	0.0233728802	-0.0110959969	0.1264441112	-0.0502987113	0.0073997831	0.0196768608	-0.1321508915	-0.0300692233	-0.0178082025	-0.123974982	0.1213898201	-0.0318419879	-0.0611721984	0.1327645489	0.048861373	-0.1725040178	0.002469329	0.0597401827	-0.0160098104	0.053010514	-0.0653236142	-0.0147795115	-0.1435289024	0.0263223192	0.0081819835	0.0211845503	-0.192956944	-0.139248162	0.011995134	0.006646986	-0.1289568116	-0.0089399809	0.0602165412	-0.2168676612	0.0919888292	0.0209502275	0.0970039328	0.0287993499	-0.0852677353	0.0009709344	-0.0751827926	0.0268261743	-0.1304213885	0.0711838829	0.0840276776	0.0010124131	0.1323511662	-0.1106567544	0.0405971658	-0.1896350486	-0.0397175671	0.0842295845	-0.0512149939	0.0520555918	0.0260750602	0.0813650572	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0190489	0.0002128999999999	4.532640999999936e-08	0.00036286059121	-0.050548	-0.0182768	0.00033404141824	0.002555100304	-0.0164385	0.0060636999999999	3.676845768999998e-05	0.00027022428225	0.000978838	-6.429199999999986e-05	4.1334612639999825e-09	9.581238302440002e-07	-0.000237615	5.751300000000003e-05	5.6460888225e-08	3.3077451690000036e-09	0.000212363	-4.299999999999942e-07	1.84899999999995e-13	4.5098043769e-08	0.0
5240.410408200054	3.81965286821287	27461901.24637145	14.589748033646805	11286.956783221318	54.22039191539443	127395393.42630573	2939.8508994589697	4910.974197967392	3.0945108761270603	24117667.57310147	9.575997562468666	4957.813485708085	9890.694586452551	1.065099	31.007063	0.0612318	0.0356378	0.0642575503	0.0684343576	-0.0041174529	-0.0438942089	-0.0027467229	-0.0804439759	-0.0344084436	-0.0512384827	-0.0181514355	0.1229933826	0.0584651425	0.2485860951	0.0765068964	-0.0166532386	-0.0037033613	-0.0753563129	0.0214383288	0.048436315	0.1752714528	0.0771516098	-0.1222349161	0.1161119842	0.0601277021	0.1076353071	-0.0191379322	-0.0656707098	-0.2702034535	0.0294458145	0.0831532246	0.0618118913	-0.0613421247	-0.027360506	-0.0471699489	0.2329471581	-0.0806503116	0.0945898688	0.0726684265	0.018715814	0.0719555322	0.0514184075	-0.1342077657	-0.0438720734	0.1641139886	-0.20804023	0.0052146097	0.0239852164	0.0231432215	-0.1052699947	0.0005962103	-0.0807605631	0.022838131	0.0569342782	-0.0300897148	-0.1817991979	-0.1212746234	-0.0969610845	-0.087292463	0.0299515223	0.018270027	-0.09932972	-0.1866655834	0.1861776123	-0.0754472989	0.0827166565	0.0876360428	0.086797171	-0.0401641784	-0.246724345	0.0537747036	-0.0803305951	0.0678933896	-0.0393337857	-0.0570183535	0.0228867028	-0.1295505716	-0.1064425907	0.1102593187	-0.1863329995	-0.0039623695	0.0242276455	0.0105300745	-0.1010760036	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0165376	0.0025113	6.306627690000005e-06	0.00027349221376	-0.0158233	0.0347247	0.00120580479009	0.0002503768228899	-0.0217837	-0.0053451999999999	2.8571163039999976e-05	0.00047452958569	0.000823137	-0.000155701	2.4242801401000022e-08	6.775545207690001e-07	-0.000299809	-6.219400000000001e-05	8.9885436481e-08	3.868093636000001e-09	0.00036748	0.000155117	2.4061283689e-08	1.350415504e-07	0.0
