global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
4068.455170677144	0.6609022267798537	0.4367917533625691	16552327.475809587	9712.90877667248	-8.25063322499227	68.07294861334636	94340596.9039613	3843.003110221263	-13.892398962813786	14768672.9051703	192.9987489419896	4236.930097167656	7117.85888255816	0.972725	34.916153	0.05404638	0.0321309	0.1270161191	0.0816109535	0.0477630585	-0.024781252	0.1986577307	0.021347659	0.0655312783	-0.0635436122	-0.1839230425	-0.1078190845	-0.1528322197	0.1208353881	-0.1165523977	-0.0331279579	0.0285293549	-0.0888934785	0.0359217567	0.1784564857	-0.0582696877	0.0389919824	0.0284002575	0.0160437052	-0.0805388057	-0.1075395671	0.0138527838	0.1003192736	0.0786558987	0.0230154073	0.0077209133	0.0822142596	-0.0621519371	0.1585136562	0.0778432517	0.0992995605	0.1271458146	0.0226112505	-0.1127079034	0.0368813678	-0.0155560317	0.0177158995	-0.1755718983	-0.2271640582	0.0110618708	-0.0884306828	0.1521378657	-0.1851437977	-0.0017602573	-0.048073029	-0.0466271544	-0.0387327626	0.239268526	0.1486359287	-0.0115911993	0.0215744392	-0.0856529586	0.0224581206	0.0564156544	-0.0789376936	-0.0598300316	-0.040728102	-0.013157323	-0.1068320189	0.0779583273	0.0542705852	-0.0406424304	0.0285635622	0.1117526927	0.2409487844	0.0978405491	0.0774140144	-0.052982077	-0.0922723254	-0.1142085531	-0.08107969	-0.0945059072	0.0024438777	-0.0747677397	0.2073530565	0.1229163671	0.1666956138	-0.0299398314	-0.100077775	-0.057322127	-0.0987766867	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.027834	-0.0044242	0.000774731556	1.957354564e-05	-0.0165626	-0.0031824999999999	0.00027431971876	1.0128306249999998e-05	-0.00117212	0.0151774799999999	0.0002303558991503	1.3738652944e-06	-0.000110249	-0.0004381299999999	1.2154842000999998e-08	1.9195789689999998e-07	-0.0	0.00017029	0.0	2.89986841e-08	-0.000128044	1.6824e-05	2.83046976e-10	1.6395265936e-08	0.0	0.0	0.0
4079.2330625298127	10.777891852668745	116.16295278782331	16640142.378436357	9734.275232842629	21.36645617014801	456.5254492708561	94756114.30873342	3855.030598501141	12.027488279878073	14861260.915380064	144.66047432260436	4251.824871775277	7143.033146349259	1.043393	37.452766	0.0723590999999999	0.0402066	0.0292579839	0.0356377855	0.152085858	-0.0316673502	0.0301033347	-0.0258510598	-0.1082184306	-0.0626809402	-0.0746511643	-0.080623202	-0.0242712967	0.0287583178	-0.0488351035	0.0554340905	-0.0662472284	0.0008501933	-0.048857931	-0.1364069524	-0.0967517745	0.1135383316	0.0751219263	-0.022273413	0.1212617507	0.1320551949	0.0290565825	-0.0167716727	-0.0669490548	-0.0708488747	-0.1378230571	-0.0166327274	-0.2529119408	-0.0930417531	0.080349333	0.1369952176	0.073828411	-0.0622859806	-0.1023299684	-0.0030786572	-0.0153415027	-0.1605711545	0.1024975251	-0.0624942216	0.1055153488	0.0399300094	-0.0691821743	-0.0175158818	-0.1686167794	0.0308254427	0.0683985297	-0.169480009	-0.089880216	-0.0274465606	0.0475182294	-0.1431378541	0.1109893564	0.0602224435	-0.0204395822	0.1056205958	0.0786034915	-0.0610250587	0.0044622246	-0.0753768483	0.1542198976	0.1080247812	-0.0512154636	0.1214963131	-0.0411350378	-0.1338389486	-0.0025170547	-0.04810026	-0.222751481	0.0394958664	-0.194994994	0.0129861303	-0.0454466711	-0.2338833623	-0.0151490169	-0.1526565826	0.0807714329	0.0616827071	0.0109218659	0.0607450601	-0.1430506315	-0.0745700169	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	-0.012318	0.015516	0.000151733124	0.000240746256	-0.0128518	0.0037108	0.00016516876324	1.377003664e-05	-0.0075185699999999	-0.0063464499999998	4.0277427602498725e-05	5.6528894844898496e-05	0.000518519	0.0006287679999999	2.68861953361e-07	3.953491978239999e-07	0.00025	0.00025	6.25e-08	6.25e-08	-0.000184993	-5.694899999999999e-05	3.2431886009999983e-09	3.4222410049e-08	0.0	0.0	0.0
4073.320122881564	-5.912939648248539	34.962855283829555	16591936.82347188	9704.34328556614	-29.931947276489154	895.9214677625265	94174278.6041126	3840.9838426568535	-14.046755844287418	14753156.879551008	197.31134974902272	4238.7667611387005	7182.43579534422	1.053827	37.827328	0.03189519	0.0184916	-0.0814576165	-0.1253071019	0.0728053	0.0193615563	0.1002193082	0.0076526957	-0.1075003543	0.0801744084	-0.0719431428	-0.0253776985	-0.027630685	-0.1081326396	-0.0518738654	0.0442881019	-0.1348629212	0.1568693125	-0.0978773141	0.1377160236	0.1479483048	-0.0654310077	0.1848309997	0.0402182419	0.0141787361	0.0078309758	-0.1363413398	0.1142471798	-0.0695483601	0.1982078922	-0.1496747157	0.0116201781	0.037628938	-0.0032645935	-0.0203392716	-0.1868682885	-0.0466600795	-0.0454568897	0.1173225458	0.139654295	0.094329815	-0.0846953654	0.0880532921	0.0029390891	-0.0692737547	0.0945447087	0.2253417604	-0.0772401498	0.0368281341	0.1859265649	-0.1863242752	-0.0987536671	-0.0914587259	-0.0213555504	0.0419875697	0.0491477248	-0.1813417985	0.016675614	-0.1069794828	0.140208206	-0.2433570109	-0.0484202575	-0.1146694609	0.098838644	-0.1307860163	0.0088233012	0.0154063514	0.0049289816	0.0223946246	0.0076397946	-0.0623826281	-0.192797697	0.0858631302	0.0487262277	0.0710126908	-0.1365563767	-0.0702287288	-0.0589749909	0.0135023623	0.0692451288	-0.0120594329	0.160700283	-0.0268811202	0.0750093309	0.1911105405	-0.0668539203	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.0123341	-1.6099999999999795e-05	0.00015213002281	2.5920999999999336e-10	-0.0261497	-0.0132979	0.00068380681009	0.00017683414441	-0.00570753	0.0018110399999999	3.2798658815996383e-06	3.25758987009e-05	0.000587748	6.922900000000008e-05	3.454477115040001e-07	4.792654441000011e-09	-1.83033e-23	-0.00025	3.3501079089e-46	6.25e-08	-0.000168819	1.6173999999999984e-05	2.6159827599999945e-10	2.8499854761000003e-08	0.0	0.0	0.0
4085.807245401845	12.487122520280993	155.92822883650868	16693820.846578214	9714.9452921943	10.60200662815987	112.40254454354582	94380162.03032818	3850.686915536945	9.70307288009144	14827789.72148743	94.149623316366	4241.597867661061	7117.8009684073495	1.176261	42.222118	0.02894241	0.0169864	0.130119064	0.0479570048	0.0038832357	-0.1082512867	0.0523578415	0.0494860382	0.0932115518	-0.0986895785	-0.0660472104	0.0487109359	-0.1086467973	0.1240879623	-0.0942038463	0.1704258017	0.0016377137	0.1060377134	0.1346018845	-0.0013349802	-0.1020976571	0.016058054	0.0498440253	-0.0586413385	-0.0852047234	-0.1850585875	-0.0526962142	0.0542441582	0.1894644707	0.1844822213	-0.0061911016	0.0559076728	0.0185252356	0.010414337	0.1567522838	0.0553555682	0.054107749	0.0274637895	-0.0584741126	-0.0007412708	0.0329128858	0.0928595122	-0.2607003427	-0.1365267529	0.1583765676	0.085591357	-0.0184974018	-0.0571465994	0.0766168041	-0.0087415868	0.149274696	0.0461700816	-0.0757991129	0.1381253295	-0.0724873671	0.0278348014	0.1059535134	0.011084271	0.0432542738	-0.0510530643	-0.0811491243	-0.103827836	-0.0635452099	-0.0471822132	0.1955228162	-0.0037584888	-0.1897087412	-0.1067483433	-0.0339115923	0.2735256718	0.0905805476	-0.0131918381	0.0436330553	-0.1791513884	-0.0235729347	-0.0651301575	-0.091816004	0.0979132306	-0.1087114766	-0.0623237182	0.0241342313	0.0926072139	0.1048180842	-0.042485691	0.0294472081	-0.0625234712	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.0190532	-0.0067190999999999	0.0003630244302399	4.514630480999999e-05	-0.0231715	0.0029782	0.00053691841225	8.869675240000002e-06	-0.00572749	-1.996000000000029e-05	3.9840160000001156e-10	3.28041417001e-05	0.000327881	-0.000259867	1.0750595016100001e-07	6.753085768900002e-08	-0.0	1.83033e-23	0.0	3.3501079089e-46	-0.000293455	-0.0001246359999999	1.5534132495999992e-08	8.611583702499998e-08	0.0	0.0	0.0
4091.560032028806	5.752786626960642	33.0945539753372	16740863.495695565	9749.033639904148	34.08834770984868	1162.0154495875456	95043656.91198272	3859.244128795152	8.557213258206957	14893765.245639851	73.22589874643293	4259.815529755402	7239.151491609879	1.139838	40.9147	0.03195088	0.0205009	-0.0866039714	-0.0583023203	0.0513246902	0.0799394586	-0.0515925426	-0.0196674333	-0.1202495344	0.0345556168	0.1307141518	-0.0158107946	0.050811451	0.238057055	-0.0679873762	0.0511043064	-0.0368976335	0.1733769758	-0.0667016381	-0.1797577623	-0.083297353	0.0628028368	0.0219481748	0.1132890304	0.022570942	-0.0670108914	0.0746078797	0.2060511932	-0.0738921539	-0.0073609671	-0.0874501472	-0.1096328005	-0.0105167269	-0.0300612179	0.1320642989	-0.0084983769	-0.0605196876	-0.0711627361	-0.036381617	0.0249948932	0.2306287215	0.0665566427	0.0730226262	-0.0249870125	-0.0694886773	-0.2841913662	-0.1374040081	0.1319566901	-0.0586821659	-0.0182210474	-0.0090629578	-0.014986105	-0.026642735	-0.1168620849	0.0091269141	-0.1265033148	0.1234635311	0.0864179526	0.1516264889	-0.0630435367	-0.0701549551	-0.0942483609	-0.1443277339	-0.0382874191	-0.0271400806	0.0080191137	0.0822798247	-0.0038980078	-0.111022362	0.0178430626	0.1132607553	0.0238198375	-0.0975708022	-0.0380771922	0.0310259183	-0.1687656109	0.0740546114	-0.1207366192	-0.0014046783	0.0700396996	-0.0692346192	-0.2714457368	-0.2097997181	0.1083124233	-0.062821744	0.0210473896	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0191164	-6.319999999999937e-05	0.0003654367489599	3.99423999999992e-09	-0.00596401	0.01720749	3.55694152801e-05	0.0002960977121001	0.0010841	0.00681159	4.63977583281e-05	1.1752728099999998e-06	0.000327881	0.0	1.0750595016100001e-07	0.0	-0.0	0.0	0.0	0.0	-0.000136083	0.0001573719999999	2.4765946383999992e-08	1.8518582889e-08	0.0	0.0	0.0
4076.634663735595	-14.925368293210797	222.7666186879821	16618950.181570629	9705.122954791012	-43.91068511313642	1928.1482671050208	94189411.5676114	3838.961775190375	-20.282353604776745	14737627.511372836	411.3738677492002	4239.682646471847	7160.04018789993	1.160725	41.664433	0.0342912769999999	0.016424	0.0196125972	-0.0615058091	-0.2044827851	-0.071224072	0.0123915223	0.0678665971	0.0604175482	0.1319219638	-0.0176884371	0.1305881008	-0.0571312247	-0.0619404582	0.0818477681	0.0923993432	0.0940597387	-0.0643580613	-0.0159313618	0.1944853216	-0.0242258991	-0.285569015	-0.008417243	-0.0814761444	0.09662253	-0.0487809146	0.0409212802	0.1006889662	-0.0423793627	0.0280583723	-0.0628292806	-0.0791240676	-0.0515969102	0.0130621522	-0.0105904398	-0.0559665832	-0.0973891647	-0.1129816699	-0.1926092848	0.0389778889	-0.1593358463	0.1679966684	0.185494613	0.2877552584	-0.1183069832	-0.1061983542	-0.0707648737	0.0957029815	-0.11706214	0.1056842224	0.0374695041	0.0278582771	0.0114266439	-0.002862634	-0.1432433807	0.0802623625	-0.2150548227	-0.2418355549	-0.0247003226	0.0146156275	-0.0237654589	-0.1133523076	-0.165592159	0.0639202489	-0.1400832523	-0.1259862566	0.1079505981	0.0499239843	0.0059029461	-0.1839966723	0.0302328803	0.0303161406	-0.1016194116	0.0475011719	-0.1144143341	0.073739803	0.1263811084	0.1680631331	0.0730372895	0.007914357	-0.0109940973	-0.1455809983	-0.0842108159	0.2694579538	-0.0048682656	-0.0287717616	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.0123126	0.0068037999999999	0.00015160011876	4.629169443999999e-05	0.000426532	0.006390542	1.81929547024e-07	4.0839027053764e-05	0.00107504	-9.059999999999973e-06	8.208359999999947e-11	1.1557110016e-06	6.45455e-05	-0.0002633354999999	4.166121570249999e-09	6.934558556024998e-08	0.000108084	0.000108084	1.1682151056e-08	1.1682151056e-08	-0.000186421	-5.0338000000000005e-05	2.533914244e-09	3.4752789241e-08	0.0	0.0	0.0
4082.517705137162	5.88304140156697	34.61017613255106	16666950.8127584	9722.87373000833	17.750775217318733	315.0900208157769	94534273.5696861	3855.066849612118	16.105074421742756	14861540.4149783	259.3734221298728	4243.652422676796	7126.78618827385	1.183529	42.482998	0.0781218169999999	0.0362854	0.0665822518	0.1002318847	0.1428634022	0.0031409171	-0.0891397732	-0.0222845495	-0.0847645526	-0.1634838601	-0.0721057538	-0.0952895599	-0.0353974367	0.1202578584	0.145694075	0.1164668697	0.0518217763	-0.0865526401	-0.2396766508	0.0090070423	0.0228067355	0.0059423099	0.0629682314	-0.0753215824	-0.1527731537	0.0213241655	0.0272618064	-0.1589377517	-0.1371470523	-0.0213821626	0.1006139768	-0.1424074814	0.0397015236	0.0554055939	-0.1911031698	0.1298620606	0.2107214857	0.0638049248	0.0840888471	-0.1776567379	-0.0806581443	0.0333267042	-0.1214488993	0.087459024	-0.0727260429	0.1067144107	0.0590944612	0.1861852469	0.1660696602	0.0796766144	0.0767415636	-0.0107709585	-0.0895811979	0.1132406447	0.1359023872	-0.0344065861	0.0153978566	0.003787484	0.152272598	0.0888574703	0.0068836526	0.0860449684	0.1984797078	0.1628705916	0.1183791586	-0.0200525976	0.0274364638	0.009986649	0.1367802381	-0.0174785664	-0.1540428461	-0.0120656578	-0.0579847208	-0.0166470766	0.0974590155	0.1237242128	0.1310633071	0.1102187394	-0.0117452657	0.1043830963	-0.163267601	-0.0208500056	0.1777250394	-0.0305336024	0.026134786	-0.1086976283	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.0023775	0.0146901	5.652506249999999e-06	0.0002157990380099	-0.00594805	-0.006374582	3.53792988025e-05	4.0635295674724e-05	0.0174705	0.01639546	0.0002688111086116	0.00030521837025	0.0006854	0.0006208545	4.697731599999999e-07	3.8546031017024994e-07	0.000276373	0.000168289	7.6382035129e-08	2.832118752100001e-08	-0.000210511	-2.4089999999999995e-05	5.803280999999996e-10	4.4314881121e-08	0.0	0.0	0.0
4090.752484933381	8.234779796218845	67.81159829221409	16734255.89298863	9719.50989495578	-3.363835052550712	11.315386260768852	94468872.59814332	3852.625781798631	-2.441067813486825	14842725.414579514	5.958812070041348	4248.338155280328	7201.678091592739	1.166384	41.867554	0.0863978799999999	0.0385367	-0.0454293235	-0.1163939564	-0.0360190936	-0.0315490273	-0.0562643576	0.044682211	-0.0175488449	0.0479476931	0.1342136018	0.033383875	-0.0150443954	0.0071785708	-0.0278374123	0.0590730244	-0.104407132	0.074298178	-0.0558461962	-0.0250264428	-0.027300749	0.0843366352	0.0250693171	-0.0233413512	0.1391165216	0.0738575543	0.0095167338	0.2602193371	0.1714758124	-0.1160118008	0.0756622286	-0.2163919852	-0.0554566141	-0.0943128033	-0.0648569794	0.0983371007	-0.0726133086	-0.0441864613	0.2249441001	-0.0248671284	-0.0458585931	0.0395718212	-0.0734974642	-0.0901745667	-0.0287972231	0.1215414599	0.0715577524	0.0183925915	-0.0414445436	0.0303428976	0.1281683236	-0.0663372688	-0.0062168906	-0.0298844776	0.0608259624	-0.0619512839	0.0047835605	0.0791788709	0.0634543027	0.0390507748	0.0380974323	-0.0772136405	-0.1106660935	-0.265808211	0.0298758199	-0.2430578941	0.0233467611	0.085937333	-0.0968402177	-0.106069859	0.040550052	0.0100377155	0.0459134421	0.0546124464	0.2411697396	0.0908941665	-0.1291513269	-0.0185503709	-0.0536484692	0.0905275039	-0.0026511345	0.1002269084	0.0920175253	0.0730659198	0.0562621166	0.0862440846	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0181887	-0.0205662	0.00033082880769	0.00042296858244	-0.00596481	-1.6760000000000212e-05	3.55789583361e-05	2.8089760000000713e-10	-0.00492392	-0.0223944199999999	0.0005015100471364	2.42449881664e-05	0.000162733	-0.000522667	2.6482029289e-08	2.73180792889e-07	-0.0	-0.000276373	0.0	7.6382035129e-08	-0.000141141	6.937e-05	4.812196899999999e-09	1.9920781881000004e-08	0.0	0.0	0.0
4080.714834939529	-10.037649993852028	100.75441739907762	16652233.564095546	9725.439526733162	5.929631777382383	35.16053301534296	94584173.98814376	3856.987247767073	4.361465968441735	14876350.62943782	19.0223853938754	4253.442893487662	7202.4785984019545	1.127669	40.477886	0.03087909	0.0149231	0.0223301254	0.0400940423	-0.224533175	0.081880636	-0.0547268508	-0.0046608616	0.1465699181	0.0862956435	0.0095644754	0.031024914	0.1716224343	0.1843130344	-0.053499345	0.2322667351	0.0651462309	-0.1345518051	-0.0246935104	-0.013399903	0.0399628216	-0.1200749656	-0.1552595902	-0.0336548182	0.0431417193	-0.0094266572	-0.0796693599	0.035092227	0.0326948855	-0.1159278709	0.2260985393	0.2177623739	-0.0421285401	0.0058245859	-0.1019142109	0.0828754634	-0.1723802882	-0.1015132405	-0.2424099889	-0.0583161136	0.1219092705	0.2249904554	-0.0407138681	-0.0410171999	0.0120325634	0.0354608409	0.045004116	-0.1129095998	0.1471286922	0.0180774538	-0.0376099639	0.0710620105	0.0290179418	0.0392166362	-0.1019552726	0.1063366568	0.0702659729	-0.1716245014	0.0408872872	-0.0913475265	-0.0033043406	-0.0069420363	0.1087392648	-0.1659679217	-0.1909841978	0.0816541121	-0.1629284784	0.057189624	0.0013646212	-0.175554443	0.243982643	0.2439431581	0.0899178899	-0.1182664769	-0.013363764	0.0163912867	0.1771856961	0.0951329204	-0.0132319012	-0.0312770147	-0.030318118	0.0774624924	-0.0548761385	-0.0720570246	0.0689809735	-0.1231559155	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0279643	-0.0097756	0.00078200207449	9.556235536000004e-05	-0.00596667	-1.860000000000229e-06	3.56011508889e-05	3.4596000000008538e-12	0.00474701	0.00967093	9.352688706490002e-05	2.2534103940100004e-05	0.000254885	9.2152e-05	6.4966363225e-08	8.491991103999999e-09	-0.000128223	-0.000128223	1.6441137729000003e-08	1.6441137729000003e-08	-0.00014938	-8.239e-06	6.788112100000001e-11	2.2314384400000004e-08	0.0	0.0	0.0
4082.278105353844	1.5632704143149567	2.443814388272457	16664994.529451368	9719.200339636443	-6.239187096718524	38.927455627858926	94462855.24198917	3838.804031714965	-18.18321605210804	14736416.39391107	330.6293459976394	4224.851159722779	7139.4552967091295	1.11692	40.092064	0.061789755	0.0303608	0.0958662416	0.0611163228	0.0534119031	-0.0523379427	-0.0059750518	0.0393465221	0.0785062955	-0.1124755907	-0.065135803	-0.0417648921	-0.0627119446	-0.0154061174	-0.0120410975	0.0644159719	-0.0655898151	0.0194652426	0.191810227	0.1145255248	-0.0164730381	0.1266193498	0.061815554	-0.1887382929	-0.1250980604	-0.0710849928	-0.0839504408	-0.0302344033	0.0379394671	-0.0349630773	-0.0955837833	-0.0426389644	0.04933751	-0.0626637689	-0.1513329353	-0.101904776	-0.0451994584	0.0122070888	0.1504086444	-0.146102986	0.1065043842	-0.0731595121	-0.0181397869	0.2019300697	0.008583419	-0.0038849371	-0.1707227233	0.0922163715	0.0152694862	-0.1317861539	0.1269960392	-0.0004807319	-0.0693306921	0.1834033189	0.0658183397	0.0601018126	0.0188714358	0.1248518805	-0.0710759764	0.0360467889	-0.0429961076	-0.027236987	0.031060997	0.0423219711	0.1772787253	-0.0565806756	0.0760028109	-0.0472406698	0.0935219175	-0.1287281798	-0.1224923091	-0.1286970481	0.1392887309	-0.0961242105	0.1507814439	0.015863126	0.0630499947	0.0259577611	0.0617876402	-0.1442334445	-0.0787981882	-0.1336850617	-0.0984936415	-0.1467043993	-0.0645190059	0.061091733	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0123072	0.0156571	0.00015146717184	0.00024514478041	-0.000451685	0.005514985	2.0401933922500002e-07	3.0415059550225e-05	-0.00244556	-0.00719257	5.173306320490001e-05	5.9807637136e-06	-0.000259987	-0.000514872	6.7593240169e-08	2.65093176384e-07	-0.000102183	2.604000000000001e-05	1.0441365488999998e-08	6.780816000000007e-10	-0.00027697	-0.00012759	1.6279208100000005e-08	7.671238090000003e-08	0.0	0.0	0.0
4095.282845279057	13.004739925213016	169.12326052242946	16771341.582836928	9740.247168181251	21.046828544807795	442.9689917945362	94872414.89726289	3859.953997837024	21.14996612205914	14899244.865418024	447.3210669642494	4257.742403609084	7220.011228650345	1.103854	39.623047	0.04292055	0.0218672	-0.0718463821	-0.0190583566	0.0447583801	0.0671011416	-0.0953529525	-0.0508075855	-0.0439336693	-0.0187009474	0.1154896766	-0.0332181465	0.0403191307	0.2055170162	0.0675407363	-0.0034911949	-0.1411382665	0.2169633853	-0.0683156899	-0.1051166482	0.1191015376	-0.078121525	0.044620052	0.1234633771	-0.0521528503	0.0868252159	-0.0969800486	0.0614237656	0.1092356903	-0.0373098672	0.0616178291	0.137332931	0.106318269	0.1965882442	-0.0634674557	0.0580201783	0.0365722967	0.0696435171	0.1387410889	-0.031305633	-0.1653421807	-0.0973473378	-0.0035883336	-0.1366328885	0.1020043387	-0.0335602253	0.0891765004	0.1575721093	-0.0858400368	0.1638607707	0.0474733982	0.0013222042	-0.169598994	-0.1204382297	0.0597980881	-0.0087623568	0.0183171279	-0.0280049269	0.0536354122	0.0592683166	-0.0830962262	0.1764528746	0.1109089315	-0.174871678	-0.1300176263	-0.0041017152	0.0104938476	-0.0209890685	0.2302700607	0.1821133249	-0.0326565841	-0.1398124033	0.0777477407	0.0136661752	-0.0312610337	0.1689434046	-0.0925417272	-0.0028396186	-0.1637755225	0.0567475056	-0.0192942957	0.037858957	0.0223462266	0.1522403546	-0.063457431	-0.0932010047	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0122952	1.2000000000001593e-05	0.0001511719430399	1.4400000000003823e-10	-0.00259662	-0.002144935	6.7424354244e-06	4.600746154225001e-06	0.0110437	0.01348926	0.0001819601353476	0.00012196330969	-3.58311e-05	0.0002241558999999	1.2838677272100003e-09	5.024586750481e-08	-7.37141e-05	2.8468899999999994e-05	5.43376853881e-09	8.104782672099995e-10	1.58923e-05	0.0002928623	8.576832676129002e-08	2.5256519929e-10	0.0	0.0	0.0
4080.50491749276	-14.777927786296914	218.3871496570064	16650520.381682595	9722.79327088583	-17.453897295421484	304.6385307991214	94532708.98838276	3844.153720641404	-15.800277195619856	14777517.82792115	249.64875945842485	4249.156877186147	7225.608417728405	1.129355	40.538422	0.02776503	0.0169394	-0.1236910153	-0.1091009108	-0.148727209	0.115131588	0.0160285334	-0.022280709	0.0263876898	0.2335608313	0.0662754042	0.0033306679	0.0752029591	-0.0356914599	-0.0093000413	0.1636944493	-0.0088464688	-0.1001930288	0.0001756258	-0.0115974372	0.0288302899	0.0976413032	0.1517168651	0.1396876747	-0.0123425625	-0.1806693784	0.1707654091	-0.1371215815	0.0096939167	0.0799747915	-0.0321373953	0.1201426024	-0.054390722	0.2118120307	-0.0260587646	0.0950941858	-0.1614477882	-0.0586850197	0.106914756	-0.0879444613	0.0604557712	0.1042485243	-0.0329839824	0.1190935582	-0.1366909974	0.000972975	0.1240428518	0.0180926509	0.0288352444	-0.0937772479	-0.2163331035	0.0514625499	-0.1038120409	-0.171432026	-0.1746717074	0.0483600322	-0.1071272758	0.1952585381	0.1041295789	0.0073371296	0.0531253789	-0.0457983407	-0.0066193693	0.1386117221	0.0251989994	0.0943554757	0.0039518458	0.1598963684	0.1772358783	0.0611340503	0.1780607568	0.0081258128	0.0631743837	-0.029089387	0.1386897601	0.0685838656	0.0479133013	0.1169171307	0.1037024791	0.0446612376	-0.0699650855	-0.0051125211	-0.0414875293	-0.1046036942	0.0026286297	0.0799431888	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0123104	-1.520000000000167e-05	0.00015154594816	2.3104000000005078e-10	-0.00597104	-0.00337442	3.56533186816e-05	1.1386710336400002e-05	-0.00243893	-0.01348263	0.0001817813117169	5.9483795449000005e-06	-5.00739e-05	-1.42428e-05	2.50739546121e-09	2.0285735183999999e-10	-5.43306e-05	1.93835e-05	2.9518140963599996e-09	3.7572007225000005e-10	-0.000168337	-0.0001842293	3.394043497849001e-08	2.8337345569e-08	0.0	0.0	0.0
