global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
6074.877298969081	29.449895924381963	867.2963699569293	36904134.19752988	11671.74807766335	102.88623033651857	136229703.1884381	10585.576392859151	5855.8183492547	28.31465917671449	801.7199242935018	34290608.539468035	5869.711857283043	9092.076611832166	1.022651	34.976711	0.0523254799999999	0.0308311	0.094174929	-0.0455956629	-0.0549374583	-0.1008233428	0.0378906	-0.0826818663	-0.1557223225	0.0139740041	-0.0722561191	-0.0211363289	0.0858373314	0.0354649363	-0.2415314482	-0.025414106	0.1140432111	-0.1033399192	0.0497367054	0.018936117	-0.122766105	-0.2485036987	0.1560808124	-0.0809878479	-0.0662324069	0.104306419	-0.1961417505	-0.0367822407	0.0419437527	0.0050586852	-0.1039638944	0.0495344894	-0.040884702	0.1577493245	-0.0061040044	-0.0419433803	-0.0407065369	-0.1877737204	-0.0115292965	0.0386191169	0.0590086661	0.041871381	-0.0548329544	0.1540070185	-0.1596060942	0.0580384144	-0.0005614188	0.0567200667	-0.0980982497	-0.2537392911	0.0027094723	0.0341304598	-0.0476982715	0.0950392947	0.0393287142	0.0361484354	0.0476672507	0.190125302	-0.0218435043	-0.0252514157	-0.0288424182	0.117459083	-0.0067524482	0.0919996461	-0.0315003242	-0.0806544119	-0.2548374663	0.1915880239	0.0066427779	0.0462484911	0.0891580049	-0.2317065453	-0.0122626643	0.0170441017	0.0103300984	-0.0792574571	0.0892139836	-0.0229911612	0.1475092817	0.0350198014	-0.0299496148	-0.0549933767	-0.1768804018	-0.0298764305	0.0567877552	0.0614669946	0.0305540703	-0.0896856787	0.0299117689	-0.2024308286	-0.0273902123	-0.0263005315	-0.0224910253	-0.1802642933	-0.004464235	-0.1957690054	0.0964564723	-0.0090336427	-0.0730856372	-0.001495884	-0.0607369215	0.0810368959	0.1382473864	-0.0119430738	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0862881999999999	0.0024198999999998	0.0074456534592399	5.855916009999475e-06	0.0456311	-0.0005386999999999	0.00208219728721	2.9019768999999585e-07	-0.0706	0.030139	0.0049843599999999	0.000908359321	-0.000398003	0.0002510249999999	6.301355062499997e-08	1.5840638800900004e-07	-0.000610364	-2.4032000000000003e-05	5.775370240000001e-10	3.7254421249600005e-07	-3.9368e-05	-0.0001095005999999	1.549839424e-09	1.1990381400359998e-08	0.0
6059.322871876934	-15.554427092146398	241.94020216489784	36715393.66565093	11656.694288182767	-15.053789480582054	135878521.72815275	226.6165777256829	5855.5589231819085	-0.2594260727910296	0.0673018872437765	34287570.30285528	5870.675829362628	9083.924010027731	0.977657	33.437843	0.0942314	0.0441236	0.0835894771	-0.074712889	-0.0507751329	-0.1190882734	0.0862179356	-0.0890965285	-0.101654868	-0.028893689	-0.0568732682	0.013087009	0.1521082162	0.0103624127	-0.1338405706	0.0126351663	0.077909683	-0.042437119	0.0241786953	0.0473138926	-0.0070258663	-0.1620340735	0.1314259667	-0.0680886312	0.0474990176	0.0846851261	0.2351819963	-0.1082544199	-0.076772982	-0.0144376892	0.1329975261	0.0726645901	-0.0415853349	-0.0007806608	0.0897856868	-0.1397017485	0.0155868536	-0.1393197694	-0.0504671064	-0.0632210832	0.0047034111	0.0321704141	0.0195864854	-0.1150210728	-0.0379363561	0.0536292408	0.0906141275	-0.1235695234	-0.1419344844	0.1064616879	-0.027678191	0.0923465075	-0.042739588	-0.2086395268	0.0519578608	-0.0400761242	-0.0174493819	-0.146955614	-0.0340655959	0.1119391715	0.0118395937	0.0906642212	0.0419986451	0.0215721065	-0.0255506929	0.0104113382	-0.1482747767	0.1041443496	-0.0069047982	-0.0100119451	-0.2039590782	0.0582854507	-0.1997189739	-0.0580367928	-0.0127542684	0.1603589545	-0.0110290444	-0.0546980586	0.0099145433	0.1606311321	-0.0870705577	-0.0721003924	-0.1005886597	-0.0986726943	0.0243087507	-0.0335983051	0.0234437574	0.0328601403	-0.0866464064	-0.0057103121	-0.0142928226	0.0725895476	-0.0370705911	0.0525546481	-0.2028536546	0.125029207	0.1084704373	-0.0749829831	0.1536467544	0.0374456358	-0.0029642101	-0.1374829779	-0.1224263992	-0.0774797688	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0899002	0.0036120000000001	0.00808204596004	1.3046544000000732e-05	0.0689986	0.0233674999999999	0.0047608068019599	0.0005460400562499	-0.058825	0.0117749999999999	0.003460380625	0.0001386506249999	-0.000701135	-0.0003031319999999	9.188900942399997e-08	4.915902882249999e-07	-0.000255666	0.0003546979999999	1.2581067120399998e-07	6.536510355599999e-08	0.00041234	0.000451708	1.7002427560000006e-07	2.0404011726400005e-07	0.0
6075.5149254539765	16.192053577042316	262.1825990418088	36911881.60941404	11707.590338320077	50.89605013730943	137067671.5299256	2590.4079195795152	5840.853733891308	-14.705189290600174	216.24259207238205	34115572.34071204	5854.900269872964	9127.2728921977	1.018749	34.843254	0.0447101	0.0210245	0.0285220427	-0.0933260077	0.0425877981	-0.1051084052	0.0529248096	-0.023825641	-0.1292264202	0.0784643725	-0.1419577975	-0.0538286172	0.0636403761	-0.0718919485	-0.0222482973	0.004459664	0.1049170488	-0.0902649509	-0.210750098	0.1252230803	-0.1439697366	0.0299204952	0.0941870695	-0.066990007	0.0843469771	-0.0337904411	0.0538073134	-0.0142635268	0.1227634093	-0.0169400454	0.1248162641	-0.0615672875	-0.006408091	-0.0065427637	0.1103948992	0.0551332847	0.024818467	0.0036494468	0.0860827541	-0.0087319632	0.1150670056	0.0473337369	-0.1161650268	0.0406811974	-0.0274552845	-0.0623390662	-0.0957306294	0.0244337263	-0.0824909547	-0.1380764162	0.0495261883	-0.0716890467	-0.038820193	0.0117559517	-0.0017471803	-0.0002896732	0.1450881543	-0.1405506682	-0.058458438	0.0379334944	-0.0013592487	0.1054389061	0.0154792766	0.0547754289	0.231047559	-0.1122959637	0.0381230189	0.1592927328	-0.0061421128	0.1184307105	-0.0494126184	0.0407187756	-0.0186004316	0.1248503691	-0.0098145424	0.0999179303	-0.1170248089	0.0258514426	0.0058123932	0.0741021487	0.0912113859	-0.0297341757	0.0300303385	0.0249889119	0.0996849281	0.0514815494	0.11281407	-0.0794294005	-0.0377270624	0.0136040945	0.0196110654	-0.0929625872	-0.0162591792	-0.0896932117	-0.0135495504	-0.1801074714	-0.0167953188	-0.011389634	-0.0179556607	-0.0255795096	0.0464389261	-0.2030613084	0.0215088799	-0.0809054052	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.102079	0.0121788	0.010420122241	0.00014832316944	0.0590868	-0.0099117999999999	0.00349124993424	9.824377923999984e-05	-0.0497847	0.0090403	0.00247851635409	8.172702409000003e-05	-0.000869875	-0.00016874	2.8473187600000003e-08	7.56682515625e-07	-0.000321547	-6.5881e-05	4.340306161e-09	1.03392473209e-07	0.000375377	-3.6963000000000046e-05	1.4090789212899998e-07	1.3662633690000035e-09	0.0
6074.311521323734	-1.2034041302422338	1.4481815006840673	36897260.45808626	11712.864965327824	5.274627007747768	137191205.69600397	27.821690070862168	5854.124234970637	13.270501079328824	176.10619889646748	34270770.55847055	5869.30807487149	9154.24953088299	1.014239	34.689007	0.0976101	0.0484204	-0.0247480922	-0.0770744331	0.041853885	-0.2499171571	-0.0456901153	-0.028756449	-0.0618161227	0.1074845566	-0.1938616124	0.0706432048	0.0665812905	-0.0539901865	0.0484653144	-0.0821387705	0.1267491067	-0.0364642084	-0.0195267513	0.1421970627	-0.0364191252	-0.0439666186	0.0158890985	0.0394176748	0.0692755819	-0.1097032794	-0.1508090481	-0.02764484	-0.0569852965	0.0691041169	0.0579476228	-0.0097885454	0.0888531341	-0.0872962134	-0.0126084001	0.0869725565	0.0653453744	0.1336465136	-0.0594189448	-0.0313234813	-0.022046572	0.0738344635	-0.0218802856	-0.0989565762	0.0444924361	0.0105169406	0.08322163	-0.0681529005	0.0187297929	0.193839642	-0.0281371181	-0.1903508086	0.0057558308	-0.1478787327	-0.1075176227	-0.220818381	-0.0517506173	0.1031714698	0.0467742822	0.0382751961	-0.084060046	0.1546320207	0.0591634435	0.0091339861	0.052582757	-0.0747944207	-0.0304044428	0.0153364317	0.1120756156	0.1615739221	0.1006273216	-0.0096989216	0.0581925778	-0.0712964606	0.0110579126	0.047562925	0.0186960952	0.0523078442	-0.0980840841	-0.0592188453	0.0764420104	-0.0247703276	0.1629969713	-0.0302977482	-0.0754863183	-0.044248915	0.0740540759	0.0369757203	-0.0308686694	0.0709408544	-0.0181802765	0.1380464872	0.0040865564	0.117261516	-0.0554090355	0.09562269	-0.1687751487	-0.0360936637	0.1970918267	0.0214273968	0.2156931684	0.1296632708	-0.0107581709	0.0573675246	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.0890263	-0.0130527	0.00792568209169	0.00017037297729	0.0654974	0.0064105999999999	0.0042899094067599	4.1095792359999945e-05	-0.0396342	0.0101505	0.00157086980964	0.00010303265025	-0.00144012	-0.000570245	3.251793600250001e-07	2.0739456144e-06	0.000277144	0.0005986909999999	3.58430913481e-07	7.6808796736e-08	0.000184387	-0.0001909899999999	3.3998565769e-08	3.64771801e-08	0.0
6089.023074091103	14.71155276736863	216.4297848270716	37076201.99681386	11695.32488029524	-17.540085032584102	136780624.0556529	307.6545829502808	5867.658905496804	13.534670526167249	183.1873062519004	34429421.03125596	5884.392565977356	9147.346497072993	1.202494	41.127731	0.229831685	0.111014	0.0527631962	-0.0641561241	-0.0011037159	-0.0767307635	0.0599869603	0.0252494484	-0.0712217621	-0.042544199	-0.0553508266	0.2088707903	0.0732554632	-0.0555019908	-0.1316278525	0.0049283833	-0.0585579051	-0.0013342246	0.1446150776	0.1406261878	0.0084302493	0.0275954361	-0.0849076248	-0.0760175927	0.0064974242	-0.0065341336	-0.0281968084	-0.1086855398	0.1602936073	0.0107769837	-0.0275614485	-0.1076384342	-0.096772237	-0.0040095446	0.0544997079	-0.0270474321	0.1535438638	0.1866863106	-0.0153283489	0.1073466643	-0.0733419089	-0.0814835501	0.0751064684	0.0677152602	0.1718124372	-0.0473335096	-0.0635099901	0.0273250022	0.0599939597	-0.1028815056	0.0345164658	-0.0874824486	0.0451217568	0.0159555603	-0.0025599616	-0.0415493441	0.1179272033	-0.0470224101	0.0161420459	-0.1527015594	-0.0002698329	-0.026037676	0.1231583392	-0.0296798474	-0.1294691986	-0.0590932127	0.0353319205	-0.0467457472	-0.0297184198	0.1168758189	0.0637059285	-0.0492843575	-0.1196653236	0.1418114459	0.0345241185	-0.0553062073	-0.1459786738	-0.042809101	0.0281886077	0.0303480285	-0.0252745899	0.0272342898	0.1979880608	0.094557676	-0.1484786011	0.0337419658	-0.0993457938	0.0620792101	0.1256538654	0.0956160463	-0.0013090276	-0.0987841703	-0.0583742653	-0.0154174751	0.0985548315	-0.102897361	-0.0638966843	0.0693637502	-0.0026988857	0.0038667339	0.0355988691	-0.0772924803	-0.0080551529	0.0471328434	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.0607729	-0.0282534	0.0036933453744099	0.00079825461156	0.0078694999999999	-0.0576279000000001	6.192903024999841e-05	0.00332097485841	0.00938769	0.04902189	8.81287235361e-05	0.002403145699172	0.00020522	0.00164534	2.7071437156e-06	4.21152484e-08	6.52641e-05	-0.0002118799	4.489309202401e-08	4.259402748809999e-09	0.000143037	-4.135e-05	2.0459583369e-08	1.7098225e-09	0.0
6058.673840814322	-30.34923327678098	921.0759604884698	36707528.70936777	11704.475968107312	9.151087812071635	136994757.6880016	83.74240814424606	5850.5338656931945	-17.12503980360998	293.26698827522614	34228746.513622954	5864.589609522593	9144.041500308937	1.134377	38.797966	0.05565541	0.0274379	0.1051392789	-0.0246126861	-0.0235192478	0.128545021	0.1469821407	0.0492277729	-0.0756735101	-0.0810108583	-0.0605183351	0.083605286	-0.1936645528	0.110114151	0.0066830461	-0.0798759731	0.0921888305	0.013891554	0.0247966332	0.0617055242	-0.0351781838	-0.0137340745	-0.0345067497	-0.0599335088	0.0516926151	-0.0799864956	-0.0093165956	-0.0245839247	-0.0986840911	0.0689807824	-0.0782492978	-0.1146790757	-0.0707041808	-0.0324490252	-0.0747020338	0.274732986	-0.1325249607	-0.0420392296	0.0980942224	-0.0672996924	-0.0869834557	-0.1399862452	-0.0740844963	0.0291433743	-0.0229902166	-0.083947907	0.0733054493	-0.0525071761	-0.1408870185	-0.0308147376	0.0959049111	0.0179664682	-0.124403909	-0.0229548345	0.073173607	0.0154539083	0.0256983173	0.0649929895	0.1895087206	-0.0633249943	-0.0705251974	0.1075793676	0.0175217306	-0.0244519058	-0.013392168	-0.0661907082	-0.0181429967	-0.0450709345	-0.0316330588	0.1051222354	-0.0002133854	0.0354628383	-0.002937546	-0.1118668911	0.0729533289	-0.0566946547	-0.0555653438	-0.0210344925	-0.0199285394	-0.2038964093	0.2240460466	0.0333682713	-0.0636716974	0.0738641577	0.1090624652	-0.0898078646	-0.1268593049	-0.1101717932	0.0270546056	0.0458317481	0.1086327024	0.093577829	0.0194831975	-0.0303187458	-0.1269805594	-0.1020733865	0.0844377121	-0.0923504527	0.0145928879	0.0949911709	-0.0530010596	0.0071994846	0.0292241953	0.1519456564	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0687664	0.0079935	0.00472881776896	6.389604225000012e-05	-0.0141987	-0.0220681999999999	0.00020160308169	0.0004870054512399	0.0103165	0.0009288099999999	0.0001064301722499	8.626880160999975e-07	0.000319407	0.000114187	1.3038670969000005e-08	1.0202083164900001e-07	-0.000100605	-0.0001658691	2.751255833481e-08	1.0121366025e-08	-7.02049e-05	-0.0002132419	4.928727984010001e-09	4.547210791561e-08	0.0
6046.970304174309	-11.703536640013226	136.97276988413208	36565849.85956593	11641.128437832269	-63.34753027504303	135515871.30610716	4012.909591947493	5851.432187762408	0.8983220692134637	0.806982540035959	34239258.64798196	5865.048404141597	9161.721712504612	1.119365	38.284531	0.0755832649999999	0.0413081	-0.044937432	-0.0807152654	-0.0032635331	0.0780154986	-0.0543774272	-0.0382099919	0.0468623671	-0.0569946825	-0.0476078867	-0.0803790944	-0.0919139166	-0.0605753715	0.0178640966	0.0206744869	-0.1415531826	-0.0528001287	0.0491154316	-0.0246650137	-0.014007707	0.0702074601	0.0095549345	0.0637168732	0.112870316	0.1475863177	0.0965971548	0.0661665123	-0.0057054644	-0.0312800117	-0.0961886397	0.0337354979	-0.0400287365	-0.179530991	0.1636892293	0.0410376035	0.0326142981	0.0644564153	0.099706036	-0.0020886151	-0.1309739234	0.0299699447	0.0766113383	0.0736239107	-0.0493425793	-0.1635604661	0.0349812458	-0.0681421939	0.0292414917	-0.0163734014	-0.1427707274	0.193645728	0.0518319908	-0.1293777552	0.0148956767	0.0874528152	0.1243224538	-0.0294555005	-0.035121953	-0.1101064379	0.0264858992	-0.1310405843	0.0354540538	0.0511412238	-0.0447941776	-0.0537326644	0.0617510703	-0.0156015739	0.0561422119	-0.0888072693	-0.2007000934	-0.0187544428	0.0237976955	0.0249236436	0.017775608	-0.1057837598	-0.0232848483	-0.102137883	-0.1692008188	0.1027457264	0.0962078525	0.0362010965	0.0682093381	0.1105853641	-0.0216287871	-0.0831544809	0.0092066497	0.0063614625	0.0591960282	-0.0664022701	0.162978673	-0.1038356516	-0.1657744841	-0.0216859194	-0.01284477	0.1793571941	0.1186960863	-0.0220598976	0.0622403342	-0.0241673453	-0.0409012467	-0.0932023803	0.0052475765	-0.0566097413	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.0723174	0.0035509999999999	0.00522980634276	1.260960099999999e-05	-0.0480357	-0.033837	0.00230742847449	0.001144942569	-0.00646117	-0.0167776699999999	4.17467177689e-05	0.0002814902106288	0.000514279	0.0001948719999999	3.797509638399998e-08	2.64482889841e-07	5.69028e-05	0.0001575078	2.4808707060840004e-08	3.23792864784e-09	-0.000146177	-7.597209999999999e-05	2.1367715329e-08	5.7717599784099995e-09	0.0
6021.316135105171	-25.654169069137424	658.1363906278873	36256247.99887788	11631.433285345902	-9.695152486367078	135290240.27145255	93.99598173390974	5818.454427024137	-32.97776073827117	1087.5327033106596	33854411.91935678	5834.454785217447	9179.325900098856	1.232111	42.140694	0.128112138	0.0779726	-0.1020128692	0.0690637978	0.0477996653	-0.0092757643	0.0271852776	0.0755190927	0.0921496905	0.1401517763	0.1215784046	-0.2457662817	-0.051364837	0.124258931	0.0516206127	-0.0113852572	0.0201028581	-0.011607421	-0.1465912909	-0.1951353969	0.1597467965	0.1699305014	-0.1769564408	0.0438037859	-0.079844362	-0.0687345972	0.021626735	0.0915519996	0.0939278197	-0.075522252	0.0435087986	-0.0480245473	0.0676273622	0.1590021134	0.055559607	0.1346391239	0.0886615968	0.0521682405	-0.0256832016	-0.0031278591	0.0101090695	0.0330767434	0.1946012133	0.1404178059	0.0938968195	-0.0450368337	0.0385087297	-0.0228283488	-0.0931144309	-0.0525303909	-0.1451932249	-0.0981185607	0.0460193842	-0.1084388565	-0.017331724	-0.0074813694	-0.0821102571	0.0548122372	-0.0934188328	0.0327787625	-0.0107230635	-0.0096950249	-0.1241566805	0.0591714315	0.1132033158	0.1846087622	0.1615388751	-0.1733663381	-0.0758544607	-0.1064614621	0.0836982876	0.088883971	0.1071086766	0.1002867913	-0.0464269003	-0.0115812913	-0.0527568178	0.1085340566	0.1387029344	0.0397877108	0.1232582273	-0.0369698337	0.0934841771	0.048633013	-0.0124968925	0.0162778963	-0.0306397162	0.1947350811	0.1698240325	-0.0528463924	-0.0040838507	-0.0410222866	-0.1131486702	-0.081338388	-0.0650681209	-0.0092979821	-0.0760327979	-0.0346520551	0.1490005288	-0.0481287075	0.0188007503	0.1123707292	-0.0139204602	-0.1156391688	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	0.0723373999999999	1.99999999998951e-05	0.0052326994387599	3.999999999958041e-10	0.00717737	0.05521307	5.15146401169e-05	0.0030484830988249	0.000525638	0.006986808	2.7629530704400005e-07	4.8815486028864e-05	-0.000457381	-0.00097166	9.441231556e-07	2.09197379161e-07	-0.000232108	-0.0002890108	8.352724251664e-08	5.3874123664e-08	-8.90026e-05	5.717439999999999e-05	7.92146280676e-09	3.268912015359999e-09	0.0
6040.033037778096	18.71690267292433	350.3224456677221	36481999.09745089	11633.145488879702	1.712203533799766	135330073.96544215	2.931640941156406	5850.585677932767	32.131250908630136	1032.417284953345	34229352.77483201	5864.749252791275	9052.0703931606	1.247755	42.675751	0.084209958	0.0404827	-0.0603711177	-0.0624233348	0.0051408803	-0.1267480635	-0.0899888461	-0.0819191301	0.0600500246	0.0384618775	-0.0577802072	-0.0192400103	0.0818223706	0.0164895877	0.0773490543	-0.1038250877	0.023492397	-0.0441171733	-0.0186768521	0.05352609	-0.0611162622	-0.0496876268	-0.06747915	0.0397144027	0.149478902	0.1433073109	-0.1070771977	-0.0284735369	0.1304689043	0.0393395	0.1216828493	-0.0038975241	0.0284410219	0.1751844895	0.204765451	0.0744127865	-0.0841728619	-0.0375968	0.0108926929	0.0122543396	0.026193412	0.1170531269	-0.0832078385	-0.1087705343	0.1026147869	-0.0394644173	0.1018866928	0.0008715687	0.1482962086	0.0401001496	0.0247243448	0.0846448278	-0.0606241541	0.0111061507	0.0200065652	0.0019238675	-0.0070025953	0.0811283462	-0.0736731213	-0.0765996397	-0.1008554633	0.0301550678	0.0103011663	0.0358998334	0.0344979335	-0.0865167056	-0.0274758286	-0.053640292	0.1145648092	0.086998705	-0.0872432734	-0.1589786485	0.0378133892	0.1454016649	-0.0488648589	0.1140916346	0.0017962341	0.0596961918	0.1594330134	0.1234518547	0.1668771374	0.0150456291	-0.0850044044	0.0465522226	-0.053419314	7.04019e-05	0.1276129743	0.0076740882	-0.0528575481	0.1228723491	0.0101159452	0.1301575877	-0.0430943736	0.0369743645	0.1147570556	0.1065171722	0.0484935992	-0.0373756507	-0.0740951631	0.0315747951	-0.0164224796	0.019987044	-0.0109320887	-0.0211472738	0.0589646239	-0.0679725859	-0.1235913266	-0.0495350801	0.0764945617	0.0	0.0917588	0.0194214000000001	0.00841967737744	0.00037719077796	0.00552543	-0.00165194	3.0530376684899995e-05	2.7289057636000005e-06	-0.0152381	-0.015763738	0.0002321996916099	0.0002484954357326	-0.000641625	-0.000184244	3.3945851536000034e-08	4.116826406250001e-07	-0.000528858	-0.00029675	8.806056250000002e-08	2.79690784164e-07	0.000377461	0.0004664636	1.42476806521e-07	2.1758829012496001e-07	0.0
6051.767822961077	11.734785182981796	137.70518329072908	36623893.78302706	11586.52794733912	-46.61754154058144	134247629.87447047	2173.1951792878363	5847.35945383204	-3.22622410072654	10.408521948108772	34191612.58231894	5863.056099295279	9141.570009629666	1.183118	40.465008	0.13554896	0.0700804	0.0186631942	-0.099845025	-0.0442721506	0.011176224	0.0959593529	-0.0553791007	-0.0086089443	-0.1185418665	0.0306254448	0.0189776385	-0.0444341691	0.003582992	-0.1041040224	-0.0131511519	0.0046232425	-0.0328881354	-0.0056554839	0.1049901522	-0.0585144044	0.1004328982	0.2097045494	0.0294992659	-0.0698472962	0.1916307355	-0.054112559	0.0432457233	-0.0808368193	-0.0409412057	0.0159956327	-0.0489640349	-0.0468839062	-0.0983595565	-0.1151048502	-0.1191037067	-0.0786812058	0.0500068176	0.0633141163	0.025681442	-0.0299336425	-0.0125765501	0.007678239	0.1873345856	-0.0014321701	-0.1880752651	0.0329202369	-0.1561866327	0.0966011272	-0.0120096312	-0.0874857133	0.0499838453	0.0016492268	0.0541056455	0.054007955	-0.0941887225	0.0669677061	0.0535548455	-0.0246600656	0.0545130433	-0.0216448054	0.0353266235	0.092762514	-0.003197807	0.0211342625	-0.0723563121	0.0886468638	0.2005045113	0.0368753301	-0.146236468	-0.0431801906	-0.1501504251	0.0191517033	-0.0850373982	0.0053804541	-0.0005395292	-0.0840247759	-0.0701080853	-0.097684599	-0.092136247	-0.1348664273	0.0833818503	-0.0228397384	0.0336867906	0.0071867802	0.0478306139	0.0410053813	-0.0531241336	0.1810130794	-0.0318883889	0.1729359583	-0.0250161418	-0.184911977	0.0587212837	0.005297697	0.0493070293	-0.0119885098	-0.0458448522	-0.0672827082	0.1118656098	0.0677143261	0.0097470895	0.1114725156	-0.0219053879	0.0563105911	-0.0729057878	-0.1225076612	-0.0383288409	0.0877058019	0.0	0.0776445999999999	-0.0141142000000001	0.0060286839091599	0.00019921064164	0.0584971	0.05297167	0.00342191070841	0.0028059978225889	0.00126744	0.01650554	1.6064041536000004e-06	0.0002724328506916	0.000208037	0.000849662	7.219255142440001e-07	4.3279393369e-08	-0.000396475	0.000132383	1.7525258689000008e-08	1.57192425625e-07	0.000320355	-5.710600000000002e-05	1.0262732602499999e-07	3.261095236000002e-09	0.0
