global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
4974.081666748568	-5.866581882338323	24741488.42748421	34.416782982180266	11900.219353858462	15.070030699385825	141615220.6699475	227.1058252804312	4997.484367134255	-16.825230254559756	283.088373118953	24974849.999751262	5077.212222528487	8604.741170497813	1.208126	35.126141	0.072962565	0.0370686	-0.1330101425	0.1179754502	-0.0456173	-0.0680409949	0.0094986448	-0.0261790035	0.2383218503	-0.0458087856	0.1094109414	0.0542923074	-0.1902335796	-0.0725156986	0.0349292687	0.0427847957	-0.1109364116	0.194191595	-0.0274305528	-0.1717394374	-0.0111682025	-0.1492746073	0.0611419969	0.0566576969	-0.0330902736	0.1301577222	-0.0786226487	-0.1513581039	-0.0103349454	0.0428999407	0.1406900855	0.055688972	-0.1857468439	-0.0121160469	-0.1876564931	0.0957234809	-0.1293345796	-0.0434011383	-0.2010199379	0.0453416854	0.1504347906	-0.0307778597	-0.0678918241	-0.0418186347	0.1532300181	-0.024923889	-0.0678733923	0.0331096872	-0.0788550737	0.304662094	0.0659651462	-0.0276044912	0.0622577049	0.1845943296	0.004641164	-0.1425443566	0.1228702369	-0.1157322061	-0.052237919	0.0570813957	0.1487165908	0.0554052755	-0.1287008384	0.0145076274	0.0145052023	-0.0634762437	-0.0630524687	-0.0826837383	-0.1898119995	-0.0877377774	-0.163374387	0.1106389454	-0.2136268252	-0.0849109119	-0.0479594062	0.1948631384	0.0315351176	0.0101309044	0.1007759947	-0.0316267575	-0.131202405	-0.0944699304	-0.0099972054	-0.083050669	-0.2599821052	0.0003633729	-0.0793344816	0.0808877418	0.2384782716	-0.0343862386	-0.0309975427	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.0195869	2.730000000000093e-05	7.45290000000051e-10	0.00038364665161	-0.00170274	-0.03066824	2.8993235076e-06	0.0009405409446976	0.0166323	0.0090578899999999	8.204537125209998e-05	0.0002766334032899	0.000608712	0.000296131	3.7053029894400005e-07	8.7693569161e-08	4.38421e-05	-5.335560000000001e-05	2.846820051360001e-09	1.92212973241e-09	0.000284407	0.0003146961	9.903363535521001e-08	8.0887341649e-08
4986.236794175857	12.15512742728879	24862557.367593125	147.74712277362818	11912.478936377993	12.25958251953125	141907154.40964934	150.2973635531962	5006.924022499661	9.439655365405995	89.10709341763823	25069288.167084187	5089.244745579147	8723.293645401056	1.20139	34.930294	0.061219405	0.0282804	0.0315248826	-0.1295828766	-0.0064365385	0.0223033869	-0.1715265172	-0.0206780506	-0.2318880269	-0.0782863203	-0.2095221347	-0.0544223711	0.1717004228	-0.0098038586	-0.0684220435	0.1102085158	-0.0573737968	0.0324283442	0.0272861356	-0.04719496	-0.1224669985	0.0473286943	0.0231004221	-0.0517953031	0.151144159	0.2214171918	-0.0161130688	0.1437080382	-0.0746420592	-0.0407632212	-0.0414629047	0.2244497499	0.0724681884	-0.0015046159	0.0041571935	0.0976457992	0.0099820811	0.0356842724	0.0004834214	-0.2398957346	-0.0842257032	-0.0426120461	-0.1913241975	-0.0202003651	0.0516553653	-0.0331196201	0.1276826769	-0.0826093985	0.1495243222	-0.1411498478	0.0599207588	-0.0436128153	-0.0678695528	-0.1893238516	0.0170480022	-0.1246620936	-0.0414294933	-0.0107529318	0.0892326025	-0.1302872417	0.0668033002	0.2258428286	0.1920627901	-0.0202354182	-0.0006414715	-0.1785486333	0.0948915861	0.0598131214	-0.0293904621	-0.0903270422	0.0800426541	0.0563900165	-0.0464244124	-0.0729361406	0.200051728	-0.1331155123	-0.0536203384	0.1768295198	0.0599432683	-0.1262776137	-0.0440460487	0.1148915598	0.0271633984	0.1571891042	0.0857843051	0.0314209827	0.0028558417	0.0508542293	-0.2280823522	0.0665179277	0.0575183514	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00156279	-0.01802411	0.0003248685412921	2.4423125841000005e-06	0.0095733	0.01127604	9.164807289e-05	0.0001271490780815	0.0108129	-0.0058193999999999	3.386541635999999e-05	0.00011691880641	0.000288158	-0.0003205539999999	8.3035032964e-08	1.0275486691599998e-07	-0.000133306	-0.0001771481	3.138144933361e-08	1.7770489636e-08	0.000308702	2.4295000000000024e-05	5.90247025000001e-10	9.5296924804e-08
4975.671496732006	-10.565297443850795	24757306.84339132	111.62551007704016	11870.90339952834	-41.57553684965205	140918347.5209335	1728.5252643367758	5004.08437584708	-2.839646652580996	8.063593111514454	25040860.44059686	5086.03278449259	8658.241440709015	1.135746	33.021683	0.065131965	0.0376131	-0.0686666677	0.0780197906	0.0290694804	0.1080634161	0.1081769928	0.0080361338	0.1508020289	0.164146597	0.1741434827	0.1443174792	-0.0108955463	0.0616514536	-0.0481303206	0.0919376916	0.1441036425	0.0376791345	0.1017300559	-0.0930835662	-0.0207156234	0.0878119453	-0.0349500429	0.0746894313	0.0255875539	-0.0753624252	0.0373148139	0.1000352447	0.0005989976	0.0136682338	-0.0127156246	0.0881534521	-0.1729651032	0.1053823989	0.145931429	-0.1329206297	0.0055542893	0.0499341855	-0.038385432	0.0743956667	-0.0399224754	-0.0521646467	-0.29973045	-0.0517952771	0.028105792	-0.1685405582	-0.0001554221	-0.0131897843	-0.1266281331	-0.0979703378	-0.0343893763	0.1423931168	-0.1248964352	-0.0545477927	-0.1268773527	-0.0352454136	-0.0905347381	0.0567761688	-0.0819009452	-0.0150600627	-0.029983859	-0.0485872769	0.0589831061	-0.0069716841	0.0555129905	0.0184161806	-0.0352473671	-0.2248134727	0.09781524	0.0750056631	0.0906339453	0.098300248	0.0792632293	-0.0800094388	-0.058839378	0.0122658518	-0.0848142634	0.2221721518	0.1043609538	-0.2186564848	-0.0184017087	-0.0690049723	0.1026134335	-0.0848017485	0.0037118997	0.0029498192	0.0319700963	-0.2287190051	-0.0882050407	-0.0511276319	-0.201569886	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.00666473	0.0051019399999999	2.6029791763599997e-05	4.44186259729e-05	0.0160011	0.0064278	0.00025603520121	4.131661284000001e-05	0.0112901	0.0004772	2.277198400000005e-07	0.00012746635801	0.000411493	0.000123335	1.6932648904900005e-07	1.5211522225000006e-08	0.000531541	0.000664847	4.4202153340900006e-07	2.82535834681e-07	3.43835e-05	-0.0002743185	7.525063944225001e-08	1.18222507225e-09
4988.894030371484	13.22253363947857	24889063.64627623	174.8353958471424	11933.082303960273	62.1789044319321	142398453.27308983	3866.216156355345	5006.891193602608	2.8068177555278453	7.878225912746371	25068959.424575347	5088.298031377763	8693.014019201655	1.125529	32.724636	0.07357048	0.0424667	0.0093304116	-0.1011461483	-0.0943452101	0.0885035204	-0.1127415749	-0.0688494821	-0.0536239722	-0.1813321395	-0.0790157148	-0.0109363766	0.0095904266	-0.1496141596	-0.0950998551	-0.0244019611	-0.0319726121	-0.1407411182	0.0641407735	0.0552323475	0.0561040378	0.0322459776	0.016382636	-0.012408331	0.2664069103	-0.0669430018	0.0134727421	0.0867765747	-0.0113038774	0.1209689447	-0.040154844	-0.0266490344	0.0803631898	-0.1392501774	-0.1327971802	-0.0350296754	-0.0235243801	-0.06538354	-0.0688648918	0.061267158	0.0444866473	0.2158232597	0.0857014634	0.0618326919	-0.0333064953	-0.0924294875	0.2141074305	-0.0646938809	-0.0484499135	0.0097760532	0.0001397959	0.2417374854	0.1088495697	0.2206983697	0.1211732456	0.0426405766	-0.0060909216	-0.0079298251	-0.0392687985	-0.247247735	-0.1048382266	0.0870980571	0.0637478228	-0.0222824988	0.0667499965	0.0900566541	0.0927077341	0.1222819958	-0.090289554	0.1005970364	-0.0948080535	-0.0389889847	-0.078699342	-0.0516311575	-0.0881986195	-0.0180332578	0.2208023584	-0.1560401655	-0.00820501	-0.1171404323	0.0375677189	0.1222535857	0.0954814726	-0.0366921489	-0.0256808197	0.0754512731	0.0762623587	-0.1263848953	0.2214444649	-0.0875046552	0.1314541101	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00384909	-0.00281564	7.927828609599999e-06	1.48154938281e-05	-0.0215346	-0.0375357	0.00046373899716	0.00140892877449	0.0185788	0.0072886999999999	5.3125147689999984e-05	0.0003451718094399	0.000128422	-0.000283071	1.6492210084e-08	8.012919104100001e-08	0.000353479	-0.0001780619999999	3.1706075843999974e-08	1.2494740344100002e-07	9.18593e-05	5.74758e-05	3.3034675856399994e-09	8.43813099649e-09
4965.520368200578	-23.373662170906755	24656392.5270148	546.3280832796775	11887.233637383644	-45.8486665766286	141306323.54974517	2102.100226854861	4996.405958059848	-10.485235542760163	109.94016438716103	24964072.497735944	5078.86688361812	8653.978397071665	1.126726	32.759434	0.047525535	0.0260893	-0.0372032766	0.0614928489	0.1005886106	-0.0617533631	-0.1192577653	-0.1813788605	0.0077345076	0.0069726967	0.005418434	-0.1296291978	-0.0049124701	0.1986309956	0.0089585107	-0.0779496684	-0.1174841533	0.0282067141	0.0592221183	-0.0191372321	0.0057105908	-0.0267654562	-0.0395655024	-0.0932968223	0.0526925782	-0.1305566568	-0.1550558579	-0.0798558607	-0.0626148592	0.0268991228	-0.0218754759	-0.077824041	0.0467044963	-0.131995453	0.0530079391	-0.2238351538	0.1962855885	-0.0082048654	0.0017457441	0.0008109277	0.0360543648	0.3008264708	0.0300615471	-0.0236891449	0.0615308335	0.0736664364	0.0530547929	-0.0342073031	0.0419522304	-0.1202245538	-0.0265858027	-0.2409853773	0.0341322822	0.0520473143	0.1237256836	-0.0843729633	0.0116232362	0.0260139128	0.1106207702	-0.1221323674	0.0661709528	-0.1380708377	-0.132255914	-0.0748655608	0.0192598005	0.0443079968	-0.0045415803	0.0549368041	0.0582964235	0.2886097188	0.0483862789	-0.1701662999	0.0673210318	-0.0507440445	9.27829e-05	-0.0732133745	0.2571055552	-0.0175650478	0.0663971447	0.0546998337	-0.0733341771	0.089028182	0.0188721236	-0.0236614505	0.1432856985	-0.1341489955	-0.1263674294	0.1811111445	0.0283927661	0.0430761369	0.0631558935	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	0.00100927	-0.00283982	8.064577632399999e-06	1.0186259329000002e-06	-0.00791562	0.01361898	6.26570399844e-05	0.0001854766162404	0.0255077	0.0069289	4.8009655210000026e-05	0.00065064275929	-0.000238316	-0.000366738	5.6794515856e-08	1.3449676064400004e-07	0.000411574	5.809499999999998e-05	3.375029024999997e-09	1.69393157476e-07	0.000149783	5.7923700000000016e-05	3.355155021690002e-09	2.2434947089000003e-08
4989.82133538026	24.30096717968263	24898316.959016044	590.5370058680123	11922.755052931763	35.521415548118966	142152088.05220988	1261.7709625421478	5007.480763261646	11.074805201797972	122.6513102577714	25074863.594435435	5088.920967199093	8686.884976554664	1.17013	34.021397	0.04822121	0.0235989	0.1352427317	0.0758346837	-0.1146430947	0.0020430816	0.0131743877	0.1156006211	-0.0635108907	0.1061775313	-0.0313738696	-0.0573300623	-0.0715501955	-0.1274132977	-0.1452877565	0.0985079883	-0.0091372356	0.0589795453	-0.1078174187	-0.0218779851	-0.0457951713	0.1113252945	-0.0895110835	0.039810642	-0.1006679205	-0.0593409209	0.0177057006	-0.1893982731	0.0502598453	-0.0552939217	0.0574927774	0.0694674717	0.1544192342	0.0545286191	-0.0241124171	-0.0037673009	0.020212066	-0.1296500562	-0.0480694674	-0.1285252902	-0.2260815128	-0.0109912149	0.0790390851	-0.086650413	0.072671375	0.0055136904	0.0863988873	-0.0530093397	-0.1544160481	-0.0502563916	-0.1835553322	0.2164549849	-0.1005627758	0.0666351888	-0.0807228325	0.1457105036	-0.0353487788	0.1311774515	-0.0632620586	0.0634195894	-0.0602966819	-0.0878869713	-0.1655780243	0.0614327793	-0.0271354916	-0.1420025394	0.0487164716	0.1582722307	0.1020755128	-0.0259646726	-0.0474944169	0.016421541	-0.1491318069	-0.0206083116	0.0464914631	-0.2129595331	-0.104686234	-0.0567045708	0.093953551	0.0426847566	-0.032779949	0.0646852788	0.0694081173	-0.0931449183	0.0530616275	-0.0364677033	0.1953798705	-0.2467316929	0.0581083466	-0.111640229	-0.1167093848	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00388221	0.00287294	8.253784243600001e-06	1.50715544841e-05	-0.00920974	-0.0012941199999999	8.481931086759999e-05	1.6747465743999982e-06	0.0335508	0.0080430999999999	6.469145760999996e-05	0.00112565618064	0.000134638	0.000372954	1.8127391044e-08	1.39094686116e-07	0.000230913	-0.000180661	3.2638396921000005e-08	5.3320813569e-08	0.000316389	0.0001666059999999	2.7757559235999993e-08	1.0010199932100001e-07
4968.536393105446	-21.284942274814057	24686353.88961328	453.0487676421666	11852.384166311713	-70.37088662005044	140479010.4258366	4952.061683691994	5010.223994031715	2.743230770069204	7.525315057854476	25102344.47037111	5092.865331084854	8699.788268197113	1.222504	35.544182	0.03745819	0.0196241	-0.03797372	-0.0969213429	0.1008028984	-0.0423096919	0.2657619026	-0.0507797694	0.0570114858	0.0059722968	0.1290850921	0.1642499438	-0.0348491828	0.0095423295	0.080650937	-0.2826347031	0.0165359234	0.0496199472	-0.0660678512	-0.0283170122	-0.1103347322	0.0167959377	0.1290463607	0.028828397	0.0639969828	-0.0471467426	-0.1236071135	0.1986410168	0.0972024896	0.2512962401	0.1684462939	0.0131836679	0.0476717212	0.0163084812	0.1289690709	0.0659523671	0.1066976238	0.0781045842	0.0234513653	0.0106214703	0.0367966137	-0.007399954	0.0661034593	0.0389569783	-0.0066616475	0.1435067571	-0.1676126172	-0.1682898767	0.083198731	0.0791957854	0.0615037792	0.1233890708	-0.1189964494	0.1298538016	0.2234393735	0.2182086032	-0.0842792666	-0.135113979	-0.0337626946	-0.1737031598	0.0803620255	-0.1013350637	0.1065407917	0.1655076693	0.1829011665	0.1273706051	-0.1767160106	0.0141765716	-0.0375535334	-0.0900044902	0.1631238853	-0.0167032302	0.0758755223	-0.025528882	0.020777008	-0.0283025871	0.0310586994	-0.0662445862	-0.0615383548	0.1768888133	-0.0584267455	-0.0038323487	0.1125354049	0.1542657239	-0.0405969848	0.0570427956	-0.1200376749	-0.1904962888	0.1752768729	0.0626466398	0.2577219241	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.00599061	-0.00987282	9.747257475240002e-05	3.5887408172100005e-05	-0.0087999199999999	0.00040982	7.743859200639825e-05	1.6795243240008106e-07	0.0259395	-0.0076112999999999	5.793188768999997e-05	0.00067285766025	0.000267293	0.000132655	7.1445547849e-08	1.7597349025e-08	0.000296652	6.573900000000002e-05	4.321616121000002e-09	8.8002409104e-08	0.000123498	-0.000192891	3.7206937881e-08	1.5251756004e-08
4979.667947078391	11.131553972944856	24797092.86315992	123.91149385258444	11907.704299602105	55.32013329039182	141793421.68676245	3060.3171472667177	4995.183831537524	-15.040162494190554	226.20648785165625	24951861.5108539	5075.371328870287	8619.551833355192	1.234301	35.887173	0.03026847	0.0144141	-0.0887478108	0.1815550647	-0.0707578609	-0.1141251201	-0.1782241209	-0.0777715159	0.0590561052	-0.0878711098	-0.0376062778	-0.1611024106	-0.1965516683	0.0893077247	0.0355277543	0.0100283893	-0.1920422318	-0.0839785694	0.0303621358	-0.0758832396	0.157467381	-0.1177926333	-0.170714033	0.007014486	0.0642511984	-0.1013068233	0.0404204531	0.0136175883	-0.0439799137	0.0455403754	-0.0578920375	-0.0451517428	-0.0100201687	-0.108329662	-0.0815134715	0.0448754631	0.0618714179	0.1834249515	-0.1239728909	-0.049377961	-0.1665137821	0.1162611734	0.0014534496	0.1374289625	0.0830894772	-0.0149286879	-0.2146466018	0.0790788687	-0.0366574888	-0.086341564	0.2047283305	-0.1388195437	0.0054982897	-0.0649830185	-0.0994014314	0.1656170626	0.1589309773	0.1185086866	-0.0067900731	-0.0275291161	-0.03568129	-0.0043724025	-0.0066975845	-0.1131542336	0.0150152466	0.1442895855	0.065554182	0.008936443	-0.1477433736	0.0055364561	-0.0445459196	-0.0161662176	0.0526509412	-0.2073537456	0.0244160647	-0.1331158999	0.0571135671	0.043858266	-0.1193878956	0.0842268775	-0.1248717737	-0.2130387089	-0.0201857243	-0.0654891406	0.0894444039	0.0494455534	-0.2186652777	0.0650890685	-0.1361290373	-0.0825526998	-0.113225708	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0135811	-0.00759049	5.7615538440100005e-05	0.00018444627721	-0.0171748	-0.0083748800000001	0.00029497375504	7.013861501440168e-05	0.0235357	-0.0024038	5.778254440000005e-06	0.00055392917449	0.000249405	-1.7887999999999975e-05	6.220285402500001e-08	3.199805439999991e-10	0.000116694	-0.000179958	3.2384881764e-08	1.3617489636e-08	0.000163638	4.0140000000000005e-05	1.6112196000000002e-09	2.6777395044e-08
4968.199320386581	-11.468626691809732	24683004.48708969	131.52939819609065	11897.955097604305	-9.7492019977999	141561335.50460827	95.04693959390558	5005.306977793187	10.123146255662505	102.4780901135338	25053097.941945165	5088.79656002754	8684.808578585813	1.205216	35.041531	0.060773898	0.0286634	0.1664394495	0.0350539203	-0.0001902049	-0.0949140069	0.0103135178	0.1035484666	-0.1203051483	0.1617187729	-0.1048437909	-0.0821364735	0.0628953767	0.0454410892	-0.0437126413	-0.0767543816	0.0686113008	-0.1182874877	-0.2134252479	-0.1071684612	0.0295709241	0.1138827926	0.1050219845	-0.1227589446	-0.1473001709	0.1107051806	0.1557162605	-0.1835801978	-0.0561519226	0.0493538987	0.2122765543	0.1394816394	0.0405086821	-0.0884641515	-0.109794806	0.0081679257	0.0196924363	-0.0174001756	0.0278648613	-0.1297822754	-0.1558642006	-0.0446540846	0.0751097034	-0.0853928491	-0.0973324341	0.1322876434	0.0263926727	0.0537131998	-0.0496381002	-0.1785844699	0.0548398712	0.1684513398	0.0963361618	-0.0270084383	0.0078666206	0.0182123491	-0.1315585212	-0.0601536081	0.0918036928	0.1713734899	-0.0704084436	0.0578369156	-0.1522187418	0.0683235205	0.1873689271	-0.2475871152	-0.0460904459	0.0704543923	-0.0994849419	-0.0164369898	-0.0905877603	-0.0450206902	-0.0891832825	-0.0154586521	0.1001073855	-0.1302631896	-0.1117378844	-0.0096951798	-0.0005598804	0.1280574681	0.0727544238	0.08467889	-0.0447299043	-0.0517153959	0.1631965592	0.2292492341	0.0995681796	-0.0458241058	0.0202523898	-0.1183917193	-0.0127771518	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.00667643	0.00690467	4.7674467808900014e-05	4.457471754489999e-05	-0.000208212	0.016966588	4.3352236944e-08	0.0002878651083617	0.0162007	-0.007335	5.380222500000002e-05	0.0002624626804899	-5.3414e-05	-0.000302819	2.853055396e-09	9.169934676100001e-08	5.71392e-05	-5.955480000000001e-05	3.546774203040001e-09	3.2648881766399994e-09	0.000392617	0.000228979	5.2431382441e-08	1.54148108689e-07
4971.160446318406	2.9611259318244265	24712436.18304061	8.768266784123078	11875.3531072089	-22.601990395403845	141024011.42089608	510.8499698339277	4993.111371991655	-12.19560580153211	148.73280086636368	24931161.173112385	5073.95157601572	8644.593588477761	1.084357	31.527573	0.040008353	0.0194102	0.1235055452	-0.0888438669	-0.1296051524	0.1625581596	-0.0244843797	0.1278163328	0.0890122064	0.0329697259	-0.062000881	0.192959499	-0.0695981151	-0.1059240348	0.1061716528	-0.0543342913	-0.0666730733	-0.1583585024	0.0315914514	0.1652571167	-0.1154777631	-0.2034555735	0.1488888936	0.1855330327	0.1297033571	-0.112397895	-0.0208984173	0.072970367	0.1313317728	-0.2331867	0.0422182992	0.0842429678	-0.042908362	0.0047407874	-0.0780323692	0.0698149738	-0.0113718477	0.0276864391	0.0218610308	0.0990995152	-0.2144396104	-0.0203264903	-0.1174830945	-0.0509834253	-0.0055496377	0.1844399611	0.1034668641	0.137737969	0.0284151596	0.181267549	-0.0787728951	-0.0201209863	0.1012697393	-0.0891688753	0.0928507538	-0.0158215947	0.1505213051	-0.1651033651	-0.1868584461	-0.1482869023	-0.0544825695	-0.0566190828	0.1142150817	0.0321447234	-0.1887996192	-0.1155218306	-0.0707866903	-0.1325140082	-0.051211782	-0.0812726007	-0.1329039496	-0.0285164641	0.080713624	-0.0174464316	-0.1403624421	-0.1460074584	-0.0963098781	0.1442095439	-0.0359120474	0.0773715103	-0.0758850512	0.1513896354	-0.1797833496	-0.0516885756	-0.1584386033	-0.045943933	0.1198543929	0.1001112593	0.0043786378	-0.0860276929	0.0584685979	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.00382189	0.01049832	0.0001102147228224	1.4606843172100002e-05	-0.00664758	-0.006439368	4.41903198564e-05	4.1465460239424e-05	0.0187864	0.0025857	6.685844490000017e-06	0.00035292882496	6.14035e-05	0.0001148175	3.77038981225e-09	1.318305830625e-08	0.000322369	0.0002652297999999	7.034684680803998e-08	1.0392177216100001e-07	0.000422269	2.965200000000002e-05	8.792411040000011e-10	1.7831110836100002e-07
4981.005223410191	9.844777091785543	24810413.03563961	96.91963598694544	11912.563909003076	37.210801794175495	141909178.88608265	1384.6437701654145	5003.501793087341	10.39042109568618	107.96085054568036	25035030.19342824	5085.190934382807	8688.209752690087	1.207159	35.098015	0.04151206	0.0213927	-0.0943390841	-0.056905343	-0.0269661291	-0.1413649635	0.0743546852	-0.1902735798	-0.0147886084	-0.1155554818	-0.0235582788	-0.0675097575	-0.0692558733	0.0766924142	0.0123622151	0.0134945251	0.1124314658	0.0707486621	0.0419390009	0.0181341921	0.0830272348	-0.1363910799	0.0770216493	-0.1209920108	0.0821941189	0.0091657496	-0.0161318146	-0.1051009287	0.173080387	0.0393895973	0.1230314617	-0.0402419701	-0.1607163314	0.035549824	-0.1551906941	-0.1620739816	-0.0828258973	-0.03688367	0.1879522704	0.1273135376	0.040854048	0.0149095219	0.0276899417	-0.0329407016	-0.1311776012	-0.0107721972	0.0667084153	-0.0617743692	-0.1435256842	-0.1219089738	0.1356596875	-0.2262160401	0.0459852773	-0.0887935741	-0.0478813936	-0.0360442659	0.0904150884	-0.1069039069	0.0984002541	-0.0806521956	0.0231098986	0.0470079031	-0.1377701321	0.1661112815	0.0461497499	0.0102460183	-0.0831998534	-0.1776997313	0.0350024056	0.0758129934	-0.2759976565	-0.090596325	0.069388129	0.1549713662	-0.0286889218	0.0393246604	0.0166025379	-0.0278685563	-0.0159824528	-0.0582583011	0.1666404694	0.0741957046	0.1036372018	-0.1468491677	0.0672737327	-0.0005876088	-0.1923255188	0.1734051357	-0.1403959772	0.0955203008	-0.0198152994	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.00385285	3.0960000000000015e-05	9.58521600000001e-10	1.48444531225e-05	0.00307934	0.00972692	9.482334835599998e-06	9.46129726864e-05	0.00120603	-0.01758037	0.0003090694093369	1.4545083609e-06	-8.42157e-05	-0.0001456192	7.09228412649e-09	2.120495140864e-08	0.000434071	0.000111702	1.2477336804000009e-08	1.88417633041e-07	0.000396114	-2.615500000000004e-05	6.840840250000019e-10	1.56906300996e-07
4990.205696959463	9.20047354927192	24902152.897966683	84.64871353085222	11948.656534397856	36.09262539478004	142770392.97700858	1302.677607887921	5003.633512853838	0.1317197664966443	0.0173500968859304	25036348.330954038	5086.599584236353	8669.798553199684	1.229453	35.74622	0.052184285	0.0285118	0.027422772	0.256824497	-0.0162957314	-0.0359818204	-0.1023835416	0.1013305647	-0.0946911092	0.0350540246	0.1109811409	-0.192744871	0.0071711116	0.0898557763	-0.1187066512	0.156160573	-0.1009670496	-0.1172916007	-0.0457721531	0.029790404	0.0861765463	0.1053407042	0.0177207718	0.0529941396	-0.1172506738	0.0822579271	0.1145719338	-0.1085666238	-0.0462154481	-0.0105265563	-0.0068286994	-0.0453221113	-0.1359544675	-0.2414981646	-0.0220550367	-0.0336356439	0.1551007842	0.0301797866	0.1713407013	0.1009397088	0.1145030758	-0.065886525	0.0880520755	-0.0977240869	-0.007494431	-0.0865386531	0.0775999649	-0.133564257	0.0250745001	0.1519664449	0.0854023331	-0.0796179413	-0.0209720666	-0.1685463775	-0.1493598077	-0.1435444798	-0.1364985039	0.0097003095	-0.0346582016	0.2249425834	-0.0131980348	0.0464133532	-0.0881078212	-0.0746846433	-0.0037774172	-0.0041600415	0.0140632626	-0.1094722842	-0.1809090939	0.1190270889	0.0257796641	-0.2243565762	0.0805560828	0.0785146411	0.0026856909	0.0272323949	-0.0221762606	-0.1692763964	0.1108713341	-0.0455881652	0.0861727665	0.0514559882	0.0749040279	0.0627512564	-0.1889088992	0.0176631758	-0.0502983693	0.0751154941	-0.1470460063	0.1571608437	-0.1612943914	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.00386969	1.6839999999999737e-05	2.8358559999999115e-10	1.49745006961e-05	0.0188966	0.01581726	0.00035708149156	0.0002501857139075	0.017865	0.01665897	0.0002775212814608	0.0003191582249999	-0.000297461	-0.0002132453	8.848304652100002e-08	4.547355797209e-08	0.000337866	-9.620500000000005e-05	9.255402025000004e-09	1.1415343395600002e-07	0.000480488	8.437400000000002e-05	7.118971876000002e-09	2.30868718144e-07
