global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
5866.029817755169	5.319821212935494	34410305.82279274	28.300497737598477	14227.66419421126	12.66712100717814	202426428.42324117	160.4559546104937	5647.5899590555055	4.731900489057807	31895272.34562457	22.390882238345515	6561.782497832888	7895.384143704079	0.998443	39.075615	0.0628715189999999	0.0283351	0.0647268313	-0.0931235789	-0.05475531	0.0423554744	0.0072117781	0.0423787314	0.0814197507	0.0290756103	0.0195903574	0.0143494704	-0.0054164222	0.0402678709	-0.0779486629	0.0225134493	0.1235542847	-0.0055775552	0.0007802109	0.0263315231	-0.0236340834	0.1504048601	-0.055990164	0.0568479968	0.022475132	0.0540411847	0.0647799304	-0.015704148	0.0743419473	-0.0349991964	0.0329882195	0.0578450248	-0.0538480213	0.0028041064	0.1370933664	0.1614729658	-0.1369053807	0.1173428453	-0.0219426348	0.0835504771	-0.1547939438	0.2336355785	0.0025201985	0.0055196488	0.0894419334	-0.0523209035	0.0102145478	0.1096371389	0.1067103874	-0.0455405193	-0.0678543811	-0.00423768	-0.0500655411	0.1120735805	-0.1289014073	-0.164995925	0.0971961286	0.1640992484	-0.0654762779	-0.0002828185	-0.1263704591	-0.0563351388	-0.0343951226	-0.0584993727	0.0359926692	-0.0020240836	0.1152860713	0.1205607733	0.0242930452	-0.0591495723	-0.0276899854	0.0778210185	0.0044599586	-0.0822257366	-0.0508745781	0.0580126816	0.0368964911	0.0352165437	-0.1437361553	-0.1356003589	-0.0353806479	-0.0657546364	-0.0745143345	0.0343614734	0.1720562518	0.0574384178	-0.0187606259	-0.0553833655	0.15344651	-0.1293376601	-0.0704501879	0.1704363545	0.112375579	-0.0081203088	-0.1566849336	0.1145399567	-0.0991424419	-0.0327478659	0.0372394151	0.0073273337	0.1459326501	0.1687722967	-0.0192486413	0.0604163659	-0.0957862705	0.1030626983	0.0654804803	0.1505142002	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.0487684	-0.0077226	0.00237835683856	5.9638550760000046e-05	-0.0410117	-0.0095272	9.076753984e-05	0.00168195953689	0.0688016	-0.0139378999999998	0.00473366016256	0.0001942650564099	-0.000372461	-0.0003799483799999	1.3872719652099998e-07	1.4436077146462438e-07	0.000213211	7.452899999999999e-05	5.5545718409999994e-09	4.5458930521e-08	-4.4943e-05	0.000179199	3.2112281601e-08	2.019873249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5868.850217977428	2.8204002222591957	34443402.8810537	7.954657413719718	14254.991742050814	27.32754783955352	203204789.5659369	746.7948709230861	5644.900335378464	-2.689623677041709	31864899.79635589	7.234075524103363	6565.510550294893	7842.166009290027	1.265546	49.529106	0.146034	0.0702448	-0.0241569944	-0.1951459826	0.1023334067	-0.1055949073	0.0840893842	0.0087888757	0.0300321181	0.026196435	0.1197372481	-0.0022910569	0.0315227115	-0.0297881444	-0.0731452115	0.1546582092	0.1058378959	0.1351865586	-0.1327309777	0.0778448635	0.032686309	0.1763767583	-0.0115914007	0.0346176149	0.2173419046	0.1729391456	-0.0356384233	-0.0038806343	-0.1588226847	0.0212007767	-0.00477997	-0.0811327134	0.062802243	-0.1015848467	0.0568273294	-0.0460390039	0.040412846	-0.02343064	0.1122913353	0.0375913876	-0.0335394648	-0.0091121246	0.1001003806	0.0616580938	0.0392214252	0.0739167962	0.0199439233	0.032060561	0.0622549367	0.0646415161	-0.1672238365	0.0507408033	0.1547339211	-0.1038335768	0.0612730849	-0.1260132065	0.0194556186	0.0161649166	0.0797492714	-0.0986512062	-0.0348419838	0.1455460202	0.0030103867	0.0683070485	-0.0818745303	-0.0108801089	0.1374190963	0.1469278462	0.0078117606	0.0077835593	0.0218308813	0.0127942694	0.1033706331	-0.2362026049	0.0685776115	-0.1181433427	-0.0676785404	0.1660579359	-0.0362922825	-0.001569062	-0.0779470983	0.0144278384	0.0483364753	-0.0710914136	-0.0756457697	0.0256683683	0.0205262365	0.1592481863	0.0275105202	0.0061141421	-0.1403035254	-0.055775971	-0.0288875656	0.1495882607	0.0219951282	0.0528581291	0.0743251394	0.1440645555	-0.0661528438	-0.1488371621	0.14819638	0.0672017099	0.0385333689	-0.0068746774	0.0418255051	-0.0605508076	0.0611199403	-0.0213396462	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	-0.017702	0.0310664	0.000313360804	0.00096512120896	-0.0845394	-0.0435277	0.00189466066729	0.00714691015236	0.0268231	-0.0419785	0.0007194786936099	0.00176219446225	-0.000112191	0.00026027	1.2586820481e-08	6.77404729e-08	0.000364337	0.000151126	2.2839067876000003e-08	1.32741449569e-07	0.000132889	0.000177832	3.1624220224000003e-08	1.7659486321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5889.979984097838	21.12976612040984	34691864.213073164	446.4670163032195	14201.171492088337	-53.82024996247674	201673271.74770248	2896.6193060234773	5616.245776266501	-28.654559111962957	31542216.61943131	821.0837579009791	6548.208769353979	8437.589644996051	1.979621	77.475548	0.40521475	0.24603	-0.1290462327	0.141853875	0.0209167921	-0.1065608786	-0.028228155	-0.1784719274	-0.0922674453	-0.0884301011	0.0233805996	-0.1258126654	0.0042505618	-0.1310423112	0.177755946	0.0747284679	-0.0773162495	-0.0431783241	-0.122301541	-0.1368528967	0.171206419	-0.0872769365	0.0899869229	0.0031325779	-0.0817763279	0.2000934308	-0.0880522292	-0.2621790806	-0.0489641804	-0.0164574331	-0.0095409554	0.2135418152	0.0671728968	0.1133222801	0.105326532	0.0468342658	0.1177760794	-0.0408338871	-0.0136247616	0.0279875334	-0.0178538727	-0.0917554727	-0.0676687314	-0.0810396222	0.0480982028	-0.2118296642	0.0405169777	0.0585072402	-0.0586363239	0.0458837934	0.0257165639	0.1553644001	0.0890131569	-0.0767789713	0.0227897108	0.0233326136	-0.0346363602	-0.0540235261	-0.1449553314	-0.1102258538	0.0483370549	-0.0753855377	0.0604876363	0.033728303	-0.1534357948	-0.1747382261	-0.0336148428	-0.0555812396	-0.117556652	0.0501078479	0.0108827107	0.0903754241	0.2896162855	-0.0571168035	-0.0662796564	0.1537495778	0.161391319	-0.1265537992	0.0041344649	0.1642464936	-0.1532917622	-0.1104996891	-0.0239121585	-0.1253154775	0.0411512083	-0.0578836832	-0.009701169	-0.0399336735	0.0041746055	0.0742937441	0.0600764314	-0.0718308655	0.0314847952	0.0201180782	0.0610326725	0.0132678689	0.2415355047	-0.0932454737	-0.1006089857	-0.127614538	-0.0125934884	0.0096762377	0.0240217711	-0.0065525898	0.1223256457	0.1206131911	-0.02837226	-0.0483289406	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0448668	-0.0271648	0.00201302974224	0.00073792635904	-0.0209974	0.063542	0.004037585764	0.00044089080676	-0.193656	-0.2204790999999999	0.037502646336	0.0486110335368099	0.000648057	0.0007602479999999	4.1997787524900005e-07	5.779770215039999e-07	0.00142939	0.001065053	1.134337892809e-06	2.0431557721e-06	0.000188165	5.527600000000002e-05	3.0554361760000014e-09	3.5406067225000006e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5880.437535018948	-9.542449078889147	34579545.60325973	91.05833442319236	14203.21542470491	2.04393261657242	201731328.40057543	4.177660541088578	5620.748317803827	4.502541537326579	31592811.652094554	20.27288029535119	6534.263994144181	8507.970166184958	1.159101	45.363224	0.19524865	0.113825	-0.0607662732	0.1527742191	-0.0559956112	-0.0371259782	0.0224696226	-0.0834770094	-0.1189181186	-0.0795930276	-0.0056688327	-0.0968071326	0.0249102175	0.0898364623	0.2035256327	0.0652212708	-0.0609347737	0.0196306846	-0.1199129867	-0.0798573133	0.0976651425	-0.1460476177	-0.0124351984	-0.0889078266	-0.1015470318	0.0242905288	0.0769121738	-0.0530662245	0.1199184642	-0.1531568637	-0.0267896275	0.0549213082	-0.0805279026	0.0074039772	0.0789892498	0.0281107186	-0.0243448971	-0.071007821	-0.0125077147	0.2398402831	0.0115884707	0.2098848469	0.0077873182	0.03173783	-0.0800080143	-0.071305074	0.0271910901	0.0165363466	0.1490524502	-0.0544886748	-0.1020486499	-0.0018889652	0.1068532681	-0.0375747828	-0.0137811676	0.1385998228	-0.1257260262	-0.1162401962	0.1236913718	-0.0234360152	-0.0584340275	-0.1245335804	-0.1111793122	0.040587286	-0.0441056415	-0.0700307934	-0.1225387409	-0.0876281314	-0.0638590259	-0.0125592798	0.1125769276	0.0198558133	0.028601214	0.0738976957	-0.1427008654	0.1475696156	0.0054195651	-0.0268921535	-0.0389328865	-0.0763258898	0.0025957526	-0.148873568	0.0492304782	0.0535447681	0.0945666983	0.0935211751	0.0466211912	0.1013873773	-0.0631659091	0.0633354417	0.0942735802	0.0826862225	0.074169387	0.0642848919	-0.1884265561	0.1922002006	-0.0126003281	0.0253582828	-0.0170447545	0.0067506741	-0.051984275	-0.0370680919	0.0062647107	0.0414723991	0.1652663092	-0.2171344613	0.0668543956	0.0576860293	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0380387	0.0068280999999999	0.00144694269769	4.662294960999996e-05	-0.020841	0.0001564	2.4460960000000308e-08	0.0004343472809999	-0.121885	0.071771	0.0148559532249999	0.005151076441	-0.000670496	-0.001318553	4.4956488601600003e-07	1.7385820138090002e-06	0.000607609	-0.000821781	6.75324011961e-07	3.6918869688100005e-07	0.000377694	0.0001895289999999	3.592124184099999e-08	1.4265275763599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5857.311330178867	-23.1262048400813	34308096.01864173	534.8213503053997	14154.855423094768	-48.3600016101409	200359932.04871535	2338.6897557328302	5605.290275506595	-15.458042297232168	31419279.072688803	238.9510716630188	6525.231003418016	8412.713881587917	0.979758	38.34433	0.17449825	0.0831268	-0.1288654131	0.0448921855	-0.045420367	-0.0226561477	0.0264326403	-0.1344352289	-0.0458007056	0.0032362053	-0.0184961968	-0.0017663481	-0.023953301	-0.005120527	0.2065491521	0.0878027912	-0.1993925149	-0.1654153181	-0.0010664357	0.0325021332	0.1340880321	-0.2144064143	-0.0654753775	-0.0096180139	-0.078259595	-0.1228853315	0.0256122343	0.0504572673	-0.0206390637	-0.0488037841	-0.0492157512	-0.0538752859	0.0539878497	0.138357202	-0.058151117	0.0737008821	-0.0108769858	0.0261953749	0.0819291793	-0.1235490838	-0.0448749429	-0.0312628253	-0.0517423424	0.0068943918	-0.0386620411	-0.0660115449	-0.1517349753	0.0550166495	0.0929954536	-0.2315452736	-0.1147537699	-0.1305412612	0.0427066698	0.0589041404	0.0888531762	0.017492973	0.0034385787	0.1675918829	-0.0056451128	0.0657828459	0.2354776922	0.0570600685	0.0572322923	0.0778517536	-0.0470348118	-0.1105628969	-0.1576796334	-0.037475365	-0.0065868848	0.0612144935	-0.0143679628	-0.08507372	-0.1170805294	0.1721714737	-0.0865742115	-0.0029079005	-0.0086366806	-0.0429719104	0.1211434731	0.0393933643	-0.2155458684	0.051384847	0.0117685395	-0.0236745123	-0.043957094	-0.0105771744	0.0345012275	-0.0413372198	-0.0138371138	-0.0246835704	-0.0597161484	0.0388556104	0.227917283	-0.0191084446	-0.1430071214	-0.0364032815	-0.1423164778	0.0642013586	-0.0495270215	0.0683715122	0.1268774592	-0.041288915	-0.0755674103	-0.0048525497	0.082350032	0.0877204779	-0.1962089933	-0.0898850655	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0594358	-0.0213970999999999	0.0035326143216399	0.0004578358884099	-0.0558243	-0.0349833	0.00122383127889	0.00311635247049	-0.184322	-0.062437	0.033974599684	0.003898378969	-0.000338503	0.000331993	1.14584281009e-07	1.1021935204900004e-07	0.000966596	0.000358987	1.2887166616900006e-07	9.34307827216e-07	-4.4943e-05	-0.0004226369999999	1.7862203376899997e-07	2.019873249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5842.491766203816	-14.819563975051096	34134710.038159385	219.61947641063225	14160.523142023532	5.667718928763861	200520415.655784	32.12303785546817	5622.847789921187	17.557514414591424	31616417.26862157	308.26631241858564	6540.459746022241	8331.166189569687	1.028293	40.243843	0.1800546999999999	0.126848	-0.087507554	-0.0370377104	-0.0414255467	0.05782122	-0.0252476811	-0.0382163797	0.0573363025	0.009740532	0.0080099094	0.0749304671	-0.0776814846	0.0106665603	0.0506398285	0.0369726302	-0.0707123537	-0.1122472251	0.1483145976	-0.0786601083	0.0519906153	0.0222906008	-0.013440875	0.0243383049	-0.0768894604	-0.1999165651	-0.1117071322	0.070357401	0.0347885371	-0.0786547964	-0.0635160943	-0.1458183387	-0.0804478913	0.1289911254	-0.0010362864	0.0093679269	-0.0078783577	-0.1195329689	0.2084657927	-0.0202603896	0.192085237	-0.0298406182	-0.104663789	-0.0290421811	0.2067991738	0.1650544541	-0.0401482939	0.1254969964	-0.1012833188	-0.0005333276	0.064513482	-0.0032266882	-0.0064386124	-0.0121819903	-0.0385318988	-0.0927014561	0.0641307021	-0.036356391	-0.0412141056	-0.0411177363	-0.0470770605	0.0800738632	-0.1979574448	0.1277134043	0.084486899	-0.0477516287	0.0064449084	0.0396346134	0.0484921626	-0.0560023679	-0.0669435183	-0.1088369183	-0.0360793073	0.2485406707	0.00399085	0.0015671966	-0.0438941089	-0.2184028815	0.0940748779	-0.0523815214	-0.0362759025	-0.0397692667	0.1505017845	0.1023064778	-0.0357028766	-0.1546716569	0.0127671126	0.1556824104	0.0304293002	0.0281602093	-0.2097704292	-0.0138045206	-0.0810800536	-0.1489720561	0.057611051	-0.0672680121	0.0429447384	0.0358867171	-0.0348051287	0.0368373146	0.0881155363	0.0602591698	-0.005097313	0.12327377	-0.0493102819	-0.0208932519	0.2234584386	-0.0070277041	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	-0.0571383	0.0022974999999999	0.00326478532689	5.278506249999972e-06	0.0111094	0.0669337	0.0044801201956899	0.00012341876836	-0.0765027	0.1078193	0.00585266310729	0.01162500145249	-0.000278419	6.008399999999996e-05	7.751713956100001e-08	3.610087055999995e-09	0.000966596	0.0	0.0	9.34307827216e-07	-4.4943e-05	0.0	0.0	2.019873249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5862.997238004913	20.505471801096974	34374736.61285324	420.4743737855832	14176.619483634864	16.09634161133181	200976539.98377565	259.0922132686919	5631.018052629966	8.170262708779774	31708364.30904458	66.75319273047741	6546.168137942331	8328.122715442969	0.8781569999999999	34.368034	0.0508634	0.0322025	-0.0504849177	-0.0012440748	-0.0515664086	0.018606113	-0.0015789349	-0.030675244	0.0318734221	-0.0302979467	0.0017555377	0.0243666166	-0.0418231295	0.007020594	-0.0229759438	0.0798613341	-0.0403516949	-0.1256176985	0.0499886543	-0.0782170565	0.0658317773	0.0896629332	-0.0706258538	0.0359103322	-0.1062663436	-0.029334922	0.0023434227	0.0347221863	0.1550100053	-0.0525798782	0.0393850236	0.0584751505	-0.0267013918	0.1071724513	-0.1957495664	-0.0706361319	0.0669057533	-0.0097732702	-0.0687812246	0.056480759	0.1041869754	-0.0234403757	-0.0306623843	0.0253299836	-0.0707521428	-0.0520908979	-0.0760956988	-0.0807327082	0.0042861573	0.1094086207	0.0377261434	-0.0017457465	-0.0034107725	0.2227634392	-0.0296797681	0.0652954927	0.0767200795	-0.096008936	0.0379195586	-0.0976343315	-0.1149588034	0.0387629302	-0.1428346767	-0.0133011551	-0.0018962216	-0.0434393813	0.0104456544	0.0288976205	-0.0367134396	-0.1279445104	-0.0580403786	0.0216973539	-0.0422204122	0.1075080009	0.0311147795	0.0780873485	-0.0756341208	-0.1456684598	0.0868930345	-0.0143003462	0.1717104402	-0.0048146667	-0.1156717452	-0.07387085	0.0200836517	-0.0302583176	-0.0553058685	0.1090316086	-0.0931726925	0.0370148575	0.1373255453	0.002076855	0.0402663261	0.1064581643	0.0086839293	-0.1258976605	0.0009907654	-0.1229915716	0.0333609029	0.1284997351	-0.0382552774	0.0728467637	0.0563688148	-0.0360682292	-0.0242652524	-0.0301213298	0.1720823744	0.0872680471	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	-0.0493084	0.0078299	0.00243131831056	6.130733401000001e-05	-0.0163218	-0.0274312	0.00075247073344	0.00026640115524	-0.078248	-0.0017452999999999	0.006122749504	3.0460720899999696e-06	-0.000482499	-0.0002040799999999	2.32805285001e-07	4.164864639999999e-08	0.000893536	-7.306000000000001e-05	5.337763600000001e-09	7.98406583296e-07	-4.4943e-05	0.0	0.0	2.019873249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5868.237019840857	5.239781835944086	34436205.721030705	27.45531368828958	14189.84101764173	13.221534006865111	201351588.10594767	174.80896149469066	5624.030403961979	-6.987648667987742	31629717.984688736	48.82723390723086	6544.739469859351	8359.556610832127	0.97356	38.101772	0.0429355149999999	0.0242662	-0.0807562792	-0.0460908338	-0.0471287866	0.0833594312	-0.0827130932	-0.0547502023	0.141218521	0.0232112927	0.0613512251	0.0362524659	-0.0691616752	0.0484265595	-0.0921825406	-0.0604618805	-0.0749778254	-0.0008391009	0.0558937812	-0.1014177105	0.0138038701	-0.0052458181	0.0202086392	0.171062014	-0.0379718062	-0.0747001978	-0.0647833284	0.1612557169	-0.0382710088	-0.1343356256	0.0622467397	0.0098709503	0.0546590797	-0.10212444	-0.0308105827	-0.0857245763	-0.1754014446	-0.0509760988	0.0215639152	-0.0107185351	-0.0887040198	-0.156617558	0.0784889531	-0.0636627506	-0.0970337654	0.0840203671	-0.0431696039	0.0644197665	-0.1296750924	0.0097963569	-0.054053694	0.0471256168	-0.1061041593	0.0062251868	0.0402994675	0.1211947371	0.0112188002	0.084158148	-0.1014370826	-0.0507907485	0.0004555223	-0.0385759025	0.0006626393	-0.1408588261	-0.03105445	-0.0457567916	0.0403123566	-0.0165750619	0.0728020305	-0.0458926825	-0.167915911	-0.1216722312	0.0203286101	0.0715561296	-0.0811573025	-0.005595505	-0.1799988717	0.0751061399	-0.0840873569	0.0359115513	0.0461568574	0.1237565791	-0.0084891049	-0.0215223841	-0.0646848524	0.1388088275	0.1489123598	-0.0616301874	-0.0902854052	-0.0701072496	-0.1040448136	-0.0701598024	0.0391258786	-0.1430278081	0.0434404102	-0.0812367713	0.0123387906	-0.0251596932	-0.0796397151	-0.0698801698	-0.1147281385	-0.0726664085	0.0309943786	0.0399085884	0.0348178168	0.0978258794	-0.0519024481	0.0872164022	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0474228	0.0018856	0.00224892195984	3.555487360000004e-06	-0.0008448849999999	0.0154769150000001	0.0002395348979172	7.13830663224831e-07	-0.0803047999999999	-0.0020567999999999	0.0064488609030399	4.230426239999591e-06	-0.000601683	-0.0001191839999999	3.62022432489e-07	1.4204825855999998e-08	0.000542396	-0.00035114	1.232992996e-07	2.94193420816e-07	-4.4943e-05	0.0	0.0	2.019873249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5874.826899407348	6.589879566490708	34513591.098000154	43.42651270085177	14254.544538726985	64.70352108525549	203192040.0065513	4186.545640830102	5629.867791489167	5.837387527188184	31695411.34964711	34.075093142572186	6543.347228164982	8214.469298085303	1.593455	62.362324	0.2995398849999999	0.182402	0.0764684789	-0.024914348	-0.0513313168	-0.0290099278	0.1921299008	0.0925260649	-0.0276940465	0.0710247781	0.2091713599	-0.0367947291	0.0101982539	0.1097090405	-0.0885624465	0.1231881717	0.1869162726	-0.0845032143	-0.009541196	-0.1377950847	-0.1697374006	0.032800085	-0.1056077035	-0.0692184133	0.0201767489	0.0624643736	-0.1107691353	-0.0057659142	0.0709126958	0.0789277002	0.1450661061	0.0776551683	-0.1827504618	0.0884420734	-0.0548102484	0.1177143344	0.0452144264	0.1291474068	-0.0535322334	0.0368438297	-0.0967852512	0.0323347625	0.2839496784	0.0563996933	-0.0461065424	-0.015661921	0.153580408	-0.0617635822	-0.1434273027	0.0341208894	0.0064242532	-0.0390473193	-0.0747862093	-0.1672284201	0.0487019173	0.0505250645	-0.0169183419	0.107244654	0.0808025732	0.0945746934	-0.0738117896	-0.1260186955	-0.04410685	-0.0364423856	-0.0020363375	0.1371544835	0.0827567173	0.1893188404	-0.0507417416	0.0446949201	-0.0189588286	-0.0127253016	0.0592901753	0.0499464997	0.1163087394	0.2476126842	0.1226004448	0.1223620895	-0.0037143062	-0.1436735598	0.0208155263	-0.0324418776	-0.1714989023	-0.043478948	0.0612606621	0.0863223232	-0.0304066145	-0.0485898124	-0.0244196633	-0.1915170092	0.0475535058	0.0693258763	-0.1221755845	0.0198260998	0.0342478154	0.0255576325	0.1018412161	0.0773538221	0.0658741933	0.008216206	-0.0665189013	-0.2178255207	-0.0958718384	0.0470008963	-0.1454123174	-0.079944474	-0.0852612225	0.1597787712	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0432042	0.0042186	0.0018666028976399	1.7796585960000024e-05	0.15336	0.1542048849999999	0.0237791465578631	0.0235192896	0.0147885	0.0950932999999999	0.00021869973225	0.0090427357048899	-0.000798305	-0.000196622	6.37290873025e-07	3.866021088400001e-08	0.000857456	0.00031506	9.926280360000003e-08	7.352307919360001e-07	0.000363837	0.0004087799999999	1.671010884e-07	1.32377362569e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5875.168101198867	0.3412017915188698	34517600.217344694	0.1164186625356863	14204.398701868076	-50.1458368589083	201764942.4816315	2514.6049542802457	5624.917508925161	-4.950282564005647	31639696.98221284	24.505297463498323	6542.0783337589455	8466.195855592325	1.505557	58.922287	0.4110478	0.283735	0.0424644426	0.1047928692	-0.0317225142	-0.0634056724	-0.031708967	-0.0037081151	-0.0290539667	-0.0914280024	-0.0267394815	-0.1158090231	0.0851069426	0.0520457366	-0.026292835	-0.0461936644	0.0903449716	-0.0710051396	-0.1871446468	-0.0073837498	0.0248213175	0.0083188197	0.0875943949	-0.0469530327	-0.1295704122	-0.106658772	-0.052544293	0.0278949783	0.0478399075	0.0693133993	0.0429891173	-0.0039837047	0.14593626	0.0294844422	0.0588295236	-0.1336694904	-0.0890580689	0.0179980211	0.0695641188	0.0127409247	-0.2028345784	-0.0215186336	0.1480946165	0.0757518436	0.0013081424	0.1797533878	0.0647674702	0.1311156722	0.1328958615	-0.0130428903	0.0737745996	-0.0200125323	0.0200568743	0.0327972473	0.1630447257	0.0412144231	-0.0491879303	-0.0100953802	0.0651297111	-0.0596328007	-0.044958541	-0.0489553935	-0.1197083483	0.0219869757	-0.0450885228	-0.0145173759	0.0397971614	-0.1683242919	-0.0308371332	-0.0401285846	0.0226029778	-0.0939706425	-0.0644024845	0.048459829	0.053862698	-0.0074617484	-0.005412206	-0.047618502	-0.1626865742	0.0244533329	-0.0425656224	-0.0011606198	-0.1410656063	-0.0723997901	-0.1532175757	0.1455500642	0.1066065349	0.0072791077	-0.0153550263	-0.0387975711	-0.2160774522	-0.0418778273	0.0814878118	0.0776584861	0.0590572077	0.132049028	0.0374752793	0.0381232055	-0.0239588418	0.1043942941	-0.1409371306	0.0309922331	0.0279932767	-0.019026888	-0.0360397087	-0.1096294994	0.1131818953	0.0549016808	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	-0.0433197	-0.0001155	0.00187659640809	1.3340250000001037e-08	-0.11762	-0.27098	0.0734301604	0.0138344644	-0.0715365	-0.086325	0.00511747083225	0.007452005625	-0.000111733	0.000686572	1.2484263289e-08	4.71381111184e-07	0.000627086	-0.00023037	5.3070336900000015e-08	3.9323685139600003e-07	0.000519441	0.000155604	2.4212604816000012e-08	2.69818952481e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
