global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
6214.981637911311	-16.093537947508594	259.00196366789913	38625996.75957476	12053.447556645371	-50.23373046697634	2523.427676628827	145285598.00080028	5901.390271074905	-14.111816409205858	199.1433623671317	34826407.13153754	6157.768293722484	8297.472672575184	1.263501	43.993496	0.18477595	0.109377	0.0709342474	0.0835579314	0.0355321602	0.063883408	0.0632420637	0.0080186405	-0.087292327	-0.0636113133	0.0294243389	-0.0044526105	0.0760486017	0.0729075831	0.1450562176	0.0643580528	-0.1443550211	-0.0066917447	-0.0958644151	-0.0035012594	-0.0658952053	-0.0599479736	0.0340028947	-0.1128704035	0.0136666199	-0.0584137776	0.0692359654	-0.1402712848	-0.1274979992	0.0691718007	0.0586972038	-0.1040306374	-0.044285037	0.0571757136	-0.0636912628	0.0014637004	0.0063064341	-0.0126919525	0.203469665	0.0670357414	0.0787665701	0.0299520811	-0.1306258406	-0.0383041684	-0.0452020101	0.0535745944	0.0705794757	0.1111614544	0.0977574915	-0.0725232923	-0.0222117144	-0.1212263133	0.0019401338	0.0205500813	0.002215034	-0.0245026801	-0.0979933118	0.0255987719	-0.0158994911	-0.0453973901	0.1112111288	0.1013791927	0.0964800664	-0.0339179063	-0.2072292517	-0.0287925248	0.0281572135	0.0202770987	-0.0315152753	0.0438621887	-0.1566317746	0.0342862029	-0.0937567415	-0.0672493842	-0.1655012028	0.0176148251	-0.0101831307	-0.067542937	-0.0731894988	-0.0380329373	-0.0829386509	0.015553531	-0.0395872331	-0.1322879101	0.118893427	0.170354978	-0.1274816576	-0.0557751403	-0.0732842336	0.0421226918	0.0233114801	0.0580683856	0.0540475148	-0.1279540346	0.0221385121	0.0404718005	-0.1190969333	0.0583285743	-0.0144520297	0.0147122516	0.0253792357	-0.0754725606	-0.0653909742	0.0340401981	-0.0039367767	0.0195523427	-0.0637800724	-0.0780232056	0.1376188622	-0.0538451552	0.0880677872	0.106146603	0.0576418153	-0.0074890309	-0.0704597601	-0.1131072554	0.0	-0.0263215	-0.0127516	0.00016260330256	0.00069282136225	0.020527	0.0992352	0.000421357729	0.00984762491904	-0.0439045	-0.0145753999999999	0.0002124422851599	0.0019276051202499	-0.00242793	0.0004504999999999	2.0295024999999998e-07	5.8948440849e-06	0.000239084	-0.00070302	4.942371204e-07	5.7161159056e-08	0.000716158	-1.0754999999999988e-05	1.1567002499999974e-10	5.12882280964e-07	0.0	0.0	0.0	0.0	0.0	0.0
6222.168398024938	7.186760113627315	51.6495209308245	38715379.573380224	12087.051431574931	33.603874929560334	1129.2204102815335	146096812.3095376	5897.19736802124	-4.19290305366485	17.58043601743202	34776936.797396645	6155.415139705295	8298.846195143453	1.009778	35.159187	0.0694495999999999	0.0391806	0.0719340909	0.0638692467	0.049431239	0.1434870856	0.0163342916	0.0894386984	-0.0980866002	0.1040427307	-0.0422237065	0.0439315507	0.1092881484	-0.1271320111	0.0569356061	0.1167160172	-0.0051055561	-0.0839393837	-0.1816112519	0.0727918649	0.0194484926	0.0711805431	0.0860519091	-0.0630353687	-0.0022001279	0.1320389714	0.0582213997	-0.0089371921	-0.0169006112	0.0286858808	0.0439829196	0.040913471	0.1355949246	0.1185391738	0.1068836617	-0.0476190354	-0.191294459	-0.1278288142	-0.0438512088	-0.069337843	0.0076862023	0.0428220905	-0.1700400685	-0.0470255253	0.1036801503	-0.0888836807	0.0140039107	-0.0065906591	0.1055247371	0.051876799	0.1161891497	0.1342554302	0.0378724689	0.0132693517	-0.0860555444	0.028293403	-0.0627450445	0.047799315	-0.0002335356	-0.0491670281	-0.0220108801	0.2455289123	-0.0953071216	0.1323886844	0.0698973016	-0.0503096856	-0.0181208748	-0.0775606139	0.0498170065	0.0557174344	0.0474194642	0.0499076694	-0.1138967848	-0.04750134	0.012909873	-0.0086737015	-0.0331576315	-0.0087785122	-0.1268895384	-0.096002868	0.1889240524	-0.1345516035	0.179294475	-0.0226003842	0.0740206816	-0.0469344328	0.0795544811	-0.0568056459	0.0247635107	0.2376949088	-0.0455610829	-0.0420351698	-0.0156322291	-0.0781681703	0.0724129831	0.0049411919	0.0743774252	-0.0567734336	0.0679531568	-0.0413093458	0.038890824	-0.0048523272	0.0247684865	0.0780584503	0.0065899356	0.0157042266	0.0192008238	0.1142498605	0.1364132631	0.1236113436	-0.1899594511	0.1045650739	0.0522683746	-0.0164373979	-0.0799828327	-0.1184185493	0.0	-0.0285566	-0.0022351	4.995672010000001e-06	0.00081547940356	-0.0119348	-0.0324618	0.00014243945104	0.0010537684592399	-0.026142	0.0177625	0.00031550640625	0.000683404164	-0.0024733	-4.536999999999987e-05	2.058436899999988e-09	6.11721289e-06	0.000489084	0.00025	6.25e-08	2.39203159056e-07	0.000760592	4.443399999999999e-05	1.974380355999999e-09	5.785001904640001e-07	0.0	0.0	0.0	0.0	0.0	0.0
6231.1109714955855	8.942573470647403	79.96962027792674	38826743.93909266	12083.18668437115	-3.864747203781008	14.936270949133116	146003400.44936427	5908.091956505214	10.894588483973166	118.69205823512073	34905550.5665216	6164.874387909148	8280.11574875363	1.124568	39.156017	0.0612819999999999	0.036286	-0.0287161782	0.1032525001	-0.0137152276	-0.1103605807	0.0610763958	0.0039234782	-0.1132551968	-0.0769864502	0.0454623244	0.0154745581	-0.0397005754	0.0641298857	0.0551593828	0.0341211469	-0.1285989435	-0.060628439	-0.1207700914	0.1100048177	-0.146101281	0.0239600715	0.0448408881	0.0957518028	-0.0829296502	0.0095645698	0.0207403303	0.1289534887	-0.0563779739	0.0718532601	0.0358208972	0.0068321832	0.0003588417	-0.0461489454	-0.1028844232	-0.0833920504	0.0092835867	0.0224009031	0.119245229	0.0028153752	-0.0683462334	0.1234147846	-0.0161599852	-0.0974265583	0.0181672567	0.0239681808	-0.1583578778	-0.033745236	0.0837625126	-0.069494226	-0.1391136248	0.0321721299	-0.0017978091	0.1348312032	0.150986084	0.1298213125	-0.0657211404	0.0562622031	0.0235112332	0.082030281	-0.0587667558	0.0656008702	-0.080699412	0.0530729775	-0.1187028318	0.2145923158	-0.0097298748	-0.0073682746	-0.0508579587	-0.006426313	0.0715332782	0.1226616594	-0.0213230213	0.1354205348	-0.0341706587	-0.0572700249	-0.0536141998	0.0415510006	0.0452111967	0.01381041	0.037915429	0.0604775795	-0.0320805882	-0.1627570995	0.1108367902	0.0018078908	-0.1069881014	-0.0518135032	0.0799405391	-0.0244264114	-0.0878998733	-0.1069856269	0.0439731125	0.0651850295	-0.0188835909	0.0893900581	-0.1614231824	0.0138008916	0.0259174078	0.0505276131	0.1805522954	-0.0860263191	0.0895788571	-0.0654369312	0.0551597262	-0.0953853104	-0.0499074667	0.1513903071	0.1208002653	-0.0153921449	0.084462169	0.1029224817	0.0467728586	-0.0252994078	-0.0887591272	-0.1220030341	0.0	-0.0308113	-0.0022546999999999	5.083672089999993e-06	0.00094933620769	-0.0185187	-0.0065838999999999	0.0003429422496899	4.334773920999998e-05	-0.0340816	-0.0079395999999999	6.303724815999997e-05	0.0011615554585599	-0.00189072	0.0005825799999999	3.393994563999999e-07	3.5748221184e-06	0.000348512	-0.000140572	1.9760487184e-08	1.21460614144e-07	0.000927516	0.0001669239999999	2.7863621775999982e-08	8.60285930256e-07	0.0	0.0	0.0	0.0	0.0	0.0
6227.553873526022	-3.5570979695639835	12.652945965076212	38782427.24766895	12085.52664377523	2.3399594040802185	5.475410012743452	146059954.257401	5899.380137067225	-8.711819437988197	75.89579792010899	34802686.00162332	6156.199202776759	8248.644849882156	0.987081	34.3689	0.12581024	0.069533	-0.0404755856	0.083387042	-0.0285304668	-0.0434318281	0.1466054909	0.0127814923	-0.1765926373	0.0282210501	0.0221330378	-0.0351414712	-0.0248381578	-0.0222914777	0.0170851751	0.0940196597	-0.0946059659	-0.0580373652	-0.064290354	0.1187206373	0.0611485386	0.0256805207	-0.0055135381	0.0519141163	-0.074979868	-0.0021202161	0.0646321776	0.01674269	0.1216838626	0.0576724075	0.0896021225	-0.0427560514	-0.0023351225	-0.1417776977	0.0730629718	0.0427983607	-0.038693765	-0.0718768182	0.040347499	0.031051998	-0.0319453618	0.0601132997	0.0609546513	0.165892898	-0.0761486514	-0.0966648897	0.0385865145	0.0764083699	-0.081474348	0.1514408521	0.0258090136	0.026266569	-0.0574756494	0.1037528316	0.1388373471	-0.0284280034	0.1404689419	-0.0943319506	-0.0100922495	-0.1536966247	0.0061780702	-0.0788493689	-0.1142555832	0.0151488105	0.0366573311	-0.0662267653	-0.006526528	-0.0215802401	-0.0232826457	-0.0204301096	0.0092243695	0.0297530126	-0.0838939993	0.0755347165	-0.000946	-0.0360257438	0.1626397997	-0.0376671583	0.1248672363	0.0149689894	-0.0898765098	-0.008169789	0.0723712457	0.0876180241	0.0679188854	0.0212056488	0.0617443151	-0.0841726033	0.0650405162	-0.0844836497	-0.0148987038	0.1153587034	0.0188829685	0.0261163022	0.0677208117	0.0854793915	0.1657158802	-0.0131990066	-0.148980896	0.0869654323	0.000818023	0.0051614037	0.084957443	-0.1675108393	-0.061793509	0.0599873096	0.1776312686	0.026420801	-0.0318805605	-0.0229859685	-0.08104837	0.1012197857	0.0411681025	-0.0340285022	-0.0967067016	-0.1238084399	0.0	0.00307374	0.03388504	0.0011481959358016	9.447877587600002e-06	0.0386766	0.0571953	0.0014958793875599	0.00327130234209	-0.0466468	-0.0125652	0.00015788425104	0.00217592395024	-0.00161822	0.0002724999999999	7.425624999999998e-08	2.6186359684e-06	0.000489084	0.000140572	1.9760487184e-08	2.39203159056e-07	0.0008972939999999	-3.022200000009996e-05	9.133692840060419e-10	8.051365224358205e-07	0.0	0.0	0.0	0.0	0.0	0.0
6231.235864690952	3.681991164930878	13.557058938629044	38828300.4014108	12103.397440634217	17.87079685898607	319.36538037514634	146492229.60595092	5920.076747080412	20.696610013186728	428.3496660379411	35047308.69132219	6175.967368845996	8248.363679639288	1.070018	37.256641	0.29321164	0.154629	-0.0145665806	0.1379360069	0.0520543114	-0.0491088165	0.1365776426	0.1012438962	-0.1326952484	-0.0492648126	0.0175419053	0.0071189743	0.0298311213	0.0597961872	-0.1254747641	-0.043163251	-0.0636101804	0.0329424943	-0.0152982253	-0.0844508484	-0.1008506011	0.0571553359	0.0896079957	0.0942604232	-0.0084270184	0.0300758362	0.0229138452	-0.0336479795	-0.1059825593	0.102036958	0.0138405286	-0.0328432239	-0.0453986712	-0.1040306568	0.2612416742	-0.151256575	0.0407015954	0.0484566975	0.0745020665	-0.0649429352	0.0245423134	-0.114122591	0.066731873	0.2012933163	-0.1254354047	0.0175545785	0.0633991088	0.0745146201	0.04933267	-0.1160564764	0.0110357589	-0.2718580467	-0.0571201255	-0.1018500372	-0.1299157945	-0.0070325353	0.0397243001	-0.0890202426	-0.0004782209	0.0480415331	-0.1502138572	0.0298026392	-0.2742817938	-0.09545075	-0.0824860922	-0.0242212854	-0.0275601536	-0.1022703502	-0.0660708531	0.0293088871	0.0537219322	0.0789935453	-0.0188686218	-0.0044522791	-0.1484494357	0.0341835207	-0.0339224936	-0.0357421741	0.1888742487	-0.0992095923	-0.0055388175	0.2111158146	0.078931714	0.1326511321	0.0404012562	0.0963421026	0.2172460827	-0.0092121272	-0.0683704345	-0.1037234045	0.0068194583	0.0795387402	0.0623314343	-0.081272349	-0.0727130312	-0.1216961043	-0.0583404088	0.1717804304	-0.122225314	-0.0452099886	-0.0353940413	0.0394381369	-0.2108616107	0.124277845	-0.0369103943	-0.0752671116	0.0134189998	0.2101313736	-0.1031984299	-0.134230624	-0.1565405674	0.0994579802	0.0354671963	-0.042578821	-0.1037513516	-0.1238084399	0.0	-0.0304147	-0.03348844	0.0011214756136336	0.00092505397609	-0.040934	-0.0796106	0.001675592356	0.00633784763236	-0.0466958	-4.900000000000043e-05	2.401000000000042e-09	0.00218049773764	-0.00291755	-0.00129933	1.6882584489e-06	8.512098002500001e-06	-0.00162414	-0.002113224	4.465715674176e-06	2.6378307396e-06	0.000708576	-0.0001887179999998	3.5614483523962255e-08	5.02079947776e-07	0.0	0.0	0.0	0.0	0.0	0.0
6212.5193382801535	-18.716526410798902	350.30836088613296	38595396.52850488	12062.994555533209	-40.402885101008	1632.393124485254	145515837.64682382	5917.683843017152	-2.3929040632601755	5.7259898559670575	35018982.06590625	6177.666386568124	8201.001026777234	1.232348	42.908794	0.0590463499999999	0.031634	-0.1727961198	-0.0666684344	0.0340553778	0.134779579	0.0035068577	0.0800314944	0.1028827093	0.0332847212	0.1207563692	-0.0501562445	-0.0519869605	-0.0720115848	-0.0803785065	0.0052585606	-0.0668476482	0.0092401538	0.0739806679	-0.0404186116	-0.0292027455	-0.0502774724	0.0912201087	0.0757919452	0.1223443285	-0.0125563824	-0.0879564106	0.2080973033	0.1786064546	0.0265552688	-0.1243225378	0.0439680238	0.0426829685	-0.0122628488	0.0044293678	0.127441772	0.0086307253	0.0635922611	-0.0032685861	0.0842005868	0.0031340048	0.0599596389	-0.0893730541	0.0232423735	0.0623913431	-0.0429220875	-0.0640975944	0.0271372563	-0.0529716309	0.0634487642	-0.0261528446	0.005565858	0.0450615436	0.0271510638	-0.1550279431	-0.1281639517	-0.0046603223	-0.3381477361	-0.006372633	0.0114464037	-0.0180524128	-0.0524630067	0.1570466247	0.0888678141	0.0194985092	0.0533549268	0.0601710902	0.0275582697	-0.0463684464	0.1775266024	0.0848095052	-0.0490961046	0.1318170653	0.1806706904	0.2178465183	0.0109539863	-0.0378942455	0.0508137544	-0.0014635865	0.0400790053	-0.098586274	0.0178983948	0.0366814451	0.1008754474	-0.005503878	-0.0064638728	-0.0865286213	-0.0735661338	0.0422483829	0.0787292249	0.0339817169	0.0270701271	0.0579179392	0.0742407825	-0.0059163157	0.0290813715	0.0572790773	-0.0627649205	-0.025122637	-0.0635191757	0.0114496905	0.0603082229	-0.2878853888	-0.0911092795	0.1023556243	0.0443416198	0.1573692721	-0.1317428396	0.0939243301	0.0862777679	0.0619639473	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	-0.0217206	0.0086941	7.558737480999999e-05	0.00047178446436	-0.0252126	0.0157213999999999	0.00063567519876	0.0002471624179599	-0.0264473	0.0202485	0.00041000175225	0.00069945967729	-0.00308468	-0.0001671299999999	2.7932436899999904e-08	9.515250702399998e-06	-0.00162414	0.0	0.0	2.6378307396e-06	0.000829093	0.000120517	1.4524347289e-08	6.873952026490001e-07	0.0	0.0	0.0	0.0	0.0	0.0
6222.974143926911	10.45480564675745	109.30296111147146	38725407.19598287	12068.051457945136	5.056902411926785	25.572262003750936	145637865.99161172	5904.585539552994	-13.098303464157652	171.56555363916436	34864130.39389832	6161.921769755285	8280.828758525626	1.180612	41.107407	0.0625816	0.039266	0.055524017	-0.0630661125	0.0761843213	0.0332418479	-0.0463847901	-0.0086110538	-0.0113096434	0.0429014054	0.0699081897	0.2091975178	0.0282445392	0.0039057975	0.0157620106	-0.0663913934	0.0016006908	-0.0678295585	-0.0585098083	-0.0081799172	0.1262543638	0.0766233801	0.0175246927	0.0496370626	-0.1027107858	0.0572867689	-0.1319835002	-0.2348876693	0.0505392298	0.0887944828	-0.1415984397	0.0141779256	0.0119728553	0.1178242826	0.0609189696	0.110401142	0.1255269093	0.0698558481	-0.0461296372	0.1030504804	-0.074038264	0.095643452	-0.0103280064	-0.1738471959	0.0308578162	-0.0312961716	0.0482981284	-0.0388946008	0.0900196719	-0.1309505903	0.0288630972	0.0950351617	-0.1357410123	-0.0252902125	0.0710866579	-0.0760266115	0.1436109952	0.0687809942	0.0758755421	0.0881542076	-0.0807633525	-0.0849086926	-0.0893232241	0.0478295326	0.2057872952	-0.0703171169	-0.0331526206	-0.0789029562	0.0349762187	-0.0841186005	0.0999621713	0.0521862388	0.0050735994	-0.1005763966	0.0346359514	0.2873607204	-0.0119740344	-0.0313665016	-0.1239255641	-0.0914177635	-0.0691868203	0.0262141226	-0.0161359239	0.0915559929	-0.0609859801	-0.0561396772	-0.1894730464	0.0062987036	0.0974460573	0.0077314438	-0.0715132182	-0.0757389195	-0.0982964212	-0.0553828497	0.0398234009	-0.1276964747	-0.1365418392	-0.1140415942	-0.1326580542	0.0150794813	-0.0952079461	0.1261315289	0.1372720444	-0.0436850514	0.0529860028	-0.0799423513	-0.0071829244	0.0010125811	-0.1394491992	0.0157153463	-0.0709964644	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	-0.0178051	0.0039154999999999	1.533114024999999e-05	0.00031702158601	0.0110717	0.0362843	0.00012258254089	0.00131655042649	-0.036009	-0.0095617	9.142610689e-05	0.001296648081	-0.00301848	6.619999999999977e-05	4.382439999999969e-09	9.1112215104e-06	-0.00143421	0.00018993	3.6073404900000026e-08	2.0569583241e-06	0.000829365	2.719999999999459e-07	7.398399999997058e-14	6.87846303225e-07	0.0	0.0	0.0	0.0	0.0	0.0
6220.0656268270295	-2.9085170998814647	8.459471720302886	38689216.402035125	12052.14718496744	-15.904272977695657	252.94589894906025	145254251.7681186	5909.96763112885	5.382091575856066	28.96690973090083	34927717.400990754	6167.119162412358	8237.88504601007	1.102966	38.403866	0.04779775	0.0333747	0.0047377885	0.0874422252	0.0466699689	-0.1491594102	0.0988870046	0.0562657376	-0.0712287234	-0.0960201549	-0.0053655548	0.0582690888	-0.0109916266	-0.0700033761	0.03016935	-0.0265145155	-0.0138364319	-0.0515989347	0.0041709474	-0.0045326966	0.0226458582	-0.0056033771	0.0980128243	0.0850640386	0.0699689781	0.1012655656	0.045469876	0.130966662	0.0985957307	-0.087090417	0.1022226199	0.076101571	-0.0640861313	0.0405719075	-0.0354088855	-0.0749234121	-0.029798633	0.0501744153	0.0085004024	0.0618803869	0.0692729708	0.1313331469	0.0637009976	-0.0439577024	0.0153291267	0.1116672246	0.0973702763	0.0434903958	0.1693311137	-0.0302639967	0.0717155455	0.0541765223	-0.1209471068	-0.0570277198	0.1741907812	0.019257621	-0.1982798775	0.0874769965	-0.1116834897	-0.0087166082	0.003166364	0.0077840574	-0.0162762506	0.0747074928	-0.0612289177	-0.0340114713	-0.0303119442	0.0069428221	-0.097047565	0.1188233269	0.1191840946	0.026120904	-0.0194279633	0.0252625678	0.0946729336	-0.1542014865	0.0959698382	0.0692099892	-0.0394874197	0.04065534	0.0864085397	0.0791299103	0.0107350412	-0.0753867525	-0.0650223944	0.0305397632	-0.0269201964	-0.0801004468	0.0343754533	-0.0554395325	0.0365066877	-0.1316057899	-0.0468064307	-0.1888929136	0.0805638673	0.0193727374	-0.0680282847	-0.0353246075	-0.0682384065	-0.1079183051	-0.0156549318	-0.1724100886	0.1054158014	-0.0687592652	-0.009994882	0.0568305119	-0.1521050066	0.0103824444	0.0714063174	-0.1462589598	-0.1031652189	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0160246	0.0338297	0.00114444860209	0.00025678780516	0.01111	3.829999999999979e-05	0.0001234321	1.4668899999999842e-09	-0.0341654	0.0018436	3.398860960000003e-06	0.0011672745571599	-0.0029776	4.088000000000008e-05	1.6711744000000067e-09	8.86610176e-06	-0.00134775	8.646000000000001e-05	7.475331600000002e-09	1.8164300625e-06	0.000714982	-0.000114383	1.3083470689000005e-08	5.11199260324e-07	0.0	0.0	0.0	0.0	0.0	0.0
6228.046262264378	7.98063543734861	63.69054198386444	38788560.24490529	12068.319338058873	16.172153091432847	261.538535612741	145644331.64536574	5898.995002148107	-10.97262898074314	120.3985867490442	34798142.035368346	6156.049658343522	8228.313987215422	1.136949	39.58712	0.0727458899999999	0.0313018	-0.1703434038	0.0099565759	-0.0472853606	0.0530429198	-0.0079832279	0.0103752701	0.0247852413	-0.0798525914	0.1250376957	0.083302141	-0.096329476	-0.0167037549	-0.0405626775	0.0240278003	-0.0102983842	-0.0094259953	0.1480162288	0.070237027	0.0137326978	-0.0910048933	-0.0101317997	0.0554196059	0.098678796	-0.0092963813	0.0354341769	-0.0239899175	0.0047822192	-0.0530654145	-0.0808511873	0.020749609	-0.0280874904	0.1470437299	-0.015662762	0.0710200616	0.0329523241	0.0756528116	-0.1072728012	0.0469370951	-0.0317254353	-0.1938628102	-0.020236903	-0.1203086616	-0.1566189242	0.0017430694	0.1676192459	0.0080526763	0.0026563292	-0.0354989038	0.0004839619	0.0064881274	0.0308035017	-0.1475229805	0.0149950058	0.0293543519	0.0882136545	0.0306703656	0.0509047539	-0.1673149651	-0.0820192963	-0.0329241818	0.1564551501	0.0452283578	0.0017851667	0.0043565732	-0.0153865714	0.1036947212	-0.0776721784	0.0386358001	0.0147381996	-0.0598277486	0.0256305674	-0.0432698881	0.0516428875	-0.0017969894	-0.0725891596	-0.0160904521	-0.1224966674	-0.0171999372	-0.0369654856	0.0513507568	-0.001249477	0.0537096356	-0.1333431138	-0.034238228	-0.0967175731	0.1485468457	-0.1715858196	-0.0646159439	-0.1129832066	0.1284660883	-0.1288566608	-0.0510735163	-0.0005800292	-0.0963144237	-0.0509368101	0.0112549887	0.0333087126	-0.0921324742	-0.075846934	-0.0072793527	0.0881817264	0.0448959171	-0.0702491992	-0.0616449278	0.1119866305	-0.0764816913	0.08870786	-0.0078539454	0.092794128	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0125834	-0.0034412	1.184185744e-05	0.00015834195556	-0.00909779	-0.02020779	8.276978288409999e-05	0.0004083547766841	-0.0184771	0.0156883	0.00024612275689	0.0003414032244099	-0.00268535	0.00029225	8.541006249999998e-08	7.2111046225e-06	-0.00149765	-0.0001498999999999	2.247000999999997e-08	2.2429555224999995e-06	0.000941004	0.0002260219999999	5.108594448399999e-08	8.85488528016e-07	0.0	0.0	0.0	0.0	0.0	0.0
6217.991627395497	-10.054634868881294	101.09568234652356	38663419.8783605	12087.57832159996	19.25898354108722	370.9084470358684	146109549.6808133	5895.431152795668	-3.56384935243932	12.70102220688216	34756108.477353655	6152.201381594898	8288.230832102881	1.186288	41.305027	0.05193172	0.0336286	0.0743533091	-0.0465066472	0.0571008147	0.0726431706	-0.1312528817	0.0003739391	0.0525725744	0.0472895242	-0.0262409034	0.1493349626	0.0361792158	-0.1017879064	-0.0224654426	-0.1030915632	-0.0146240192	-0.0034917222	0.0111603241	-0.1580243362	0.1011175496	0.0585467197	0.0205997841	-0.0467845816	0.0419361718	-0.0409140355	0.0248489614	0.02086754	0.0396872677	0.0752931359	-0.099273082	0.1179781822	0.0885385773	-0.0233734678	-0.0426378537	-0.1939899285	0.0587766201	-0.0386004503	-0.0696106743	0.0619010261	0.0006502265	-0.2218208958	0.0742919234	-0.0438328651	0.0752669546	-0.0538167605	0.0680221207	-0.0500886718	0.0042697691	-0.0117487819	-0.0289717273	0.0435233442	-0.0257672619	0.0986947373	0.0560152592	0.1834310017	0.1544443933	0.1167319607	-0.0194577918	0.0465170907	0.0784233314	-0.1069738268	0.0663522954	-0.2595935451	-0.0171849699	-0.0550527276	-0.0627213583	-0.0209445527	0.0273326152	0.0334097925	-0.0338227819	-0.0771635589	-0.0874056508	0.0412933668	0.0634716093	0.1124838952	-0.093537129	0.0457603065	0.0926034645	0.105413434	0.1666833375	0.0133799209	-0.041244367	0.0243881326	-0.0873089965	0.0612273887	0.0509500856	0.1197686881	-0.0626738051	0.0318854517	0.0254628401	0.0567420474	-0.1265869189	0.057913939	0.002148126	0.0025104874	-0.0771708315	-0.0088922889	-0.0076899582	0.0752799451	0.1247702191	0.1143686554	0.1641732563	-0.0304018643	-0.1491938084	-0.0516688595	-0.0267651236	-0.0123081232	-0.2565636413	-0.0538218607	0.16409948	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0125783	-5.099999999999202e-06	2.6009999999991863e-11	0.00015821363089	-0.0088191699999999	0.00027862	7.777775948889824e-05	7.762910440005524e-08	-0.0347307	-0.0162536	0.00026417951296	0.00120622152249	-0.00226919	0.00041616	1.7318914560000005e-07	5.149223256099999e-06	-0.00178579	-0.00028814	8.302465960000006e-08	3.1890459241e-06	0.000937416	-3.5879999999998986e-06	1.2873743999999272e-11	8.787487570560001e-07	0.0	0.0	0.0	0.0	0.0	0.0
