global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5642.022324095533	4.20680345303299	17.697195292450285	31832415.90559236	14667.966548966444	-64.60001852122696	4173.162392942866	215149242.68159857	5300.505751682834	5.253773494218876	28095361.223622803	27.60213592855682	5329.270276582949	9453.009625257337	1.215643	41.881054	0.1042768499999999	0.0588985	0.0639874314	0.068840258	0.143225307	0.0802093699	0.0269029437	-0.0231925744	-0.0500467658	0.1104332365	0.0072676491	-0.0563417994	0.0220415524	-0.0286927013	0.1253455278	0.146356709	0.0863273924	-0.0144551634	-0.0241150944	-0.0112312652	-0.0079865285	-0.0657122876	0.1134341904	-0.0866632439	-0.1359200366	-0.0235221801	0.0153086542	-0.1163412311	-0.0097332025	-0.0168014622	0.0838716284	-0.0418532287	0.0746272612	-0.1197556208	-0.0237380767	0.0009386363	-0.0883943664	-0.138797822	0.0643132884	0.0778213895	-0.0094548036	0.0053785912	0.0051588506	0.138128415	-0.0200771801	0.064125043	0.0329628803	-0.046967164	0.0227638882	0.0082739817	-0.1675863733	-0.0257899314	0.0101449777	0.0969191023	0.0181693005	-0.1492703289	0.0627197029	-0.0172632768	-0.0418786671	-0.0339485935	0.0536000097	-0.0734787066	-0.0455986118	-0.0471227903	-0.0951357931	0.005725373	0.0075337889	0.0443594353	-0.086359103	0.1007308362	0.1383087999	0.0026168914	0.0049777719	0.1035479299	0.0666345485	0.036150047	0.0314808324	0.0945324564	-0.0229495417	-0.1134157656	0.0342830574	0.0878620113	-0.0153311706	-0.0803920317	-0.0071640377	-0.1548780212	0.0310773388	0.0338055448	0.030613202	0.0556684126	-0.1215244328	0.0105259938	-0.0069110125	0.0134790055	0.0928141487	0.0223141317	0.129192234	-0.0303639845	-0.0643606023	0.1044157656	-0.0968092401	0.1707652581	-0.0228731401	0.0210297042	-0.0076963942	0.017177212	0.024272795	-0.0489853605	-0.0834117999	-0.0598723635	0.092609883	-0.0878393593	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0304274	0.0052255	2.730585025000001e-05	0.00092582667076	-0.0445929	-0.0507572799999999	0.00198852673041	0.0025763014729983	0.0106267	0.0019752899999999	3.901770584099997e-06	0.0001129267528899	0.00123238	0.000276103	7.6232866609e-08	1.5187604643999998e-06	-0.000443959	-0.0005274606	2.7821468455236e-07	1.97099593681e-07	0.0	0.000122812	1.5082787344e-08	0.0	0.0	0.0
5624.000764423056	-18.021559672476545	324.7766130286328	31629384.59823112	14785.406851477575	117.44030251113143	13792.224653906069	218608255.76372004	5309.338760843785	8.833009160951406	28189078.077398226	78.02205083745146	5336.797780947984	9385.65756461834	1.157108	39.864422	0.09799611	0.057486	0.0373580676	-0.1152874278	-0.0299223417	0.0449317956	-0.1280532497	-0.0503830959	0.0880154416	-0.1230753092	0.0462633138	-0.0502045876	0.1428338074	0.0254853982	0.0588466969	0.1206596877	0.0296717772	0.0470901306	0.0024539365	0.0917958356	0.0811184555	-0.0530074192	-0.0576610625	-0.180312392	-0.0615805984	-0.0629779362	-0.077879876	0.1299431888	0.009525079	0.0400979691	-0.0474570716	-0.1035172762	-0.0025673393	-0.1059866683	-0.1185036162	0.1451330935	-0.1596587512	0.064606411	0.0103818448	-0.0637438309	-0.0313725339	-0.165272145	-0.0686835335	-0.0735992517	0.0784417737	0.0904163734	-0.0419530996	-0.049595586	0.0310263848	0.0171161115	-0.02886556	0.0682437797	0.0995617162	0.1085947805	0.0247796438	0.0957533755	-0.0534615406	-0.1439252392	0.0397364681	0.0906731829	0.0013965767	0.1108545592	0.1209275578	0.0926835046	-0.1016554433	0.0030763615	-0.0761939714	0.1168824195	0.1047541953	0.148401525	0.0744015508	-0.0310759071	-0.0257084689	0.0356617977	-0.2154176373	-0.0262659159	0.0654673121	-0.0245389632	0.0021410104	-0.1924511885	0.0864221863	-0.0093637338	0.1504019674	-0.0365617427	0.0395067244	0.0466435711	-0.0314040702	-0.0713031851	0.17607711	0.0260678744	0.1042899404	-0.0416672289	0.0911989487	-0.0217536313	0.0461812113	-0.0022748452	0.0539745279	-0.0562418062	0.0623271528	0.1279504662	0.0128035946	-0.1325890362	0.0209271571	0.1040697597	-0.0510306189	0.0302183743	-0.0317002441	-0.0153460299	0.1406775625	0.1381595168	0.0335222336	-0.0286401954	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0348433	0.0044159	1.9500172810000003e-05	0.00121405555489	0.00272026	0.04731316	7.3998144676e-06	0.0022385351091856	0.0306844	0.0200577	0.00040231132929	0.00094153240336	0.00173396	0.00050158	2.515824964000002e-07	3.0066172816000005e-06	-0.000466566	-2.260700000000001e-05	5.110764490000003e-10	2.17683832356e-07	0.0	0.0	0.0	0.0	0.0	0.0
5626.38024144661	2.3794770235535907	5.661910905619456	31656154.62134081	14743.74739914078	-41.65945233679486	1735.5099690016823	217378087.3696705	5293.602498104344	-15.736262739441372	28022227.40793655	247.62996500473088	5320.993951718126	9379.175304603305	1.122866	38.684708	0.04334034	0.0272918	0.015296704	0.0435549797	0.0348902461	0.0957302077	0.0935184015	-0.0873758579	0.1800229356	0.0689483864	-0.0172306878	-0.0372383489	-0.0264064579	-0.1251143825	0.0999578852	0.0316179941	0.0606239532	0.0498235526	-0.0564715557	0.0554126717	-0.093083627	-0.0267479846	-0.1245616714	-0.0535828729	0.0035836173	0.0922734921	0.2611118189	0.1104133601	0.0253845947	0.1307516695	-0.071752779	0.1055801965	0.0244552057	0.0348570966	0.0468310736	0.0160316091	0.0585330668	-0.1159549452	-0.0499034426	0.1007276458	0.0080022815	0.0134465843	-0.2378398186	-0.053009051	-0.0384120297	-0.072328834	-0.1424825309	-0.1110828001	-0.0730073712	0.1600562971	0.0544437392	-0.0261967245	0.0106002993	0.1782472839	0.1269004236	0.0227183551	-0.0566248005	0.0440469246	0.1305296194	-0.0470513221	-0.065471266	-0.1238731958	-0.1422879995	-0.0359206756	-0.0238435763	0.0391604944	0.0985146925	0.0635865056	0.0941922949	-0.0201396512	-0.0487418907	-0.1258436869	-0.2519565221	-0.0409020296	0.0560748087	-0.0617024688	0.0049478845	-0.058953587	-0.0943104455	0.0832388947	-0.1429168937	-0.1107683839	-0.0294098391	-0.0071914107	0.0045116044	-0.1787256969	0.0073036432	0.0774060461	0.1146301684	-0.2030162914	0.0549758097	0.0855507258	0.0881426911	0.0421953179	0.0678278237	-0.1222142637	-0.0850584969	-0.0630133845	-0.0735638605	0.1800084758	0.0597594911	-0.0698338141	0.0042525877	-0.1037213178	-0.0833037312	-0.0051876289	0.0458791495	0.1323019609	-0.1703525626	-0.0212400481	0.0261004585	-0.0755214013	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.0289578	-0.0058855	3.463911025000002e-05	0.0008385541808399	0.0102242	0.0075039399999999	0.0001045342656399	5.630911552359998e-05	0.0309338	0.0002494	6.220036000000017e-08	0.00095689998244	0.00124964	-0.00048432	2.345658624000001e-07	1.5616001296e-06	-0.000356856	0.00010971	1.20362841e-08	1.27346204736e-07	0.0	0.0	0.0	0.0	0.0	0.0
5616.033559035541	-10.346682411069196	107.05383691552866	31539832.936213404	14807.235800965016	63.48840182423555	4030.777166195596	219254232.0653801	5295.562879817402	1.9603817130582684	28042986.214099977	3.843096460893271	5322.520838758377	9427.98227119144	1.141825	39.337868	0.0859946	0.0449175	-0.0560438305	-0.0705127095	0.1604821087	0.0400358536	-0.105734704	0.0918266652	0.0519244658	-0.1230280533	0.0193638401	0.1350168514	-0.0227894151	-0.0843805056	-0.0694460477	0.1768579461	-0.1338656601	-0.0114829607	-0.0717663553	-0.0453029386	-0.0976625308	-0.0574385606	-0.0492589665	-0.044402357	0.0313371849	0.2073762802	-0.0838720647	-0.1622736452	0.0594878954	0.088767061	-0.1885762928	-0.0812728956	0.0580309373	-0.0413801819	-0.0208925136	-0.0194180814	0.1141659857	0.0550037671	-0.1296322959	-0.0617479335	0.2726408391	-0.066045078	0.039829307	0.0245031808	0.0814214396	0.0091022411	-0.0897702667	0.0112275444	0.1634038729	-0.0297986615	0.0455691023	-0.1843014091	-0.0964886262	-0.0415024465	-0.117166261	0.1581201398	-0.1678741537	-0.0112277678	-0.1199626567	-0.0930183188	0.0045023614	-0.0807405774	0.0601718277	-0.0917994196	0.0529424785	0.0642775847	0.0768524406	0.0187167806	-0.0349449672	-0.0294718627	-0.0056457922	-0.254521892	0.1366142288	0.1723171821	-0.0047601794	-0.0738060445	0.0139298802	-0.1146246082	-0.1172771373	0.0147287408	-0.0412602234	-0.0359337888	-0.0432595338	0.1327928104	-0.0508265572	0.1456845231	0.2006241183	0.0291936846	0.0634860639	0.1265038388	0.0446458379	-0.0009880645	0.0755017044	-0.0066786215	-0.200004515	0.0436612472	-0.0931773219	0.0143665863	-0.1997635416	-0.0491054945	0.0056422924	-0.1396964941	0.1368493575	-0.082099143	0.1703080355	0.1195432006	-0.0386653881	-0.0461374259	-0.0479900479	-0.0730013942	-0.1114127547	-0.0413263574	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	-0.00147822	-0.0304360199999999	0.0009263513134403	2.1851343684e-06	0.00497502	-0.0052491799999999	2.47508240004e-05	2.755389067239999e-05	0.0384156	0.0074818	5.597733124e-05	0.00147575832336	0.000789662	-0.000459978	2.11579760484e-07	6.23566074244e-07	-0.00075343	-0.000396574	1.57270937476e-07	5.676567649000001e-07	0.0	0.0	0.0	0.0	0.0	0.0
5648.04525123723	32.011692201689584	1024.7484376157138	31900415.16002343	14839.737502451811	32.501701486795355	1056.3605995367554	220217809.14167476	5308.530725963794	12.96784614639182	28180498.468501683	168.1650336764892	5336.236013250014	9455.276974364477	1.152521	39.706371	0.15984974	0.0703599	-0.1061837314	-0.0450780117	0.0452119261	0.1164461693	0.1486999534	-0.064598829	-0.1100663224	0.0553172213	-0.0981560029	-0.0125769523	0.0131560832	-0.2126882037	-0.1798483073	-0.083229093	-0.0275074639	0.035064099	-0.0585299226	-0.0452133451	-0.1075017423	-0.0719444802	-0.0221174376	0.0231476072	0.0343351904	-0.0047236301	0.0050112764	-0.0779981757	-0.2291711087	-0.1021359387	-0.0718799967	0.0996405523	0.1770610012	0.0282424519	0.1313831302	-0.0495306168	0.0208438523	0.1221226452	-0.1131692471	-0.0230452399	-0.1654793583	-0.0744901684	0.0278202852	0.0380387312	0.0527933272	0.0357394775	-0.1102308375	0.1500124336	0.1174411688	-0.0554897409	0.0800573301	-0.1262469503	0.1483789447	-0.0173930381	-0.1140579017	0.1217625053	-0.0337108982	-0.0784646417	-0.0395118679	0.0775470477	-0.0030574289	-0.0072793416	0.0787695082	0.2595978936	0.0574223478	0.0947332942	0.1145266466	0.0518850959	-0.0259056035	-0.032912567	-0.0612219335	0.0357546932	0.0709415783	-0.0453026083	0.1664489546	0.1277190067	0.1034523133	-0.0854988094	-0.147980275	0.0517621286	-0.0958354938	0.1050631721	0.0609089251	0.0843027293	0.1010238444	0.0612912842	-0.1708490315	-0.1230639049	0.0374186765	0.0630516196	-0.0374478395	0.0143010525	0.0086492018	-0.1386575932	-0.2013097298	0.0358080165	-0.0456101501	-0.1780847876	-0.0361946605	-0.0455406036	-0.0484926412	-0.1463080205	0.0389243961	0.1315749817	0.0402460885	0.0032593069	-0.0544271792	-0.0571233177	0.0204101137	0.2231593185	-0.0800751417	0.1092523115	0.0692212261	-0.0467728586	-0.1214271607	-0.0887591272	0.0223578858	0.0	0.0149861	0.01646432	0.0002710738330624	0.00022458319321	-0.0255261	-0.03050112	0.0006515817812099	0.0009303183212544	0.0778968	0.0394812	0.00155876515344	0.00606791145024	0.00142823	0.000638568	4.0776909062400005e-07	2.0398409329e-06	-0.00069602	5.741000000000004e-05	3.295908100000004e-09	4.844438404e-07	0.000772084	0.000772084	5.96113703056e-07	5.96113703056e-07	0.0	0.0
5704.317161566357	56.27191032912651	3166.527892089255	32539234.279740456	14886.677903916974	46.94040146516272	2203.4012897106504	221613179.0149699	5352.323308523715	43.79258255992136	28647364.798966248	1917.790287267528	5380.583673532604	9511.734281209094	1.258812	43.368286	0.18702819	0.0882664999999999	-0.0485598641	0.176317003	0.0909079255	0.1118306732	-0.0857754683	0.0167411723	-0.0044465677	0.1010656879	-0.1172798158	-0.0021279741	0.1751759617	0.1151469003	-0.1157931402	-0.0467735538	-0.0064882601	0.1552261246	-0.1131420909	-0.006834793	0.1927608724	-0.0077990814	0.1268595671	0.1072603662	-0.0622580556	-0.0946304058	0.0376470949	0.0133708243	-0.0387516189	-0.0461136972	-0.0864718347	-0.0231123588	-0.0145339773	-0.1517474451	0.0466371715	-0.0907230719	0.246646835	-0.0598556319	0.0636910265	0.0380033226	-0.1879426074	-0.0629002548	0.1590760709	-0.1143049372	0.0767292799	-0.0151168097	-0.1038065806	0.0802929078	0.0100901092	0.0010605718	-0.0647225744	-0.0149339524	0.0894625974	0.0141905089	0.1795100756	0.1011389542	-0.0443422251	0.019255734	0.0309285286	0.0318490014	-0.0937550651	-0.0677956312	-0.0473902176	-0.1336127517	-0.0290678619	-0.1164653133	-0.1866151883	-0.0051941176	-0.1023295646	-0.0162280617	0.0445312697	0.1550542686	-0.0282759727	-0.054179181	0.025489332	0.1076925467	0.0264485717	-0.0255392552	-0.0567189891	-0.0495116473	-0.125665478	-0.0032174245	-0.278896083	-0.1162928712	-0.0899698411	0.0277874133	-0.0720677709	-0.2180007826	-0.1052204076	0.0606191475	0.1073790491	0.0444344246	0.0225269106	-0.1112338824	-0.0398511384	-0.0124749945	0.0860177999	-0.0613813432	-0.0381202536	0.1059368072	0.1507435392	-0.0989283349	-0.0738278487	-0.0454806556	-0.0394502918	-0.0221384301	-0.0961957288	0.0750378071	-0.0326427221	-0.1498801672	0.0960035127	-5.41528e-05	0.0667140218	-0.0522683746	-0.1229407472	-0.0799828327	0.0369007123	0.0	0.0608591	0.045873	0.002104332129	0.00370383005281	-0.028579	-0.0030529	0.000816759241	9.320198410000003e-06	0.0347377	-0.0431591	0.0018627079128099	0.00120670780129	0.00145278	2.4550000000000136e-05	6.027025000000067e-10	2.1105697284000003e-06	0.000485376	0.001181396	1.395696508816e-06	2.35589861376e-07	7.916619999999998e-05	-0.0006929178	4.801350775568401e-07	6.267287222439997e-09	0.0	0.0
5670.071867909317	-34.24529365703984	1172.740137656893	32149714.98725665	14987.240724111747	100.56282019477294	10112.880805526233	224617384.5224736	5343.600120336117	-8.72318818759868	28554062.24605616	76.09401215626114	5371.8153449626725	9482.096850492411	1.208759	41.643871	0.08855851	0.0495564	-0.1289072074	-0.0032050071	-0.0887862465	-0.019123053	0.0260965308	-0.0524853847	0.0229563656	-0.0528171343	-0.1301151879	-0.0359330119	0.02796856	0.1267769386	-0.0535171411	-0.2033869912	0.0333882928	0.0677286725	-0.1138568247	0.0263442407	0.2723820022	-0.1042507604	-0.0497851158	-0.1273804691	0.0594761762	0.0063109222	0.0547493375	-0.0693061467	-0.0965846371	-0.025137301	0.094201659	0.0171680602	0.0252416921	-0.1744946079	0.1527508748	-0.0630029139	-0.113374646	0.006211809	0.1249502563	-0.0986768929	0.0587772961	0.1626892135	0.0864428995	-0.0846274637	-0.1076017463	0.0140554059	0.1902151893	0.0126299653	0.0591198305	0.0883337477	0.0360095877	0.0400348425	0.0193673563	0.1206296008	-0.0114607255	0.1693332378	-0.0757436476	0.1033437722	0.076520912	0.0139631832	-0.0106879351	-0.0333133886	-0.1060116649	-0.192538401	0.0293741224	0.0626209432	-0.2508780397	0.1631458161	0.0748289454	0.0979144717	-0.0667725711	0.0017122886	0.0115976542	0.00691781	0.150019333	-0.0134191931	0.0609960449	0.0822725935	0.039485895	-0.1075958557	-0.0724520474	0.2565145545	0.0279673594	-0.0712235794	-0.0513805875	0.0444002611	0.0145948749	0.0904265351	-0.1723873599	-0.0384074623	0.005846712	-0.1836292444	-0.0783606181	0.1199255299	0.0213042698	-0.0537929161	0.0018456457	-0.0148564336	0.0307612941	0.0748859313	-0.0271412211	-0.1888209477	0.0049100304	-0.0866334231	0.0182229953	-0.0850826478	0.0463779224	0.07914882	-0.0787133638	-0.1580627601	-0.1064203641	-0.1192059337	0.0641678585	-0.0576418153	-0.1238084399	-0.0704597601	0.0509054434	0.0	0.0602146	-0.0006444999999999	4.15380249999999e-07	0.00362579805316	-0.0383907	-0.0098117	0.00147384584649	9.626945689e-05	0.068291	0.0335533	0.00112582394089	0.004663660681	0.00122599	-0.00022679	5.1433704100000075e-08	1.5030514801e-06	0.0010704	0.000585024	3.42253080576e-07	1.14575616e-06	0.0	-7.916619999999998e-05	6.267287222439997e-09	0.0	0.0	0.0
5666.028398247904	-4.043469661412928	16.34964690276678	32103877.809751708	14937.245686182838	-49.99503792890937	2499.5038175130862	223121308.6893878	5324.149124503665	-19.450995832451557	28346563.89995314	378.3412388740477	5350.531843507558	9424.32898674038	1.260412	43.423409	0.0743286999999999	0.0381669	0.0808730269	0.0639190709	-0.0054779112	-0.2477478389	-0.0938220196	-0.1645644945	-0.0070453266	-0.0520700219	0.0424728236	0.1193641843	-0.055297288	0.2781090115	-0.0917818198	-0.0562962583	0.1632327452	0.0503938674	-0.1114913195	-0.0292654457	0.0841826537	-0.0145108026	0.1236581143	0.1784772972	0.0045077389	-0.104742207	0.0854620125	0.0884948966	-0.0798358541	0.0711979534	0.1549808155	-0.0718096596	-0.2346911391	-0.110329415	-0.008091962	0.080572151	-0.1513843327	-0.0197683293	-0.1569695975	0.0549591673	0.0725444062	-0.0726065192	0.027059387	-0.1276967326	-0.0368133389	0.1062527976	0.1346626915	0.0056017851	-0.0247091192	-0.013128268	0.1458785364	-0.1248794816	0.0229288275	-0.1145266834	-0.082165839	-0.0633610703	-0.1426956701	-0.0177919909	-0.0547868498	-0.1791742572	0.032088382	0.0186544329	-0.1417173988	0.0617239998	-0.034498986	0.0520215044	-0.1138688336	-0.0295440622	-0.1412165231	-0.1299927611	0.014970594	0.1166591964	-0.1442079356	-0.0216955125	-0.0385766707	-0.0570339965	0.1337889045	0.0618966133	0.2603955074	-0.1397032227	-0.0037078527	-0.0296879962	0.1034388006	0.0162647281	0.0967268103	-0.0809736599	0.1594763598	-0.1114546144	0.0026307149	-0.0369907792	0.0644571871	-0.1866964994	-0.0451887065	0.0046706288	-0.0047134482	0.0483963518	-0.1316131082	-0.0426995751	-0.0585718853	-0.1559452164	0.0904987264	0.037082249	0.1447099365	0.0703875628	0.1071414698	0.0746366994	0.191871093	0.0688341365	-0.0442113833	0.0075203662	0.0105578033	-0.0287675865	0.0615842229	-0.0628806309	-0.1240256802	-0.0602788237	0.0641678585	0.0	0.0541655	-0.0060491	3.659161081000002e-05	0.00293390139025	-0.0148752	0.0235155	0.00022127157504	0.00055297874025	0.0641136	-0.0041773999999999	1.745067075999998e-05	0.00411055370496	0.000672706	-0.0005532839999999	3.061231846559999e-07	4.52533362436e-07	0.00132885	0.0002584499999999	6.679640249999995e-08	1.7658423224999998e-06	0.0	0.0	0.0	0.0	0.0	0.0
5676.362049831938	10.33365158403376	106.78435506020344	32221086.12077224	14953.036185967234	15.79049978439616	249.3398834410152	223593291.17884552	5328.082880833671	3.933756330005963	28388467.18503283	15.474438863861982	5354.140683068374	9515.220533897444	1.194505	41.152805	0.09516635	0.0513728	-0.0854280993	-0.0803646385	0.0491022824	-0.0974207263	-0.0564519486	0.0927668596	-0.0461261344	-0.1019379908	-0.1107629337	0.1360103652	-0.0079252902	0.0534383811	0.0180918425	-0.1627058832	0.0870611098	-0.07875259	0.0118454916	-0.1259165893	0.0489389196	0.1213680481	0.0586414015	-0.029380806	-0.0234226045	0.1342498456	0.1076671307	0.1006498155	0.0723349384	-0.1412076404	0.1039478471	-0.0138692076	-0.0569822449	-0.1183953489	0.0785894479	0.0318406984	0.0125943203	0.0986328817	0.0340084512	-0.1418658042	-0.0566060468	-0.0102405969	0.0531472936	-0.0018334281	0.0156305475	0.0021619051	0.0200414719	-0.0352929447	0.0979548478	-0.0128121056	-0.1630884239	0.1024326736	-0.2066519775	0.0454750184	-0.0514428202	-0.0697156384	-0.0531112482	-0.0363857907	-0.1467619989	-0.005758482	-0.0406565854	-0.138405186	0.0531111789	-0.0770224053	0.002218627	-0.0356067348	-0.0674139123	-0.1360591076	-0.0133653203	0.0243963889	0.0180107578	-0.1408936617	-0.1417058089	-0.0617737117	0.0021419815	0.0686134747	-0.0793033525	0.1464512334	0.0947127606	-0.0779380292	-0.0757166431	0.0700162881	0.0363763085	0.0008661336	-0.033674192	0.1554009179	-0.0990398464	-0.0222175536	-0.0306284644	0.0805918998	0.0157060182	-0.0507563415	0.0253181236	0.0283529378	-0.0182821763	-0.0364625839	0.1127012244	0.2105125166	0.0040896822	0.0799582197	-0.094380716	0.1028750385	0.0848747074	-0.0602619982	0.0778073391	0.0988145217	-0.1580182386	-0.0603473387	-0.0398488985	-0.0942580372	0.0391510281	0.0038914974	0.0589646239	-0.0679725859	-0.1235913266	-0.0495350801	0.0764945617	0.0	0.0425566	-0.0116088999999999	0.0001347665592099	0.00181106420356	-0.0568366	-0.0419614	0.00323039909956	0.00176075908996	0.0721819999999999	0.0080683999999998	6.509907855999826e-05	0.0052102411239999	0.000672537	-1.6900000000005889e-07	2.856100000001989e-14	4.5230601636900006e-07	0.000919378	-0.0004094719999999	1.6766731878399996e-07	8.45255906884e-07	-0.000260912	-0.000260912	6.807507174400003e-08	6.807507174400003e-08	0.0	0.0
5675.317367105832	-1.044682726105748	1.091361998223737	32209227.217373077	14809.542174665974	-143.4940113012599	20590.5312793261	219322539.42321017	5334.266884375415	6.18400354174446	28454403.1937442	38.24189980430802	5361.144195871311	9480.91392298317	1.107416	38.15242	0.0634489	0.0306541	0.0020905745	0.1152428945	0.058394715	0.0103183834	-0.0159093846	0.0221261159	-0.0403701822	0.0960463418	-0.0621786925	0.1229684706	0.0399727795	-0.0303501244	0.0005594125	0.0011709012	-0.04534303	0.0323709974	-0.1236638374	-0.0354403065	0.0949562053	-0.1333856927	0.1523941798	-0.0623557044	0.0976110492	-0.005698315	0.0207584127	2.06212e-05	-0.1583494052	-0.0028189087	-0.0419142519	0.0360440789	-0.0127828594	0.1268977395	-0.088155856	0.0344565734	0.1920419265	-0.1246178564	-0.0270915809	0.0692613432	0.0344076609	0.0976195868	-0.0308091734	-0.0291908899	0.0048117476	-0.019758106	-0.0102513134	-0.0059671215	0.0084546129	-0.0396643847	-0.0204094765	0.0229116352	-0.057953695	0.0135873985	-0.0854292254	-0.0462113609	-0.011143421	-0.1013111966	0.0190148909	0.04707573	0.1012164529	-0.1131244659	-0.0077219844	-0.0021197626	-0.0321519867	0.0204713711	-0.0787318281	0.0959212668	-0.1778780015	0.1171702418	-0.0927057895	0.0443952536	0.0149371956	-0.0658786883	0.0979359894	0.0543364121	0.0973759844	-0.0669540711	-0.0264621238	0.0715515215	0.0070132338	-0.2103349091	-0.0613704862	0.0692736024	-0.086253397	-0.08804579	0.0385925501	0.0804191563	-0.0515466609	-0.0308393707	0.0207461232	-0.0018929402	-0.0131133846	-0.0080975868	-0.0194968639	0.0122179129	0.0120392083	0.0641145791	-0.0037035564	0.0020419271	-0.0885465154	-0.0016292841	0.0685541547	0.0808923501	-0.0783483562	0.0209518476	-0.0695107399	-0.0987722137	-0.0904973361	-0.0552782932	0.0225509599	0.0079409284	0.0563105911	-0.0729057878	-0.1225076612	-0.0383288409	0.0877058019	0.0	0.0560773	0.0135206999999999	0.0001828093284899	0.0031446635752899	-0.0387305	0.0181061	0.00150005163025	0.00032783085721	0.0791073	0.0069253000000001	4.795978009000147e-05	0.00625796491329	0.000654105	-1.8431999999999972e-05	3.3973862399999906e-10	4.27853351025e-07	0.00113797	0.000218592	4.778246246400004e-08	1.2949757209e-06	0.0	0.000260912	6.807507174400003e-08	0.0	0.0	0.0
