global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
4957.188951646613	-11.192710841448388	125.27677598027628	24573722.30232724	13981.92933678081	121.81088221892242	14837.89102695219	195494347.97873184	4730.184159077979	4.016381702110266	22374642.17879224	16.131321977046156	4779.911619589031	9075.20144937405	1.248861	36.27747	0.05010465	0.0274531	0.0308045166	0.0835629317	0.0891614009	-0.006764824	0.0364445602	-0.0794823133	-0.016704838	-0.0297821095	-0.2122689599	-0.0949894999	0.0614553639	-0.1212430027	-0.0545123685	0.0016626106	-0.0276546666	-0.0777306908	-0.1377737338	0.0408480688	-0.0330733165	-0.0921537332	0.1329134967	0.0342232588	0.3088041685	0.1697138239	-0.0937809135	-0.0112611874	0.0913668809	0.1092869089	0.1395481031	0.0070603175	-0.0370811064	-0.0350505409	-0.0039454618	-0.079863734	-0.0403596027	-0.0230018135	-0.1623393361	-0.0267360082	0.1954204708	-0.169701576	0.1353339432	0.1159444237	-0.1646619982	-0.0917034929	0.1091628211	-0.1127323309	-0.0145249798	0.0824034062	-0.0370552059	0.0625190856	0.1015895111	0.1345434934	-0.0099828359	-0.139531607	0.0183537162	0.1244421643	0.219321898	0.0028898664	-0.1869480462	0.151500793	0.1124657533	0.0466687399	-0.1873657109	-0.0372138391	-0.0590342124	-0.0052899176	-0.0017713348	0.0938552444	-0.0342745049	0.0513839931	-0.1136968063	-0.0210949628	0.2106546219	0.0724073852	-0.1485320488	0.1093676634	-0.1640345706	-0.0159822138	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	-0.0119161	7.000000000000062e-06	4.900000000000087e-11	0.00014199343921	-0.0649993	5.109999999999837e-05	0.0042249090004899	2.611209999999833e-09	0.0705294	0.0160527	0.00025768917729	0.00497439626436	-0.00255645	0.0004747399999999	2.2537806760000002e-07	6.5354366025e-06	-0.000286323	-6.883900000000001e-05	4.738807921000001e-09	8.1980860329e-08	-0.000257955	0.000136298	1.8577144804000012e-08	6.6540782025e-08	0.0	0.0	0.0	0.0
4952.846421087431	-4.342530559181796	18.85757165742776	24530687.67087857	13903.541964931344	-78.38737184946513	6144.580065466318	193308479.1706069	4718.467159931419	-11.716999146559829	22263932.33935127	137.28806900048374	4768.840065131753	9022.60964879734	1.036234	30.100983	0.085213	0.0498773	0.0548097953	0.0835390013	0.0675685793	-0.0216751362	0.0646395825	-0.0681534934	-0.037925173	-0.0468476565	-0.2032182614	0.0975156861	-0.0329821848	-0.1848480628	-0.0655271384	0.069773787	0.136094787	0.0516007364	-0.092242769	-0.1146479588	-0.103154002	0.1398688543	0.0199007798	0.0011009638	0.0503130041	0.081872468	0.069354454	-0.1765036213	-0.0953241536	-0.0259268628	0.0761873095	-0.0965105406	0.0956320436	-0.0810151431	-0.0940493713	-0.0287962171	-0.1261272094	0.0783749085	-0.0490206306	-0.0741892244	0.0847395365	0.2471599433	-0.0837026438	0.014238989	-0.0482720822	0.1728998626	0.0121501935	-0.1819229395	0.0618897519	0.0514538958	0.0719130705	0.160833296	0.0530780397	-0.0423023778	-0.1130923097	0.0613318997	0.0381840545	0.1610313439	0.1489353067	0.0076512015	0.0823792309	-0.1378498717	-0.0160414206	0.0529267119	-0.0214189525	-0.0977131031	0.1163634975	-0.0102638139	-0.1181378456	0.028058374	-0.168452378	-0.0240180665	-0.0895509768	0.0373178515	0.0516254044	-0.0056898667	0.2665990348	0.0763922164	0.0397499577	0.1351043253	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.00230235	0.01421845	0.0002021643204025	5.3008155225e-06	-0.0510841	0.0139151999999999	0.00260958527281	0.0001936327910399	0.0390759	-0.0314535	0.00098932266225	0.0015269259608099	-0.00210006	0.00045639	2.082918321000001e-07	4.4102520036e-06	-0.000311991	-2.566800000000001e-05	6.588462240000007e-10	9.733838408100001e-08	-0.000288414	-3.045900000000004e-05	9.277506810000025e-10	8.318263539600002e-08	0.0	0.0	0.0	0.0
4965.332870804604	12.486449717172944	155.91142653948833	24654530.51789269	13902.634182646074	-0.907782285270514	0.8240686774509568	193283237.21647903	4727.030793646302	8.563633714883508	22344820.12408039	73.33582240268952	4775.871403910162	9049.204934933963	1.132901	32.909004	0.06719756	0.0457614	0.080023987	0.0501238927	-0.0182518724	0.1048850178	0.0616923822	0.0109248151	0.0261841138	-0.0831522467	-0.0198203734	0.0403350846	0.1289775172	-0.1107617729	0.0057013994	-0.1972600691	0.1739970646	0.1535088129	-0.0387446744	0.1674169858	-0.0215010269	-0.1563533779	-0.127025767	-0.0511320392	0.1039084906	0.1390849844	0.0051895672	-0.0525860912	0.0046923404	0.0590946643	0.0506870776	0.0465415506	-0.0293564223	-0.1544902393	0.0232848732	0.0300253008	-0.2447991767	0.1412136093	-0.0399139109	0.1270100021	-0.1732860132	0.1780500743	-0.0467875085	0.0164394212	0.0108848144	0.1039709789	0.0207716614	-0.0978430033	-0.1418956097	0.0649629857	0.213625388	0.1186553356	-0.1053738266	0.021224032	0.1517500008	-0.0180853579	-0.1978633674	-0.0553148405	0.1527969756	0.072681727	-0.0079640616	0.0478064084	0.0577024728	-0.0230322551	-0.0686033796	-0.0385308343	-0.1013559256	0.0810835018	-0.0305339444	-0.0208232722	-0.3145950239	-0.0500996977	-0.0176890206	-0.1054958943	-0.1557067629	-0.0159874117	0.1568601554	-0.0187108404	-0.0441845342	-0.0046892191	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	0.00844536	0.00614301	3.773657186010001e-05	7.132410552960002e-05	-0.0586437	-0.0075596	0.00343908354969	5.714755216e-05	0.0532073	0.0141314	0.00019969646596	0.0028310167732899	-0.0028083	-0.00070824	5.016038976000003e-07	7.88654889e-06	-0.000247094	6.489700000000001e-05	4.211620609000002e-09	6.105544483600002e-08	-0.000302548	-1.4133999999999956e-05	1.9976995599999878e-10	9.153529230399998e-08	0.0	0.0	0.0	0.0
4959.2861553475	-6.046715457103346	36.56276781917253	24594519.17062139	13900.342685728583	-2.291496917490804	5.250958122869855	193219526.7806881	4728.124879937109	1.0940862908064446	22355164.880280297	1.1970248117306042	4772.513438643587	8986.935670887633	1.254968	36.454872	0.05226419	0.0322386	0.1662895129	-0.1059892183	0.0569881133	0.0388874722	0.1864813298	-0.0662184619	0.0304056853	0.1166451268	0.0927346336	0.0330389448	0.0387207218	-0.1425173298	-0.0528749008	-0.1415870895	0.1813451698	0.1194254838	0.0279592898	-0.1962245482	0.0306591561	-0.0560988533	-0.0244890652	0.1822617864	-0.0607085586	0.02056995	0.0188137246	0.0051296334	0.1863959474	0.1254233479	0.0006437627	0.0133900926	-0.0195536404	0.0462333246	0.0083643744	-0.006224305	0.0337411033	0.151429303	-0.1737417249	-0.0237328526	-0.1545386166	-0.0843403567	0.0925978478	0.0279616874	0.0249311725	0.0994716611	-0.0657528023	-0.1403571396	-0.059447751	0.0647719059	0.2269057365	0.0554045147	0.0021984025	-0.2099442897	-0.0733774791	-0.1156673132	-0.0279182913	0.0752167703	-0.1219661693	0.012495234	0.048159301	0.0820346343	0.1539013282	-0.0892621019	-0.0784011377	0.0268751099	-0.0005311096	0.0272719366	0.0639710414	0.0169785202	0.0289088902	-0.171895959	-0.2404890312	-0.0634878691	-0.1402368895	0.0227282445	-0.1162344021	0.0714939973	0.0089334541	0.1280012465	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	0.00304617	-0.00539919	2.9151252656100007e-05	9.2791516689e-06	-0.0472737	0.0113699999999999	0.00223480271169	0.0001292768999999	0.0513653	-0.0018419999999999	3.3929639999999867e-06	0.00263839404409	-0.00230641	0.00050189	2.518935721000001e-07	5.3195270881e-06	-0.000287086	-3.999199999999998e-05	1.5993600639999983e-09	8.2418371396e-08	-0.00017137	0.0001311779999999	1.7207667683999994e-08	2.9367676900000003e-08	0.0	0.0	0.0	0.0
4971.299790275977	12.013634928476677	144.3274241947148	24713821.60479797	13915.724588059287	15.38190233070418	236.60291931132264	193647390.81071785	4733.70431167256	5.57943173545118	22407956.510347385	31.13005849055977	4781.039436798801	9048.04860292335	1.38171	40.136528	0.07300716	0.0461542	0.0170401831	0.0407570969	-0.171590077	0.0341219942	0.0399851273	0.1721498619	0.0483611651	0.0081546669	-0.0797112605	0.0009207413	0.0191491386	-0.030419384	0.0991857486	-0.2286284135	-0.0476639403	-0.111922693	0.0136363288	0.0189012034	-0.0568289431	-0.0952914191	0.0767499095	-0.238108854	-0.264001693	0.0969762361	0.0195488469	-0.1074286419	-0.0625336589	-0.0055051894	-0.1213564969	-0.0067840913	0.0373668488	-0.0091062597	0.0499565609	0.0274730364	0.1019894456	-0.0621644555	-0.1391895951	0.0671799706	0.0099798947	0.0618211797	0.0446737243	0.0845060567	-0.1354814138	0.0668335199	-0.1045043447	-0.0445496261	-0.220435831	-0.0316429397	0.0523650769	-0.1592841908	0.033571858	0.0498824674	-0.0390138058	0.0380147054	0.0686118638	-0.2195852172	0.0761598046	0.2590450854	0.0793060882	-0.1402301896	0.0020005884	-0.1273973281	0.1236608522	0.0213218191	0.0187499779	0.0416064705	0.0119632821	-0.0274438065	0.0994124414	0.0184076565	-0.0588213703	-0.1208974068	0.0275418818	0.021177564	0.0833355613	0.0608457168	-0.1781629614	-0.0104380161	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	0.00506648	0.00202031	4.0816524961e-06	2.56692195904e-05	-0.0425317	0.004742	0.00180894550489	2.248656400000003e-05	0.0236724	-0.0276929	0.00076689671041	0.00056038252176	-0.00177468	0.00053173	2.827367929e-07	3.1494891024e-06	-0.000195096	9.199e-05	8.462160099999998e-09	3.8062449216e-08	-0.000318689	-0.0001473189999999	2.1702887760999992e-08	1.01562678721e-07	0.0	0.0	0.0	0.0
4965.132599625133	-6.167190650844532	38.0342405238642	24652541.731860228	13937.420461290663	21.695873231376027	470.7109152719388	194251689.11480364	4732.709374579397	-0.9949370931626618	22398538.02423171	0.989899819350967	4780.936144624543	9038.916769245616	1.130099	32.827625	0.05930485	0.0398064	0.0376822533	-0.0767112463	-0.20181265	-0.0054058919	0.0620984152	0.1990289735	0.0133297298	0.0140045429	0.0492108427	-0.1285355798	-0.0569925212	-0.0029730988	0.1815198335	-0.1675877281	-0.0655320581	0.0725733317	-0.1619004652	0.0804181273	0.0544945218	0.1041755538	-0.0954128387	-0.0160019927	0.1087477061	0.099661138	-0.2477559683	0.0687433327	-0.0636828395	-0.1044848779	-0.1216113008	-0.060993156	0.0275984056	0.0129374608	0.0642888853	-0.0331457104	0.1796186774	-0.103927576	0.2256662264	0.117668506	0.0125149697	-0.0948735842	-0.0116575204	-0.0660743693	-0.0523581935	0.1058703936	0.2150173457	-0.0122429947	-0.198724572	-0.0933816709	-0.0049276068	-0.0229906625	0.073595108	-0.0682858159	0.1964280398	0.1082699398	-0.1071518624	0.1038002698	0.0983905283	0.0061770677	-0.2388747653	0.0241251009	-0.060133266	-0.0648901476	0.1582673978	-0.0322389883	0.0170380558	-0.0091775038	0.0268044865	0.0159674179	0.168630364	0.0609093946	0.2902890909	-0.0086602598	0.0167610437	-0.022233174	-0.101837538	-0.0468648559	0.0115065974	0.1134750186	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	0.00502033	-4.615000000000001e-05	2.1298225000000008e-09	2.52037133089e-05	-0.0479362	-0.0054045	0.00229787927044	2.9208620249999997e-05	0.021176	-0.0024963999999999	6.232012959999997e-06	0.000448422976	-0.00106435	0.00071033	5.045687089000001e-07	1.1328409225e-06	-0.000365386	-0.00017029	2.89986841e-08	1.3350692899599998e-07	-0.000172153	0.0001465359999999	2.1472799295999996e-08	2.9636655409e-08	0.0	0.0	0.0	0.0
4960.689278711632	-4.443320913500429	19.74310074035029	24608438.11992453	13888.370077817495	-49.05038347316804	2405.940118864836	192886823.41841635	4734.089968974831	1.3805943954339457	22411607.83434812	1.9060408847036212	4781.962242279288	9024.67885293678	1.258922	36.569729	0.0244316	0.0113851	-0.014039359	0.087719477	-0.1330006199	-0.0458482248	-0.0275561488	0.0441256654	-0.0487273467	-0.1224597122	0.0326571016	-0.0338837296	-0.0133183729	-0.0068735966	-0.0305439749	-0.1730689089	-0.0829258159	-0.0956200851	0.1110910419	-0.1774121441	0.1709378812	-0.0004314963	-0.0848558141	0.0162182002	0.0794354928	-0.0455989653	0.1120564775	-0.014816336	-0.1344486305	0.1456421851	-0.0149862231	-0.1425663923	-0.0903999589	0.0194535753	-0.0141996087	-0.0170126109	-0.1350695855	-0.2379509122	0.0181874522	-0.0625832962	0.0489191241	-0.0755741322	-0.0780312519	-0.1849135558	0.0085950009	-0.1338291031	0.0666016608	-0.0020786903	-0.0401740359	0.0426326933	0.0452238217	-0.2663329089	0.0274285076	-0.1107662341	0.0260578237	-0.1294158261	-0.0069046907	0.0165156515	0.0441341814	-0.1483927269	0.1419826719	-0.0178699165	-0.0603075387	-0.1269728688	-0.0918805614	-0.0493810501	-0.0005170822	-0.1511667463	-0.0321453023	0.0148281196	-0.0524130236	0.2747622501	-0.0340793514	0.0445635373	0.0606513533	-0.0826574358	-0.0655201213	-0.1388662074	0.1395977183	0.1014868386	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	0.00505243	3.2100000000000184e-05	1.0304100000000115e-09	2.55270489049e-05	-0.0424903	0.0054458999999999	0.00180542559409	2.965782680999996e-05	0.0176943	-0.0034817	1.2122234890000003e-05	0.00031308825249	-0.00114089	-7.654000000000016e-05	5.858371600000024e-09	1.3016299921000002e-06	-0.000195096	0.00017029	2.89986841e-08	3.8062449216e-08	-0.000109545	6.260800000000001e-05	3.919761664000001e-09	1.2000107025e-08	0.0	0.0	0.0	0.0
4959.739512217915	-0.9497664937171066	0.9020563925876868	24599016.029055603	13944.854527946649	56.48445012915363	3190.4931063928434	194458967.80559412	4729.056417896865	-5.033551077965967	22363974.60365153	25.33663645449235	4776.636526522174	9065.51167430797	1.244742	36.157829	0.03425067	0.0169048	0.0644116627	-0.112230645	-0.0997994311	0.0371174041	0.1246994051	0.0788284852	0.0621539903	0.0858019934	0.0709234726	0.0433990532	-0.1554861292	-0.0218560304	0.033912381	-0.1546651249	-0.0383193739	-0.0233496259	-0.0886736858	0.0159931749	0.1348978195	0.1056216429	-0.2321451612	0.0242272522	-0.1620129823	0.0829219273	0.101490858	0.1485415425	0.0599007302	0.1882092507	-0.1155664729	0.022557833	0.1126467893	-0.091258789	0.0439772233	0.1690878893	-0.0736323601	-0.0293403577	0.0288085856	-0.0110455804	0.1343665147	-0.0097632809	0.0151973823	-0.0100564675	-0.0466338628	0.0542855046	0.000150562	-0.0329001665	-0.1035337269	0.0046460792	0.0246528392	-0.1226347374	0.1059304143	-0.0880333908	0.181521265	0.1451479117	-0.1265029055	0.0208184631	-0.072008134	0.0504888422	0.170846412	0.1087857246	0.0393042806	-0.222422557	-0.0392535473	0.0944453985	0.0882279663	0.1274533915	-0.0162186887	-0.1599091108	-0.0750268472	0.0354694517	0.0038571359	0.0665157072	0.112105723	0.0321143058	-0.0221789871	0.0710128159	0.0364315008	0.1607973389	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	0.0078936	0.00284117	8.072246968900004e-06	6.230892096000001e-05	-0.0392988	0.0031915	0.00154439568144	1.018567225e-05	0.0225948	0.0049005	2.401490025000002e-05	0.00051052498704	-0.00085422	0.00028667	8.217968890000004e-08	7.296918084000001e-07	-0.000100317	9.4779e-05	8.983058840999998e-09	1.0063500489e-08	-0.000194446	-8.4901e-05	7.208179801000001e-09	3.7809246916e-08	0.0	0.0	0.0	0.0
4952.14792719962	-7.591585018294609	57.63216308999515	24523769.092867497	13902.85945245874	-41.99507548790825	1763.5863652351125	193289500.95482132	4728.901840747663	-0.1545771492019412	22362512.61942664	0.0238940950553991	4776.687332411944	8976.003053963774	1.084628	31.506765	0.0699191085	0.0390906	0.1437678465	-0.1344126354	-0.0023629153	-0.0254266746	0.1694798334	-0.0103141855	-0.0027087055	0.1616225795	0.0975852394	0.1224995064	-0.0874850422	-0.0567155114	0.2177787835	-0.0363346074	-0.1599366673	0.1990012227	-0.0856067601	-0.0114224542	-0.0382257337	0.0502949377	-0.0386042657	-0.0057115897	-0.042638556	0.0366548433	0.1253721025	0.1948994566	-0.0344844402	-0.0020596341	0.0158456489	-0.0015312707	0.1410414765	0.1076016661	0.1302671973	-0.1057487155	0.0566911026	0.000511205	-0.1009600461	-0.152684507	-0.106194241	0.1370909417	0.0063642064	0.0414851935	0.0645983377	-0.1725425331	0.0570456263	-0.0791619217	-0.1714273399	-0.1444280287	-0.1636257517	0.0333556827	-0.0265103006	-0.1693064495	0.0394336206	0.1179121469	-0.0417825896	0.0056954252	-0.0072286268	0.0449888765	0.0938019119	0.1593245024	-0.1355878354	0.0322941108	-0.0271102957	0.0520632741	0.1380287356	0.038301593	0.1200548405	0.1197038816	0.0880738084	-0.0209862751	-0.0986124365	0.0649272073	-0.0721420909	0.0335469741	0.1491630621	-0.0586689833	0.025462871	-0.2167410754	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	0.00502159	-0.00287201	8.248441440100002e-06	2.5216366128100003e-05	-0.0222507	0.0170481	0.00049509365049	0.00029063771361	0.0112637	-0.0113311	0.00012839382721	0.0001268709376899	-0.00036389	0.00049033	2.404235089e-07	1.324159321e-07	-0.000195096	-9.4779e-05	8.983058840999998e-09	3.8062449216e-08	-6.19703e-06	0.00018824897	3.5437674706060895e-08	3.8403180820899997e-11	0.0	0.0	0.0	0.0
4959.598629378312	7.450702178691245	55.51296295555446	24597618.56453123	13971.343720996652	68.4842685379117	4690.095037172803	195198445.37023255	4743.354990410263	14.453149662599571	22499416.565049943	208.8935351695021	4789.040216055048	9063.893137976213	1.171768	34.038036	0.0276996635	0.0231704	0.1189413171	-0.0118319994	0.0988073425	0.023216151	0.0723562842	-0.1089821864	0.0030167576	-0.0080654634	0.0593285437	-0.1192122798	-0.0417712364	0.0439712997	-0.1708674189	-0.0183742563	-0.2235121827	-0.0438866245	-0.017780348	-0.026675227	-0.1306976161	0.0664990933	-0.0388975467	-0.2028352619	0.0353046545	-0.1735184984	-0.1119169393	0.0277168429	0.0441574221	0.1132609085	-0.1859647456	0.1321997417	-0.129589476	0.0215566871	-0.0232962975	-0.0561212231	0.1084790177	0.0160591036	0.1000035171	-0.0891760166	0.0902808158	0.1425946317	-0.0540135709	0.2047641545	0.0183249226	0.0292555599	0.1021605253	0.0273289204	7.77442e-05	0.189588098	-0.17344129	-0.1238115773	0.0484657233	-0.0261907902	-0.1033730705	0.1796026523	-0.0034097239	-0.1775808538	0.012301548	-0.1324540777	-0.1463341681	-0.0580035276	0.022774582	-0.1015035499	0.0133399073	0.1710817364	-0.1666272044	-0.0554904968	-0.0088333283	0.0694043783	0.0960718221	-0.0678687306	0.0623071051	0.1118098491	0.0715655969	-0.053835642	0.138675562	0.2030405115	0.0791814128	-0.0282136461	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	0.00498114	-4.045000000000004e-05	1.6362025000000027e-09	2.48117556996e-05	-0.0217837	0.000467	0.00047452958569	2.18089000000002e-07	0.0106885	-0.0005751999999999	3.308550399999996e-07	0.00011424403225	-0.000324545	3.934500000000004e-05	1.5480290250000027e-09	1.0532945702500001e-07	0.000246914	0.0004420099999999	1.953728401e-07	6.0966523396e-08	-5.71823e-05	-5.0985270000000006e-05	2.5994977569729006e-09	3.26981543329e-09	0.0	0.0	0.0	0.0
4955.239361695444	-4.359267682867539	19.00321473089333	24554397.131695878	13875.644627461908	-95.69909353474397	9158.316503371672	192533513.8276125	4740.420424494972	-2.9345659152904773	22471585.80096909	8.611677111184637	4790.27865830996	8979.355723333963	1.186673	34.471001	0.053522196	0.0272438	0.1014777733	0.1021265516	0.1227012822	-0.1119603434	0.0620215033	-0.1888641555	-0.1082649721	-0.0895745376	-0.0572898703	0.0307676431	-0.0767396086	0.0396518897	-0.1106812919	0.1018983584	-0.1454570216	0.0291533724	0.0839008742	0.0767341664	-0.0684541273	0.0793613699	0.0555871555	0.013242258	-0.0944670323	-0.062928353	-0.0267447142	0.0094983801	-0.0945163725	-0.0121795233	-0.0285103332	0.0115023143	-0.1198266608	-0.1402213032	-0.058816457	-0.0183175481	0.0315908397	0.1669269035	-0.1191133425	-0.204681601	-0.0127010838	-0.0608427328	0.0719136212	0.0365846995	0.1977401022	-0.2150108037	-0.2095935105	0.029330654	0.0694601361	0.1047153174	-0.1789283449	-0.0086915202	-0.1041959053	0.0544111249	-0.0334628236	0.0675039381	0.0686778133	0.022825985	-0.0763739232	0.035701825	-0.0036915384	-0.1041022713	-0.1015591501	-0.0170630684	0.0152121465	-0.025389218	-0.1429780674	0.06718023	-0.1258408775	0.032333501	-0.0001795895	-0.1421722269	-0.2004085328	0.1489812379	-0.0341852971	0.1447844685	-0.0623348511	-0.0081883068	0.1275036674	-0.2159245352	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0110581	-0.01603924	0.0002572572197776	0.00012228157561	-0.00359197	0.01819173	1.29022484809e-05	0.0003309390403929	0.0083771	-0.0023114	5.34256996e-06	7.017580441000001e-05	-0.000236759	8.778599999999999e-05	7.706381795999998e-09	5.605482408099999e-08	-4.89652e-06	-0.0002518105199999	6.340853798267038e-08	2.39759081104e-11	-5.71823e-05	0.0	0.0	3.26981543329e-09	0.0	0.0	0.0	0.0
4955.788371301789	0.5490096063449528	0.30141154785904	24559838.38113004	13929.083802084886	53.43917462297759	2855.745384385092	194019375.56550357	4730.3480990297085	-10.07232546526393	22376193.137993976	101.45174027820424	4778.452558849553	9067.80158969142	1.219192	35.415627	0.1224237659999999	0.0675704	0.1015481112	-0.0602468034	0.0881418484	0.0387748058	0.0707751615	-0.0993913982	0.0112902519	0.0255721986	-0.0109773073	-0.0310518122	0.0003517369	-0.0051483107	-0.1001612896	0.0877929142	-0.2646050063	0.0394398539	-0.2014229083	0.0372041119	0.0018407806	0.1810648517	-0.1930932434	-0.0832489372	0.0012811353	0.0720544349	0.0249442511	-0.1390774518	0.1003936047	-0.0628545839	0.1682770201	-0.0571444267	-0.0369731233	0.1663226664	0.0522614218	0.0336243986	0.006685658	0.0583624367	0.0565272028	0.1750767449	-0.0240163841	-0.0505541725	-0.0924305482	-0.0437698717	0.2350797004	0.134963271	-0.1189220424	-0.006210896	0.0234601668	0.1248220702	-0.2852632597	-0.0098669636	0.1273441072	-0.054604653	0.0936314998	0.2105499215	-0.1354576346	0.0792845595	0.0721820251	0.018606997	0.0376290936	-0.0822064657	0.1139698959	0.1566306703	-0.0419817936	-0.1380989877	0.0423224348	-0.1229933845	0.1464005756	-0.0592852516	-0.0122570165	-0.0835397268	0.102785051	-0.1428283292	-0.0079315055	-0.044978262	-0.070200832	-0.0670351233	0.1468890123	-0.0459733987	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	0.00495897	0.01601707	0.0002565465313849	2.45913834609e-05	0.0298494	0.03344137	0.00089098668036	0.0011183252274768	-0.0190755	-0.0274526	0.00075364524676	0.0003638747002499	0.00046608	0.000702839	4.93982659921e-07	2.1723056640000002e-07	0.000202519	0.00020741552	4.30211979368704e-08	4.1013945361e-08	-5.71823e-05	0.0	0.0	3.26981543329e-09	0.0	0.0	0.0	0.0
4958.532878917343	2.74450761555363	7.532322051831871	24587048.311304312	13895.41333403842	-33.67046804646634	1133.700418468111	193082511.7237727	4733.424260389646	3.0761613599379416	22405305.228845272	9.462768712375246	4782.125598313812	9019.869407761416	1.274557	37.023895	0.05861698	0.0242039	0.0156570777	0.0236450895	-0.0269261806	-0.1024101462	0.0199990294	-0.0046951506	-0.0364906287	-0.0140094133	0.0081892993	0.0156103593	-0.0824544203	0.0022143359	0.0212617068	0.2939153178	-0.0527687001	0.0358250923	0.0376407184	-0.0610835303	-0.1111628639	0.0773125156	0.1661136761	-0.0206886814	-0.025166888	0.0755331492	-0.0731751906	-0.0423792549	0.0683866533	-0.1146984874	-0.0310787909	0.029206683	0.0625745554	0.0454988868	0.2195537514	-0.1443733328	-0.1294954034	0.044913247	-0.0539567752	-0.0220735735	0.0042899729	-0.0777274042	0.2090602972	-0.0606667116	0.058571142	-0.0143399674	-0.0379464125	-0.0008705217	0.148589905	-0.0948505566	-0.1722792906	0.1271450023	-0.0383509915	0.0075106199	-0.1674116198	0.0299800341	0.1548210891	0.0419445177	0.013779349	0.0693688236	-0.085956345	-0.0134179523	0.0405654546	0.0242701041	0.1363580327	0.0005605312	0.063332711	0.0663003272	0.2242822058	0.1611937441	-0.1214779583	0.0129455861	-0.0515773268	0.0041401859	-0.023610197	0.1667755777	-0.1278293819	-0.0709420345	0.0272333809	0.0693242375	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00644365	-0.01140262	0.0001300197428644	4.152062532250001e-05	0.029869	1.959999999999809e-05	0.000892157161	3.841599999999252e-10	-0.00559957	0.0134759299999999	0.0001816006893648	3.13551841849e-05	0.000607709	0.000141629	2.0058773641e-08	3.69310228681e-07	-3.75233e-05	-0.0002400422999999	5.762030578929e-08	1.40799804289e-09	0.000235523	0.0002927053	8.567639264809e-08	5.547108352899999e-08	0.0	0.0	0.0	0.0
