global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
7653.519243805871	-1.2870808471579949	58576356.81530679	1.6565771071209416	14759.459131573403	59.7856528976954	217841633.85658556	3574.3242924037145	6655.9131023405325	-10.722703934821766	114.97637967384216	44301179.22590837	8864.542135957025	10659.476571057518	1.108161	61.57486	0.35958415	0.257403	0.1336252313	0.0089462851	-0.0098547283	0.1008409225	0.0072186207	0.0245843586	-0.1026683802	-0.0278994017	0.0827901216	-0.0579843636	0.0837023799	0.0383073336	0.0079666943	-0.0467090734	0.2009059719	-0.0096636527	-0.0291701221	0.0448316226	0.1677651493	0.091488138	-0.0113619432	0.0717817699	-0.0720770369	-0.0260480368	-0.0046326318	0.0764108421	-0.104995925	0.1191101096	0.0229532343	0.0435114524	-0.1156386805	-0.0428167768	0.0408812217	-0.1307407176	0.1752747047	-0.0010209798	0.0381527347	0.0285933239	-0.0022709229	0.0310459411	0.1128057983	-0.0441653345	0.2359597203	-0.0679549407	-0.0864921475	-0.3616250556	0.0020657445	0.0282666859	0.0081603621	0.1021404526	-0.0646739616	-0.0459191445	0.0183084982	-0.0530966086	0.0039832442	-0.020175683	-0.2151253239	0.1152234234	-0.0379020836	0.0889536183	-0.093870258	-0.0007142066	0.0377210719	-0.1089329147	-0.0931619022	0.0324715587	0.0847935725	0.1308600727	-0.1867257263	-0.0683535277	0.0113372998	0.1045336805	-0.0877946187	-0.0746082954	-0.0478123057	-0.2016458624	0.1161635727	0.1702646119	0.0023310399	-0.0970247919	0.0504813685	-0.0982268511	0.0976380941	0.0296834549	-0.0509054434	-0.1098273031	-0.1220030341	0.0	0.0248811	-0.0161401	0.00061906913721	0.00026050282801	0.107953	0.0169123999999999	0.0002860292737599	0.0116538502089999	0.129772	0.2038866	0.016840771984	0.04156974565956	0.00221373	-0.00208813	4.360286896900001e-06	4.900600512900001e-06	-0.001007	0.0	1.0140490000000002e-06	0.0	0.000879935	0.0003647709999999	1.3305788244099997e-07	7.742856042249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7638.540524122232	-14.97871968363961	58347301.338657536	224.3620433610527	14701.699701732628	-57.75942984077483	216139974.1199253	3336.15173553139	6641.587023808896	-14.326078531636083	205.23652609460436	44110678.19482672	8822.975139892538	10537.21882927784	1.030482	57.258678	0.33328755	0.187381	0.1704070807	-0.0448211843	0.0347411227	0.1533943458	-0.0366450465	-0.1106255999	-0.0693544199	-0.1296118088	-0.0586242401	-0.2077218202	0.1268691129	0.1188709222	-0.0550357487	-0.0661731776	0.0253278158	0.0128505778	-0.060984874	-0.0209404315	-0.0190017579	0.1368658564	-0.1435289619	0.1145788012	0.1212096638	-0.2232815672	0.10762506	0.0015644241	0.0143192265	0.1283941393	-0.0122918615	0.1471693753	0.0616307866	-0.0082478389	-0.0766613518	0.0067573273	-0.0122922315	-0.0072928556	-0.0210458571	-0.0318729451	0.0461114432	0.0097840202	0.0689938327	0.0139193607	0.0796318526	-0.1811428033	-0.0602574781	0.0355395422	0.0767250181	-0.009162787	-0.1322318489	0.168798849	-0.0645939527	-0.0946374458	0.1792223481	0.0916134287	0.0556056322	0.0185559891	-0.1660562092	0.1528664787	0.0343826673	0.0885088097	0.0675921481	-0.0100086686	0.1494553468	-0.1102905447	0.142642597	-0.1040436568	-0.0436770837	-0.0121000451	0.0923194903	0.009022516	0.0190853806	0.0343384094	-0.1654335834	0.0128347213	0.0002892994	-0.0160286995	0.022185752	0.0084613047	-0.0060090412	0.0576935023	0.0078326356	-0.0436869854	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0420078	0.0171266999999999	0.0017646552608399	0.0002933238528899	0.0335714	-0.0743815999999999	0.0055326224185599	0.00112703889796	0.303122	0.17335	0.091882946884	0.0300502225	0.0029153	0.0007015699999999	4.922004648999998e-07	8.49897409e-06	-0.00128916	-0.0002821599999999	1.6619335055999998e-06	7.96142655999999e-08	0.00126479	0.000384855	1.48113371025e-07	1.5996937441e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7683.622076291906	45.08155216967407	59038048.21128033	2032.3463460270448	14763.001643776995	61.301942044367024	217946217.53416228	3757.9280984109337	6676.268157079436	34.68113327053925	1202.7810049289044	44572556.50523285	8955.422227631065	10623.608789982974	1.195627	66.434906	0.6179933999999999	0.301049	0.1980991098	0.0335746885	0.0278097424	0.1798628616	0.0599358578	-0.2067884361	-0.0992483869	-0.0893666266	-0.0750594186	-0.0469200555	0.0629614112	0.1719307588	-0.2327301836	0.3331556596	0.0401814103	0.0765766279	0.0395780673	0.0141943116	-0.0812561058	-0.1022392249	0.2031688354	0.0086129152	0.0140222331	0.0702617912	0.1214596218	-0.0052053445	-0.1226938959	-0.0337098519	0.086979749	0.037759325	-0.0339917876	0.0149957981	0.054307796	0.0685519122	0.1155643421	0.081918847	0.0897549721	0.0680510346	-0.0230623338	0.0458341742	-0.134130847	-0.1401538888	-0.0723089903	0.0410690559	0.0820090701	0.0558559598	0.0511604864	-0.1533489155	0.0808280836	0.1068261955	0.1409155347	-0.2425424169	0.0495292783	-0.1559583143	-0.2846816355	0.1977982038	0.165278709	0.0054116418	-0.0787900845	-0.1383000096	0.161178119	-0.0359352061	0.0189145629	0.0695183319	-0.0246352617	-0.0254223893	0.1126013298	-0.0272686695	-0.1038233367	-0.0235230386	0.1191632445	-0.0330243331	0.0836819809	-0.0379979389	-0.0282330928	0.0029431721	0.0381295319	0.0661811523	0.0904755692	0.0265700748	0.0972338398	0.1596411641	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.212369	0.1703612	0.045100592161	0.0290229384654399	-0.0906958	-0.1242672	0.0154423369958399	0.0082257281376399	0.32881	0.0256879999999999	0.1081160160999999	0.0006598733439999	0.00359362	0.00067832	4.601180224000001e-07	1.29141047044e-05	-0.0040329	-0.0027437399999999	1.626428241e-05	7.528109187599999e-06	0.00379627	0.00253148	6.4083909904e-06	1.44116659129e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7747.766226983732	64.14415069182633	60027881.50798973	4114.472067975724	14886.249258510034	123.24761473303806	221600416.9864905	15189.97453738338	6726.729771822069	50.46161474263317	2546.374562433933	45248893.42311738	8976.820720658876	10824.828355933212	1.503699	83.55291699999998	0.6655376999999999	0.349429	0.0614096586	0.1824159172	-0.0764870714	0.0269750862	0.1744514296	-0.0258713161	-0.0392070801	-0.0534285444	0.1666034687	0.2415637927	-0.1053164857	0.0422296634	-0.1074712564	0.0433204579	-0.0721624105	-0.1093519934	0.0677815409	0.2948639737	-0.0808151687	-0.0173269627	-0.1408851798	-0.1005109247	0.1596669857	0.0099200192	-0.014140294	-0.0597533417	0.0107439377	0.0069445037	-0.0313909067	-0.0627456069	-0.0890215549	-0.1743429573	0.0700339613	-0.0563741657	0.1086640332	0.1113024303	-0.1106130966	0.0430964426	0.153391005	-0.0891905223	0.1189072097	-0.0521644463	-0.1814678841	-0.0200382567	-0.0405087778	0.1467534079	0.0261806119	0.0833441314	-0.0712064767	-0.0008543556	0.1073469607	-0.0133423868	0.0799518238	0.1930789919	-0.1298717589	-0.2548513394	-0.0400074824	0.0323595293	-0.0288607637	-0.0817336919	0.099417521	0.1613597372	-0.0018032925	0.0661457698	-0.0897304633	0.1564736308	-0.0369633602	-0.0658550817	0.1163364654	0.0433487157	0.0793152281	0.134686672	0.040609248	-0.010953804	-0.019976887	-0.1560624973	0.1027617788	-0.2251266791	-0.0665483058	-0.1306851094	0.0656026128	0.0067367206	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.129193	-0.083176	0.016690831249	0.006918246976	-0.200814	-0.1101182	0.01212601797124	0.0403262625959999	0.0353355	-0.2934744999999999	0.00124859756025	0.0861272821502499	0.00349872	-9.49000000000002e-05	9.006010000000036e-09	1.2241041638399998e-05	-0.00191279	0.0021201099999999	3.6587655841e-06	4.494866412099999e-06	0.0024359	-0.00136037	1.8506065369e-06	5.93360881e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7713.811202899911	-33.95502408382072	59502883.27398418	1152.943660532845	14787.21508683841	-99.03417167162296	218661730.0244215	9807.76715868449	6686.100495772406	-40.62927604966262	1650.7380723196886	44703939.83956802	8887.557946472269	10918.37376404004	1.230479	68.371475	0.48598756	0.238964	0.0290471319	-0.0024835243	-0.0276417216	0.0343400337	-0.0132190972	-0.0068661617	0.0435239542	0.0639702532	-0.0284022289	0.1024357923	-0.0005224308	0.0609800016	0.0384706877	0.0614695201	0.0819814192	0.0661996112	0.0385616854	-0.0313541893	-0.1758686318	-0.0841112259	-0.2149395426	-0.0059069964	-0.0421947722	-0.0237868504	0.1326391765	0.0087337856	-0.2705942281	0.0231614285	0.0273105772	-0.1248669488	-0.1764429575	0.0891326605	-0.0026605537	-0.0688491083	0.0345582969	0.0295332999	0.0101624015	-0.2755086722	-0.0400722761	-0.1090884862	-0.0872069218	0.1076042685	0.0414677326	-0.0029994959	0.0896412987	-0.0077163285	-0.1262590401	-0.0132569119	0.1111609516	0.0788479196	-0.0077048202	0.0916401939	0.094526515	0.0002882374	-0.0504146629	-0.0208839741	-0.0201057365	0.1052730362	0.0541817656	-0.160885162	-0.1140673484	-0.0121861471	-0.0247540049	0.1821055445	0.0539676644	0.0248282113	0.1110544198	0.0044639817	-0.1650027329	0.0398386215	0.2551218767	0.0365778963	-0.0383594525	0.0060659987	0.0697528048	-0.1254606593	-0.1360663041	0.0126914787	0.1258216044	0.1250460841	-0.2211571197	0.0351639527	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0609829	-0.0682101	0.00371891409241	0.00465261774201	-0.0718059	0.1290081	0.0166430898656099	0.00515608727481	-0.0084709599999999	-0.0438064599999999	7.175716332159832e-05	0.0019190059377315	0.000209552	-0.003289168	1.0818626132224e-05	4.3912040704e-08	-0.00103023	0.0008825599999999	1.0613738529000002e-06	7.789121535999998e-07	0.00170837	-0.0007275299999999	5.292999008999998e-07	2.9185280569000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7677.144596446409	-36.66660645350203	58938549.1547463	1344.4400288159966	14772.193080674426	-15.02200616398477	218217688.4127254	225.66066919079643	6700.994803365588	14.89430759318202	221.8403986803196	44903331.35473262	8938.060948180902	10932.033587115293	1.067681	59.325623	0.28027294	0.140256	-0.0856580129	-0.0342518452	-0.0182264104	-0.0610356385	-0.0185957254	0.0289470306	0.0454849763	0.0265485231	-0.0280998932	0.0545390537	-0.0787365786	-0.0362830153	0.0303533878	0.1063418259	-0.1069278394	-0.0667386011	-0.0720576693	-0.0066306471	-0.1362238404	-0.1749660272	0.000715371	-0.036522419	-0.0800185116	0.0296801219	0.1343126158	0.1690827068	0.1080284257	-0.1601992121	-0.0022130282	-0.0397628622	-0.0365685203	0.1755330422	-0.1161315209	0.1190413535	-0.1372660433	-0.115545562	0.090500082	-0.0565767941	0.0452680476	0.0539463939	0.2435880365	-0.0366479937	0.0537359014	0.052440651	0.037607331	-0.0847318106	0.1228980318	0.0868749732	-0.0990233785	-0.0350134788	0.0133606439	0.1183135969	0.0406523751	0.0323339251	-0.0815328304	-0.0130945951	0.101201291	-0.0257502617	0.0975996575	-0.0651268373	0.0966392869	0.0210681088	-0.1821503983	0.1659547564	0.128962253	-0.1054680803	0.08849423	0.0932242061	0.0504458479	0.0684778693	-0.0944589171	-0.169566747	-0.0725461084	0.1385353339	0.0296121873	-0.0300564032	0.0744772465	0.1083604047	-0.0436331284	0.0484875764	0.171474863	0.0106105106	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0583403	-0.0026426	0.0034035906040899	6.98333476000001e-06	-0.0438237	0.0279822	0.00078300351684	0.00192051668169	-0.120004	-0.1115330400000001	0.0144009600159999	0.0124396190116416	-0.00176497	-0.001974522	3.898737128484001e-06	3.1151191009000003e-06	-0.001179	-0.0001487699999999	1.390041e-06	2.2132512899999973e-08	0.00106936	-0.00063901	4.083337801e-07	1.1435308096000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7643.521630621349	-33.62296582506042	58423422.91777644	1130.503830873181	14652.460731459074	-119.73234921535186	214694605.4869502	14335.835448626967	6650.956516279975	-50.03828708561287	2503.8301744622117	44235222.581447065	8925.112049522824	11028.032140483465	1.206259	67.025711	0.55796793	0.303083	-0.2063759953	-0.0490257552	0.0079317764	-0.198106581	-0.0724478294	-0.0361494899	-0.0347624706	-0.0774187089	-0.0747687833	-0.0635841571	-0.01970383	-0.2134024695	-0.0514922999	0.0214469202	0.0971383344	0.1015682402	-0.139890982	-0.0628431475	0.0385149715	-0.0564420198	0.0067682167	-0.0901762053	0.0764948242	0.0980873899	0.083461722	-0.0883065853	-0.0112333661	-0.2124114435	-0.078642605	-0.1245330358	0.0229257288	-0.0665073254	0.0335982841	-0.1363814051	-0.0158064976	0.0681442141	0.0561243831	0.0487995331	0.0931107444	0.0144829523	0.0284245701	0.0804282357	-0.1054212444	-0.1671698102	-0.1456298334	-0.063125566	0.0340080992	0.0090266007	0.0386469361	-0.1855070609	-0.0697649307	0.026720516	0.1098864399	-0.0966354018	0.0105872701	0.1431605575	-0.103819532	0.0155443435	0.0910063097	-0.0238311557	0.1168852228	0.0464764114	-0.0227776858	0.1144435445	-0.0123014289	0.0567082475	0.1027610256	0.0241315835	0.0934666597	0.0901454073	-0.0292439238	0.0821207165	0.0315993674	-0.0582628584	-0.1307449388	0.0450432732	-0.1037764454	-0.2031574075	-0.0276905431	-0.0679281875	0.0707406356	-0.0757879407	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0153045	-0.0430358	0.00023422772025	0.00185208008164	-0.00344357	0.04038013	0.0016305548988169	1.18581743449e-05	-0.418298	-0.298294	0.174973216804	0.088979310436	-0.00428824	-0.0025232699999999	6.366891492899996e-06	1.83890022976e-05	-0.000672378	0.000506622	4.520921748839999e-07	2.56665850884e-07	0.000574092	-0.000495268	2.452903918240001e-07	3.29581624464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7680.243649433357	36.72201881200817	58986142.51466141	1348.506665629482	14799.599480895831	147.13874943675728	219028144.79493216	21649.81158581284	6677.218398934727	26.26188265475139	689.6864805719318	44585245.54707243	8932.398760642056	10901.46281006263	1.099938	61.11795	0.381390915	0.199152	-0.1305218388	-0.0656415839	-0.0521932267	-0.1207783558	-0.0500779822	0.0329779881	0.0716559903	-0.008953777	-0.037670377	0.0484214644	-0.0607325289	-0.1057795907	0.0502059256	-0.0587568436	-0.1321692329	0.0995725291	0.1603591851	-0.0415039956	-0.0149143865	-0.041738346	0.0069904436	0.0344487874	0.1077499043	-0.0978503553	0.0084446444	-0.0168108154	0.1125637663	-0.0747786366	-0.0164354089	0.0944726359	0.2223179767	0.1211571847	0.0500202064	-0.1547938642	0.0704283051	-0.0548634757	-0.0707574252	0.0551531385	0.0835082827	0.0064246034	-0.0634588644	-0.129231603	0.0971007335	0.1716406526	-0.1519784728	0.0738126691	0.0229155365	-0.123662275	0.162254801	-0.1135976619	-0.0277091714	0.0990205526	0.0231656476	0.0146404993	0.0951439242	0.0300815917	0.0693749458	-0.0309303809	-0.1146765064	-0.1200081239	0.0154446173	-0.0585553452	0.052437281	0.0065152284	0.0955663453	-0.0429511476	-0.0374070957	-0.0635987721	0.1925995373	0.0042221786	-0.0555636068	-0.0306480404	-0.0245330605	0.035962355	-0.192320663	-0.0896678938	-0.1126278411	0.1042032393	-0.1401132076	-0.0961822339	0.0839265567	0.0383138822	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	-0.00387929	-0.01918379	1.50488909041e-05	0.000368017798764	-0.0167756	-0.01333203	0.0001777430239209	0.00028142075536	-0.230303	0.187995	0.053039471809	0.035342120025	-0.00203573	0.0022525099999999	5.073801300099999e-06	4.144196632899999e-06	-3.93721e-05	0.0006330058999999	1.55016225841e-09	4.0069646943481005e-07	0.000906178	0.000332086	1.10281111396e-07	8.21158567684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7662.360408610839	-17.88324082251802	58711767.03144686	319.8103023161749	14723.35284238977	-76.24663850606157	216777118.9215069	5813.549883474031	6673.99164823645	-3.226750698277101	10.411920068831758	44542164.520729885	8939.920120163113	10963.51685105965	0.8655279999999999	48.093025	0.126616805	0.0657165	-0.1677466076	-0.0357049775	-0.048995248	-0.1481143604	-0.0532631812	0.0705682488	4.94485e-05	-0.0503656903	0.0072745269	0.020288474	-0.0368076319	-0.1423530705	0.0116723935	0.0248101283	-0.1565359227	-0.1421056559	-0.1007465429	-0.0604515972	0.0656905091	0.0013325478	-0.0022462348	-0.0335622181	-0.0934691375	-0.0775165353	-0.041354538	0.0274937243	-0.104021033	0.1056344964	-0.0523954147	-0.0164234904	0.1496332861	-0.0875656784	0.0263445394	0.0587496148	-0.0191067717	0.0134850204	0.0849189352	0.0782384196	-0.1546380473	-0.0761523093	0.0861265735	0.0436030715	-0.0577551853	0.0030974819	-0.070818164	0.024694372	0.0466093423	-0.0590366092	-0.006617522	-0.154401762	-0.0497478138	0.0300160675	-0.0114297302	0.0445401151	0.0391814115	-0.001745654	0.0784825103	0.028592275	0.0192287465	0.1243658769	-0.0277729785	0.1223316905	-0.1297793765	-0.0529005338	0.0399651815	-0.0491286736	0.0772480616	-0.0424145428	-0.0923704983	-0.0021746821	-0.0788643706	0.1058767308	0.0027172177	-0.0003974452	-0.0215947958	0.1513921744	0.1371388942	0.0330120435	-0.1342705549	0.1217290404	-0.066939713	0.0549557313	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	-0.00257908	0.00130021	6.6516536464e-06	1.6905460441e-06	0.0282865	0.0450621	0.00203059285641	0.00080012608225	-0.275569	-0.045266	0.075938273761	0.002049010756	-0.00239155	-0.00035582	1.2660787240000014e-07	5.719511402500001e-06	-0.000126288	-8.69159e-05	1.5948658944e-08	7.55437367281e-09	0.000649144	-0.0002570339999999	6.606647715599999e-08	4.213879327360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7676.793865329529	14.43345671868974	58933164.05076109	208.32467285029	14851.897168559784	128.54432617001476	220578849.50547412	16523.64379050314	6709.0212633972105	35.02961516076084	1227.0739383110058	45010966.3127159	8995.992080582999	10762.622820973478	1.114222	61.911636	0.36831286	0.225443	-0.0697887633	-0.1139342188	-0.0929747731	-0.0467553781	-0.0448071075	0.1022975563	0.1283071501	-0.0928338318	0.0107243984	0.0689716913	-0.1199619963	-0.0545547501	0.0068319392	-0.1259850497	-0.0088832486	-0.0303540479	-0.0600678087	-0.0175496955	0.0364669397	-0.0272746353	-0.1407260465	0.0561618672	-0.0683745082	-0.0613498204	0.1268093423	0.0822847517	-0.1171487593	-0.2079130426	-0.0862133609	0.1502320964	0.0749177733	-0.0326957265	-0.2247175684	0.0021906785	-0.0058654572	-0.0077231106	0.0738729803	0.1290529211	-0.0162160184	0.0191076802	-0.1530911771	-0.0424414571	-0.1870822856	-0.0179582083	0.1768950411	0.0555204113	0.0695575771	0.0879056363	-0.0755673447	-0.1380424879	0.0742159435	-0.0136155713	-0.1227781081	0.0997658021	0.0977560212	-0.0028316534	-0.1519515259	0.0120608345	-0.0500336584	0.0207657934	-0.0415336658	0.0906797506	-0.0895713779	0.1409103745	-0.0052253085	-0.1791916608	0.0620751842	0.0196961422	0.1118798782	-0.0373715285	0.2103846385	-0.0405485478	-0.0785906379	0.0907125159	0.0399262061	0.2435323587	-0.0724379125	0.12384814	0.0344780802	-0.0006324627	0.044615483	0.0495299933	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	-0.0311909	-0.02861182	0.00097287224281	0.0008186362437124	0.0769713	0.0486848	0.00237020975104	0.00592458102369	-0.0486951	0.2268739	0.00237121276401	0.05147176650121	-0.00127303	0.00111852	1.2510869904e-06	1.6206053809000005e-06	-3.70132e-05	8.92748e-05	1.36997697424e-09	7.96998991504e-09	0.000574092	-7.505200000000004e-05	5.632802704000006e-09	3.29581624464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7689.386667439689	12.592802110159935	59126667.32139924	158.57866498564857	14834.53704231645	-17.36012624333489	220063489.25985888	301.3739831845247	6682.073194752436	-26.94806864477414	726.1984036834591	44650102.18002904	8977.20849853598	10760.439898664226	1.512399	84.03634599999998	0.66042469	0.442447	-0.1009162221	0.2223380492	-0.0936290884	-0.1081946128	0.15587548	0.086914286	-0.0890726674	-0.0317126353	0.0482429686	0.140391994	-0.0535691129	-0.0985145829	-0.0861003637	-0.1634950285	0.1525196947	-0.0456869798	0.1779836	-0.004094232	-0.1333950361	0.0220194778	0.0181103036	-0.0079438283	-0.0697205387	-0.0137763742	0.1044720667	0.0095270428	0.1299920707	0.1632183993	-0.0447079938	0.013078758	-0.0004600869	-0.1623225487	-0.0579803382	0.0135348643	0.0555115503	-0.1089773968	-0.0767538704	0.0407427272	0.1911735199	0.0611934697	-0.073536148	0.012811877	0.0982081362	-0.0701315494	0.0536598786	0.0454007016	0.0400330801	-0.031565467	-0.0612400033	-0.1174749004	0.0639295497	-0.0743416721	-0.1330610525	-0.1411574812	0.0596006655	-0.1657567154	-0.019587356	-0.0486961741	0.03968794	-0.1619113681	-0.070927454	-0.1015736302	0.0686711406	-0.0742986726	0.1317110478	-0.0353325793	-0.1199184808	0.0321311248	0.0871057527	-0.0687635385	-0.0510877289	0.1862256435	0.0099377139	0.004073773	0.22754695	-0.049726173	-0.0536114708	0.0438964476	0.1109055889	0.0045479664	0.0879662699	-0.0730301098	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	-0.0308297	0.0003611999999999	0.00095047040209	1.304654399999993e-07	-0.0744130999999999	-0.1513843999999999	0.0229172365633599	0.0055373094516099	-0.224181	-0.1754859	0.0502571207609999	0.03079530109881	0.00487237	0.0061454	3.7765941160000007e-05	2.37399894169e-05	-0.000335144	-0.0002981308	1.12321500736e-07	8.888197390864003e-08	0.0007944249999999	0.0002203329999999	4.8546630888955935e-08	6.311110806248411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
