global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
5955.818961497253	4.939576063202367	35471779.502130225	24.39941168416179	14578.191721542276	-61.26680987810323	212523673.87004372	3753.621992639648	5546.708812996889	8.378663729396976	30765978.65617736	70.20200589031245	5872.2207557650645	8567.629534662092	1.146112	42.415901	0.17545008	0.102983	0.1987984431	-0.0973268486	0.137435104	-0.0956076315	0.1554745353	0.013590452	0.1279681679	-0.224398405	-0.0608102877	-0.1097994912	-0.1123022129	-0.088869559	0.096810587	0.1100876392	0.0065748181	-0.2053533355	-0.0203619385	0.0966283393	-0.1589433369	0.0204394292	0.1516450803	0.0774299324	-0.1111216287	-0.1479670747	0.097550429	-0.0497841405	-0.026750447	0.0237867923	-0.0181640113	-0.0576244426	0.0289655074	0.0334309273	-0.0518941206	0.0210342907	-0.0763285785	0.0697069974	0.059962133	-0.1241932015	-0.0530748994	0.0890350269	0.0460350954	-0.0936576165	-0.078778316	0.181061171	0.01501688	0.0738931239	-0.0532358048	0.0071323264	0.0225767365	0.1064108365	0.0620783713	0.056442097	-0.0038169359	0.053915345	0.0290422813	0.1217675552	-0.1087742012	0.0042049573	0.0402719609	-0.0056958375	-0.0733360582	0.0908597037	-0.0505391779	-0.2110850055	-0.0541937119	0.0686486852	-0.0050032747	0.1743071343	-0.0675562878	-0.1617649604	-0.0194202517	-0.111666947	-0.0267720063	0.0644804795	0.1022754247	-0.0469528467	0.0410695754	0.0271267131	-0.0683757885	0.0243107761	-0.0053589933	-0.1530924228	-0.0515930899	-0.0631602795	0.0999224388	0.0991546364	0.1299876518	-0.0011245649	0.01488647	-0.0494649347	-0.0735188374	0.1877589644	-0.1089078869	-0.0259741968	0.0253945576	-0.0626426576	-0.0184662605	0.0953875246	0.0526212034	-0.0373322579	-0.1015425255	-0.0729090372	0.0334250531	0.0961499233	-0.060140076	0.0878587697	-0.0471250471	0.0272169638	0.0381895664	-0.0795085726	-0.1536786044	0.0830835752	0.0935027424	-0.0921441928	-0.1169210556	0.0	-0.1245145613	-0.0	0.1245145613	0.0	0.0	0.0	0.108083	-0.0840119999999999	0.011681934889	0.0070580161439999	0.0280619	0.02692338	0.0007248683906244	0.00078747023161	0.63251	0.021594	0.4000689001	0.000466300836	0.00189869	0.0	3.6050237161e-06	0.0	-0.00560712	-0.00010085	3.14397946944e-05	1.0170722500000084e-08	-0.000241147	-0.000757564	5.739032140960001e-07	5.8151875608999993e-08	0.0	0.0
5999.934059072396	44.1150975751425	35999208.71321696	1946.141834064344	14644.39333964782	66.20161810554418	214458256.28632143	4382.654239792316	5540.060530527843	-6.6482824690456255	30692270.68191245	44.1996597882194	5863.363544906929	8662.670390804835	1.153172	42.677177	0.1759893599999999	0.0845929	0.1423137653	-0.1192822939	-0.0125807706	-0.0634558967	0.0588322629	-0.0538376155	0.0761839325	-0.0911825462	0.0968715834	-0.0547558024	0.0504559329	-0.1255830846	-0.0825547892	0.1026881506	-0.0772347063	0.0941207134	0.0412585443	0.0086711521	-0.0216982317	0.1004745625	0.1302616798	-0.0159731001	0.0689881449	-0.0820026141	-0.1535176226	0.058465752	-0.058466817	-0.0994200713	0.0301097714	-0.0585885578	-0.0103521405	-0.0882228657	0.0512085687	0.0681586948	0.0271705757	-0.0363184291	-0.0764336869	0.018941821	0.0300857753	-0.1646816192	-0.0424812344	-0.1062167506	0.0411945029	0.0120336251	-0.0617195734	0.0415012883	-0.0287581009	0.0225586161	-0.0019940548	0.0771633063	-0.0873353077	0.0624574271	-0.08824421	0.0248703601	-0.0348297174	0.0037233899	-0.0471451195	0.0397222433	0.0697359146	-0.0099768649	0.0310394282	0.0239733434	0.0608211557	-0.1195325177	-0.0657902924	0.0057984379	-0.0710277622	-0.0053566691	-0.0869717952	-0.0214950124	-0.1146566122	0.0082066614	-0.1225295046	-0.0632969473	0.0039476055	-0.0886895894	-0.1007596926	-0.0491750067	0.0443031805	-0.0603802145	0.1013625999	0.0412126453	0.0214008579	-0.0210177489	-0.1639331059	-0.0445672286	-0.0078908962	-0.0550572023	0.0781594535	-0.1437421864	-0.0649213731	0.0588273314	0.0322482167	0.1028583834	0.0101657176	-0.0677886654	-0.0791784092	-0.0012215968	0.0531663248	-0.0437136335	0.0351216318	0.0209955133	0.0567675308	0.0189444046	0.0161292781	-0.0444234869	-0.0290415584	0.0397180793	-0.0324723152	0.0768264312	0.0415634863	0.1236181482	0.1567633413	-0.1006696954	-0.0242797137	-0.0030320571	-0.1243668939	0.0090889796	0.123924242	-0.015124344	0.0	0.0	0.162316	0.0542329999999999	0.0263464838559999	0.0029412182889999	0.00628889	-0.02177301	0.0004740639644601	3.95501374321e-05	0.625021	-0.0074889999999999	0.3906512504410001	5.608512099999952e-05	0.0014052	-0.00049349	1.97458704e-06	2.435323801000001e-07	-0.00485123	0.00075589	2.35344325129e-05	5.713696921000006e-07	0.00035936	0.0006005069999999	3.606086570489999e-07	1.291396096e-07	0.0	0.0
6007.035569391803	7.101510319406771	36084476.3319383	50.43144881664085	14671.258477588284	26.865137940463683	215245825.3162061	721.7356365601413	5553.544528243229	13.483997715386067	30841856.82718031	181.81819438853668	5879.3175352124135	8865.446732152152	1.078433	39.911198	0.08398169	0.0405283	0.1076469294	0.0810624675	-0.0259934883	-0.0854200194	-0.0032437467	-0.0308411303	0.0916932566	-0.0788451017	-0.0147957968	0.0087975271	0.0677088055	0.0198006305	0.0390443604	0.0622759506	0.1458720831	-0.1001185498	-0.0017646295	-0.155240585	0.0429656226	-0.0581100882	0.1148454455	0.1760565327	0.0686618546	-0.1163571124	0.1295854047	-0.0332414623	-0.0616262142	-0.0292956311	-0.01366169	0.0506528086	-0.0557656281	0.1455218301	-0.0083415119	-0.0759920542	-0.0422637403	0.0058194337	-0.0585635065	0.0642183758	-0.0497893107	-0.0583889674	-0.0469640444	-0.0029292589	-0.0699438977	-0.1920685847	0.0104750846	-0.0699752874	-0.0060475552	-0.0845378395	0.0198759729	-0.0220378936	-0.0440566309	-0.0782147316	-0.0162364797	-0.0685070639	-0.1286136326	-0.1492189651	0.028609511	-0.0220175156	0.1067440814	-0.0608627321	-0.2133272897	-0.0811490409	-0.0480947823	0.0329819317	-0.0112037675	-0.0345750773	0.196996338	-0.0446648606	-0.0887964052	-0.0606030531	-0.1345775295	-0.1430572915	0.1353053149	0.0408972695	0.1196665897	0.0198876443	0.0268418367	0.027720593	0.058051711	0.1749096275	0.0042498107	-0.0208959454	-0.0036335032	0.0374569361	0.0679959775	0.0696896206	-0.0584590991	-0.0770302663	-0.0690384477	-0.014773024	-0.0526554704	-0.1131487317	0.0308472904	0.039324053	-0.0391868754	0.0638727018	0.0412042379	-0.0881059824	-0.0251755481	0.0693790452	0.1340151784	-0.0095154081	0.0009039227	-0.0152228584	0.0325471187	-0.2154009043	0.0352496514	-0.1457405127	0.1753949787	-0.0806190574	-0.0328801808	-0.0472900719	-0.0282863201	0.0884277201	-0.170565905	-0.006062316	-0.123924242	0.0181294655	0.1221588814	-0.0300247127	0.0	0.0	0.157963	-0.0043529999999999	0.0249523093689999	1.8948608999999964e-05	-0.0160781	-0.02236699	0.0005002822416601	0.00025850529961	0.632631	0.00761	0.4002219821610001	5.7912100000000085e-05	0.00194792	0.00054272	3.7943923264e-06	2.945449984e-07	-0.00456309	0.00028814	2.08217903481e-05	8.302465960000006e-08	0.000521534	0.000162174	2.6300406276000026e-08	2.719977131560001e-07	0.0	0.0
6011.320720602268	4.285151210465301	36135976.80594217	18.36252089655224	14694.784532440088	23.526054851803565	215936692.45484045	553.47525689007	5548.5926751915	-4.951853051728904	30786880.67518877	24.520848645916857	5873.744842914864	8850.74575623124	1.01103	37.416718	0.0728591000000001	0.0373512	0.078661011	0.0391695455	0.0447708527	0.1311927838	0.0809023177	-0.0133517255	0.0488491472	-0.0361234241	-0.0623516222	0.1111972379	-0.0509694709	-0.0409513894	-0.0714073291	0.0397825032	0.0947414203	-0.080251497	-0.0131680689	0.1567310415	-0.069374438	0.0723809081	0.086883946	-0.0337548631	-0.0154863959	0.0428233052	-0.0596182518	-0.0866088195	-0.0093199561	0.0240823142	-0.052698472	0.0984250008	0.1545031287	-0.0505349536	0.0043157523	-0.1704437967	-0.0696230161	0.0527216538	0.0103278716	0.057701071	0.0628064558	0.0727800195	0.0112821945	-0.0059008191	0.0913898733	-0.1446023322	0.0580956621	-0.0917593289	-0.1522727692	-0.0922352601	0.0469896815	0.0516469104	-0.0574570947	-0.0933319471	0.0202508382	-0.0222215519	-0.0411030047	0.0023062629	-0.0268111633	0.0475125204	0.0630460269	-0.0521450515	0.0458335739	-0.0410513393	0.0075117152	0.0221158908	0.1645572094	0.0171326813	-0.0772251912	-0.1654062044	-0.0743922914	-0.0615631941	0.0033497942	0.0228509089	-0.1049969974	0.0650473605	-0.013226349	0.0095897933	0.0173781126	0.0264725982	0.0521576493	0.0370435347	-0.195452593	0.0365946777	0.1000821768	0.1087242004	0.1377847214	-0.0179950689	-0.0080193971	0.1015586114	-0.0148689293	0.0392470771	-0.0723236713	-0.0471776689	0.1068208275	0.079846638	0.0267986374	0.0441214012	0.0166423478	-0.1307818729	0.0756092452	0.1562716201	0.0093341952	-0.0317587273	0.0566825681	-0.0448885225	0.0757018011	-0.0653231305	0.0598947601	0.0115320129	-0.0674585459	0.036096348	0.0058868993	-0.0796242787	0.0105900927	0.097846484	0.2047224915	-0.0090889796	-0.1231876554	0.0270732229	0.1192352186	-0.0444804475	0.0	0.0	0.164326	0.006363	0.027003034276	4.04877690000001e-05	-0.0138725	0.0022056	4.864671360000009e-06	0.0001924462562499	0.620037	-0.0125940000000001	0.3844458813689999	0.000158608836	0.00249123	0.00054331	6.206226912900001e-06	2.951857561000003e-07	-0.0049207	-0.00035761	2.421328849e-05	1.278849121000003e-07	0.000654544	0.0001330099999999	1.769166009999998e-08	4.2842784793600005e-07	0.0	0.0
6016.863792405591	5.543071803323073	36202649.89636139	30.72564501679531	14655.836899351296	-38.94763308879192	214793555.220387	1516.918123219159	5547.468078527738	-1.1245966637625315	30774402.08228423	1.2647176561458164	5867.135160602311	8848.915255745334	1.014355	37.539791	0.0884800000000001	0.0612933	0.0758024981	-0.1239355193	-0.0022835571	0.0498177247	-0.0593363266	0.008815921	0.0957106636	-0.0040982864	0.0432324115	-0.0103342754	-0.0694498734	-0.0687169864	0.0341630403	-0.0541656014	0.0829225019	-0.0290906235	0.074836185	0.0968077003	0.0296495363	-0.0313797479	0.1094434733	0.009963456	-0.0152542367	0.0038191583	-0.0423875248	-0.0437866834	-0.1259737844	0.0336698736	-0.0407627461	-0.0355157052	-0.0429131801	0.0860220968	-0.0458538643	0.0904806473	-0.0567874241	0.1197598216	-0.0646465648	-0.0262779337	-0.0074983529	-0.0196222399	-0.0086148974	0.0026525447	-0.0435722305	-0.0573724885	0.0165707656	0.0870880516	0.1312881183	-0.0393639157	-0.1115187415	0.1141444299	0.0459372387	-0.0448612893	-0.103609135	-0.0921607877	0.0554002739	-0.0452990315	-0.1550166847	-0.0234306122	-0.0350347966	-0.0247029559	0.0956697581	-0.1467541894	-0.1843288551	0.2310044126	0.0489411777	-0.0344971136	-0.0050868653	0.0224171626	-0.0934166122	-0.0025901694	0.0325894705	0.0001378179	-0.1069056358	0.0148490022	0.1073894562	0.0074711549	-0.0499264342	0.0486682333	-0.0133978086	0.1133247244	-0.0111814684	-0.0421665461	-0.0413259867	-0.0500316859	-0.058942807	0.1699754298	0.0046000151	-0.0036015345	0.0292772914	-0.0235579519	-0.0108530419	-0.0823066149	0.0240985461	-0.0185767121	-0.058970783	-0.1077508033	0.0284505678	0.0907922157	-0.0593023781	0.0084502128	0.0009542337	-0.1049488134	0.1227795977	-0.0285909395	-0.0729018919	-0.1128736461	0.1837581112	-0.0539161907	-0.1846605438	-0.0380846729	0.0454701888	0.0772231648	-0.2300645428	-0.0260973332	0.0351781628	-0.0121102529	-0.1221588814	0.035872533	0.1151809755	-0.0582774746	0.0	0.0	0.173841	0.0095149999999999	0.0302206932809999	9.053522499999991e-05	-0.014818	-0.0009455	8.939702500000003e-07	0.000219573124	0.635283	0.015246	0.403584490089	0.000232440516	0.00139391	-0.00109732	1.9429850881e-06	1.2041111824000002e-06	-0.00476255	0.00015815	2.26818825025e-05	2.5011422500000042e-08	0.000654544	0.0	0.0	4.2842784793600005e-07	0.0	0.0
6019.253110686106	2.389318280514999	36231408.010504365	5.708841845603152	14685.979001656622	30.14210230532626	215677979.23709923	908.5463313847548	5553.837304752674	6.369226224936028	30845108.80766245	40.56704270441285	5873.985918362151	8845.392302393591	0.995249	36.832695	0.0334542	0.0175337	0.0446622955	-0.0295086221	-0.1020070372	-0.0561183003	0.071967031	0.0433893012	0.0596552472	0.0243433706	0.0301054337	-0.0444566867	0.0912005625	-0.0542273184	0.0188160981	0.0224910286	0.064393157	-0.0493849251	-0.0670927267	0.2502401386	-0.1242469194	-0.0328662507	0.0601814227	0.0086450357	0.0361819369	-0.0115192962	-0.0525365874	-0.1091765575	0.1608785385	-0.0449200887	0.0373670578	-0.0541701938	-0.0351467362	-0.0676549643	-0.0808676727	0.0364780775	-0.0076079148	-0.0865619018	-0.0497924159	-0.0159124853	-0.0057648937	-0.1150682476	-0.0075886399	0.0796787066	0.0636999722	-0.1216664841	0.0740990423	-0.1332413635	-0.1352171021	-0.0148382448	-0.0457430471	-0.0314892403	-0.0437228733	-0.052550178	0.0713039836	0.1025583169	-0.0682820405	0.0693266889	0.0153397481	0.0998742012	-0.0898901581	0.0262640683	0.0726025742	0.1186821925	-0.0725594712	-0.0339624737	-0.0564761333	-0.1904229799	0.0646189871	-0.0258778751	-0.0489180546	-0.0304927187	-0.0811874189	-0.0162614381	-0.0426754449	0.0606637289	-0.1507341294	-0.0215250348	0.0652109075	0.0317886676	0.0065122483	0.0076615336	0.0455460714	-0.1008943897	0.0374724393	-0.0268159876	-0.0793385556	-0.0529976365	-0.0742189352	-0.024516083	-0.0619165726	-0.0215950318	0.0737495049	-0.052178638	0.1000157415	0.1220637706	0.1159344079	-0.0319056176	-0.0826639894	-0.169265734	0.0239939037	0.0259304072	-0.0352955418	0.0426629192	-0.0375630149	0.1553302666	-0.0419950181	0.0423791414	0.027867791	0.126410437	-0.0004835419	0.0841013065	0.0366685707	0.0676363427	0.0114128145	0.1817638363	-0.1421570635	-0.015124344	-0.12084036	0.0444804475	0.1100345942	-0.0712114746	0.0	0.0	0.165617	-0.008224	0.0274289906889999	6.763417600000015e-05	-0.0117608	0.0030571999999999	9.346471839999995e-06	0.00013831641664	0.622579	-0.012704	0.387604611241	0.000161391616	0.00142996	3.6050000000000144e-05	2.0447856016e-06	1.2996025000000102e-09	-0.00460922	0.00015333	2.12449090084e-05	2.3510088900000043e-08	0.000654544	0.0	0.0	4.2842784793600005e-07	0.0	0.0
6034.762570444166	15.509459758060077	36418359.28163388	240.54334198688488	14706.533845342552	20.55484368592988	216282137.744206	422.5015989530115	5556.587636585246	2.750331832572556	30875666.16305201	7.564325189261914	5881.714956342081	8960.848319873518	1.013151	37.495232	0.0627746	0.0380423	0.0120324402	0.1005372847	-0.0704622939	-0.0015256314	-0.0106502436	-0.0422898411	0.0220122163	0.0234714885	-0.0030870188	0.0443875793	0.0258601178	0.1199402137	0.0480983988	0.1047284085	0.1514005421	0.0367579134	-0.0129317787	0.1306320626	0.0139323993	-0.028423099	0.0363160609	-0.0125201434	0.0044935486	0.0029135854	-0.0101992557	0.0444738225	-0.0036087807	-0.0109322636	-0.018241955	0.0756194385	-0.0905272447	0.0092552607	-0.0959174296	-0.0009727466	0.0336267963	-0.0236038346	-0.1831394408	-0.0368347551	0.0143592035	-0.0227592774	0.0872869671	-0.0391582544	0.1562785991	0.0353795558	0.0890091159	0.0728410385	-0.096605382	-0.0830433214	-0.1190030517	-0.0414007992	0.0011312643	0.0395642553	-0.0658799894	0.1391154878	-0.1379833146	0.0202723334	-0.0160128246	-0.0374241834	0.0462093948	-0.0558805998	-0.1511898025	0.0992110569	0.0546197102	-0.0118392515	0.005014836	0.0928526759	0.1076374451	0.0830962547	-0.0325799617	-0.0263562675	0.0033893748	0.0127487627	0.0081945245	-0.0507046674	-0.0289547187	0.0228265502	0.0289061729	-0.0185980467	0.0070068219	0.113235829	-0.0251960826	-0.041476627	-0.0270062373	0.0466259295	-0.1284354438	-0.0425657129	0.108873283	-0.0670441785	0.0545756895	0.0172932968	-0.0639808624	0.0794942544	0.1084659608	0.1503447463	0.002548731	-0.0636964446	0.1343771817	-0.0341276524	-0.0599568615	0.0001093544	0.0173116711	0.0607028181	-0.00210693	0.1789176133	0.0452314433	-0.0185577371	-0.0877169116	-0.1000216014	0.1337419381	-0.0882118526	0.0518969487	-0.199149535	0.0785133189	-0.0025364345	-0.1219180825	-0.0181294655	-0.1192352186	0.0528510396	0.1038448724	-0.083090909	0.0	0.0	0.165036	-0.0005809999999999	0.0272368812959999	3.375609999999979e-07	-0.0180669	-0.0063061	3.9766897210000005e-05	0.00032641287561	0.608912	-0.0136669999999999	0.370773823744	0.0001867868889999	0.0020301	0.0006001399999999	4.12130601e-06	3.6016801959999985e-07	-0.00485349	-0.00024427	2.35563651801e-05	5.966783290000021e-08	0.000654544	0.0	0.0	4.2842784793600005e-07	0.0	0.0
6032.498076701284	-2.264493742882223	36391033.04540469	5.12793191155274	14718.121810910456	11.587965567903666	216623109.6407981	134.28094600292093	5556.562056429537	-0.0255801557095765	30875381.886952445	0.0006543443661261	5877.053877622632	8980.826056509817	0.960851	35.559681	0.107381341	0.0641295	0.013477062	0.0502483114	0.0308576	0.1267397545	-0.0786657498	-0.0243305862	0.0139698216	0.0191372401	0.0257918687	0.07948033	-0.0216670392	-0.0248587884	-0.1397123359	-0.0988929115	0.1850769394	0.0466256949	0.0126280077	-0.0084811729	0.084578908	0.0321954661	0.0807563784	0.0059666536	-0.0414456392	-0.094534912	-0.0108026763	-0.0019630915	0.1074625942	0.0267552014	-0.032430761	0.1506208863	-0.0898947751	-0.0155568129	0.0100428924	0.0083401162	0.0480502092	0.0917049911	0.0873565514	0.0209953644	-0.0658556559	-0.0673170762	0.0243012214	0.0644734892	0.0714610542	-0.0091673292	0.0054939676	-0.0581798505	0.1516887275	0.1537153367	0.1827716366	-0.0908638786	0.1345581597	-0.024103767	-0.0678507553	0.1146892632	0.1213373153	8.48017e-05	0.0574419084	-0.0823388782	-0.1272664409	0.0020872273	0.0156350042	-0.0432465769	0.041661889	-0.0004529269	-0.0198122168	0.1042054823	-0.1059865825	0.0756903261	-0.0544959265	-0.0500584192	-0.0120896252	-0.063346957	-0.0064516162	-0.0803965251	-0.0021261331	0.0764237842	0.0891646823	-0.0002767556	0.0242079078	-0.0698501884	0.0530434838	-0.0328156968	0.0577922157	0.0178575459	0.0409850649	-0.0164503227	-0.0718480891	-0.0739038037	0.1986907245	0.0846063724	0.1474575467	-0.1146197489	-0.0510049789	-0.1795014955	-0.0158619405	0.1211371939	0.037952937	-0.0757226551	-0.0854022229	-0.0945391083	0.0018311039	-0.0701095509	-0.0169832568	-0.0004609008	0.1499998094	0.1040396863	-0.103463777	-0.0026007661	-0.0956860345	-0.0617144745	0.0309693116	-0.0156304877	0.0084904176	-0.128265303	-0.0214700263	-0.0211238352	-0.1173472644	0.0609396486	0.0966705005	-0.093739856	0.0	0.0	0.162106	-0.0029299999999999	0.026278355236	8.58489999999993e-06	0.000482941	0.018549841	0.0003440966011252	2.3323200948100006e-07	0.632885	0.023973	0.400543423225	0.000574704729	0.00105815	-0.0009719499999999	1.1196814225000002e-06	9.446868024999998e-07	-0.00512011	-0.0002666199999999	2.62155264121e-05	7.108622439999975e-08	0.000654544	0.0	0.0	4.2842784793600005e-07	0.0	0.0
6030.6394380210695	-1.858638680214426	36368612.03141508	3.454537743589224	14684.506707228786	-33.61510368167001	215634737.2346472	1129.9751955294244	5557.353645975328	0.7915895457908846	30884179.546435267	0.626614009005419	5873.984412984692	8918.647107638784	0.975772	36.11187	0.021923511	0.0115911	0.0201757724	-0.1128915828	-0.0534772479	0.0309286846	-0.0963068291	-0.0568698187	0.0510612366	0.059352809	0.0743369531	-0.0504922029	-0.1177856496	-0.0620553568	-0.0347520469	0.0172944842	0.0151637681	0.0241471141	0.0656535401	0.0664824846	0.1372553226	0.0215023252	0.0373754802	-0.0058280125	0.0143582281	0.024042574	-0.0566411629	-0.0199915739	0.0273226524	0.0579691779	-0.0344008227	0.0772706066	-0.0488769161	0.0549951976	-0.05152384	0.0139827954	-0.0846848789	0.0203771494	0.095460464	0.1123691193	-0.0207174469	-0.0299255245	-0.0249657076	0.038787613	0.0599406307	-0.1059058679	-0.1246675871	0.0785755552	-0.0566299568	0.0093620698	0.2037219616	-0.0091052196	-0.0183428159	-0.0282075953	0.1268017245	0.0195762223	0.0916634125	0.0303989832	-0.0413098368	0.0308066121	-0.0744418967	0.0521044649	0.0293195774	0.0479652014	-0.0167210455	-0.003531203	0.0618350976	0.046229422	0.1048352122	-0.0733612533	-0.0484980199	0.0423556683	0.0560478419	-0.0045918651	-0.0726216265	0.0230537475	-0.0036317824	0.0718057618	-0.0690294308	0.0384254773	0.0185694616	0.0204096063	0.0900672616	-0.0487603498	0.0473070254	0.1014833831	0.0663451161	0.0815098485	-0.136417441	0.0188976147	0.0626465671	-0.0121618756	0.0493215361	-0.0518936258	0.0684271352	0.0030514275	-0.0894190226	0.176141102	-0.109428261	-0.0636781006	0.023228174	0.087800178	-0.0913646706	0.021311202	-0.0753679342	-0.0394241385	-0.0378212845	0.0731939796	-0.0920014325	-0.0079749338	-0.0524411968	-0.0122129396	-0.142888399	0.0198302924	-0.063944425	0.0425498608	-0.0457064865	-0.0241056771	-0.1151809755	0.0687031182	0.0885795055	-0.1030006162	0.0	0.0	0.166745	0.004639	0.027803895025	2.152032100000004e-05	-0.00325892	-0.003741861	1.4001523743321e-05	1.06205595664e-05	0.62306	-0.009825	0.3882037635999999	9.653062500000164e-05	0.000983797	-7.435300000000009e-05	9.67856537209e-07	5.528368609000014e-09	-0.00512011	0.0	2.62155264121e-05	0.0	0.000654544	0.0	0.0	4.2842784793600005e-07	0.0	0.0
6044.284670921756	13.645232900686096	36533377.18313972	186.1923809139663	14711.919619370074	27.41291214128796	216440578.8868061	751.467752065973	5553.09082929968	-4.262816675647628	30836817.758452207	18.17160601017949	5871.470002521104	8973.531444967008	1.007499	37.286034	0.04759412	0.023113	-0.0317198889	0.0625683285	-0.117836417	0.021799063	0.0186643462	-0.024413706	0.0217944546	0.098183707	0.0050606132	-0.0012835741	-0.0348254446	0.0472969234	-0.019591463	0.0271531181	0.0169156712	-0.0021732854	0.0334917479	0.0346667038	0.2106769837	0.0516928667	0.0206876314	0.1485258049	-0.0831520294	0.0508257708	0.0183963897	0.0892803797	-0.0581722985	0.0433212278	-0.0763378013	-0.0257236716	0.077274803	0.0847798274	-0.1189222202	-0.0377100605	-0.0283135715	0.007755093	-0.0456349866	0.03670318	-0.0365178883	-0.0170266658	-0.0218106136	-0.0595203065	-0.0506501766	0.1251538933	-0.0546796314	-0.0448288529	0.0117221981	-0.1680142183	0.0628544055	0.0843928399	0.2044263685	-0.0836104969	-0.0199998302	0.0835619919	0.0316120233	-0.0372337312	0.0518974894	-0.0070685737	-0.0041186761	0.16958564	-0.078775005	-0.0100543183	0.0239531722	0.0053008671	-0.0298291203	0.0344992773	0.0231314955	-0.1016104426	-0.0504809729	0.0306073551	0.0822879835	-0.1487203957	0.0395151066	-0.0156496955	0.0301925285	0.005415761	-0.1027903562	-0.0699625246	-0.0444150411	0.0972183282	-0.0544672952	-0.0567169718	-0.0524857938	-0.0344684409	0.0440117249	0.0026822751	0.000709178	-0.0369249424	-0.0533762694	-0.0364767758	-0.0555965778	0.060839406	-0.0359398898	-0.0575076655	-0.0014550709	0.1294335982	0.2104921776	0.0616745472	0.0351884277	0.1579439955	-0.0249071777	-0.1224464499	0.0794719002	0.0507054709	0.0187992383	0.0708956632	-0.1848603488	-0.0116183911	-0.0200041205	0.0650747209	-0.0486811988	0.042199472	-0.0817439459	0.0509296317	0.0444491049	-0.0270732229	-0.11274149	0.0761000269	0.0796486056	-0.1107360475	0.0	0.0	0.158993	-0.007752	0.025278774049	6.0093504000000136e-05	0.0119101	0.01516902	0.0002300991677604	0.00014185048201	0.625641	0.002581	0.391426660881	6.661561000000286e-06	0.000983797	0.0	9.67856537209e-07	0.0	-0.00486417	0.0002559399999999	2.36601497889e-05	6.550528359999982e-08	0.000840446	0.000185902	3.4559553604000024e-08	7.06349478916e-07	0.0	0.0
