global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
4729.955830799996	17.075459717387275	291.5713245601155	22372482.16131888	11367.131776947755	66.48039176061138	4419.642488644366	129211684.83449544	4885.828573194856	19.065781771605543	363.5040345624862	23871320.846647285	5195.351963280525	8807.93101729251	1.04277	34.306782	0.072907193875	0.0355678	0.103535011	0.0467831085	-0.0071018363	-0.0863149239	0.1079354535	-0.0044983855	-0.096088054	-0.0661732007	-0.0434777751	0.1436935606	-0.0968719959	0.0792403826	-0.353713368	-0.1125585044	0.2609960178	0.0438787023	-0.1751041461	0.1010844286	0.0984356512	-0.157514869	0.0349138327	-0.021932942	0.1278580697	-0.0404133457	-0.0350348553	0.0410060799	-0.101006041	-0.0384332828	-0.0909752833	0.0390015386	0.1560730221	-0.0560342244	0.1382646982	-0.0867252798	-0.099202068	0.1716921374	-0.1361254339	0.0927053621	-0.0074889061	-0.0348545559	-0.0775971323	0.001212325	-0.1651256819	-0.001152976	-0.2606874196	0.0003890476	-0.0482093036	-0.1049508485	0.1825529996	0.0885549039	-0.0528662515	-0.1463145652	-0.0735991678	-0.0674560464	0.0302237052	-0.0092336302	0.0749012834	-0.0912564184	0.1202006498	-0.0383516636	0.077914725	-0.1577090439	-0.0810765105	0.0006200655	-0.0891920569	0.1183013672	-0.0514278661	0.223640702	0.0415486891	-0.1523945504	0.2621307777	0.0165807719	-0.1213155217	-0.0851439755	0.1984324105	0.0338170649	0.0631182462	0.1136018036	-0.0780421103	0.1391603506	0.1174644996	0.0837748356	0.0415312705	-0.0049528805	0.0	0.00330646	0.00752264	1.0932677731600002e-05	5.659011256960001e-05	-0.0333544	0.0015828	2.505255840000007e-06	0.00111251599936	-0.0445242	0.0254208999999999	0.00198240438564	0.0006462221568099	0.000398102	0.0003980880775	1.58485202404e-07	1.5847411744764605e-07	0.00034373	0.000190199	3.6175659601e-08	1.181503129e-07	0.00017933	0.00017933	3.2159248900000005e-08	3.2159248900000005e-08
4707.121389106249	-22.834441693747067	521.4117274651344	22156991.77178154	11277.810087720449	-89.3216892273067	7978.364166419559	127189000.37468912	4856.518255005487	-29.310318189369355	859.0947523620761	23585769.56120154	5166.080915275723	8781.22131517775	1.050193	34.551025	0.074351085	0.033699	0.1178240038	-0.0464207877	-0.0531299603	0.0725341015	0.0601967688	-0.0938940927	0.0114287705	0.0289623568	-0.253239956	-0.0422521563	-0.0615096684	-0.0240344155	-0.0260498081	0.0298319565	-0.1213738222	-0.0650691288	-0.078286456	0.1784995834	-0.1170735375	-0.045724805	-0.0931988041	-0.1391197826	0.001397031	0.0540299549	-0.0832068854	-0.143750452	0.1012477845	0.1345434327	0.135624592	0.0243636788	0.0478398181	0.058649099	-0.0296690705	-0.0044622124	0.1293478638	0.1555593427	0.0629152497	0.2035143194	0.0236267534	0.0387796995	0.020156642	-0.0251621244	0.2851471921	-0.0905763385	-0.1117516179	-0.1742747775	-0.0224067409	0.0117163914	0.0328397087	-0.1818173341	0.164313003	0.0305190083	0.1334470227	-0.012986392	0.1419318594	-0.1266062249	0.0836372283	-0.0590622444	0.0827407402	-0.1541406524	0.0641744801	0.1388833266	0.061738766	0.0460776811	0.0472425541	0.0031651618	0.0882973363	0.0283712841	-0.131822848	-0.1708199356	0.024846772	0.1827944754	0.0404816938	0.1098885369	-0.2365541281	-0.0537138658	0.1142695753	-0.0536071724	0.0825506717	0.1375186448	0.1112696897	0.0711681327	0.0222064467	-0.0295198472	0.0	0.00764199	0.00433553	5.840001116010001e-05	1.8796820380900004e-05	-0.0437406	-0.0103861999999999	0.0001078731504399	0.0019132400883599	-0.0623088	-0.0177845999999999	0.00388238655744	0.0003162919971599	4.20907e-05	-0.0003560113	1.77162702649e-09	1.2674404572769e-07	4.21762e-05	-0.0003015538	9.093469429443998e-08	1.7788318464399996e-09	0.0	-0.00017933	0.0	3.2159248900000005e-08
4717.1525028286	10.03111372235071	100.62324251073272	22251527.734942123	11279.346187069972	1.5360993495232833	2.3596012116058542	127223650.40776992	4850.637778866067	-5.880476139420352	34.57999962629209	23528686.86176273	5148.21438040419	8639.651648016114	1.2464	41.006157	0.109234345	0.0504156	-0.0042492371	0.1096895006	-0.0335934263	0.056077401	0.2610311392	0.0864945899	0.1027192019	-0.0473243211	-0.1511617895	0.1186623549	0.0353251101	0.218459693	-0.0113175171	-0.2194211956	-0.2331324707	0.0647602413	-0.0577252559	0.0308271999	-0.0955177655	0.1347325199	0.000686164	0.009035248	-0.1050792089	-0.2361034239	0.0764141277	-0.008160194	-0.047879209	-0.057657021	-0.2857153613	-0.031095718	-0.1592839271	0.0171990331	0.0479740132	-0.1060428864	0.0576275014	0.1540450166	-0.0453972376	-0.1959010077	0.068959304	0.0383857807	0.029369092	-0.0882515489	-0.0297408984	-0.2130734195	-0.0497115699	-0.0417033771	-0.1540004388	0.2261809322	-0.1672163757	-0.1311561442	0.0005562688	-0.1089649796	0.1655348485	-0.1516187629	-0.0559155187	0.0081473317	-0.1181261592	-0.1817937344	-0.0430728654	0.0443818963	-0.0832096286	-0.2210510877	-0.1677929679	-0.1415915789	0.0871993331	-0.0835818486	-0.1035739586	-0.0181283909	0.0070670084	-0.0050883478	0.051656739	-0.010032391	0.0758077605	-0.1639519167	-0.0624078197	-0.0754216976	-0.1237384723	0.0307658115	-0.0886909467	0.1357200277	0.1045671817	0.0578311484	0.0024767935	-0.0532466671	0.0	-0.00421565	-0.01185764	1.7771704922499997e-05	0.0001406036263695	-0.0767918999999999	-0.0330512999999999	0.0010923884316899	0.0058969959056099	-0.093825	-0.0315162	0.008803130625	0.00099327086244	0.000388746	0.0003466552999999	1.5112345251599997e-07	1.2016989701808997e-07	0.000158729	0.0001165528	1.3584555187840001e-08	2.5194895441000006e-08	0.000192976	0.000192976	3.7239736576e-08	3.7239736576e-08
4734.961547731399	17.809044902799542	317.1620803499304	22419860.858494926	11394.400458123664	115.054271053692	13237.485287696429	129832361.80008876	4867.794418621724	17.156639755657125	294.3502877053946	23695422.501964804	5180.152476134517	8920.375252173691	1.348675	44.370968	0.14985394	0.0962643	0.0152610247	-0.0957348571	0.0785009805	-0.2352660586	-0.1172507019	-0.121790749	-0.0814392773	-0.104742673	0.0690352375	0.0325765279	-0.1048678323	-0.0040635246	-0.0859481478	-0.0435291364	-0.0511858624	0.0629901128	-0.1671476663	0.0522015401	0.1597636213	-0.0339630205	-0.0391689304	-0.0747406763	0.0495879892	-0.2576139569	0.1911213746	-0.2136247145	-0.1672239156	-0.0286048341	-0.0308594393	-0.1201198002	0.0275863757	-0.1310839106	0.023904805	0.013019604	0.1305741457	0.020938501	-0.0768377668	0.1288129572	-0.0233451646	0.0941906422	-0.0524908114	0.0813414578	-0.0444624501	-0.0666235098	-0.0909245095	0.0829663845	0.0221762193	-0.1096790174	0.0179081003	-0.1610258907	-0.0980572594	-0.0951348606	-0.1136823601	-0.0362756096	0.0364603949	-0.0876671785	0.05200016	-0.2941596138	-0.1915640568	-0.2322174903	-0.0993061154	-0.1270632102	-0.0115390858	0.0052611942	-0.0458032861	-0.0505809164	-0.0533522475	0.0300102171	-0.1696331182	0.0073816006	0.0704794876	-0.0175443352	0.0350607916	0.0190610293	0.1080973799	-0.0191353213	0.0494907265	0.1021721833	-0.0169568514	0.1337665517	0.0973875576	0.0439007383	-0.0172980123	-0.0754580649	0.0	-0.00421638	-7.300000000000015e-07	1.7777860304399997e-05	5.329000000000022e-13	0.00999282	0.0867847199999999	0.0075315876254783	9.98564515524e-05	-0.0584166	0.0354084	0.00341249915556	0.00125375479056	0.000632419	0.0002436729999999	3.9995379156100005e-07	5.9376530928999993e-08	4.21762e-05	-0.0001165528	1.3584555187840001e-08	1.7788318464399996e-09	0.0	-0.000192976	0.0	3.7239736576e-08
4703.022357682181	-31.93919004921827	1020.1118610000832	22118419.29685846	11332.602143970316	-61.79831415334775	3819.03163219586	128427871.35352062	4853.61108760664	-14.18333101508415	201.166878683448	23557540.58973811	5162.726999550256	8707.517823730377	1.289471	42.423187	0.0793647499999999	0.0392302	0.0956053709	-0.0685684891	-0.0550979525	0.1044954815	-0.0747687599	-0.0849745825	-0.0228196343	-0.0483427509	-0.089894532	-0.1151952957	0.0241516116	0.1018596728	-0.0870346403	0.2855670649	-0.1030725845	-0.0729317245	0.0841832774	0.2635369954	-0.0281339124	0.0514403847	0.0255752914	0.0510122604	0.0808482697	-0.0664443268	-0.0316048409	0.0353374358	0.0303710289	0.0458840491	0.0044949434	0.1627981847	0.0899362512	-0.0933849741	0.0456198761	-0.0380553379	-0.0885259185	0.0487266619	0.1484631176	-0.0028936796	-0.0423175158	0.0026481758	-0.0181093073	0.0145826224	-0.0477981379	0.2590420245	0.0957581675	-0.0340105913	-0.1925211456	0.0079309892	0.0445396163	-0.1049641716	-0.0451653845	0.1405396356	0.1950496149	-0.1422842938	0.0097444794	0.0482960457	0.046302555	-0.0486515474	0.0556028466	-0.0183798246	0.0177725344	0.0589429692	0.1239105791	-0.0348525332	-0.0066915365	0.2076459048	-0.1173441408	0.0791350531	0.0738289187	-0.1140769473	-0.0461453393	-0.073094431	-0.0196078064	-0.0144058668	0.1178986091	0.019765869	0.1364955798	-0.1836611975	0.0064248528	0.1316604456	0.0897635764	0.0295198472	-0.0367574707	-0.0955218954	0.0	-0.0193948	-0.01517842	0.00037615826704	0.0002303844336964	-0.0162676	-0.02626042	0.0006896096585764	0.00026463480976	-0.0419129	0.0165036999999999	0.00175669118641	0.0002723721136899	0.000578206	-5.4212999999999896e-05	3.3432217843600005e-07	2.9390493689999887e-09	-0.000332055	-0.0003742312	1.4004899105344e-07	1.10260523025e-07	0.0	0.0	0.0	0.0
4712.737412102262	9.715054420081287	94.38228238514095	22209893.91542833	11324.198311158863	-8.403832811452958	70.62440592285333	128237467.39045323	4863.132791007897	9.521703401257582	90.6628356615202	23650060.54297626	5169.290312672281	8757.075731697716	1.086127	35.733219	0.03660989	0.0181017	0.0664307241	0.0582650435	0.0545806797	0.0174758756	0.0715675822	-0.0183975818	-0.0301955411	0.0399958805	-0.0421909481	0.0877645845	0.0313708697	0.0171799106	-0.1108959419	-0.1217093303	-0.0337340375	-0.0037953368	-0.1080409268	0.0822110542	0.1018106646	0.0128610612	-0.0401886446	0.0271305148	-0.0024886374	-0.0532453297	-0.1475789099	0.0881883604	-0.0451308676	0.0508381201	0.1016698655	0.0280119032	0.1134517667	0.0098864159	0.103537858	0.1796454654	0.120974147	0.1356760253	-0.0050786438	-0.0679351946	0.184115727	0.1288014254	0.2303317831	0.166310916	0.0635458165	0.0290882565	0.124521938	0.025423994	0.1090961096	0.0071919707	0.0229067347	-0.0666597198	-0.0894950087	-0.0829428825	0.0413866635	-0.0433496711	0.0887102024	-0.0185128289	-0.0507451698	-0.0369477604	0.0823429919	0.0059124073	0.1416486926	-0.0281974241	0.0912626533	0.1297572983	-0.013639359	0.1015624586	0.0161726737	0.1991937516	0.0072892448	0.085363787	-0.031600303	0.1142700248	0.2884958861	0.0947640488	-0.1020089382	0.1316655191	-0.0735474993	-0.0859640833	0.0854333187	0.1294041125	0.0817300246	0.0148360426	-0.0555468308	-0.1128671336	0.0	-0.018674	0.0007208	0.000348718276	5.195526400000009e-07	-0.00563561	0.01063199	0.0001130392113601	3.17601000721e-05	-0.0520156	-0.0101027	0.00270562264336	0.0001020645472899	0.000612531	3.432499999999998e-05	3.751942259610001e-07	1.1782056249999984e-09	-0.000211972	0.000120083	1.4419926889e-08	4.4932128784e-08	0.00014868	0.00014868	2.21057424e-08	2.21057424e-08
4696.867217987837	-15.87019411442543	251.8630612295436	22060561.6634088	11328.20076262855	4.002451469687003	16.019617767199648	128328132.51841807	4848.430804364877	-14.701986643020064	216.14841125154035	23507281.26471425	5159.110138251146	8715.60842478861	1.047412	34.459526	0.1456046499999999	0.0835632999999999	0.0821343882	0.0411471374	0.0068641927	0.0944315879	-0.1320673793	-0.1062490983	-0.1279695683	0.1078717758	-0.1062346476	-0.040603392	-0.0178296788	-0.0550179263	-0.0878491463	0.0774836029	-0.2169760382	0.0395233116	-0.0652990614	-0.0259719866	0.1290677419	0.0295979457	0.0273817382	-0.074176384	0.0367513751	-0.0379953053	0.0472343482	0.0366168841	-0.1264548223	0.2529508573	0.009286456	-0.0780431074	0.048342045	0.0576470258	-0.0595622718	0.2175561867	-0.2532727688	0.0991028919	0.0576546902	0.1207980241	-0.1410079583	0.106747758	-0.0892160599	-0.0381258111	-0.0582923199	0.1176011582	0.007455402	0.1129613348	-0.0637404586	-0.0031381784	-0.048874411	-0.2322892625	-0.1104120092	0.01119777	-0.073040058	0.0372626976	-0.0060997383	-0.0828079388	0.0165049449	-0.1177083653	-0.0885523852	-0.0905987501	0.2492248647	4.66635e-05	0.2171868187	-0.0815749865	0.0073193638	-0.0545161163	0.1444003594	-0.0143640565	0.1533471941	-0.1099303523	-0.0094946625	-0.1808543398	0.0989829622	-0.0495204241	0.1567458925	0.0014147939	0.0494989821	0.0105429236	-0.0919348006	0.127000127	0.0733235575	0.0	-0.0733235575	-0.127000127	0.0	-0.0171578	0.0015161999999999	0.00029439010084	2.2988624399999964e-06	0.0622422	0.06787781	0.004607397090396	0.0038740914608399	-0.00415871	0.04785689	1.7294868864100002e-05	0.0022902819204721	0.000350728	-0.000261803	1.23010129984e-07	6.854081080900002e-08	-0.000368564	-0.000156592	2.4521054464e-08	1.35839422096e-07	0.0	-0.00014868	0.0	2.21057424e-08
4714.76949060708	17.902272619243377	320.4913649337111	22229051.349559344	11332.219864423409	4.019101794858216	16.153179237432532	128419207.0556325	4861.564067233092	13.133262868214842	172.48259356563074	23634805.17981196	5159.683588762912	8632.535904283877	1.086491	35.74522	0.10543779	0.0661846	-0.0315297288	0.1241817506	-0.0756514282	0.0111490823	-0.009520035	0.0888665872	-0.0283536618	0.0284341584	-0.0395613107	0.0313798856	0.0176926487	0.0852691492	0.0044378179	0.037205007	-0.0480945438	-0.1998614133	-0.1164657613	-0.2564853426	0.0713247719	-0.1140765022	0.015974233	0.0010836929	0.0326828503	0.0271967287	0.1444301614	0.1235907942	-0.0966688313	0.0026575384	-0.0718853376	0.028270564	-0.0711918492	0.0146836457	-0.0230099532	-0.1432370086	0.1380382529	0.0532193053	0.2008479979	-0.0202331097	-0.1756898658	0.0866148526	-0.0243501476	0.1445116125	0.1119095142	0.2349720191	0.0185106969	0.1271814926	0.0409335109	0.1625189315	0.0966953757	-0.0800989148	0.0401203838	-0.1146715595	-0.2100018769	0.1836951605	-0.0102464007	0.0706029301	0.0654267923	-0.000331414	-0.0453554061	0.130457006	-0.0455240861	-0.161014609	-0.1004086074	0.008034523	0.0623441465	0.1552271385	-0.0729439589	-0.0683034747	-0.0561978705	-0.157772407	-0.155434143	-0.1869491446	0.0607077972	0.097322402	-0.0822460297	0.0090043257	0.1868624851	-0.0177430736	0.0408049845	0.124451232	0.0645825318	-0.0148360426	-0.0897635764	-0.1375186448	0.0	-0.0146884	0.0024694	0.00021574909456	6.09793636e-06	0.00247138	-0.0597708199999999	0.0035725509234723	6.1077191044e-06	-0.026045	-0.02188629	0.000678342025	0.0004790096899641	0.000370793	2.0064999999999992e-05	1.37487448849e-07	4.026042249999997e-10	-3.90313e-05	0.0003295326999999	1.0859180036928999e-07	1.52344237969e-09	-7.66279e-05	-7.66279e-05	5.8718350584100015e-09	5.8718350584100015e-09
4711.397640337574	-3.371850269506467	11.369374239970837	22197267.725378457	11331.591668422996	-0.6281960004125722	0.3946302149343524	128404969.73987344	4860.469379791049	-1.0946874420433232	1.198340595767354	23624162.59188638	5169.275399692433	8675.770155649336	1.037167	34.122471	0.094479335	0.0512833	-0.081991839	0.095381544	0.1361320485	0.0379326808	-0.0434734634	-0.0206894223	-0.0058402452	0.1384997745	0.0554342576	0.0783576102	0.1004365358	-0.0832616382	-0.0363074701	-0.2278704015	-0.0025302618	0.0428239503	0.0805150661	0.0165665794	-0.055275157	-0.0471323953	-0.0337678537	-0.1276166171	-0.1788097614	0.0955934636	0.1358064906	-0.0560417129	0.0680165923	0.1690451117	0.1091225831	0.0807405891	0.0812377232	-0.0176576269	0.018738587	-0.0113312934	-0.2348563973	-0.0823714426	0.0789234701	-0.1497441139	-0.0206203258	-0.2145741298	-0.0099981467	-0.2271475817	0.0829169904	-0.0577119836	0.0784772686	0.0557263103	-0.0241907146	-0.0764549034	-0.0453227075	0.0127186935	0.0495041105	0.1155351523	0.0198099597	0.0554279433	0.0503319993	-0.1421190559	0.0027666735	0.0253907061	-0.138199233	0.0154931098	0.1264380927	0.2321927902	-0.0478923194	-0.1362236792	-0.0911327145	0.0546660543	-0.0278740572	-0.0347648138	0.2345893834	0.1200443814	-0.0538828517	-0.0275665663	-0.1643319111	-0.1105468613	-0.1498001793	-0.1483198679	-0.0345486889	-0.0585174092	-0.165025562	0.121760336	0.0555468308	-0.0295198472	-0.1045671817	-0.1441233256	0.0	-0.0141555	0.0005329	0.0002003781802499	2.839824100000012e-07	-0.0374905	-0.03996188	0.0015969518531344	0.00140553759025	-0.0487164	-0.0226714	0.00237328762896	0.00051399237796	0.000915727	0.000544934	8.38555938529e-07	2.96953064356e-07	-4.37325e-05	-4.701200000000002e-06	2.210128144000001e-11	1.91253155625e-09	0.0	7.66279e-05	0.0	5.8718350584100015e-09
4709.518510287376	-1.8791300501980004	3.5311297455571395	22179564.598739423	11333.060357142387	1.4686887193911389	2.1570465544667834	128438257.05863231	4858.849300516583	-1.620079274465752	2.6246568555534773	23608416.525130488	5158.756524244502	8638.914933415857	1.082677	35.619736	0.19258215	0.105237	-0.1749406289	0.0648028438	-0.0356607525	0.0585128035	-0.0576154913	0.1213342957	0.008599062	0.1306227804	-0.0126744918	-0.0155342504	0.0203816517	-0.1506184652	-0.0241629121	-0.0110211881	-0.0476542693	0.0676641074	0.1584133137	-0.0141699845	0.0771232474	0.0451444639	-0.224787534	0.1069750089	-0.0505647284	-0.0658529873	-0.0564909505	0.159126971	0.0709228398	0.0231183017	-0.0048552169	-0.0581834169	-0.0132910238	0.1636949997	0.0114938092	-0.1502029929	-0.2007978429	-0.154365082	-0.1026853327	-0.0855843567	0.1792436844	0.0142032515	-0.227010608	0.2378489168	0.1472287678	-0.0181778688	0.0745712469	0.1552283456	-0.1485132433	0.0920629531	-0.0967528159	0.0771013103	-0.1585545542	0.0918892556	0.0440264933	0.0024771995	0.1540021035	0.1005584545	-0.1027092074	-0.0921615299	0.043766486	0.168891056	0.0772885265	0.1014585686	-0.1141921301	-0.0088457809	-0.1079343934	-0.0308767805	0.0731883963	-0.1628279465	0.1835328712	-0.0261725281	0.0405991212	0.099188642	0.08762843	0.1846172314	0.1099966609	-0.1009846632	0.1506304426	0.2064348273	-0.0373179602	0.1189305091	0.0462576824	-0.0439007383	-0.1174644996	-0.1466261977	0.0	-0.0203964	-0.0062408999999999	0.0004160131329599	3.894883280999999e-05	0.0412436	0.0787341	0.00619905850281	0.0017010345409599	-0.00215356	0.04656284	4.637820673600001e-06	0.0021680980688656	-0.000291116	-0.001206843	8.4748525456e-08	1.456470026649e-06	-5.77757e-05	-1.40432e-05	1.9721146624000003e-10	3.33803151049e-09	0.0	0.0	0.0	0.0
4727.215809010062	17.697298722686355	313.1943820799961	22346569.30495465	11358.6903634979	25.63000635551361	656.8972257836683	129019846.77382009	4862.925661715272	4.076361198689483	16.61672062218116	23648045.99136892	5156.251972393295	8700.345772106	1.047663	34.467773	0.0878780799999999	0.0548609	-0.129190339	0.1049695853	-0.1033336998	-0.1324918469	0.054753311	0.225019479	0.0299104337	-0.000427574	0.0436219337	0.0258756809	-0.0308245269	0.0482567965	0.0181173165	0.1794191045	0.0202617833	0.0137195807	-0.0025334149	-0.1779593044	0.0014589854	0.1248336738	-0.003545366	-0.0441258139	-0.0017698232	-0.0772353615	0.1808061881	-0.0366665172	0.3404997548	-0.0097957687	0.0048711795	-0.0307495524	-0.0638131606	-0.0568341877	-0.0481642884	0.046967436	-0.1200251408	-0.0903232688	0.0260997851	-0.1545698709	-0.0436894969	-0.1389479488	0.0996383896	-0.0838044151	-0.0375867604	-0.0017409013	0.0503686671	-0.0660388317	0.1202817805	0.1693310276	-0.0746822121	0.1360645161	0.0209999145	-0.097886563	-0.0423366165	0.0501503914	-0.0500661638	-0.1027484199	0.0441427959	-0.0862024299	0.0219307886	0.0791310923	-0.1834502282	0.2427423545	0.0350409554	-0.0884455613	-0.059385637	-0.0906002775	-0.0802311704	-0.093155281	0.1386993193	0.1534802155	-0.0205000153	-0.1316312699	-0.1092804125	-0.0950587502	-0.0016788919	0.0592954195	-0.0545180015	-0.1316939982	-0.0663117747	0.1159649805	0.0367574707	-0.0578311484	-0.1282204088	-0.1449560281	0.0	-0.0112522	0.0091441999999999	0.00012661200484	8.361639363999997e-05	-0.0104644	-0.051708	0.0026737172639999	0.00010950366736	-0.00215042	3.1400000000000004e-06	4.624306176400001e-06	9.859600000000002e-12	0.000149806	0.000440922	2.2441837636e-08	1.94412210084e-07	4.17571e-05	9.95328e-05	9.90677827584e-09	1.74365540041e-09	0.0	0.0	0.0	0.0
4710.094927702991	-17.120881307070704	293.124576730803	22184994.227973446	11326.463612778896	-32.226750719004485	1038.563461904856	128288777.97160436	4861.163479073936	-1.7621826413360395	3.1052876614260607	23630910.370282218	5156.826293378598	8665.902041790618	1.053933	34.674057	0.076852775	0.0337081	-0.1823266709	-0.0095204307	-0.1301600492	0.0546241287	-0.0280431625	0.1229548062	0.0456433162	0.1339485826	0.0039674858	-0.1226613009	-0.1126961926	-0.0066599917	0.0874249291	0.1374933689	-0.0153966876	-0.0640968942	0.0542925061	-0.0332171475	-0.0260393426	0.1586283184	-0.0149214886	-0.0737993036	-0.0945813996	0.164856276	0.094319713	0.0836757201	-0.0995547219	0.0394449437	0.228867114	0.0359410474	-0.2800380364	-0.1926903955	0.0643785197	-0.1694159915	0.1105020917	0.0260703033	-0.1286476193	0.0417094745	-0.0530207311	-0.0585307326	0.0488540699	0.0403095806	-0.1195110201	-0.1294105608	-0.193881875	-0.0635578982	0.0797473548	0.128117215	-0.0132793317	0.0683834412	0.0128621679	0.0305041391	0.059102576	0.0864606512	-0.0166573495	-0.0741022975	0.0900404765	0.1254881056	-0.2452084799	0.0473434766	0.0774446421	0.0554732877	0.0115556502	0.2230907012	0.1753340815	-0.0434738436	-0.2608193153	-0.0913852659	-0.1463886621	-0.0515735346	0.1467479784	0.014606825	-0.1078768463	-0.0287992285	-0.0601112416	0.04131484	-0.0786220809	0.1301926191	0.0651272329	0.1128671336	0.0270895432	-0.0711681327	-0.1366388261	-0.1391603506	0.0	-0.0203768	-0.0091246	0.00041521397824	8.325832516000001e-05	-0.0272	-0.0167355999999999	0.0002800803073599	0.00073984	0.0028402	0.00499062	8.066736040000001e-06	2.4906287984400004e-05	0.000631266	0.00048146	3.98496762756e-07	2.318037316e-07	-0.000196473	-0.0002382300999999	5.6753580546009996e-08	3.8601639729e-08	-0.000200349	-0.000200349	4.0139721801e-08	4.0139721801e-08
4699.91320770884	-10.181719994151536	103.66742203930514	22089184.159995995	11291.78107335804	-34.68253942085539	1202.8785406791883	127504319.80864687	4855.838097818528	-5.325381255408502	28.359685515456228	23579163.63222586	5157.140140119037	8657.563379323761	1.135362	37.353027	0.0798117	0.0443835	-0.156654656	-0.239054802	-0.009733183	0.0959966002	-0.0196841451	-0.0609117968	0.1370656471	0.0968201644	0.0359204908	-0.2061163018	-0.0231391505	-0.1036032761	0.0056959757	-0.2170183667	-0.0677830294	-0.0151159234	0.1185459161	-0.1505666314	-0.0895539393	-0.0305823473	-0.153479861	0.0043278947	0.2017128053	0.0380699601	0.0068835182	-0.0944511519	0.039611604	-0.0992612467	0.0571710025	-0.0779814755	0.178405074	-0.0917466907	0.1081284205	0.0796325218	0.1152106703	-0.1630484191	0.0722663152	0.0154531727	0.0500815726	0.0778896636	0.1353959035	-0.0813751469	-0.0577993048	0.0154691238	-0.065187309	-0.0228027711	0.03662774	0.0230345911	-0.0960755023	0.0125682105	0.0574491873	0.1058316748	-0.0636189167	0.1851050576	0.0275729103	0.168777222	0.039314939	-0.0262431577	0.0261256858	-0.1221196646	-0.1119593262	0.0895822084	0.1130386618	0.0137021381	-0.1259279599	-0.0869018474	0.0144853317	0.1800122819	-0.177963263	0.1146531306	-0.1581533016	0.0711751253	0.0050185847	-0.140550815	-0.0310079868	0.0824693857	-0.0407656039	0.0264562214	0.0559421576	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0089315999999999	0.0114452000000001	7.977347855999823e-05	0.00013099260304	-0.0436469	-0.0164469	0.00027050051961	0.00190505187961	-0.0355945	-0.0384347	0.00126696843025	0.00147722616409	0.000631266	0.0	3.98496762756e-07	0.0	-0.000368564	-0.000172091	2.9615312281e-08	1.35839422096e-07	-0.000102742	9.7607e-05	1.0555918564e-08	9.527126449e-09
