global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
5461.563789194853	-16.491803902314132	271.97959595238365	29828679.02344444	11352.407338624058	3.6388838963412127	13.241476011051406	128877152.38204536	5274.315923791854	-19.18688467578249	368.1365435617771	27818408.46396432	5466.776407418328	8070.677660614073	1.199748	46.688721	0.325665895	0.182414	0.0963188871	0.0451999295	0.1781333414	0.0204048403	-0.0943326197	0.0704876193	0.0877703366	0.0009456541	0.0134592105	0.0390645484	0.1086533148	0.1285781679	0.0384596869	0.1835456154	0.0540856868	-0.0274297892	0.0607496759	-0.0683565773	-0.1015901229	-0.1319357175	0.0494062046	0.0309376628	0.0950042065	0.0882437018	0.1117642784	0.0533411471	-0.1939822972	-0.0329052999	0.0569948278	0.0331599837	0.1849051844	0.0551450312	0.0247562945	-0.004608366	-0.021824209	-0.0241610433	0.1145831575	-0.0966024558	-0.1069823062	0.1486365313	0.0573742333	-0.0017470712	-0.0434285842	-0.1654797089	0.0241599942	0.1250672228	0.0790582554	-0.035741062	0.1419477456	-0.0383675238	0.0254912798	0.114988766	-0.016973367	-0.0689887417	-0.1276670995	-0.1162977248	0.0227813163	0.1494224066	-0.005289075	-0.0623725147	-0.0445202152	0.0466240899	0.0757366363	0.0761235529	-0.134083703	0.0790247423	0.0440380231	0.0127045892	-0.1205745349	0.0839930809	0.0306061633	0.0394117939	-0.1547696548	-0.0678897066	-0.1153546551	0.0615521589	-0.0609562876	-0.0132923447	-0.0200280955	0.0468841627	0.0885236469	0.1760211713	0.050398277	-0.1448536439	0.2223013337	0.0379831007	-0.0192920409	-0.0338437752	-0.0290090407	-0.1050588605	0.0447590416	0.05366156	-0.1316220142	0.0513079296	-0.0336017656	0.1109866745	0.0446223012	0.0363996964	-0.0322007753	-0.143777203	-0.0825403386	0.09576119	0.0238303864	-0.0589646239	-0.1148778268	-0.1184185493	0.0	0.0202286	0.0385212	0.0004091962579599	0.0014838828494399	-0.111385	0.167059	0.027908709481	0.0124066182249999	0.0704189	0.0426834	0.00495882147721	0.00182187263556	-0.0019382	-0.0011887999999999	3.75661924e-06	1.4132454399999995e-06	-0.000944916	0.000198544	3.9419719936000025e-08	8.928662470559999e-07	0.000251312	0.0001607019	6.315772134400002e-08	2.582510066361e-08	0.0	0.0
5499.356108611834	37.79231941698163	1428.2594069151664	30242917.609326296	11368.830114175653	16.422775551594896	269.70755681806304	129250298.1649872	5273.07852386632	-1.2373999255341914	1.5311585757120223	27805357.11886021	5462.416967681531	8282.051591978554	1.282511	49.9095	0.1536447	0.112159	-0.1547315774	-0.0226017894	0.0053069613	0.0439290094	0.1274991033	-0.0111381464	-0.1207014242	0.0557330592	0.065654385	0.1671803093	-0.0329790192	0.0488896475	0.1370421691	0.014825023	-0.0502435361	-0.0590142264	0.1633203946	0.156422546	-0.0162691424	0.0373868756	0.1169506984	0.115687221	0.0828468194	0.0106103557	0.0366898089	0.0768615269	-0.0648302438	-0.1431237632	0.1365869874	0.050941568	0.1418062289	0.0038384807	0.1228718027	-0.1030953652	-0.0697827516	0.0025475969	-0.0062966273	0.0937464702	0.1772433579	0.10122532	0.0066172405	0.1951630604	-0.0773713152	-0.1254391163	0.1918826404	-0.0795481704	-0.0238448071	-0.0222065456	-0.1009804297	0.0177084019	0.0613043009	-0.0490223698	0.0450466934	0.0800352006	0.0267910153	0.0965079107	-0.0142163144	-0.0726401871	0.1298053638	-0.0012976757	-0.0277507343	-0.1673248293	0.0587376269	-0.0307137924	0.0194647955	0.0961846458	0.1316066528	0.1234671033	-0.1220413082	-0.073226716	-0.0784095391	-0.0080935687	-0.1538690624	-0.0808790705	-0.027229798	0.1147455202	-0.1660136813	-0.1134704081	-0.028194291	0.0042919193	0.1828876457	0.1718241469	-0.1120418822	0.0853578279	0.0227992231	-0.0756897175	0.0230442698	0.0730317297	-0.0136731699	0.0439141125	-0.0928674875	0.1148859767	0.0310611145	0.0436573104	0.0352745914	-0.0641760956	0.0246668005	0.103555571	0.0998838409	0.1235231779	0.1488483707	0.0938283642	0.0179216609	-0.0667140218	-0.1188557671	-0.1131072554	0.0	0.0148499	-0.0053787	0.0002205195300099	2.893041369e-05	-0.218883	-0.107498	0.011555820004	0.0479097676889999	0.0387316	-0.0316873	0.0015001368385599	0.00100408498129	-0.00189384	4.4360000000000016e-05	3.5866299456e-06	1.9678096000000016e-09	-0.00108217	-0.0001372539999999	1.8838660515999993e-08	1.1710919088999998e-06	0.000251312	0.0	6.315772134400002e-08	0.0	0.0	0.0
5464.564642673788	-34.79146593804671	1210.446102118265	29861466.733960494	11295.36040407436	-73.46971010129346	5397.798302368102	127585166.65793088	5290.806325761151	17.727801894830918	314.2749600223707	27992631.57671421	5482.090405899863	8121.747591252786	1.278409	49.74984	0.21694141	0.125449	0.1173043779	0.1301306877	-0.0719325933	0.0152198825	-0.1034618387	-0.0781879079	0.0444806036	0.01914882	-0.0075961969	-0.1674900006	-0.0173438799	0.1190349217	0.0746330394	-0.0526662298	-0.0367646064	0.0292478618	-0.0343001347	0.0923067626	-0.1643647475	0.0664529867	-0.0551293151	-0.1137319917	0.1360875793	0.0323906658	-0.0267592152	0.1116594844	-0.0095828206	0.1198067522	-0.1118670831	-0.0993275301	-0.0039303032	-0.0574995938	0.2160390133	0.0472833798	-0.1883728596	0.0005098937	0.0491562121	-0.0045651372	-0.0757866134	-0.0449856456	-0.1793392546	-0.1510471125	0.1058410844	0.0004267032	-0.1138066368	-0.1356993291	0.0384593191	-0.0046106128	0.0191286512	0.1073245323	0.1701537291	0.1002667199	-0.0368782232	0.0325670871	0.0774961525	0.0307178568	-0.012825698	0.0774719071	-0.0262534371	0.0167643733	0.0663122945	-0.0711104215	0.1627966902	-0.0508924746	0.0117451164	0.0592322014	-0.0402815463	-0.0284872286	-0.0663973118	0.0199707761	0.0990502441	0.1752072517	0.0911648141	0.0636512191	-0.151319556	-0.194539299	0.0506405016	-0.1290374353	0.2300583686	-0.0735281985	0.0605509148	-0.080595972	-0.0034902111	0.0253141311	0.0492206484	0.1114734114	0.0491341983	-0.0229645547	-0.1665548264	0.0932413054	0.0716800543	-0.1392683501	0.0830375317	-0.1402488437	0.050515146	0.1249613082	-0.1002097493	-0.0320820612	-0.0525116125	-0.0442837688	-0.0220885737	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0304958	0.0156459	0.00092999381764	0.00024479418681	-0.124417	0.094466	0.008923825156	0.015479589889	0.00906699	-0.0296646099999999	8.22103076601e-05	0.000879989086452	-0.000590922	0.001302918	3.491888100840001e-07	1.6975953147239995e-06	-0.00088458	0.0001975899999999	3.9041808099999954e-08	7.824817764000001e-07	0.000208522	-4.2790000000000016e-05	4.3481424484e-08	1.8309841000000011e-09	0.0	0.0
5461.382607728279	-3.1820349455083488	10.12534639443632	29826699.98799694	11309.69565314173	14.335249067371478	205.49936582357483	127909215.76669297	5268.068563192204	-22.73776256894689	517.0058466418023	27752546.386493973	5457.749751229632	8193.027423871748	1.232655	47.969318	0.42582501	0.208389	-0.0236149582	-0.1030178671	-0.0345402657	-0.0497519796	-0.1421972867	0.0691033504	0.0002789196	-0.0371307251	-0.0924481199	-0.1034116944	0.1847819809	0.0932601126	0.0005292889	-0.0085061939	0.1456933293	0.0041915135	-0.0178090613	0.0773468735	0.0918594697	-0.0548745778	-0.0582584285	-0.0038131715	0.0830509575	0.0310496943	-0.0561820306	-0.0909327385	-0.0259374288	-0.0025594455	0.0206586936	0.047767538	-0.0053359837	-0.01015803	0.0344042222	-0.0272184387	-0.0892222568	-0.1513760793	-0.1229664082	-0.084966738	0.1071807984	0.1139984239	0.2006719669	-0.0235997451	0.117300305	-0.0047308584	0.0901491133	-0.0545283217	-0.0130528778	-0.0545497272	-0.073591339	-0.0771783546	0.0957092073	0.0477234439	0.0479857173	-0.0167132514	-0.0789010831	-0.076596128	-0.1006323924	-0.2602218016	-0.061610297	-0.1267474863	0.0032130811	-0.1032223728	-0.1089388027	-0.0465361868	-0.0075405676	-0.0035361552	-0.0192940642	0.0660169335	0.0570925204	0.121015379	0.0580733951	0.0263524203	-0.0351449656	-0.0361972491	-0.0438741672	-0.0373690953	0.0127829372	-0.0109189653	0.0167875626	-0.0962485643	-0.0620404505	0.0235883855	-0.165397667	-0.0611496985	0.0884523745	-0.2313307142	0.0373696709	0.1102186374	0.0998740119	0.0391516539	-0.0290456088	-0.0337535402	0.0351916951	0.0199809598	-0.1407552157	0.0699632626	0.0972456617	0.0555056103	0.2023852213	0.0583853393	0.0839666115	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	-0.0281198	-0.0586156	0.00079072315204	0.00343578856336	0.0299923	0.1544093	0.02384223192649	0.00089953805929	0.0637877	0.05472071	0.00406887067129	0.0029943561029041	-0.00304559	-0.002454668	9.2756184481e-06	6.025394990224001e-06	-0.00154871	-0.00066413	4.4106865690000005e-07	2.3985026641e-06	0.000251312	4.2790000000000016e-05	6.315772134400002e-08	1.8309841000000011e-09	0.0	0.0
5487.129875135428	25.747267407148684	662.9217789352209	30108594.266603734	11383.624639851296	73.92898670956492	5465.495075903027	129586909.94102956	5275.31080195498	7.242238762775742	52.450022297051504	27828904.05722289	5472.809235560125	8320.508196882096	1.145788	44.588837	0.43511507	0.270809	0.0197130335	-0.04819833	-0.0221335502	-0.0430423111	0.1555554954	-0.0396431999	0.0089929005	0.0545921401	-0.0870999858	0.12392094	-0.0099421434	0.0530516989	-0.0244744735	0.0040404223	-0.0924212826	-0.0200334943	0.092389094	0.0860090112	-0.1823771662	-0.1669085502	-0.0770294473	0.0417898959	0.064335369	-0.1064010118	-0.0276784661	-0.0939107332	0.0101381138	-0.0645165931	-0.1114724841	-0.0272810391	-0.0384830993	-0.1069760006	-0.1566975118	-0.0611305339	0.1325480937	0.1133931838	-0.0739388826	0.114445264	0.0323875877	-0.0380487676	0.0115391867	0.0771763199	-0.1942147588	0.1064585615	0.0029020083	0.0119979884	0.1196237397	0.0437635472	0.0072568527	0.1401488883	0.0978090916	-0.145777964	0.0431008682	-0.1949386867	-0.0071131498	0.0883018647	0.0852359645	-0.1142015469	-0.0320938356	0.1156957112	0.0009017108	-0.0946576207	0.1977821881	-0.0135548693	-0.2118544204	-0.0982824494	-0.0955501	0.165514387	-0.0204196202	0.0395338882	-0.0511079731	-0.1680898964	-0.0295588988	0.0835281277	0.0420621322	0.1503691889	0.0091963068	0.0583729393	-0.0574885228	0.0693506915	-0.0320524021	-0.0578220999	0.0471250766	0.1090761602	-0.1256985912	-0.0230144128	-0.1093493602	0.0228275087	-0.0727272344	-0.0446252831	0.0931532947	-0.0366233293	-0.003264654	0.1245167307	-0.0196193173	-0.1002253698	-0.0078500432	-0.1911660448	0.1970228987	-0.0614963285	0.1237613041	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	-0.0306486	-0.0025288	0.00093933668196	6.394829440000006e-06	-0.219313	-0.2493053	0.06215313260809	0.048098191969	0.00711543	-0.05667227	5.06293440849e-05	0.0032117461869529	-0.0008130379999999	0.0022325520000001	6.610307894438374e-07	4.984288432704445e-06	-0.00179871	-0.00025	6.25e-08	3.2353576641e-06	0.000300934	4.962199999999998e-05	9.056127235600001e-08	2.462342883999998e-09	0.0	0.0
5464.668230742251	-22.461644393177263	504.52546884555176	29862598.87208364	11336.189263280226	-47.43537657106936	2250.114950439156	128509187.01290987	5274.902287519634	-0.4085144353457508	0.1668840438858576	27824594.14287987	5473.078582323943	8147.493607553014	1.067115	41.527252	0.20761707	0.107032	0.1136776888	0.1096607136	0.1266891665	-0.0352482147	0.0711173765	-0.0003054954	0.1710424539	0.115784513	0.0042541482	0.0866568365	0.0318839265	0.0447222836	0.1060932518	0.0697002831	0.009260227	-0.0593204582	-0.0366935045	-0.039981001	0.0129366823	0.0026104867	-0.0149914715	-0.0698202561	0.0810851284	-0.0433975797	-0.0631301479	-0.0070388864	-0.0977929274	0.0183117869	-0.0754630582	-0.1624996614	-0.2665759337	0.0222042913	-0.1115494968	-0.1854377494	0.0757346372	-0.0038025771	0.0252830289	-0.0061127877	-0.104351731	0.0438692486	-0.0933606682	-0.0720678236	-0.0034785934	-0.0956303155	0.0768956321	-0.1013995742	-0.0472138342	-0.0138830459	0.061238804	0.0413645804	-0.1011607136	0.0522577949	0.047750982	0.0794400773	0.1315454712	-0.0338337318	-0.0265822706	-0.0485043825	-0.1208274252	0.0749103593	-0.0483033623	0.0452972494	-0.0072624196	-0.0663335853	-0.0345423208	0.0352637807	-0.107220094	0.0114771316	-0.0824675195	0.0056599938	0.0448282143	0.0290230031	-0.1028097051	0.1366260636	0.2220206818	-0.1111181842	-0.0312003168	-0.0154525572	0.0408726486	0.0681172152	-0.239080148	-0.062670893	0.1080998071	-0.0238861818	0.0377144206	0.1107113551	0.0302353327	0.0598093902	-0.1183986628	0.0268990724	-0.0238355276	0.0882516638	0.0255621213	-0.0277868316	0.0910484669	0.0332092938	0.1061528782	-0.01017311	-0.0639938091	0.0460400613	0.0714169234	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0315074	0.062156	0.0009927162547599	0.003863368336	-0.140557	0.078756	0.006202507536	0.0197562702489999	0.0204779	0.01336247	0.00041934438841	0.0001785556045009	-0.000765378	4.765999999989997e-05	5.858034828840001e-07	2.271475599990465e-09	-0.00114645	0.00065226	4.254431076e-07	1.3143476025e-06	0.000667866	0.000366932	4.46044993956e-07	1.3463909262400002e-07	0.0	0.0
5499.039384406839	34.371153664588746	1181.3762042347723	30239434.151257552	11402.976602639834	66.78733935960736	4460.548698735358	130027875.40035148	5286.597944423234	11.695656903600138	136.78839040672958	27948117.825979967	5479.232768206635	8293.381929200636	1.030258	40.09293	0.10713995	0.0564571	-0.0086575648	-0.0393387563	0.0950012428	-0.1696737515	0.0432305218	0.0895445859	0.0011199789	0.1419329982	-0.0634766509	0.0748626681	0.0354474246	-0.0063440056	0.022380708	0.0340969589	-0.071860001	0.0672972837	-0.0108023065	0.123703071	-0.0405358002	0.0050957887	-0.0775416233	0.0083353199	-0.0012551571	-0.0960525995	-0.0583768875	0.1202780425	0.0588760221	0.1270612456	0.0186945939	0.0377192309	-0.1128680491	0.0056726853	-0.0712183504	0.0137650675	-0.0847774461	0.0139875088	0.0093729398	-0.041129914	-0.0400854244	0.0312020664	0.1396445207	0.1276362825	0.04872612	0.0532588443	-0.0540432657	-0.019938796	0.2097294213	0.0185151026	-0.0123251975	-0.0175532471	-0.1539090562	-0.0774511681	-0.0300439237	0.0781443767	0.2235286096	0.14404637	0.035070816	0.0805544252	-0.0088335118	0.0602115374	0.1072019625	-0.1191035492	0.0526833874	-0.0471708402	-0.0659623727	-0.057015555	-0.0302227743	0.003289336	0.0097598975	-0.0771054376	0.0417429646	0.108394254	0.0711702498	0.0174119601	0.1432610962	-0.0344845824	-0.0141304394	0.0392867521	0.0167331275	-0.0921384085	-0.0338446654	0.0495894588	0.0357628886	-0.1240698325	-0.0327335567	-0.091512308	-0.0267653763	0.0462926353	0.1112878159	-0.0001237592	0.1518202499	-0.0761631459	-0.1140219428	-0.0252877646	0.233482332	-0.1085334566	-0.1391429211	-0.0830739116	-0.1642940031	0.2227208387	0.1093089363	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0383295	0.0068221	0.00146915057025	4.654104841000006e-05	-0.161021	-0.020464	0.000418775296	0.025927762441	0.0105587	-0.0099192	0.00011148614569	9.839052864e-05	-0.00168158	-0.000916202	2.8277112964e-06	8.39426104804e-07	-0.00133942	-0.00019297	3.72374209e-08	1.7940459364e-06	0.000957387	0.0002895209999999	9.16589867769e-07	8.382240944099997e-08	0.0	0.0
5469.025229829537	-30.01415457730218	900.8494749901894	29910236.964512024	11362.474016861566	-40.50258577826753	1640.4594547259192	129105815.78385422	5265.010992528355	-21.58695189487935	465.9964921118351	27720340.75144441	5458.817025139832	8288.919168862412	1.047221	40.753071	0.0951883	0.0518341	-0.0470176563	0.0919236954	-0.0723037976	-0.1255113825	0.0887274788	-0.0494168784	-0.0401390874	0.1681768456	0.0370855235	-0.0653733252	0.0335588052	-0.0317275277	-0.0875663944	-0.0651526757	-0.0704669038	-0.1245849348	0.0055396414	0.1868829968	0.0914379843	0.0195824064	-0.1273647503	0.0407989486	0.0855253741	0.020901186	-0.1278245953	0.0013643477	0.0696069959	0.2011726154	-0.016227914	-0.0683547772	0.0212350296	0.0019327501	0.0527378811	0.1080560612	0.0449304457	-0.1540441943	-0.0126441794	-0.0481109975	0.0045389094	-0.059353463	-0.104912845	0.2421391907	-0.1696425068	-0.0363876062	0.0455831329	0.0754534309	-0.0770913897	-0.0332658751	0.0410253082	-0.104960566	0.0275034906	0.2093882788	0.0352909396	-0.2160631803	-0.0633808719	0.0369667079	-0.043283776	-0.0035730653	0.0023676653	0.0942483869	-0.047837081	-0.1997831031	-0.0491730048	-0.1575468259	0.0318378728	-0.0384358876	0.0376225508	0.1141272021	0.1254643858	0.0494665814	0.0573812963	0.1577609293	0.1233607369	0.1390059664	-0.0112112068	-0.0347081535	0.0775707302	0.0008914465	-0.0579268342	0.0291625047	0.056104343	0.1833046575	-0.2014563943	0.0074187976	-0.0086641172	0.1548520542	-0.0316766341	-0.1156277781	0.0382646517	0.0265520215	-0.0288677216	0.1896156261	-0.1622125364	0.0126650646	-0.0287127011	0.1572494533	-0.0240575402	-0.1405238413	0.1437290191	-0.1313030778	-0.0529740406	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0467888	0.0084592999999999	0.00218919180544	7.155975648999993e-05	-0.18836	-0.027339	0.000747420921	0.0354794896	-0.0276279	-0.0381866	0.00076330085841	0.00145821641956	-0.00168158	0.0	2.8277112964e-06	0.0	-0.000953816	0.000385604	1.48690444816e-07	9.09764961856e-07	0.000918923	-3.846399999999999e-05	8.44419479929e-07	1.4794792959999991e-09	0.0	0.0
5459.104999566062	-9.920230263474878	98.41096848036284	29801827.396287177	11296.95540315514	-65.51861370642655	4292.688742011945	127621201.38087612	5260.376491471599	-4.634501056755653	21.478600045069264	27671560.83202705	5457.161840395966	8195.409577224807	1.003648	39.0574	0.11473875	0.0848474	0.0096974042	0.1362092014	-0.2125044042	-0.0453028756	0.0167505139	-0.1353694917	0.0428474814	0.1269885633	0.0091118491	-0.1367770899	0.0175334291	-0.0616117401	-0.0365817209	-0.0047545366	0.0091894092	-0.150624259	0.0532650225	0.1866973197	0.055032768	0.101278704	0.0185702915	-0.0331497757	-0.0462089353	-0.010440008	-0.029999239	-0.0140910943	0.0424178481	-0.0246945483	0.0140272055	0.0095177882	0.0360103061	-0.00182425	0.0828507844	-0.0169559203	0.0107070472	0.2157508392	0.0118684873	-0.1519672887	-0.0378905221	0.0945758252	-0.0044461019	0.0347906987	0.0945972975	-0.0125465059	-0.0383649641	0.0730115635	0.0135569776	-0.1037249956	0.0104694441	0.0289651413	-0.0373531526	-0.0187185244	-0.0655911916	-0.077743111	0.0253011248	0.0940629138	0.0859411622	0.0543412429	-0.056721086	0.0615547646	-0.1072750019	-0.1957488398	-0.0106888316	-0.1251773221	0.0777199316	0.0494209712	-0.0227703153	-0.0221377355	0.0134299463	-0.0324978558	-0.0562674748	-0.0193452491	0.017545638	-0.008454248	0.0383934149	0.0360433659	-0.1191124174	-0.0158480842	0.0310608641	0.0776920683	0.1406261951	-0.1547393322	0.0400847809	-0.1029226533	0.1453751214	0.0254523895	0.0444970065	-0.0494793175	0.0667633325	0.0105428644	-0.01765648	-0.0893553269	-0.0776637969	0.0005954733	0.0442112336	-0.023461909	-0.063882963	-0.0619220409	-0.024935764	0.0107972789	0.0219732573	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0353155	-0.0114732999999999	0.00124718454025	0.0001316366128899	-0.189396	-0.001036	1.073296000000019e-06	0.035870844816	-0.0308541	-0.0032261999999999	0.00095197548681	1.0408366439999993e-05	-4.8812e-05	0.001632768	2.382611344e-09	2.665931341824e-06	-0.0008029769999999	0.0001508390000001	2.2752403921030173e-08	6.447720625288394e-07	0.000722465	-0.0001964579999999	5.219556762250001e-07	3.859574576399997e-08	0.0	0.0
5474.452174842359	15.347175276297094	235.5357889613848	29969626.61463624	11338.929336619649	41.97393346450917	1761.811090483043	128571318.50085372	5268.640555259989	8.264063788389649	68.29475029857308	27758573.300530285	5464.025631958054	8170.525706542185	1.047244	40.753967	0.13651465	0.0811761	0.1478592376	0.1927789408	-0.0465615489	-0.0901375313	-0.0799138291	-0.0538506611	0.1009870856	0.0970550932	-0.0369041793	-0.1339791152	-0.0827069891	-0.0524792589	0.1360847712	0.0419270322	0.0837676516	-0.1871834978	-0.2118581709	-0.0107290098	-0.0156727297	-0.0774769089	0.0040918806	0.1478500846	-0.1098148493	0.0120876139	-0.012514583	0.0658226059	0.0041637271	-0.0063200826	0.0282366731	0.0643394275	-0.1411157063	0.1848342824	0.0138324406	-0.0068552954	-0.0941316282	0.0643860638	0.0122721565	0.0214134578	-0.0234573801	0.0056210634	0.029677418	-0.0437434204	0.0434362001	-0.1077162465	0.0812326744	0.070164698	0.0326143932	0.010961912	-0.0161651909	0.1233286844	-0.0024360631	-0.1348280113	-0.0348212397	-0.0494093901	-0.0938060212	-0.0051149658	-0.0359800092	-0.0383740528	-0.1136008043	0.0312692871	-0.1744952776	-0.0407422402	-0.1065863672	0.1518966939	-0.0863045366	-0.02543387	0.1833370843	-0.08893973	0.0541958222	-0.0396798996	-0.0191787776	0.0028948145	-0.0482520624	0.0039370401	0.1104088023	-0.1715887189	-0.0923662274	0.1056205475	0.0269086943	-0.0580059314	0.0654503005	0.0294140516	0.0778845899	-0.003178928	0.0272934219	-0.045087083	0.08032283	0.0436122863	-0.1005506859	-0.0211449649	0.0160471256	-0.0282579182	-0.0113377959	0.0672068934	-0.0530647042	-0.1263675988	0.0012350484	-0.0259675612	0.1269036736	0.0013622748	-0.0807592592	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0436394	0.0083239	0.00190439723236	6.928731121000003e-05	-0.11588	0.073516	0.005404602256	0.0134281744	-0.0103185	0.0205356	0.0001064714422499	0.00042171086736	0.000283619	0.000332431	8.0439737161e-08	1.10510369761e-07	-0.000649083	0.0001538939999999	2.3683363235969235e-08	4.213087408889999e-07	0.000918923	0.0001964579999999	8.44419479929e-07	3.859574576399997e-08	0.0	0.0
5504.07639046316	29.624215620800896	877.5941511477039	30294856.91205397	11396.270332889124	57.340996269475	3287.989853175946	129874977.50028878	5302.407489000288	33.766933740298555	1140.205814221713	28115525.179406334	5490.722312325816	8327.503883757325	1.20903	47.049919	0.19903899	0.0994648	-0.0936822485	0.0336879139	-0.1330464024	-0.1812868329	-0.1670731631	0.093039728	-0.1302449593	0.0976766292	-0.0525406794	-0.1979577252	-0.0265441024	-0.091517686	0.0884821882	-0.0781954942	0.0047022322	0.1707089771	-0.0705646877	-0.0244842992	0.0142547409	0.1784945154	0.0425414136	0.1130264259	-0.1308602237	0.0387672768	0.152368798	-0.002970826	-0.0778610883	0.2493248642	0.1112328545	0.0260743304	-0.1338831689	0.0228027275	0.0057555634	-0.1184955702	0.0323750212	-0.1003812152	0.2233641153	0.0293693224	0.0439691264	-0.0239367147	0.0218367304	-0.0007221345	0.0407826861	0.1684403659	0.0416606056	-0.0539268815	-0.1161535034	0.0360219398	0.0042930982	0.0784472111	-0.1104845903	-0.035327311	-0.1165571167	-0.0940436359	-0.0240082247	0.0126195146	0.0236092548	-0.0446733595	0.0127584957	-0.0810561123	0.1356156602	0.0235058386	-0.005336335	0.122814831	0.2024709412	-0.1898912524	0.1032914526	-0.2384453933	-0.0492526392	0.0247296886	0.1061752434	0.1394590913	0.0103514428	-0.0486601815	0.1721434541	-0.0691521908	-0.0772790428	-0.0253261291	0.0014697305	0.1520526062	-0.0865243455	0.105748198	-0.0001411324	0.0479989674	-0.0838410284	0.0196840705	-0.0193799158	0.0968351127	0.0806900999	0.0519179002	-0.0653465765	-0.0446438742	0.0903642566	0.0508219933	0.1025900138	-0.0477449434	-0.0301344004	-0.0111206852	0.0632671841	-0.0690667897	-0.0286319667	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.0173236	-0.0263158	0.00030010711696	0.00069252132964	-0.0625445	0.0533354999999999	0.0028446755602499	0.00391181448025	0.00564779	0.01596629	3.18975318841e-05	0.0002549224163641	-0.0013103	-0.0015939189999999	1.7168860899999998e-06	2.540577778561e-06	-0.000992205	-0.0003431219999999	1.1773270688399997e-07	9.844707620249998e-07	0.00105031	0.000131387	1.1031510961e-06	1.7262543769000018e-08	0.0	0.0
