global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
3997.5845237551575	-3.0615594973846783	15980682.02456675	9.373146556026324	10413.25634703013	16.509273030478653	108435907.7489633	272.5560959948898	3733.179937918527	8.922812499999964	79.6165829101556	13936632.448877376	4005.086445741112	7378.972372016828	1.030983	36.155075	0.08534714	0.044864	-0.0036659577	-0.0634384015	0.1170845983	-0.009529608	-0.0040916455	0.1290780212	0.0826799878	0.1029861652	-0.0487377759	0.0098889727	0.1897939023	0.0387502118	-0.0089384412	-0.0574335681	0.007524816	-0.162918222	-0.0952742972	0.1125426334	-0.0393340562	0.0233479713	0.1564520151	-0.0641185009	0.0013644339	-0.0936781491	-0.0954454302	0.0403003007	0.0543696597	0.0347674321	0.0024287659	-0.1646091938	0.0198940873	-0.0313136092	0.0959630029	-0.0569033534	-0.0143339031	-0.0523205083	0.0377995925	-0.1012568175	-0.094675329	-0.0427284883	-0.0623331997	-0.0893848186	-0.0907925879	-0.0219127639	-0.0386775744	-0.1071080797	-0.0109505532	0.1378734486	-0.0339116249	0.1029142058	-0.0381141685	-0.0906602139	-0.0622483531	0.0321333465	0.0104156413	0.1866540682	-0.0667778183	-0.0446164882	0.1083093382	0.0655503576	-0.021593465	-0.1824099554	0.0042881752	-0.0242973735	0.0817628746	-0.069048184	0.0454231319	0.0542501448	0.1349690265	0.0427019205	-0.0175378436	-0.0155759762	0.0019763633	0.0480990401	-0.0382508078	-0.0675679325	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.00214071	-0.01644801	4.5826393041e-06	0.0002705370329601	0.0125535	-1.7399999999999013e-05	0.00015759036225	3.0275999999996567e-10	0.0907631	0.0314327	0.00098801462929	0.00823794032161	-0.000678151	-0.000207017	4.59888778801e-07	4.2856038289e-08	7.75642e-05	0.0001714286	2.9387764897959995e-08	6.016205121640001e-09	-0.000448189	-0.0003705349999999	2.0087337972100003e-07	1.3729618622499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3987.591209441875	-9.993314313282552	15900883.653618116	99.86633096405797	10399.59083675396	-13.665510276170608	108151489.57189693	186.74617110812449	3731.06060500372	-2.1193329148068187	4.491572003783566	13920813.238210725	4004.560546664896	7298.998004030176	1.094743	38.391068	0.08479828	0.0450787	0.0193574285	-0.136608786	0.0459188407	-0.0084628562	-0.07962561	-0.0082884793	0.1302756481	0.0890427348	0.0672423467	0.0064021241	-0.1013971037	-0.0329220812	0.139431683	0.0393370591	-0.157367696	-0.1673668457	0.002400389	0.1164981565	-0.0335014477	0.0187812087	0.0667015386	0.1238636465	-0.0187480238	0.0176895134	-0.0478802573	-0.1595394571	-0.098136215	0.0203997315	-0.002590546	-0.1619934694	0.1692326082	0.2242888753	-0.0224087029	-0.11008777	-0.0143527108	-0.1587338285	0.0222486963	0.05192673	0.0978761172	0.0603738251	0.1366936299	-0.1555132238	-0.2251982349	0.1133857901	-0.0215874845	-0.0033684396	0.0440701292	0.0425120673	0.1654847705	0.12357646	-0.1035955757	-0.1552434326	-0.1475290812	0.0514949247	-0.0094171921	0.0470265077	-0.0755395597	0.1221357041	-0.0063740794	0.049955955	0.0762050858	0.075756588	-0.018917172	-0.057542595	0.1356779635	0.0024778851	0.0571100977	-0.2581734479	0.0250535151	0.1275878954	0.0819885215	0.0152789867	0.0716138533	0.1704248932	0.1873253571	-0.1546981117	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.00202231	0.0001184	4.0897377361e-06	1.4018560000000065e-08	-0.00366297	-0.01621647	1.34173492209e-05	0.0002629738992609	0.118947	0.0281838999999999	0.0007943322192099	0.0141483888089999	-0.000780353	-0.000102202	6.08950804609e-07	1.0445248804000004e-08	-0.000496899	-0.0005744632	3.3000796815424e-07	2.46908616201e-07	-0.000577114	-0.000128925	3.33060568996e-07	1.6621655625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3980.5441874412577	-7.0470220006172895	15844732.028172383	49.660519077184105	10345.161837963347	-54.42899879061224	107022373.4536532	2962.5159093484685	3736.530248325893	5.469643322172942	29.91699807179106	13961658.29665436	4011.993885558977	7290.327016645606	1.179896	41.377247	0.11432627	0.0608516	0.0661050097	-0.0002847399	-0.1580433831	-0.0878278906	-0.0174888912	-0.1291804232	0.001099649	-0.1137432834	0.0673747275	0.0158851595	0.0781703802	-0.103210215	-0.0057700033	0.0012574109	0.0819837256	-0.0385164799	0.0859883918	0.1792718473	-0.0190497749	0.1363909932	-0.1600468891	0.1071241814	-0.0615393838	0.052929685	0.024411697	-0.0039977834	-0.2042868314	0.0678069008	-0.0755587409	0.1411211571	0.1108465003	0.0835741437	0.0178993945	0.0691495601	-0.0817736444	0.2002569093	0.0273389078	-0.0131670782	-0.0329099893	0.0380503592	-0.1043202956	0.1487171278	0.2663090577	-0.1496083827	-0.0581940828	0.1107132641	0.0011819264	0.051357916	0.0706165503	0.0525583826	0.1598240227	-0.1080460742	-0.0948330294	-0.0867408581	-0.028897365	-0.1689059618	-0.0692269586	0.0656247348	-0.1472219549	0.1717082311	-0.0148183616	0.2342938422	-0.0047562122	-0.0265391701	0.0123434664	0.0144190236	0.057880089	0.0616905674	0.0133925628	0.0214549145	-0.0321300429	-0.0836630939	-0.1084162134	-0.265118008	-0.1207786233	0.1075979158	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0381537	-0.03613139	0.0014557048236899	0.0013054773433321	-0.0449995	-0.0413365299999999	0.00202495500025	0.0017087087124408	0.145291	0.026344	0.000694006336	0.021109474681	-0.000651644	0.0001287089999999	4.2463990273600004e-07	1.656600668099999e-08	-0.000415321	8.157799999999996e-05	6.654970083999993e-09	1.72491533041e-07	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3989.778965758698	9.234778317440488	15918336.195610547	85.28113057226895	10362.67100613023	17.509168166881864	107384950.38129207	306.5709698961492	3731.4137837146577	-5.116464611235188	26.17821011802204	13923448.82529574	4009.379970215685	7322.70115082694	1.130838	39.656834	0.044167	0.0222077	0.0672388395	0.1306989719	-0.0032735407	-0.1192912965	0.0114848183	0.0185793432	-0.1327606487	-0.0526850132	-0.0182261286	0.003694211	0.03960387	0.0460587593	0.0886380853	0.0483876558	-0.0679818163	0.06705868	0.1417581499	-0.0059194748	-0.0291271402	-0.0738987539	0.097627017	-0.0884759065	0.1636096485	0.0952978224	-0.0863165141	-0.158941469	-0.2776006349	0.0647774043	0.0952349829	0.1241314581	-0.1261962695	0.0500511908	-0.1663270358	0.1493235733	0.036341002	-0.1151381261	-0.0444711008	0.0978515138	-0.112302144	-0.0695680662	0.0624315839	0.0510409999	0.0317814902	-0.1672635749	-0.0002760142	0.0638803635	0.0031112055	-0.149997132	-0.0794263802	-0.0128145884	-0.0937746711	-0.1389169069	0.0495098793	-0.0303239907	-0.0155648855	0.1164095575	0.1697138206	0.002240784	0.0278629106	0.0731391176	0.2189469318	0.2822930123	-0.0894015717	0.0654946542	-0.0608004008	0.1797906901	-0.1533377162	-0.0313819214	-0.0593775981	0.0680715385	0.0152213403	0.0337932057	-0.0201282362	0.1316731025	-0.1162329201	0.0197934882	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.0418209	-0.0036672	0.00174898767681	1.3448355840000018e-05	-0.0355814	0.0094180999999999	0.0012660360259599	8.870060760999998e-05	0.150588	0.0052969999999999	2.805820899999996e-05	0.022676745744	-0.000333226	0.000318418	1.11039567076e-07	1.0139002272400005e-07	-0.000218045	0.000197276	3.891782017600001e-08	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3995.285174691821	5.506208933122707	15962303.627112256	30.3183368152003	10389.040756898086	26.369750767857116	107932167.84848955	695.3637555589008	3736.9831596447175	5.569375930059778	31.01794825032921	13965043.135468217	4009.843244910445	7340.495612270352	1.17761	41.297081	0.09519805	0.0599954	0.0455350899	0.076196658	0.1350176183	-0.0406531397	0.0534589349	0.13121108	-0.0494065219	0.0767164727	-0.0357204746	-0.1040111364	0.0329241058	-0.0666732734	-0.1484039488	-0.0732462168	0.0046027187	0.1483258843	-0.0428907549	-0.0248296016	0.0885065081	0.0258263407	0.139250188	0.1207097394	0.0191793222	-0.1222743027	-0.2436985692	0.0821135672	-0.0096877131	0.0401139493	-0.0105610067	0.1257010819	0.0245700703	0.0298464888	0.1006968473	0.0873321008	0.0783898087	-0.074179337	-0.0100280345	0.0843266403	0.0067460325	-0.0196681919	0.1737202555	0.139973046	-0.0499918307	0.189771217	-0.0449490209	-0.0684724398	-0.1170662519	-0.007963439	-0.0538512951	-0.1855722941	0.0330653336	0.0993795879	-0.015388847	-0.0195934454	-0.010264958	0.1744443348	-0.1436764694	-0.0628956081	0.0346760316	0.1548001271	-0.1541194486	0.0778398158	0.0351727283	-0.0553836583	-0.0757484402	-0.0563691741	-0.1511414703	-0.1149644306	-0.0113973189	-0.0668610011	0.053419304	-0.0744981531	0.0538293312	0.1469113747	0.0059089676	0.1748748043	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.0212164	0.0206045	0.0004501356289599	0.00042454542025	-0.058019	-0.0224376	0.003366204361	0.00050344589376	0.0988516	-0.0517364	0.00267665508496	0.00977163882256	-0.000341617	-8.391000000000008e-06	1.16702174689e-07	7.040888100000014e-11	-0.000218045	0.0	0.0	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3975.763856221649	-19.52131847017199	15806698.240438435	381.0818748138781	10375.119268028931	-13.921488869154928	107643099.82582518	193.8078523340045	3736.069796316964	-0.913363327753359	0.83423256848469	13958217.522951882	4011.7550240022592	7338.081067399643	1.163952	40.8181	0.02960015	0.0227613	0.0020648737	-0.050346921	0.1145473933	0.0119870815	-0.1533798439	0.0701566227	0.0149455892	0.1006673726	0.0473776893	0.0134344688	0.0406733294	-0.1240167996	-0.1923506844	0.0076422167	-0.1149399697	0.0305005907	-0.1112879379	-0.1648451216	-0.1700831541	0.0543553276	0.1007621678	0.0519101479	0.0531965537	0.1057034487	-0.0368099148	0.1847507263	0.2180205028	0.0871614936	-0.1085866335	0.0802888033	0.1527906781	-0.0305797894	-0.1682214782	0.2366865159	0.0156801035	-0.000127676	0.0785028154	-0.1036060235	0.1459790993	0.0705616718	0.0256285478	0.080005719	0.096074578	-0.0589819655	-0.0287816575	-0.0429688064	-0.209704596	0.100673891	0.067939709	-0.0689136035	-0.1174836193	0.1202508298	0.0075251646	0.0323387267	0.1333653675	-0.053522521	0.0633710046	-0.1336546794	0.0037863108	-0.0649055598	-0.3087571852	-0.0069216452	0.079160901	-0.1178343432	-0.0489969964	0.1571996445	-0.1909572824	-0.1047760432	0.128883083	0.0714860772	-0.0430755749	-0.020882325	-0.0201594901	-0.1423250333	0.007461935	0.0472110884	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.0247316	-0.0035151999999999	0.00061165203856	1.2356631039999995e-05	-0.0356234	0.0223956	0.00126902662756	0.00050156289936	0.0988389	-1.2700000000004374e-05	1.6129000000011112e-10	0.0097691281532099	-0.00041515	-7.353299999999998e-05	1.723495225e-07	5.407102088999996e-09	-0.000218045	0.0	0.0	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3978.982647019174	3.218790797524889	15832302.90527971	10.36061419823091	10349.560881687154	-25.558386341777805	107113410.44374897	653.2311123955742	3738.364016229538	2.2942199125736806	5.263445007249587	13975365.51783984	4009.787592613759	7272.076797242814	1.085122	38.053669	0.0181115499999999	0.0144362	0.0170608306	-0.159985356	0.000125803	-0.0261630669	-0.1122540974	-0.0413185231	0.1111148995	-0.0146072518	0.0554514742	-0.0766692171	-0.0719706786	-0.0166862113	0.0147574737	0.1158505621	0.0395849127	-0.0660641619	-0.0200029871	0.08844038	0.0828982078	-0.0758841205	-0.1555524738	-0.1483953509	0.0352864017	-0.0469390714	0.1003757981	0.0248955992	-0.1092590886	-0.0700634903	-0.0628055841	-0.0311731706	0.1093235673	-0.2636034027	0.1173908294	-0.1411686826	0.1354678398	0.1122741182	0.1234416195	0.0390778682	-0.0810789344	-0.1668962936	0.0385377589	0.1584066637	-0.0241360932	0.0522704808	-0.0272533822	-0.0481261938	0.0125681778	-0.0022931705	0.0789842399	0.1524262391	0.0654542035	0.0243895593	0.0440886294	0.0390258985	-0.1477483381	-0.0662150484	0.0765693162	0.0087798863	-0.112189596	0.0503606128	0.127776785	-0.1148528345	0.0973970311	-0.1844408388	-0.1540090203	-0.1958470467	0.1281490075	0.0454638646	-0.1494413424	-0.0997861584	-0.1329070682	-0.1517222038	-0.0285599882	0.121210411	0.0110140433	0.1316983681	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.0256983	-0.0009667	0.00066040262289	9.345088900000018e-07	-0.035654	-3.0599999999998684e-05	0.0012712077159999	9.363599999999194e-10	0.0988387	-1.9999999999187335e-07	3.9999999996749344e-14	0.00976908861769	-0.000686335	-0.000271185	4.710557322250001e-07	7.354130422500005e-08	-0.000218045	0.0	0.0	4.7543622025e-08	-0.00064821	-7.109599999999998e-05	4.201762041e-07	5.0546412159999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3979.9535849175895	0.9709378984157412	15840030.538098373	0.942720402579976	10348.1421143784	-1.418767308754468	107084045.21937184	2.0129006763903963	3736.025791480655	-2.3382247488830217	5.46729497628907	13957888.714608653	4009.042232966464	7273.693077672394	1.093172	38.335964	0.0328600999999999	0.0186118	0.027116258	-0.0503868199	-0.1826679748	-0.0146698015	-0.0222129449	-0.1105020262	0.0471815919	-0.1065193614	0.1218446112	0.0307737901	-0.0818966703	0.0558059978	0.1408363047	0.0903164407	-0.0051958454	0.0738606973	-0.1548271184	-0.0090743559	0.0840934371	0.0981838881	0.0486440022	-0.1482593409	-0.0831597678	-0.0187780015	0.1402271729	-0.0221827586	0.1497654957	-0.0948030322	-0.1409392629	-0.0399203655	-0.0271941212	-0.0063872657	0.2216982175	-0.0731065629	-0.0092881144	0.0538590547	-0.1779210043	0.0827957261	0.0882432119	-0.0517741633	0.0708936051	0.1478431819	-0.0224847911	-0.1175391527	-0.019162186	-0.0043926437	0.1570262818	-0.0245106647	0.1462129544	0.0360927987	-0.0073740445	0.0870723657	0.0841532812	-0.0240927396	0.067871687	0.0714810811	0.0202723843	0.1009125999	-0.0611211866	-0.0812396284	-0.1483420035	-0.0689036408	0.0275828259	0.0609393168	0.0338087745	-0.1961636256	0.1691901882	0.081827553	-0.0857538192	-0.1182520244	0.1562983798	0.1416137512	0.1101829998	-0.0499492968	0.0034045837	-0.0436261783	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.026538	-0.0008396999999999	0.000704265444	7.050960899999979e-07	-0.0195683	0.0160856999999999	0.00038291836489	0.0002587497444899	0.0988378	-8.999999999981245e-07	8.099999999966241e-13	0.00976891070884	-0.000780353	-9.401799999999997e-05	6.08950804609e-07	8.839384323999994e-09	-0.000371607	-0.000153562	2.3581287844e-08	1.38091762449e-07	-0.000577114	7.109599999999998e-05	3.33060568996e-07	5.0546412159999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3984.0808756874617	4.127290769872161	15872900.424018571	17.034529099071936	10355.564227443336	7.422113064936639	107237710.46870407	55.08776234870314	3734.304167829241	-1.7216236514136654	2.963987997106922	13945027.61786684	4013.015689501869	7315.747013548117	1.027494	36.032734	0.04265895	0.0266602	0.0286943565	0.070680051	-0.1914467416	-0.0091822195	0.0388368598	-0.0658655824	-0.0406757026	-0.1291354836	0.0211560364	-0.0298578112	-0.0863113717	-0.036295824	0.0201074511	-0.1058523343	0.136349656	0.0118370162	-0.0272724195	-0.01153187	0.0426205024	0.0402096159	0.1620782374	0.0703469016	-0.226518689	0.1404004605	0.158374118	0.0408065497	-0.0292819745	-0.1373550427	0.1396038805	-0.0296733066	0.0187824829	0.1257441245	0.1176600832	-0.1841640634	0.0214963952	-0.2457949372	-0.0800734505	0.0109090268	-0.1575022391	0.00361717	-0.1175307004	-0.0443708243	0.1959244633	0.1098761796	0.0126757422	0.1482821995	0.0747185349	0.0314276644	0.020498671	-0.0626678333	0.230093034	0.0084801115	-0.0124097158	-0.001678257	0.2696936228	0.0139046498	-0.0456512002	-0.082118181	-0.001455594	-0.108383334	0.0319318415	0.0343387831	-0.1240136229	0.0933600287	0.1071912654	-0.132857002	0.1890312606	-0.0287506966	0.1168479099	-0.040526512	0.202696323	0.0802092582	-0.0851756865	0.1532657751	-0.0116086077	0.0401921146	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	-0.0254869	0.0010510999999999	0.0006495820716099	1.1048112099999983e-06	-0.0152004	0.0043679	0.00023105216016	1.9078550410000007e-05	0.0755836	-0.0232542	0.00054075781764	0.00571288058896	-0.0006542	0.000126153	4.2797764e-07	1.5914579409000012e-08	-0.000218045	0.000153562	2.3581287844e-08	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3982.222957341844	-1.8579183456176904	15858099.681980422	3.4518605789827768	10355.776976750614	0.2127493072785	107242116.79219808	0.0452622677474816	3733.521883370536	-0.7822844587049076	0.6119689743312303	13939185.653606676	4011.663818989686	7313.294684277622	1.039664	36.459503	0.04954249	0.030224	0.0165083628	0.1432797282	-0.0308478818	-0.0063967294	0.053243498	-0.0320880207	-0.0975718035	-0.0683155305	-0.0084539036	0.0323648694	-0.1342242113	-0.0061162154	-0.0117829928	-0.0280808766	-0.0855066803	0.0578289964	0.0430487248	-0.0219828953	0.0952967795	-0.1522360638	-0.153264742	0.0159243263	-0.0854327384	0.0602642273	-0.1210007495	0.0943796792	-0.1035660966	0.0079216469	0.1864853632	-0.1471336062	0.1974192786	-0.0036385532	-0.0560069826	0.1186988214	0.1013058286	-0.0428217208	-0.1282406729	0.0301995042	0.1670782814	-0.1094015805	0.1041662304	-0.0520138988	0.06277123	0.1284800712	0.043677739	0.1018157355	-0.0023860684	-0.047155935	0.0377250321	-0.1119657707	0.0488972413	0.0301283524	0.0671287416	0.0726736991	-0.1245542535	-0.1374349976	0.0064404349	-0.0507389789	0.119570003	0.0988096192	0.1227531467	-0.0929449486	-0.0664355705	-0.2295920029	0.0801353157	0.0272870253	-0.0945588526	-0.2314308555	-0.044896888	0.0507738376	0.1140204593	-0.0262894532	0.2344225754	-0.0096192989	-0.1182572037	0.0135479267	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0275205	-0.0020336	0.00075737792025	4.13552896e-06	0.0074078399999999	0.0226082399999998	5.487609346559852e-05	0.0005111325158975	0.0629299	-0.0126537	0.00016011612369	0.00396017231401	-0.000409261	0.0002449389999999	1.67494566121e-07	5.999511372099998e-08	-0.000218045	0.0	0.0	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3989.588072694295	7.365115352451085	15916812.98978458	54.24492415491066	10382.65350262952	26.87652587890625	107799493.75566503	722.3476433195174	3727.6829599144335	-5.838923456102748	34.09302712622686	13895620.249636432	4001.018818367779	7305.611721394716	1.011679	35.478127	0.04655654	0.0351933	0.0447554233	0.0448755955	0.0617760216	-0.0301206645	0.0447593932	-0.0036461393	-0.0827134858	0.0110492925	-0.1033679617	-0.0175942485	-0.1076700378	0.0744420218	0.0714069218	-0.1235681042	-0.0153051617	0.100488727	-0.0436829574	-0.0948318695	-0.1324006092	-0.0730796304	-0.0691206448	0.0992625435	0.0540906474	-0.1384917365	-0.1293842263	-0.1265109548	0.0424147768	0.0510556647	-0.0973509561	0.1315579097	-0.1136119681	-0.0187299372	-0.0964500675	-0.1957910949	0.0556760425	-0.0731419294	0.016411891	0.1245959233	-0.0075667871	0.0999388974	-0.0791364949	0.0858175603	0.0238494112	0.0057763461	0.0003334698	0.019609765	0.0508201276	-0.0230010118	-0.156319227	-0.1235572353	-0.206685189	0.0277491369	-0.013378183	0.0434440753	-0.0155240702	0.0037766513	-0.1232457367	0.0699941752	0.0434936451	0.026001405	0.014102562	0.0553859435	-0.0776037094	0.1034664543	-0.1612833722	0.0971833515	0.1116855263	0.0112874168	-0.0560014882	-0.1220513579	-0.0355792556	0.0961329902	-0.1734755571	0.0710585735	0.0735858013	0.0810848652	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	-0.0311773	-0.0036568	0.00097202403529	1.3372186240000012e-05	0.0046967	-0.0027111399999999	2.205899089e-05	7.350280099599458e-06	0.0959565	0.0330266	0.00109075630756	0.00920764989225	-0.000552501	-0.0001432399999999	3.05257355001e-07	2.0517697599999985e-08	-0.000218045	0.0	0.0	4.7543622025e-08	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3991.90492499402	2.3168522997248147	15935304.930191511	5.367804578740162	10386.191442889643	3.537940260122923	107872972.68835406	12.517021284198655	3735.2775186011904	7.594558686756955	57.67732164659552	13952298.140967466	4009.6126148007206	7333.546260240577	0.991101	34.756477	0.077674295	0.0366367	0.0180629247	-0.0316940801	0.0444676593	-0.0204872734	0.0363310508	-0.0097737253	-0.0140318717	0.1054342571	-0.0592218256	0.0186897282	0.0077102214	0.0202098372	0.0582397035	-0.09272234	-0.1405367392	-0.0380020106	-0.0568279391	-0.0719342648	0.0317737297	-0.0250101917	-0.1510526425	-0.0276473617	0.1067748395	-0.0557070942	0.1865095869	0.0657269395	0.195902801	0.0214457773	0.1193865861	-0.1723759229	-0.0543520571	0.0678060339	-0.2491030856	0.0518547584	0.0267245245	0.0750406515	-0.0526786915	0.0139616189	-0.0753164461	0.0503176379	0.0072565925	-0.1559211703	-0.0644809272	-0.0041752194	-0.0013351315	0.0369494053	0.0245833202	0.0588579124	-0.0006855988	-0.0463737155	-0.1106440622	0.0775481023	-0.0037309908	-0.0173178981	-0.1703586276	-0.0403988128	0.081981204	-0.0368180506	-0.0477247834	-0.210739641	0.011130808	-0.1916613022	-0.0728139057	0.0482761142	0.1999886897	0.2859948558	0.0303925081	0.0445703172	-0.0521626128	0.0217302278	-0.04073482	0.161414111	0.001435243	-0.0410882482	0.0720408581	-0.1186036795	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.0182595	0.0129178	0.00033340934025	0.00016686955684	-0.0132641	-0.0179608	0.0001759363488099	0.00032259033664	0.0797108	-0.0162457	0.00026392276849	0.0063538116366399	-0.000139747	0.000412754	1.9529224009e-08	1.70365864516e-07	-1.97991e-05	0.0001982458999999	3.930143686680999e-08	3.9200436081000005e-10	-0.000577114	0.0	3.33060568996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3992.545208399637	0.6402834056170832	15940417.2411149	0.4099628395086103	10406.361261617089	20.16981872744509	108292354.7072848	406.8215874979947	3735.0737609282	-0.2037576729903776	0.0415171893024536	13950775.99957433	4007.061380987118	7346.133179913081	0.946715	33.199928	0.040026705	0.0195749	0.0024383765	-0.0832106405	0.0737138064	-0.0179954935	0.0074370157	0.0387884019	0.0865335093	0.089699709	-0.058128487	-0.0716624049	0.0518828335	-0.0851738472	-0.0747686043	-0.0465996299	0.3051755236	0.1469517795	-0.0670538131	0.0545510516	-0.1152275386	0.0740215531	-0.1071680272	0.0976372422	-0.2187273907	0.0372392576	-0.0282607579	-0.0566266062	0.1299064518	-0.0303826349	-0.1449610985	0.0065731003	-0.1219628782	0.2665512558	-0.0025470812	-0.0113314298	0.0297609918	0.0829142464	0.1745439982	-0.0415366138	-0.0985892325	0.0773751612	-0.1740402478	-0.0400586556	0.0202836143	-0.0266394904	-0.084336576	-0.0346582251	-0.0344880051	0.0599675501	-0.2006006352	-0.0401282278	0.1501129344	0.0602220156	0.0057634401	0.0517529978	0.1769831886	-0.2047533458	-0.1821665953	0.1638724046	0.0272040086	0.0142781209	-0.1908678482	0.091834022	0.071690337	0.1945641239	0.1774082805	0.0189923786	0.0985321377	0.0498412459	0.0833123312	-0.0350240877	-0.2059783693	-0.0731620345	-0.1105396974	-0.0693769869	-0.1323479933	0.0590557761	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	-0.0241776	-0.0059180999999999	0.00058455634176	3.502390760999999e-05	-0.0133742	-0.0001101	0.0001788692256399	1.2122010000000029e-08	0.0901985	0.0104877	0.00010999185129	0.00813576940225	-0.000306795	-0.000167048	9.412317202500001e-08	2.7905034304000007e-08	0.000139549	0.0001593481	2.539181697361e-08	1.9473923401e-08	-0.000720934	-0.00014382	5.19745832356e-07	2.0684192400000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
