global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
6115.683821690863	9.64486820185448	37401588.60689136	93.02348263114364	13864.014443239346	44.23223045540544	192210896.4823492	1956.4902110600967	5259.837291190488	4.528539438077132	20.50766944221995	27665888.32979809	6210.872704619077	9791.797676722585	0.929432	31.53755	0.079229949	0.047692	0.1512994829	-0.1066264177	0.0580965209	0.0863479118	0.0529486096	-0.0153335235	0.0601970334	0.1197207528	-0.0828230099	-0.0796983599	0.0857107024	0.0154386389	0.0400183735	-0.0938665955	0.0064709786	-0.0756345133	-0.0277159705	-0.0464204682	-0.1122727614	0.1202822782	-0.0411164726	0.0211806533	-0.0218748888	-0.0522090437	-0.0290035549	-0.0770320759	0.0272193185	-0.037710788	-0.1277178636	-0.1622417796	0.0161614388	-0.0173068032	0.0407621022	-0.1000521036	-0.0293353229	0.0108272347	0.2143555202	0.0635527008	-0.0413896167	-0.066033599	0.1196228154	-0.1036363943	-0.0186593636	0.0982423115	-0.0156832264	0.019356617	0.1111945952	-0.0036890753	-0.1627737417	-0.0022215605	-0.0849574024	-0.0187868056	0.0442857124	0.0617354496	0.0211672177	0.0369481658	0.0114878894	-0.0091301133	0.2141395037	0.0099185613	-0.088758841	0.1543455318	-0.0434262559	0.0892412232	-0.171079321	0.0333473233	-0.0443497597	-0.0707964457	0.0355342329	-0.10452746	-0.0612351904	0.1047786891	-0.0177456415	-0.0072948086	-0.0130677991	-0.2095009049	-0.0791180397	-0.0169228626	0.0132383188	-0.0573376831	-0.0004775568	0.1745019059	0.0060560271	0.1287484441	0.0961448478	-0.0520530393	-0.0255404683	-0.0163923456	0.0192281708	-0.0068792553	0.079823847	0.0503790711	-0.0290418201	0.0913576543	-0.0386740945	0.0601720092	-0.0986434499	0.0554693367	-0.0340431897	0.0583430773	0.1756296446	0.062017259	0.1246421239	0.0258095037	0.0373118263	-0.1521822487	-0.00363204	0.0805215656	0.1203468724	0.0018796196	-0.0655450641	0.1307942464	0.0918407451	0.0119710786	-0.0741129243	-0.1217239831	-0.106146603	0.0	0.0182113	-0.0059840999999999	3.580945280999999e-05	0.00033165144769	-0.00913391	0.04319729	0.0018660058633441	8.342831188810001e-05	-0.000160724	-0.015944524	0.0002542278455865	2.5832204176e-08	0.000614459	0.000115606	3.775598626810001e-07	1.3364747236000022e-08	-6.40904e-05	-0.0001187287	1.4096504203690004e-08	4.107579372160001e-09	0.000190743	4.774599999999999e-05	3.6382892049e-08	2.279680515999998e-09	0.0	0.0	0.0	0.0	0.0
6093.755890614437	-21.92793107642592	37133860.85439815	480.8341612924857	13836.891394182505	-27.12304905684141	191459563.45440185	735.6597901398256	5245.224512962633	-14.612778227855417	213.53328753648523	27512380.19138409	6194.567310343004	9766.062364474275	1.088283	36.927711	0.052559414	0.0326957	0.0310556856	0.019557523	0.2024159762	0.0455974223	0.1312234594	0.0346732528	0.064443242	0.0256485118	0.072936352	0.032056658	0.0841035652	0.1566161333	0.1672512647	-0.0757324487	-0.0622727979	-0.0356890174	0.1543335642	-0.0151698131	-0.0983300347	-0.1160412635	0.0261106084	0.0123902354	0.0758023914	-0.0846349323	-0.0033286149	-0.0576212414	-0.0586921566	-0.0449897288	0.1083928139	0.0059398745	-0.063733354	0.0130085373	0.0540275913	-0.1274049335	-0.0171190162	0.0020413699	0.0054175104	-0.0340626342	0.1441658895	0.0362751986	0.0069875188	-0.0512296036	-0.0983055953	0.1332775774	0.0076837267	-0.0664028735	-0.0849842902	0.0107423397	-0.0696213658	-0.0290546502	0.0075270053	0.0003026914	0.1124664748	-0.0042775969	-0.1951053821	0.0189677705	0.1202668335	0.1326133185	-0.0852201585	-0.0329054907	-0.0549927711	-0.0771530104	0.1508775474	-0.0972055639	0.0428593353	0.0623586188	-0.0888821622	-0.0419929235	0.0942932403	-0.06979558	0.0377196765	0.0109608912	-0.0766733953	0.1867364965	-0.0177458354	-0.101696488	0.0801308806	-0.0346146281	-0.0589661398	-0.0384423988	0.1018281256	-0.0691763559	0.0111672392	-0.0308043328	0.0928089953	0.0154806898	0.0009069593	0.0002165992	0.0599105836	0.0016687846	-0.0116732969	0.019296301	-0.027144615	-0.0776902701	0.072724906	0.0826330756	-0.0860451739	-0.0274616824	-0.1125920419	0.0287397814	-0.0081694861	0.0039270403	-0.2062668032	0.006516742	0.1689647998	0.0224172482	-0.0470943053	0.0325094862	-0.1383754301	0.1328225732	-0.1064774507	0.0136686915	0.0897994937	0.0059925372	-0.0811224597	-0.1234556951	-0.0976380941	0.0	0.0140235	-0.0041878	1.753766884e-05	0.00019665855225	-0.0387587	-0.0296247899999999	0.000877628182544	0.00150223682569	0.00494805	0.005108774	2.6099571783076e-05	2.44831988025e-05	0.00050871	-0.000105749	2.587858641e-07	1.1182851001000009e-08	-6.40904e-05	0.0	0.0	4.107579372160001e-09	2.3731e-05	-0.000167012	5.63160361e-10	2.7893008144e-08	0.0	0.0	0.0	0.0	0.0
6098.12825834077	4.372367726333323	37187168.25517424	19.117599534281236	13868.253565324843	31.36217114233841	192328456.9521452	983.5857787613244	5242.475564616822	-2.748948345810277	7.556717007933057	27483550.04560447	6193.25348056237	9786.577325815126	1.025272	34.789604	0.07643387	0.0371083	-0.0079759977	0.1444040102	0.1033128687	-0.086250085	0.1344960496	0.1328433342	-0.0290250053	0.0139477531	0.18581583	0.1184036473	0.0709762738	0.1355344653	-0.0036957559	-0.0513533177	-0.0543294229	0.0895539179	-0.1101991966	-0.125221128	-0.0932880991	-0.0646917331	0.0320813447	-0.0873844901	-0.0440416393	-0.0085638484	-0.0216160221	0.0672363153	-0.0901610271	0.1515025573	0.1234012168	0.0300206726	0.0218252304	0.0416950473	0.0372837834	-0.1532232942	0.0051120759	0.0122123879	-0.1452794034	0.0256962832	0.0730088788	0.0122818539	0.0546791704	0.151097491	0.1449535374	0.0390589106	0.1275554551	-0.0611485042	-0.0654385159	-0.0551988526	0.1167101729	-0.0661943506	0.0303543678	0.0469678867	0.0872142506	-0.0023666429	-0.0012153859	-0.1079244464	-0.0231379013	0.3383279625	0.0141594121	-0.1057153974	0.1503797336	-0.0892769418	0.0123626941	0.0788498561	0.0456033537	0.0732199282	0.0068671627	-0.0758315758	0.1099019164	0.0624093748	0.1499550477	-0.1263074278	-0.1231740133	0.0874623946	-0.0590369055	-0.0603989239	-0.0136966298	-0.0324901219	-0.0382693745	-0.0755392669	0.0579072673	-0.1680586678	0.0128391194	-0.1276530175	0.0107114229	0.0399981261	0.1635395376	-0.025378495	-0.124121222	-0.047390978	-0.0463624563	-0.0066029775	0.0719417858	-0.1608547788	-0.0677874996	0.0225859531	0.0790544374	-0.0585770991	0.0476882598	0.0168230721	0.0564745185	0.0551052127	-0.1856730302	-0.049065154	0.0017291606	0.0132712563	-0.1322876662	-0.1625643574	-0.0269435408	-0.1070216832	-0.0622887563	-0.1564720948	0.0877058019	0.0	-0.0877058019	-0.1240347346	-0.0877058019	0.0	0.0164835	0.00246	6.051600000000011e-06	0.00027170577225	-0.0380622	0.0006965	4.851122500000037e-07	0.0014487310688399	0.024447	0.01949895	0.0003802090511025	0.000597655809	0.00110247	0.0005937599999999	1.2154401009e-06	3.525509375999999e-07	0.00024371	0.0003078004	9.474108624016e-08	5.939456410000001e-08	0.000197739	0.000174008	3.9100712121e-08	3.0278784064e-08	0.0	0.0	0.0	0.0	0.0
6092.642719946108	-5.485538394662399	37120295.31291231	30.09113147931533	13875.981194618716	7.727629293873178	192542854.11341223	59.71625450352688	5255.782135606523	13.306570989700958	177.06483150395115	27623245.856960665	6216.688070822333	9775.97800552817	0.990496	33.609585	0.057168645	0.0255285	0.056670256	0.1231918987	-0.0607784749	-0.1832581768	0.1100337803	0.1541216406	-0.078590409	-0.0341644902	0.1695651608	0.0523879453	0.1163825742	-0.0926083347	-0.0221488975	-0.0281419601	-0.0806351198	0.1830717362	0.068893435	-0.0818245016	0.0958523841	-0.241428118	-0.0082969781	0.0475141995	-0.0234286973	0.0354967335	-0.067439887	0.0669034856	0.0775436789	0.0393131427	0.1609566519	-0.1206379906	0.0498288116	-0.1957617637	-0.2115341292	-0.1912140417	0.0003139556	-0.0614676894	0.0883698934	-0.0188015112	0.0464317395	-0.1226999278	0.0559975635	-0.067523884	0.1992666784	-0.0767963936	0.0929954176	-0.0489553271	-0.0037505154	0.1539380881	0.1498915859	0.0482692931	0.1018506763	-0.0054526492	0.0930265162	0.1580514532	0.0992319298	0.074595816	-0.1855326024	-0.1062641062	-0.0170932583	0.0541164191	-0.0855942913	0.0214496617	-0.0131581156	0.0949614502	-0.0621227202	0.0370673963	-0.0904703104	0.0147904055	0.131003108	0.1462157435	0.1396310993	-0.1617965808	-0.1406468089	0.0391194659	-0.0848333335	-0.0607622301	0.0584375928	0.2332358045	0.0890254733	0.0242006685	0.1566750831	0.2079361823	-0.0488281365	0.1057612564	-0.1103081623	0.0525747528	0.0327258937	0.0730653156	0.026522176	-0.0832833436	0.0141630001	0.0673756955	0.0184274868	-0.0136833534	-0.0593872977	-0.1053501466	-0.0232034879	-0.1354020335	-0.0777498527	0.0301509805	0.1398300049	-0.1044804893	0.1074741178	-0.0397621395	-0.2280785602	0.1393381248	0.0391207381	-0.0010633868	-0.1031733357	0.0088045352	-0.0399702853	-0.0493985055	0.0855608924	-0.0059925372	-0.0938283642	-0.1234556951	-0.0764945617	0.0	0.0226697	0.0061861999999999	3.826907043999999e-05	0.00051391529809	-0.0535074	-0.0154452	0.0002385542030399	0.0028630418547599	0.0299757	0.0055287	3.0566523690000014e-05	0.00089854259049	0.0014462	0.00034373	2.09149444e-06	1.181503129e-07	0.000370702	0.0001269919999999	1.6126968063999995e-08	1.37419972804e-07	6.82901e-05	-0.0001294488999999	4.6635377580100005e-09	1.6757017711209994e-08	0.0	0.0	0.0	0.0	0.0
6100.722244633836	8.079524687728735	37218811.90617012	65.27871917961812	13894.999795130683	19.018600511966724	193071019.3066817	361.707165433781	5274.672310680379	18.89017507385597	356.83871432092945	27822167.985058293	6238.605752404385	9727.546193107715	1.136627	38.568123	0.066828595	0.0432973	0.0613456998	-0.1127814881	-0.0991152454	-0.1437627182	0.0256181698	0.091637772	-0.1374996807	-0.0173935961	-0.0500667601	-0.0562829731	0.1251511985	-0.0606415346	-0.1031160843	-0.0165248905	-0.066685401	0.0584283346	0.021855084	-0.0164922426	-0.0917533738	-0.0143656738	0.1027562844	-0.0501183555	0.220565904	-0.0779984985	0.1820478163	-0.0329158848	0.0006335137	0.0296446243	-0.0216685536	0.0267414793	-0.0779109767	-0.0951902299	-0.0358347693	-0.0352539835	0.121889169	-0.0387871455	-0.0314096303	-0.0393214964	-0.1964612861	0.0505112653	-0.0700468637	0.0318334678	-0.1893389367	-0.1226029498	0.065072455	0.0386015539	0.0291356842	0.0284241956	-0.0905995481	-0.0667026394	0.1175541278	-0.2170725021	-0.0018127249	-0.0147531031	0.0811022651	-0.0844256386	0.000106668	0.1004844455	-0.0580390077	-0.0147141133	0.0178374067	0.0551510751	-0.0057905438	-0.0492700694	0.1013086964	-0.1075431037	-0.0341859269	0.1120864836	-0.1351969763	0.1148535662	-0.0376073866	0.1174458846	-0.0869545852	-0.0282636146	0.026441263	-0.0082940163	0.0137019545	-0.0125012395	0.0891967095	0.1240581456	0.0182815172	-0.0703792401	-0.0780925719	0.0033843809	0.0166872805	0.0028632467	-0.1662082322	-0.1656838696	-0.0764118774	0.1975055521	0.0152981611	0.0151833875	-0.0669247689	-0.0915331171	0.025536743	-0.1076742015	-0.044896892	0.0101842903	0.0837701709	0.0360030263	-0.0373917043	0.0677969284	0.0306826589	0.0618529563	0.0787676422	0.0627203105	-0.0980173536	0.0108027486	0.0655328218	-0.0439353049	0.0328642455	-0.0101043907	0.0833660178	-0.0119710786	-0.0994579802	-0.1217239831	-0.0641678585	0.0	0.0140168	-0.0086529	7.487267841000002e-05	0.0001964706822399	-0.0940438	-0.0405364	0.00164319972496	0.00884423631844	0.0299946	1.889999999999878e-05	3.5720999999995383e-10	0.00089967602916	0.00168418	0.00023798	2.8364622724e-06	5.663448040000002e-08	0.000376259	5.557000000000001e-06	3.088024900000001e-11	1.41570835081e-07	0.000177161	0.0001088709	3.1386019921000003e-08	1.185287286681e-08	0.0	0.0	0.0	0.0	0.0
6102.252410996078	1.5301663622412889	37237484.48750744	2.34140909613474	13862.675733322549	-32.3240618081345	192173778.48724985	1044.8449717760996	5252.303345627391	-22.36896505298864	500.3705975418272	27586690.43448868	6213.102175652392	9772.280880949544	1.148099	38.95739	0.09723197	0.0410532	-0.122470225	0.0104990065	0.0360752278	0.0037964765	0.0186351154	0.0372336371	-0.061803517	-0.044022733	-0.0453699781	0.0255444972	-0.0009021233	0.0827799227	0.0650159174	-0.0017115695	-0.2315832142	-0.0450651444	0.0457299734	-0.0877563944	-0.0225301608	-0.0393687824	0.0341043975	0.0139869879	-0.043583304	-0.0157572398	0.100173083	0.1327973559	0.0468870204	-0.2205497405	-0.0201616049	-0.0456214013	0.0090569945	0.0770653698	-0.1407690872	-0.1227321501	0.0006588733	-0.0776552463	-0.0838266592	0.0389825426	0.0810635578	0.0282572457	0.0548867996	0.0876755888	0.0059093443	-0.0778977219	-0.0203759518	-0.1790391615	-0.0858393852	-0.0837211863	-0.1427052808	-0.1483387813	-0.0099439724	-0.1033094024	-0.1721255655	-0.1479950621	0.011070569	0.0396421342	0.0297339961	-0.2633196819	0.0931837983	-0.0382095437	0.1085682564	-0.0157203669	-0.064523055	0.0824372603	-0.059040941	-0.0472078296	0.0145784843	0.0247709793	-0.0113514539	0.0724668757	-0.0015228521	0.0385945932	0.0992401254	0.1277638684	0.1222681866	0.0362701912	-0.05425317	0.1252740601	0.0912409674	-0.1011350531	0.1202793903	-0.1348580081	-0.0420597831	0.0709080025	0.0727716613	0.0390457736	0.0363774817	0.0185881053	-0.0764628698	0.0360616598	-0.0860357146	0.1278911871	0.0770462001	0.1880535162	-0.1073458368	0.0435940736	-0.0160826881	-0.1264282307	0.0218540728	-0.0378693177	-0.1909917635	-0.0864265725	0.1778393795	0.0305216203	0.0207027231	-0.0475339114	8.9399e-06	0.0088085656	0.158889794	0.1071233977	0.0366262705	-0.0692510981	0.0811224597	-0.0179216609	-0.1045650739	-0.1188557671	-0.0509054434	0.0	0.0195692	0.0055523999999999	3.082914575999999e-05	0.0003829535886399	-0.117652	-0.0236082	0.00055734710724	0.013841993104	0.0113606	-0.0186339999999999	0.0003472259559999	0.00012906323236	0.00144328	-0.0002409	2.0830571584e-06	5.8032810000000026e-08	-6.40904e-05	-0.0004403494	1.9390759408036e-07	4.107579372160001e-09	-0.000130337	-0.000307498	1.6987733569e-08	9.455502000400003e-08	0.0	0.0	0.0	0.0	0.0
6090.849088761964	-11.403322234114055	37098442.62207244	130.03575797504	13812.446898818594	-50.22883450395421	190783689.3326834	2522.9358156256203	5257.89459029305	5.59124466565936	31.26201691126425	27645455.52263292	6198.755022542769	9659.547157076291	1.063395	36.083195	0.0569334099999999	0.0294946	-0.0206856052	0.0714097895	-0.0755099889	-0.0271787053	-0.1008825347	-0.0333109249	0.0455346096	-0.0354601445	0.0390172107	0.0162462772	-0.0991508607	-0.1227107949	-0.0883898935	0.0477429686	-0.0741275048	0.1157574301	0.0546987131	-0.0184487796	-0.0346817739	-0.0014366541	0.0853556862	0.0973313748	-0.0930160116	0.0385475268	-0.0205416692	0.0506855414	0.0059776395	-0.0547914215	-0.1142298571	0.1481956969	0.0566025896	0.1718588882	-0.0493737789	-0.0866905579	-0.0290177772	0.0398530256	0.0073317766	0.0067047996	-0.0374190639	0.0304972762	-0.0858044301	-0.2067913355	-0.1742110147	-0.0344436473	0.075404552	-0.0100431403	0.0101621625	0.0809244007	0.0131442119	0.0115186849	-0.1834857302	0.078293069	0.138407095	0.1275696237	-0.0822323756	-0.0801629083	-0.0916372565	-0.1141523401	0.0278232811	0.0182529508	0.1372543779	0.0081747915	-0.1862334496	-0.0172268363	0.0383974133	-0.1886401	0.1563666888	0.0169777414	-0.0467984484	-0.0218873407	0.0650454401	-0.1347035772	0.0239279673	-0.0234851578	0.1351921085	0.1652643371	-0.0581267602	-0.022602481	-0.0691418581	-0.1190614114	-0.0034393471	-0.0083079431	0.0007318014	0.0784219592	-0.0495645772	-0.0719380521	-0.0453543669	-0.0607085358	0.2242308516	0.1882780194	0.0119832197	0.034307853	-0.0340679324	0.0149404859	0.0611301007	-0.0177633712	-0.1433416146	0.060510761	-0.148658634	0.0324520054	0.0772658406	-0.1666905536	0.0583707703	-0.2254510463	-0.0583313227	-0.0424145242	-0.0266364767	-0.0485201959	0.1924400195	0.0309811076	0.0539073004	-0.0336785882	0.0788315284	-0.0238303864	-0.1091228139	-0.1148778268	-0.0369007123	0.0	0.0185803	-0.0009888999999999	9.779232099999948e-07	0.00034522754809	-0.138149	-0.0204969999999999	0.0004201270089999	0.019085146201	0.0221139	0.0107532999999999	0.0001156334608899	0.00048902457321	0.00183553	0.00039225	3.3691703809e-06	1.5386006250000004e-07	-6.40904e-05	0.0	0.0	4.107579372160001e-09	-2.87028e-05	0.0001016342	8.2385072784e-10	1.0329510609640004e-08	0.0	0.0	0.0	0.0	0.0
6104.5126209655	13.663532203536306	37265074.33952708	186.6921122770737	13852.337959848714	39.89106103011909	191887266.9538656	1591.296750108686	5264.199731030631	6.305140737580587	39.754799720698266	27711798.80818296	6218.51248327028	9731.87015099301	1.074842	36.471603	0.0894388799999999	0.0551697	0.0495776463	-0.1231438513	-0.0643359412	-0.0766636765	0.0052736927	0.0119968878	-0.0608823395	0.0123528488	-0.066320992	-0.0853352377	0.0323998613	-0.1212858384	-0.0953706616	0.0478422933	-0.0160163673	-0.1355956785	0.0110044164	-0.0286962645	0.0590116196	0.1601745457	-0.038906603	0.0331151065	-0.0146927206	-0.0697800243	0.1030618169	-0.0549866233	-0.0703229225	0.018518231	-0.0893766517	0.0769816524	0.0211026763	-0.0680029417	0.1705406667	0.1108709343	0.1847067258	-0.1162526703	0.0352578982	0.1489902038	0.0467076521	-0.0748613878	-0.0660132416	0.040157973	0.0907296799	-0.1268672771	-0.0140874871	0.0465514822	-0.1487309822	0.154086147	-0.0411068406	-0.0228689672	0.1220573245	0.025496826	-0.0197844634	0.0388588303	0.0096853245	-0.0518013571	-0.1073605266	0.0080753987	-0.0092101646	-0.1047045612	-0.0721168617	-0.0689530901	-0.1995368141	-0.1805575388	-0.0080266482	0.012683732	-0.0801253004	0.0308296156	-0.0195639026	0.0185352372	-0.0418042852	0.0135066727	-0.0519876346	-0.0503614184	0.0024065936	0.0878434665	-0.1856851935	-0.0791398741	-0.0556317487	0.2434228727	-0.1746374979	-0.0008804928	0.0249103558	-0.0395088863	0.09553845	0.0948644937	-0.0105247462	0.0160047506	-0.1411093007	0.0560051646	-0.0030338262	0.0922406312	0.1361567072	0.0440576043	0.0810733489	-0.1184996989	-0.0429189293	0.0525519188	-0.0518700632	0.097942491	-0.0163878708	-0.0971741182	0.0251633381	-0.0444239025	-0.0568184947	0.0006525116	-0.0277731128	0.2044649062	-0.0620324333	-0.093564344	-0.04040281	-0.2228370708	0.0764945617	-0.0296834549	-0.1131072554	-0.1098273031	-0.0223578858	0.0	0.0170611	-0.0015192	2.307968640000005e-06	0.00029108113321	-0.0938852	0.0442637999999999	0.0019592839904399	0.00881443077904	0.0176736	-0.0044402999999999	1.971626408999998e-05	0.00031235613696	0.00120083	-0.0006347	1.4419926889e-06	4.0284409e-07	3.26859e-05	9.67763e-05	9.36565224169e-09	1.06836805881e-09	-8.153809999999998e-05	-5.283529999999999e-05	6.648461751609997e-09	2.791568926089998e-09	0.0	0.0	0.0	0.0	0.0
6092.778518549655	-11.734102415844973	37121950.076100126	137.6891595055388	13840.305066675037	-12.032893173676712	191554044.3386307	144.7905181291156	5257.093325832616	-7.106405198014727	50.50099483837073	27637030.236513834	6211.146407706613	9720.160501401751	1.065424	36.152058	0.06773719	0.0367131	-0.0931760257	-0.07247741	0.1013728904	0.0408462438	0.0207668745	-0.0124056444	-0.0077549317	-0.022471676	-0.0577259477	0.0399111941	-0.0073342415	0.0362900184	0.0770817166	0.0435630063	-0.0416673643	-0.1088462981	0.0321109063	0.0654855646	0.038905432	-0.1160408973	0.0552957393	0.1140157207	-0.0955151672	-0.0684263924	0.0318253846	0.0475799165	0.135580587	-0.0823195832	0.0207939265	-0.2030024314	-0.0848894993	0.0013252266	0.0013789721	0.078598668	-0.0147253965	0.2582946371	-0.015256377	-0.008694595	-0.1314755021	-0.0471109418	0.0955648481	0.002643891	0.0107442288	0.0400358654	-0.1716839219	0.0102946902	0.0991721736	0.0919855374	-0.0892387133	-0.0576002545	0.0728154872	-0.007214693	0.1285600701	0.0555147699	-0.0890392658	-0.0426621604	0.0358144053	-0.0812619935	-0.194964126	0.0362056833	-0.0227379456	0.0757764896	0.0698246553	-0.0008430848	-0.1733459734	0.1233484432	0.1996483299	0.0526887923	-0.1686694148	0.0080339883	-0.0271628637	0.0168191602	0.0522040807	0.0286023843	0.0338156234	-0.1080681891	0.083546283	0.1377207416	0.0565663871	-0.1296926164	-0.1009399337	0.0445870322	-0.1371499117	-0.0850868851	0.0034390932	-0.136859033	-0.1231860918	0.0721847031	-0.0197766896	-0.0872051871	-0.1047161499	-0.1708140075	-0.0635627604	-0.0124939024	0.0317568378	-0.0335625697	-0.0246331722	0.1010837634	-0.0913174539	0.070880861	0.0153798429	-0.079098778	0.0430150617	0.07810505	0.2296735762	0.0145736008	0.0876788725	0.0026105602	-0.1501506723	-0.0330022502	-0.0682202192	-0.0710315804	0.0741129243	-0.0354671963	-0.1164974652	-0.1037513516	-0.0074890309	0.0	0.0249925	0.0079314	6.290710596000002e-05	0.00062462505625	-0.0880777999999999	0.0058074000000001	3.372589476000118e-05	0.0077576988528399	-0.00709303	-0.02476663	0.0006133859615569	5.03110745809e-05	0.00156784	0.00036701	2.4581222656e-06	1.346963401000001e-07	-6.40904e-05	-9.67763e-05	9.36565224169e-09	4.107579372160001e-09	-0.000202387	-0.0001208489	4.0960497769e-08	1.4604456631210004e-08	0.0	0.0	0.0	0.0	0.0
6089.333444516136	-3.445074033518722	37079981.79850275	11.868535096424957	13840.204909100796	-0.100157574241166	191551271.92589775	0.0100315396778746	5253.781299849808	-3.3120259828074268	10.9695161107915	27602217.946651544	6216.860646664676	9707.574324300242	1.008668	34.226208	0.0810009479999999	0.0473792	-0.1159766464	0.0820439194	0.0149681494	-0.0374736581	-0.041327522	0.0551099949	-0.0373016316	-0.0532944939	0.0061064364	0.1144080915	-0.1199033227	0.0678473646	-0.097233852	0.0173763199	0.0558256691	-0.1674600971	0.02453853	-0.0196444677	0.0410787255	-0.0376626244	-0.0265242929	0.1566260465	-0.0177415846	-0.051808159	0.0267799536	0.0988565406	-0.1116281936	-0.0531253307	-0.0241917903	0.0913088205	0.1039401659	-0.0226037115	-0.047146387	0.1617218182	-0.002787673	-0.056096425	0.0037280549	0.1584569294	0.0940318197	0.1429593607	0.1126396215	-0.0028868997	0.0412670708	-0.0341066624	0.1119343811	0.1408267625	0.0797569411	-0.0781023841	0.0246985766	0.0827859721	-0.1054517411	0.0152690845	-0.1308610349	-0.0102571204	-0.0344755733	-0.0361166096	0.0175439314	0.2121919511	-0.0666393726	0.0353956101	0.1174245897	-0.0181336916	-0.019180789	0.1376682343	-0.0411604735	-0.0467989875	-0.1291501257	-0.0030278771	0.1293825125	0.0793355009	0.0177500508	0.0312142239	0.078863234	0.0195729718	0.0607859867	0.1367447414	-0.0734546207	-0.0530540997	-0.0793611163	0.1396330404	0.0748843915	0.0357993358	0.0207374425	-0.0891017472	0.0657188566	0.011859465	0.239021841	0.0545862336	0.0758284361	0.0288863523	0.110453563	0.0301174394	-0.0104358715	0.025794789	-0.0588827779	0.007034368	0.028303733	0.0854826141	0.0995786233	0.0294838646	0.0897623196	0.1340137728	-0.1076506348	0.0664871851	-0.0208916001	0.1004830883	0.0562723539	-0.209663171	0.0860126077	0.0976779759	-0.0073074194	-0.0596716507	0.0716880071	-0.0411681025	-0.1192756321	-0.0967067016	0.0074890309	0.0	0.0269078	0.0019152999999999	3.6683740899999938e-06	0.0007240297008399	-0.0770831	0.0109946999999998	0.0001208834280899	0.00594180430561	0.0136213	0.02071433	0.0004290834673489	0.0001855398136899	0.000914671	-0.000653169	8.36623038241e-07	4.26629742561e-07	-1.02484e-06	6.306556e-05	3.977264858113601e-09	1.0502970256e-12	2.89108e-05	0.0002312978	8.3583435664e-10	5.349867228484e-08	0.0	0.0	0.0	0.0	0.0
