global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
5351.051595241421	26.208862508030503	28633753.174935754	686.9044739648472	13565.47393436414	102.17731840401576	184022083.0639129	10440.204396235617	4555.799473549396	15.076164712979336	227.29074245288325	20755308.84319295	5726.413575082659	8995.721239716939	1.109854	42.047527	0.04205926	0.0330909	-0.0407057609	0.0615027096	0.0992966691	0.1020637536	0.028490647	0.0390556167	0.0701241495	0.1458659032	0.0343294296	-0.0892000621	0.0229929708	0.0836583547	0.0434879142	-0.025001408	0.0580964949	-0.029787678	0.0613993284	0.1010700988	0.0608171114	0.1557199699	0.0907110891	-0.0391014911	-0.0784758065	-0.1090820559	0.0093175384	0.0546105345	-0.070993164	-0.1535128915	-0.1104152034	-0.0971655638	0.0652673241	0.1136228756	0.1002406216	0.1560050572	0.2431874935	0.1628324253	0.0770161199	0.0776301914	0.0611857628	-0.0010334357	-0.0921845579	-0.0435908821	0.1562491429	0.0023885683	0.0417056588	-0.0047629449	0.0161805478	-0.0546921219	0.0067972299	-0.0976989134	-0.0411657191	-0.1005848902	0.0668761106	0.0180425379	-0.1341025705	-0.0366670116	0.0803697181	-0.0745454646	0.074517939	0.0837721502	0.0365817076	-0.0047569649	0.1345522503	0.0407775145	-0.1753138206	0.2585865555	0.0624365228	0.1020103723	0.0325444566	-0.0483279767	-0.0931861686	0.0884657323	-0.0106329717	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	0.00631338	-0.0033657199999999	1.1328071118399997e-05	3.9858767024400005e-05	0.0511914	0.0032290999999999	1.0427086809999991e-05	0.0026205594339599	0.0427272	2.1699999999999497e-05	4.708899999999782e-10	0.00182561361984	-0.000496036	-0.000622647	2.460517132960001e-07	3.876892866090001e-07	-0.000189128	0.0	0.0	3.5769400384e-08	-5.13961e-05	-8.62078e-05	2.64155909521e-09	7.43178478084e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5349.832169233563	-1.2194260078576915	28620704.23896629	1.4869997886397472	13527.016930496548	-38.45700386759199	182980187.03794023	1478.9411464719856	4549.682938846459	-6.116534702936406	37.41199677222534	20699614.844030555	5719.339114265415	8990.731802642966	0.950135	35.996464	0.047627715	0.0216097	-0.0367789484	0.0637835664	-0.0286051102	-0.0259082345	0.0063210326	0.0726946765	-0.0208266135	0.0255748012	0.0137850568	-0.0338168246	-0.0086023048	-0.1125873777	-0.011454311	-0.051938375	-0.0073651772	-0.09395833	0.0669973843	-0.132885868	-0.002562076	-0.1245146333	0.132964252	0.1891468536	-0.0440073512	-0.0986062572	-0.1515060636	0.021820799	0.0924235588	-0.0585434971	-0.0075764949	0.0228738991	0.1170776657	0.0838263384	0.042505554	0.0680385551	-0.1385586014	-0.0026868439	-0.0982095314	-0.1130747346	0.2057580074	0.1463338207	0.0344624575	-0.0267059459	-0.1224896569	-0.0035152272	-0.0145842704	0.0437856589	-0.0397742012	-0.0515676331	0.0066534102	0.1420758067	-0.1310341442	-0.0303532608	-0.0192413612	0.0182422513	0.1289701247	0.1632538077	0.1213996224	-0.0613609247	-0.0325708815	0.0573435432	-0.0371680501	-0.0585468313	0.101651255	0.0958837174	-0.1118439745	-0.070790002	-0.1201492896	-0.1197963945	-0.0639590366	-0.2832475511	-0.0666147304	0.0077639957	0.2071008199	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	0.00967425	0.00336087	1.12954471569e-05	9.35911130625e-05	0.0608183	0.0096269	9.267720361000002e-05	0.00369886561489	0.0249924	-0.0177348	0.0003145231310399	0.00062462005776	-0.0007227209999999	-0.0002266849999998	5.223256438408554e-07	5.1386089224954646e-08	-0.000189128	0.0	0.0	3.5769400384e-08	-0.000162814	-0.0001114179	2.6508398596e-08	1.2413948440410001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5345.76249129763	-4.069677935933214	28577176.61336464	16.562278502221627	13517.407274136556	-9.609656359991275	182720299.4148799	92.3454953571208	4547.806296426742	-1.8766424197174276	3.5217867714828808	20682542.10981872	5706.834579953722	9019.044320995705	0.914222	34.635895	0.035418294	0.0179562	-0.0471153986	0.0441312124	0.1267033918	0.0177310098	0.009705973	0.0415267044	0.0707977887	0.0702301077	0.1459329024	-0.0689170587	0.0630465363	0.0771139743	0.0216956104	-0.0016396986	-0.0583635274	0.155270893	0.0241868953	-0.0805768025	0.0123194663	-0.0667534079	0.090961987	0.1213158348	-0.0528637689	0.2245717499	0.1085672332	-0.0291992705	0.1768454198	0.135049998	-0.0262716467	-0.0238727311	-0.2393225459	0.0726083984	0.1590819744	-0.0554987436	-0.1321811143	-0.1840378296	-0.2075107166	-0.0231139362	-0.0858584448	-0.0542437337	-0.1127475361	0.0349523784	0.1685648974	0.0609584208	0.0121970002	0.0463914641	-0.1029747137	-0.0683963761	-0.0103030281	-0.0938002581	0.0178678316	-0.0607351566	-0.161886122	-0.0853536456	0.072351697	-0.0794120824	0.0656641172	0.0172977001	-0.0041032951	-0.0567035532	-0.0019638996	0.0748637975	-0.3415032607	0.2398885529	-0.1729729646	-0.1957864498	-0.0584277673	0.0551755579	-0.0269808817	0.0034513063	-0.0219611044	0.0061309578	-0.0101976986	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	0.00969462	2.036999999999872e-05	4.14936899999948e-10	9.39856569444e-05	0.0733554	0.0125371	0.00015717887641	0.00538101470916	0.0266828	0.0016903999999999	2.857452159999994e-06	0.00071197181584	-0.000840961	-0.0001182400000001	7.07215403521e-07	1.3980697600023648e-08	-0.000324783	-0.000135655	1.8402279025e-08	1.0548399708899998e-07	6.69948e-06	0.00016951348	4.48830322704e-11	2.87348199017104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5338.851437912981	-6.911053384648767	28503334.676105507	47.76265888546518	13547.313229833202	29.905955696645837	183529695.7472137	894.3661861297434	4560.811953579999	13.005657153256834	169.14711798806067	20801005.675918207	5752.978844255905	8982.720382318315	0.9465380000000002	35.86018	0.0589476149999999	0.0329666	-0.0105593414	0.0921591299	-0.0263286472	0.1301056053	0.0156040966	0.0513510653	-0.0677454288	0.0198048243	-0.0665756282	-0.0978061953	-0.0208112356	-0.0301478451	0.024202942	-0.1557300562	0.0348519486	-0.00980626	0.0452228644	0.188835982	-0.1455705878	0.0036952383	0.0509339298	-0.0075330302	0.0984856534	-0.0288657521	-0.0500211483	-0.1462377671	0.0646756129	0.0190833902	0.0596019286	-0.1369922637	0.1270373799	-0.0077739578	-0.0096012064	0.0063994269	0.018936525	0.126494374	-0.1460834992	-0.1014666512	-0.02905572	-0.1156898965	0.0231087434	0.0108284993	-0.1530554656	-0.027296564	-0.0181496294	0.0873329776	0.1294225259	-0.0084558672	-0.0388170322	-0.0421748624	-0.1175717307	0.1117067697	0.106232734	0.0226703721	-0.0158699922	-0.1200963493	0.1256439364	0.0145013823	-0.1585460106	-0.1554389511	0.001204596	-0.0440738757	0.0837944003	-0.0200657216	0.0213392849	-0.0135352389	0.0370508986	0.0187210829	0.0220154372	-0.1251368205	-0.092589286	-0.1341749975	-0.0008837024	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	0.000852579	-0.0088420409999999	7.818168904568098e-05	7.26890951241e-07	0.10042	0.0270645999999999	0.0007324925731599	0.0100841763999999	0.0266996	1.6800000000000842e-05	2.822400000000283e-10	0.00071286864016	-0.00111809	-0.000277129	1.2501252481e-06	7.680048264099999e-08	-0.000310942	1.3841000000000004e-05	1.9157328100000012e-10	9.6684927364e-08	-0.000162814	-0.00016951348	2.6508398596e-08	2.87348199017104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5343.691993139927	4.84055522694598	28555044.117547765	23.43097490511405	13536.107633570924	-11.20559626227805	183226209.86761704	125.5653875931798	4558.767030441113	-2.044923138885679	4.1817106439500575	20782356.837836884	5735.855760751172	9079.941953835343	1.14486	43.373749	0.087814511	0.0382697	-0.0138129973	0.0797594306	-0.1037640581	0.1108675114	0.0100807818	0.061598665	-0.0155805058	-0.0084152878	0.0823178431	0.0336165791	0.0514956082	-0.0901637434	0.0687612305	-0.0740903062	-0.0930365019	-0.1041988825	0.0424775046	0.0312865393	-0.0499317466	-0.0195600534	-0.0432914388	-0.0474940771	0.0408780627	-0.0275155025	0.1831129	-0.088285368	0.0762445594	-0.0962073235	0.0628712016	-0.0407273044	-0.027674488	-0.0477792056	0.0583523793	-0.205484293	0.0994809267	-0.1157397217	-0.009467726	0.0830015224	-0.1072459897	-0.0714154826	-0.0086703398	0.010774506	-0.0627633172	-0.189308023	0.0009795718	0.0925779627	0.0041031831	-0.0258540625	-0.0806821001	0.0281245029	-0.1030440531	0.058814362	0.0416753729	0.0700679875	-0.0679678278	0.0433705681	-0.0063710624	-0.0021656995	0.0228972048	-0.2248857703	-0.0821608354	0.066339793	-0.1540387021	0.0334261789	0.0499650663	0.1059802171	0.0477032978	0.0204963091	-0.060531479	0.1236210274	-0.1063162069	-0.0175469957	-0.0073126211	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	0.00641709	0.005564511	3.0963782669121e-05	4.1179044068100006e-05	0.0903831	-0.0100369	0.00010073936161	0.0081691047656099	0.0099298	-0.0167698	0.00028122619204	9.860092804000002e-05	-0.00159007	-0.00047198	2.5283226049000003e-06	2.227651204000001e-07	-0.000589957	-0.000279015	7.784937022500001e-08	3.48049261849e-07	0.000195057	0.000357871	3.8047233249e-08	1.28071652641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5344.4063913987175	0.7143982587904247	28562679.67642346	0.5103648721627907	13542.134816305464	6.0271827345404745	183389415.38299263	36.32693171554279	4547.464923585459	-11.302106855654529	127.7376193766331	20679437.2312401	5754.930879175789	9155.84594339819	1.100803	41.704624	0.22083061	0.119542	-0.0324853653	0.1444006658	-0.1428592728	-0.0419181244	-0.0065625942	0.1479216273	-0.0613357455	-0.0158031814	-0.064212462	-0.0164287136	-0.0404588746	-0.1715416101	-0.0602986588	-0.120238252	0.0963813433	-0.0178527125	-0.144692022	-0.0949363178	0.0528477203	-0.014847104	-0.0507667896	0.0336316951	-0.0328032684	-0.1280308546	-0.0567466086	-0.2287480502	-0.1453018292	0.0674452299	-0.1881396672	-0.0036414571	0.0843677435	0.0133162334	0.0351565497	-0.0771637398	-0.1187480783	0.0564362392	-0.1003343895	0.0865196012	-0.0858944906	-0.1493257162	-0.0747679434	0.1270005704	0.1845293493	-0.2043394939	-0.0803980832	0.1222417211	0.1758284059	0.1494427022	-0.0012873931	0.0969729238	0.0709579271	0.0019991594	-0.006188664	-0.015711674	0.0329290342	-0.0314315216	-0.0311617948	-0.1749141892	-0.1033646845	0.1254412721	-0.09030699	-0.1215055248	0.0642790659	0.0975590399	-0.0440336482	0.0047152716	-0.0457234202	-0.1222847627	-0.149397688	0.0471563368	0.0495142781	-0.1335268333	-0.0188640724	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.00261292	-0.00903001	8.15410806001e-05	6.8273509264e-06	0.0682707	-0.0221123999999999	0.0004889582337599	0.00466088847849	-0.024667	-0.0345968	0.00119693857024	0.000608460889	0.000155394	0.001745464	2.4147295236e-08	3.046644575296e-06	0.000422572	0.001012529	1.025214975841e-06	1.7856709518400005e-07	0.000538892	0.000343835	2.90404587664e-07	1.18222507225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5327.9559415612775	-16.45044983743992	28387114.51521812	270.61729985412705	13469.181053974176	-72.95376233128809	181418838.2647369	5322.251438290069	4553.837417089086	6.372493503627084	40.60867345376938	20737435.221280597	5726.184812379744	9071.053192818405	0.9954130000000002	37.711849	0.073994165	0.0328436	-0.0463282246	0.0680185037	0.0080275794	-0.1494944596	-0.0082848777	0.0842241251	0.0453856534	-0.0802778065	0.0722808084	0.0189869612	-0.0879498854	0.0652346756	-0.0688858404	-0.1476931816	0.1714280612	-0.0826528466	0.0246126934	0.1001716797	-0.0494953422	0.0529088292	0.0373364274	-0.2634701177	-0.0820519838	0.1215606547	-0.0887788714	-0.0129219816	0.1416676732	-0.0066235677	-0.0102452282	0.1251210298	-0.0016064802	-0.0024292862	-0.0291019671	0.1686237645	-0.0939103512	-0.2409916881	0.1251441765	-0.0624091918	-0.0321630587	0.1250714054	-0.0313876582	-0.0939173188	0.0159117426	-0.0187954364	-0.0472947476	0.0529145776	0.0175547946	-0.1539717975	-0.0455896486	0.0567645319	0.0488793077	-0.0852031608	0.0626691135	-0.0829656506	-0.1732902349	-0.1815747664	0.0722523961	0.3146301283	0.0215618023	0.0300344229	-0.1143619518	-0.0280165796	0.0739071247	0.0346146306	0.0019176829	0.0062064517	-0.3096296582	4.31801e-05	0.090751733	-0.0434503225	0.0834917061	0.0587943212	-0.1098766881	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	0.00967448	0.0122873999999999	0.0001509801987599	9.359556327039998e-05	0.0641677	-0.004103	1.683460900000008e-05	0.0041174937232899	-0.00817514	0.01649186	0.0002719814462596	6.683291401959998e-05	-8.90481e-05	-0.0002444421	7.92956411361e-09	5.975194025241002e-08	0.000164765	-0.000257807	6.646444924899999e-08	2.7147505225e-08	0.000218903	-0.000319989	4.7918523409e-08	1.0239296012100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5344.92898804648	16.973046485202758	28568265.887259573	288.0843069888537	13535.372416274262	66.19136230008553	183206306.44723812	4381.296443141184	4557.584197761068	3.7467806719823775	14.038365403940723	20771573.7196814	5731.581464698614	9127.570677140524	0.966276	36.607986	0.0807487399999999	0.0597915	-0.0375661484	0.096207033	0.1013457081	0.0192881669	0.0090659867	0.1064783296	-0.0256725587	-0.0145878719	0.0319353108	-0.0234113095	0.1012589324	0.0778968351	0.0626590402	-0.1705398818	0.0089074517	0.1695131218	0.1275967889	0.0015763005	0.0536428829	-0.0605712559	0.0096301906	-0.0182255616	0.0408274067	-0.1298445402	0.0055904362	0.2294215915	-0.150369509	0.0726573899	0.0585051812	0.0750862108	-0.127850701	0.0067732481	-0.0099229368	0.0443030315	-0.3098351178	0.178907338	-0.0375545197	0.1660547939	0.1952032041	0.0271975816	0.1043366863	-0.0633161742	0.0458875473	-0.0382860089	0.0224001087	0.1870513515	-0.0498872185	-0.0196624766	-0.0279267568	-0.1182311733	0.0923102506	-0.012848282	0.1021435809	-0.028744512	0.0662443398	0.1471884462	0.0876226888	-0.0404358234	0.0183609217	0.0702211792	0.1729037631	-0.0187782105	0.087527355	-0.0967520448	-0.1464217181	-0.2358623188	-0.0280742787	0.0655856277	-0.0444728319	0.2103756829	0.1032175043	-0.0731232773	0.1550371343	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00968687	1.2390000000001011e-05	1.5351210000002507e-10	9.38354503969e-05	0.0544219	-0.0097457999999999	9.498061763999984e-05	0.00296174319961	-0.00199273	0.0061824099999999	3.822219340809999e-05	3.9709728529e-06	-0.0011562	-0.0010671519	1.33679844e-06	1.13881317767361e-06	-2.51279e-05	-0.0001898929	3.6059313470410014e-08	6.3141135841e-10	0.000179785	-3.9118000000000014e-05	3.232264622499999e-08	1.530217924000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5338.84833461193	-6.080653434550186	28503301.53998858	36.974346191106974	13505.118702851636	-30.25371342262588	182388231.17811304	915.2871758583732	4554.809670580781	-2.774527180286896	7.698001074150752	20746291.135216203	5746.753010376581	8992.492391586284	1.230623	46.622944	0.07201411	0.0390932	-0.0237708347	0.0769448208	0.0572765639	-0.0391730545	-0.0200015538	0.0537878614	0.0231976721	0.0543710346	-0.0476854613	-0.0917815465	-0.0928137271	0.0493454909	0.0006598307	-0.1080649106	-0.047369872	0.0291066961	-0.1645204848	0.0012071553	0.0174472503	-0.0552931459	0.0548350778	0.078415253	0.1593763397	-0.0171800808	0.0588200369	-0.0322282142	0.2211396434	-0.0612630283	-0.2871775483	-0.0223006865	-0.0579751826	-0.0068357087	-0.0757583144	-0.1541956196	0.1280714842	-0.0370961248	0.0181719124	0.1454710623	-0.0268300419	-0.0289941388	0.0833707796	0.0572664792	0.0126923043	0.057475126	-0.0442637719	-0.0265756873	0.1543829213	-0.0331533751	-0.1185631499	-0.0554124715	-0.0387975821	-0.110894991	-0.2111939751	-0.0280398012	0.1071453874	-0.0438713889	0.1039867826	-0.1542415685	-0.1133529714	0.0188344736	-0.108410656	0.1770284897	-0.1432761585	-0.0504068365	0.0714133795	0.0603377972	-0.0431431972	-0.0836669931	0.0733369599	0.1980403797	-0.1409961617	-0.0968697808	-0.0903716707	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	0.00969954	1.2669999999999348e-05	1.6052889999998348e-10	9.40810762116e-05	0.0405536	-0.0138683	0.00019232974489	0.00164459447296	0.0116156	0.01360833	0.0001851866453889	0.00013492216336	-0.000433338	0.000722862	1.87781822244e-07	5.22529471044e-07	4.09033e-05	6.603119999999999e-05	4.360119373439999e-09	1.67307995089e-09	0.000281388	0.000101603	7.917920654399999e-08	1.0323169609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5324.87485913086	-13.973475481069729	28354292.2654039	195.25801702005683	13499.100747413167	-6.017955438468562	182225720.98881075	36.215787659393335	4543.959406934184	-10.85026364659734	117.72822120067184	20647567.09186566	5719.514195749292	9085.582214707054	1.250549	47.377853	0.0740074649999999	0.0386474	-0.056895978	0.0454298	0.090103335	-0.1440653579	0.0069676296	0.0973239073	-0.043421869	-0.1545652517	-0.0186986217	0.0618178029	0.0647040859	0.1116640315	-0.0902173668	0.0097837263	0.0050189673	0.1210471917	0.0122124604	-0.1159553227	0.1878457774	0.0905414828	-0.0640423033	-0.070735584	0.0269094146	0.1799822776	0.0882831226	-0.1091640205	-0.1437210404	-0.0829910518	0.0860415096	0.0168481897	-0.2254160501	0.02231623	-0.1299485338	0.130828227	0.1812510517	-0.0783060901	0.0286408906	0.0671192305	0.2661716265	-0.0333788838	0.0521206599	0.0344469461	-0.0699397322	-0.052445039	-0.0180358819	0.1348374315	-0.114246293	0.0574519057	0.1197495026	-0.0503969373	0.1715975345	-0.0411345491	0.0828536395	-0.0041120001	-0.0353540753	-0.0428555411	-0.1614305886	0.0116599994	0.0717041593	0.0731466623	-0.1227522988	0.1344444631	-0.0693817321	0.001549134	0.1679962412	-0.0265226133	0.0586946895	0.1315451378	0.1210601522	0.0524175454	-0.134358017	0.2379011599	0.1486326664	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.00970521	5.670000000001021e-06	3.2148900000011585e-11	9.41911011441e-05	0.0646183	0.0240647	0.00057910978609	0.00417552469489	0.00142079	-0.01019481	0.0001039341509361	2.0186442241e-06	-0.0010315	-0.000598162	1.0639922500000002e-06	3.577977782440001e-07	6.8607e-05	2.7703700000000004e-05	7.674949936900001e-10	4.7069204490000005e-09	0.000450368	0.00016898	2.02831335424e-07	2.85542404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.2598549779705	0.3849958471100763	28358392.52304	0.1482218022920052	13482.896259850764	-16.2044875624033	181788491.5538977	262.5854171600833	4550.561295095448	6.601888161264469	43.584927293843954	20707608.10042076	5728.714445315264	8894.616973627893	1.295954	49.098034	0.08172443	0.0499517	-0.0253780847	-0.0594659825	-0.0823831095	-0.0651946005	0.019357349	0.0099381631	0.0074462602	-0.0633062089	0.020487947	0.055122669	-0.036421134	0.0396481574	-0.0360424445	-0.0143363935	-0.0574221603	0.090915875	0.018595257	-0.0738464608	0.0953580937	0.1104399074	-0.1212453082	0.0558837764	0.1565222149	-0.1163214739	-0.0390517989	0.0820716552	0.2089023317	0.0288053699	-0.1082716576	-0.1667671286	0.1119193037	0.0647829327	0.2302859172	0.0081523853	0.0194255016	-0.0498259022	0.0958020188	0.073611628	0.1421612734	0.0757683323	0.0270483997	0.0256003964	-0.2674161991	-0.0280056235	-0.0017327917	-0.0136528451	-0.0347112423	-0.0775183763	-0.1054593143	-0.0841446992	0.0600887655	-0.096824837	-0.1066046036	-0.0449972971	-0.078353906	0.0785001	-0.0893009701	-0.2320665027	-0.1608981938	-0.1147466246	0.0584928658	0.0283750406	0.0857087604	-0.0482506637	-0.0632356686	0.0708362352	0.1179307147	-0.118611313	-0.0085466359	-0.1295563322	0.040822119	0.3384925936	-0.0224126243	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	0.00966214	-4.307000000000096e-05	1.8550249000000823e-09	9.33569493796e-05	0.0540369	-0.0105814	0.00011196602596	0.0029199865616099	0.0288469	0.02742611	0.0007521915097321	0.00083214363961	-0.00164598	-0.0006144799999999	2.7092501604e-06	3.775856703999999e-07	0.00011204	4.3433e-05	1.8864254890000003e-09	1.2552961600000001e-08	0.000234804	-0.0002155639999999	5.5132918416e-08	4.646783809599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.40455152182	0.1446965438499319	28359933.63736932	0.0209370898021152	13491.443566238737	8.54730638797264	182019049.5010046	73.05644648987789	4554.851670772891	4.29037567744308	18.40732345359517	20746673.7427426	5736.10042576881	8993.729812545846	1.127384	42.711674	0.07537982	0.0440675	-0.0142850757	-0.0126744914	-0.1942611782	-0.1669458715	0.0034087116	0.0510156739	-0.0202576181	-0.020877178	-0.0352553412	0.1208959215	-0.0895746574	-0.1113530759	0.0104081325	-0.0553797897	0.058338629	0.2177900529	-0.102475874	-0.0446442404	-0.1807872429	-0.0234029846	-0.0425892875	-0.106443449	-0.0020122233	-0.0285172213	-0.1520288874	-0.0790394626	-0.0113200346	-0.0080699673	0.0357609809	0.2042965708	0.1014004374	0.1206682613	-0.0398740946	-0.140905167	0.0844972116	0.0878559143	0.0392122274	-0.1926255335	0.1114807727	-0.0668947007	0.1558114704	-0.0262734155	0.1004391385	0.0049241904	-0.0246642262	-0.0013297535	0.0558968009	-0.1245626848	-0.0324283313	0.0125550556	0.1715825867	0.2156208927	-0.0760197744	-0.1242487135	0.0249196874	0.0108612416	0.03823294	0.0764268315	-0.0674325046	0.0278044152	-0.1325489703	-0.0837486978	0.1091869815	0.0979354846	0.1445138247	-0.0555838437	0.1384064108	-0.0760550588	-0.0417082922	-0.0365065404	-0.0466850125	-0.1501346991	0.0610502713	0.0623496434	-0.0936289832	-0.1419657166	-0.0270895432	0.1189305091	0.0	0.0175964	0.00793426	6.295248174760003e-05	0.00030963329296	0.0445358	-0.0095010999999999	9.027090120999997e-05	0.00198343748164	0.00787519	-0.02097171	0.0004398126203241	6.201861753610002e-05	-0.00103384	0.00061214	1.0688251456e-06	3.7471537960000005e-07	0.000153731	4.169099999999999e-05	1.738139480999999e-09	2.3633220361e-08	0.000320428	8.562399999999999e-05	1.0267410318400001e-07	7.331469375999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5325.860451010546	0.4558994887256631	28364789.54363825	0.207844343820321	13486.73019952801	-4.713366710726405	181891891.47486085	22.215825749783846	4550.352055626146	-4.499615146745782	20.246536468824065	20705703.83014109	5735.245119260881	9045.528006462631	1.070946	40.573479	0.07266418	0.0395216	-0.0271632152	0.0771238639	-0.1412820236	0.0407880269	0.0066064326	0.0645115925	-0.0231979638	-0.0989960339	-0.0235347969	0.0106560037	-0.1526590657	0.0142944241	-0.0390244674	-0.0786785668	-0.0760062362	-0.122814772	0.1459295861	-6.18794e-05	-0.2397840246	-0.0751919322	-0.1789051128	-0.1333794963	-0.0621853448	0.1710993428	0.1382198759	0.0008683247	-0.0954387648	-0.049874246	-0.0152776548	0.0222734127	-0.0316963073	-0.1093002885	0.0108652218	-0.2234088469	-0.0811938906	0.0724136326	0.0224154661	-0.014124185	0.1268474574	-0.0184075174	-0.0632262503	-0.0597663935	0.129857181	0.2441670806	-0.0365710752	0.0536036365	0.0170504499	-0.0609546349	-0.0150919985	0.1501877728	-0.1312303838	0.1585502286	0.1409342999	-0.1722197405	-0.0037504554	-0.0778075399	-0.1491851624	0.0939464941	0.0482672728	-0.02281313	0.0605760161	0.1706921947	-0.1239582578	-0.0657018993	0.0020654783	-0.0133951042	0.0033143967	-0.0164698374	-0.2212871928	0.1179490376	0.0745319461	-0.0341604872	0.1678458743	0.0578311484	-0.101035011	-0.1375186448	-0.0074275545	0.1316604456	0.0	0.0193713	0.0017748999999999	3.150270009999998e-06	0.00037524726369	0.056446	0.0119102	0.00014185286404	0.003186150916	0.00790067	2.54799999999996e-05	6.492303999999795e-10	6.242058644890001e-05	-0.00160734	-0.0005735	2.5835418756000003e-06	3.2890225e-07	0.000590001	0.00043627	1.9033151290000005e-07	3.481011800010001e-07	0.00048973	0.0001693019999999	2.398354729e-07	2.866316720399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
